E(MeV)	Xe-124
6.459300E-11	108.646871
6.624960E-11	107.308702
6.681120E-11	106.872677
6.823680E-11	105.772184
6.910560E-11	105.127554
7.028220E-11	104.259507
7.147880E-11	103.411061
7.239030E-11	102.768414
7.393350E-11	101.722755
7.456030E-11	101.300423
7.647250E-11	100.062189
7.679670E-11	99.853424
7.909870E-11	98.4289164
8.147120E-11	97.0259483
8.181510E-11	96.8304878
8.391340E-11	95.6447032
8.462480E-11	95.2583349
8.643040E-11	94.2832557
8.753090E-11	93.7121032
8.902120E-11	92.9430061
9.053690E-11	92.1913116
9.169130E-11	91.6219986
9.364600E-11	90.6956518
9.443990E-11	90.3215067
9.686200E-11	89.2246392
9.727250E-11	89.0397629
1.001880E-10	87.7779506
1.031930E-10	86.5355092
1.036290E-10	86.3622618
1.062870E-10	85.3120484
1.071880E-10	84.9699179
1.094750E-10	84.1063528
1.108690E-10	83.6005246
1.127560E-10	82.9196067
1.146760E-10	82.2540592
1.161390E-10	81.7497283
1.186140E-10	80.9298952
1.196200E-10	80.5984926
1.226880E-10	79.6274012
1.232080E-10	79.4637
1.269010E-10	78.3467738
1.307070E-10	77.2469418
1.312590E-10	77.0936884
1.346260E-10	76.1641041
1.357670E-10	75.8613711
1.386640E-10	75.0969575
1.404290E-10	74.649557
1.428200E-10	74.0469991
1.458670E-10	73.3093358
1.471040E-10	73.0116764
1.515130E-10	71.9923962
1.560580E-10	70.989375
1.573810E-10	70.7088494
1.607360E-10	70.0018174
1.634730E-10	69.4477418
1.655570E-10	69.0284003
1.698030E-10	68.2077184
1.705200E-10	68.0699582
1.756350E-10	67.1260268
1.763760E-10	66.9946541
1.808990E-10	66.1976471
1.832060E-10	65.8072183
1.863250E-10	65.2825373
1.902980E-10	64.6405852
1.919110E-10	64.3814939
1.976670E-10	63.4934532
2.035920E-10	62.6207045
2.053180E-10	62.3765304
2.096990E-10	61.7604451
2.132690E-10	61.2782802
2.159850E-10	60.9136013
2.215240E-10	60.1993413
2.224630E-10	60.0789532
2.291320E-10	59.2579671
2.301030E-10	59.1431567
2.360040E-10	58.4495359
2.390100E-10	58.11024
2.430790E-10	57.6536141
2.482650E-10	57.0947546
2.503700E-10	56.8692043
2.578750E-10	56.0970946
2.656100E-10	55.3373419
2.678610E-10	55.1250435
2.735720E-10	54.5896658
2.794090E-10	54.0642489
2.817770E-10	53.8524131
2.902240E-10	53.1269949
2.914540E-10	53.0255676
2.989290E-10	52.4130445
3.040180E-10	52.0127042
3.078900E-10	51.7099688
3.171250E-10	51.0167798
3.266310E-10	50.3360064
3.307960E-10	50.0496466
3.364280E-10	49.6647694
3.450560E-10	49.098824
3.465130E-10	49.0038169
3.569060E-10	48.3533173
3.599320E-10	48.1715178
3.676050E-10	47.713285
3.754480E-10	47.2636934
3.786310E-10	47.0823429
3.899810E-10	46.4617604
3.932870E-10	46.2882471
4.016780E-10	45.8506803
4.119800E-10	45.335128
4.137190E-10	45.2486418
4.261280E-10	44.6563978
4.315540E-10	44.4078601
4.389010E-10	44.0734289
4.520660E-10	43.4984135
4.656170E-10	42.9339069
4.735450E-10	42.6169936
4.795830E-10	42.3770871
4.939590E-10	41.8290205
4.960530E-10	41.7524157
5.087750E-10	41.2899479
5.218240E-10	40.8348101
5.240260E-10	40.7584908
5.397440E-10	40.2358864
5.489340E-10	39.9427112
5.559230E-10	39.721151
5.725980E-10	39.2140676
5.774520E-10	39.0724432
5.897620E-10	38.7155185
6.074520E-10	38.2234991
6.256610E-10	37.7406232
6.390100E-10	37.4010425
6.444270E-10	37.2640885
6.637440E-10	36.7956705
6.750450E-10	36.5328193
6.836530E-10	36.3338689
7.041460E-10	35.879596
7.131250E-10	35.6886875
7.252670E-10	35.4321332
7.470070E-10	34.9915836
7.533400E-10	34.8684977
7.694130E-10	34.5580889
7.924770E-10	34.130925
7.991950E-10	34.0115979
8.162470E-10	33.7106632
8.407150E-10	33.296582
8.478420E-10	33.180914
8.659320E-10	32.889163
8.918890E-10	32.4877554
8.994500E-10	32.3756302
9.186410E-10	32.0928378
9.461780E-10	31.7037833
9.582430E-10	31.5403328
9.745580E-10	31.3207057
1.003771E-09	30.9436809
1.020861E-09	30.7322087
1.033879E-09	30.5721405
1.064871E-09	30.2068295
1.092181E-09	29.8981991
1.096811E-09	29.8462029
1.129689E-09	29.4922858
1.163573E-09	29.1426234
1.168484E-09	29.0940368
1.198452E-09	28.7994586
1.234399E-09	28.4607657
1.255416E-09	28.2709373
1.271402E-09	28.1274605
1.309537E-09	27.7994105
1.348791E-09	27.4757419
1.389247E-09	27.1580291
1.430892E-09	26.8445785
1.455254E-09	26.6688198
1.473810E-09	26.5358037
1.517989E-09	26.2323169
1.563521E-09	25.9325577
1.576774E-09	25.8489315
1.610389E-09	25.6381807
1.658691E-09	25.3479836
1.708412E-09	25.061707
1.759655E-09	24.7807493
1.812403E-09	24.503624
1.858886E-09	24.2695969
1.866765E-09	24.2301755
1.922723E-09	23.9619333
1.980394E-09	23.697044
2.031185E-09	23.4735015
2.039758E-09	23.4360058
2.100939E-09	23.1796493
2.163917E-09	22.9268211
2.228823E-09	22.6771577
2.295634E-09	22.4325021
2.364490E-09	22.1909427
2.435368E-09	21.9527147
2.456013E-09	21.8862296
2.508415E-09	21.7185531
2.583608E-09	21.4880714
2.661102E-09	21.2605141
2.717832E-09	21.1009184
2.740871E-09	21.0365079
2.823082E-09	20.8163565
2.907706E-09	20.5992829
2.994921E-09	20.3849715
3.020309E-09	20.3252052
3.084697E-09	20.1745964
3.177221E-09	19.9673088
3.272461E-09	19.7629285
3.370617E-09	19.5611587
3.384843E-09	19.5331451
3.471655E-09	19.3632981
3.575785E-09	19.1681756
3.682973E-09	18.9758019
3.793441E-09	18.7858986
3.809452E-09	18.7595335
3.907154E-09	18.5996792
4.024346E-09	18.4160505
4.144980E-09	18.2350198
4.269306E-09	18.0563285
4.323669E-09	17.9814891
4.397283E-09	17.8807923
4.529177E-09	17.7080246
4.664944E-09	17.5377162
4.804866E-09	17.3696231
4.948897E-09	17.2039078
5.097336E-09	17.0413885
5.250134E-09	16.8811977
5.407609E-09	16.7231056
5.569708E-09	16.5672665
5.712555E-09	16.4357478
5.736768E-09	16.4135939
5.908733E-09	16.2629472
6.085962E-09	16.1142897
6.268395E-09	15.9677661
6.456412E-09	15.823166
6.649949E-09	15.6806304
6.678135E-09	15.6607513
6.849411E-09	15.5407336
7.054729E-09	15.4029878
7.266331E-09	15.2670663
7.484147E-09	15.1331013
7.708630E-09	15.0009004
7.906334E-09	14.8894105
7.939704E-09	14.8707106
8.177850E-09	14.7429513
8.422990E-09	14.6170464
8.675632E-09	14.4928163
8.935694E-09	14.3703811
9.203714E-09	14.2495661
9.479605E-09	14.1304886
9.519785E-09	14.1138829
9.763940E-09	14.0136315
1.005663E-08	13.8985854
1.035827E-08	13.7850779
1.066877E-08	13.6732201
1.098877E-08	13.5628512
1.131817E-08	13.4540789
1.165765E-08	13.3467469
1.200710E-08	13.2416497
1.236725E-08	13.1379657
1.273797E-08	13.0357964
1.312004E-08	12.9350041
1.351332E-08	12.8356679
1.391865E-08	12.7376553
1.433587E-08	12.6410617
1.464175E-08	12.5732607
1.476587E-08	12.5459239
1.520849E-08	12.4526093
1.566466E-08	12.3605532
1.613423E-08	12.2698461
1.661816E-08	12.1803584
1.711631E-08	12.0921785
1.762970E-08	12.0051802
1.815817E-08	11.9194493
1.870281E-08	11.8348632
1.894096E-08	11.7994538
1.926345E-08	11.7518113
1.984125E-08	11.6701106
2.043601E-08	11.5896155
2.104897E-08	11.5102108
2.167994E-08	11.4319744
2.233022E-08	11.3547942
2.299959E-08	11.2787454
2.368945E-08	11.2037182
2.439956E-08	11.1297851
2.526874E-08	11.0434995
2.530000E-08	11.0404883
2.605886E-08	10.9692519
2.684000E-08	10.8990653
2.764505E-08	10.8298276
2.847374E-08	10.761607
2.932779E-08	10.6943062
3.020692E-08	10.6279918
3.111296E-08	10.5625697
3.204560E-08	10.4981044
3.300679E-08	10.4345044
3.399621E-08	10.3718322
3.501590E-08	10.3099984
3.576238E-08	10.266663
3.606554E-08	10.249176
3.714730E-08	10.1894537
3.826083E-08	10.1306146
3.940844E-08	10.0725752
4.058975E-08	10.015393
4.180722E-08	9.95898708
4.306043E-08	9.90341297
4.435200E-08	9.8485909
4.568150E-08	9.79457354
4.705169E-08	9.74128169
4.846211E-08	9.68876545
4.991571E-08	9.63694784
5.141198E-08	9.5858787
5.295405E-08	9.53548498
5.431218E-08	9.49298954
5.454141E-08	9.48586222
5.617734E-08	9.43717319
5.786132E-08	9.38919866
5.959683E-08	9.34187094
6.138331E-08	9.29523709
6.322446E-08	9.24923063
6.511968E-08	9.20389688
6.707291E-08	9.159171
6.908349E-08	9.11509692
7.115561E-08	9.07161153
7.328857E-08	9.02875752
7.548682E-08	8.98647356
7.774961E-08	8.94480117
8.008167E-08	8.9036809
8.248220E-08	8.86315354
8.495620E-08	8.82316206
8.750285E-08	8.78374707
9.012745E-08	8.74485342
9.204881E-08	8.71759088
9.282911E-08	8.70658918
9.561346E-08	8.66900701
9.847958E-08	8.63196735
1.014334E-07	8.59541364
1.044740E-07	8.55938047
1.076076E-07	8.52381759
1.108333E-07	8.4887622
1.141576E-07	8.45416604
1.175796E-07	8.42006407
1.211064E-07	8.38640787
1.247367E-07	8.35323051
1.284781E-07	8.32048453
1.323293E-07	8.28820199
1.362985E-07	8.25633665
1.403842E-07	8.2249197
1.445949E-07	8.19390613
1.489293E-07	8.16332628
1.533963E-07	8.13313633
1.579945E-07	8.10336577
1.627335E-07	8.07397197
1.676116E-07	8.04498384
1.726390E-07	8.01636064
1.778140E-07	7.98813254
1.831475E-07	7.96026205
1.870519E-07	7.94071496
1.886375E-07	7.9328273
1.942956E-07	7.90586253
2.001198E-07	7.87926164
2.061222E-07	7.85298463
2.123010E-07	7.82706074
2.186688E-07	7.80145643
2.252236E-07	7.77619829
2.319791E-07	7.75125042
2.389329E-07	7.72663724
2.460995E-07	7.70232341
2.534766E-07	7.67833267
2.610795E-07	7.65463054
2.689056E-07	7.63124017
2.769713E-07	7.60812795
2.852738E-07	7.58531638
2.938304E-07	7.56277269
3.026383E-07	7.5405188
3.117158E-07	7.51852273
3.210598E-07	7.49680587
3.306898E-07	7.47533696
3.406025E-07	7.45413687
3.508187E-07	7.43317506
3.613348E-07	7.41247219
3.721729E-07	7.3920005
3.833291E-07	7.37178536
3.948269E-07	7.3517976
4.066622E-07	7.33204331
4.188598E-07	7.31248817
4.314156E-07	7.29315757
4.443556E-07	7.27402775
4.576756E-07	7.25511785
4.714033E-07	7.23640055
4.855341E-07	7.21789387
4.875921E-07	7.21530468
5.000974E-07	7.19970568
5.150884E-07	7.18174569
5.305381E-07	7.16396579
5.464416E-07	7.14638317
5.628318E-07	7.12897238
5.797032E-07	7.11175023
5.970911E-07	7.09469179
6.149895E-07	7.07781348
6.334357E-07	7.06109085
6.524236E-07	7.04453999
6.719927E-07	7.02813687
6.921364E-07	7.01189724
7.128966E-07	6.99579751
7.342664E-07	6.97985311
7.562903E-07	6.96404085
7.789609E-07	6.94837588
8.023253E-07	6.93283691
8.263759E-07	6.91744725
8.511625E-07	6.90217831
8.766770E-07	6.88702732
9.029724E-07	6.87198127
9.300399E-07	6.85705861
9.579359E-07	6.84223768
9.866511E-07	6.82753249
1.011956E-06	6.81500634
1.040510E-06	6.801327
1.069869E-06	6.78773287
1.100057E-06	6.77446543
1.131097E-06	6.76128368
1.163013E-06	6.74818458
1.195829E-06	6.73516513
1.229571E-06	6.72222229
1.264265E-06	6.70935305
1.299938E-06	6.69655437
1.336618E-06	6.68382322
1.374333E-06	6.67115661
1.413111E-06	6.65855464
1.452984E-06	6.64602945
1.493983E-06	6.63354692
1.536138E-06	6.62110591
1.579482E-06	6.60871381
1.624049E-06	6.59636782
1.669874E-06	6.5840648
1.716992E-06	6.57180162
1.765440E-06	6.55957509
1.815255E-06	6.547382
1.866475E-06	6.53521912
1.919140E-06	6.52308316
1.973291E-06	6.51144975
2.028971E-06	6.49985013
2.086221E-06	6.48828132
2.145087E-06	6.47674026
2.205614E-06	6.46522387
2.267849E-06	6.45372905
2.331839E-06	6.44225266
2.397636E-06	6.43079173
2.465289E-06	6.41935823
2.570613E-06	6.40217821
2.679918E-06	6.38506606
2.794412E-06	6.3678724
2.913233E-06	6.35074149
3.037694E-06	6.33350009
3.166860E-06	6.31630077
3.302158E-06	6.30029437
3.442569E-06	6.28434777
3.589645E-06	6.26830837
3.742280E-06	6.25230645
3.902161E-06	6.23618545
4.068085E-06	6.22007871
4.241885E-06	6.20382373
4.422254E-06	6.18761047
4.611186E-06	6.17116009
4.807258E-06	6.1546699
5.012638E-06	6.13797035
5.225780E-06	6.12336872
5.449040E-06	6.10862168
5.680739E-06	6.09385468
5.923436E-06	6.07892324
6.175307E-06	6.0639457
6.439134E-06	6.04875158
6.712932E-06	6.03348068
6.999728E-06	6.01796945
7.297363E-06	6.00233725
7.609127E-06	5.98642503
7.823830E-06	5.9757854
7.932675E-06	5.97148789
8.271582E-06	5.95849089
8.623298E-06	5.94543802
9.116802E-06	5.92778295
9.506298E-06	5.91430183
9.910515E-06	5.90069724
1.033392E-05	5.8868217
1.077333E-05	5.8727797
1.123360E-05	5.85841565
1.171126E-05	5.84384093
1.221160E-05	5.82891036
1.255617E-05	5.81883867
1.273085E-05	5.81515
1.327475E-05	5.80395384
1.383920E-05	5.79263538
1.443045E-05	5.78105192
1.504405E-05	5.76930394
1.568677E-05	5.75724824
1.635379E-05	5.7449875
1.705247E-05	5.73237965
1.802837E-05	5.71511881
1.879496E-05	5.70180439
1.906012E-05	5.69726533
1.959793E-05	5.69104613
2.043125E-05	5.681601
2.130413E-05	5.67189111
2.190526E-05	5.66529286
2.283670E-05	5.65521553
2.348107E-05	5.64832676
2.448425E-05	5.63773588
2.588546E-05	5.62315581
2.736686E-05	5.60798228
2.853053E-05	5.59622624
2.893305E-05	5.59363735
3.058886E-05	5.58318985
3.188953E-05	5.575106
3.321803E-05	5.56694282
3.459611E-05	5.5585602
3.607415E-05	5.54965514
3.755618E-05	5.54080265
3.916069E-05	5.53129353
4.068375E-05	5.52232814
4.242188E-05	5.51216049
4.301205E-05	5.50872482
4.361888E-05	5.50658252
4.537511E-05	5.50042529
4.731367E-05	5.49368506
5.002139E-05	5.48434549
5.143282E-05	5.47950968
5.319405E-05	5.4735001
5.623830E-05	5.46317207
5.944920E-05	5.4523452
6.179488E-05	5.44447251
6.414056E-05	5.43662338
6.648624E-05	5.42879798
6.805002E-05	5.42359289
6.883192E-05	5.4221203
7.117760E-05	5.41772056
7.555574E-05	5.4095461
7.821464E-05	5.40460097
8.155619E-05	5.39840575
8.446978E-05	5.39301807
8.807857E-05	5.38636149
9.072493E-05	5.38148915
9.460096E-05	5.37436687
9.862349E-05	5.36698894
1.029323E-04	5.35909844
1.073299E-04	5.3510585
1.118937E-04	5.34272524
1.166741E-04	5.33400678
1.250673E-04	5.31872
1.313834E-04	5.30723087
1.376385E-04	5.29586252
1.438937E-04	5.28450255
1.501488E-04	5.27314981
1.586106E-04	5.25780261
1.649540E-04	5.24630354
1.735687E-04	5.23069482
1.853340E-04	5.20939038
2.001900E-04	5.18250916
2.087427E-04	5.16704283
2.174400E-04	5.15132116
2.260650E-04	5.13573784
2.289400E-04	5.13054562
2.346900E-04	5.11709609
2.433150E-04	5.09693049
2.519400E-04	5.0767729
2.605650E-04	5.05662622
2.720650E-04	5.0297817
2.806900E-04	5.00966765
2.835650E-04	5.00031855
2.921900E-04	4.97229155
2.979400E-04	4.95361993
3.036900E-04	4.93496022
3.094400E-04	4.91631452
3.151900E-04	4.89768541
3.197900E-04	4.87714495
3.243900E-04	4.85661929
3.284093E-04	4.83869969
3.347400E-04	4.810506
3.381900E-04	4.79516122
3.440320E-04	4.75942873
3.473900E-04	4.73891659
3.504030E-04	4.72053216
3.534965E-04	4.70167983
3.565900E-04	4.68285477
3.610060E-04	4.64642039
3.639040E-04	4.6225558
3.676645E-04	4.59165215
3.685960E-04	4.58401359
3.696195E-04	4.57285889
3.733915E-04	4.53182914
3.754960E-04	4.50899513
3.777989E-04	4.48406247
3.785665E-04	4.47577062
3.793974E-04	4.46407588
3.810591E-04	4.44072516
3.827468E-04	4.41705896
3.853170E-04	4.38112284
3.874876E-04	4.34216296
3.887900E-04	4.31885297
3.902908E-04	4.29205988
3.917915E-04	4.26535163
3.931844E-04	4.23313814
3.945774E-04	4.20102459
3.958683E-04	4.17136547
3.969550E-04	4.14648535
3.980418E-04	4.11560053
3.992665E-04	4.08092113
4.001290E-04	4.05659206
4.009915E-04	4.02710585
4.018540E-04	3.9977149
4.026245E-04	3.97155533
4.033950E-04	3.94549951
4.041655E-04	3.9132115
4.049360E-04	3.88104379
4.057295E-04	3.84805669
4.065230E-04	3.81523621
4.073165E-04	3.77478773
4.081100E-04	3.73455917
4.089150E-04	3.69400626
4.095188E-04	3.65807849
4.101225E-04	3.62234121
4.105250E-04	3.59865936
4.107263E-04	3.584863
4.113300E-04	3.54371633
4.119338E-04	3.5028447
4.121350E-04	3.48932526
4.125375E-04	3.45736482
4.131413E-04	3.40978271
4.137450E-04	3.36261287
4.143488E-04	3.30787964
4.149381E-04	3.25498278
4.155203E-04	3.19528214
4.159084E-04	3.15585928
4.161025E-04	3.13632055
4.162966E-04	3.1135104
4.166847E-04	3.06827986
4.170728E-04	3.02348449
4.172669E-04	3.00133057
4.174609E-04	2.97535037
4.178059E-04	2.9296223
4.182588E-04	2.87034537
4.183163E-04	2.86294033
4.187116E-04	2.80482562
4.189775E-04	2.76627421
4.190134E-04	2.7604649
4.193153E-04	2.71223061
4.196172E-04	2.66462462
4.196388E-04	2.66127441
4.199191E-04	2.61235341
4.201994E-04	2.56413594
4.203000E-04	2.54708833
4.204581E-04	2.51706301
4.207169E-04	2.46864962
4.208750E-04	2.43955352
4.209756E-04	2.41885206
4.212344E-04	2.36651621
4.214500E-04	2.32374127
4.214931E-04	2.31412353
4.217519E-04	2.25754968
4.220106E-04	2.20225578
4.220250E-04	2.19925971
4.222406E-04	2.14911
4.224419E-04	2.1033545
4.224563E-04	2.10016436
4.226431E-04	2.05479584
4.228156E-04	2.01395997
4.228444E-04	2.0065063
4.230456E-04	1.95568749
4.232469E-04	1.90638551
4.234481E-04	1.85350693
4.236494E-04	1.802541
4.236781E-04	1.79555139
4.238291E-04	1.75522577
4.240016E-04	1.71132466
4.240663E-04	1.69349731
4.242244E-04	1.65207923
4.243250E-04	1.62697025
4.243825E-04	1.61139145
4.245406E-04	1.57074074
4.246700E-04	1.53948831
4.246988E-04	1.53196627
4.248569E-04	1.49335028
4.250150E-04	1.45784002
4.251444E-04	1.4290798
4.252738E-04	1.40292988
4.254031E-04	1.37968585
4.255325E-04	1.35968687
4.256619E-04	1.34332375
4.257913E-04	1.33104913
4.258631E-04	1.32679409
4.259206E-04	1.32415734
4.260356E-04	1.32353501
4.260500E-04	1.32370598
4.261578E-04	1.3295055
4.261650E-04	1.33020044
4.262656E-04	1.34192638
4.262728E-04	1.34311008
4.263627E-04	1.35985715
4.263734E-04	1.36210363
4.264345E-04	1.37814718
4.264813E-04	1.39141472
4.264956E-04	1.39637859
4.265388E-04	1.41209353
4.265819E-04	1.42856696
4.265891E-04	1.4314515
4.266250E-04	1.44823935
4.266609E-04	1.46572159
4.266861E-04	1.47843786
4.266969E-04	1.48462477
4.267328E-04	1.50598683
4.267688E-04	1.52814446
4.267777E-04	1.53388769
4.268011E-04	1.55056328
4.268334E-04	1.57439688
4.268640E-04	1.59763592
4.268694E-04	1.6018617
4.268909E-04	1.62063854
4.269179E-04	1.6447315
4.269413E-04	1.66614306
4.269628E-04	1.68636853
4.269664E-04	1.68981669
4.269844E-04	1.70895239
4.270059E-04	1.73240051
4.270275E-04	1.7563535
4.270455E-04	1.77671833
4.270697E-04	1.80481858
4.270706E-04	1.8058828
4.270886E-04	1.82944266
4.271138E-04	1.8631463
4.271335E-04	1.89022908
4.271546E-04	1.91977422
4.271748E-04	1.948715
4.271771E-04	1.9522491
4.272000E-04	1.98909056
4.272216E-04	2.02455098
4.272395E-04	2.05470772
4.272647E-04	2.09789635
4.272719E-04	2.11055147
4.272863E-04	2.13790135
4.273078E-04	2.17984466
4.273294E-04	2.2227443
4.273509E-04	2.2666934
4.273527E-04	2.27060526
4.273707E-04	2.31056226
4.273905E-04	2.355398
4.274120E-04	2.40540935
4.274228E-04	2.43104308
4.274354E-04	2.46295302
4.274605E-04	2.52844023
4.274821E-04	2.58602428
4.275037E-04	2.6451976
4.275091E-04	2.66090531
4.275360E-04	2.74177955
4.275630E-04	2.8251448
4.275666E-04	2.83661457
4.275899E-04	2.91537475
4.276169E-04	3.00906982
4.276384E-04	3.08618871
4.276600E-04	3.17003737
4.276816E-04	3.25602623
4.277031E-04	3.34426242
4.277103E-04	3.37453712
4.277283E-04	3.4547209
4.277534E-04	3.57041567
4.277786E-04	3.68977556
4.277822E-04	3.7073867
4.278038E-04	3.8186886
4.278325E-04	3.9722189
4.278415E-04	4.02203739
4.278613E-04	4.13750665
4.278900E-04	4.31181612
4.279116E-04	4.44770247
4.279188E-04	4.49568061
4.279457E-04	4.68236446
4.279727E-04	4.87610395
4.279816E-04	4.94322767
4.279996E-04	5.08473468
4.280266E-04	5.30526896
4.280409E-04	5.42768079
4.280535E-04	5.53996469
4.280805E-04	5.79035099
4.280948E-04	5.92957591
4.281074E-04	6.05712331
4.281344E-04	6.34205609
4.281488E-04	6.5008315
4.281613E-04	6.64643136
4.281883E-04	6.97242022
4.282027E-04	7.15451042
4.282152E-04	7.32167638
4.282422E-04	7.69692591
4.282566E-04	7.90711903
4.282691E-04	8.10035926
4.282961E-04	8.53538911
4.283105E-04	8.7798425
4.283230E-04	9.00289405
4.283464E-04	9.43966197
4.283500E-04	9.50926909
4.283716E-04	9.94783446
4.283823E-04	10.1773332
4.283931E-04	10.4151542
4.284147E-04	10.9132868
4.284183E-04	11.0004331
4.284363E-04	11.452056
4.284542E-04	11.9264021
4.284578E-04	12.0249575
4.284794E-04	12.6462851
4.284902E-04	12.9735771
4.285009E-04	13.3136379
4.285225E-04	14.0304691
4.285261E-04	14.1563641
4.285419E-04	14.7321203
4.285613E-04	15.4747823
4.285620E-04	15.5037649
4.285807E-04	16.2848236
4.285929E-04	16.8228945
4.286001E-04	17.1497599
4.286188E-04	18.045622
4.286195E-04	18.0811573
4.286389E-04	19.0926326
4.286447E-04	19.4093708
4.286583E-04	20.1843468
4.286706E-04	20.9175264
4.286778E-04	21.3621862
4.286964E-04	22.5851564
4.286972E-04	22.6337137
4.287166E-04	24.0203446
4.287223E-04	24.4559221
4.287360E-04	25.5224357
4.287482E-04	26.5343066
4.287554E-04	27.1483572
4.287741E-04	28.8415303
4.287748E-04	28.9088511
4.287942E-04	30.835536
4.288014E-04	31.5935067
4.288136E-04	32.9200272
4.288229E-04	33.9975354
4.288330E-04	35.1882266
4.288445E-04	36.6355083
4.288531E-04	37.749482
4.288661E-04	39.5286488
4.288733E-04	40.5429404
4.288876E-04	42.7028655
4.288934E-04	43.5895178
4.289092E-04	46.1852445
4.289135E-04	46.9116024
4.289308E-04	50.0042199
4.289336E-04	50.5331013
4.289523E-04	54.1908844
4.289538E-04	54.4794436
4.289739E-04	58.7776037
4.289940E-04	63.464627
4.289954E-04	63.821002
4.290141E-04	68.5633023
4.290170E-04	69.3391858
4.290343E-04	74.105172
4.290386E-04	75.3714893
4.290544E-04	80.1231409
4.290601E-04	81.9579243
4.290745E-04	86.6514057
4.290817E-04	89.1413249
4.290946E-04	93.7253056
4.291033E-04	96.9646816
4.291148E-04	101.381202
4.291248E-04	105.473618
4.291349E-04	109.656268
4.291464E-04	114.713194
4.291550E-04	118.588309
4.291679E-04	124.706406
4.291723E-04	126.789023
4.291895E-04	135.515254
4.292068E-04	144.838063
4.292111E-04	147.276776
4.292240E-04	154.73639
4.292326E-04	159.933968
4.292413E-04	165.242777
4.292585E-04	176.326307
4.292815E-04	192.232617
4.292844E-04	194.260009
4.293045E-04	209.337706
4.293103E-04	213.726456
4.293275E-04	227.684385
4.293361E-04	234.788004
4.293505E-04	247.310574
4.293620E-04	257.498514
4.293735E-04	268.248431
4.293879E-04	281.901538
4.293965E-04	290.523446
4.294138E-04	308.093889
4.294310E-04	326.510343
4.294382E-04	334.333964
4.294598E-04	358.772433
4.294885E-04	393.299006
4.295173E-04	429.923018
4.295460E-04	468.683769
4.295604E-04	488.906124
4.295848E-04	523.847387
4.296035E-04	551.701306
4.296236E-04	582.134997
4.296610E-04	640.782932
4.296725E-04	659.030356
4.298105E-04	885.7538
4.298393E-04	932.38996
4.298752E-04	988.667791
4.298910E-04	1012.84967
4.299313E-04	1071.04894
4.299384E-04	1081.13568
4.299744E-04	1127.86467
4.299801E-04	1135.08685
4.300146E-04	1174.53901
4.300175E-04	1177.68977
4.300520E-04	1211.42854
4.300526E-04	1211.91861
4.300865E-04	1239.14285
4.300888E-04	1240.69268
4.301176E-04	1258.64076
4.301216E-04	1260.63596
4.301486E-04	1272.67845
4.301555E-04	1274.68497
4.301895E-04	1282.80108
4.302153E-04	1283.83997
4.302222E-04	1283.11675
4.302556E-04	1277.72051
4.302636E-04	1274.98755
4.302975E-04	1261.52525
4.302990E-04	1260.71309
4.303366E-04	1237.49552
4.303769E-04	1204.2405
4.303798E-04	1201.72492
4.304200E-04	1160.4565
4.304229E-04	1157.37404
4.304718E-04	1098.04267
4.304746E-04	1094.43319
4.305120E-04	1043.42221
4.305293E-04	1018.45875
4.305638E-04	967.495349
