E(MeV)	mcnp/Ag-107:1
0.000161306	4.76023
0.000161366	4.76053
0.000161423	4.7704
0.00016148	4.78525
0.000161536	4.80743
0.000161593	4.84036
0.000161621	4.88872
0.00016165	4.92058
0.000161678	4.95869
0.000161706	5.00384
0.000161735	5.05735
0.000161763	5.11988
0.000161791	5.19291
0.00016182	5.27692
0.000161848	5.37338
0.000161877	5.48278
0.000161905	5.60562
0.000161933	5.74166
0.000161962	5.89176
0.000162203	6.05436
0.000162243	7.92647
0.000162274	8.10054
0.000162316	8.2737
0.000162348	8.36253
0.0001624	8.42744
0.000162426	8.42015
0.000162479	8.32652
0.000162523	8.17001
0.000162576	7.90362
0.000162666	7.33006
0.00016279	6.45609
0.000162826	6.22543
0.000162861	6.01126
0.000162897	5.81552
0.000162933	5.64066
0.000162968	5.486
0.000163004	5.35193
0.00016304	5.23654
0.000163075	5.13894
0.000163111	5.05693
0.000163147	4.9886
0.000163179	4.93694
0.000163218	4.93186
0.000163253	4.8852
0.000163289	4.84679
0.000163325	4.81514
0.000163396	4.78891
0.000163467	4.74894
0.000163539	4.72025
0.00016361	4.6987
0.000163647	4.67483
0.000163752	4.6556
0.000163895	4.63549
0.000164115	4.61117
0.00016418	4.60406
0.000164465	4.57867
0.000164584	4.56949
0.00016475	4.55663
0.000165035	4.53708
0.000165052	4.53609
0.00016532	4.52018
0.00016552	4.51125
0.000165605	4.50745
0.000165748	4.5041
0.00016589	4.50506
0.000165961	4.50861
0.000165988	4.51132
0.000166033	4.51583
0.000166104	4.529
0.000166175	4.55192
0.000166246	4.59033
0.000166282	4.6179
0.000166318	4.65285
0.000166353	4.6965
0.000166389	4.75074
0.000166425	4.81701
0.000166456	4.88862
0.000166496	4.89741
0.000166532	4.99315
0.000166567	5.10586
0.000166603	5.23657
0.000166638	5.38625
0.000166674	5.55384
0.000166834	5.73866
0.000166923	6.70521
0.000166986	7.21872
0.000167021	7.49837
0.000167048	7.61363
0.0001671	7.67472
0.00016717	7.72913
0.00016723	7.66016
0.000167304	7.47593
0.000167393	6.59683
0.000167511	5.89023
0.000167559	5.6257
0.000167608	5.3916
0.000167627	5.31393
0.000167657	5.1904
0.000167706	5.02225
0.000167754	4.88492
0.000167803	4.77561
0.000167852	4.68993
0.0001679	4.62368
0.000167949	4.57281
0.000167998	4.53406
0.000168047	4.50441
0.000168095	4.48418
0.000168144	4.46373
0.000168242	4.43832
0.000168329	4.42308
0.000168534	4.42138
0.000168563	4.39974
0.00016868	4.3941
0.000168729	4.39175
0.000168797	4.39125
0.000168856	4.39082
0.000168914	4.39039
0.000168973	4.39185
0.000169032	4.39367
0.00016909	4.39549
0.000169119	4.39638
0.000169149	4.39855
0.000169207	4.4028
0.000169266	4.40705
0.000169314	4.41054
0.000169383	4.41891
0.00016947	4.42956
0.000169509	4.43419
0.000169588	4.44847
0.000169631	4.45642
0.000169675	4.46436
0.000169704	4.46947
0.000169734	4.47726
0.0001698	4.4942
0.000169858	4.50902
0.000169898	4.51942
0.000169989	4.55137
0.000170093	4.58831
0.000170259	4.66792
0.000170288	4.68205
0.000170308	4.69486
0.000170357	4.72678
0.000170406	4.7587
0.000170455	4.79062
0.000170483	4.80875
0.000170504	4.82738
0.000170554	4.8705
0.000170652	4.95676
0.000170678	4.97995
0.00017075	5.06555
0.000170848	5.18262
0.000170873	5.21231
0.000170946	5.33225
0.000171045	5.49293
0.000171068	5.53122
0.000171143	5.68748
0.000171165	5.7347
0.000171241	5.92227
0.000171263	5.9766
0.000171339	6.20273
0.00017136	6.26527
0.000171437	6.54001
0.000171458	6.6127
0.000171536	6.94856
0.000171555	7.03317
0.000171634	7.44786
0.000171653	7.54758
0.000171683	7.74439
0.000171732	8.06438
0.00017175	8.18299
0.000171781	8.43497
0.00017183	8.83535
0.000171848	8.97805
0.000171879	9.3057
0.000171928	9.81479
0.000171977	10.4243
0.000172002	10.7542
0.000172027	11.0855
0.000172076	11.8512
0.000172125	12.76
0.000172174	13.8291
0.000172223	15.1026
0.000172272	16.6401
0.000172321	18.5255
0.000172627	45.0737
0.000172676	55.4504
0.000172725	69.0473
0.000172749	77.335
0.000172773	86.721
0.000172798	97.4039
0.000172822	109.471
0.000172847	123.046
0.000172871	138.182
0.00017292	173.802
0.000172944	194.48
0.000172993	241.699
0.00017302	301.351
0.000173041	327.421
0.000173066	360.244
0.00017309	393.475
0.000173111	425.121
0.000173163	502.083
0.000173236	613.185
0.000173297	614.104
0.000173316	723.474
0.000173369	786.625
0.000173419	788.524
0.000173465	829.337
0.000173511	860.745
0.000173546	850.838
0.000173581	840.64
0.000173617	815.83
0.000173653	783.18
0.000173688	742.511
0.000173724	698.9
0.000173759	649.722
0.000173795	598.506
0.000173818	564.363
0.000173866	493.881
0.000173901	443.691
0.000173936	394.509
0.000173959	363.388
0.000174007	305.081
0.000174043	265.117
0.000174071	264.667
0.0001741	236.811
0.000174149	172.868
0.000174184	168.067
0.000174212	149.889
0.00017424	133.758
0.000174291	98.4406
0.000174325	96.4044
0.000174353	86.9837
0.000174381	78.8391
0.000174437	65.646
0.000174466	60.3327
0.000174494	55.7403
0.000174522	51.7342
0.00017454	46.3262
0.000174578	45.1996
0.000174606	42.5258
0.000174663	40.1579
0.000174682	35.1266
0.000174719	33.0138
0.000174753	31.4596
0.000174775	30.4095
0.000174823	28.5495
0.000174888	28.237
0.000174944	26.3947
0.000174965	24.2916
0.000175	23.4423
0.000175036	22.6606
0.000175057	22.2219
0.000175169	20.1935
0.000175282	18.5614
0.00017532	18.1069
0.000175395	17.2216
0.000175462	16.5506
0.000175507	16.1039
0.000175604	15.2907
0.000175732	15.1589
0.000175845	14.351
0.000175888	13.422
0.000175958	13.046
0.00017603	12.7042
0.00017607	12.513
0.000176172	12.0885
0.000176295	12.0421
0.000176314	11.5659
0.000176455	11.1174
0.000176521	10.9117
0.000176597	10.7131
0.000176746	10.33
0.000176881	10.0392
0.000176971	9.84661
0.000177165	9.49585
0.000177196	9.43965
0.000177421	9.09322
0.000177449	9.05666
0.000177646	8.79493
0.000177733	8.69562
0.000177872	8.53578
0.000178017	8.3897
0.000178097	8.30874
0.0001783	8.12767
0.000178322	8.10836
0.000178547	7.9304
0.000178584	7.90438
0.000178772	7.77161
0.000178868	7.71117
0.000178998	7.62925
0.000179152	7.54508
0.000179436	7.39016
0.000179719	7.25957
0.000179898	7.1779
0.000180003	7.1375
0.000180349	7.00443
0.000180571	6.93131
0.000180799	6.85616
0.000181139	6.75956
0.00018125	6.728
0.0001817	6.61602
0.00018215	6.51732
0.000182274	6.49323
0.000182601	6.42961
0.000182842	6.38762
0.000183051	6.3511
0.000183409	6.29482
0.000183502	6.28034
0.000183952	6.21621
0.000183977	6.21298
0.000184402	6.15813
0.000184545	6.1419
0.000185112	6.07718
0.000185303	6.05543
0.00018568	6.01841
0.000186204	5.96695
0.000186815	5.91465
0.000187105	5.88989
0.000187951	5.82586
0.000188005	5.8217
0.000188906	5.76046
0.000189086	5.74933
0.000189807	5.70467
0.000190221	5.68098
0.000190708	5.65315
0.000191357	5.61839
0.000191609	5.60489
0.000192492	5.55998
0.00019341	5.5591
0.000193627	5.50468
0.000194311	5.47209
0.000194761	5.45089
0.000195212	5.42985
0.000195662	5.40894
0.000195898	5.39808
0.000196112	5.38819
0.000196563	5.36774
0.000197013	5.3478
0.000197033	5.34696
0.000197464	5.32882
0.000197689	5.31993
0.000197914	5.31167
0.000198139	5.30427
0.000198168	5.30346
0.000198364	5.29803
0.00019859	5.2934
0.000198736	5.29184
0.000198815	5.291
0.00019904	5.2917
0.000199265	5.29679
0.000199304	5.29872
0.00019949	5.30811
0.000199716	5.32857
0.000199828	5.34359
0.000199871	5.35097
0.000199941	5.36283
0.0002	5.37574
0.000200053	5.38735
0.000200166	5.41852
0.000200279	5.45813
0.000200391	5.50864
0.000200439	5.53617
0.000200504	5.57337
0.000200616	5.65703
0.000200729	5.76648
0.000200842	5.91216
0.000200898	6.00348
0.000200954	6.111
0.000201007	6.23024
0.000201067	6.23887
0.000201123	6.39288
0.000201179	6.5812
0.000201236	6.81558
0.000201292	7.11314
0.000201348	7.49886
0.000201376	8.00909
0.000201405	8.32582
0.000201433	8.69597
0.000201461	9.12679
0.000201489	9.63297
0.000201517	10.2244
0.000201545	10.9208
0.000201573	11.7351
0.000201602	12.6932
0.00020163	13.8106
0.000201658	15.1203
0.000201686	16.6399
0.000201714	18.4092
0.000201742	20.446
0.00020177	22.7964
0.000201799	25.4753
0.000201827	28.5326
0.000201855	31.9759
0.000201883	35.8558
0.000201911	40.1665
0.000201939	44.9542
0.000201968	50.1932
0.000202024	55.9199
0.000202052	68.7012
0.000202108	75.6935
0.000202142	100.178
0.000202193	114.489
0.000202235	126.242
0.000202305	144.277
0.000202348	153.475
0.000202383	159.86
0.000202423	165.525
0.000202459	168.873
0.0002025	170.617
0.000202521	170.63
0.000202582	167.276
0.000202628	161.71
0.000202673	153.848
0.00020271	145.635
0.000202749	136.77
0.00020284	112.555
0.000202886	100.068
0.000202977	76.4795
0.000203007	69.3219
0.000203068	56.4278
0.000203098	50.7619
0.000203129	45.5959
0.000203159	40.9562
0.000203189	36.7946
0.00020322	33.1134
0.00020325	29.8575
0.000203277	27.3054
0.000203311	27.0052
0.000203341	24.5198
0.000203372	22.3708
0.000203402	20.5074
0.000203432	18.9023
0.000203463	17.5224
0.000203493	16.3412
0.000203523	15.3235
0.000203554	14.4491
0.000203584	13.6965
0.000203615	13.0489
0.000203645	12.4859
0.000203675	11.9977
0.000203706	11.5693
0.000203736	11.1938
0.000203797	10.8607
0.000203845	9.93866
0.000203918	9.84516
0.000203979	9.46868
0.00020404	9.15155
0.0002041	8.87922
0.000204129	8.54634
0.000204161	8.43563
0.000204222	8.25187
0.000204283	8.08758
0.000204404	7.80697
0.000204526	7.57594
0.000204647	7.3827
0.000204696	7.3161
0.000204769	7.21857
0.00020489	7.0778
0.00020498	6.987
0.000205011	6.95563
0.000205133	6.84887
0.000205254	6.7547
0.000205376	6.6711
0.000205497	6.59642
0.000205548	6.56985
0.00020574	6.46863
0.000205832	6.42893
0.000205983	6.36309
0.000206116	6.31484
0.000206226	6.27451
0.000206257	6.2648
0.000206399	6.22077
0.000206469	6.19912
0.000206541	6.17986
0.000206683	6.14195
0.000206712	6.13423
0.000206825	6.10796
0.000206955	6.07776
0.000207109	6.04631
0.000207198	6.02813
0.000207251	6.01854
0.000207393	5.99286
0.000207441	5.98415
0.000207535	5.96902
0.000207677	5.94613
0.000207747	5.93575
0.000207818	5.92547
0.000207889	5.91521
0.000207927	5.9098
0.00020796	5.90559
0.000208031	5.8967
0.000208102	5.8878
0.000208173	5.87891
0.000208244	5.87001
0.000208315	5.86111
0.000208351	5.85666
0.000208386	5.85221
0.000208413	5.84889
0.000208457	5.84421
0.000208493	5.84046
0.000208528	5.83672
0.000208563	5.83298
0.000208599	5.82923
0.000208634	5.82549
0.00020867	5.82174
0.000208705	5.81801
0.000208741	5.81426
0.000208776	5.81051
0.000208812	5.80677
0.000208847	5.80302
0.000208883	5.79928
0.000208954	5.79264
0.000208989	5.78945
0.000209025	5.78626
0.00020906	5.78306
0.000209131	5.77668
0.000209184	5.77189
0.000209238	5.76709
0.000209371	5.75512
0.000209415	5.75149
0.000209468	5.74735
0.000209513	5.74388
0.00020958	5.73861
0.00020961	5.73631
0.000209669	5.73172
0.000209729	5.72701
0.00020978	5.72305
0.000209861	5.71673
0.000209963	5.70969
0.000210023	5.70553
0.000210084	5.70136
0.000210125	5.69859
0.000210165	5.69581
0.000210206	5.69303
0.000210247	5.69025
0.000210287	5.68747
0.000210328	5.68469
0.000210356	5.68275
0.000210409	5.67955
0.00021045	5.67708
0.00021049	5.67461
0.000210531	5.67215
0.000210571	5.66968
0.000210612	5.66722
0.000210652	5.66475
0.000210693	5.66229
0.000210734	5.65982
0.000210774	5.65735
0.000210815	5.65488
0.000210842	5.65322
0.000210896	5.65028
0.000210937	5.64807
0.000210977	5.64585
0.000211058	5.64143
0.000211139	5.637
0.000211221	5.63258
0.000211302	5.62815
0.000211328	5.62672
0.000211383	5.624
0.000211464	5.62
0.000211545	5.61599
0.000211626	5.61198
0.000211708	5.60797
0.000211789	5.60396
0.000211814	5.60272
0.000211951	5.59657
0.000212113	5.5893
0.000212276	5.58203
0.0002123	5.58095
0.000212438	5.57545
0.0002126	5.56899
0.000212763	5.56253
0.000212925	5.55606
0.000213087	5.5496
0.00021325	5.54314
0.000213271	5.54227
0.000213412	5.53739
0.000213574	5.53176
0.000213899	5.52049
0.000214224	5.50922
0.000214548	5.49894
0.000214729	5.49326
0.000214873	5.48906
0.000215198	5.4796
0.000215522	5.47087
0.000215701	5.46609
0.000215847	5.46268
0.000216172	5.45511
0.00021643	5.45476
0.000216496	5.44958
0.000216673	5.44767
0.000216794	5.44779
0.000216821	5.44829
0.000216916	5.45002
0.000217037	5.45664
0.000217159	5.4727
0.000217219	5.48716
0.00021728	5.50833
0.000217341	5.53863
0.000217401	5.58106
0.000217462	5.63868
0.000217523	5.71486
0.000217584	5.81203
0.000217644	5.93208
0.000217705	6.07434
0.000217766	6.23629
0.000217918	6.6843
0.000217994	6.8937
0.000218039	7.00066
0.000218085	7.08791
0.000218119	7.1376
0.0002182	7.14232
0.000218261	7.19417
0.000218318	7.17608
0.000218399	7.11334
0.000218463	6.95952
0.000218592	6.7962
0.000218657	6.42232
0.000218722	6.23867
0.000218769	5.96462
0.000218851	5.92532
0.000218915	5.80393
0.00021898	5.70635
0.000219044	5.63065
0.000219109	5.57329
0.000219173	5.53081
0.000219238	5.49963
0.000219303	5.47685
0.000219418	5.44022
0.000219561	5.43786
0.00021969	5.4239
0.000219819	5.41397
0.000220067	5.39458
0.000220336	5.39412
0.000220717	5.37343
0.000220852	5.36945
0.000221366	5.35691
0.000222015	5.34325
0.000222402	5.33513
0.000222665	5.33019
0.000223435	5.31572
0.000223963	5.30651
0.000224468	5.29772
0.000225262	5.28474
0.000226534	5.26398
0.000226561	5.26356
0.000227859	5.2434
0.000228599	5.2319
0.000229158	5.22342
0.000230456	5.2037
0.000230665	5.20053
0.000231755	5.18393
0.000232731	5.16906
0.000233054	5.16402
0.000234352	5.14371
0.000234797	5.13675
0.000235651	5.12292
0.00023583	5.12001
0.000236863	5.10268
0.000236949	5.10117
0.000237896	5.08461
0.000238248	5.07815
0.000238929	5.06563
0.000239547	5.0536
0.000239962	5.04549
0.000240845	5.02711
0.000240995	5.02399
0.000241495	5.013
0.000242028	5.01262
0.000242144	4.99794
0.000242545	4.98828
0.000242793	4.982
0.000243061	4.97523
0.000243443	4.96512
0.000243578	4.96154
0.000244092	4.94719
0.000244611	4.94712
0.000244741	4.92794
0.000245066	4.91794
0.000245127	4.91605
0.00024539	4.90759
0.000245644	4.89945
0.000245715	4.8971
0.000245902	4.89094
0.00024604	4.88636
0.00024616	4.88235
0.000246364	4.87555
0.000246418	4.87375
0.000246677	4.86526
0.000246935	4.85703
0.000247014	4.85468
0.000247193	4.84933
0.000247338	4.8455
0.000247451	4.84251
0.000247501	4.84149
0.000247663	4.83812
0.00024771	4.83715
0.000247825	4.83577
0.000247968	4.83408
0.00024815	4.8345
0.000248226	4.83467
0.000248312	4.83622
0.000248355	4.83699
0.000248475	4.84086
0.000248614	4.84118
0.000248743	4.84775
0.000248799	4.8634
0.000248872	4.87107
0.000248962	4.88424
0.000249001	4.89
0.000249124	4.91471
0.000249205	4.93656
0.000249259	4.95142
0.000249286	4.96163
0.000249367	4.99218
0.000249449	5.03155
0.000249517	5.0675
0.000249582	5.11092
0.000249611	5.13431
0.000249647	5.16303
0.000249692	5.20746
0.000249773	5.30049
0.000249814	5.36035
0.00024984	5.39976
0.000249895	5.50374
0.000249936	5.59834
0.000249969	5.68151
0.000250098	6.18129
0.000250131	6.18371
0.00025026	7.16072
0.000250292	7.53291
0.000250382	9.7327
0.000250421	9.89892
0.000250454	10.7972
0.000250544	15.9663
0.000250583	16.2897
0.000250615	18.2676
0.000250707	28.9262
0.000250744	29.4634
0.000250776	33.1894
0.000250841	37.3142
0.00025091	58.5483
0.000250938	63.5976
0.00025097	69.7568
0.000251031	81.9102
0.000251092	93.7625
0.000251148	104.513
0.000251204	114.103
0.000251253	114.137
0.000251293	121.091
0.000251344	125.715
0.0002514	129.789
0.000251455	130.763
0.000251521	130.163
0.000251582	126.851
0.000251617	114.494
0.000251675	105.551
0.000251751	91.4419
0.00025181	80.0583
0.000251839	74.3634
0.000251899	63.6891
0.000251928	58.3799
0.000251987	48.8846
0.000252428	14.4837
0.000252459	13.5538
0.000252489	12.7473
0.00025252	12.0529
0.00025255	10.9484
0.000252579	10.5123
0.000252609	10.1309
0.000252643	10.0901
0.000252704	9.44872
0.000252766	9.18483
0.000252827	8.7453
0.000252889	8.39335
0.00025295	8.1057
0.000253012	7.86564
0.000253073	7.66187
0.000253135	7.48558
0.000253196	7.33135
0.00025326	7.07482
0.000253319	6.96405
0.000253379	6.87298
0.000253442	6.77547
0.000253497	6.70548
0.000253565	6.6185
0.000253615	6.56413
0.000253688	6.48555
0.000253734	6.44322
0.000253811	6.37171
0.000253852	6.33865
0.000253934	6.27301
0.000253971	6.24733
0.000254057	6.18679
0.000254089	6.16693
0.00025418	6.11071
0.000254207	6.09561
0.000254303	6.04316
0.000254426	5.98277
0.000254672	5.87929
0.000254918	5.79369
0.000255155	5.72421
0.000255392	5.66454
0.000255628	5.61266
0.000255656	5.60678
0.000255865	5.5671
0.000255901	5.56023
0.000256102	5.52671
0.000256147	5.51912
0.000256339	5.49061
0.000256393	5.48248
0.000256576	5.45812
0.000256639	5.44961
0.000256812	5.42873
0.000256885	5.41994
0.000256931	5.41496
0.000257049	5.40202
0.000257131	5.39308
0.000257168	5.38947
0.000257286	5.37778
0.000257377	5.3688
0.000257404	5.36639
0.000257523	5.35598
0.000257582	5.35078
0.000257623	5.34718
0.0002577	5.34148
0.00025776	5.33713
0.000257819	5.33278
0.000257869	5.32911
0.000257908	5.32704
0.000257937	5.32547
0.000257967	5.32389
0.000258026	5.32177
0.000258056	5.32109
0.000258085	5.32041
0.000258115	5.31973
0.000258145	5.32095
0.000258174	5.32215
0.000258204	5.32336
0.000258233	5.32456
0.000258293	5.33174
0.000258352	5.3441
0.000258411	5.3634
0.000258484	5.36727
0.000258545	5.3989
0.000258607	5.44404
0.000258648	5.56106
0.00025873	5.58822
0.000258791	5.6936
0.000258853	5.82391
0.000258914	5.97929
0.000259	6.43887
0.000259049	6.59945
0.000259083	6.7113
0.000259143	6.90753
0.000259198	7.06867
0.000259252	7.09213
0.000259337	7.29019
0.000259383	7.36977
0.000259448	7.36309
0.000259516	7.35693
0.000259579	7.16851
0.000259666	6.9321
0.000259698	6.84081
0.000259753	6.65527
0.000259797	6.51011
0.00025984	6.36461
0.000259971	5.96424
0.000260015	5.85046
0.000260058	5.74838
0.000260102	5.74192
0.000260142	5.65907
0.000260182	5.58648
0.000260223	5.52332
0.000260263	5.46905
0.00026032	5.37251
0.000260425	5.3512
0.000260505	5.30108
0.000260538	5.25659
0.000260586	5.242
0.000260625	5.23357
0.000260667	5.22446
0.000260712	5.21707
0.000260748	5.21125
0.000260799	5.20517
0.000260909	5.19222
0.000260973	5.18667
0.000261071	5.1783
0.000261148	5.17294
0.000261232	5.16708
0.000261322	5.16185
0.000261394	5.15769
0.000261496	5.15265
0.000261555	5.14978
0.000261717	5.14328
0.000261845	5.1393
0.000261878	5.13828
0.00026204	5.13501
0.000262193	5.13395
0.000262363	5.1339
0.000262524	5.13561
0.000262686	5.14124
0.000262766	5.15257
0.000262847	5.16125
0.000262891	5.18083
0.000262928	5.18775
0.000263009	5.20768
0.000263065	5.22635
0.00026317	5.2344
0.000263239	5.31544
0.000263291	5.32281
0.000263326	5.39294
0.000263372	5.39827
0.000263412	5.44887
0.000263453	5.51141
0.000263493	5.58891
0.000263533	5.68531
0.000263574	5.80513
0.000263655	6.14132
0.000263762	7.29669
0.000263806	7.82727
0.000263849	8.47564
0.000263893	9.25808
0.000263936	10.191
0.000263978	10.2062
0.000264018	11.2261
0.000264058	12.3961
0.000264099	13.7279
0.000264139	15.2202
0.000264241	21.7549
0.000264301	24.7015
0.000264372	28.4119
0.000264422	30.9771
0.000264502	34.6553
0.000264557	36.6545
0.000264612	38.1073
0.0002647	38.5894
0.000264748	39.2847
0.00026481	39.1722
0.000264876	38.288
0.000264931	36.4948
0.000264979	32.3239
0.000265064	31.5008
0.000265174	28.2318
0.000265252	19.0727
0.000265307	18.5876
0.000265351	16.7665
0.000265434	12.5193
0.000265483	12.3679
0.000265527	11.2549
0.000265555	9.80159
0.000265616	9.50376
0.00026566	8.83432
0.000265704	8.27821
0.000265737	7.5391
0.000265792	7.44666
0.000265837	7.14068
0.000265925	6.68778
0.000265969	6.52068
0.000266013	6.38292
0.000266057	6.26847
0.000266101	6.09186
0.000266146	6.09131
0.00026619	6.02159
0.000266223	5.92429
0.000266278	5.86156
0.000266367	5.78222
0.000266455	5.71702
0.000266543	5.66211
0.000266632	5.61513
0.000266708	5.57972
0.000266897	5.57426
0.000266951	5.48995
0.000267073	5.45246
0.000267194	5.42228
0.00026725	5.4081
0.000267427	5.37097
0.000267603	5.33937
0.000267679	5.32772
0.00026778	5.31211
0.000267957	5.28827
0.000268164	5.26483
0.00026831	5.24837
0.00026865	5.2175
0.000269017	5.21625
0.000269135	5.18465
0.000269194	5.18163
0.00026937	5.17822
0.000269459	5.18088
0.000269547	5.18852
0.000269621	5.20085
0.000269724	5.20329
0.000269812	5.22768
0.000269863	5.29279
0.0002699	5.31356
0.000269989	5.37611
0.000270077	5.44881
0.000270106	5.47387
0.00027021	5.56334
0.000270298	5.63081
0.000270349	5.66049
0.000270386	5.68035
0.00027043	5.69586
0.00027047	5.70146
0.0002705	5.70567
0.000270592	5.68806
0.000270688	5.67505
0.000270766	5.64174
0.000270834	5.52138
0.000270956	5.41124
0.000271042	5.40433
0.000271077	5.30876
0.000271121	5.27518
0.000271198	5.22496
0.000271259	5.19331
0.00027132	5.16666
0.000271357	5.15174
0.000271435	5.12783
0.000271471	5.11973
0.000271502	5.11286
0.000271562	5.1029
0.000271593	5.09843
0.000271623	5.09395
0.000271653	5.08947
0.000271714	5.08297
0.000271744	5.08025
0.000271775	5.07754
0.000271805	5.07482
0.000271866	5.07058
0.000271896	5.06886
0.000271926	5.06712
0.000271957	5.06539
0.000272017	5.06192
0.000272048	5.06019
0.000272108	5.05673
0.000272144	5.0547
0.000272199	5.05232
0.000272306	5.04776
0.000272397	5.04384
0.000272459	5.04117
0.000272518	5.03903
0.000272558	5.03758
0.0002726	5.03607
0.000272658	5.03397
0.000272702	5.03238
0.000272756	5.03045
0.000272809	5.02852
0.000272916	5.02467
0.000273005	5.02145
0.000273089	5.01844
0.00027313	5.01712
0.000273201	5.01485
0.000273237	5.01371
0.000273273	5.01257
0.000273308	5.01144
0.000273344	5.0103
0.000273379	5.00916
0.000273415	5.00803
0.000273451	5.00689
0.000273486	5.00575
0.000273522	5.00461
0.000273558	5.00348
0.000273593	5.00234
0.000273629	5.00121
0.000273665	5.00007
0.0002737	4.99893
0.000273771	4.99679
0.000273807	4.99574
0.000273843	4.99469
0.000273878	4.99364
0.00027395	4.99155
0.000274021	4.98945
0.000274092	4.98735
0.000274163	4.98526
0.000274235	4.98316
0.000274348	4.97982
0.000274377	4.97903
0.00027452	4.97512
0.000274662	4.9712
0.000274805	4.96729
0.000274947	4.96338
0.000275232	4.95556
0.000275518	4.94774
0.000275608	4.94526
0.000275803	4.94019
0.000276088	4.93278
0.000276373	4.92536
0.000276658	4.91795
0.000276867	4.91251
0.000277228	4.90336
0.000277798	4.88892
0.000278127	4.88061
0.000278368	4.87452
0.000278939	4.86016
0.000279386	4.84889
0.000279509	4.84577
0.000280646	4.81686
0.000281219	4.80196
0.000281789	4.78713
0.000281905	4.78412
0.00028236	4.77193
0.00028293	4.75661
0.000283165	4.7503
0.0002835	4.74092
0.00028407	4.72497
0.000284424	4.71505
0.00028464	4.7087
0.00028521	4.69193
0.000285495	4.68355
0.000285684	4.67801
0.000285781	4.67499
0.000286066	4.66612
0.000286351	4.65724
0.000286636	4.64837
0.000286921	4.63949
0.000287206	4.63007
0.000287491	4.6206
0.000287776	4.61114
0.000287919	4.60641
0.000288061	4.60168
0.000288203	4.59697
0.000288346	4.59186
0.000288489	4.58678
0.000288631	4.5817
0.000288774	4.57662
0.000288916	4.57154
0.000289059	4.56646
0.00028913	4.56392
0.000289201	4.56138
0.000289273	4.55884
0.000289344	4.5563
0.000289415	4.55376
0.000289462	4.55208
0.000289558	4.54841
0.000289593	4.54703
0.000289629	4.54566
0.000289665	4.54429
0.0002897	4.54291
0.000289736	4.54154
0.000289772	4.54016
0.000289807	4.53879
0.000289843	4.53742
0.000289878	4.53605
0.000289914	4.53467
0.00028995	4.5333
0.000289985	4.53193
0.000290021	4.53056
0.000290057	4.52918
0.000290092	4.52781
0.000290128	4.52644
0.000290164	4.52507
0.000290199	4.52369
0.000290235	4.52232
0.000290271	4.52094
0.000290306	4.51957
0.000290342	4.5182
0.000290377	4.51683
0.000290449	4.51408
0.000290484	4.51271
0.000290556	4.50996
0.000290663	4.50584
0.000290722	4.50355
0.000290769	4.50156
0.000290832	4.49895
0.000290885	4.49671
0.000290923	4.49512
0.000291	4.49189
0.000291077	4.48866
0.000291155	4.48539
0.000291239	4.48188
0.000291339	4.47766
0.000291457	4.47275
0.000291557	4.46853
0.000291591	4.46712
0.000291658	4.46431
0.000291691	4.4629
0.000291725	4.4615
0.000291759	4.46009
0.000291792	4.45869
0.000291826	4.45728
0.000291859	4.45588
0.000291893	4.45447
0.000291926	4.45306
0.00029196	4.45166
0.000292027	4.44866
0.00029206	4.44713
0.000292094	4.44558
0.000292127	4.44404
0.000292161	4.4425
0.000292194	4.44096
0.000292228	4.43942
0.000292261	4.43788
0.000292295	4.43634
0.000292329	4.4348
0.000292362	4.43326
0.000292396	4.43172
0.000292429	4.43018
0.000292496	4.4271
0.000292563	4.42402
0.00029263	4.42094
0.000292697	4.41785
0.000292764	4.41477
0.000292832	4.41169
0.000293033	4.40245
0.000293133	4.39783
0.000293234	4.39321
0.0002933	4.38989
0.000293373	4.38617
0.00029341	4.38432
0.000293497	4.37989
0.000293629	4.37324
0.000293774	4.36584
0.000293833	4.36288
0.000293891	4.35993
0.000293949	4.35697
0.000294008	4.35402
0.000294066	4.35106
0.000294124	4.3481
0.000294183	4.34514
0.000294241	4.34219
0.0002943	4.33923
0.000294358	4.33627
0.000294416	4.33332
0.000294474	4.33036
0.000294533	4.32723
0.00029465	4.32068
0.000294766	4.31413
0.000294883	4.30759
0.000295	4.30104
0.000295233	4.28794
0.000295466	4.27485
0.0002957	4.26175
0.00029576	4.25836
0.000296166	4.23366
0.00029639	4.22008
0.000296633	4.20434
0.00029702	4.17933
0.0002971	4.17381
0.000297567	4.14177
0.000297649	4.13609
0.000298033	4.10808
0.000298267	4.09107
0.0002985	4.07302
0.000298733	4.05492
0.000298909	4.04131
0.000298967	4.03653
0.000299083	4.02691
0.0002992	4.01728
0.000299317	4.00764
0.000299433	3.99801
0.000299492	3.9932
0.000299539	3.98933
0.000299608	3.98321
0.000299667	3.97808
0.000299725	3.97296
0.000299783	3.96783
0.000299842	3.9627
0.0002999	3.95757
0.000300168	3.93401
0.00030025	3.92638
0.000300308	3.92093
0.000300367	3.91548
0.000300454	3.90731
0.000300586	3.89505
0.000300673	3.88687
0.000300746	3.88007
0.000300797	3.87529
0.0003009	3.8651
0.000300958	3.85934
0.000301042	3.85108
0.000301117	3.84364
0.000301207	3.83471
0.000301417	3.81388
0.000301507	3.80451
0.000301567	3.79823
0.000301628	3.79194
0.000301988	3.75426
0.000302048	3.74797
