E(MeV)	Mg-nat
2.12760E+00	3.3126
2.13280E+00	2.95215
2.13420E+00	2.88366
2.13800E+00	2.70147
2.14240E+00	2.56204
2.14680E+00	2.48014
2.15120E+00	2.44775
2.15570E+00	2.45775
2.16280E+00	2.5406
2.16320E+00	2.5474
2.17056E+00	2.714
2.17360E+00	2.78278
2.17495E+00	2.78766
2.17720E+00	2.75604
2.17930E+00	2.6862
2.18600E+00	2.46153
2.19320E+00	2.35739
2.19490E+00	2.29029
2.19700E+00	2.20788
2.19800E+00	2.20245
2.20000E+00	2.26214
2.20200E+00	2.34745
2.20420E+00	2.39615
2.21080E+00	2.38774
2.21220E+00	2.40606
2.21307E+00	2.42094
2.21322E+00	2.42657
2.21540E+00	2.51
2.21660E+00	2.57753
2.22038E+00	2.78413
2.22260E+00	2.90557
2.22440E+00	2.9613
2.22500E+00	2.97729
2.22680E+00	2.98327
2.22960E+00	2.9138
2.23040E+00	2.8915
2.23400E+00	2.71482
2.23560E+00	2.62592
2.24000E+00	2.38559
2.24340E+00	2.19989
2.24600E+00	2.08828
2.24820E+00	2.01796
2.24950E+00	1.99378
2.25260E+00	1.93866
2.25700E+00	1.93137
2.25900E+00	1.95374
2.26080E+00	1.97579
2.26460E+00	2.0667
2.26860E+00	2.21416
2.27220E+00	2.3919
2.27550E+00	2.59844
2.27600E+00	2.62828
2.28000E+00	2.91427
2.28330E+00	3.1502
2.28440E+00	3.22779
2.28720E+00	3.37756
2.29000E+00	3.46424
2.29280E+00	3.46524
2.29340E+00	3.46519
2.29680E+00	3.37291
2.30020E+00	3.22016
2.30500E+00	2.96846
2.30700E+00	2.86433
2.31200E+00	2.66341
2.31530E+00	2.57338
2.31700E+00	2.52707
2.32200E+00	2.43844
2.33140E+00	2.35004
2.33900E+00	2.27915
2.34500E+00	2.25262
2.34853E+00	2.27588
2.34924E+00	2.28368
2.35630E+00	2.42232
2.36260E+00	2.54729
2.36600E+00	2.67997
2.37000E+00	2.87044
2.37040E+00	2.88402
2.37200E+00	2.93255
2.37400E+00	2.94509
2.37545E+00	2.91383
2.37690E+00	2.84657
2.37880E+00	2.7514
2.38200E+00	2.55438
2.38720E+00	2.31875
2.38780E+00	2.30308
2.39240E+00	2.19257
2.39760E+00	2.14175
2.40290E+00	2.13449
2.40800E+00	2.12788
2.41840E+00	2.06077
2.42570E+00	1.99497
2.43400E+00	1.92113
2.43720E+00	1.91127
2.44040E+00	1.93581
2.44190E+00	1.97601
2.44360E+00	2.02127
2.44680E+00	2.1938
2.45000E+00	2.47985
2.45480E+00	3.06729
2.45640E+00	3.23335
2.45800E+00	3.3489
2.45930E+00	3.39179
2.45960E+00	3.39923
2.46120E+00	3.3946
2.46250E+00	3.34888
2.46781E+00	3.16559
2.47100E+00	3.10248
2.47380E+00	3.09364
2.47660E+00	3.12683
2.47695E+00	3.13424
2.47850E+00	3.17938
2.48220E+00	3.28734
2.48530E+00	3.43851
2.48820E+00	3.58384
2.49140E+00	3.81378
2.49390E+00	4.04867
2.49700E+00	4.33791
2.49800E+00	4.39556
2.50000E+00	4.40424
2.50080E+00	4.40766
2.50366E+00	4.24013
2.50690E+00	3.91069
2.51200E+00	3.39211
2.51210E+00	3.38525
2.51347E+00	3.29158
2.51480E+00	3.19999
2.51760E+00	3.08593
2.52040E+00	3.03089
2.52860E+00	3.0231
2.55140E+00	3.00389
2.56540E+00	2.9921
2.57840E+00	2.9805
2.58740E+00	2.973
2.59900E+00	2.9293
2.60580E+00	2.90289
2.61700E+00	2.79876
2.62290E+00	2.71942
2.62780E+00	2.65416
2.63340E+00	2.6017
2.63862E+00	2.58871
2.64100E+00	2.60781
2.64400E+00	2.63332
2.65600E+00	2.87051
2.65900E+00	2.89764
2.66070E+00	2.89627
2.66125E+00	2.89244
2.66200E+00	2.89017
2.66800E+00	2.78181
2.67100E+00	2.69039
2.67280E+00	2.62663
2.67880E+00	2.41324
2.67960E+00	2.40419
2.68120E+00	2.38942
2.68390E+00	2.42262
2.69200E+00	2.59659
2.69800E+00	2.66665
2.69930E+00	2.66141
2.70360E+00	2.64075
2.71279E+00	2.47694
2.71300E+00	2.47078
2.71410E+00	2.45348
2.71760E+00	2.39107
2.72840E+00	2.26094
2.73600E+00	2.11459
2.73800E+00	2.11401
2.73852E+00	2.11561
2.74080E+00	2.1483
2.74520E+00	2.24074
2.74800E+00	2.29959
2.75120E+00	2.31741
2.76000E+00	2.25007
2.76400E+00	2.21943
2.76460E+00	2.22225
2.76920E+00	2.26279
2.77440E+00	2.38317
2.78000E+00	2.55829
2.78240E+00	2.57308
2.78880E+00	2.47691
2.78900E+00	2.47284
2.79200E+00	2.42735
2.79600E+00	2.41741
2.80000E+00	2.48061
2.80860E+00	2.6165
2.80896E+00	2.62495
2.82000E+00	2.74756
2.82040E+00	2.75201
2.82620E+00	2.8459
2.82750E+00	2.87874
2.83200E+00	2.99536
2.84270E+00	3.39841
2.84385E+00	3.43985
2.84500E+00	3.4827
2.85060E+00	3.62619
2.85410E+00	3.66977
2.85602E+00	3.69078
2.86300E+00	3.66023
2.86390E+00	3.63793
2.86700E+00	3.55418
2.87100E+00	3.34998
2.87680E+00	2.95307
2.87900E+00	2.80248
2.88160E+00	2.66316
2.88420E+00	2.55517
2.88890E+00	2.42349
2.88940E+00	2.41044
2.90340E+00	2.19236
2.91020E+00	2.04681
2.91160E+00	2.03833
2.91307E+00	2.05403
2.91630E+00	2.14528
2.91820E+00	2.19884
2.92700E+00	2.31453
2.93540E+00	2.56514
2.93820E+00	2.61427
2.93900E+00	2.61284
2.94000E+00	2.60906
2.94100E+00	2.60527
2.94306E+00	2.5504
2.94700E+00	2.36447
2.95100E+00	2.13726
2.95600E+00	1.90005
2.96100E+00	1.72948
2.96550E+00	1.62861
2.96600E+00	1.61817
2.97100E+00	1.55854
2.97600E+00	1.54321
2.98040E+00	1.56119
2.98480E+00	1.60758
2.98530E+00	1.61581
2.98920E+00	1.68234
2.99360E+00	1.78564
3.00000E+00	1.98757
3.00100E+00	2.01909
3.00400E+00	2.22025
3.00700E+00	2.38347
3.01000E+00	2.50778
3.01300E+00	2.59267
3.01800E+00	2.64743
3.02200E+00	2.61811
3.02600E+00	2.53374
3.03260E+00	2.34299
3.03480E+00	2.30384
3.03700E+00	2.2956
3.04200E+00	2.37931
3.04210E+00	2.38028
3.04500E+00	2.42934
3.04755E+00	2.42116
3.05265E+00	2.35303
3.05520E+00	2.31811
3.06000E+00	2.32339
3.06385E+00	2.3758
3.06390E+00	2.37753
3.06560E+00	2.39906
3.06700E+00	2.40252
3.07000E+00	2.36235
3.07900E+00	2.08224
3.08200E+00	2.02962
3.08450E+00	2.03489
3.08500E+00	2.03744
3.08800E+00	2.10044
3.09100E+00	2.20545
3.09400E+00	2.33994
3.10300E+00	2.78937
3.10510E+00	2.87041
3.10555E+00	2.89027
3.10600E+00	2.90762
3.10900E+00	2.98547
3.11200E+00	3.00829
3.11500E+00	2.96943
3.11650E+00	2.93228
3.12400E+00	2.74156
3.12706E+00	2.73173
3.13100E+00	2.82819
3.13490E+00	3.00811
3.13695E+00	3.09957
3.13900E+00	3.19287
3.14300E+00	3.3217
3.14700E+00	3.32281
3.15000E+00	3.20973
3.15300E+00	3.02403
3.15900E+00	2.58779
3.16200E+00	2.41368
3.16440E+00	2.32493
3.16680E+00	2.27625
3.16920E+00	2.25528
3.17060E+00	2.25225
3.17600E+00	2.24227
3.17720E+00	2.24006
3.17820E+00	2.23098
3.18000E+00	2.21466
3.18360E+00	2.18201
3.18383E+00	2.17861
3.18680E+00	2.1344
3.19720E+00	1.93275
3.20000E+00	1.9093
3.20040E+00	1.90595
3.20100E+00	1.90959
3.20360E+00	1.92919
3.21792E+00	2.24723
3.21940E+00	2.29607
3.22200E+00	2.38501
3.22875E+00	2.65023
3.23000E+00	2.69949
3.23130E+00	2.73833
3.23400E+00	2.81712
3.23620E+00	2.84603
3.23800E+00	2.86722
3.24000E+00	2.84424
3.24280E+00	2.81205
3.24760E+00	2.66236
3.25720E+00	2.26206
3.26000E+00	2.17011
3.26200E+00	2.10442
3.26330E+00	2.08221
3.26680E+00	2.02651
3.27000E+00	2.01727
3.27340E+00	2.03823
3.28000E+00	2.1259
3.28360E+00	2.17371
3.28700E+00	2.20169
3.29040E+00	2.19855
3.29200E+00	2.19633
3.29669E+00	2.15278
3.30000E+00	2.11046
3.30700E+00	2.02104
3.31200E+00	1.98332
3.31843E+00	1.99277
3.32000E+00	2.00476
3.32670E+00	2.05597
3.34000E+00	2.15843
3.34560E+00	2.20156
3.35120E+00	2.27606
3.35500E+00	2.32661
3.36000E+00	2.40079
3.36110E+00	2.41712
3.36500E+00	2.47449
3.37000E+00	2.5143
3.37500E+00	2.50858
3.38000E+00	2.44259
3.38138E+00	2.42445
3.39200E+00	2.24139
3.39920E+00	2.19416
3.40454E+00	2.21085
3.40530E+00	2.21829
3.41260E+00	2.29774
3.42000E+00	2.43405
3.42040E+00	2.44142
3.42700E+00	2.60256
3.42870E+00	2.6228
3.42980E+00	2.63437
3.43540E+00	2.60691
3.44620E+00	2.42604
3.44690E+00	2.41181
3.44860E+00	2.38574
3.45460E+00	2.28523
3.46260E+00	2.21812
3.47066E+00	2.21376
3.47228E+00	2.21584
3.47550E+00	2.23373
3.49140E+00	2.3228
3.49500E+00	2.35624
3.50520E+00	2.45141
3.51180E+00	2.43839
3.51840E+00	2.35804
3.52600E+00	2.26615
3.53400E+00	2.22003
3.53541E+00	2.21214
3.54900E+00	2.19187
3.56220E+00	2.11611
3.57419E+00	1.99674
3.57430E+00	1.99516
3.58960E+00	1.84297
3.59720E+00	1.73743
3.60380E+00	1.60285
3.61500E+00	1.33518
3.61900E+00	1.26588
3.62300E+00	1.22546
3.62360E+00	1.22471
3.62694E+00	1.22063
3.63700E+00	1.28074
3.63800E+00	1.28317
3.64300E+00	1.29529
3.66431E+00	1.27824
3.67400E+00	1.25811
3.67440E+00	1.25887
3.68000E+00	1.27292
3.68298E+00	1.29987
3.68680E+00	1.35852
3.69820E+00	1.59264
3.70000E+00	1.62015
3.70200E+00	1.65072
3.70800E+00	1.69019
3.71990E+00	1.67199
3.72000E+00	1.6721
3.72600E+00	1.67852
3.73200E+00	1.73638
3.73800E+00	1.86621
3.74900E+00	2.1982
3.75000E+00	2.22838
3.75240E+00	2.29189
3.75420E+00	2.33925
3.75520E+00	2.36557
3.75600E+00	2.38663
3.76000E+00	2.4492
3.76200E+00	2.48049
3.76825E+00	2.48489
3.77450E+00	2.4336
3.79384E+00	2.2622
3.79660E+00	2.24263
3.80000E+00	2.22346
3.80230E+00	2.21049
3.80800E+00	2.19212
3.81350E+00	2.19089
3.82319E+00	2.18678
3.82512E+00	2.18405
3.82900E+00	2.15782
3.83520E+00	2.07527
3.84000E+00	1.98565
3.85380E+00	1.72802
3.86000E+00	1.65724
3.86464E+00	1.63941
3.86530E+00	1.63996
3.87940E+00	1.65696
3.88000E+00	1.66059
3.88480E+00	1.68963
3.88780E+00	1.70848
3.89200E+00	1.76112
3.89400E+00	1.7974
3.89640E+00	1.84094
3.90000E+00	1.92586
3.90540E+00	2.05325
3.91820E+00	2.35543
3.92380E+00	2.44495
3.92400E+00	2.44816
3.92660E+00	2.48983
3.93500E+00	2.56169
3.93940E+00	2.56748
3.94000E+00	2.56793
3.94364E+00	2.57062
3.96000E+00	2.49916
3.96200E+00	2.49041
3.96661E+00	2.38889
3.96870E+00	2.32846
3.97300E+00	2.20621
3.97640E+00	2.13565
3.97980E+00	2.09406
3.98320E+00	2.08098
3.98660E+00	2.0967
3.99000E+00	2.14071
3.99860E+00	2.17261
4.00000E+00	2.17781
4.00100E+00	2.18146
4.00540E+00	2.12128
4.00980E+00	2.10381
4.01522E+00	2.14205
4.01600E+00	2.15401
4.02220E+00	2.265
4.02270E+00	2.2767
4.03070E+00	2.46384
4.03580E+00	2.58314
4.04000E+00	2.64773
4.04260E+00	2.68772
4.04600E+00	2.70467
4.05040E+00	2.6826
4.05480E+00	2.61905
4.06130E+00	2.46921
4.06360E+00	2.41584
4.07380E+00	2.1559
4.07960E+00	2.03018
4.08000E+00	2.02329
4.08540E+00	1.9302
4.09120E+00	1.86282
4.09640E+00	1.83767
4.09700E+00	1.83534
4.09925E+00	1.84287
4.10000E+00	1.84569
4.10397E+00	1.8607
4.11060E+00	1.93364
4.12120E+00	2.09506
4.12594E+00	2.10562
4.13040E+00	2.0377
4.13640E+00	1.90001
4.13700E+00	1.88633
4.14000E+00	1.84525
4.14300E+00	1.80419
4.14370E+00	1.80078
4.14900E+00	1.775
4.16100E+00	1.74709
4.16700E+00	1.68477
4.17420E+00	1.56095
4.17660E+00	1.54034
4.17896E+00	1.54616
4.18000E+00	1.56398
4.18500E+00	1.64984
4.18610E+00	1.66385
4.18980E+00	1.71198
4.19100E+00	1.7425
4.19320E+00	1.83223
4.19540E+00	1.95844
4.20560E+00	2.68977
4.20920E+00	2.90622
4.21280E+00	3.08002
4.21640E+00	3.20401
4.22000E+00	3.27033
4.22100E+00	3.26893
4.22500E+00	3.26328
4.23000E+00	3.1719
4.24000E+00	2.89904
4.24500E+00	2.79944
4.24860E+00	2.76968
4.25930E+00	2.79956
4.26000E+00	2.8013
4.26301E+00	2.8088
4.26920E+00	2.77925
4.27540E+00	2.70582
4.28360E+00	2.58522
4.29392E+00	2.43421
4.30000E+00	2.39556
4.30900E+00	2.33843
4.32240E+00	2.25508
4.32500E+00	2.25425
4.33000E+00	2.28894
4.34000E+00	2.42725
4.34125E+00	2.44454
4.34210E+00	2.45884
4.34500E+00	2.49615
4.35000E+00	2.52565
4.35392E+00	2.51252
4.36000E+00	2.43308
4.36140E+00	2.4148
4.38040E+00	2.01426
4.38410E+00	1.96779
4.38420E+00	1.96584
4.38800E+00	1.94627
4.39180E+00	1.96184
4.39560E+00	2.00694
4.40000E+00	2.09103
4.40320E+00	2.15217
4.41220E+00	2.33971
4.41710E+00	2.39354
4.41740E+00	2.39683
4.42100E+00	2.37895
4.42228E+00	2.37262
4.42390E+00	2.35491
4.43040E+00	2.27532
4.43416E+00	2.29832
4.43900E+00	2.3956
4.44420E+00	2.44323
4.46140E+00	2.39709
4.46210E+00	2.39945
4.46485E+00	2.41984
4.46760E+00	2.43841
4.47540E+00	2.53481
4.48000E+00	2.54356
4.48080E+00	2.54509
4.49192E+00	2.44282
4.49860E+00	2.43709
4.50000E+00	2.4472
4.50300E+00	2.46885
4.50520E+00	2.48605
4.51840E+00	2.64655
4.52000E+00	2.6594
4.52600E+00	2.70765
4.52776E+00	2.71854
4.53540E+00	2.69298
4.53790E+00	2.65932
4.54000E+00	2.6129
4.54340E+00	2.5377
4.55420E+00	2.21004
4.55960E+00	2.06395
4.56000E+00	2.05709
4.56500E+00	1.97144
4.57070E+00	1.94692
4.57260E+00	1.94287
4.57907E+00	1.9312
4.58000E+00	1.92249
4.58640E+00	1.86258
4.59060E+00	1.86951
4.59629E+00	1.94426
4.60000E+00	2.03383
4.60460E+00	2.14484
4.61700E+00	2.48745
4.62000E+00	2.55055
4.62500E+00	2.65575
4.63300E+00	2.75966
4.64000E+00	2.78439
4.64087E+00	2.78748
4.64262E+00	2.78443
4.64700E+00	2.76676
4.66000E+00	2.63033
4.66360E+00	2.59257
4.66800E+00	2.54647
4.67500E+00	2.51161
4.68207E+00	2.54307
4.69880E+00	2.79034
4.70000E+00	2.79292
4.70300E+00	2.7994
4.70740E+00	2.75517
4.72000E+00	2.52716
4.72060E+00	2.5163
4.72320E+00	2.50335
4.72410E+00	2.49686
4.72500E+00	2.49269
4.73220E+00	2.59131
4.73940E+00	2.80332
4.74000E+00	2.82345
4.74660E+00	3.04493
4.75380E+00	3.23243
4.76100E+00	3.28253
4.76660E+00	3.25443
4.76940E+00	3.3244
4.77360E+00	3.49637
4.77560E+00	3.51218
4.77640E+00	3.5185
4.77740E+00	3.49352
4.77850E+00	3.45705
4.77920E+00	3.43576
4.78000E+00	3.40451
4.78280E+00	3.2951
4.78640E+00	3.15472
4.79080E+00	3.04961
4.80000E+00	2.91634
4.80840E+00	2.79461
4.80990E+00	2.7645
4.82000E+00	2.56301
4.82600E+00	2.44327
4.83200E+00	2.36256
4.83800E+00	2.34711
4.84000E+00	2.36497
4.84075E+00	2.37167
4.84240E+00	2.40137
4.84540E+00	2.4615
4.85420E+00	2.70796
4.85860E+00	2.80967
4.86000E+00	2.82514
4.86300E+00	2.85827
4.86400E+00	2.8519
4.86412E+00	2.84981
4.86900E+00	2.80927
4.87500E+00	2.66667
4.88000E+00	2.52783
4.88700E+00	2.33347
4.89300E+00	2.25956
4.89606E+00	2.26963
4.89650E+00	2.27643
4.90000E+00	2.33122
4.90200E+00	2.36254
4.91400E+00	2.63655
4.91700E+00	2.67462
4.92000E+00	2.68197
4.92300E+00	2.64948
4.92600E+00	2.57274
4.93500E+00	2.25531
4.93800E+00	2.18959
4.94000E+00	2.17798
4.94100E+00	2.17219
4.94120E+00	2.1715
4.95400E+00	2.2442
4.95414E+00	2.24613
4.95500E+00	2.25084
4.96000E+00	2.2372
4.96300E+00	2.22903
4.96392E+00	2.22651
4.97000E+00	2.17723
4.97554E+00	2.13228
4.97568E+00	2.1327
4.97853E+00	2.14307
4.98000E+00	2.16255
4.98170E+00	2.18504
4.99360E+00	2.34257
5.00000E+00	2.40469
5.00350E+00	2.43856
5.00660E+00	2.46857
5.00800E+00	2.48212
5.02000E+00	2.3321
5.02970E+00	2.21083
5.02980E+00	2.20981
5.03280E+00	2.17186
5.04000E+00	2.07158
5.04540E+00	1.99638
5.04700E+00	1.98648
5.04900E+00	1.99816
5.05480E+00	2.03202
5.06260E+00	2.18444
5.07040E+00	2.37167
5.07820E+00	2.52199
5.08000E+00	2.53156
5.08600E+00	2.56348
5.08920E+00	2.53549
5.09880E+00	2.39745
5.10000E+00	2.39239
5.10360E+00	2.37724
5.11060E+00	2.42376
5.11110E+00	2.4254
5.12600E+00	2.52729
5.14000E+00	2.73888
5.14520E+00	2.81751
5.15000E+00	2.8407
5.15010E+00	2.84046
5.15370E+00	2.8148
5.15400E+00	2.8127
5.15660E+00	2.79441
5.16000E+00	2.73424
5.17640E+00	2.44412
5.18300E+00	2.39047
5.18875E+00	2.41413
5.19450E+00	2.4521
5.20000E+00	2.49153
5.20820E+00	2.45478
5.21680E+00	2.3356
5.21720E+00	2.32955
5.22000E+00	2.28409
5.23280E+00	2.07637
5.24000E+00	2.02453
5.24100E+00	2.0173
5.25000E+00	2.03076
5.25394E+00	2.03648
5.26000E+00	2.01528
5.26400E+00	2.0012
5.27221E+00	1.95254
5.27250E+00	1.94973
5.27410E+00	1.94128
5.28000E+00	1.90635
5.28420E+00	1.88142
5.29050E+00	1.8829
5.29120E+00	1.88472
5.30000E+00	1.95853
5.30660E+00	2.01402
5.31180E+00	2.04019
5.31705E+00	2.02713
5.32000E+00	1.98746
5.32380E+00	1.93632
5.33740E+00	1.63543
5.34000E+00	1.58833
5.34420E+00	1.51244
5.35100E+00	1.46544
5.35210E+00	1.47007
5.35394E+00	1.47775
5.35570E+00	1.49132
5.36000E+00	1.52693
5.36980E+00	1.60853
5.37540E+00	1.63246
5.38220E+00	1.66158
5.39283E+00	1.67544
5.39920E+00	1.66873
5.40000E+00	1.66788
5.40010E+00	1.66778
5.41340E+00	1.65341
5.42090E+00	1.61296
5.42380E+00	1.59732
5.42900E+00	1.54588
5.43980E+00	1.40876
5.44000E+00	1.40707
5.44340E+00	1.37842
5.44702E+00	1.36837
5.44950E+00	1.38203
5.45220E+00	1.39821
5.45740E+00	1.47095
5.46000E+00	1.52509
5.47300E+00	1.79589
5.48020E+00	1.92513
5.48740E+00	2.02253
5.49480E+00	2.0905
5.49500E+00	2.09242
5.50000E+00	2.1174
5.50180E+00	2.12667
5.51000E+00	2.12592
5.51417E+00	2.12562
5.52000E+00	2.09837
5.54000E+00	2.00328
5.54140E+00	1.99632
5.54882E+00	2.01991
5.56000E+00	2.11321
5.56300E+00	2.13857
5.58000E+00	2.10729
5.58100E+00	2.1055
5.58150E+00	2.10731
5.58900E+00	2.13437
5.59000E+00	2.12893
5.59244E+00	2.11586
5.59381E+00	2.10166
5.60000E+00	2.02742
5.60540E+00	2.02247
5.60810E+00	2.04602
5.61000E+00	2.06267
5.61080E+00	2.0697
5.62000E+00	2.17957
5.62160E+00	2.19855
5.62700E+00	2.21861
5.63055E+00	2.19798
5.63410E+00	2.15356
5.64000E+00	2.07732
5.64220E+00	2.04884
5.64600E+00	2.01632
5.64680E+00	2.01512
5.64980E+00	2.01058
5.65740E+00	2.06718
5.66000E+00	2.10551
5.66500E+00	2.17907
5.67000E+00	2.26305
5.67680E+00	2.37745
5.67990E+00	2.42961
5.68720E+00	2.55243
5.69000E+00	2.59011
5.69460E+00	2.6527
5.70000E+00	2.69716
5.70590E+00	2.74582
5.71720E+00	2.74568
5.72000E+00	2.72298
5.72120E+00	2.71329
5.72680E+00	2.66638
5.74000E+00	2.49784
5.74420E+00	2.44494
5.75000E+00	2.40102
5.75380E+00	2.37217
5.76000E+00	2.36375
5.76140E+00	2.36246
5.77012E+00	2.39045
5.77060E+00	2.39354
5.77303E+00	2.39983
5.78000E+00	2.42231
5.79240E+00	2.46166
5.80000E+00	2.46923
5.80020E+00	2.46917
5.80800E+00	2.45185
5.81740E+00	2.40856
5.82000E+00	2.39667
5.82700E+00	2.36432
5.83480E+00	2.39374
5.84000E+00	2.41322
5.85100E+00	2.47307
5.86000E+00	2.46173
5.86079E+00	2.46096
5.86840E+00	2.39484
5.88000E+00	2.25019
5.90000E+00	1.99519
5.91400E+00	1.87445
5.92000E+00	1.8493
5.92600E+00	1.82514
5.93800E+00	1.82221
5.94000E+00	1.8272
5.95000E+00	1.85324
5.96000E+00	1.89529
5.98000E+00	1.98107
5.99700E+00	2.0557
6.00000E+00	2.04736
6.00700E+00	2.02775
6.00990E+00	2.07306
6.01520E+00	2.15773
6.02000E+00	2.21402
6.02340E+00	2.25377
6.03160E+00	2.31521
6.03980E+00	2.34123
6.04000E+00	2.34102
6.04800E+00	2.33378
6.05670E+00	2.28262
6.06000E+00	2.26231
6.06040E+00	2.25994
6.07900E+00	2.05786
6.08660E+00	1.9623
6.10000E+00	1.79442
6.10420E+00	1.73911
6.12100E+00	1.56716
6.12760E+00	1.52552
6.13200E+00	1.52231
6.13840E+00	1.56744
6.14000E+00	1.58983
6.15760E+00	1.84016
6.16000E+00	1.85418
6.16600E+00	1.89197
6.17400E+00	1.87924
6.18000E+00	1.9028
6.18900E+00	1.93661
6.20000E+00	2.06187
6.20400E+00	2.10679
6.21340E+00	2.25006
6.22210E+00	2.38265
6.23400E+00	2.56393
6.23610E+00	2.59043
6.24000E+00	2.63991
6.24900E+00	2.73965
6.25000E+00	2.74273
6.26000E+00	2.7938
6.26241E+00	2.80686
6.26730E+00	2.79684
6.27000E+00	2.79131
6.27100E+00	2.78873
6.27250E+00	2.77558
6.27870E+00	2.71751
6.28180E+00	2.68874
6.28200E+00	2.68688
6.29000E+00	2.56853
6.29300E+00	2.52363
6.30000E+00	2.40808
6.30630E+00	2.30125
6.31000E+00	2.23881
6.31500E+00	2.15369
6.32000E+00	2.0912
6.32600E+00	2.0172
6.33480E+00	1.95992
6.34000E+00	1.95267
6.34360E+00	1.95016
6.35330E+00	1.98912
6.35460E+00	1.99531
6.36000E+00	2.02456
6.36560E+00	2.06101
6.36980E+00	2.07245
6.37000E+00	2.07183
6.37400E+00	2.06771
6.37680E+00	2.06389
6.38000E+00	2.05043
6.38820E+00	2.00527
6.39720E+00	1.95558
6.40000E+00	1.95771
6.40400E+00	1.94032
6.42000E+00	1.98835
6.42711E+00	2.01365
6.43800E+00	1.98872
6.44000E+00	1.96958
6.44707E+00	1.91621
6.46000E+00	1.76766
6.46440E+00	1.71875
6.46560E+00	1.70564
6.47480E+00	1.61518
6.48000E+00	1.5892
6.48400E+00	1.56424
6.49320E+00	1.56551
6.49730E+00	1.57748
6.50000E+00	1.58582
6.50700E+00	1.60391
6.51860E+00	1.60417
6.52450E+00	1.58634
6.53020E+00	1.5684
6.54000E+00	1.51125
6.55340E+00	1.43155
6.56000E+00	1.38638
6.57290E+00	1.30448
6.57420E+00	1.29622
6.58000E+00	1.27656
6.58340E+00	1.26644
6.58800E+00	1.26819
6.59260E+00	1.29037
6.59740E+00	1.3144
6.60000E+00	1.33954
6.60680E+00	1.40936
6.61620E+00	1.54024
6.62000E+00	1.60367
6.64000E+00	1.9305
6.64940E+00	2.09543
6.65900E+00	2.20677
6.67000E+00	2.26403
6.67230E+00	2.27594
6.68000E+00	2.31582
6.68300E+00	2.32505
6.69000E+00	2.36705
6.69500E+00	2.39666
6.69978E+00	2.38933
6.70890E+00	2.31503
6.71000E+00	2.30424
6.71070E+00	2.29646
6.72000E+00	2.19294
6.72380E+00	2.15376
6.73340E+00	2.0881
6.74000E+00	2.07043
6.74271E+00	2.06643
6.75000E+00	2.07255
6.76000E+00	2.08095
6.76320E+00	2.08556
6.77245E+00	2.0577
6.77300E+00	2.05492
6.77451E+00	2.05146
6.78000E+00	2.03479
6.79040E+00	2.01908
6.80000E+00	2.00521
6.82000E+00	1.86668
6.82900E+00	1.80722
6.83672E+00	1.80725
6.84000E+00	1.81952
6.85780E+00	1.90904
6.86000E+00	1.9201
6.86700E+00	1.95473
6.87440E+00	1.96185
6.88920E+00	1.91855
6.90400E+00	1.81689
6.91960E+00	1.69226
6.92000E+00	1.68989
6.92480E+00	1.6685
6.93000E+00	1.66298
6.93030E+00	1.66435
6.93740E+00	1.69732
6.93750E+00	1.698
6.94000E+00	1.70986
6.95000E+00	1.78772
6.95500E+00	1.8288
6.96000E+00	1.85617
6.96520E+00	1.87381
6.97572E+00	1.88643
6.98000E+00	1.88444
6.99580E+00	1.87962
7.00000E+00	1.88103
7.00150E+00	1.88354
7.00600E+00	1.89211
7.02000E+00	1.96877
7.03720E+00	2.03077
7.04000E+00	2.03585
7.04500E+00	2.04992
7.04960E+00	2.04937
7.05235E+00	2.04814
7.05510E+00	2.04089
7.06000E+00	2.02562
7.06060E+00	2.0235
7.06840E+00	1.97729
7.07620E+00	1.90964
7.08000E+00	1.86949
7.08400E+00	1.82097
7.09190E+00	1.71702
7.10000E+00	1.61045
7.10540E+00	1.53647
7.10980E+00	1.49263
7.11100E+00	1.48114
7.11570E+00	1.44861
7.11620E+00	1.44515
7.12000E+00	1.42959
7.12140E+00	1.42592
7.12500E+00	1.42521
7.12660E+00	1.42507
7.13180E+00	1.44404
7.13430E+00	1.46574
7.13500E+00	1.47186
7.13960E+00	1.51253
7.14000E+00	1.5182
7.15000E+00	1.67009
7.16000E+00	1.83993
7.16190E+00	1.87448
7.16400E+00	1.91269
7.17200E+00	2.00238
7.18000E+00	2.05096
7.18800E+00	2.0711
7.20000E+00	2.09427
7.21400E+00	2.09611
7.21720E+00	2.09646
7.22000E+00	2.09672
7.23561E+00	2.10958
7.24000E+00	2.10777
7.26000E+00	2.10176
7.26340E+00	2.10106
7.26610E+00	2.10688
7.28000E+00	2.13843
7.28500E+00	2.14398
7.30000E+00	2.15009
7.30660E+00	2.14541
7.31760E+00	2.19692
7.32000E+00	2.21271
7.32880E+00	2.27062
7.33440E+00	2.28613
7.34000E+00	2.25905
7.34298E+00	2.24703
7.35400E+00	2.13628
7.36000E+00	2.11461
7.37080E+00	2.11383
7.38000E+00	2.09529
7.40000E+00	2.06688
7.41840E+00	2.02841
7.42000E+00	2.03071
7.44000E+00	2.09445
7.44360E+00	2.10273
7.45480E+00	2.0918
7.46000E+00	2.09131
7.48000E+00	2.01819
7.50000E+00	1.94062
7.50450E+00	1.93447
7.51180E+00	1.92672
7.51460E+00	1.92439
7.52000E+00	1.92004
7.54000E+00	1.90922
7.55000E+00	1.90635
