E(MeV)	pendfb7/Pd106:1	
8.72900063E-04	327.91192	
8.72919000E-04	321.211993	
8.72963188E-04	305.67797	
8.72969500E-04	303.642648	
8.73020000E-04	287.464917	
8.73026313E-04	285.456305	
8.73083125E-04	268.893818	
8.73089438E-04	267.067339	
8.73146250E-04	252.009532	
8.73152563E-04	250.348901	
8.73209375E-04	236.655887	
8.73215688E-04	235.145651	
8.73272500E-04	222.686222	
8.73278813E-04	221.3119	
8.73335625E-04	209.964306	
8.73341938E-04	208.712467	
8.73398750E-04	198.47059	
8.73420844E-04	194.516076	
8.73461875E-04	187.863718	
8.73491860E-04	183.036811	
8.73525000E-04	178.168217	
8.73562875E-04	172.646553	
8.73600750E-04	167.596252	
8.73633891E-04	163.212901	
8.73676500E-04	158.186875	
8.73752250E-04	149.322905	
8.73828000E-04	141.559519	
8.73846938E-04	139.632267	
8.73903750E-04	134.433442	
8.73941625E-04	130.991493	
8.73979500E-04	127.882457	
8.74036313E-04	123.250515	
8.74055250E-04	121.849855	
8.74131000E-04	116.284346	
8.74206750E-04	111.247486	
8.74225688E-04	109.995579	
8.74282500E-04	106.658479	
8.74383500E-04	100.766064	
8.74484500E-04	95.6150818	
8.74509750E-04	94.336065	
8.74585500E-04	90.8879825	
8.74636000E-04	88.6044955	
8.74686500E-04	86.5418875	
8.74762250E-04	83.4680206	
8.74787500E-04	82.5381795	
8.74888500E-04	78.8423719	
8.74995813E-04	75.2864614	
8.75014750E-04	74.6627345	
8.75109438E-04	71.8111147	
8.75141000E-04	70.8662944	
8.75223063E-04	68.6121959	
8.75267250E-04	67.4055279	
8.75336688E-04	65.6599598	
8.75393500E-04	64.2398466	
8.75450313E-04	62.9532571	
8.75563938E-04	60.3944635	
8.75582875E-04	59.9701507	
8.75677563E-04	58.0769659	
8.75772250E-04	56.1956125	
8.75848000E-04	54.8449156	
8.75961625E-04	52.8329402	
8.75999500E-04	52.2280187	
8.76151000E-04	49.8236882	
8.76302500E-04	47.6617596	
8.76346688E-04	47.0346639	
8.76454000E-04	45.6535578	
8.76542375E-04	44.5223271	
8.76605500E-04	43.7864235	
8.76738063E-04	42.2492331	
8.76757000E-04	42.048457	
8.76908500E-04	40.4505837	
8.76933750E-04	40.1855223	
8.77060000E-04	38.9699393	
8.77129438E-04	38.3048125	
8.77249375E-04	37.2683015	
8.77422969E-04	35.7765769	
8.77438750E-04	35.6560577	
8.77628125E-04	34.2179888	
8.77716500E-04	33.5502757	
8.77817500E-04	32.8686915	
8.78006875E-04	31.5971743	
8.78013188E-04	31.554979	
8.78196250E-04	30.4570106	
8.78309875E-04	29.7786024	
8.78385625E-04	29.3705561	
8.78575000E-04	28.3550639	
8.78606563E-04	28.186613	
8.78827500E-04	27.1180334	
8.78903250E-04	26.7536027	
8.79080000E-04	25.9796177	
8.79199938E-04	25.457108	
8.79332500E-04	24.9293681	
8.79496625E-04	24.2792272	
8.79585000E-04	23.9646496	
8.79837500E-04	23.0702879	
8.79941657E-04	22.7029853	
8.80090000E-04	22.2413206	
8.80342500E-04	21.4590145	
8.80405625E-04	21.2642227	
8.80595000E-04	20.746795	
8.80879063E-04	19.9741852	
8.80910625E-04	19.8977217	
8.81226250E-04	19.1369335	
8.81352500E-04	18.8339771	
8.81541875E-04	18.4267626	
8.81825938E-04	17.8186426	
8.81857500E-04	17.7577335	
8.82173125E-04	17.1512983	
8.82299375E-04	16.9096737	
8.82488750E-04	16.5833473	
8.82804375E-04	16.0415926	
8.82835938E-04	15.9876069	
8.83120000E-04	15.555713	
8.83498750E-04	14.9822942	
8.83561875E-04	14.8977281	
8.84003750E-04	14.3086876	
8.84161563E-04	14.0992197	
8.84445625E-04	13.7627607	
8.84824375E-04	13.3160319	
8.84887500E-04	13.2490363	
8.85329375E-04	12.7819949	
8.85487188E-04	12.6158047	
8.85771250E-04	12.3450193	
8.86150000E-04	11.9852787	
8.86213125E-04	11.930569	
8.86781250E-04	11.4402195	
8.86812813E-04	11.4156562	
8.87286250E-04	11.0487548	
8.87728125E-04	10.7076071	
8.87917500E-04	10.5773051	
8.88548750E-04	10.1448174	
8.88675000E-04	10.0586429	
8.89180000E-04	9.74833281	
8.89621875E-04	9.47780507	
8.89811250E-04	9.37534419	
8.90442500E-04	9.03506477	
8.91073750E-04	8.69590695	
8.91200000E-04	8.62827717	
8.91705000E-04	8.38896436	
8.92336250E-04	8.09073855	
8.92462500E-04	8.03126087	
8.92967500E-04	7.81430344	
8.93598750E-04	7.54387993	
8.93725000E-04	7.48993942	
8.94230000E-04	7.29030902	
8.94987500E-04	6.99187366	
8.95176875E-04	6.92274487	
8.96123750E-04	6.5785283	
8.96755000E-04	6.34981405	
8.96875000E-04	6.30646229	
8.97512500E-04	6.09064705	
8.98446719E-04	5.77556713	
8.98750000E-04	5.67371364	
8.99380938E-04	5.46937004	
9.00315157E-04	5.16822579	
9.00937969E-04	4.96829155	
9.01560782E-04	4.76906154	
9.02183594E-04	4.57059034	
9.02754375E-04	4.38944268	
9.03532500E-04	4.14377555	
9.03817813E-04	4.0543043	
9.04310625E-04	3.89375497	
9.04829375E-04	3.72579407	
9.05348125E-04	3.55876972	
9.05529688E-04	3.50067704	
9.05866875E-04	3.38799058	
9.06385625E-04	3.2158011	
9.06852500E-04	3.06199266	
9.06878438E-04	3.05306217	
9.07345313E-04	2.89356109	
9.07812188E-04	2.73542881	
9.08097500E-04	2.63974085	
9.08279063E-04	2.57632678	
9.08745938E-04	2.41503086	
9.09135000E-04	2.28230628	
9.09212813E-04	2.25472577	
9.09679688E-04	2.09157747	
9.10029844E-04	1.97096554	
9.10380000E-04	1.85205093	
9.10691250E-04	1.74794246	
9.11002500E-04	1.64551376	
9.11313750E-04	1.54496989	
9.11625000E-04	1.4465505	
9.11650938E-04	1.43854873	
9.11936250E-04	1.3530339	
9.12143750E-04	1.29265124	
9.12247500E-04	1.2638108	
9.12506875E-04	1.19427646	
9.12558750E-04	1.18110079	
9.12766250E-04	1.13073854	
9.12870000E-04	1.10708952	
9.12999688E-04	1.07909076	
9.13142344E-04	1.05055916	
9.13194219E-04	1.04084833	
9.13356329E-04	1.01306633	
9.13414688E-04	1.00395771	
9.13492500E-04	0.992946135	
9.13622188E-04	0.976595659	
9.13687032E-04	0.969397851	
9.13725938E-04	0.96572637	
9.13881563E-04	0.953952881	
9.13959375E-04	0.949507699	
9.14037188E-04	0.947442237	
9.14115000E-04	0.946496232	
9.14179844E-04	0.946703708	
9.14192813E-04	0.946969797	
9.14244688E-04	0.948737554	
9.14296563E-04	0.951097228	
9.14361407E-04	0.954919313	
9.14400313E-04	0.957792745	
9.14419766E-04	0.959645185	
9.14478125E-04	0.966069767	
9.14526758E-04	0.972117363	
9.14575391E-04	0.978823564	
9.14620782E-04	0.985701037	
9.14659688E-04	0.992089033	
9.14698595E-04	0.999867005	
9.14734259E-04	1.00742385	
9.14779649E-04	1.01765269	
9.14830714E-04	1.03000947	
9.14867188E-04	1.0394285	
9.14870430E-04	1.04034706	
9.14904473E-04	1.05045817	
9.14938516E-04	1.0610124	
9.14972560E-04	1.07202302	
9.15001739E-04	1.08183325	
9.15040645E-04	1.09546515	
9.15077930E-04	1.10913827	
9.15094141E-04	1.11533305	
9.15110352E-04	1.12201242	
9.15146016E-04	1.13726024	
9.15184922E-04	1.15457563	
9.15223829E-04	1.17262596	
9.15262735E-04	1.19143521	
9.15304884E-04	1.21269918	
9.15321094E-04	1.22120842	
9.15338927E-04	1.23109722	
9.15372969E-04	1.25061615	
9.15416739E-04	1.27668702	
9.15460509E-04	1.30389304	
9.15489688E-04	1.32283077	
9.15505899E-04	1.33381259	
9.15554532E-04	1.36822349	
9.15603165E-04	1.40421488	
9.15638829E-04	1.43165272	
9.15658282E-04	1.44714122	
9.15677735E-04	1.46329845	
9.15716641E-04	1.49674038	
9.15755547E-04	1.53134942	
9.15794454E-04	1.56716767	
9.15852813E-04	1.62325322	
9.15911172E-04	1.68474425	
9.15953321E-04	1.73109073	
9.15998712E-04	1.7828993	
9.16044103E-04	1.83675658	
9.16047345E-04	1.84075582	
9.16089493E-04	1.89455531	
9.16142665E-04	1.96526553	
9.16203618E-04	2.05028254	
9.16204266E-04	2.05123385	
9.16264571E-04	2.14262165	
9.16325524E-04	2.23972104	
9.16387125E-04	2.34294473	
9.16388422E-04	2.345233	
9.16449375E-04	2.45596002	
9.16511625E-04	2.57492873	
9.16537563E-04	2.62710525	
9.16573875E-04	2.70223037	
9.16641313E-04	2.84926427	
9.16695782E-04	2.97408304	
9.16708750E-04	3.0051673	
9.16750250E-04	3.1075433	
9.16822875E-04	3.29619833	
9.16879938E-04	3.45355623	
9.16895500E-04	3.49768372	
9.16957750E-04	3.68412782	
9.17020000E-04	3.88038582	
9.17040750E-04	3.94929845	
9.17082250E-04	4.09067565	
9.17144500E-04	4.31394102	
9.17196375E-04	4.50997736	
9.17206750E-04	4.55019163	
9.17269000E-04	4.804299	
9.17331250E-04	5.07214286	
9.17352000E-04	5.16633413	
9.17393500E-04	5.35938109	
9.17455750E-04	5.66476178	
9.17507625E-04	5.93340131	
9.17518000E-04	5.98848825	
9.17582844E-04	6.35223092	
9.17652875E-04	6.76917126	
9.17663250E-04	6.83496751	
9.17722907E-04	7.22080028	
9.17767000E-04	7.52462706	
9.17792938E-04	7.70632142	
9.17862969E-04	8.2292312	
9.17870750E-04	8.29126112	
9.17933000E-04	8.79550169	
9.17974500E-04	9.15463123	
9.18003032E-04	9.40566167	
9.18073063E-04	10.0643613	
9.18078250E-04	10.1166167	
9.18143094E-04	10.7804741	
9.18182000E-04	11.2074601	
9.18213125E-04	11.5548357	
9.18283157E-04	12.3934884	
9.18285750E-04	12.4268808	
9.18353188E-04	13.3096668	
9.18389500E-04	13.8214186	
9.18423219E-04	14.3048616	
9.18493250E-04	15.3871777	
9.18563282E-04	16.576756	
9.18597000E-04	17.1967087	
9.18633313E-04	17.8763261	
9.18700750E-04	19.2446675	
9.18703344E-04	19.2981657	
9.18773375E-04	20.8669893	
9.18778563E-04	20.9917929	
9.18820063E-04	22.0037259	
9.18856375E-04	22.9422004	
9.18866750E-04	23.2142084	
9.18913438E-04	24.5126378	
9.18934188E-04	25.1258202	
9.18960125E-04	25.9033355	
9.19006813E-04	27.3917869	
9.19012000E-04	27.5679718	
9.19053500E-04	28.9978794	
9.19089813E-04	30.3321703	
9.19100188E-04	30.7192362	
9.19146875E-04	32.5784054	
9.19167625E-04	33.4621078	
9.19193563E-04	34.5836547	
9.19240250E-04	36.7446045	
9.19245438E-04	37.0021594	
9.19286938E-04	39.0937593	
9.19323250E-04	41.0584423	
9.19333625E-04	41.6289045	
9.19380313E-04	44.3870338	
9.19401063E-04	45.7066392	
9.19427000E-04	47.3778505	
9.19452938E-04	49.1710048	
9.19468500E-04	50.2585907	
9.19504813E-04	52.9725509	
9.19510000E-04	53.3645546	
9.19551500E-04	56.7208649	
9.19556688E-04	57.1704873	
9.19593000E-04	60.3511283	
9.19608563E-04	61.8127387	
9.19634500E-04	64.2752194	
9.19660438E-04	66.9168035	
9.19676000E-04	68.5193137	
9.19712313E-04	72.5319657	
9.19717500E-04	73.1116327	
9.19759000E-04	78.0896808	
9.19764188E-04	78.7582859	
9.19800500E-04	83.4881361	
9.19816063E-04	85.6662139	
9.19842000E-04	89.3355606	
9.19867938E-04	93.2779637	
9.19883500E-04	95.6692388	
9.19919813E-04	101.663034	
9.19925000E-04	102.528668	
9.19966500E-04	109.965849	
9.19971688E-04	110.964574	
9.20008000E-04	118.02724	
9.20023563E-04	121.277027	
9.20049500E-04	126.74927	
9.20075438E-04	132.620483	
9.20091000E-04	136.179561	
9.20127313E-04	145.043441	
9.20163625E-04	154.553262	
9.20179188E-04	158.880174	
9.20199938E-04	164.705585	
9.20231063E-04	173.973167	
9.20236250E-04	175.53227	
9.20272563E-04	187.096817	
9.20280344E-04	189.720803	
9.20308875E-04	199.423265	
9.20327032E-04	205.954082	
9.20345188E-04	212.537211	
9.20373719E-04	223.616343	
9.20399657E-04	233.767122	
9.20420407E-04	242.560772	
9.20454125E-04	256.956114	
9.20467094E-04	262.934501	
9.20508594E-04	282.199453	
9.20513782E-04	284.791503	
9.20560469E-04	308.272335	
9.20563063E-04	309.587907	
9.20617532E-04	339.199208	
9.20630500E-04	346.731203	
9.20672000E-04	371.022636	
9.20684969E-04	379.111006	
9.20729063E-04	406.812004	
9.20757594E-04	425.847098	
9.20786125E-04	445.025165	
9.20830219E-04	476.340512	
9.20843188E-04	485.618096	
9.20900250E-04	528.512432	
9.20921000E-04	544.932393	
9.20978063E-04	590.382881	
9.21024750E-04	629.424333	
9.21055875E-04	655.594213	
9.21336000E-04	904.691357	
9.21377500E-04	941.422765	
9.21429375E-04	985.580083	
9.21499925E-04	1045.17719	
9.21522750E-04	1063.04645	
9.21578775E-04	1106.40929	
9.21611975E-04	1129.79448	
9.21659700E-04	1162.95856	
9.21678894E-04	1174.60101	
9.21742700E-04	1212.61758	
9.21763450E-04	1223.09803	
9.21804950E-04	1243.57943	
9.21825700E-04	1252.03428	
9.21867200E-04	1268.5065	
9.21887950E-04	1274.83399	
9.21929450E-04	1287.03217	
9.21950200E-04	1290.9293	
9.22000000E-04	1299.7775	
9.22004150E-04	1300.45691	
9.22091300E-04	1303.49864	
9.22103750E-04	1302.45145	
9.22153550E-04	1297.52552	
9.22166000E-04	1295.18609	
9.22205425E-04	1287.37354	
9.22224100E-04	1282.07231	
9.22267675E-04	1269.22334	
9.22303988E-04	1254.97463	
9.22343413E-04	1239.08887	
9.22369350E-04	1226.24759	
9.22410332E-04	1205.5641	
9.22456500E-04	1178.72714	
9.22477250E-04	1166.47296	
9.22549875E-04	1118.45018	
9.22555063E-04	1114.98324	
9.22632875E-04	1058.21756	
9.22643250E-04	1050.12154	
9.22736625E-04	976.787285	
9.22985625E-04	772.704053	
9.23008969E-04	753.684	
9.23086782E-04	692.77901	
9.23125688E-04	662.527059	
9.23174969E-04	626.453177	
9.23226844E-04	588.74683	
9.23247594E-04	574.571629	
9.23296875E-04	541.153495	
9.23320219E-04	526.238543	
9.23366907E-04	496.621527	
9.23374688E-04	492.002966	
9.23434344E-04	456.839989	
9.23436938E-04	455.320967	
9.23481032E-04	431.321288	
9.23506969E-04	417.290241	
9.23527719E-04	406.91391	
9.23574407E-04	383.718345	
9.23577000E-04	382.438252	
9.23621094E-04	362.200942	
9.23628875E-04	358.653404	
9.23667782E-04	342.025079	
9.23680750E-04	336.520454	
9.23714469E-04	323.132224	
9.23732625E-04	315.973668	
9.23761157E-04	305.470661	
9.23784500E-04	296.942438	
9.23813032E-04	287.2262	
9.23836375E-04	279.343982	
9.23870094E-04	268.746334	
9.23888250E-04	263.090658	
9.23927157E-04	251.823471	
9.23940125E-04	248.101314	
9.23984219E-04	236.34643	
9.23992000E-04	234.2904	
9.24041282E-04	222.292152	
9.24054250E-04	219.162715	
9.24098344E-04	209.436505	
9.24116500E-04	205.466948	
9.24155407E-04	197.691591	
9.24178750E-04	193.067623	
9.24212469E-04	186.95996	
9.24241000E-04	181.833348	
9.24259157E-04	178.847557	
9.24303250E-04	171.653216	
9.24313625E-04	170.102182	
9.24365500E-04	162.411826	
9.24368094E-04	162.058983	
9.24422563E-04	154.711241	
9.24427750E-04	154.016775	
9.24477032E-04	147.956746	
9.24490000E-04	146.373908	
9.24531500E-04	141.774544	
9.24573000E-04	137.209073	
9.24585969E-04	135.927142	
9.24640438E-04	130.583071	
9.24656000E-04	129.068082	
9.24713063E-04	124.04479	
9.24733813E-04	122.233997	
9.24785688E-04	118.231428	
9.24863500E-04	112.280947	
9.24946500E-04	106.772538	
9.24967250E-04	105.407102	
9.25029500E-04	101.742772	
9.25071000E-04	99.3199879	
9.25112500E-04	97.1399181	
9.25174750E-04	93.8959158	
9.25195500E-04	92.9175839	
9.25278500E-04	89.034531	
9.25361500E-04	85.5301723	
9.25382250E-04	84.6598948	
9.25444500E-04	82.2765212	
9.25486000E-04	80.6984535	
9.25537875E-04	78.8901985	
9.25589750E-04	77.0951921	
9.25641625E-04	75.4756953	
9.25745375E-04	72.2609812	
9.25849125E-04	69.422728	
9.25901000E-04	68.0128714	
9.25952875E-04	66.7511502	
9.26056625E-04	64.2440389	
9.26160375E-04	62.0010362	
9.26212250E-04	60.8859582	
9.26264125E-04	59.8865061	
9.26378250E-04	57.7009057	
9.26399000E-04	57.3058527	
9.26502750E-04	55.5323244	
9.26565000E-04	54.4746502	
9.26627250E-04	53.5139048	
9.26731000E-04	51.922159	
9.26751750E-04	51.6316969	
9.26876250E-04	49.899045	
9.26897000E-04	49.6117736	
9.27000750E-04	48.3236224	
9.27125250E-04	46.7859149	
9.27146000E-04	46.5311152	
9.27312000E-04	44.7314662	
9.27395000E-04	43.8375407	
9.27478000E-04	43.0425621	
9.27644000E-04	41.4622685	
9.27810000E-04	40.0577649	
9.27898188E-04	39.3156059	
9.27976000E-04	38.7275886	
9.28142000E-04	37.4797992	
9.28152375E-04	37.4021826	
9.28308000E-04	36.3514677	
9.28406563E-04	35.6891523	
9.28474000E-04	35.27812	
9.28640000E-04	34.2710805	
9.28660750E-04	34.1457947	
9.28847500E-04	33.1411764	
9.29042032E-04	32.1001847	
9.29055000E-04	32.0393112	
9.29262500E-04	31.0704496	
9.29423313E-04	30.3231307	
9.29470000E-04	30.131444	
9.29677500E-04	29.2835702	
9.29807188E-04	28.7559211	
9.29885000E-04	28.4746207	
9.30092500E-04	27.7277397	
9.30196250E-04	27.3557623	
9.30300000E-04	27.0234113	
9.30559375E-04	26.1962097	
9.30585313E-04	26.113851	
9.30818750E-04	25.4478669	
9.30974375E-04	25.0058028	
9.31078125E-04	24.7437469	
9.31337500E-04	24.0914571	
9.31493125E-04	23.7016068	
9.31596875E-04	23.4703278	
9.31856250E-04	22.894401	
9.31921094E-04	22.7511574	
9.32375000E-04	21.8517819	
9.32426875E-04	21.7495413	
9.32686250E-04	21.2924892	
9.32932657E-04	20.859962	
9.32997500E-04	20.7575597	
9.33308750E-04	20.2679	
9.33438438E-04	20.0645699	
9.33620000E-04	19.8109944	
9.33931250E-04	19.3777823	
9.34112813E-04	19.1260332	
9.34398125E-04	18.7744519	
9.34709375E-04	18.3926315	
9.34865000E-04	18.2232511	
9.35280000E-04	17.773455	
9.35487500E-04	17.5493339	
9.35695000E-04	17.3521723	
9.36110000E-04	16.959222	
9.36265625E-04	16.8123221	
9.36525000E-04	16.5952502	
9.36940000E-04	16.2490182	
9.37043750E-04	16.1627019	
9.37355000E-04	15.9355336	
9.38081250E-04	15.4076705	
9.38185000E-04	15.342101	
9.38703750E-04	15.0157172	
9.39118750E-04	14.7553827	
9.39222500E-04	14.6982532	
9.39741250E-04	14.41346	
9.40156250E-04	14.1862326	
9.40260000E-04	14.1359451	
9.40778750E-04	13.8851843	
9.41193750E-04	13.68506	
9.41297500E-04	13.6416126	
9.42075625E-04	13.3167588	
9.42672188E-04	13.0684248	
9.42750000E-04	13.0361107	
9.43346563E-04	12.8217003	
9.43995000E-04	12.5892449	
9.44020938E-04	12.5811846	
9.44695313E-04	12.3721571	
9.45369688E-04	12.163609	
9.45862500E-04	12.0115272	
9.46044063E-04	11.9637872	
9.46718438E-04	11.7868621	
9.47730000E-04	11.5221332	
9.48663750E-04	11.3118508	
9.49597500E-04	11.1020991	
9.50531250E-04	10.919459	
9.51465000E-04	10.7372611	
9.52398750E-04	10.5800928	
9.53293594E-04	10.4298526	
9.53955000E-04	10.3190779	
9.54168985E-04	10.2883064	
9.55044375E-04	10.1627937	
9.55919766E-04	10.0376784	
9.56445000E-04	9.96283436	
9.56503360E-04	9.95571318	
9.57378750E-04	9.84934931	
9.58020704E-04	9.77176358	
9.58662657E-04	9.69461459	
9.59090625E-04	9.64348016	
9.59453750E-04	9.60034122	
9.59518594E-04	9.59388119	
9.59946563E-04	9.55159915	
9.60267540E-04	9.52016891	
9.60588516E-04	9.48903042	
9.60918594E-04	9.45737589	
9.61266875E-04	9.42447094	
9.61499063E-04	9.40287773	
9.61731250E-04	9.38161464	
9.61963438E-04	9.36074127	
9.62195625E-04	9.34033259	
9.62427813E-04	9.32048322	
9.62601954E-04	9.30603542	
9.62811250E-04	9.28926954	
9.62962500E-04	9.27763483	
9.62990000E-04	9.27560638	
9.63113750E-04	9.2698815	
9.63265000E-04	9.263445	
9.63416250E-04	9.25767138	
9.63567500E-04	9.25269001	
9.63680938E-04	9.24957285	
9.63870000E-04	9.24583214	
9.63980000E-04	9.24468945	
9.64090000E-04	9.24450799	
9.64172500E-04	9.24514119	
9.64255000E-04	9.24658103	
9.64337500E-04	9.24900849	
9.64420000E-04	9.25266919	
9.64475000E-04	9.25595649	
9.64530000E-04	9.26006893	
9.64585000E-04	9.26516784	
9.64640000E-04	9.27145382	
9.64695000E-04	9.2791761	
9.64736250E-04	9.28609375	
9.64784375E-04	9.295614	
9.64818750E-04	9.30352401	
9.64853125E-04	9.31249951	
9.64887500E-04	9.32268323	
9.64921875E-04	9.33423701	
9.64956250E-04	9.34734398	
9.64990625E-04	9.3622109	
9.65025000E-04	9.37907065	
9.65059375E-04	9.39818491	
9.65093750E-04	9.41984691	
9.65128125E-04	9.44438438	
9.65162500E-04	9.47216254	
9.65188282E-04	9.49536607	
9.65214063E-04	9.52080615	
9.65239844E-04	9.54868539	
9.65245000E-04	9.55479225	
9.65265625E-04	9.58221298	
9.65291407E-04	9.61937939	
9.65315469E-04	9.65689327	
9.65346407E-04	9.70949564	
9.65377344E-04	9.76747005	
9.65408282E-04	9.83135299	
9.65431485E-04	9.88348334	
9.65454688E-04	9.9395141	
9.65477891E-04	9.99971511	
9.65501094E-04	10.0643695	
9.65520000E-04	10.1209207	
9.65524298E-04	10.1346342	
9.65547500E-04	10.213723	
9.65570704E-04	10.2982017	
9.65609375E-04	10.4518712	
9.65640313E-04	10.5873489	
9.65671250E-04	10.7349175	
9.65702188E-04	10.8955034	
9.65733125E-04	11.0700461	
9.65764063E-04	11.2595366	
9.65781250E-04	11.3736633	
9.65795000E-04	11.4690699	
9.65828516E-04	11.7208102	
9.65862032E-04	11.9937893	
9.65895547E-04	12.2893275	
9.65929063E-04	12.608769	
9.65962579E-04	12.9534163	
9.65977188E-04	13.1151865	
9.65996094E-04	13.3305252	
9.66029610E-04	13.7399926	
9.66063125E-04	14.1783406	
9.66096641E-04	14.6466875	
9.66125000E-04	15.0691842	
9.66130157E-04	15.1478806	
9.66169688E-04	15.7921291	
9.66204063E-04	16.3892918	
9.66238438E-04	17.0214427	
9.66272813E-04	17.6889637	
9.66303750E-04	18.3216954	
9.66307188E-04	18.3933829	
9.66358750E-04	19.5348592	
9.66410313E-04	20.7545387	
9.66468750E-04	22.2274835	
9.66523750E-04	23.7210069	
9.66592500E-04	25.6870912	
9.66668813E-04	27.9743813	
9.66917000E-04	35.6908653	
9.67005000E-04	38.2946176	
9.67082000E-04	40.3778023	
9.67148000E-04	41.989709	
9.67167250E-04	42.3858662	
9.67247000E-04	43.9841799	
9.67299250E-04	44.816741	
9.67302000E-04	44.8509376	
9.67362500E-04	45.5576683	
9.67420250E-04	46.0073689	
9.67482400E-04	46.2051415	
9.67499615E-04	46.2461804	
9.67555000E-04	46.1236603	
9.67604500E-04	45.8338841	
9.67607250E-04	45.8160651	
9.67656750E-04	45.3292191	
9.67720000E-04	44.4825399	
9.67725500E-04	44.3897712	
9.67775000E-04	43.5290325	
9.67832750E-04	42.338889	
9.67841000E-04	42.164941	
9.67907000E-04	40.5709403	
9.67978500E-04	38.6560157	
9.67995000E-04	38.1775669	
9.68061000E-04	36.2403993	
9.68325000E-04	28.0026237	
9.68397188E-04	25.8182177	
9.68462500E-04	23.928701	
9.68469375E-04	23.7319369	
9.68532969E-04	22.0112224	
9.68579375E-04	20.8221236	
9.68600000E-04	20.3203997	
9.68625782E-04	19.7010814	
9.68672188E-04	18.6490159	
9.68718594E-04	17.6610479	
9.68737500E-04	17.2848614	
9.68765000E-04	16.7465023	
9.68806250E-04	15.9929305	
9.68847500E-04	15.2893985	
9.68875000E-04	14.8489688	
9.68878438E-04	14.7950418	
9.68909375E-04	14.3366759	
9.68940313E-04	13.904486	
9.68971250E-04	13.4977078	
9.69002188E-04	13.1154529	
9.69033125E-04	12.7568264	
9.69040000E-04	12.682164	
9.69064063E-04	12.4281245	
9.69095000E-04	12.1231657	
9.69122500E-04	11.8694367	
9.69150000E-04	11.6312784	
9.69177500E-04	11.4079587	
9.69205000E-04	11.1987462	
9.69232500E-04	11.0104103	
9.69260000E-04	10.8347373	
9.69287500E-04	10.6710212	
9.69315000E-04	10.5185713	
9.69342500E-04	10.3767142	
9.69370000E-04	10.2447963	
9.69397500E-04	10.1221854	
9.69425000E-04	10.0082726	
9.69452500E-04	9.90247282	
9.69480000E-04	9.80987709	
9.69507500E-04	9.72430051	
9.69535000E-04	9.64523506	
9.69560782E-04	9.5765938	
9.69586563E-04	9.51287794	
9.69612344E-04	9.45372855	
9.69638125E-04	9.39880922	
9.69663907E-04	9.34780097	
9.69689688E-04	9.3004096	
9.69715469E-04	9.25635324	
9.69727500E-04	9.23722788	
9.69741250E-04	9.21722764	
9.69767032E-04	9.18255437	
9.69792813E-04	9.15048223	
9.69818594E-04	9.12079718	
9.69844375E-04	9.09330165	
9.69878750E-04	9.05973178	
9.69913125E-04	9.02933306	
9.69947500E-04	9.00174814	
9.69981875E-04	8.97665644	
9.70016250E-04	8.95377117	
9.70050625E-04	8.93283648	
9.70085000E-04	8.91362467	
9.70118516E-04	8.89635866	
9.70152032E-04	8.88037213	
9.70196719E-04	8.86079534	
9.70241407E-04	8.84292977	
9.70286094E-04	8.82651965	
9.70330782E-04	8.81134759	
9.70375469E-04	8.79723178	
9.70420157E-04	8.78401816	
9.70487188E-04	8.76561428	
9.70554219E-04	8.74860572	
9.70580000E-04	8.74249726	
9.70621250E-04	8.73433806	
9.70688282E-04	8.7219991	
9.70755313E-04	8.71042092	
9.70834375E-04	8.69757578	
9.70937500E-04	8.68190267	
9.71040625E-04	8.66722596	
9.71143750E-04	8.65336443	
9.71246875E-04	8.64018408	
9.71350000E-04	8.62758264	
9.71487500E-04	8.61154461	
9.71625000E-04	8.59624533	
9.71762500E-04	8.58156908	
9.71900000E-04	8.56742382	
9.72049532E-04	8.55255671	
9.72298750E-04	8.52877227	
9.72498125E-04	8.51048068	
9.72697500E-04	8.49272406	
9.72896875E-04	8.47541663	
9.73096250E-04	8.45848969	
9.73295625E-04	8.4418876	
9.73495000E-04	8.42556483	
9.73763125E-04	8.40398866	
9.74031250E-04	8.38277583	
9.74182500E-04	8.37098123	
9.74299375E-04	8.36332645	
9.74567500E-04	8.34602242	
9.74835625E-04	8.32893725	
9.75237813E-04	8.30365347	
9.75640000E-04	8.27871039	
9.76048927E-04	8.25363281	
9.76730471E-04	8.21233975	
9.77275707E-04	8.17966283	
9.77820942E-04	8.14723393	
9.78366178E-04	8.11500504	
9.78911413E-04	8.08294197	
9.80001883E-04	8.01921551	
9.80632186E-04	7.9825779	
9.81577641E-04	7.92783894	
9.82523094E-04	7.87332056	
9.83468548E-04	7.81899177	
9.84414002E-04	7.76483385	
9.85448589E-04	7.70575499	
9.86661444E-04	7.6367418	
9.87692371E-04	7.57829556	
9.88379656E-04	7.53945032	
9.89066940E-04	7.50071442	
9.89754225E-04	7.46210014	
9.90219152E-04	7.43607206	
9.90441509E-04	7.42206907	
9.91128794E-04	7.37894673	
9.91816078E-04	7.3360115	
9.92377738E-04	7.30108671	
9.92806576E-04	7.27456558	
9.93031790E-04	7.2574764	
9.93467825E-04	7.22454779	
9.93903860E-04	7.19176835	
9.94339895E-04	7.15916116	
9.94775930E-04	7.12675405	
9.95211965E-04	7.09458167	
9.95509144E-04	7.07284436	
9.95648000E-04	7.05915467	
