E(MeV)	mcnp/Pb-206:1
1.42210E-02	10.09735482
1.42221E-02	9.920218031
1.42242E-02	9.740916676
1.42264E-02	9.650215807
1.42307E-02	9.562877936
1.42350E-02	9.523028566
1.42436E-02	9.487026825
1.42565E-02	9.467741412
1.42651E-02	9.461706987
1.42824E-02	9.455323201
1.42996E-02	9.451966415
1.43168E-02	9.449882197
1.43513E-02	9.447241057
1.43858E-02	9.445432099
1.44202E-02	9.443969452
1.44892E-02	9.441465599
1.46270E-02	9.436971592
1.47649E-02	9.432577453
1.50406E-02	9.423363941
1.53164E-02	9.412841946
1.55921E-02	9.399511295
1.57989E-02	9.385338114
1.59712E-02	9.366783074
1.61091E-02	9.340162135
1.61780E-02	9.316821127
1.62125E-02	9.29974982
1.62469E-02	9.276194862
1.62986E-02	9.216858373
1.63245E-02	9.163945591
1.63503E-02	9.072561093
1.63632E-02	8.997256315
1.63762E-02	8.878057818
1.63891E-02	8.664055689
1.63955E-02	8.477205965
1.63999E-02	8.289190375
1.64020E-02	8.163647901
1.64052E-02	7.914317848
1.64063E-02	7.807115958
1.64085E-02	7.540890949
1.64096E-02	7.372421782
1.64106E-02	7.174743874
1.64117E-02	6.950925679
1.64122E-02	6.833927719
1.64128E-02	6.726005846
1.64133E-02	6.647514853
1.64139E-02	6.635039785
1.64144E-02	6.748530345
1.64149E-02	7.077032146
1.64155E-02	7.72262281
1.64157E-02	8.21619708
1.64160E-02	8.843668407
1.64163E-02	9.620553659
1.64166E-02	10.55933559
1.64168E-02	11.6678974
1.64171E-02	12.9479514
1.64174E-02	14.39361376
1.64176E-02	15.99029841
1.64179E-02	17.71409982
1.64182E-02	19.53181064
1.64186E-02	22.30639789
1.64188E-02	24.16232838
1.64193E-02	26.81519054
1.64195E-02	28.37246773
1.64198E-02	29.81034337
1.64200E-02	30.59604726
1.64205E-02	31.9128195
1.64210E-02	32.34105224
1.64213E-02	32.11605327
1.64218E-02	31.01932175
1.64222E-02	29.62735911
1.64228E-02	26.97082933
1.64232E-02	25.04224513
1.64236E-02	23.19363994
1.64240E-02	21.42391216
1.64244E-02	19.87479565
1.64248E-02	18.4952938
1.64252E-02	17.35477659
1.64256E-02	16.38176162
1.64260E-02	15.60065688
1.64264E-02	14.94504736
1.64272E-02	13.97804919
1.64280E-02	13.31522109
1.64288E-02	12.82687775
1.64296E-02	12.45498032
1.64305E-02	12.16056736
1.64321E-02	11.72071392
1.64337E-02	11.4053311
1.64353E-02	11.16785212
1.64369E-02	10.98006411
1.64402E-02	10.70431689
1.64466E-02	10.37082528
1.64563E-02	10.10188738
1.64628E-02	9.993098718
1.64790E-02	9.828942288
1.64984E-02	9.722395717
1.65243E-02	9.643086386
1.65502E-02	9.595243258
1.65760E-02	9.563279779
1.66019E-02	9.540379256
1.66796E-02	9.498529107
1.67313E-02	9.481823188
1.68349E-02	9.460167066
1.69901E-02	9.440972981
1.71454E-02	9.428631245
1.75595E-02	9.40791411
1.82842E-02	9.38486447
1.86983E-02	9.374225937
1.89054E-02	9.369284472
1.91124E-02	9.364590926
1.93195E-02	9.360282168
1.94230E-02	9.358464941
1.95265E-02	9.357375065
1.95783E-02	9.357673722
1.96042E-02	9.3584221
1.96300E-02	9.360114383
1.96559E-02	9.363970649
1.96689E-02	9.36784993
1.96818E-02	9.3749615
1.96947E-02	9.389466347
1.97012E-02	9.403636385
1.97077E-02	9.42876035
1.97109E-02	9.449653928
1.97174E-02	9.536986133
1.97206E-02	9.637763805
1.97239E-02	9.876293076
1.97255E-02	10.19151189
1.97263E-02	10.52544127
1.97271E-02	11.15295554
1.97275E-02	11.6526449
1.97279E-02	12.36180078
1.97283E-02	13.30853557
1.97287E-02	14.614204
1.97291E-02	16.29030509
1.97295E-02	18.49279897
1.97299E-02	21.16633585
1.97303E-02	24.46472859
1.97307E-02	28.19879379
1.97311E-02	32.46365171
1.97322E-02	43.66807313
1.97326E-02	47.7158423
1.97329E-02	50.42064243
1.97332E-02	52.84859099
1.97335E-02	54.29119814
1.97340E-02	55.20378992
1.97344E-02	54.45905877
1.97348E-02	52.94656659
1.97351E-02	51.01401669
1.97353E-02	48.60272242
1.97357E-02	45.40312445
1.97372E-02	29.09529764
1.97376E-02	24.78032236
1.97381E-02	21.02817045
1.97385E-02	18.0482745
1.97390E-02	15.67698386
1.97394E-02	13.93756769
1.97399E-02	12.64633718
1.97403E-02	11.75310762
1.97408E-02	11.11936114
1.97413E-02	10.68586956
1.97417E-02	10.38931766
1.97426E-02	10.04154554
1.97435E-02	9.856057905
1.97454E-02	9.666472268
1.97472E-02	9.569505168
1.97527E-02	9.445940723
1.97563E-02	9.412283602
1.97636E-02	9.380550825
1.97709E-02	9.367028596
1.97782E-02	9.363325413
1.97819E-02	9.367454098
1.97837E-02	9.375924576
1.97846E-02	9.386990408
1.97855E-02	9.41369387
1.97864E-02	9.48022124
1.97873E-02	9.639200481
1.97878E-02	9.777630673
1.97882E-02	9.977475855
1.97887E-02	10.24909885
1.97892E-02	10.60170775
1.97896E-02	11.02692525
1.97901E-02	11.53509183
1.97914E-02	13.20091346
1.97919E-02	13.67465764
1.97923E-02	14.02110654
1.97927E-02	14.18842229
1.97930E-02	14.22231727
1.97932E-02	14.20696871
1.97937E-02	14.01533117
1.97940E-02	13.84397633
1.97942E-02	13.62014713
1.97947E-02	13.08885599
1.97957E-02	11.84514473
1.97962E-02	11.25345436
1.97967E-02	10.74292336
1.97973E-02	10.33146563
1.97978E-02	10.02484454
1.97983E-02	9.799744761
1.97988E-02	9.646112367
1.97993E-02	9.545697605
1.98003E-02	9.443724578
1.98013E-02	9.404324961
1.98023E-02	9.387985163
1.98033E-02	9.379379004
1.98054E-02	9.37004539
1.98094E-02	9.361411473
1.98176E-02	9.354517414
1.98257E-02	9.351511313
1.98419E-02	9.348771606
1.98582E-02	9.34738591
1.98906E-02	9.345862671
1.99231E-02	9.344882999
1.99881E-02	9.34337048
2.00530E-02	9.342011865
2.01829E-02	9.339365868
2.03128E-02	9.336722812
2.05726E-02	9.331435295
2.08325E-02	9.32618633
2.13521E-02	9.315979832
2.14820E-02	9.313566652
2.16119E-02	9.311344262
2.16769E-02	9.310435663
2.17418E-02	9.309992292
2.17743E-02	9.310318762
2.17905E-02	9.310878269
2.18068E-02	9.312074719
2.18230E-02	9.31471758
2.18311E-02	9.317369011
2.18393E-02	9.322302795
2.18474E-02	9.332383984
2.18514E-02	9.342432292
2.18555E-02	9.361605375
2.18596E-02	9.403910337
2.18616E-02	9.452876549
2.18626E-02	9.500568089
2.18636E-02	9.596248595
2.18646E-02	9.816596713
2.18656E-02	10.35705877
2.18661E-02	10.84233758
2.18667E-02	11.56468776
2.18672E-02	12.58121639
2.18677E-02	13.94777103
2.18682E-02	15.6559858
2.18687E-02	17.75889766
2.18692E-02	20.14939504
2.18702E-02	25.10296921
2.18708E-02	27.70779853
2.18712E-02	28.88765381
2.18715E-02	29.51636167
2.18719E-02	29.85973068
2.18720E-02	29.87793493
2.18725E-02	29.51238918
2.18728E-02	28.93034023
2.18731E-02	28.07077584
2.18736E-02	25.7666101
2.18754E-02	17.23679308
2.18758E-02	15.64891723
2.18762E-02	14.27566034
2.18766E-02	13.12689197
2.18770E-02	12.17402338
2.18774E-02	11.44458377
2.18778E-02	10.87284649
2.18786E-02	10.14633553
2.18794E-02	9.774899759
2.18801E-02	9.588123246
2.18809E-02	9.495020985
2.18817E-02	9.445223312
2.18833E-02	9.395368952
2.18849E-02	9.369448388
2.18880E-02	9.342118668
2.18912E-02	9.328773255
2.18975E-02	9.316516078
2.19038E-02	9.311005184
2.19101E-02	9.308262591
2.19227E-02	9.305678172
2.19354E-02	9.304483368
2.19480E-02	9.303824332
2.19732E-02	9.303049312
2.19985E-02	9.302511674
2.20237E-02	9.302047333
2.20742E-02	9.301172536
2.21751E-02	9.29943652
2.22761E-02	9.297686198
2.26799E-02	9.290833083
2.30837E-02	9.284730316
2.35885E-02	9.279646074
2.38913E-02	9.279756067
2.41942E-02	9.285771311
2.44971E-02	9.307326573
2.46485E-02	9.333081563
2.47999E-02	9.384134461
2.49261E-02	9.472247534
2.50018E-02	9.570872811
2.50397E-02	9.645603635
2.50649E-02	9.712301134
2.50775E-02	9.755684242
2.50839E-02	9.784814245
2.50870E-02	9.804534066
2.50902E-02	9.831794463
2.50917E-02	9.853067346
2.50933E-02	9.892984844
2.50941E-02	9.933918665
2.50949E-02	10.01075696
2.50957E-02	10.16026809
2.50965E-02	10.44550729
2.50973E-02	10.95042419
2.50980E-02	11.79550445
2.50988E-02	13.06317419
2.50996E-02	14.75807712
2.51008E-02	17.74038473
2.51012E-02	18.71316592
2.51018E-02	19.93670369
2.51023E-02	20.65572799
2.51026E-02	20.92715438
2.51030E-02	21.06702002
2.51036E-02	20.72793406
2.51039E-02	20.38194152
2.51046E-02	19.06746104
2.51049E-02	18.3970888
2.51061E-02	15.52936143
2.51066E-02	14.17040644
2.51072E-02	12.99880988
2.51078E-02	12.05512703
2.51083E-02	11.351248
2.51089E-02	10.83679086
2.51095E-02	10.4871099
2.51100E-02	10.26036565
2.51112E-02	10.03429413
2.51123E-02	9.955184268
2.51134E-02	9.928070476
2.51146E-02	9.917759723
2.51169E-02	9.912311085
2.51214E-02	9.920243763
2.51305E-02	9.957599993
2.51487E-02	10.05814585
2.51942E-02	10.43664393
2.52215E-02	10.79957984
2.52488E-02	11.34830353
2.52670E-02	11.88481056
2.52761E-02	12.23068114
2.52943E-02	13.15192501
2.53034E-02	13.77495821
2.53170E-02	15.00480092
2.53307E-02	16.79855696
2.53398E-02	18.47855145
2.53443E-02	19.52535413
2.53489E-02	20.75016809
2.53534E-02	22.19320802
2.53580E-02	23.90569857
2.53625E-02	25.94854384
2.53670E-02	28.41498024
2.53716E-02	31.40908873
2.53761E-02	35.06885759
2.53807E-02	39.56657408
2.53852E-02	45.10857483
2.53898E-02	51.91908497
2.53943E-02	60.16909455
2.53975E-02	66.89520058
2.54104E-02	98.1239454
2.54136E-02	104.6152875
2.54168E-02	109.0405325
2.54200E-02	110.7754867
2.54232E-02	109.5638552
2.54264E-02	105.5943695
2.54296E-02	99.43078612
2.54425E-02	68.58697606
2.54457E-02	61.75892576
2.54489E-02	55.5603625
2.54522E-02	50.12721183
2.54555E-02	45.42190591
2.54588E-02	41.36450799
2.54621E-02	37.87016247
2.54654E-02	34.85834269
2.54687E-02	32.25686346
2.54720E-02	30.00305922
2.54785E-02	26.33856522
2.54818E-02	24.8397391
2.54884E-02	22.35851936
2.54917E-02	21.33625546
2.54983E-02	19.60596868
2.55049E-02	18.20668494
2.55114E-02	17.06685748
2.55180E-02	16.12880591
2.55246E-02	15.34840611
2.55378E-02	14.13685709
2.55575E-02	12.89832889
2.55772E-02	12.07906138
2.56035E-02	11.35642138
2.56430E-02	10.69970661
2.56825E-02	10.30978681
2.57219E-02	10.0591892
2.57614E-02	9.888653391
2.58403E-02	9.676265029
2.59982E-02	9.476112248
2.61824E-02	9.375760822
2.64455E-02	9.309821666
2.67087E-02	9.276005572
2.68139E-02	9.266556363
2.73402E-02	9.234988626
2.77612E-02	9.218609535
2.83927E-02	9.19968682
2.92347E-02	9.178932869
2.96558E-02	9.169460797
3.13398E-02	9.134005972
3.17608E-02	9.125428863
3.19713E-02	9.121197023
3.20239E-02	9.120168027
3.20766E-02	9.119190514
3.21029E-02	9.118761812
3.21292E-02	9.118473158
3.21423E-02	9.11849224
3.21489E-02	9.118624209
3.21555E-02	9.118963863
3.21621E-02	9.119770198
3.21654E-02	9.120643397
3.21687E-02	9.122444596
3.21703E-02	9.124410441
3.21711E-02	9.12628988
3.21719E-02	9.129710107
3.21728E-02	9.136178854
3.21736E-02	9.148679789
3.21744E-02	9.172178465
3.21752E-02	9.214657164
3.21761E-02	9.284297846
3.21769E-02	9.390194407
3.21777E-02	9.53669405
3.21793E-02	9.922143132
3.21806E-02	10.19105552
3.21815E-02	10.30616427
3.21820E-02	10.32307124
3.21823E-02	10.31560058
3.21837E-02	10.14301049
3.21846E-02	9.919768557
3.21851E-02	9.798384311
3.21861E-02	9.569695403
3.21871E-02	9.389466486
3.21881E-02	9.265101671
3.21890E-02	9.191078753
3.21900E-02	9.152005128
3.21910E-02	9.133479744
3.21920E-02	9.125106771
3.21929E-02	9.121441574
3.21939E-02	9.119734651
3.21959E-02	9.118248161
3.21978E-02	9.117533313
3.22018E-02	9.116790704
3.22057E-02	9.116420323
3.22135E-02	9.116037134
3.22213E-02	9.115804773
3.22292E-02	9.115625486
3.22448E-02	9.11531104
3.22761E-02	9.114708574
3.23074E-02	9.114099785
3.23701E-02	9.112860514
3.26832E-02	9.106528286
3.31843E-02	9.096288529
3.41863E-02	9.075743252
3.46874E-02	9.066142598
3.50631E-02	9.061073449
3.53763E-02	9.063092324
3.55642E-02	9.074475613
3.57521E-02	9.115193521
3.58930E-02	9.222611434
3.59713E-02	9.394709611
3.60182E-02	9.621999403
3.60417E-02	9.816457414
3.60574E-02	10.00080746
3.60809E-02	10.41526416
3.61043E-02	11.13669426
3.61122E-02	11.49810728
3.61239E-02	12.22117678
3.61317E-02	12.88967333
3.61357E-02	13.30065946
3.61435E-02	14.33434446
3.61474E-02	14.98768866
3.61552E-02	16.68748953
3.61591E-02	17.8035167
3.61631E-02	19.15708978
3.61670E-02	20.82303031
3.61709E-02	22.87929052
3.61748E-02	25.44347459
3.61768E-02	26.95536211
3.61807E-02	30.60005247
3.61826E-02	32.77787188
3.61865E-02	37.96695563
3.61885E-02	41.04399189
3.61929E-02	49.18998886
3.62027E-02	70.66066619
3.62051E-02	75.03645872
3.62076E-02	78.05643268
3.62100E-02	79.32313849
3.62124E-02	78.65525866
3.62149E-02	76.164346
3.62173E-02	72.20027318
3.62271E-02	51.38157179
3.62295E-02	46.61894454
3.62319E-02	42.50920489
3.62342E-02	38.86544857
3.62366E-02	35.66651042
3.62390E-02	32.86190301
3.62413E-02	30.42954515
3.62460E-02	26.46382846
3.62484E-02	24.84332653
3.62531E-02	22.18870573
3.62554E-02	21.09667448
3.62578E-02	20.12990728
3.62625E-02	18.50727777
3.62672E-02	17.20160012
3.62719E-02	16.14616145
3.62766E-02	15.27991332
3.62860E-02	13.96378125
3.62907E-02	13.45793162
3.63001E-02	12.65554039
3.63143E-02	11.81270488
3.63331E-02	11.0912879
3.63519E-02	10.62192953
3.63802E-02	10.1780569
3.64366E-02	9.721656139
3.65308E-02	9.41136222
3.66437E-02	9.261902624
3.67567E-02	9.190080048
3.69073E-02	9.138987712
3.69826E-02	9.12266604
3.71332E-02	9.099768768
3.72085E-02	9.091761315
3.72839E-02	9.086089012
3.73215E-02	9.084818543
3.73403E-02	9.085105619
3.73592E-02	9.086776075
3.73780E-02	9.091448893
3.73874E-02	9.096487945
3.73968E-02	9.106129768
3.74062E-02	9.125962383
3.74109E-02	9.145788486
3.74156E-02	9.183510358
3.74203E-02	9.26836676
3.74227E-02	9.373041653
3.74239E-02	9.480836629
3.74251E-02	9.685856437
3.74262E-02	10.09429497
3.74274E-02	10.91064473
3.74280E-02	11.55755851
3.74286E-02	12.41460085
3.74292E-02	13.51423708
3.74298E-02	14.87510862
3.74303E-02	16.46371042
3.74309E-02	18.30072593
3.74324E-02	23.30646361
3.74330E-02	25.15798516
3.74336E-02	26.6971118
3.74343E-02	27.97731539
3.74350E-02	28.36500991
3.74354E-02	28.2204569
3.74359E-02	27.62187262
3.74367E-02	25.95738454
3.74375E-02	23.65235286
3.74386E-02	19.63053076
3.74394E-02	17.0932823
3.74402E-02	14.8688577
3.74410E-02	13.11254229
3.74417E-02	11.78499223
3.74425E-02	10.86496695
3.74433E-02	10.24363436
3.74441E-02	9.851210922
3.74448E-02	9.603482034
3.74464E-02	9.356618144
3.74479E-02	9.25299555
3.74510E-02	9.167232936
3.74541E-02	9.129586184
3.74603E-02	9.096330612
3.74665E-02	9.081803215
3.74727E-02	9.074635281
3.74851E-02	9.067885292
3.74975E-02	9.064704913
3.75099E-02	9.06291701
3.75347E-02	9.060731149
3.75595E-02	9.059157577
3.75843E-02	9.057793231
3.76339E-02	9.05527846
