E(MeV)	pendfb7/Kr85:1
5.45082E-10	19.4088546
5.55923E-10	19.2648862
5.68580E-10	19.1024748
5.72598E-10	19.0518616
5.89762E-10	18.842998
5.95605E-10	18.7742919
6.07452E-10	18.6376785
6.23904E-10	18.4544111
6.25661E-10	18.4352061
6.44427E-10	18.2371175
6.53558E-10	18.1440078
6.63744E-10	18.0420992
6.83653E-10	17.8497545
6.84610E-10	17.8408226
7.04146E-10	17.6619443
7.17151E-10	17.5469537
7.25267E-10	17.4765102
7.47007E-10	17.294343
7.51224E-10	17.2602204
7.69413E-10	17.1157546
7.86930E-10	16.9814392
7.92477E-10	16.9396992
8.16247E-10	16.767093
8.27813E-10	16.6860154
8.40715E-10	16.5973274
8.65932E-10	16.430059
8.70820E-10	16.3987617
8.91889E-10	16.2664661
9.16061E-10	16.120013
9.18641E-10	16.1046716
9.46178E-10	15.9467325
9.63652E-10	15.8500334
9.74558E-10	15.7908399
1.00377E-09	15.6379164
1.01799E-09	15.5660885
1.03388E-09	15.4874527
1.06487E-09	15.3395036
1.07542E-09	15.2909254
1.09681E-09	15.1943413
1.12969E-09	15.0512059
1.13607E-09	15.0244329
1.16357E-09	14.9112309
1.19845E-09	14.7728524
1.20522E-09	14.7469704
1.23440E-09	14.6375903
1.27140E-09	14.5039026
1.27858E-09	14.4789051
1.30954E-09	14.3732034
1.34879E-09	14.244042
1.35641E-09	14.2198912
1.38925E-09	14.1178142
1.43089E-09	13.9930965
1.44507E-09	13.9521817
1.47381E-09	13.8708959
1.51799E-09	13.7505395
1.53950E-09	13.6940777
1.56352E-09	13.6322935
1.61039E-09	13.5162037
1.64705E-09	13.4287196
1.65869E-09	13.401507
1.70841E-09	13.289576
1.75966E-09	13.1784787
1.76212E-09	13.1733325
1.81240E-09	13.0704906
1.86677E-09	12.9634417
1.89322E-09	12.9132799
1.92272E-09	12.858467
1.98039E-09	12.7553496
2.03403E-09	12.6630207
2.03976E-09	12.6533565
2.10094E-09	12.5540482
2.16392E-09	12.4556608
2.19458E-09	12.409547
2.22882E-09	12.3590939
2.29563E-09	12.2643847
2.36449E-09	12.1704501
2.36780E-09	12.1661022
2.43537E-09	12.0791973
2.50842E-09	11.988811
2.56552E-09	11.9208152
2.58361E-09	11.8997203
2.66110E-09	11.8127915
2.74087E-09	11.7267215
2.79149E-09	11.6741753
2.82308E-09	11.6420583
2.90771E-09	11.5593417
2.99492E-09	11.4773577
3.05018E-09	11.4273941
3.08470E-09	11.3968329
3.17722E-09	11.3180893
3.27246E-09	11.2401549
3.34696E-09	11.1815256
3.37062E-09	11.1633007
3.47166E-09	11.0884803
3.57579E-09	11.0143573
3.68297E-09	10.9410001
3.68820E-09	10.9375633
3.79344E-09	10.8697859
3.90715E-09	10.7994127
4.02435E-09	10.7297021
4.08137E-09	10.6970935
4.14498E-09	10.661483
4.26931E-09	10.5946178
4.39728E-09	10.5284814
4.52918E-09	10.4629756
4.53552E-09	10.4599479
4.66494E-09	10.3994732
4.80487E-09	10.3366711
4.94890E-09	10.2745629
5.06157E-09	10.2278778
5.09734E-09	10.2133642
5.25013E-09	10.1538309
5.40761E-09	10.094905
5.56971E-09	10.0366416
5.69651E-09	9.99285481
5.73677E-09	9.9792475
5.90873E-09	9.92344434
6.08596E-09	9.86822337
6.26840E-09	9.81363612
6.45641E-09	9.75960172
6.46545E-09	9.75710598
6.64995E-09	9.7072888
6.84941E-09	9.65558997
7.05473E-09	9.6044992
7.26633E-09	9.5539408
7.40039E-09	9.52317937
7.48415E-09	9.50437448
7.70863E-09	9.45600703
7.93970E-09	9.40822354
8.17785E-09	9.36095357
8.42299E-09	9.31424116
8.54234E-09	9.29240507
8.67563E-09	9.26854717
8.93569E-09	9.22388836
9.20371E-09	9.17972556
9.47961E-09	9.13610012
9.76394E-09	9.09294795
9.98623E-09	9.06056431
1.00566E-08	9.05053142
1.03583E-08	9.00929497
1.06688E-08	8.96857656
1.09888E-08	8.92831639
1.13182E-08	8.88855241
1.16577E-08	8.84922609
1.18228E-08	8.83086123
1.20071E-08	8.81082163
1.23672E-08	8.77326124
1.27380E-08	8.73617965
1.31200E-08	8.69952256
1.35133E-08	8.66332453
1.39186E-08	8.62753258
1.41754E-08	8.60577378
1.43359E-08	8.59247641
1.47659E-08	8.55830547
1.52085E-08	8.52457856
1.56647E-08	8.49124661
1.61342E-08	8.45834143
1.66182E-08	8.425815
1.71163E-08	8.39369835
1.73588E-08	8.37869775
1.76297E-08	8.36231499
1.81582E-08	8.33167706
1.87028E-08	8.30140832
1.92635E-08	8.27153799
1.98412E-08	8.24202575
2.04360E-08	8.21289375
2.10490E-08	8.18410256
2.16799E-08	8.15567955
2.17107E-08	8.15435125
2.23302E-08	8.12808067
2.29996E-08	8.10087508
2.36894E-08	8.07399851
2.43996E-08	8.04747656
2.52333E-08	8.01773798
2.52687E-08	8.01648274
2.53000E-08	8.01540395
2.60589E-08	7.99006515
2.68400E-08	7.96507237
2.76450E-08	7.94038926
2.84737E-08	7.91603938
2.93278E-08	7.8919873
3.02069E-08	7.86825606
3.11130E-08	7.84481118
3.20456E-08	7.82167516
3.30068E-08	7.79881445
3.32866E-08	7.79243367
3.39962E-08	7.77661554
3.50159E-08	7.75484046
3.60655E-08	7.73336668
3.71473E-08	7.71216332
3.82608E-08	7.69125094
3.94084E-08	7.67059939
4.05898E-08	7.65022867
4.18072E-08	7.63010938
4.30604E-08	7.61026096
4.43520E-08	7.59065474
4.56815E-08	7.5713097
4.70517E-08	7.55263427
4.84621E-08	7.53422316
4.99157E-08	7.51604978
5.14120E-08	7.49813158
5.29541E-08	7.48044234
5.45414E-08	7.46299874
5.61773E-08	7.44577516
5.78613E-08	7.42878789
5.95968E-08	7.41201216
6.13833E-08	7.3954642
6.32245E-08	7.37912023
6.51197E-08	7.36299626
6.65091E-08	7.35166653
6.70729E-08	7.34717145
6.90835E-08	7.33182152
7.11556E-08	7.31667254
7.32886E-08	7.30173938
7.54868E-08	7.28700062
7.77496E-08	7.27247061
8.00817E-08	7.25812843
8.24822E-08	7.24398801
8.49562E-08	7.23002899
8.75029E-08	7.21626493
9.01274E-08	7.20267602
9.28291E-08	7.18927554
9.56135E-08	7.17604435
9.84796E-08	7.16299554
1.01433E-07	7.15011054
1.04474E-07	7.13740192
1.05806E-07	7.1320662
1.07608E-07	7.12501436
1.10833E-07	7.11292512
1.14158E-07	7.10099518
1.17580E-07	7.08923547
1.21106E-07	7.07762881
1.24737E-07	7.06618675
1.28478E-07	7.05489333
1.32329E-07	7.04376006
1.36298E-07	7.03277125
1.40384E-07	7.02193779
1.44595E-07	7.01124414
1.48929E-07	7.00070072
1.53396E-07	6.99029236
1.57995E-07	6.98002916
1.62733E-07	6.96989634
1.67612E-07	6.95990372
1.72639E-07	6.95003688
1.77814E-07	6.9403054
1.83147E-07	6.93069523
1.88637E-07	6.92121577
1.94296E-07	6.91185358
2.00120E-07	6.90283103
2.06122E-07	6.89392912
2.12301E-07	6.88515669
2.18669E-07	6.87650013
2.25224E-07	6.86796616
2.31979E-07	6.85954142
2.38933E-07	6.85123434
2.46100E-07	6.84303395
2.53477E-07	6.83494899
2.61080E-07	6.8269682
2.68906E-07	6.81909945
2.76971E-07	6.81133146
2.85274E-07	6.80367179
2.93830E-07	6.79610944
3.02638E-07	6.78865176
3.11716E-07	6.78128802
3.21060E-07	6.77402539
3.30690E-07	6.76685342
3.40603E-07	6.75977906
3.50819E-07	6.75279212
3.61335E-07	6.74589939
3.72173E-07	6.73909092
3.83329E-07	6.73237332
3.94827E-07	6.72573696
4.06662E-07	6.71918867
4.18860E-07	6.71272012
4.31416E-07	6.70633845
4.44356E-07	6.70003261
4.57676E-07	6.69380556
4.65468E-07	6.69031028
4.71403E-07	6.68770739
4.85534E-07	6.68176826
5.00097E-07	6.6759026
5.15088E-07	6.67011635
5.30538E-07	6.66440121
5.46442E-07	6.65876274
5.62832E-07	6.65319284
5.79703E-07	6.64769694
5.97091E-07	6.64226711
6.14990E-07	6.63690865
6.33436E-07	6.63161383
6.52424E-07	6.6263878
6.71993E-07	6.62122303
6.92136E-07	6.61612452
7.12897E-07	6.61108493
7.34266E-07	6.60610914
7.56290E-07	6.60118996
7.78961E-07	6.59633216
8.02325E-07	6.59152872
8.26376E-07	6.58678427
8.51163E-07	6.5820921
8.76677E-07	6.57745791
9.02972E-07	6.57287693
9.30040E-07	6.5683499
9.57936E-07	6.56386696
9.86651E-07	6.55943484
1.01196E-06	6.55567319
1.04051E-06	6.55158007
1.06987E-06	6.54752814
1.10006E-06	6.54351652
1.13110E-06	6.53954431
1.16301E-06	6.53561063
1.19583E-06	6.53171459
1.22957E-06	6.52785533
1.26427E-06	6.52403197
1.29994E-06	6.52024365
1.33662E-06	6.51648951
1.37433E-06	6.51276867
1.41311E-06	6.50908032
1.45298E-06	6.50542435
1.49398E-06	6.50180402
1.53614E-06	6.49821429
1.57948E-06	6.49464758
1.62405E-06	6.49110789
1.66987E-06	6.48759564
1.74122E-06	6.48236484
1.81525E-06	6.4772151
1.86647E-06	6.47383395
1.89281E-06	6.47217283
1.97329E-06	6.46736413
2.05760E-06	6.46259174
2.14509E-06	6.45789744
2.23673E-06	6.45323518
2.33184E-06	6.448646
2.43146E-06	6.44409875
2.53485E-06	6.43960566
2.64315E-06	6.43513332
2.75554E-06	6.43072376
2.87326E-06	6.42633351
2.99543E-06	6.42200082
3.12341E-06	6.41768297
3.25622E-06	6.41341724
3.39533E-06	6.40916139
3.53971E-06	6.40495289
3.69093E-06	6.40075064
3.84787E-06	6.39659017
4.01227E-06	6.39243098
4.36158E-06	6.38419658
4.61119E-06	6.37872794
4.87508E-06	6.37327612
5.08237E-06	6.36919991
5.37323E-06	6.36375963
5.68074E-06	6.35831362
6.00584E-06	6.35286691
6.34955E-06	6.34739973
6.71293E-06	6.34191524
7.19724E-06	6.33502011
7.71499E-06	6.32805823
8.27158E-06	6.32101213
8.74496E-06	6.31531198
9.24542E-06	6.30954308
9.77453E-06	6.30369262
1.04777E-05	6.29625273
1.06255E-05	6.29475809
1.10773E-05	6.29143494
1.17113E-05	6.28699513
1.23815E-05	6.28253206
1.30901E-05	6.27803255
1.38392E-05	6.27351153
1.46312E-05	6.2689108
1.54685E-05	6.26425829
1.63538E-05	6.25954133
1.72897E-05	6.25474794
1.82792E-05	6.24986904
1.93253E-05	6.24489342
2.01509E-05	6.24107545
2.10078E-05	6.23720962
2.19053E-05	6.23325468
2.28367E-05	6.2292411
2.38123E-05	6.22512566
2.48249E-05	6.22093964
2.58855E-05	6.21663682
2.69861E-05	6.21224947
2.81391E-05	6.20773173
2.93356E-05	6.2031222
3.05889E-05	6.19836371
3.10144E-05	6.1967708
3.18895E-05	6.19506985
3.32519E-05	6.1924911
3.46658E-05	6.18987832
3.61469E-05	6.18720445
3.76839E-05	6.18449074
3.98405E-05	6.18077175
4.15426E-05	6.17790126
4.33090E-05	6.17497391
4.51593E-05	6.17195698
4.70795E-05	6.16887344
4.90909E-05	6.1656898
5.11783E-05	6.16242996
5.25763E-05	6.16026639
5.48225E-05	6.15682623
5.79600E-05	6.15207724
6.04245E-05	6.14839014
6.30060E-05	6.14455994
6.56851E-05	6.14061668
6.84914E-05	6.13651621
7.04239E-05	6.13371119
7.14037E-05	6.1331165
7.54900E-05	6.13067681
7.86890E-05	6.1287956
8.15700E-05	6.12711934
8.42882E-05	6.12555277
8.70063E-05	6.12399765
9.07235E-05	6.12188885
9.42547E-05	6.11990162
9.82816E-05	6.11765253
1.01503E-04	6.11586393
1.05840E-04	6.11347088
1.08826E-04	6.11183017
1.12376E-04	6.10988816
1.15547E-04	6.10815989
1.20483E-04	6.10547935
1.24250E-04	6.10344142
1.29558E-04	6.1005799
1.36973E-04	6.09659842
1.44812E-04	6.09240687
1.53125E-04	6.08797804
1.61375E-04	6.08359713
1.69625E-04	6.07922862
1.77875E-04	6.0748715
1.86125E-04	6.07052548
1.90250E-04	6.06835674
1.97469E-04	6.0645688
2.01800E-04	6.0623012
2.05100E-04	6.06057637
2.11700E-04	6.05713553
2.16048E-04	6.05487672
2.19191E-04	6.05324852
2.22619E-04	6.05147867
2.27090E-04	6.04918089
2.29784E-04	6.04780394
2.32061E-04	6.04664571
2.34140E-04	6.04559342
2.36120E-04	6.04459685
2.38100E-04	6.04360666
2.39932E-04	6.04269733
2.41763E-04	6.04179599
2.43322E-04	6.04103563
2.44882E-04	6.04028337
2.46441E-04	6.03954017
2.47610E-04	6.03898981
2.48825E-04	6.03842599
2.50063E-04	6.0378608
2.51300E-04	6.03730607
2.52538E-04	6.03676422
2.53775E-04	6.03623743
2.54600E-04	6.03589739
2.54963E-04	6.03514327
2.56052E-04	6.03289834
2.56778E-04	6.03141259
2.57504E-04	6.02993664
2.58296E-04	6.02833916
2.59088E-04	6.02675679
2.59880E-04	6.02519167
2.60672E-04	6.02364633
2.61382E-04	6.02228241
2.62091E-04	6.02094066
2.62801E-04	6.01962353
2.63333E-04	6.01865452
2.63881E-04	6.01767469
2.64438E-04	6.01670217
2.64995E-04	6.01575652
2.65552E-04	6.01484144
2.66109E-04	6.01396116
2.66666E-04	6.01312116
2.67223E-04	6.01232811
2.67594E-04	6.01182941
2.67965E-04	6.01135796
2.68336E-04	6.00923411
2.68708E-04	6.00714452
2.69079E-04	6.00509354
2.69450E-04	6.00308625
2.69883E-04	6.00080756
2.70316E-04	5.99860744
2.70605E-04	5.99719076
2.70894E-04	5.99581969
2.71183E-04	5.99450002
2.71471E-04	5.99323826
2.71760E-04	5.99204172
2.72100E-04	5.99072675
2.72441E-04	5.98953047
2.72668E-04	5.98880865
2.72894E-04	5.98815569
2.73121E-04	5.98757999
2.73163E-04	5.9874911
2.73348E-04	5.98532684
2.73575E-04	5.98277932
2.73853E-04	5.97980503
2.74039E-04	5.97792804
2.74225E-04	5.97614689
2.74410E-04	5.97447276
2.74596E-04	5.97291847
2.74782E-04	5.97149888
2.74967E-04	5.9702312
2.75132E-04	5.96924807
2.75349E-04	5.96819162
2.75493E-04	5.96765439
2.75638E-04	5.9672683
2.75720E-04	5.96714396
2.75782E-04	5.96589114
2.75926E-04	5.96315629
2.76071E-04	5.96063286
2.76215E-04	5.9583476
2.76385E-04	5.95600299
2.76555E-04	5.95409457
2.76669E-04	5.95310101
2.76782E-04	5.95236054
2.76896E-04	5.95190325
2.77009E-04	5.95176379
2.77123E-04	5.95198224
2.77262E-04	5.95280872
2.77355E-04	5.95374851
2.77370E-04	5.95396385
2.77447E-04	5.95259057
2.77540E-04	5.95133636
2.77633E-04	5.95052369
2.77726E-04	5.95020798
2.77819E-04	5.95045385
2.77906E-04	5.95126986
2.77989E-04	5.95262404
2.78071E-04	5.95462105
2.78154E-04	5.95734651
2.78195E-04	5.95912395
2.78236E-04	5.95886591
2.78319E-04	5.95929927
2.78401E-04	5.96082579
2.78484E-04	5.96361929
2.78556E-04	5.96726886
2.78618E-04	5.97142863
2.78680E-04	5.97667822
2.78742E-04	5.98317492
2.78803E-04	5.99110966
2.78855E-04	5.99911624
2.78865E-04	5.99995638
2.78927E-04	6.00696498
2.78974E-04	6.01373542
2.79020E-04	6.02202109
2.79066E-04	6.03206719
2.79113E-04	6.04417829
2.79159E-04	6.05873788
2.79194E-04	6.07155199
2.79206E-04	6.07645641
2.79229E-04	6.08398999
2.79264E-04	6.0974933
2.79298E-04	6.11356453
2.79333E-04	6.13264439
2.79368E-04	6.15526122
2.79402E-04	6.18097774
2.79433E-04	6.20873567
2.79463E-04	6.24099983
2.79494E-04	6.27850477
2.79515E-04	6.30683878
2.79536E-04	6.33530825
2.79556E-04	6.36708978
2.79577E-04	6.40253134
2.79598E-04	6.44201457
2.79618E-04	6.48595698
2.79639E-04	6.53481413
2.79659E-04	6.58908176
2.79680E-04	6.64929772
2.79701E-04	6.7160438
2.79721E-04	6.78994728
2.79745E-04	6.88575415
2.79769E-04	6.99328686
2.79793E-04	7.11377353
2.79817E-04	7.24852407
2.79841E-04	7.39894483
2.79865E-04	7.56652726
2.79889E-04	7.75282679
2.79913E-04	7.95946524
2.79937E-04	8.18815038
2.79961E-04	8.44060084
2.79983E-04	8.69675025
2.80002E-04	8.92901953
2.80020E-04	9.17842925
2.80031E-04	9.33040543
2.80051E-04	9.63897798
2.80076E-04	10.047635
2.80101E-04	10.4923456
2.80126E-04	10.974776
2.80150E-04	11.4964286
2.80175E-04	12.0586007
2.80179E-04	12.1586397
2.80196E-04	12.5653312
2.80227E-04	13.3829789
2.80258E-04	14.2673948
2.80282E-04	15.0283051
2.80288E-04	15.2212834
2.80319E-04	16.2516399
2.80357E-04	17.5712664
2.80365E-04	17.8823269
2.80390E-04	18.8276257
2.80439E-04	20.8290766
2.80447E-04	21.1817568
2.80499E-04	23.412475
2.80519E-04	24.3311323
2.80581E-04	27.1153903
2.80641E-04	29.8327461
2.80654E-04	30.363007
2.80699E-04	32.3265004
2.80736E-04	33.7963852
2.80750E-04	34.3726852
2.80794E-04	35.9115864
2.80828E-04	36.9731244
2.80858E-04	37.7846395
2.80895E-04	38.6193227
2.80930E-04	39.2254803
2.80969E-04	39.6593801
2.80992E-04	39.7923443
2.80999E-04	39.8325774
2.81035E-04	39.8306675
2.81073E-04	39.605457
2.81076E-04	39.5672295
2.81107E-04	39.1863149
2.81144E-04	38.5386584
2.81157E-04	38.2624472
2.81178E-04	37.7646964
2.81219E-04	36.6560869
2.81235E-04	36.1260992
2.81264E-04	35.1806226
2.81297E-04	33.9666462
2.81314E-04	33.3493359
2.81375E-04	30.8305395
2.81380E-04	30.6552282
2.81466E-04	26.9170994
2.81524E-04	24.3910826
2.81567E-04	22.5757526
2.81578E-04	22.1638204
2.81611E-04	20.8298229
2.81648E-04	19.4113225
2.81685E-04	18.0781596
2.81713E-04	17.1380059
2.81740E-04	16.2508738
2.81771E-04	15.3283474
2.81796E-04	14.638269
2.81821E-04	13.9904378
2.81846E-04	13.384141
2.81870E-04	12.8183709
2.81895E-04	12.2918682
2.81920E-04	11.8031649
2.81945E-04	11.3506254
2.81949E-04	11.2803862
2.81964E-04	11.0166417
2.81987E-04	10.6659175
2.82009E-04	10.3408095
2.82032E-04	10.039887
2.82054E-04	9.76167123
2.82077E-04	9.50474192
2.82099E-04	9.267641
2.82119E-04	9.07414588
2.82121E-04	9.04974084
2.82144E-04	8.85450747
2.82166E-04	8.6750822
2.82189E-04	8.51020054
2.82205E-04	8.39750535
2.82223E-04	8.28199037
2.82241E-04	8.17402077
2.82258E-04	8.08027656
2.82259E-04	8.0733668
2.82277E-04	7.98319984
2.82296E-04	7.8990522
2.82314E-04	7.82047086
2.82332E-04	7.74703403
2.82350E-04	7.67833453
2.82368E-04	7.61400341
2.82386E-04	7.55369262
2.82413E-04	7.47006375
2.82440E-04	7.39375728
2.82444E-04	7.3837793
2.82467E-04	7.32977345
2.82485E-04	7.29095559
2.82508E-04	7.2443927
2.82531E-04	7.20122677
2.82555E-04	7.16109208
2.82578E-04	7.12366396
2.82613E-04	7.07197183
2.82647E-04	7.02488264
2.82682E-04	6.98168757
2.82717E-04	6.94179946
2.82752E-04	6.90472869
2.82810E-04	6.84813249
2.82856E-04	6.80668556
2.82899E-04	6.77796305
2.82941E-04	6.75121875
2.82984E-04	6.72616893
2.83026E-04	6.70258372
2.83083E-04	6.67309504
2.83140E-04	6.64552037
2.83197E-04	6.6195781
2.83253E-04	6.59504253
2.83310E-04	6.57173066
2.83382E-04	6.54915729
2.83454E-04	6.52806796
2.83527E-04	6.50825596
2.83599E-04	6.48955273
2.83671E-04	6.47181736
2.83743E-04	6.45493261
2.83815E-04	6.43879842
2.83888E-04	6.4233304
2.83929E-04	6.41485277
2.83970E-04	6.40839567
2.84053E-04	6.39616376
2.84135E-04	6.38453519
2.84218E-04	6.37344241
2.84300E-04	6.36282724
2.84383E-04	6.35263939
2.84506E-04	6.33806467
2.84599E-04	6.32762466
2.84702E-04	6.31645815
2.84805E-04	6.3056974
2.84908E-04	6.29529739
2.84960E-04	6.29025836
2.85012E-04	6.28687867
2.85115E-04	6.28040748
2.85269E-04	6.27117764
2.85373E-04	6.2653059
2.85507E-04	6.25796871
2.85641E-04	6.25092916
2.85775E-04	6.24415248
2.85909E-04	6.23760912
2.86043E-04	6.23127354
2.86177E-04	6.22512389
2.86445E-04	6.21330848
2.86610E-04	6.20631472
2.86775E-04	6.19950282
2.86940E-04	6.19285237
2.87105E-04	6.18928373
2.87270E-04	6.18584358
2.87435E-04	6.18251863
2.87683E-04	6.17772214
2.87873E-04	6.17416281
2.88090E-04	6.17025009
2.88306E-04	6.16645751
2.88523E-04	6.16277129
2.88740E-04	6.15917954
2.88956E-04	6.15567205
2.89173E-04	6.15223984
2.89389E-04	6.14887502
2.89626E-04	6.14525881
