E(MeV)	mcnp/Pb-208:1
4.72504E-02	10.53784192
4.72511E-02	10.54477391
4.72526E-02	10.57054115
4.72540E-02	10.62017688
4.72569E-02	10.79108145
4.72587E-02	10.88999489
4.72600E-02	10.91532429
4.72607E-02	10.90687564
4.72624E-02	10.83610782
4.72646E-02	10.6949299
4.72660E-02	10.61787702
4.72675E-02	10.56927627
4.72689E-02	10.54395219
4.72697E-02	10.53721965
4.72704E-02	10.53296374
4.72711E-02	10.5303464
4.72719E-02	10.52876208
4.72733E-02	10.52721484
4.72748E-02	10.52656289
4.72777E-02	10.52598658
4.72835E-02	10.52547159
4.72894E-02	10.52518942
4.72952E-02	10.52499553
4.73069E-02	10.52470397
4.73185E-02	10.52446083
4.73302E-02	10.52423886
4.73536E-02	10.52381937
4.74002E-02	10.52301172
4.74469E-02	10.52221656
4.76336E-02	10.51906071
4.80071E-02	10.51277355
5.32350E-02	10.42665339
5.92098E-02	10.33697355
6.29441E-02	10.29503484
6.51847E-02	10.28553345
6.74252E-02	10.31174815
6.92923E-02	10.44768677
6.98525E-02	10.58430383
7.02259E-02	10.78403219
7.05527E-02	11.20809513
7.06927E-02	11.61404339
7.07861E-02	12.08748639
7.08327E-02	12.44381809
7.09027E-02	13.2585254
7.09261E-02	13.65101601
7.09611E-02	14.42041188
7.09961E-02	15.53425815
7.10194E-02	16.57766962
7.10311E-02	17.23068526
7.10545E-02	18.91085892
7.10661E-02	20.00442632
7.10778E-02	21.32998006
7.10895E-02	22.95546591
7.11011E-02	24.95627844
7.11128E-02	27.47034517
7.11245E-02	30.68529681
7.11303E-02	32.61830198
7.11420E-02	37.31503593
7.11478E-02	40.15889344
7.11595E-02	47.02709398
7.11658E-02	51.45883109
7.11974E-02	77.45668644
7.12037E-02	81.17755287
7.12100E-02	83.06710878
7.12163E-02	82.82232832
7.12226E-02	80.41559527
7.12289E-02	76.17909569
7.12353E-02	70.68905646
7.12542E-02	52.41928196
7.12605E-02	46.96194167
7.12669E-02	42.14390265
7.12732E-02	37.95157196
7.12796E-02	34.34655266
7.12860E-02	31.26467087
7.12923E-02	28.64000617
7.12987E-02	26.39749903
7.13050E-02	24.48147414
7.13114E-02	22.83994461
7.13177E-02	21.43093368
7.13305E-02	19.15820958
7.13368E-02	18.24069665
7.13495E-02	16.74632208
7.13622E-02	15.58814247
7.13750E-02	14.67083798
7.13877E-02	13.94041145
7.14131E-02	12.87369326
7.14258E-02	12.48015515
7.14512E-02	11.88022248
7.14894E-02	11.28908786
7.15148E-02	11.0234481
7.15657E-02	10.66958791
7.16674E-02	10.32749327
7.17691E-02	10.18867884
7.19217E-02	10.11529236
7.22777E-02	10.11652683
7.32950E-02	10.29731683
7.45156E-02	10.69048266
7.49225E-02	10.92258142
7.55328E-02	11.4876192
7.57363E-02	11.77351813
7.60414E-02	12.35684461
7.63466E-02	13.23279969
7.65501E-02	14.079974
7.66518E-02	14.61994587
7.68552E-02	16.03485499
7.69570E-02	16.9707808
7.70587E-02	18.1165556
7.71604E-02	19.53429108
7.72621E-02	21.30563898
7.73638E-02	23.54638569
7.74656E-02	26.41204589
7.75164E-02	28.14002643
7.76181E-02	32.33785274
7.76690E-02	34.87629489
7.77707E-02	41.0044839
7.78306E-02	45.33107103
7.78905E-02	50.19187443
7.80703E-02	66.49355013
7.81302E-02	71.33443234
7.81901E-02	74.97495691
7.82500E-02	76.87889101
7.83099E-02	76.74845064
7.83698E-02	74.63821049
7.84297E-02	70.91949986
7.86694E-02	50.68976715
7.87293E-02	46.1193617
7.87902E-02	41.98006473
7.88510E-02	38.34873643
7.89119E-02	35.19133205
7.89728E-02	32.45769068
7.90337E-02	30.09500661
7.90946E-02	28.05127486
7.92163E-02	24.74006539
7.92772E-02	23.39733309
7.93990E-02	21.18914686
7.95816E-02	18.75489877
7.97034E-02	17.54277073
7.98252E-02	16.56366447
7.99469E-02	15.76325295
8.01905E-02	14.54776273
8.05558E-02	13.34046153
8.09211E-02	12.56083761
8.14081E-02	11.88648317
8.18952E-02	11.44693666
8.26258E-02	11.02403937
8.40870E-02	10.56974526
8.56699E-02	10.32383441
8.60961E-02	10.35417925
8.62788E-02	10.57996576
8.63549E-02	10.94135221
8.64005E-02	11.4599231
8.64234E-02	11.9286927
8.64386E-02	12.39060638
8.64462E-02	12.68788324
8.64614E-02	13.47515282
8.64690E-02	14.00111946
8.64766E-02	14.6494003
8.64842E-02	15.45645317
8.64918E-02	16.46999046
8.65033E-02	18.50533863
8.65109E-02	20.34954224
8.65147E-02	21.45808891
8.65223E-02	24.10717536
8.65270E-02	26.05600727
8.65317E-02	28.24010134
8.65459E-02	35.40235056
8.65506E-02	37.49711907
8.65553E-02	39.08249105
8.65600E-02	39.95244345
8.65647E-02	39.98317731
8.65694E-02	39.18003628
8.65741E-02	37.66147539
8.65930E-02	29.00560108
8.65977E-02	26.96658519
8.66051E-02	24.14979975
8.66089E-02	22.92770842
8.66163E-02	20.86110779
8.66200E-02	19.99290295
8.66275E-02	18.51862473
8.66349E-02	17.32800828
8.66423E-02	16.36341374
8.66498E-02	15.57720952
8.66572E-02	14.93053072
8.66721E-02	13.94459472
8.66944E-02	12.96365365
8.67167E-02	12.3341915
8.67465E-02	11.79239397
8.67911E-02	11.31085329
8.68357E-02	11.02977093
8.69250E-02	10.72584327
8.71332E-02	10.45310038
8.74307E-02	10.31749057
8.80257E-02	10.20999012
9.04057E-02	10.04330113
9.32617E-02	9.931367798
9.61176E-02	9.847180978
1.00878E-01	9.73143273
1.06590E-01	9.605773025
1.10397E-01	9.519045715
1.12301E-01	9.472762421
1.13253E-01	9.450726113
1.14443E-01	9.436499603
1.15276E-01	9.475270266
1.15871E-01	9.635575292
1.16228E-01	9.965028219
1.16347E-01	10.18998463
1.16526E-01	10.78749116
1.16615E-01	11.30734536
1.16704E-01	12.11336445
1.16764E-01	12.91229932
1.16794E-01	13.42828563
1.16853E-01	14.80336651
1.16883E-01	15.72678551
1.16913E-01	16.86232909
1.16942E-01	18.28020583
1.16972E-01	20.05230395
1.17002E-01	22.2946568
1.17032E-01	25.1175987
1.17061E-01	28.66419369
1.17081E-01	31.4728471
1.17101E-01	34.68304602
1.17180E-01	49.18136852
1.17200E-01	51.94877087
1.17220E-01	53.65564186
1.17240E-01	54.03924395
1.17260E-01	53.0856074
1.17279E-01	50.9936994
1.17299E-01	48.08690851
1.17359E-01	38.05031535
1.17379E-01	34.96872262
1.17404E-01	31.55065967
1.17429E-01	28.61104375
1.17453E-01	26.13944044
1.17478E-01	24.05603301
1.17503E-01	22.31476599
1.17528E-01	20.84416067
1.17578E-01	18.54790675
1.17603E-01	17.65114895
1.17653E-01	16.2096971
1.17728E-01	14.67899719
1.17828E-01	13.35326185
1.17928E-01	12.49126867
1.18078E-01	11.67206203
1.18228E-01	11.16244318
1.18378E-01	10.82168296
1.18577E-01	10.5163499
1.18877E-01	10.23086034
1.19476E-01	9.933971681
1.20375E-01	9.732770919
1.21574E-01	9.605109388
1.23372E-01	9.504519524
1.25770E-01	9.423375939
1.26968E-01	9.391780725
1.27768E-01	9.372528986
1.28567E-01	9.354377838
1.28966E-01	9.345746482
1.29366E-01	9.337785538
1.29566E-01	9.334654164
1.29666E-01	9.333781739
1.29766E-01	9.334125895
1.29865E-01	9.337585326
1.29915E-01	9.342332251
1.29965E-01	9.352341652
1.30015E-01	9.375108489
1.30040E-01	9.398723441
1.30065E-01	9.441853585
1.30090E-01	9.534384267
1.30103E-01	9.624755876
1.30115E-01	9.787816276
1.30121E-01	9.923423631
1.30128E-01	10.13034763
1.30134E-01	10.45615765
1.30137E-01	10.69991244
1.30140E-01	11.04760878
1.30143E-01	11.53250416
1.30146E-01	12.26378141
1.30148E-01	12.75796531
1.30149E-01	13.43408957
1.30151E-01	14.31823032
1.30153E-01	15.48139255
1.30154E-01	16.90053553
1.30156E-01	18.85020495
1.30157E-01	21.15491785
1.30159E-01	24.16039077
1.30161E-01	29.3863322
1.30165E-01	39.34641229
1.30166E-01	41.86834386
1.30168E-01	44.60355073
1.30170E-01	45.68279308
1.30171E-01	45.29714749
1.30172E-01	44.79990873
1.30173E-01	43.24803682
1.30174E-01	41.06195319
1.30175E-01	39.55820451
1.30179E-01	29.16843121
1.30181E-01	25.915787
1.30182E-01	23.03266572
1.30183E-01	20.57429431
1.30185E-01	18.54149324
1.30186E-01	16.89876211
1.30188E-01	15.59155738
1.30189E-01	14.55981403
1.30190E-01	13.74675682
1.30192E-01	13.10345767
1.30195E-01	12.17642088
1.30197E-01	11.55945231
1.30200E-01	11.12891769
1.30203E-01	10.81584296
1.30209E-01	10.39745978
1.30220E-01	9.956246539
1.30242E-01	9.624793312
1.30254E-01	9.549223045
1.30287E-01	9.439218008
1.30310E-01	9.404258754
1.30355E-01	9.368293363
1.30400E-01	9.35062954
1.30445E-01	9.340228334
1.30535E-01	9.328620975
1.30625E-01	9.322019113
1.30714E-01	9.317511623
1.30894E-01	9.311079041
1.31254E-01	9.301715993
1.31614E-01	9.293786576
1.32333E-01	9.279210544
1.33772E-01	9.251803256
1.38808E-01	9.161907643
1.45283E-01	9.048088153
1.46722E-01	9.020959107
1.48881E-01	8.975485376
1.49240E-01	8.966853681
1.49960E-01	8.947957377
1.50679E-01	8.925797346
1.51399E-01	8.898341636
1.51758E-01	8.882087332
1.52118E-01	8.865796544
1.52388E-01	8.860105283
1.52613E-01	8.879834131
1.52748E-01	8.933030179
1.52860E-01	9.055488117
1.52905E-01	9.152887127
1.52973E-01	9.417347269
1.53018E-01	9.749613618
1.53051E-01	10.16817
1.53074E-01	10.591418
1.53085E-01	10.86957569
1.53107E-01	11.61682647
1.53119E-01	12.12284687
1.53130E-01	12.76086632
1.53141E-01	13.55961854
1.53152E-01	14.58033346
1.53164E-01	15.88690503
1.53175E-01	17.61482341
1.53181E-01	18.66109848
1.53192E-01	21.22488005
1.53197E-01	22.81076211
1.53204E-01	24.88263792
1.53211E-01	27.29554165
1.53237E-01	38.18917694
1.53243E-01	40.4130877
1.53250E-01	41.92393683
1.53257E-01	42.51665393
1.53263E-01	42.14786048
1.53270E-01	40.89046269
1.53276E-01	38.94764055
1.53303E-01	29.28740386
1.53313E-01	26.13062392
1.53323E-01	23.46450277
1.53332E-01	21.31489895
1.53342E-01	19.54016398
1.53352E-01	18.11026293
1.53362E-01	16.93027832
1.53372E-01	15.96918628
1.53382E-01	15.16409337
1.53402E-01	13.92981267
1.53432E-01	12.68586411
1.53462E-01	11.87072001
1.53482E-01	11.47796331
1.53541E-01	10.70027906
1.53601E-01	10.25323139
1.53661E-01	9.970370887
1.53820E-01	9.571566751
1.53940E-01	9.419157301
1.54099E-01	9.296653464
1.54258E-01	9.219778895
1.54497E-01	9.146860126
1.54895E-01	9.077075708
1.55373E-01	9.029088272
1.56488E-01	8.968327181
1.57444E-01	8.936147682
1.59036E-01	8.895710163
1.59673E-01	8.881535885
1.61585E-01	8.840115025
1.62222E-01	8.824304731
1.62540E-01	8.814571879
1.62859E-01	8.80125363
1.63018E-01	8.791227374
1.63098E-01	8.784324148
1.63177E-01	8.775039034
1.63257E-01	8.761626259
1.63297E-01	8.75224013
1.63337E-01	8.739874461
1.63376E-01	8.72367025
1.63396E-01	8.71428675
1.63416E-01	8.70582046
1.63436E-01	8.70494872
1.63446E-01	8.716123659
1.63456E-01	8.753303365
1.63466E-01	8.862542905
1.63471E-01	8.999493519
1.63476E-01	9.300513894
1.63478E-01	9.590656387
1.63481E-01	10.06477632
1.63483E-01	10.83922142
1.63486E-01	12.06239666
1.63487E-01	12.85108698
1.63488E-01	13.86854412
1.63490E-01	14.9576342
1.63492E-01	17.61509432
1.63495E-01	20.50400744
1.63496E-01	21.91768748
1.63498E-01	23.78198251
1.63500E-01	24.83217381
1.63501E-01	24.93625899
1.63502E-01	24.96660936
1.63502E-01	24.87174885
1.63504E-01	23.92226199
1.63505E-01	23.18255345
1.63512E-01	16.63157036
1.63513E-01	15.65384638
1.63515E-01	14.00166701
1.63517E-01	12.75688764
1.63520E-01	11.86128775
1.63522E-01	11.23040194
1.63524E-01	10.80236856
1.63526E-01	10.47747782
1.63530E-01	10.0538693
1.63535E-01	9.794345855
1.63539E-01	9.620739496
1.63548E-01	9.405583934
1.63557E-01	9.274272847
1.63574E-01	9.128932547
1.63592E-01	9.051621857
1.63609E-01	9.00309006
1.63645E-01	8.946741188
1.63680E-01	8.914560416
1.63715E-01	8.894214232
1.63785E-01	8.869469529
1.63855E-01	8.854645106
1.63925E-01	8.844634032
1.64066E-01	8.831420991
1.64346E-01	8.815811812
1.64627E-01	8.805360812
1.64908E-01	8.79681452
1.65188E-01	8.789112869
1.65750E-01	8.774502551
1.66311E-01	8.75937278
1.66592E-01	8.751055873
1.66873E-01	8.741800574
1.67154E-01	8.731088142
1.67294E-01	8.72495124
1.67434E-01	8.718154102
1.67575E-01	8.710795867
1.67645E-01	8.70717215
1.67715E-01	8.704227284
1.67785E-01	8.7037557
1.67820E-01	8.706309551
1.67855E-01	8.714101648
1.67890E-01	8.734730293
1.67908E-01	8.757533071
1.67926E-01	8.802936435
1.67943E-01	8.89862403
1.67952E-01	8.994959737
1.67961E-01	9.173404833
1.67969E-01	9.561526471
1.67974E-01	9.973193322
1.67976E-01	10.30192159
1.67978E-01	10.77312706
1.67980E-01	11.46211597
1.67983E-01	12.47210655
1.67985E-01	13.92428357
1.67987E-01	15.92527923
1.67989E-01	18.50823857
1.67992E-01	23.17500551
1.67996E-01	27.67050057
1.67997E-01	28.73004956
1.67999E-01	30.20330196
1.68000E-01	30.41611277
1.68001E-01	30.28619756
1.68002E-01	30.10723007
1.68003E-01	28.9709694
1.68004E-01	27.85896675
1.68007E-01	24.02600294
1.68010E-01	19.72758873
1.68012E-01	17.19525393
1.68014E-01	15.11444808
1.68016E-01	13.50824887
1.68018E-01	12.32326713
1.68020E-01	11.47302237
1.68022E-01	10.86928732
1.68024E-01	10.43828197
1.68028E-01	9.892071312
1.68032E-01	9.574496952
1.68036E-01	9.372051005
1.68044E-01	9.133305108
1.68052E-01	8.999247833
1.68068E-01	8.861744551
1.68084E-01	8.794945603
1.68100E-01	8.755508972
1.68132E-01	8.712019321
1.68164E-01	8.687513987
1.68196E-01	8.671271617
1.68260E-01	8.649705275
1.68324E-01	8.641016945
1.68388E-01	8.677283209
1.68404E-01	8.708946998
1.68436E-01	8.863637679
1.68460E-01	9.203804199
1.68468E-01	9.43103577
1.68480E-01	10.01318199
1.68488E-01	10.72136106
1.68492E-01	11.25039223
1.68496E-01	11.96062259
1.68500E-01	12.93141957
1.68502E-01	13.54916337
1.68506E-01	15.14074412
1.68508E-01	16.15708333
1.68510E-01	17.34901028
1.68512E-01	18.73393631
1.68516E-01	22.1039026
1.68519E-01	25.6023822
1.68523E-01	29.3659058
1.68526E-01	32.66226403
1.68528E-01	33.90143072
1.68530E-01	34.75829297
1.68532E-01	35.16757445
1.68534E-01	35.15587655
1.68535E-01	34.69813889
1.68537E-01	33.83851203
1.68541E-01	31.20855848
1.68546E-01	26.46653613
1.68551E-01	22.38306588
1.68552E-01	21.20828064
1.68554E-01	20.13864036
1.68557E-01	18.30418189
1.68560E-01	16.83178137
1.68564E-01	15.65563228
1.68567E-01	14.71312385
1.68570E-01	13.93091388
1.68573E-01	13.31476911
1.68576E-01	12.80756278
1.68583E-01	12.02148856
1.68589E-01	11.46542619
1.68602E-01	10.72440613
1.68615E-01	10.2741227
1.68647E-01	9.681992248
1.68686E-01	9.363620234
1.68750E-01	9.12925569
1.68854E-01	8.978914574
1.68957E-01	8.913472961
1.69060E-01	8.884086696
1.69163E-01	8.890641601
1.69240E-01	8.971547027
1.69266E-01	9.0522459
1.69292E-01	9.223226892
1.69305E-01	9.385134371
1.69317E-01	9.663192994
1.69330E-01	10.19762913
1.69337E-01	10.65756325
1.69343E-01	11.39348365
1.69346E-01	11.9207621
1.69350E-01	12.61505172
1.69353E-01	13.54408092
1.69356E-01	14.84782143
1.69359E-01	16.56836064
1.69363E-01	18.85513015
1.69364E-01	20.23122244
1.69367E-01	23.40919662
1.69372E-01	28.23170878
1.69374E-01	30.25684358
1.69376E-01	32.00495646
1.69379E-01	33.40855227
1.69380E-01	33.62353892
1.69383E-01	33.0684786
1.69384E-01	32.311791
1.69386E-01	30.7774588
1.69388E-01	28.7557698
1.69394E-01	22.59243605
1.69396E-01	21.14140587
1.69399E-01	18.53688535
1.69402E-01	16.54696503
1.69403E-01	15.68126681
1.69406E-01	14.36497354
1.69409E-01	13.33889995
1.69412E-01	12.56227627
1.69416E-01	11.9662605
1.69419E-01	11.51496525
1.69422E-01	11.14420128
1.69428E-01	10.60167212
1.69434E-01	10.23439161
1.69446E-01	9.77243399
1.69452E-01	9.625745905
1.69477E-01	9.279275456
1.69514E-01	9.064652386
1.69538E-01	8.994080465
1.69588E-01	8.9159331
1.69686E-01	8.850143754
1.69784E-01	8.820947408
1.69981E-01	8.792208062
1.70374E-01	8.765253767
1.70964E-01	8.743024449
1.71750E-01	8.722737831
1.72536E-01	8.706339559
1.74109E-01	8.678107984
1.76468E-01	8.640261537
1.80399E-01	8.581519466
1.85117E-01	8.513967304
2.07134E-01	8.214005374
2.38587E-01	7.804191998
2.60604E-01	7.515221364
2.63749E-01	7.470571078
2.65322E-01	7.447254472
2.66895E-01	7.423452751
2.67681E-01	7.412357337
2.68467E-01	7.406037625
2.68664E-01	7.407093944
2.69057E-01	7.420247975
2.69352E-01	7.460344864
2.69549E-01	7.541244998
2.69647E-01	7.632140596
2.69770E-01	7.884765779
2.69843E-01	8.241688575
2.69868E-01	8.439003207
2.69905E-01	8.870721538
2.69929E-01	9.312627725
2.69942E-01	9.604014199
2.69966E-01	10.39467965
2.69979E-01	10.93965252
2.69997E-01	12.02184259
2.70003E-01	12.48387433
2.70015E-01	13.59054781
2.70028E-01	15.00275262
2.70034E-01	15.83665997
2.70048E-01	18.06191158
2.70078E-01	23.94965378
2.70085E-01	25.17784005
2.70093E-01	26.04026911
2.70100E-01	26.42170004
2.70108E-01	26.27053276
2.70115E-01	25.61238151
2.70123E-01	24.54227528
2.70153E-01	18.91108174
2.70160E-01	17.62733374
2.70175E-01	15.47130486
2.70182E-01	14.5818911
2.70197E-01	13.13891417
2.70212E-01	12.05312175
2.70235E-01	10.90205475
2.70250E-01	10.34712474
2.70280E-01	9.557339542
2.70295E-01	9.276377588
2.70325E-01	8.853713238
2.70355E-01	8.558887691
2.70430E-01	8.122720005
2.70520E-01	7.858903481
2.70640E-01	7.682825895
2.70759E-01	7.588408427
2.70999E-01	7.493586515
2.71359E-01	7.431245451
2.71599E-01	7.40826101
2.72078E-01	7.378383327
2.73037E-01	7.340040351
2.74476E-01	7.290316088
2.75435E-01	7.250519754
2.75914E-01	7.226287475
2.76394E-01	7.199272704
2.76873E-01	7.178558004
2.77113E-01	7.187749105
2.77233E-01	7.209836468
2.77413E-01	7.303733172
2.77533E-01	7.466009544
2.77623E-01	7.720478749
2.77683E-01	8.020877371
2.77713E-01	8.237162513
2.77772E-01	8.878632571
2.77817E-01	9.646197729
2.77832E-01	9.98211897
2.77872E-01	11.09861364
2.77892E-01	11.80750257
2.77951E-01	14.33947945
2.77970E-01	15.17029581
2.77990E-01	15.87344108
2.78010E-01	16.3551707
2.78029E-01	16.55808005
2.78049E-01	16.47322317
2.78069E-01	16.13206894
2.78108E-01	15.00895831
2.78170E-01	13.04604206
2.78193E-01	12.43033154
2.78237E-01	11.41792816
2.78305E-01	10.35085796
2.78350E-01	9.854919917
2.78417E-01	9.318738249
2.78507E-01	8.848150518
2.78642E-01	8.420763195
2.78867E-01	8.047332738
2.79136E-01	7.823505764
2.79406E-01	7.698008413
2.80125E-01	7.534530601
2.80664E-01	7.473196993
2.81383E-01	7.421461459
2.83180E-01	7.347952635
2.88213E-01	7.241783726
2.89651E-01	7.218612601
3.06907E-01	6.979740934
3.19849E-01	6.786465439
3.22365E-01	6.704013744
3.22904E-01	6.667575052
3.23084E-01	6.651660954
3.23444E-01	6.614234098
3.23623E-01	6.599099931
3.23803E-01	6.617258976
3.23938E-01	6.750559178
3.24005E-01	6.977748367
3.24028E-01	7.117296969
3.24050E-01	7.314590567
3.24073E-01	7.594812103
3.24095E-01	8.007236162
3.24106E-01	8.288961147
3.24118E-01	8.642055735
3.24129E-01	9.079824294
3.24140E-01	9.635675959
3.24151E-01	10.33122214
3.24163E-01	11.21604084
3.24171E-01	12.0201255
3.24179E-01	12.97061404
3.24188E-01	14.08109392
3.24196E-01	15.36885434
3.24222E-01	19.65202194
3.24230E-01	20.91668524
3.24238E-01	21.86178899
3.24247E-01	22.3837594
3.24255E-01	22.42801372
3.24264E-01	22.0102792
3.24272E-01	21.22856339
3.24317E-01	15.51052537
3.24337E-01	13.6072039
3.24344E-01	13.09154162
3.24364E-01	11.84378757
3.24377E-01	11.20147078
3.24391E-01	10.67521543
3.24404E-01	10.23780029
3.24431E-01	9.572448325
3.24471E-01	8.903045882
3.24537E-01	8.256051722
3.24591E-01	7.94767959
3.24671E-01	7.657260294
3.24831E-01	7.352182182
3.24991E-01	7.197686533
3.25471E-01	7.001750322
3.26858E-01	6.85635638
3.32831E-01	6.744446771
3.37098E-01	6.740159555
3.42218E-01	6.874286264
3.43925E-01	7.008830024
3.45205E-01	7.178081969
3.46485E-01	7.450365435
3.47765E-01	7.90545916
3.48618E-01	8.384894621
3.49045E-01	8.706128197
3.49471E-01	9.101241067
3.49898E-01	9.59020696
3.50325E-01	10.19831608
3.50752E-01	10.95656941
3.51178E-01	11.90048997
3.51605E-01	13.06472396
3.52201E-01	15.09268434
3.53392E-01	19.7911199
3.53615E-01	20.47156893
3.53690E-01	20.66783435
3.53801E-01	20.95195076
3.53839E-01	21.06248836
3.53876E-01	21.20948844
3.53894E-01	21.3187993
3.53922E-01	21.60829976
3.53932E-01	21.78280342
3.53950E-01	22.46124429
3.53960E-01	23.19670159
3.53969E-01	24.6435651
3.53973E-01	25.84324825
3.53978E-01	27.53654764
3.53994E-01	35.09594117
3.53997E-01	35.9966386
3.54000E-01	36.33392777
3.54003E-01	36.03402572
3.54005E-01	35.67807104
3.54009E-01	33.85826237
3.54021E-01	28.15312816
3.54023E-01	27.00100605
3.54029E-01	25.28125033
3.54034E-01	24.11108946
3.54040E-01	23.35988426
3.54045E-01	22.85112786
3.54056E-01	22.25751414
3.54067E-01	21.944514
3.54100E-01	21.55792495
3.54119E-01	21.46514579
3.54178E-01	21.35547053
3.54256E-01	21.29716712
3.54334E-01	21.24364022
3.54568E-01	20.96499499
3.54880E-01	20.28677338
3.55659E-01	17.71641618
3.56283E-01	15.57202466
3.56595E-01	14.61818686
3.56989E-01	13.55637249
3.57383E-01	12.6497575
3.57776E-01	11.88290617
3.58564E-01	10.6899151
3.58957E-01	10.22709949
3.59745E-01	9.495578268
3.60532E-01	8.953067508
3.61713E-01	8.371307257
3.62894E-01	7.966884101
3.65257E-01	7.451239473
3.66831E-01	7.22890986
3.69194E-01	6.992313311
3.75493E-01	6.624296646
3.83367E-01	6.359038861
3.94390E-01	6.080767506
3.97540E-01	6.002034239
4.02264E-01	5.865147722
4.03839E-01	5.803159272
4.05020E-01	5.73880207
4.05414E-01	5.710633622
4.05808E-01	5.678167129
4.06201E-01	5.64771451
4.06398E-01	5.647415665
4.06595E-01	5.700553639
4.06743E-01	5.882207751
4.06792E-01	6.020809897
4.06841E-01	6.247507022
4.06890E-01	6.636743503
4.06915E-01	6.933225263
4.06952E-01	7.57963318
4.06964E-01	7.875815786
4.06989E-01	8.642676546
4.07003E-01	9.196362179
4.07017E-01	9.86584848
4.07031E-01	10.66476424
4.07044E-01	11.60599882
4.07058E-01	12.69447682
4.07086E-01	15.14545499
4.07100E-01	16.34560425
4.07114E-01	17.36371396
4.07128E-01	18.07090997
4.07142E-01	18.36133514
4.07156E-01	18.21530024
4.07169E-01	17.6935257
4.07183E-01	16.90636319
4.07232E-01	13.62290022
4.07264E-01	11.88088807
4.07296E-01	10.59468499
4.07318E-01	9.941486055
4.07339E-01	9.4078004
4.07360E-01	8.971989449
4.07403E-01	8.314568762
4.07467E-01	7.670589614
4.07552E-01	7.158254864
4.07637E-01	6.844185557
4.07765E-01	6.557974325
4.07978E-01	6.3019655
4.08234E-01	6.141447555
4.08404E-01	6.074129667
4.08916E-01	5.952185589
4.09597E-01	5.864381024
4.10620E-01	5.782625771
4.11984E-01	5.700420967
4.13347E-01	5.622406077
4.14711E-01	5.536838275
4.15734E-01	5.467343277
4.16415E-01	5.432690992
4.17097E-01	5.479500897
4.17353E-01	5.57971713
4.17609E-01	5.820919676
4.17779E-01	6.154711107
4.17907E-01	6.587885544
4.17949E-01	6.787744024
4.18035E-01	7.306772494
4.18077E-01	7.642694942
4.18120E-01	8.044820265
4.18167E-01	8.583669586
4.18215E-01	9.236556176
4.18262E-01	10.0221129
4.18310E-01	10.95400715
4.18357E-01	12.03675189
4.18500E-01	15.75035706
4.18548E-01	16.81145388
4.18595E-01	17.55596667
4.18643E-01	17.8878541
4.18690E-01	17.79215865
4.18738E-01	17.3341114
4.18785E-01	16.62370145
4.18918E-01	14.20735079
