E(MeV)	mcnp/Pb-206:1
3.36315E-03	20.5268
3.36321E-03	20.2141
3.36327E-03	19.9021
3.36328E-03	19.8628
3.36334E-03	19.6014
3.36340E-03	19.3027
3.36346E-03	19.0146
3.36352E-03	18.7318
3.36358E-03	18.4495
3.36364E-03	18.1675
3.36369E-03	17.8858
3.36375E-03	17.6202
3.36376E-03	17.5925
3.36382E-03	17.2907
3.36389E-03	16.9893
3.36396E-03	16.6882
3.36403E-03	16.3874
3.36406E-03	16.233
3.36410E-03	16.0981
3.36416E-03	15.8187
3.36423E-03	15.5396
3.36430E-03	15.276
3.36430E-03	15.2621
3.36437E-03	15.0092
3.36444E-03	14.7564
3.36450E-03	14.5069
3.36453E-03	14.41
3.36457E-03	14.2773
3.36464E-03	14.0595
3.36471E-03	13.8418
3.36477E-03	13.6498
3.36477E-03	13.6281
3.36484E-03	13.4414
3.36491E-03	13.2503
3.36498E-03	13.0594
3.36500E-03	13.006
3.36505E-03	12.8913
3.36512E-03	12.7322
3.36519E-03	12.5816
3.36519E-03	12.5746
3.36526E-03	12.4429
3.36533E-03	12.3114
3.36537E-03	12.2307
3.36540E-03	12.1898
3.36547E-03	12.0841
3.36554E-03	11.9784
3.36556E-03	11.9488
3.36561E-03	11.8895
3.36568E-03	11.8071
3.36574E-03	11.7291
3.36575E-03	11.7258
3.36584E-03	11.6428
3.36593E-03	11.5632
3.36593E-03	11.561
3.36602E-03	11.5049
3.36612E-03	11.4489
3.36621E-03	11.3952
3.36621E-03	11.3939
3.36635E-03	11.3451
3.36648E-03	11.2977
3.36649E-03	11.2971
3.36663E-03	11.2734
3.36677E-03	11.2498
3.36685E-03	11.2346
3.36695E-03	11.2305
3.36723E-03	11.2186
3.36760E-03	11.2029
3.36779E-03	11.2029
3.99052E-03	11.2
3.99790E-03	11.2
3.99850E-03	11.2
3.99895E-03	11.2
3.99940E-03	11.1999
3.99985E-03	11.1998
4.00023E-03	11.1997
4.00045E-03	11.1996
4.00091E-03	11.1994
4.00182E-03	11.199
4.00250E-03	11.1987
4.00318E-03	11.1984
4.00385E-03	11.1981
4.00451E-03	11.1979
4.00516E-03	11.1976
4.00582E-03	11.1974
4.00647E-03	11.1972
4.00713E-03	11.1971
4.00779E-03	11.1969
4.00823E-03	11.1968
4.00867E-03	11.1967
4.00912E-03	11.1966
4.00945E-03	11.1966
4.00978E-03	11.1965
4.01011E-03	11.1965
4.01044E-03	11.1965
4.01066E-03	11.1965
4.01110E-03	11.1965
4.01154E-03	11.1964
4.01243E-03	11.1964
4.02126E-03	11.1965
4.20861E-03	11.1968
4.23809E-03	11.1969
4.32820E-03	11.1971
4.35852E-03	11.1971
4.38927E-03	11.1972
4.42001E-03	11.1973
4.51399E-03	11.1974
4.54561E-03	11.1975
4.57767E-03	11.1976
4.60974E-03	11.1976
4.84152E-03	11.1981
4.87543E-03	11.1982
4.97908E-03	11.1984
4.98605E-03	11.1984
4.98954E-03	11.1984
4.99826E-03	11.1984
4.99956E-03	11.1984
5.00031E-03	11.1984
5.00125E-03	11.1984
5.00625E-03	11.1982
5.00875E-03	11.1982
5.00969E-03	11.1982
5.01055E-03	11.1982
5.01166E-03	11.1982
5.99090E-03	11.2001
5.99773E-03	11.2001
5.99886E-03	11.2001
5.99972E-03	11.2001
6.00000E-03	11.2001
6.00031E-03	11.2002
6.00125E-03	11.2002
6.00250E-03	11.2002
6.00500E-03	11.2003
6.00875E-03	11.2005
6.00969E-03	11.2005
6.01033E-03	11.2005
6.01132E-03	11.2006
6.01265E-03	11.2006
6.05239E-03	11.2005
6.07359E-03	11.2005
6.72278E-03	11.1998
6.77020E-03	11.1998
6.96768E-03	11.1996
6.98384E-03	11.1996
6.98923E-03	11.1996
6.99731E-03	11.1996
6.99798E-03	11.1996
6.99865E-03	11.1996
6.99916E-03	11.1995
6.99966E-03	11.1995
6.99968E-03	11.1995
7.00000E-03	11.1995
7.00048E-03	11.1994
7.00096E-03	11.1994
7.00168E-03	11.1993
7.00287E-03	11.1992
7.00359E-03	11.1991
7.00431E-03	11.199
7.00503E-03	11.1989
7.00574E-03	11.1989
7.00646E-03	11.1988
7.00718E-03	11.1988
7.00785E-03	11.1987
7.00843E-03	11.1987
7.00881E-03	11.1987
7.00920E-03	11.1986
7.00959E-03	11.1986
7.00997E-03	11.1986
7.01036E-03	11.1986
7.01074E-03	11.1986
7.01113E-03	11.1986
7.01171E-03	11.1986
7.01229E-03	11.1986
7.01383E-03	11.1986
7.10652E-03	11.1995
7.15665E-03	11.2
7.20678E-03	11.2005
7.25762E-03	11.201
7.30846E-03	11.2015
7.62217E-03	11.2046
7.83875E-03	11.2068
7.94935E-03	11.2079
7.99723E-03	11.2083
7.99842E-03	11.2083
7.99921E-03	11.2083
8.00000E-03	11.2083
8.00063E-03	11.2083
8.00125E-03	11.2083
8.00250E-03	11.2083
8.00437E-03	11.2083
8.00625E-03	11.2083
8.00781E-03	11.2083
8.00875E-03	11.2083
8.00938E-03	11.2083
8.01000E-03	11.2083
8.01066E-03	11.2083
8.01132E-03	11.2083
8.01177E-03	11.2083
8.01353E-03	11.2083
8.28343E-03	11.211
8.29092E-03	11.211
8.29180E-03	11.2111
8.29244E-03	11.2111
8.29246E-03	11.2117
8.29290E-03	11.2261
8.29334E-03	11.2405
8.29378E-03	11.2549
8.29400E-03	11.2621
8.29424E-03	11.2806
8.29448E-03	11.2991
8.29495E-03	11.3361
8.29543E-03	11.3731
8.29575E-03	11.3982
8.29590E-03	11.4146
8.29638E-03	11.466
8.29709E-03	11.5429
8.29780E-03	11.6199
8.29854E-03	11.6994
8.29928E-03	11.779
8.30002E-03	11.8586
8.30075E-03	11.9381
8.30149E-03	12.0177
8.30219E-03	12.0934
8.30288E-03	12.1672
8.30356E-03	12.2409
8.30424E-03	12.3147
8.30493E-03	12.3885
8.30563E-03	12.4648
8.30639E-03	12.546
8.30714E-03	12.6273
8.30789E-03	12.7086
8.30864E-03	12.7898
8.30939E-03	12.8711
8.31008E-03	12.9452
8.31077E-03	13.0192
8.31145E-03	13.0932
8.31214E-03	13.1673
8.31282E-03	13.2413
8.31356E-03	13.3216
8.31433E-03	13.4049
8.31510E-03	13.4882
8.31587E-03	13.5716
8.31664E-03	13.655
8.31738E-03	13.7354
8.31807E-03	13.8096
8.31875E-03	13.8839
8.31944E-03	13.9582
8.32012E-03	14.0326
8.32081E-03	14.1069
8.32153E-03	14.1854
8.32225E-03	14.2639
8.32298E-03	14.3425
8.32370E-03	14.4211
8.32442E-03	14.4998
8.32517E-03	14.5813
8.32593E-03	14.6642
8.32669E-03	14.7472
8.32745E-03	14.8303
8.32821E-03	14.9135
8.32894E-03	14.9944
8.32963E-03	15.0704
8.33033E-03	15.1464
8.33102E-03	15.2227
8.33171E-03	15.299
8.33240E-03	15.3755
8.33310E-03	15.4529
8.33380E-03	15.5304
8.33450E-03	15.6082
8.33519E-03	15.6861
8.33589E-03	15.7643
8.33662E-03	15.8461
8.33736E-03	15.9298
8.33811E-03	16.0138
8.33885E-03	16.0982
8.33959E-03	16.183
8.34033E-03	16.2671
8.34104E-03	16.3493
8.34175E-03	16.4319
8.34247E-03	16.515
8.34318E-03	16.5987
8.34389E-03	16.6829
8.34465E-03	16.7733
8.34541E-03	16.8644
8.34617E-03	16.9563
8.34718E-03	17.0798
8.34794E-03	17.1725
8.34825E-03	17.2094
8.34846E-03	17.2243
8.34884E-03	17.251
8.34923E-03	17.2767
8.34956E-03	17.298
8.34961E-03	17.2989
8.35000E-03	17.3047
8.35036E-03	17.2902
8.35071E-03	17.2746
8.35107E-03	17.2579
8.35138E-03	17.2427
8.35143E-03	17.2375
8.35190E-03	17.1832
8.35285E-03	17.0731
8.35380E-03	16.9629
8.35454E-03	16.8782
8.35528E-03	16.7943
8.35552E-03	16.7669
8.35602E-03	16.7079
8.35675E-03	16.6206
8.35749E-03	16.5339
8.35819E-03	16.4519
8.35888E-03	16.3725
8.35956E-03	16.2935
8.36024E-03	16.2149
8.36093E-03	16.1367
8.36163E-03	16.0561
8.36238E-03	15.9707
8.36314E-03	15.8856
8.36389E-03	15.8008
8.36464E-03	15.7163
8.36539E-03	15.6321
8.36608E-03	15.5556
8.36676E-03	15.4793
8.36745E-03	15.4032
8.36813E-03	15.3272
8.36882E-03	15.2514
8.36956E-03	15.1694
8.37033E-03	15.0845
8.37110E-03	14.9996
8.37187E-03	14.915
8.37264E-03	14.8304
8.37338E-03	14.7491
8.37407E-03	14.674
8.37475E-03	14.599
8.37544E-03	14.5241
8.37612E-03	14.4493
8.37681E-03	14.3745
8.37753E-03	14.2957
8.37825E-03	14.217
8.37898E-03	14.1383
8.37970E-03	14.0597
8.38042E-03	13.9811
8.38117E-03	13.8999
8.38193E-03	13.8173
8.38269E-03	13.7347
8.38345E-03	13.6522
8.38421E-03	13.5697
8.38494E-03	13.4897
8.38563E-03	13.4147
8.38633E-03	13.3396
8.38702E-03	13.2646
8.38771E-03	13.1896
8.38840E-03	13.1147
8.38910E-03	13.039
8.38980E-03	12.9633
8.39050E-03	12.8877
8.39119E-03	12.812
8.39189E-03	12.7364
8.39262E-03	12.6575
8.39336E-03	12.5771
8.39411E-03	12.4966
8.39485E-03	12.4161
8.39559E-03	12.3357
8.39633E-03	12.2563
8.39704E-03	12.1791
8.39775E-03	12.1019
8.39847E-03	12.0247
8.39918E-03	11.9475
8.39989E-03	11.8703
8.40065E-03	11.7881
8.40141E-03	11.7059
8.40217E-03	11.6238
8.40293E-03	11.5416
8.40344E-03	11.4868
8.40394E-03	11.432
8.40430E-03	11.3935
8.40441E-03	11.3855
8.40487E-03	11.3506
8.40533E-03	11.3158
8.40580E-03	11.281
8.40614E-03	11.2551
8.40626E-03	11.2519
8.40672E-03	11.2396
8.40719E-03	11.2273
8.40765E-03	11.215
8.40798E-03	11.2062
8.40834E-03	11.2062
8.40950E-03	11.2061
8.98604E-03	11.179
8.99695E-03	11.1785
8.99782E-03	11.1784
8.99847E-03	11.1784
8.99913E-03	11.1784
8.99956E-03	11.1784
9.00000E-03	11.1783
9.00051E-03	11.1783
9.00102E-03	11.1783
9.00137E-03	11.1783
9.00205E-03	11.1783
9.00273E-03	11.1783
9.00342E-03	11.1783
9.00444E-03	11.1783
9.00547E-03	11.1783
9.00646E-03	11.1783
9.00845E-03	11.1782
9.00919E-03	11.1782
9.00969E-03	11.1782
9.01019E-03	11.1782
9.01068E-03	11.1782
9.01118E-03	11.1782
9.01192E-03	11.1782
9.01292E-03	11.1781
9.02929E-03	11.1774
9.03723E-03	11.177
9.10076E-03	11.174
9.13252E-03	11.1725
9.39203E-03	11.1603
9.58170E-03	11.1513
9.59313E-03	11.1508
9.59885E-03	11.1505
9.61097E-03	11.15
9.61207E-03	11.1568
9.61278E-03	11.1612
9.61332E-03	11.1646
9.61386E-03	11.1679
9.61412E-03	11.1696
9.61421E-03	11.1746
9.61457E-03	11.193
9.61484E-03	11.2068
9.61511E-03	11.2206
9.61537E-03	11.2342
9.61537E-03	11.2345
9.61564E-03	11.2616
9.61591E-03	11.2888
9.61600E-03	11.2978
9.61610E-03	11.3132
9.61629E-03	11.3439
9.61649E-03	11.3746
9.61669E-03	11.4054
9.61689E-03	11.4361
9.61708E-03	11.4669
9.61719E-03	11.4833
9.61728E-03	11.5026
9.61748E-03	11.5439
9.61767E-03	11.5853
9.61787E-03	11.6265
9.61807E-03	11.6678
9.61836E-03	11.7297
9.61838E-03	11.733
9.61865E-03	11.8001
9.61895E-03	11.8709
9.61923E-03	11.9396
9.61950E-03	12.0041
9.61977E-03	12.0686
9.62004E-03	12.1331
9.62031E-03	12.1977
9.62057E-03	12.2622
9.62084E-03	12.3256
9.62110E-03	12.389
9.62136E-03	12.4525
9.62162E-03	12.5159
9.62189E-03	12.5794
9.62216E-03	12.6444
9.62243E-03	12.7101
9.62270E-03	12.7759
9.62297E-03	12.8417
9.62324E-03	12.9076
9.62352E-03	12.9747
9.62381E-03	13.0442
9.62409E-03	13.1137
9.62438E-03	13.1834
9.62467E-03	13.2531
9.62495E-03	13.3229
9.62523E-03	13.3901
9.62551E-03	13.4574
9.62578E-03	13.5247
9.62606E-03	13.5922
9.62633E-03	13.6598
9.62661E-03	13.728
9.62689E-03	13.7967
9.62717E-03	13.8655
9.62745E-03	13.9345
9.62773E-03	14.0036
9.62801E-03	14.0745
9.62831E-03	14.1489
9.62861E-03	14.2235
9.62890E-03	14.2985
9.62920E-03	14.3737
9.62950E-03	14.4493
9.62978E-03	14.5211
9.63006E-03	14.5933
9.63035E-03	14.6659
9.63063E-03	14.7389
9.63091E-03	14.8124
9.63120E-03	14.8872
9.63144E-03	14.9508
9.63148E-03	14.962
9.63187E-03	15.0548
9.63235E-03	15.1717
9.63307E-03	15.3494
9.63322E-03	15.3847
9.63343E-03	15.4211
9.63370E-03	15.4665
9.63396E-03	15.5111
9.63411E-03	15.5348
9.63422E-03	15.5429
9.63448E-03	15.5601
9.63468E-03	15.5722
9.63487E-03	15.5836
9.63500E-03	15.5907
9.63520E-03	15.5797
9.63539E-03	15.5679
9.63559E-03	15.5553
9.63579E-03	15.542
9.63589E-03	15.5346
9.63608E-03	15.5032
9.63638E-03	15.4537
9.63657E-03	15.4201
9.63678E-03	15.3844
9.63697E-03	15.3393
9.63795E-03	15.0994
9.63832E-03	15.0083
9.63856E-03	14.9505
9.63868E-03	14.9195
9.63895E-03	14.8491
9.63922E-03	14.7791
9.63948E-03	14.7096
9.63975E-03	14.6412
9.64001E-03	14.5736
9.64027E-03	14.5064
9.64054E-03	14.4395
9.64080E-03	14.3728
9.64107E-03	14.3057
9.64134E-03	14.2373
9.64161E-03	14.1691
9.64188E-03	14.1012
9.64215E-03	14.0335
9.64243E-03	13.966
9.64271E-03	13.895
9.64300E-03	13.8242
9.64329E-03	13.7536
9.64357E-03	13.6831
9.64386E-03	13.6127
9.64414E-03	13.5443
9.64441E-03	13.4769
9.64469E-03	13.4096
9.64496E-03	13.3424
9.64524E-03	13.2753
9.64552E-03	13.208
9.64580E-03	13.1402
9.64607E-03	13.0725
9.64635E-03	13.0049
9.64663E-03	12.9373
9.64691E-03	12.8698
9.64721E-03	12.7977
9.64751E-03	12.7256
9.64781E-03	12.6535
9.64810E-03	12.5815
9.64840E-03	12.5096
9.64869E-03	12.4402
9.64897E-03	12.3722
9.64925E-03	12.3042
9.64953E-03	12.2362
9.64982E-03	12.1683
9.65010E-03	12.0999
9.65039E-03	12.0306
9.65068E-03	11.9614
9.65096E-03	11.8921
9.65125E-03	11.8229
9.65154E-03	11.7537
9.65162E-03	11.7329
9.65181E-03	11.6949
9.65207E-03	11.6387
9.65234E-03	11.5825
9.65261E-03	11.5263
9.65281E-03	11.4833
9.65288E-03	11.4735
9.65310E-03	11.4388
9.65330E-03	11.4077
9.65350E-03	11.3766
9.65370E-03	11.3454
9.65390E-03	11.3143
9.65400E-03	11.298
9.65409E-03	11.2895
9.65429E-03	11.2718
9.65456E-03	11.2482
9.65483E-03	11.2246
9.65506E-03	11.2035
9.65509E-03	11.2025
9.65536E-03	11.1925
9.65562E-03	11.1826
9.65602E-03	11.1676
9.65613E-03	11.1637
9.65642E-03	11.1633
9.65695E-03	11.1625
9.65775E-03	11.1614
9.66148E-03	11.156
9.66677E-03	11.1485
9.85820E-03	11.1302
9.92726E-03	11.1237
9.97272E-03	11.1193
9.98181E-03	11.1185
9.98636E-03	11.118
9.99659E-03	11.1171
9.99773E-03	11.1169
9.99829E-03	11.1169
9.99886E-03	11.1168
9.99943E-03	11.1168
9.99986E-03	11.1168
1.00003E-02	11.1168
1.00008E-02	11.1167
1.00012E-02	11.1167
1.00018E-02	11.1167
1.00024E-02	11.1167
1.00030E-02	11.1167
1.00039E-02	11.1167
1.00048E-02	11.1167
1.00057E-02	11.1167
1.00066E-02	11.1167
1.00084E-02	11.1168
1.00090E-02	11.1168
1.00096E-02	11.1168
1.00102E-02	11.1168
1.00107E-02	11.1168
1.00113E-02	11.1168
1.00121E-02	11.1167
1.00129E-02	11.1166
1.00162E-02	11.1163
1.01508E-02	11.1035
1.01604E-02	11.1026
1.01833E-02	11.1004
1.01848E-02	11.1065
1.01857E-02	11.1102
1.01863E-02	11.1127
1.01868E-02	11.1146
1.01871E-02	11.1161
1.01872E-02	11.12
1.01875E-02	11.1325
1.01878E-02	11.1449
1.01881E-02	11.1574
1.01884E-02	11.1699
1.01885E-02	11.1751
1.01886E-02	11.1842
1.01889E-02	11.2049
1.01891E-02	11.2288
1.01893E-02	11.249
1.01895E-02	11.2692
1.01897E-02	11.2797
1.01898E-02	11.2943
1.01900E-02	11.3248
1.01902E-02	11.3553
1.01904E-02	11.3858
1.01906E-02	11.4163
1.01908E-02	11.4468
1.01910E-02	11.4638
1.01911E-02	11.4806
1.01913E-02	11.5189
1.01915E-02	11.5571
1.01918E-02	11.6144
1.01921E-02	11.6718
1.01925E-02	11.7292
1.01928E-02	11.7815
1.01931E-02	11.8339
1.01934E-02	11.8862
1.01937E-02	11.9387
1.01940E-02	11.9912
1.01943E-02	12.048
1.01946E-02	12.1072
1.01949E-02	12.1664
1.01953E-02	12.2257
1.01956E-02	12.2851
1.01959E-02	12.3424
1.01962E-02	12.3954
1.01965E-02	12.4485
1.01968E-02	12.5017
1.01971E-02	12.555
1.01974E-02	12.6085
1.01977E-02	12.665
1.01980E-02	12.7217
1.01983E-02	12.7785
1.01987E-02	12.8356
1.01990E-02	12.8928
1.01993E-02	12.9489
1.01996E-02	13.0044
1.01999E-02	13.0602
1.02002E-02	13.1163
1.02005E-02	13.1727
1.02008E-02	13.2296
1.02011E-02	13.2874
1.02014E-02	13.3456
1.02017E-02	13.4042
1.02020E-02	13.4633
1.02023E-02	13.523
1.02026E-02	13.5873
1.02029E-02	13.6524
1.02033E-02	13.7183
1.02036E-02	13.785
1.02039E-02	13.8527
1.02042E-02	13.9189
1.02045E-02	13.9849
1.02048E-02	14.0519
1.02051E-02	14.12
1.02054E-02	14.1894
1.02058E-02	14.2605
1.02061E-02	14.3339
1.02064E-02	14.4087
1.02068E-02	14.5102
1.02073E-02	14.6394
1.02074E-02	14.6528
1.02081E-02	14.8045
1.02085E-02	14.8836
1.02087E-02	14.9233
1.02088E-02	14.9346
1.02090E-02	14.9631
1.02093E-02	14.994
1.02095E-02	15.0149
1.02097E-02	15.0295
1.02097E-02	15.0311
1.02099E-02	15.0361
1.02100E-02	15.0372
1.02102E-02	15.0267
1.02104E-02	15.0138
1.02107E-02	14.9986
1.02109E-02	14.9813
1.02110E-02	14.9711
1.02111E-02	14.9547
1.02114E-02	14.8995
1.02117E-02	14.8415
1.02120E-02	14.7991
1.02122E-02	14.7503
1.02130E-02	14.5405
1.02135E-02	14.4374
1.02138E-02	14.3683
1.02141E-02	14.3003
1.02144E-02	14.2336
1.02147E-02	14.168
1.02150E-02	14.1036
1.02152E-02	14.0404
1.02153E-02	14.0349
1.02156E-02	13.9625
1.02159E-02	13.8914
1.02163E-02	13.8213
1.02166E-02	13.7523
1.02169E-02	13.6867
1.02172E-02	13.6268
1.02175E-02	13.5676
1.02178E-02	13.5089
1.02181E-02	13.4508
1.02184E-02	13.3932
1.02187E-02	13.3329
1.02190E-02	13.2731
1.02193E-02	13.2136
1.02197E-02	13.1546
1.02200E-02	13.096
1.02203E-02	13.0391
1.02206E-02	12.9833
1.02209E-02	12.9277
1.02212E-02	12.8724
1.02215E-02	12.8173
1.02218E-02	12.7621
1.02221E-02	12.7067
1.02224E-02	12.6515
1.02227E-02	12.5964
1.02230E-02	12.5415
1.02233E-02	12.4867
1.02236E-02	12.4283
1.02239E-02	12.37
1.02243E-02	12.3118
1.02246E-02	12.2537
1.02249E-02	12.1957
1.02252E-02	12.1399
1.02255E-02	12.0851
1.02258E-02	12.0305
1.02261E-02	11.9759
1.02264E-02	11.9213
1.02268E-02	11.8665
1.02271E-02	11.811
1.02274E-02	11.7555
1.02277E-02	11.7001
1.02280E-02	11.6446
1.02283E-02	11.5893
1.02286E-02	11.5379
1.02289E-02	11.4865
1.02290E-02	11.4638
1.02292E-02	11.441
1.02295E-02	11.4002
1.02298E-02	11.3594
1.02300E-02	11.326
1.02302E-02	11.2964
1.02303E-02	11.2798
1.02304E-02	11.2713
1.02306E-02	11.2521
1.02309E-02	11.2329
1.02310E-02	11.2201
1.02313E-02	11.1946
1.02316E-02	11.169
1.02316E-02	11.169
1.02318E-02	11.1591
1.02321E-02	11.1492
1.02324E-02	11.1392
1.02327E-02	11.1293
1.02331E-02	11.1145
1.02333E-02	11.1096
1.02335E-02	11.1095
1.02341E-02	11.1095
1.02349E-02	11.1094
1.02840E-02	11.1069
1.03381E-02	11.1041
1.03742E-02	11.1023
1.05206E-02	11.0948
1.08195E-02	11.0795
1.08958E-02	11.0756
1.09721E-02	11.0716
1.10495E-02	11.0677
1.11269E-02	11.0637
1.14431E-02	11.0475
1.16864E-02	11.035
1.17683E-02	11.0308
1.19343E-02	11.0223
1.21881E-02	11.0093
1.22734E-02	11.0049
1.23481E-02	11.0011
1.23669E-02	11.0002
1.23683E-02	11.0085
1.23699E-02	11.0173
1.23703E-02	11.0197
1.23707E-02	11.0371
1.23713E-02	11.0661
1.23715E-02	11.0768
1.23716E-02	11.0956
1.23720E-02	11.1377
1.23722E-02	11.1599
1.23724E-02	11.1921
1.23728E-02	11.2601
1.23730E-02	11.2941
1.23732E-02	11.34
1.23736E-02	11.4318
1.23738E-02	11.4927
1.23739E-02	11.5321
1.23743E-02	11.6491
1.23746E-02	11.7459
1.23747E-02	11.7704
1.23750E-02	11.9117
1.23754E-02	12.053
1.23759E-02	12.2649
1.23762E-02	12.3572
1.23765E-02	12.4766
1.23770E-02	12.6971
1.23775E-02	12.9175
1.23780E-02	13.138
1.23786E-02	13.3585
1.23791E-02	13.5937
1.23797E-02	13.8362
1.23803E-02	14.0787
1.23809E-02	14.3213
1.23814E-02	14.5639
1.23820E-02	14.8082
1.23826E-02	15.0558
1.23832E-02	15.3034
1.23838E-02	15.5512
1.23844E-02	15.799
1.23850E-02	16.0468
1.23856E-02	16.3012
1.23862E-02	16.5556
1.23868E-02	16.8262
1.23876E-02	17.1002
1.23881E-02	17.3008
1.23882E-02	17.3115
1.23886E-02	17.4259
1.23889E-02	17.5015
1.23890E-02	17.5066
1.23893E-02	17.5492
1.23897E-02	17.5916
1.23897E-02	17.6009
1.23900E-02	17.6078
1.23903E-02	17.5868
1.23906E-02	17.5658
1.23908E-02	17.5471
1.23909E-02	17.5206
1.23913E-02	17.442
1.23916E-02	17.3769
1.23917E-02	17.3561
1.23922E-02	17.1756
1.23927E-02	17.0298
1.23929E-02	16.911
1.23940E-02	16.4818
1.23947E-02	16.1958
1.23952E-02	15.9813
1.23953E-02	15.944
1.23957E-02	15.7609
1.23963E-02	15.5171
1.23969E-02	15.2733
1.23975E-02	15.0297
1.23981E-02	14.7861
1.23986E-02	14.5426
1.23992E-02	14.2958
1.23998E-02	14.0474
1.24004E-02	13.7991
1.24010E-02	13.5507
1.24016E-02	13.3025
1.24022E-02	13.0521
1.24028E-02	12.7975
1.24034E-02	12.5429
1.24038E-02	12.357
1.24040E-02	12.2945
1.24044E-02	12.1402
1.24048E-02	11.9858
1.24052E-02	11.8315
1.24054E-02	11.7458
1.24055E-02	11.7095
1.24059E-02	11.6046
1.24062E-02	11.4998
1.24065E-02	11.42
1.24066E-02	11.402
1.24069E-02	11.3266
1.24072E-02	11.2513
1.24073E-02	11.2275
1.24076E-02	11.1963
1.24079E-02	11.1508
1.24084E-02	11.0909
1.24084E-02	11.0871
1.24089E-02	11.0557
1.24094E-02	11.0282
1.24096E-02	11.0259
1.24107E-02	11.0161
1.24125E-02	10.9988
1.24161E-02	10.9979
1.25364E-02	10.9704
1.25802E-02	10.9604
1.27577E-02	10.9198
1.28397E-02	10.9011
1.28409E-02	10.906
1.28426E-02	10.9128
1.28433E-02	10.9155
1.28437E-02	10.9169
1.28440E-02	10.927
1.28447E-02	10.949
1.28452E-02	10.9673
1.28459E-02	10.9877
1.28459E-02	10.9907
1.28466E-02	11.0331
1.28473E-02	11.0755
1.28482E-02	11.1321
1.28484E-02	11.1485
1.28495E-02	11.2273
1.28509E-02	11.3249
1.28523E-02	11.4226
1.28536E-02	11.5167
1.28549E-02	11.6108
1.28562E-02	11.7049
1.28575E-02	11.799
1.28588E-02	11.8932
1.28601E-02	11.9881
1.28614E-02	12.0833
1.28628E-02	12.1785
1.28641E-02	12.2738
1.28654E-02	12.3691
1.28667E-02	12.4629
1.28680E-02	12.5536
1.28692E-02	12.6443
1.28705E-02	12.735
1.28718E-02	12.8258
1.28730E-02	12.9166
1.28745E-02	13.0211
1.28759E-02	13.1256
1.28773E-02	13.2302
1.28788E-02	13.335
1.28802E-02	13.4398
1.28817E-02	13.5453
1.28831E-02	13.6513
1.28846E-02	13.7574
1.28861E-02	13.8636
1.28875E-02	13.9701
1.28890E-02	14.076
1.28904E-02	14.181
1.28918E-02	14.2861
1.28933E-02	14.3914
1.28947E-02	14.4971
1.28974E-02	14.6988
1.28976E-02	14.7064
1.28983E-02	14.7416
1.28988E-02	14.7648
1.28991E-02	14.7816
1.28993E-02	14.7835
1.28998E-02	14.7904
1.29000E-02	14.7937
1.29005E-02	14.7819
1.29009E-02	14.7699
1.29014E-02	14.7576
1.29017E-02	14.7478
1.29020E-02	14.7256
1.29027E-02	14.6783
1.29054E-02	14.4886
1.29068E-02	14.394
1.29069E-02	14.3888
1.29082E-02	14.2907
1.29096E-02	14.1857
1.29111E-02	14.0809
1.29125E-02	13.9762
1.29139E-02	13.8718
1.29153E-02	13.7706
1.29166E-02	13.6758
1.29179E-02	13.5811
1.29192E-02	13.4865
1.29205E-02	13.3921
1.29218E-02	13.2977
1.29232E-02	13.2025
1.29245E-02	13.1073
1.29258E-02	13.0122
1.29271E-02	12.9172
1.29284E-02	12.8223
1.29298E-02	12.7233
1.29312E-02	12.6224
1.29326E-02	12.5215
1.29340E-02	12.4207
1.29354E-02	12.3199
1.29368E-02	12.2206
1.29381E-02	12.1239
1.29395E-02	12.0272
1.29408E-02	11.9306
1.29421E-02	11.834
1.29435E-02	11.7375
1.29449E-02	11.6347
1.29464E-02	11.5319
1.29478E-02	11.4292
1.29492E-02	11.3265
1.29506E-02	11.2238
1.29518E-02	11.1384
1.29529E-02	11.0616
1.29533E-02	11.035
1.29536E-02	11.0201
1.29543E-02	10.9891
1.29551E-02	10.9581
1.29557E-02	10.9293
1.29558E-02	10.9289
1.29565E-02	10.923
1.29572E-02	10.9171
1.29583E-02	10.9083
1.29593E-02	10.8998
1.29625E-02	10.8996
1.30882E-02	10.8896
1.31338E-02	10.886
1.33191E-02	10.8712
1.36023E-02	10.8487
1.36976E-02	10.8411
1.40868E-02	10.8102
1.41999E-02	10.8012
1.42101E-02	10.8004
1.42110E-02	10.8053
1.42122E-02	10.813
1.42130E-02	10.8176
1.42135E-02	10.8206
1.42140E-02	10.8237
1.42140E-02	10.8241
1.42144E-02	10.8379
1.42147E-02	10.8546
1.42151E-02	10.8713
1.42155E-02	10.8881
1.42155E-02	10.8888
1.42159E-02	10.9209
1.42161E-02	10.9442
1.42164E-02	10.9682
1.42167E-02	10.9922
1.42167E-02	10.9988
1.42169E-02	11.0247
1.42172E-02	11.0604
1.42175E-02	11.096
1.42179E-02	11.1496
1.42183E-02	11.1969
1.42183E-02	11.2043
1.42187E-02	11.2704
1.42191E-02	11.3365
1.42195E-02	11.4027
1.42199E-02	11.4689
1.42203E-02	11.5351
1.42207E-02	11.6036
1.42211E-02	11.6721
1.42215E-02	11.7407
1.42219E-02	11.8093
1.42223E-02	11.878
1.42228E-02	11.9492
1.42232E-02	12.0217
1.42236E-02	12.0942
1.42241E-02	12.1668
1.42245E-02	12.2395
1.42249E-02	12.3113
