E(MeV)	pendfb7/Ba137:1
1.74486E-09	20.2550452
1.75966E-09	20.1937888
1.81240E-09	19.9843979
1.86677E-09	19.7775321
1.90656E-09	19.6323539
1.92272E-09	19.5738712
1.98039E-09	19.3738598
2.03976E-09	19.1765204
2.09207E-09	19.0098184
2.10094E-09	18.9817908
2.16392E-09	18.7910173
2.22882E-09	18.6025819
2.29563E-09	18.4166681
2.30536E-09	18.3907143
2.36449E-09	18.2343077
2.43537E-09	18.0546317
2.50842E-09	17.8771654
2.55112E-09	17.7777187
2.58361E-09	17.7026872
2.66110E-09	17.5311798
2.74087E-09	17.3620079
2.82308E-09	17.1949223
2.83500E-09	17.1717136
2.90771E-09	17.0312592
2.99492E-09	16.8698392
3.08470E-09	16.7106246
3.17722E-09	16.5533863
3.27246E-09	16.3995723
3.37062E-09	16.2476997
3.47166E-09	16.0979159
3.57579E-09	15.9500033
3.68297E-09	15.805318
3.79344E-09	15.6624725
3.90715E-09	15.5216042
4.02435E-09	15.3825108
4.05846E-09	15.3437151
4.14498E-09	15.2461377
4.26931E-09	15.1118301
4.39728E-09	14.9793963
4.52918E-09	14.8486464
4.64534E-09	14.738326
4.66494E-09	14.7198554
4.80487E-09	14.5936065
4.94890E-09	14.469135
5.09734E-09	14.3462617
5.25013E-09	14.2251052
5.36215E-09	14.1400174
5.40761E-09	14.1057705
5.56971E-09	13.9888116
5.73677E-09	13.8733702
5.90873E-09	13.7595591
6.08596E-09	13.6472135
6.26840E-09	13.5364423
6.45641E-09	13.4280042
6.64995E-09	13.3211137
6.84941E-09	13.2156161
7.05473E-09	13.1116144
7.26633E-09	13.0089582
7.42124E-09	12.9369789
7.48415E-09	12.9079858
7.70863E-09	12.8089259
7.93970E-09	12.7112868
8.17785E-09	12.6149278
8.42299E-09	12.5199422
8.67563E-09	12.426194
8.93569E-09	12.3337736
9.20371E-09	12.2433184
9.47961E-09	12.1541694
9.76394E-09	12.066199
1.00566E-08	11.9794927
1.03583E-08	11.8939263
1.06688E-08	11.8095831
1.09424E-08	11.738406
1.09888E-08	11.726439
1.13182E-08	11.6450721
1.16577E-08	11.5647905
1.20071E-08	11.4856725
1.23672E-08	11.4076115
1.27380E-08	11.330668
1.31200E-08	11.2547389
1.35133E-08	11.1798977
1.36856E-08	11.1484975
1.39186E-08	11.1063863
1.43359E-08	11.0342031
1.47659E-08	10.9629864
1.52085E-08	10.892806
1.56647E-08	10.8235614
1.61342E-08	10.7553207
1.66182E-08	10.687986
1.71163E-08	10.6216236
1.76297E-08	10.5561383
1.81582E-08	10.4921887
1.87028E-08	10.429106
1.92635E-08	10.3669524
1.98412E-08	10.305639
2.04360E-08	10.2452261
2.10490E-08	10.1856272
2.16799E-08	10.1269004
2.23302E-08	10.0689615
2.29996E-08	10.0118668
2.36894E-08	9.95553383
2.43996E-08	9.90001691
2.52687E-08	9.8352172
2.53000E-08	9.83296054
2.60589E-08	9.77962107
2.68400E-08	9.72706915
2.76450E-08	9.67522957
2.84737E-08	9.62415324
2.93278E-08	9.57376739
3.02069E-08	9.52412182
3.11130E-08	9.47514587
3.20456E-08	9.42688786
3.30068E-08	9.37927916
3.39962E-08	9.33236673
3.50159E-08	9.28608387
3.60655E-08	9.24047629
3.71473E-08	9.19586064
3.82608E-08	9.15191046
3.94084E-08	9.10856257
4.05898E-08	9.06585857
4.18072E-08	9.02373601
4.30604E-08	8.98223465
4.43520E-08	8.94129386
4.56815E-08	8.90095314
4.70517E-08	8.86115478
4.84621E-08	8.8219384
4.99157E-08	8.78324871
5.14120E-08	8.74512448
5.29541E-08	8.70751168
5.45414E-08	8.67044748
5.54700E-08	8.6496899
5.61773E-08	8.63400962
5.78613E-08	8.59828366
5.95968E-08	8.56304695
6.13833E-08	8.52833408
6.32245E-08	8.4940954
6.51197E-08	8.46036453
6.70729E-08	8.42709332
6.90835E-08	8.39431471
7.11556E-08	8.36198236
7.32886E-08	8.33012893
7.54868E-08	8.29870986
7.77496E-08	8.26775647
8.00817E-08	8.23722359
8.24822E-08	8.20713874
8.49562E-08	8.17745579
8.75029E-08	8.14820161
9.01274E-08	8.11933395
9.28291E-08	8.09088225
9.56135E-08	8.06280739
9.60170E-08	8.05891157
9.84796E-08	8.0353381
1.01433E-07	8.00827522
1.04474E-07	7.98161277
1.07608E-07	7.95531266
1.10833E-07	7.9294007
1.14158E-07	7.90383976
1.17580E-07	7.87865488
1.21106E-07	7.85380998
1.24737E-07	7.82932938
1.28478E-07	7.805178
1.32329E-07	7.78137947
1.36298E-07	7.75789967
1.40384E-07	7.73476159
1.44595E-07	7.71193223
1.48929E-07	7.68943463
1.53396E-07	7.66723817
1.57995E-07	7.64536669
1.62733E-07	7.62378884
1.67612E-07	7.60252156
1.72639E-07	7.5815287
1.77814E-07	7.5608288
1.83147E-07	7.54039428
1.88637E-07	7.52024788
1.94296E-07	7.50036206
2.00120E-07	7.48075653
2.05252E-07	7.46420805
2.06122E-07	7.46142588
2.12301E-07	7.44250521
2.18669E-07	7.42383281
2.25224E-07	7.4054269
2.31979E-07	7.38726098
2.38933E-07	7.36935274
2.46100E-07	7.35167639
2.53477E-07	7.33424912
2.61080E-07	7.31704584
2.68906E-07	7.30008322
2.76971E-07	7.2833368
2.85274E-07	7.26682285
2.93830E-07	7.25051759
3.02638E-07	7.23443753
3.11716E-07	7.21856242
3.21060E-07	7.20291139
3.30690E-07	7.18745739
3.40603E-07	7.17220496
3.50819E-07	7.15713113
3.61335E-07	7.14225572
3.72173E-07	7.12755968
3.83329E-07	7.11305753
3.94827E-07	7.09872821
4.06662E-07	7.08458544
4.18860E-07	7.07060862
4.31416E-07	7.05681111
4.44356E-07	7.04317277
4.57676E-07	7.02970661
4.71403E-07	7.01639294
4.85534E-07	7.0032444
5.00097E-07	6.99024174
5.15088E-07	6.97739727
5.30538E-07	6.96469214
5.46442E-07	6.95213832
5.62832E-07	6.93971737
5.79703E-07	6.92744094
5.97091E-07	6.91529093
6.14990E-07	6.90327871
6.33436E-07	6.89138694
6.52424E-07	6.87963088
6.71993E-07	6.86799807
6.74829E-07	6.86637691
6.92136E-07	6.85658238
7.12897E-07	6.84528411
7.34266E-07	6.83410554
7.56290E-07	6.82303173
7.78961E-07	6.81207294
8.02325E-07	6.80121283
8.26376E-07	6.79046134
8.51163E-07	6.77980238
8.76677E-07	6.76924567
9.02972E-07	6.75877534
9.30040E-07	6.74840086
9.57936E-07	6.73810659
9.86651E-07	6.72790178
1.01196E-06	6.71921604
1.04051E-06	6.70973767
1.06987E-06	6.70032532
1.10006E-06	6.69097631
1.13110E-06	6.68168797
1.16301E-06	6.67245766
1.19583E-06	6.66328483
1.22957E-06	6.65417786
1.26427E-06	6.64511433
1.29994E-06	6.6360877
1.33662E-06	6.62710482
1.37433E-06	6.61816353
1.41311E-06	6.60926106
1.45298E-06	6.60039461
1.49398E-06	6.59156132
1.53614E-06	6.58275831
1.60177E-06	6.56957374
1.66987E-06	6.55650168
1.74122E-06	6.54341043
1.81525E-06	6.53041097
1.89281E-06	6.51737972
1.97329E-06	6.50444019
2.05760E-06	6.49140756
2.14509E-06	6.4784231
2.23673E-06	6.46535512
2.33184E-06	6.45231376
2.43146E-06	6.43916681
2.53485E-06	6.42602401
2.57061E-06	6.42164006
2.64315E-06	6.41305712
2.75554E-06	6.4002364
2.87326E-06	6.38728225
2.99543E-06	6.37429979
3.12341E-06	6.3611791
3.30216E-06	6.34352157
3.49114E-06	6.32562512
3.69093E-06	6.3074613
3.84787E-06	6.29366308
4.06809E-06	6.27494007
4.30090E-06	6.25583713
4.54704E-06	6.23634938
4.80726E-06	6.21639913
5.08237E-06	6.19597464
5.44904E-06	6.16967709
5.84103E-06	6.14247847
6.26243E-06	6.11421765
6.52871E-06	6.09683901
6.62082E-06	6.09137559
7.09711E-06	6.06392299
7.60913E-06	6.0352556
8.15651E-06	6.00547183
8.99171E-06	5.96141239
9.77453E-06	5.92136262
1.04777E-05	5.88619559
1.12336E-05	5.84913325
1.20417E-05	5.8102181
1.29105E-05	5.76905816
1.38392E-05	5.73155462
1.48376E-05	5.69191238
1.59050E-05	5.65014692
1.70525E-05	5.6058823
1.80284E-05	5.56870201
1.93253E-05	5.51976937
2.01509E-05	5.48897036
2.07195E-05	5.4708134
2.22100E-05	5.42378598
2.34811E-05	5.38405433
2.51751E-05	5.33161225
2.66159E-05	5.28736787
2.81391E-05	5.24091321
2.97481E-05	5.19955097
3.18868E-05	5.14501129
3.37117E-05	5.09881633
3.56399E-05	5.05027789
3.71625E-05	5.01217814
3.76795E-05	5.0012605
3.97493E-05	4.95779147
4.20241E-05	4.91029465
4.44291E-05	4.86033148
4.69717E-05	4.80776667
4.92650E-05	4.76809274
5.20774E-05	4.71966665
5.48170E-05	4.67269674
5.75566E-05	4.62590054
5.83686E-05	4.61207518
6.02962E-05	4.58467021
6.37469E-05	4.53580789
6.64703E-05	4.49736685
6.92967E-05	4.45758136
7.12520E-05	4.43012697
7.22572E-05	4.41841864
7.78162E-05	4.35391925
8.11251E-05	4.31566158
8.49524E-05	4.27151042
8.61509E-05	4.25772849
9.16128E-05	4.20572165
9.55268E-05	4.16857245
9.96151E-05	4.12985072
1.03375E-04	4.09430415
1.08080E-04	4.05827644
1.11640E-04	4.03108428
1.14777E-04	4.00719012
1.16706E-04	3.99254178
1.18317E-04	3.9803547
1.19251E-04	3.97333314
1.20037E-04	3.96745052
1.20823E-04	3.96161589
1.21627E-04	3.95572659
1.22028E-04	3.95282777
1.22430E-04	3.94997731
1.22822E-04	3.94726052
1.23116E-04	3.94528138
1.23410E-04	3.94337217
1.23607E-04	3.94215127
1.23803E-04	3.94098491
1.23999E-04	3.93988871
1.24136E-04	3.93917434
1.24273E-04	3.93851445
1.24410E-04	3.93792174
1.24548E-04	3.93741309
1.24650E-04	3.9371002
1.24753E-04	3.93685981
1.24856E-04	3.93670798
1.24959E-04	3.93666541
1.25028E-04	3.93671077
1.25096E-04	3.93682663
1.25160E-04	3.93700813
1.25224E-04	3.93727323
1.25288E-04	3.93763696
1.25351E-04	3.93811801
1.25415E-04	3.93873989
1.25463E-04	3.93931643
1.25511E-04	3.9400046
1.25558E-04	3.94082365
1.25606E-04	3.94179754
1.25650E-04	3.94286003
1.25694E-04	3.94411071
1.25727E-04	3.94519574
1.25761E-04	3.94643053
1.25794E-04	3.9478431
1.25827E-04	3.94947063
1.25860E-04	3.95136422
1.25882E-04	3.95280882
1.25904E-04	3.95443159
1.25926E-04	3.95626969
1.25948E-04	3.95837107
1.25965E-04	3.9602272
1.25984E-04	3.96247692
1.26002E-04	3.96505299
1.26020E-04	3.96802665
1.26033E-04	3.97027295
1.26045E-04	3.97276675
1.26057E-04	3.97554401
1.26069E-04	3.97864702
1.26082E-04	3.98212337
1.26094E-04	3.98602873
1.26106E-04	3.99042543
1.26118E-04	3.99538595
1.26131E-04	4.000991
1.26140E-04	4.00567362
1.26149E-04	4.01081344
1.26160E-04	4.01765235
1.26170E-04	4.02441462
1.26180E-04	4.03189188
1.26189E-04	4.04015985
1.26199E-04	4.04930087
1.26209E-04	4.05940429
1.26219E-04	4.07056678
1.26229E-04	4.08289262
1.26238E-04	4.09649395
1.26248E-04	4.11149102
1.26253E-04	4.11975166
1.26258E-04	4.12830077
1.26268E-04	4.14706006
1.26278E-04	4.16762566
1.26287E-04	4.19015118
1.26297E-04	4.21479842
1.26307E-04	4.24173716
1.26316E-04	4.26732838
1.26323E-04	4.29086258
1.26330E-04	4.31595273
1.26338E-04	4.34268761
1.26345E-04	4.3711436
1.26356E-04	4.41725019
1.26367E-04	4.46772701
1.26378E-04	4.52286191
1.26389E-04	4.5829581
1.26400E-04	4.64831344
1.26411E-04	4.71922837
1.26422E-04	4.79597622
1.26433E-04	4.87407443
1.26442E-04	4.94768335
1.26454E-04	5.05293988
1.26466E-04	5.16660717
1.26479E-04	5.28892442
1.26491E-04	5.42011769
1.26503E-04	5.56031167
1.26515E-04	5.70960709
1.26528E-04	5.86798101
1.26542E-04	6.06991465
1.26557E-04	6.28449772
1.26572E-04	6.51120731
1.26591E-04	6.83103666
1.26613E-04	7.21201338
1.26643E-04	7.74706211
1.26712E-04	9.04470357
1.26738E-04	9.51793001
1.26763E-04	9.92386355
1.26784E-04	10.2455294
1.26802E-04	10.4781375
1.26822E-04	10.6992134
1.26837E-04	10.8446617
1.26856E-04	10.9810095
1.26876E-04	11.0713889
1.26891E-04	11.0967621
1.26900E-04	11.1099928
1.26920E-04	11.0810959
1.26938E-04	11.0052173
1.26956E-04	10.8911667
1.26971E-04	10.7662672
1.26988E-04	10.5828694
1.27010E-04	10.3135454
1.27029E-04	10.0310407
1.27053E-04	9.65306273
1.27079E-04	9.18953644
1.27165E-04	7.59588908
1.27187E-04	7.19764234
1.27209E-04	6.81752504
1.27228E-04	6.49846451
1.27243E-04	6.27231881
1.27258E-04	6.0582722
1.27272E-04	5.85683508
1.27285E-04	5.69882436
1.27297E-04	5.54987757
1.27309E-04	5.40996533
1.27321E-04	5.27903006
1.27334E-04	5.15690273
1.27346E-04	5.04339653
1.27358E-04	4.9382354
1.27367E-04	4.86467387
1.27378E-04	4.78659831
1.27389E-04	4.70983978
1.27400E-04	4.63888644
1.27411E-04	4.57344846
1.27422E-04	4.51324613
1.27433E-04	4.45797778
1.27444E-04	4.40734701
1.27449E-04	4.38677432
1.27455E-04	4.36144892
1.27470E-04	4.30693106
1.27477E-04	4.28216591
1.27484E-04	4.25895004
1.27493E-04	4.23372541
1.27503E-04	4.20719339
1.27513E-04	4.18294494
1.27522E-04	4.16081164
1.27532E-04	4.14063296
1.27542E-04	4.12225646
1.27552E-04	4.10553797
1.27562E-04	4.09034161
1.27571E-04	4.07653973
1.27581E-04	4.06401286
1.27591E-04	4.05264951
1.27601E-04	4.04234597
1.27611E-04	4.03300606
1.27620E-04	4.02454083
1.27630E-04	4.01686826
1.27640E-04	4.0099129
1.27651E-04	4.00285903
1.27660E-04	3.99754311
1.27669E-04	3.9926872
1.27682E-04	3.9868536
1.27694E-04	3.98166961
1.27706E-04	3.9770528
1.27718E-04	3.97293204
1.27731E-04	3.96924352
1.27743E-04	3.96593254
1.27755E-04	3.96295025
1.27767E-04	3.96025503
1.27780E-04	3.95780986
1.27798E-04	3.95454316
1.27816E-04	3.95167947
1.27835E-04	3.94914633
1.27851E-04	3.94717353
1.27870E-04	3.9449819
1.27890E-04	3.94300859
1.27919E-04	3.9403806
1.27949E-04	3.93807138
1.27978E-04	3.93601505
1.28008E-04	3.93416395
1.28037E-04	3.93248287
1.28076E-04	3.93046081
1.28115E-04	3.92864704
1.28155E-04	3.92700655
1.28199E-04	3.92533484
1.28243E-04	3.92381864
1.28287E-04	3.92243436
1.28331E-04	3.92116303
1.28390E-04	3.91961722
1.28449E-04	3.91821529
1.28508E-04	3.91693386
1.28566E-04	3.91575422
1.28625E-04	3.91466123
1.28689E-04	3.91356066
1.28784E-04	3.91204598
1.28880E-04	3.91066534
1.28976E-04	3.9093931
1.29135E-04	3.90746184
1.29262E-04	3.90604936
1.29390E-04	3.9047279
1.29517E-04	3.90347939
1.29701E-04	3.90178112
1.29870E-04	3.9003039
1.30038E-04	3.89888889
1.30207E-04	3.89752332
1.30432E-04	3.89576319
1.30657E-04	3.89405753
1.30995E-04	3.89157673
1.31332E-04	3.88916413
1.32002E-04	3.88450397
1.32560E-04	3.8807141
1.33117E-04	3.87697778
1.33953E-04	3.87143063
1.34789E-04	3.86593129
1.35904E-04	3.85864593
1.37391E-04	3.84898224
1.38877E-04	3.83935241
1.41850E-04	3.82014975
1.45286E-04	3.79800998
1.46988E-04	3.78706238
1.48722E-04	3.77771268
1.53876E-04	3.74997293
1.62466E-04	3.70381884
1.69338E-04	3.6669555
1.76210E-04	3.63013531
1.83082E-04	3.59867526
1.90903E-04	3.56290907
1.96825E-04	3.53585438
2.05234E-04	3.49747795
2.10569E-04	3.47314904
2.16511E-04	3.44607461
2.25760E-04	3.40396054
2.31185E-04	3.379284
2.38056E-04	3.34804563
2.44774E-04	3.31753563
2.51680E-04	3.28619162
2.58672E-04	3.25449094
2.65544E-04	3.2233661
2.72416E-04	3.1922764
2.74134E-04	3.18451295
2.77570E-04	3.16631323
2.82724E-04	3.139037
2.87877E-04	3.11179126
2.93031E-04	3.08457523
2.98185E-04	3.05739899
3.05057E-04	3.01400042
3.08493E-04	2.99233532
3.11929E-04	2.97069668
3.15365E-04	2.94909409
3.17083E-04	2.93602639
3.20519E-04	2.90993669
3.23955E-04	2.88388797
3.27391E-04	2.8578863
3.29109E-04	2.84491261
3.30827E-04	2.82931269
3.35122E-04	2.790402
3.37698E-04	2.76711104
3.39416E-04	2.75161749
3.40275E-04	2.74236501
3.42852E-04	2.71466087
3.45429E-04	2.68702231
3.48006E-04	2.65945353
3.50583E-04	2.62699356
3.53160E-04	2.59462686
3.54878E-04	2.57313968
3.56596E-04	2.5477149
3.58314E-04	2.52238006
3.60032E-04	2.49711466
3.61750E-04	2.47192656
3.63925E-04	2.43412499
3.66825E-04	2.38398214
3.67550E-04	2.37151217
3.68275E-04	2.35696442
3.69725E-04	2.32797069
3.71175E-04	2.29909133
3.71900E-04	2.28471616
3.72625E-04	2.2680057
3.74166E-04	2.23264837
3.75797E-04	2.19542555
3.76613E-04	2.1769207
3.77020E-04	2.16624753
3.78244E-04	2.13438338
3.79467E-04	2.10269414
3.79875E-04	2.09219458
3.80600E-04	2.07121446
3.81688E-04	2.03992304
3.82775E-04	2.00882153
3.83863E-04	1.9741232
3.84950E-04	1.93967777
3.85675E-04	1.91690583
3.86038E-04	1.90407128
3.87125E-04	1.8658956
3.88213E-04	1.82809631
3.88575E-04	1.81564104
3.89300E-04	1.78750762
3.90388E-04	1.74580999
3.91113E-04	1.71833085
3.91475E-04	1.70473557
3.91838E-04	1.68966055
3.92563E-04	1.659832
3.93288E-04	1.63036268
3.93650E-04	1.61582938
3.94013E-04	1.59993175
3.94738E-04	1.56858949
3.95463E-04	1.53775859
3.96188E-04	1.50750716
3.96550E-04	1.49271113
3.96913E-04	1.47713204
3.97638E-04	1.44672724
3.98363E-04	1.41717659
3.98906E-04	1.39562892
3.99450E-04	1.37472194
3.99994E-04	1.35453174
4.00175E-04	1.34806482
4.00538E-04	1.33649597
4.01081E-04	1.32003188
4.01625E-04	1.30457488
4.02169E-04	1.29392455
4.02713E-04	1.28458218
4.03256E-04	1.28160339
4.03551E-04	1.28092702
4.03800E-04	1.28305414
4.04264E-04	1.28872774
4.04344E-04	1.29080594
4.04706E-04	1.30157465
4.04978E-04	1.31051932
4.05069E-04	1.31494474
4.05431E-04	1.33394599
4.05471E-04	1.3361816
4.05794E-04	1.35975718
4.05964E-04	1.37287936
4.06122E-04	1.38779067
4.06292E-04	1.40466519
4.06564E-04	1.4359884
4.06621E-04	1.44290487
4.06949E-04	1.4890595
4.07006E-04	1.49824019
4.07278E-04	1.54411009
4.07300E-04	1.5485116
4.07595E-04	1.60752344
4.07606E-04	1.60986979
4.07833E-04	1.66244244
4.07889E-04	1.67688643
4.08059E-04	1.72150244
4.08184E-04	1.75741244
4.08286E-04	1.78760238
4.08445E-04	1.8391076
4.08513E-04	1.8618388
4.08739E-04	1.94488633
4.08784E-04	1.96313008
4.08966E-04	2.03836937
4.09124E-04	2.11064156
4.09192E-04	2.14259816
4.09419E-04	2.25948943
4.09464E-04	2.28495934
4.09600E-04	2.36324108
4.09691E-04	2.41956818
4.09781E-04	2.47702308
4.09917E-04	2.5700734
4.09963E-04	2.60171764
4.10144E-04	2.73844107
4.10325E-04	2.88964843
4.10433E-04	2.98685972
4.10506E-04	3.05505294
4.10688E-04	3.23685028
4.10721E-04	3.27385157
4.10869E-04	3.43738559
4.10914E-04	3.49233718
4.11073E-04	3.68776936
4.11107E-04	3.73306231
4.11209E-04	3.87115983
4.11299E-04	4.00197394
4.11345E-04	4.06848175
4.11480E-04	4.28122527
4.11492E-04	4.3001616
4.11616E-04	4.51185734
4.11684E-04	4.63528453
4.11752E-04	4.76099762
4.11888E-04	5.02992847
4.11911E-04	5.07781908
4.12013E-04	5.29757291
4.12138E-04	5.58731251
4.12183E-04	5.6945603
4.12307E-04	6.01681453
4.12353E-04	6.13582818
4.12466E-04	6.45651143
4.12477E-04	6.49062574
4.12579E-04	6.80227585
4.12646E-04	7.01975553
4.12693E-04	7.17323485
4.12806E-04	7.57199793
4.12813E-04	7.59747876
4.12912E-04	7.97683805
4.12979E-04	8.25089245
4.13062E-04	8.59527946
4.13146E-04	8.97674457
4.13211E-04	9.28053397
4.13311E-04	9.7773746
4.13312E-04	9.7833831
4.13411E-04	10.3142859
4.13479E-04	10.704148
4.13510E-04	10.8889008
4.13610E-04	11.5076846
4.13621E-04	11.5826423
4.13705E-04	12.1451532
4.13764E-04	12.5656371
4.13796E-04	12.7954161
4.13887E-04	13.493309
4.13907E-04	13.6605272
4.13977E-04	14.2449829
4.14050E-04	14.8880078
4.14068E-04	15.0512774
4.14158E-04	15.9221422
4.14192E-04	16.2712093
4.14249E-04	16.8618893
4.14331E-04	17.7719952
4.14340E-04	17.8747257
4.14421E-04	18.8615365
4.14467E-04	19.4523003
4.14530E-04	20.2922175
4.14603E-04	21.3394438
