E(MeV)	pendfb7/Gd155:1
5.230410E-11	1082350.08
5.252580E-11	1080109.95
5.387290E-11	1066498.46
5.432960E-11	1062083.99
5.548780E-11	1050888.85
5.619540E-11	1044345.89
5.715210E-11	1035499.61
5.812520E-11	1026891.76
5.886530E-11	1020345
6.012130E-11	1009716.88
6.063100E-11	1005403.87
6.218600E-11	992815.977
6.244840E-11	990691.828
6.432150E-11	976187.053
6.624960E-11	961903.475
6.653040E-11	959913.584
6.823680E-11	947821.214
6.881520E-11	943900.049
7.028220E-11	933954.809
7.117840E-11	928142.863
7.239030E-11	920283.6
7.362280E-11	912637.444
7.456030E-11	906821.423
7.615110E-11	897380.339
7.679670E-11	893548.845
7.876630E-11	882366.77
7.909870E-11	880479.632
8.147120E-11	867594.738
8.391340E-11	854906.45
8.426910E-11	853138.642
8.643040E-11	842397.146
8.716300E-11	838914.093
8.902120E-11	830079.549
9.015630E-11	824916.999
9.169130E-11	817935.688
9.325250E-11	811143.308
9.443990E-11	805977.255
9.645490E-11	797590.765
9.727250E-11	794187.902
9.976730E-11	784253.727
1.001880E-10	782578.525
1.031930E-10	771134.968
1.062870E-10	759862.94
1.067370E-10	758294.463
1.094750E-10	748751.187
1.104030E-10	745656.757
1.127560E-10	737810.671
1.141940E-10	733224.963
1.161390E-10	727022.479
1.181160E-10	720990.934
1.196200E-10	716402.462
1.226880E-10	707448.029
1.232080E-10	705930.335
1.269010E-10	695619.623
1.274390E-10	694182.799
1.307070E-10	685455.067
1.323720E-10	681201.833
1.346260E-10	675444.024
1.374980E-10	668424.236
1.386640E-10	665574.291
1.428200E-10	655858.033
1.471040E-10	646277.704
1.483510E-10	643609.72
1.515130E-10	636844.578
1.540930E-10	631565.4
1.560580E-10	627544.647
1.600600E-10	619710.362
1.607360E-10	618387.035
1.655570E-10	609359.406
1.662560E-10	608107.301
1.705200E-10	600469.311
1.726940E-10	596744.138
1.756350E-10	591704.721
1.793790E-10	585567.393
1.808990E-10	583075.752
1.863250E-10	574568.881
1.919110E-10	566191.182
1.935380E-10	563856.802
1.976670E-10	557932.634
2.010320E-10	553314.327
2.035920E-10	549800.859
2.088140E-10	542945.753
2.096990E-10	541783.987
2.159850E-10	533890.47
2.169000E-10	532791.319
2.224630E-10	526108.748
2.262510E-10	521756.367
2.291320E-10	518446.136
2.360040E-10	510892.653
2.430790E-10	503454.365
2.461780E-10	500337.673
2.503700E-10	496121.759
2.567910E-10	489944.857
2.578750E-10	488902.07
2.656100E-10	481784.403
2.678610E-10	479803.154
2.735720E-10	474776.556
2.794090E-10	469861.946
2.817770E-10	467868.156
2.902240E-10	461065.478
2.914540E-10	460117.943
2.989290E-10	454359.574
3.040180E-10	450609.86
3.078900E-10	447756.875
3.171250E-10	441247.658
3.266310E-10	434839.126
3.321920E-10	431252.987
3.364280E-10	428521.316
3.465130E-10	422300.95
3.479810E-10	421434.814
3.569060E-10	416168.989
3.645150E-10	411875.127
3.676050E-10	410131.404
3.786310E-10	404179.651
3.818400E-10	402522.901
3.899810E-10	398319.864
3.999830E-10	393380.394
4.016780E-10	392543.325
4.137190E-10	386856.01
4.189940E-10	384472.742
4.261280E-10	381249.584
4.389010E-10	375729.837
4.407620E-10	374960.681
4.520660E-10	370288.733
4.636600E-10	365705.288
4.656170E-10	364931.632
4.795830E-10	359651.024
4.877480E-10	356698.159
4.939590E-10	354451.964
5.087750E-10	349327.218
5.130880E-10	347900.33
5.240260E-10	344281.681
5.397440E-10	339308.293
5.420220E-10	338618.879
5.559230E-10	334411.898
5.725980E-10	329585.548
5.897620E-10	324833.999
6.048880E-10	320829.263
6.074520E-10	320150.425
6.256610E-10	315539.616
6.390100E-10	312306.749
6.444270E-10	310994.862
6.637440E-10	306520.631
6.779060E-10	303383.641
6.836530E-10	302110.642
7.041460E-10	297769.162
7.191700E-10	294725.279
7.252670E-10	293490.023
7.470070E-10	289277.568
7.661660E-10	285727.397
7.694130E-10	285125.729
7.924770E-10	281038.425
8.162470E-10	277010.101
8.407150E-10	273044.533
8.659320E-10	269136.175
8.695870E-10	268594.44
8.918890E-10	265288.903
9.186410E-10	261497.144
9.303380E-10	259911.719
9.461780E-10	257764.757
9.745580E-10	254086.329
9.953340E-10	251511.236
1.003771E-09	250465.511
1.033879E-09	246897.152
1.064871E-09	243384.784
1.069384E-09	242895.696
1.096811E-09	239923.355
1.129689E-09	236516.38
1.153792E-09	234128.08
1.163573E-09	233158.912
1.198452E-09	229854.284
1.234399E-09	226597.815
1.244863E-09	225691.434
1.271402E-09	223392.662
1.309537E-09	220234.274
1.348791E-09	217125.85
1.389247E-09	214062.902
1.430892E-09	211048.368
1.467590E-09	208508.553
1.473810E-09	208078.078
1.517989E-09	205154.871
1.563521E-09	202274.601
1.603620E-09	199849.549
1.610389E-09	199440.184
1.658691E-09	196647.51
1.708412E-09	193899.3
1.759655E-09	191191.692
1.812403E-09	188527.336
1.866765E-09	185902.412
1.922723E-09	183319.566
1.980394E-09	180775.031
1.997181E-09	180067.047
2.039758E-09	178271.391
2.100939E-09	175805.035
2.163917E-09	173378.364
2.210088E-09	171677.929
2.228823E-09	170987.939
2.295634E-09	168636.152
2.364490E-09	166319.59
2.435368E-09	164040.548
2.466422E-09	163086.246
2.508415E-09	161795.788
2.583608E-09	159587.477
2.661102E-09	157412.478
2.740871E-09	155272.956
2.752488E-09	154975.201
2.764105E-09	154677.445
2.823082E-09	153165.81
2.847013E-09	152579.676
2.907706E-09	151093.142
2.944784E-09	150225.37
2.994921E-09	149051.965
3.045912E-09	147911.633
3.084697E-09	147044.268
3.124032E-09	146203.749
3.150514E-09	145637.878
3.177221E-09	145067.2
3.258708E-09	143403.491
3.272461E-09	143122.697
3.370617E-09	141207.956
3.471655E-09	139324.862
3.486369E-09	139063.715
3.560693E-09	137744.598
3.590877E-09	137208.889
3.606097E-09	136952.5
3.714193E-09	135131.56
3.729936E-09	134879.859
3.841745E-09	133092.243
3.858028E-09	132845.165
3.973676E-09	131090.325
3.990519E-09	130847.777
4.092864E-09	129373.961
4.110139E-09	129125.194
4.127559E-09	128887.131
4.251287E-09	127196.258
4.269306E-09	126962.58
4.397283E-09	125302.917
4.415921E-09	125073.557
4.548293E-09	123444.584
4.567571E-09	123219.474
4.704489E-09	121620.677
4.724429E-09	121399.744
4.764478E-09	120956.006
4.866048E-09	119830.628
4.886673E-09	119613.802
5.033156E-09	118073.865
5.054489E-09	117861.081
5.206003E-09	116349.818
5.228069E-09	116140.998
5.384785E-09	114657.926
5.407609E-09	114453.005
5.569708E-09	112997.629
5.593315E-09	112796.544
5.664537E-09	112189.873
5.760980E-09	111368.373
5.785398E-09	111171.05
5.958821E-09	109769.606
5.984078E-09	109575.974
6.163457E-09	108200.769
6.189581E-09	108010.764
6.375120E-09	106661.309
6.402141E-09	106474.863
6.594052E-09	105150.671
6.622001E-09	104967.714
6.820502E-09	103668.304
6.849411E-09	103488.767
6.966028E-09	102764.525
7.054729E-09	102213.655
7.084630E-09	102037.475
7.297000E-09	100786.168
7.327928E-09	100613.27
7.547590E-09	99385.2829
7.579581E-09	99215.5949
7.806787E-09	98010.4393
7.839876E-09	97843.8979
8.074884E-09	96661.0709
8.109109E-09	96497.6054
8.352189E-09	95336.6058
8.387589E-09	95176.1433
8.639016E-09	94036.4656
8.675632E-09	93878.9315
8.935694E-09	92760.059
8.973568E-09	92605.3777
9.242560E-09	91506.7864
9.281734E-09	91354.8864
9.559964E-09	90276.0295
9.641004E-09	89977.626
9.888268E-09	89067.1565
1.001436E-08	88626.1689
1.022785E-08	87879.5117
1.040199E-08	87300.895
1.057909E-08	86712.4264
1.080481E-08	85999.722
1.094239E-08	85565.3127
1.122303E-08	84722.8351
1.127060E-08	84580.0342
1.131817E-08	84437.2322
1.165765E-08	83468.0182
1.170685E-08	83327.5475
1.210889E-08	82235.4993
1.252473E-08	81160.2955
1.257781E-08	81029.9665
1.300975E-08	79969.5252
1.306466E-08	79841.8233
1.351332E-08	78798.3611
1.357060E-08	78672.0655
1.403664E-08	77644.4376
1.409588E-08	77520.4671
1.457995E-08	76507.5032
1.464175E-08	76384.6526
1.514457E-08	75385.0596
1.520849E-08	75264.2031
1.573078E-08	74276.6809
1.579745E-08	74156.6212
1.599861E-08	73794.4074
1.633996E-08	73179.729
1.640892E-08	73061.2935
1.697243E-08	72093.5496
1.704437E-08	71975.5398
1.733457E-08	71499.4931
1.762970E-08	71015.3312
1.777915E-08	70780.7472
1.831210E-08	69944.1892
1.854560E-08	69593.6337
1.862388E-08	69476.1233
1.910153E-08	68759.0251
1.934510E-08	68409.2858
1.984125E-08	67696.8755
1.992499E-08	67576.6288
2.026423E-08	67109.5468
2.078395E-08	66393.9712
2.104897E-08	66043.1539
2.122741E-08	65806.9528
2.167994E-08	65207.9125
2.223597E-08	64499.5788
2.271041E-08	63895.1674
2.329286E-08	63180.0406
2.339117E-08	63059.3381
2.378943E-08	62570.355
2.450298E-08	61727.1174
2.526874E-08	60822.152
2.530000E-08	60785.9479
2.639068E-08	59542.4385
2.661439E-08	59287.3681
2.741267E-08	58402.3822
2.799706E-08	57754.4947
2.847374E-08	57239.3792
2.945157E-08	56182.6459
2.957640E-08	56047.7425
3.059210E-08	54975.261
3.098165E-08	54563.9275
3.124428E-08	54286.6038
3.164269E-08	53874.7845
3.245423E-08	53035.8876
3.272935E-08	52751.5006
3.314610E-08	52320.6817
3.385332E-08	51604.2317
3.399621E-08	51459.4796
3.486811E-08	50576.1603
3.516369E-08	50276.7019
3.561208E-08	49830.9164
3.606554E-08	49380.0853
3.714730E-08	48304.5507
3.715130E-08	48300.6437
3.826564E-08	47212.4622
3.858517E-08	46900.4126
3.907719E-08	46419.9224
3.941269E-08	46098.1102
3.991025E-08	45620.8319
4.059485E-08	44964.1355
4.093383E-08	44638.954
4.128083E-08	44312.1145
4.181172E-08	43812.0614
4.269848E-08	42976.7799
4.306584E-08	42637.1304
4.416481E-08	41621.0114
4.435200E-08	41447.9314
4.435678E-08	41443.5975
4.548951E-08	40415.6637
4.568724E-08	40236.2294
4.587512E-08	40065.7171
4.665619E-08	39370.7395
4.705676E-08	39014.3169
4.745055E-08	38663.9153
4.765082E-08	38489.3318
4.846820E-08	37776.7904
4.866752E-08	37603.0243
4.887293E-08	37423.957
4.970503E-08	36713.7417
4.992108E-08	36529.3393
5.033884E-08	36172.7613
5.076556E-08	35816.265
5.141843E-08	35270.839
5.162989E-08	35094.1761
5.184780E-08	34915.9942
5.295405E-08	34011.4288
5.295976E-08	34006.8724
5.408294E-08	33109.4744
5.431218E-08	32926.325
5.454825E-08	32741.9497
5.523689E-08	32204.1098
5.547002E-08	32022.0268
5.641445E-08	31300.486
5.642153E-08	31295.0769
5.665356E-08	31117.7995
5.761813E-08	30397.8375
5.786132E-08	30216.325
5.835913E-08	29853.805
5.859913E-08	29679.0263
5.909588E-08	29317.2759
5.959683E-08	28961.8241
6.035570E-08	28423.371
6.061805E-08	28241.739
6.112532E-08	27890.5232
6.138331E-08	27711.9053
6.190366E-08	27359.7606
6.242841E-08	27004.6307
6.269302E-08	26829.754
6.349131E-08	26302.1589
6.349928E-08	26297.0201
6.430092E-08	25780.0846
6.457230E-08	25605.0793
6.511968E-08	25260.9937
6.567170E-08	24913.9908
6.595005E-08	24743.5829
6.678982E-08	24229.4691
6.764149E-08	23722.1369
6.792697E-08	23552.0734
6.850279E-08	23217.4215
6.879314E-08	23048.6772
6.966911E-08	22550.5189
7.055749E-08	22056.4099
7.085529E-08	21894.5032
7.145593E-08	21567.9451
7.206166E-08	21246.1889
7.207070E-08	21241.3848
7.236709E-08	21083.9502
7.298055E-08	20765.7498
7.328857E-08	20605.9784
7.390984E-08	20291.454
7.422311E-08	20132.8588
7.485229E-08	19822.1194
7.516822E-08	19666.094
7.517765E-08	19661.5511
7.580542E-08	19359.2608
7.612672E-08	19204.5438
7.644802E-08	19053.7639
7.709607E-08	18749.6483
7.774961E-08	18450.9082
7.775937E-08	18446.4477
7.807916E-08	18300.2757
7.840870E-08	18153.6227
7.907337E-08	17857.8295
7.974367E-08	17567.5506
8.008167E-08	17421.181
8.009029E-08	17417.5481
8.041966E-08	17278.8206
8.110138E-08	16991.6871
8.178887E-08	16710.1787
8.213554E-08	16568.2315
8.248220E-08	16430.3007
8.249255E-08	16426.1818
8.318140E-08	16152.1099
8.388653E-08	15879.6275
8.424208E-08	15742.2312
8.460825E-08	15604.8638
8.495620E-08	15474.3372
8.531477E-08	15339.827
8.603798E-08	15076.5688
8.640265E-08	14943.8238
8.677822E-08	14811.2265
8.713509E-08	14685.2324
8.750285E-08	14555.3936
8.824461E-08	14301.5026
8.861864E-08	14173.4809
8.862818E-08	14170.3155
8.936986E-08	13924.3127
8.974705E-08	13799.2029
9.050784E-08	13554.7684
9.051920E-08	13551.1185
9.089146E-08	13431.5199
9.166194E-08	13191.8349
9.204881E-08	13071.4867
9.244892E-08	12950.358
9.282911E-08	12835.2621
9.361602E-08	12602.2132
9.401282E-08	12487.2731
9.440961E-08	12372.3332
9.442146E-08	12368.9766
9.480976E-08	12258.981
9.520992E-08	12145.629
9.561346E-08	12033.8571
9.601701E-08	11922.0854
9.642398E-08	11811.8906
9.643436E-08	11809.0789
9.683095E-08	11701.7012
9.724137E-08	11593.085
9.765178E-08	11484.4688
9.806568E-08	11377.4211
9.847958E-08	11270.3733
9.849194E-08	11267.2497
9.889698E-08	11164.8936
9.931439E-08	11059.414
9.973533E-08	10955.4915
1.001563E-07	10851.5691
1.001688E-07	10848.5378
1.005808E-07	10749.2016
1.010053E-07	10646.8342
1.014334E-07	10546.0101
1.018615E-07	10445.1859
1.018743E-07	10442.2457
1.022933E-07	10345.9016
1.027250E-07	10246.6175
1.031604E-07	10148.8602
1.035958E-07	10051.1029
1.036088E-07	10048.2532
1.040349E-07	9954.86815
1.044740E-07	9858.63352
1.049168E-07	9763.90717
1.053596E-07	9669.18081
1.053728E-07	9666.42029
1.058062E-07	9575.95733
1.062527E-07	9482.73419
1.067031E-07	9390.99853
1.071534E-07	9299.26306
1.071669E-07	9296.59049
1.076076E-07	9209.00895
1.080618E-07	9118.75499
1.089778E-07	8941.17747
1.089915E-07	8938.59126
1.099016E-07	8766.51642
1.103675E-07	8680.62692
1.108333E-07	8594.7376
1.108472E-07	8592.23667
1.117728E-07	8425.82545
1.127203E-07	8259.74425
1.127344E-07	8257.3267
1.136758E-07	8096.47705
1.146395E-07	7935.98683
1.146538E-07	7933.65139
1.151254E-07	7857.12099
1.156113E-07	7778.25546
1.165913E-07	7623.2448
1.166059E-07	7620.98963
1.175796E-07	7470.93568
1.180780E-07	7396.11241
1.185764E-07	7321.28898
1.185912E-07	7319.11238
1.190790E-07	7247.78677
1.195815E-07	7174.28471
1.200884E-07	7102.08384
1.205952E-07	7029.88297
1.206104E-07	7027.78303
1.211064E-07	6958.97291
1.216175E-07	6888.06301
1.221330E-07	6818.42368
1.226485E-07	6748.78436
1.226639E-07	6746.75945
1.229084E-07	6714.59468
1.236882E-07	6612.02567
1.244745E-07	6511.31596
1.247367E-07	6477.74605
1.247523E-07	6475.79412
1.252654E-07	6411.83472
1.257941E-07	6345.92366
1.260606E-07	6313.57207
1.268604E-07	6216.51731
1.268763E-07	6214.63665
1.276670E-07	6121.25787
1.279358E-07	6089.50477
1.284781E-07	6027.17468
1.290203E-07	5964.84459
1.290365E-07	5963.03327
1.292937E-07	5934.26192
1.301140E-07	5842.51421
1.309413E-07	5752.48256
1.312170E-07	5722.472
1.312335E-07	5720.72807
1.317732E-07	5663.5834
1.323293E-07	5604.69504
1.328902E-07	5546.91829
1.334511E-07	5489.14154
1.334678E-07	5487.46315
1.340167E-07	5432.46484
1.345823E-07	5375.78828
1.351528E-07	5320.19079
1.357232E-07	5264.59341
1.357402E-07	5262.97859
1.368737E-07	5155.53233
1.374687E-07	5100.68376
1.380340E-07	5048.56785
1.386191E-07	4996.11772
1.392041E-07	4943.66758
1.392216E-07	4942.14442
1.403842E-07	4840.80239
1.409792E-07	4790.3679
1.409944E-07	4789.08105
1.415742E-07	4739.93675
1.427743E-07	4641.03886
1.427922E-07	4639.60325
1.433795E-07	4592.55957
1.439846E-07	4544.0803
1.446105E-07	4495.33897
1.452052E-07	4449.02642
1.458206E-07	4402.43638
1.464361E-07	4355.84633
1.464545E-07	4354.49397
1.476774E-07	4264.51245
1.483193E-07	4218.60802
1.489293E-07	4174.99113
1.501917E-07	4087.2523
1.502106E-07	4085.97918
1.514649E-07	4001.26914
1.521233E-07	3958.06237
1.527489E-07	3917.0088
1.537200E-07	3855.08374
1.540437E-07	3834.44199
1.540631E-07	3833.24417
1.546967E-07	3793.9922
1.553496E-07	3753.5425
1.556788E-07	3733.72567
1.560248E-07	3712.89761
1.566665E-07	3674.27829
1.576625E-07	3616.03516
1.579945E-07	3596.6208
1.580144E-07	3595.49432
1.586642E-07	3558.58261
1.593339E-07	3520.54452
1.596715E-07	3501.91224
1.600264E-07	3482.32911
1.606845E-07	3446.0183
1.617061E-07	3391.26541
1.620466E-07	3373.01443
1.620670E-07	3371.95565
1.627335E-07	3337.26129
1.634203E-07	3301.50818
1.637666E-07	3283.99776
1.641306E-07	3265.59378
1.648056E-07	3231.46945
1.658534E-07	3180.02097
1.662027E-07	3162.87145
1.662235E-07	3161.87674
1.669071E-07	3129.28086
1.676116E-07	3095.69035
1.683220E-07	3062.79236
1.683401E-07	3061.95294
1.690324E-07	3029.8971
1.697489E-07	2997.68153
1.704653E-07	2965.46596
1.704867E-07	2964.53174
1.719104E-07	2902.37398
1.726576E-07	2870.6941
1.733676E-07	2840.59328
1.741025E-07	2810.34622
1.748373E-07	2780.09911
1.748592E-07	2779.22207
1.763194E-07	2720.86951
1.770858E-07	2691.13243
1.778140E-07	2662.87772
1.793214E-07	2606.10002
1.793439E-07	2605.27698
1.808415E-07	2550.51544
1.816080E-07	2523.30566
1.816275E-07	2522.61137
1.823745E-07	2496.09836
1.839204E-07	2442.82611
1.839435E-07	2442.05393
1.847000E-07	2416.75236
1.854795E-07	2390.67869
1.862858E-07	2364.50265
1.870519E-07	2339.63158
1.886375E-07	2289.66321
1.886612E-07	2288.93899
1.902366E-07	2240.7545
1.910635E-07	2216.20634
1.918492E-07	2192.8821
1.930689E-07	2157.73958
1.934755E-07	2146.02541
1.934998E-07	2145.34636
1.942956E-07	2123.09586
1.951156E-07	2100.16637
1.955291E-07	2088.94487
1.959637E-07	2077.15074
1.967696E-07	2055.28268
1.980206E-07	2022.33677
1.984376E-07	2011.3548
1.984625E-07	2010.71823
1.992787E-07	1989.86015
2.001198E-07	1968.36556
2.005439E-07	1957.84706
2.009896E-07	1946.79181
2.018162E-07	1926.29413
2.030993E-07	1895.41502
2.035270E-07	1885.12198
2.043896E-07	1864.97506
2.044116E-07	1864.461
2.052523E-07	1844.83097
2.056873E-07	1834.97406
2.069922E-07	1805.40332
2.078919E-07	1785.61858
2.083082E-07	1776.46596
2.087469E-07	1766.82112
2.096316E-07	1747.94418
2.105164E-07	1729.06722
2.114087E-07	1710.59445
2.114315E-07	1710.1231
2.123010E-07	1692.12438
2.132008E-07	1674.05023
2.141006E-07	1655.97605
2.150313E-07	1637.83823
2.159156E-07	1620.60561
2.177459E-07	1585.99711
2.186924E-07	1568.63251
2.195917E-07	1552.13455
2.214532E-07	1519.00255
2.224158E-07	1502.37927
2.233305E-07	1486.58571
2.252236E-07	1454.86924
2.261782E-07	1439.35255
2.262026E-07	1438.95662
2.271329E-07	1423.83829
2.290583E-07	1393.47865
2.300539E-07	1378.24719
2.310000E-07	1363.77602
2.319791E-07	1349.24638
2.329582E-07	1334.71674
2.339708E-07	1320.138
2.349330E-07	1306.28704
2.369245E-07	1278.47382
2.379287E-07	1264.86769
2.379543E-07	1264.52052
2.389329E-07	1251.26382
2.399456E-07	1237.95411
2.409583E-07	1224.64441
2.419796E-07	1211.62257
2.420057E-07	1211.29031
2.430009E-07	1198.60292
2.435159E-07	1192.23399
2.450609E-07	1173.12719
2.461260E-07	1160.34705
2.466189E-07	1154.435
2.471382E-07	1148.20502
2.481857E-07	1136.01488
2.492332E-07	1123.82475
2.497614E-07	1117.8617
2.503166E-07	1111.59437
2.508178E-07	1105.93663
2.513460E-07	1099.97466
2.518786E-07	1094.14188
2.529440E-07	1082.47633
2.534766E-07	1076.64356
2.545510E-07	1065.23086
2.545784E-07	1064.93966
2.556254E-07	1053.82019
2.561671E-07	1048.2386
2.577923E-07	1031.49382
2.589128E-07	1020.2941
2.594313E-07	1015.11318
2.599776E-07	1009.65365
2.621814E-07	988.289385
2.633210E-07	977.572426
2.644039E-07	967.390669
2.666453E-07	946.947661
2.678043E-07	936.692981
2.689056E-07	926.950453
2.700454E-07	917.170042
2.711852E-07	907.38964
2.723639E-07	897.577653
2.734840E-07	888.255748
2.746432E-07	878.897762
2.758023E-07	869.539777
2.770011E-07	860.151743
2.781403E-07	851.232632
2.804981E-07	833.325636
2.817173E-07	824.343462
2.828759E-07	815.809976
2.852738E-07	798.677211
2.865138E-07	790.083325
2.876921E-07	781.918752
2.901308E-07	765.526393
2.913919E-07	757.303712
2.925903E-07	749.491836
2.950706E-07	733.807226
2.963531E-07	725.93941
2.975719E-07	718.464691
2.988331E-07	710.960762
3.000944E-07	703.456839
3.013664E-07	696.11579
3.013988E-07	695.928476
3.026383E-07	688.776274
3.039210E-07	681.596163
3.052038E-07	674.416052
3.058506E-07	670.903956
3.065304E-07	667.212639
3.077910E-07	660.36918
3.097478E-07	650.064081
3.104001E-07	646.629048
3.117158E-07	639.908273
3.117493E-07	639.736789
3.130314E-07	633.188955
3.143582E-07	626.615751
3.156850E-07	620.042541
3.170230E-07	613.612237
3.170571E-07	613.448162
3.183610E-07	607.183345
3.197104E-07	600.89429
3.210598E-07	594.605234
3.224206E-07	588.45292
3.224553E-07	588.295939
3.237814E-07	582.301985
3.244676E-07	579.293418
3.265261E-07	570.267705
3.279454E-07	564.231197
3.286020E-07	561.438887
3.292940E-07	558.49642
3.306898E-07	552.739451
3.320855E-07	546.982482
3.334930E-07	541.35067
3.335289E-07	541.206969
3.349006E-07	535.720165
3.377395E-07	524.704063
3.392075E-07	519.178257
3.406025E-07	513.928694
3.434898E-07	503.388887
3.449828E-07	498.10198
3.464016E-07	493.079391
3.493380E-07	482.995258
3.508565E-07	477.936905
3.522994E-07	473.131465
3.552858E-07	463.483278
3.568301E-07	458.643584
3.582976E-07	454.045888
3.613348E-07	444.814768
3.629054E-07	440.18426
3.643979E-07	435.785314
3.674869E-07	426.953198
3.690445E-07	422.633051
3.690842E-07	422.52282
3.706021E-07	418.314014
3.737437E-07	409.863623
3.753278E-07	405.730176
3.753682E-07	405.624708
3.769119E-07	401.59794
3.801070E-07	393.513013
3.833291E-07	385.603627
3.833772E-07	385.489064
3.857662E-07	379.802317
3.865786E-07	377.86856
3.882171E-07	374.085009
3.898556E-07	370.301461
3.906818E-07	368.450744
3.915502E-07	366.505583
3.923342E-07	364.749925
3.931605E-07	362.899853
3.939937E-07	361.089944
3.956601E-07	357.470127
3.964933E-07	355.660215
3.973335E-07	353.889585
3.990141E-07	350.348324
3.998543E-07	348.577694
3.999045E-07	348.475107
4.007017E-07	346.846066
4.023965E-07	343.38289
4.032439E-07	341.651301
4.040985E-07	339.957289
4.058076E-07	336.569265
4.066622E-07	334.875255
4.083858E-07	331.560735
4.084298E-07	331.476163
4.101095E-07	328.247389
4.109786E-07	326.626682
4.135860E-07	321.764557
4.170920E-07	315.422365
4.171443E-07	315.330502
4.206276E-07	309.220032
4.241933E-07	303.152287
4.260371E-07	300.108485
4.277892E-07	297.217243
4.314156E-07	291.412089
4.350727E-07	285.732848
4.351273E-07	285.650586
4.387608E-07	280.178913
4.424802E-07	274.745485
4.444035E-07	272.019874
4.462311E-07	269.430919
4.500138E-07	264.232705
4.538285E-07	259.147246
4.538855E-07	259.073585
4.576756E-07	254.174083
4.615553E-07	249.308845
4.635616E-07	246.868272
4.654679E-07	244.550102
4.674408E-07	242.222858
4.694137E-07	239.895614
4.733929E-07	235.342126
4.734524E-07	235.276171
4.753994E-07	233.115703
4.774059E-07	230.889308
4.814529E-07	226.533178
4.835456E-07	224.348021
4.855341E-07	222.272494
4.886210E-07	219.147069
4.896500E-07	218.105261
4.917254E-07	216.066895
4.938008E-07	214.028531
4.938627E-07	213.969483
4.958937E-07	212.035296
4.979867E-07	210.042088
5.000974E-07	208.092198
5.022082E-07	206.142307
5.043368E-07	204.234799
5.043911E-07	204.186127
5.064654E-07	202.328124
5.086120E-07	200.462954
5.107587E-07	198.597782
5.140060E-07	195.860926
5.150884E-07	194.94864
5.151530E-07	194.895789
5.194548E-07	191.380627
5.238582E-07	187.890476
5.261352E-07	186.139944
5.282990E-07	184.477304
5.305381E-07	182.808414
5.327773E-07	181.139523
5.372937E-07	177.874657
5.373611E-07	177.827373
5.418483E-07	174.682567
5.464416E-07	171.560103
5.488168E-07	169.993904
5.510738E-07	168.506367
5.557452E-07	165.519891
5.604563E-07	162.598487
5.605266E-07	162.556178
5.652073E-07	159.742233
5.699985E-07	156.948437
5.724761E-07	155.547259
5.748304E-07	154.216485
5.797032E-07	151.545162
5.846174E-07	148.932506
5.846908E-07	148.894675
5.895732E-07	146.378748
5.945710E-07	143.881253
5.970911E-07	142.660034
5.996112E-07	141.438814
5.996864E-07	141.40345
6.046941E-07	139.051807
6.098201E-07	136.717604
6.111124E-07	136.146972
6.149895E-07	134.435076
6.150667E-07	134.402031
6.188995E-07	132.762224
6.202028E-07	132.204613
6.228315E-07	131.114171
6.254602E-07	130.023728
6.281113E-07	128.957549
6.307623E-07	127.891369
6.308414E-07	127.860501
6.334357E-07	126.849643
