E(MeV)	pendfb7/Gd156:1
1.141576E-07	5.73306893
1.175796E-07	5.7206384
1.211064E-07	5.70837903
1.247367E-07	5.69630332
1.284781E-07	5.68439413
1.323293E-07	5.67266317
1.362985E-07	5.66109363
1.403842E-07	5.64969684
1.445949E-07	5.63845648
1.489293E-07	5.62738354
1.533963E-07	5.61646216
1.579945E-07	5.60570302
1.627335E-07	5.59509069
1.676116E-07	5.58463553
1.726390E-07	5.57432256
1.778140E-07	5.56416185
1.831475E-07	5.55413884
1.886375E-07	5.54426354
1.942956E-07	5.53452261
2.001198E-07	5.52492719
2.061222E-07	5.51546394
2.123010E-07	5.50613899
2.186688E-07	5.49693518
2.252236E-07	5.48786142
2.319791E-07	5.47890677
2.389329E-07	5.47008123
2.460995E-07	5.46137242
2.534766E-07	5.4527888
2.610795E-07	5.444318
2.689056E-07	5.43596822
2.700454E-07	5.43480371
2.769713E-07	5.42780934
2.852738E-07	5.41978368
2.938304E-07	5.4118662
3.026383E-07	5.40406459
3.117158E-07	5.39636763
3.210598E-07	5.3887828
3.306898E-07	5.38129918
3.406025E-07	5.37392402
3.508187E-07	5.36664669
3.613348E-07	5.35947424
3.721729E-07	5.3523964
3.833291E-07	5.34542078
3.948269E-07	5.33854018
4.066622E-07	5.33176152
4.188598E-07	5.32506763
4.314156E-07	5.3184632
4.443556E-07	5.31194239
4.576756E-07	5.30551286
4.714033E-07	5.29916538
4.855341E-07	5.29290606
5.000974E-07	5.28672581
5.150884E-07	5.28063052
5.305381E-07	5.27461134
5.464416E-07	5.268674
5.628318E-07	5.26280985
5.797032E-07	5.25702447
5.970911E-07	5.25130941
6.149895E-07	5.24567009
6.334357E-07	5.24009826
6.524236E-07	5.23459918
6.719927E-07	5.2291648
6.921364E-07	5.22380023
7.128966E-07	5.21849758
7.342664E-07	5.21326183
7.562903E-07	5.20808528
7.789609E-07	5.20297331
8.023253E-07	5.1979228
8.298785E-07	5.19222538
8.547550E-07	5.18729528
8.803928E-07	5.18241656
9.067835E-07	5.17759478
9.339819E-07	5.17282231
9.619790E-07	5.16810378
9.908330E-07	5.16343219
1.011956E-06	5.16012746
1.040510E-06	5.15580506
1.069869E-06	5.15152358
1.100057E-06	5.14728191
1.131097E-06	5.14307888
1.163013E-06	5.13891337
1.195829E-06	5.13478424
1.229571E-06	5.13069033
1.264265E-06	5.12663051
1.299938E-06	5.12260363
1.336618E-06	5.11860871
1.374333E-06	5.11464958
1.433048E-06	5.10875437
1.493983E-06	5.10293712
1.557810E-06	5.09715179
1.624049E-06	5.09144781
1.693433E-06	5.08576764
1.765440E-06	5.08016004
1.840865E-06	5.07456951
1.919140E-06	5.06904289
2.001131E-06	5.06352499
2.086221E-06	5.05806259
2.175351E-06	5.05260211
2.299844E-06	5.04538499
2.431462E-06	5.03817637
2.570613E-06	5.03099114
2.679918E-06	5.02561611
2.833287E-06	5.01843089
2.995434E-06	5.01123232
3.166860E-06	5.00401213
3.348097E-06	4.99678107
3.539706E-06	4.9894668
3.795077E-06	4.98024833
4.012266E-06	4.9727918
4.241885E-06	4.96525201
4.547035E-06	4.95569505
4.611186E-06	4.95378627
4.875080E-06	4.94489184
5.225780E-06	4.9335709
5.680739E-06	4.91954053
6.090575E-06	4.90742485
6.620823E-06	4.89236908
7.197236E-06	4.8766941
7.823830E-06	4.86033523
8.764121E-06	4.83694418
9.374046E-06	4.82253683
9.527129E-06	4.81790871
1.035657E-05	4.79360677
1.141705E-05	4.76380338
1.223836E-05	4.74165078
1.293875E-05	4.7234821
1.364931E-05	4.70570224
1.367922E-05	4.70467423
1.446207E-05	4.67865693
1.528973E-05	4.65233082
1.594295E-05	4.63238602
1.662086E-05	4.61261127
1.705247E-05	4.60077089
1.733095E-05	4.58977512
1.832278E-05	4.55305569
1.883979E-05	4.53527724
1.937138E-05	4.51815471
1.959793E-05	4.51157154
2.019507E-05	4.48530994
2.076491E-05	4.46268661
2.120434E-05	4.44664828
2.160052E-05	4.4336689
2.165204E-05	4.43105014
2.210813E-05	4.40975778
2.257271E-05	4.39045919
2.289117E-05	4.37885008
2.315888E-05	4.37095696
2.353708E-05	4.35279804
2.386453E-05	4.34001187
2.414362E-05	4.33110976
2.420121E-05	4.32806733
2.453790E-05	4.31309775
2.488409E-05	4.30111437
2.514373E-05	4.29475762
2.515724E-05	4.29456009
2.539971E-05	4.28531184
2.565386E-05	4.27843674
2.584923E-05	4.27561676
2.590802E-05	4.27327122
2.618216E-05	4.2664688
2.645629E-05	4.26459367
2.655528E-05	4.26556106
2.663905E-05	4.26393122
2.682239E-05	4.26344926
2.700573E-05	4.2661787
2.709148E-05	4.26914684
2.718907E-05	4.26926703
2.737241E-05	4.27358629
2.755546E-05	4.28251515
2.766079E-05	4.29066423
2.773851E-05	4.29390992
2.792156E-05	4.30746949
2.803960E-05	4.32052639
2.810461E-05	4.32541142
2.828766E-05	4.34713787
2.841841E-05	4.36915561
2.847071E-05	4.37574594
2.860800E-05	4.39987414
2.874529E-05	4.43066143
2.878451E-05	4.44160372
2.888257E-05	4.46395834
2.901986E-05	4.50375832
2.915061E-05	4.55086923
2.915715E-05	4.55287021
2.929443E-05	4.60592668
2.942518E-05	4.66851174
2.943172E-05	4.67127464
2.956901E-05	4.74388602
2.969976E-05	4.82914109
2.970630E-05	4.83296666
2.979782E-05	4.89727495
2.988935E-05	4.97129989
2.997433E-05	5.05009175
2.998087E-05	5.05572433
3.007240E-05	5.146683
3.015738E-05	5.243737
3.016392E-05	5.25080874
3.025545E-05	5.36499281
3.033716E-05	5.48120395
3.034043E-05	5.48656298
3.044503E-05	5.65092029
3.051694E-05	5.78099065
3.052348E-05	5.79422886
3.058886E-05	5.92185147
3.066077E-05	6.07947308
3.068038E-05	6.12768947
3.073268E-05	6.25270616
3.080459E-05	6.44606356
3.081113E-05	6.4658354
3.087651E-05	6.65913375
3.094188E-05	6.88028279
3.096476E-05	6.95601244
3.102360E-05	7.17688334
3.107263E-05	7.3806473
3.108244E-05	7.42067418
3.114127E-05	7.6872057
3.119031E-05	7.93390288
3.120011E-05	7.9825641
3.125895E-05	8.30764798
3.129490E-05	8.52910917
3.131779E-05	8.66852515
3.137009E-05	9.02243088
3.139950E-05	9.24605248
3.143873E-05	9.54168103
3.148449E-05	9.92744352
3.150410E-05	10.1085915
3.153025E-05	10.348586
3.157602E-05	10.809682
3.160870E-05	11.1718097
3.162178E-05	11.3159397
3.166754E-05	11.8717455
3.171330E-05	12.4852164
3.176724E-05	13.2924038
3.182117E-05	14.204588
3.185713E-05	14.8796803
3.187347E-05	15.2141251
3.189308E-05	15.6161434
3.192904E-05	16.4208967
3.196500E-05	17.3031646
3.196827E-05	17.3911006
3.200095E-05	18.2722067
3.202710E-05	19.0499489
3.203854E-05	19.3909134
3.205162E-05	19.8219932
3.207205E-05	20.496867
3.207613E-05	20.6320895
3.208839E-05	21.0821274
3.210555E-05	21.7132556
3.211372E-05	22.0143045
3.211863E-05	22.2153169
3.213170E-05	22.7521361
3.214478E-05	23.2898056
3.215132E-05	23.5590928
3.215704E-05	23.8189223
3.216521E-05	24.1905912
3.217338E-05	24.5626714
3.218073E-05	24.8979171
3.218073E-05	24.897922
3.219054E-05	25.3868321
3.219708E-05	25.7131633
3.220362E-05	26.0398169
3.221015E-05	26.3668721
3.221220E-05	26.4793775
3.221792E-05	26.7947151
3.222364E-05	27.1103395
3.222936E-05	27.4262614
3.223508E-05	27.7424921
3.224080E-05	28.0590431
3.224284E-05	28.1721991
3.224580E-05	28.3547411
3.225224E-05	28.7516694
3.225796E-05	29.1048763
3.226368E-05	29.4584547
3.226940E-05	29.8124185
3.227430E-05	30.1161329
3.227716E-05	30.2934967
3.228043E-05	30.5166162
3.228595E-05	30.8935446
3.229146E-05	31.2708804
3.229718E-05	31.6626526
3.230168E-05	31.9708625
3.230331E-05	32.0932753
3.230944E-05	32.552896
3.231639E-05	33.0745139
3.232129E-05	33.443193
3.232619E-05	33.8122845
3.232946E-05	34.0587
3.233355E-05	34.3958541
3.234090E-05	35.0037213
3.234826E-05	35.6126537
3.235398E-05	36.0871211
3.235561E-05	36.2350574
3.236297E-05	36.901887
3.237032E-05	37.5699328
3.237604E-05	38.0904159
3.237849E-05	38.3138309
3.238176E-05	38.6366458
3.238748E-05	39.202421
3.239320E-05	39.7690617
3.239811E-05	40.2556085
3.239974E-05	40.4312525
3.240628E-05	41.1351052
3.241281E-05	41.8402596
3.241935E-05	42.5467765
3.242099E-05	42.7238111
3.242752E-05	43.4921066
3.243570E-05	44.4548282
3.244060E-05	45.0339766
3.244387E-05	45.4553914
3.245204E-05	46.5115876
3.246021E-05	47.5706104
3.246511E-05	48.2078105
3.246838E-05	48.6773431
3.247656E-05	49.8543664
3.248473E-05	51.0347432
3.248963E-05	51.7450753
3.249257E-05	52.2171557
3.250042E-05	53.4795258
3.250826E-05	54.7456109
3.251349E-05	55.5922819
3.251611E-05	56.0619662
3.252395E-05	57.4751584
3.253212E-05	58.9519658
3.253703E-05	59.8411837
3.254046E-05	60.5339908
3.254879E-05	62.222187
3.255713E-05	63.9165479
3.256056E-05	64.6169187
3.256546E-05	65.7138104
3.257429E-05	67.6958793
3.257625E-05	68.1383338
3.258410E-05	70.0482704
3.259194E-05	71.9673411
3.259390E-05	72.4863836
3.260371E-05	75.0939908
3.260763E-05	76.142485
3.261352E-05	77.8478178
3.262332E-05	80.7048571
3.263313E-05	83.862517
3.264293E-05	87.0380428
3.265274E-05	90.5336529
3.265601E-05	91.706068
3.266255E-05	94.2333656
3.266908E-05	96.7766578
3.267235E-05	98.150802
3.268216E-05	102.299865
3.269197E-05	106.825849
3.269523E-05	108.34546
3.270177E-05	111.647523
3.270831E-05	114.974194
3.271158E-05	116.787572
3.272138E-05	122.268925
3.273119E-05	128.285303
3.273315E-05	129.497192
3.273773E-05	132.557095
3.274361E-05	136.514018
3.274427E-05	136.989042
3.275080E-05	141.766543
3.275407E-05	144.170318
3.275734E-05	146.774021
3.276388E-05	152.014245
3.276453E-05	152.541825
3.277042E-05	157.699114
3.277499E-05	161.737764
3.277695E-05	163.624063
3.278349E-05	169.954805
3.278545E-05	171.868228
3.279003E-05	176.747906
3.279591E-05	183.068668
3.279656E-05	183.839093
3.280310E-05	191.600269
3.280637E-05	195.51249
3.280964E-05	199.776668
3.281487E-05	206.655049
3.281618E-05	208.52974
3.282271E-05	217.979648
3.282468E-05	220.839968
3.282925E-05	228.176168
3.283448E-05	236.633611
3.283546E-05	238.381853
3.284135E-05	248.957672
3.284429E-05	254.291244
3.284723E-05	260.184151
3.285311E-05	272.070241
3.285409E-05	274.06946
3.285900E-05	285.134194
3.286390E-05	296.298534
3.286488E-05	298.732728
3.287044E-05	312.647162
3.287077E-05	313.525461
3.287665E-05	329.471433
3.287698E-05	330.36577
3.288253E-05	346.677197
3.288351E-05	349.583846
3.288842E-05	365.180956
3.289005E-05	370.430881
3.289430E-05	385.085646
3.289659E-05	393.054406
3.290018E-05	406.501715
3.290313E-05	417.612112
3.290607E-05	429.54441
3.290966E-05	444.271757
3.291195E-05	454.33657
3.291620E-05	473.210429
3.291784E-05	481.00532
3.292274E-05	504.61588
3.292372E-05	509.684597
3.292928E-05	538.675053
3.293451E-05	568.20248
3.293581E-05	575.650544
3.293974E-05	599.591561
3.294235E-05	615.692729
3.294497E-05	632.931858
3.294889E-05	659.013662
3.295020E-05	668.313719
3.295543E-05	705.828191
3.296066E-05	746.247059
3.296196E-05	756.438808
3.296589E-05	789.054281
3.296850E-05	810.979594
3.297112E-05	834.337577
3.297504E-05	869.660796
3.297635E-05	882.185452
3.298158E-05	932.682013
3.298681E-05	986.72194
3.298811E-05	1000.36661
3.299465E-05	1072.64763
3.300119E-05	1149.95948
3.300250E-05	1166.28075
3.300773E-05	1232.26629
3.301034E-05	1267.45007
3.301720E-05	1360.69875
3.301753E-05	1365.17971
3.302407E-05	1461.00158
3.302603E-05	1489.99125
3.303093E-05	1566.62024
3.303388E-05	1613.02283
3.304009E-05	1716.76312
3.304434E-05	1788.35118
3.304695E-05	1835.06385
3.305480E-05	1976.20891
3.306656E-05	2201.79296
3.306722E-05	2214.43999
3.307833E-05	2440.39444
3.308095E-05	2493.98422
3.309271E-05	2745.46569
3.313848E-05	3730.09683
3.313913E-05	3743.16028
3.315155E-05	3989.03755
3.315678E-05	4084.80808
3.316332E-05	4202.92373
3.316724E-05	4266.72927
3.317509E-05	4392.42157
3.317770E-05	4428.9649
3.318581E-05	4539.88274
3.318816E-05	4566.86462
3.319653E-05	4659.99913
3.319862E-05	4678.32901
3.320673E-05	4746.50602
3.320803E-05	4754.54351
3.321536E-05	4797.08179
3.321640E-05	4800.16727
3.322545E-05	4823.72315
3.322958E-05	4833.06632
3.323314E-05	4830.71171
3.323837E-05	4825.39712
3.324255E-05	4811.00178
3.324883E-05	4786.83683
3.325301E-05	4760.55027
3.325824E-05	4725.70398
3.326138E-05	4698.28432
3.326661E-05	4650.88453
3.326975E-05	4616.00463
3.327707E-05	4531.95915
3.328125E-05	4475.0074
3.328818E-05	4378.02242
3.329276E-05	4304.9989
3.329995E-05	4187.68697
3.330583E-05	4081.70434
3.331237E-05	3961.91869
3.331891E-05	3833.31348
3.332545E-05	3703.1788
3.333198E-05	3565.43012
3.337448E-05	2660.94971
3.338167E-05	2513.14657
3.338821E-05	2379.49861
3.339932E-05	2162.13976
3.339997E-05	2149.4586
3.341043E-05	1956.32083
3.341109E-05	1944.88882
3.342089E-05	1774.94888
3.342286E-05	1743.00224
3.343135E-05	1605.8535
3.343201E-05	1595.9172
3.343920E-05	1487.6515
3.344181E-05	1450.66307
3.344901E-05	1350.04451
3.345162E-05	1315.64457
3.345554E-05	1264.64552
3.346143E-05	1192.01893
3.346208E-05	1184.04711
3.346862E-05	1108.54112
3.347123E-05	1079.9737
3.347516E-05	1037.69488
3.348104E-05	977.832887
3.348169E-05	971.262197
3.348823E-05	909.367716
3.348888E-05	903.559283
3.349542E-05	846.167693
3.349673E-05	835.479039
3.350327E-05	782.697596
3.350457E-05	772.914743
3.351111E-05	724.624762
3.351242E-05	715.687394
3.351896E-05	671.586019
3.352026E-05	663.433662
3.352680E-05	623.218629
3.352811E-05	615.791592
3.353465E-05	579.163399
3.353595E-05	572.403549
3.354249E-05	539.072885
3.354380E-05	532.924255
3.355034E-05	502.612458
3.355164E-05	496.984653
3.355687E-05	474.790388
3.355949E-05	464.486521
3.356472E-05	444.180695
3.356799E-05	432.475488
3.357256E-05	416.354583
3.357779E-05	399.356855
3.358041E-05	391.003337
3.358760E-05	369.799693
3.358825E-05	367.904414
3.359610E-05	346.896394
3.359741E-05	343.654942
3.360394E-05	327.733296
3.360721E-05	320.355998
3.361179E-05	310.203998
3.361702E-05	299.439602
3.361963E-05	294.145734
3.362683E-05	280.621157
3.362748E-05	279.411208
3.363532E-05	265.90188
3.363663E-05	263.807329
3.364382E-05	252.504545
3.364971E-05	243.924057
