E(MeV)	Xe-124
2.364490E-09	487.721376
2.404747E-09	483.667731
2.435368E-09	480.584389
2.508415E-09	473.548021
2.583608E-09	466.619089
2.649870E-09	460.777927
2.661102E-09	459.787803
2.740871E-09	453.061012
2.823082E-09	446.428959
2.907706E-09	439.898316
2.932355E-09	438.078619
2.994921E-09	433.459743
3.084697E-09	427.119538
3.177221E-09	420.868724
3.272461E-09	414.713481
3.370617E-09	408.645027
3.471655E-09	402.669363
3.575785E-09	396.777937
3.667494E-09	391.814382
3.682973E-09	390.976618
3.793441E-09	385.257137
3.907154E-09	379.625092
4.024346E-09	374.072514
4.144980E-09	368.60483
4.269306E-09	363.214336
4.397283E-09	357.906268
4.529177E-09	352.67312
4.664944E-09	347.520019
4.704489E-09	346.084199
4.804866E-09	342.439678
4.948897E-09	337.437077
5.097336E-09	332.505102
5.250134E-09	327.648606
5.407609E-09	322.86068
5.569708E-09	318.146093
5.736768E-09	313.49808
5.908733E-09	308.92126
6.085962E-09	304.409096
6.268395E-09	299.966038
6.456412E-09	295.585787
6.649949E-09	291.272658
6.849411E-09	287.020483
7.054729E-09	282.833483
7.266331E-09	278.705678
7.358856E-09	276.979121
7.484147E-09	274.641148
7.708630E-09	270.634105
7.939704E-09	266.688505
8.177850E-09	262.79872
8.422990E-09	258.968565
8.675632E-09	255.192621
8.749176E-09	254.14118
8.935694E-09	251.474588
9.203714E-09	247.809198
9.479605E-09	244.200041
9.763940E-09	240.641989
1.005663E-08	237.138544
1.035827E-08	233.684722
1.057909E-08	231.266154
1.066877E-08	230.283938
1.098877E-08	226.931345
1.131817E-08	223.630238
1.165765E-08	220.375911
1.200710E-08	217.171571
1.236725E-08	214.012636
1.273797E-08	210.902221
1.300975E-08	208.720979
1.312004E-08	207.835891
1.351332E-08	204.81693
1.391865E-08	201.840486
1.433587E-08	198.909775
1.476587E-08	196.020625
1.520849E-08	193.175898
1.566466E-08	190.37155
1.613423E-08	187.610366
1.640892E-08	186.065299
1.661816E-08	184.888428
1.711631E-08	182.20845
1.762970E-08	179.566614
1.815817E-08	176.965549
1.870281E-08	174.401558
1.926345E-08	171.87719
1.984125E-08	169.388851
2.043601E-08	166.939005
2.104897E-08	164.524158
2.122741E-08	163.851821
2.167994E-08	162.146684
2.233022E-08	159.803185
2.299959E-08	157.495945
2.368945E-08	155.221655
2.439956E-08	152.982538
2.526874E-08	150.371989
2.530000E-08	150.28063
2.605886E-08	148.113684
2.684000E-08	145.980274
2.764505E-08	143.877375
2.847374E-08	141.807085
2.932779E-08	139.766483
3.020692E-08	137.757609
3.111296E-08	135.77763
3.204560E-08	133.828522
3.300679E-08	131.907533
3.399621E-08	130.016568
3.457502E-08	128.958705
3.501590E-08	128.152937
3.606554E-08	126.318464
3.714730E-08	124.510497
3.826083E-08	122.730771
3.940844E-08	120.976701
4.058975E-08	119.249975
4.180722E-08	117.548107
4.306043E-08	115.872776
4.435200E-08	114.221612
4.568150E-08	112.596276
4.705169E-08	110.994486
4.846211E-08	109.417852
4.991571E-08	107.864161
5.141198E-08	106.33495
5.295405E-08	104.828047
5.454141E-08	103.344945
5.617734E-08	101.883531
5.786132E-08	100.445252
5.959683E-08	99.0280606
6.138331E-08	97.6333634
6.322446E-08	96.2591849
6.511968E-08	94.9069043
6.707291E-08	93.5746283
6.792697E-08	93.0177695
6.908349E-08	92.2637155
7.115561E-08	90.9723225
7.328857E-08	89.7017113
7.548682E-08	88.4500122
7.774961E-08	87.2183663
8.008167E-08	86.0049256
8.248220E-08	84.8108399
8.495620E-08	83.6344204
8.750285E-08	82.4768809
9.012745E-08	81.336633
9.127507E-08	80.8601134
9.282911E-08	80.21485
9.561346E-08	79.1099518
9.847958E-08	78.0230276
1.014334E-07	76.9525306
1.044740E-07	75.8995365
1.076076E-07	74.8625933
1.108333E-07	73.8428024
1.141576E-07	72.838796
1.165913E-07	72.1367339
1.175796E-07	71.8516189
1.211064E-07	70.8798311
1.247367E-07	69.9242423
1.284781E-07	68.9833209
1.323293E-07	68.0579084
1.362985E-07	67.1467199
1.403842E-07	66.2507528
1.421743E-07	65.8758174
1.445949E-07	65.3688236
1.489293E-07	64.5018492
1.533963E-07	63.6486102
1.579945E-07	62.8099611
1.627335E-07	61.984717
1.669071E-07	61.2931272
1.683220E-07	61.0586826
1.741025E-07	60.1503561
1.800814E-07	59.2594822
1.862657E-07	58.3858255
1.910429E-07	57.7460432
1.926624E-07	57.5291616
1.992787E-07	56.6892782
2.061222E-07	55.8659439
2.132008E-07	55.0589563
2.141006E-07	54.9617669
2.205225E-07	54.2681812
2.280956E-07	53.4935548
2.359287E-07	52.7350177
2.369245E-07	52.6437186
2.440309E-07	51.9921721
2.524113E-07	51.2643743
2.588849E-07	50.7319046
2.610795E-07	50.5514036
2.700454E-07	49.8533432
2.793192E-07	49.1701508
2.889115E-07	48.5017299
2.988331E-07	47.8479103
3.090956E-07	47.2085833
3.183610E-07	46.6630394
3.197104E-07	46.5835932
3.306898E-07	45.9728408
3.377395E-07	45.6024522
3.420462E-07	45.3761958
3.537926E-07	44.7935599
3.552858E-07	44.7236605
3.659424E-07	44.2248429
3.721729E-07	43.9497289
3.785094E-07	43.6699477
3.882171E-07	43.2657972
3.915080E-07	43.1287988
4.049531E-07	42.6013264
4.188598E-07	42.0874805
4.206276E-07	42.0259922
4.332441E-07	41.587205
4.350727E-07	41.5273803
4.481224E-07	41.1004661
4.500138E-07	41.0423016
4.635116E-07	40.6272361
4.774059E-07	40.225946
4.794294E-07	40.1675094
4.917254E-07	39.8342467
4.958937E-07	39.7212809
5.043368E-07	39.5067393
5.129235E-07	39.2885655
5.172716E-07	39.1850865
5.282990E-07	38.9226721
5.305381E-07	38.8693915
5.395710E-07	38.6683011
5.487577E-07	38.4638073
5.510738E-07	38.4156323
5.628318E-07	38.1710916
5.676029E-07	38.0718729
5.724145E-07	37.978506
5.821603E-07	37.78941
5.870953E-07	37.6936681
5.920721E-07	37.6037138
6.021526E-07	37.4215319
6.072571E-07	37.3292919
6.124048E-07	37.2427796
6.202028E-07	37.111742
6.281113E-07	36.9788611
6.361092E-07	36.8541397
6.442205E-07	36.7276656
6.496816E-07	36.6425248
6.524236E-07	36.6029314
6.607430E-07	36.4828212
6.691565E-07	36.3613674
6.719927E-07	36.3204303
6.776892E-07	36.244462
6.863185E-07	36.129399
6.950700E-07	36.0127233
7.009621E-07	35.9403775
7.069042E-07	35.8674268
7.128966E-07	35.7938663
7.189398E-07	35.7196909
7.250343E-07	35.6510446
7.311804E-07	35.5818256
7.373786E-07	35.5120292
7.436294E-07	35.4416508
7.499331E-07	35.3767612
7.562903E-07	35.3113317
7.627014E-07	35.2453578
7.691668E-07	35.1788353
7.740501E-07	35.1331059
7.789609E-07	35.0871249
7.839133E-07	35.0407605
7.888937E-07	34.9941406
7.939023E-07	34.947264
7.955812E-07	34.9315527
7.989390E-07	34.9031034
8.040185E-07	34.8600744
8.091267E-07	34.8168092
8.142636E-07	34.7733069
8.194296E-07	34.7295666
8.229027E-07	34.7001642
8.246393E-07	34.6869395
8.298785E-07	34.6470488
8.333811E-07	34.6203845
8.369134E-07	34.5934976
8.404456E-07	34.5666141
8.440079E-07	34.5395063
8.475701E-07	34.512402
8.511625E-07	34.4850716
8.547550E-07	34.4606826
8.583778E-07	34.4360905
8.620007E-07	34.4115022
8.656543E-07	34.3867092
8.693079E-07	34.3619201
8.729925E-07	34.3369247
8.766770E-07	34.3119332
8.803928E-07	34.2867339
8.841086E-07	34.264468
8.869191E-07	34.2476297
8.897295E-07	34.2307936
8.925480E-07	34.2139124
8.953823E-07	34.1969384
8.982165E-07	34.1799668
9.010669E-07	34.1629017
9.039252E-07	34.1457911
9.067835E-07	34.1286829
9.096661E-07	34.1114323
9.106269E-07	34.1056829
9.125486E-07	34.0956452
9.154393E-07	34.0805486
9.183463E-07	34.0653695
9.212533E-07	34.050193
9.241767E-07	34.0349333
9.271083E-07	34.0196334
9.300399E-07	34.0043362
9.320109E-07	33.9940531
9.339819E-07	33.9837712
9.359529E-07	33.9734905
9.379239E-07	33.963211
9.399116E-07	33.9528456
9.418993E-07	33.9424814
9.438870E-07	33.9336334
9.458747E-07	33.9247867
9.478792E-07	33.9158662
9.498838E-07	33.906947
9.518883E-07	33.898029
9.538929E-07	33.8891124
9.559144E-07	33.8801214
9.579359E-07	33.8711318
9.599575E-07	33.8621434
9.619790E-07	33.8531564
9.640177E-07	33.8440945
9.660564E-07	33.835034
9.675854E-07	33.8282395
9.691144E-07	33.8214457
9.706477E-07	33.8146335
9.721897E-07	33.8077837
9.737316E-07	33.8009346
9.752736E-07	33.7940864
9.767344E-07	33.7875994
9.768156E-07	33.7873002
9.783575E-07	33.7816185
9.799126E-07	33.7758895
9.814676E-07	33.7701612
9.830226E-07	33.7644337
9.845777E-07	33.758707
9.861327E-07	33.7529811
9.876965E-07	33.7472237
9.892648E-07	33.7414509
9.908330E-07	33.7356789
9.924012E-07	33.7299078
9.939694E-07	33.7241375
9.955421E-07	33.7183516
9.971236E-07	33.712534
9.981779E-07	33.7086561
9.992323E-07	33.7047786
1.000287E-06	33.7009014
1.001341E-06	33.6970246
1.002395E-06	33.6931482
1.003450E-06	33.6892721
1.004513E-06	33.6853636
1.005576E-06	33.6814554
1.006639E-06	33.6775477
1.007703E-06	33.6736403
1.008766E-06	33.6697333
1.009829E-06	33.6658267
1.010893E-06	33.6619205
1.011956E-06	33.6580146
1.012063E-06	33.657623
1.012940E-06	33.6550379
1.013924E-06	33.6521391
1.014908E-06	33.6492405
1.015892E-06	33.6463423
1.016876E-06	33.6434445
1.017861E-06	33.6405469
1.018845E-06	33.6376497
1.019829E-06	33.6347529
1.020813E-06	33.6318563
1.021797E-06	33.6289601
1.022973E-06	33.6255008
1.024012E-06	33.6224437
1.025051E-06	33.619387
1.026090E-06	33.6163306
1.027129E-06	33.6132746
1.028168E-06	33.610219
1.029207E-06	33.6071638
1.030246E-06	33.6041089
1.031090E-06	33.6016271
1.032064E-06	33.5987638
1.033039E-06	33.5959009
1.034013E-06	33.5930382
1.034987E-06	33.5901759
1.035961E-06	33.587314
1.036935E-06	33.5844523
1.037909E-06	33.581591
1.038883E-06	33.57873
1.039857E-06	33.5758694
1.040832E-06	33.5730091
1.041806E-06	33.5701492
1.042780E-06	33.5672895
1.043754E-06	33.5644302
1.044728E-06	33.5615713
1.045702E-06	33.5587126
1.046660E-06	33.555902
1.047585E-06	33.5531869
1.048511E-06	33.5504722
1.048949E-06	33.5491864
1.049436E-06	33.5480881
1.050362E-06	33.5460017
1.051352E-06	33.5437692
1.052318E-06	33.5415919
1.053219E-06	33.5395613
1.054120E-06	33.537531
1.055021E-06	33.5355009
1.055922E-06	33.5334712
1.056872E-06	33.5313321
1.057846E-06	33.5291384
1.058820E-06	33.5269451
1.059794E-06	33.5247522
1.060769E-06	33.5225596
1.061743E-06	33.5203673
1.062717E-06	33.5181754
1.063691E-06	33.5159838
1.064665E-06	33.5137925
1.065639E-06	33.5116016
1.066613E-06	33.5094111
1.067587E-06	33.5072209
1.068562E-06	33.505031
1.069536E-06	33.5028415
1.070510E-06	33.5006524
1.071484E-06	33.4984636
1.072296E-06	33.4966398
1.073270E-06	33.4944516
1.074244E-06	33.4922638
1.075218E-06	33.4900763
1.076192E-06	33.4878892
1.077166E-06	33.4857024
1.078140E-06	33.483516
1.079115E-06	33.4813299
1.080251E-06	33.47878
1.081225E-06	33.4765946
1.082199E-06	33.4744097
1.083173E-06	33.4722251
1.083758E-06	33.4709145
1.084147E-06	33.4702885
1.085122E-06	33.4687236
1.086096E-06	33.4671591
1.087070E-06	33.465595
1.088044E-06	33.4640312
1.089018E-06	33.4624678
1.089992E-06	33.4609047
1.091291E-06	33.4588212
1.092590E-06	33.4567383
1.093889E-06	33.454656
1.095188E-06	33.4525744
1.096486E-06	33.4504934
1.097785E-06	33.448413
1.099084E-06	33.4463333
1.100383E-06	33.4442542
1.101682E-06	33.4421758
1.102980E-06	33.440098
1.104279E-06	33.4380209
1.105578E-06	33.4359444
1.106877E-06	33.4338685
1.108176E-06	33.4317933
1.109475E-06	33.4297187
1.110773E-06	33.4276448
1.112072E-06	33.4255715
1.113371E-06	33.4234989
1.114670E-06	33.4214269
1.115969E-06	33.4193556
1.117268E-06	33.4172849
1.118566E-06	33.4152149
1.119865E-06	33.4131455
1.120125E-06	33.4127318
1.121164E-06	33.4117611
1.122463E-06	33.4105483
1.123762E-06	33.4093362
1.125061E-06	33.4081248
1.127009E-06	33.4063089
1.128957E-06	33.4044945
1.130905E-06	33.4026816
1.132269E-06	33.4014134
1.133698E-06	33.4000856
1.135126E-06	33.3987587
1.137270E-06	33.3967698
1.139413E-06	33.3947827
1.141556E-06	33.3927974
1.143634E-06	33.3908741
1.145582E-06	33.3890725
1.147530E-06	33.3872725
1.149479E-06	33.3854739
1.151427E-06	33.3836769
1.153375E-06	33.3818815
1.155323E-06	33.3800876
1.157272E-06	33.3782952
1.159220E-06	33.3765043
1.161168E-06	33.3747151
1.161688E-06	33.3742383
1.163116E-06	33.373856
1.166363E-06	33.3729906
1.168961E-06	33.3723013
1.171559E-06	33.3716149
1.174156E-06	33.3709313
1.176754E-06	33.3702504
1.179352E-06	33.3695724
1.181949E-06	33.3688971
1.184547E-06	33.3682248
1.187145E-06	33.3675552
1.189742E-06	33.3668885
1.192340E-06	33.3662246
1.194938E-06	33.3655637
1.197535E-06	33.3649056
1.200133E-06	33.3642503
1.201172E-06	33.3639894
1.202730E-06	33.3645391
1.205328E-06	33.3654582
1.207926E-06	33.3663802
1.210523E-06	33.3673052
1.213121E-06	33.368233
1.215719E-06	33.3691638
1.218316E-06	33.3700976
1.220914E-06	33.3710343
1.224811E-06	33.3724449
1.228707E-06	33.3738623
1.232604E-06	33.3752864
1.236500E-06	33.3767172
1.240397E-06	33.3781549
1.240656E-06	33.3782512
1.244293E-06	33.3815429
1.247990E-06	33.3848957
1.251288E-06	33.3878921
1.254587E-06	33.3908935
1.257885E-06	33.3938998
1.262283E-06	33.3979161
1.266681E-06	33.4019413
1.271079E-06	33.4059754
1.273906E-06	33.4085748
1.275477E-06	33.4109336
1.279875E-06	33.4175482
1.284334E-06	33.4242654
1.288856E-06	33.4310857
1.293378E-06	33.4379157
1.297900E-06	33.4447556
1.302422E-06	33.4516053
1.306944E-06	33.458465
1.311466E-06	33.4653346
1.315988E-06	33.4722143
1.320574E-06	33.4792014
1.323051E-06	33.4829808
1.325223E-06	33.4877804
1.329873E-06	33.498062
1.334523E-06	33.5083544
1.339172E-06	33.5186578
1.343822E-06	33.5289721
1.348471E-06	33.5392975
1.353121E-06	33.549634
1.357836E-06	33.5601277
1.362617E-06	33.5707792
1.367397E-06	33.5814427
1.372178E-06	33.5921183
1.373954E-06	33.596089
1.376959E-06	33.6046993
1.384130E-06	33.6252727
1.391301E-06	33.6458737
1.398607E-06	33.6668909
1.405981E-06	33.6881318
1.413354E-06	33.7094027
1.418325E-06	33.7237648
1.420727E-06	33.7321814
1.428101E-06	33.7580485
1.435544E-06	33.7841901
1.443125E-06	33.8108517
1.450707E-06	33.8375465
1.458288E-06	33.8642749
1.465870E-06	33.8910372
1.469250E-06	33.9029845
1.473451E-06	33.9202904
1.481247E-06	33.9524375
1.489042E-06	33.9846214
1.496838E-06	34.0168424
1.504633E-06	34.049101
1.510707E-06	34.0742661
1.512428E-06	34.0823029
1.520370E-06	34.1194232
1.528386E-06	34.156927
1.536401E-06	34.1944721
1.544417E-06	34.2320591
1.552432E-06	34.2696882
1.553334E-06	34.2739271
1.560523E-06	34.3115783
1.568764E-06	34.354788
1.577006E-06	34.3980438
1.585248E-06	34.441346
1.596236E-06	34.4991555
1.597164E-06	34.5040414
1.607380E-06	34.5635006
1.618679E-06	34.6293497
1.629978E-06	34.6952909
1.641276E-06	34.7613257
1.642230E-06	34.7669065
1.652735E-06	34.8343587
1.664352E-06	34.9090584
1.675970E-06	34.9838614
1.687588E-06	35.0587696
1.688568E-06	35.0651002
1.699369E-06	35.141199
1.711314E-06	35.2254738
1.723260E-06	35.3098649
1.735205E-06	35.394374
1.736213E-06	35.401516
1.747319E-06	35.4869974
1.759602E-06	35.5816631
1.771884E-06	35.6764597
1.784167E-06	35.7713893
1.785203E-06	35.779412
1.796623E-06	35.8751074
1.809252E-06	35.9810856
1.821881E-06	36.0872118
1.834510E-06	36.1934884
1.835575E-06	36.2024701
1.847317E-06	36.3093364
1.860302E-06	36.4276884
1.873288E-06	36.5462086
1.886273E-06	36.6649001
1.887369E-06	36.6749314
1.899442E-06	36.7940418
1.912794E-06	36.9259568
1.926145E-06	37.0580613
1.939497E-06	37.1903582
1.940624E-06	37.2015396
1.953037E-06	37.3340646
1.966766E-06	37.4808402
1.980494E-06	37.6278318
1.994223E-06	37.7750435
1.995382E-06	37.787486
2.008145E-06	37.934846
2.022261E-06	38.0980585
2.036377E-06	38.2615179
2.050493E-06	38.4252291
2.051684E-06	38.4390666
2.064808E-06	38.6028707
2.079322E-06	38.7843041
2.093837E-06	38.9660202
2.108351E-06	39.148025
2.109576E-06	39.1634096
2.123070E-06	39.3455088
2.137993E-06	39.5472163
2.152917E-06	39.7492487
2.167841E-06	39.9516132
2.169100E-06	39.9687198
2.182975E-06	40.1712597
2.198320E-06	40.3956219
2.213665E-06	40.6203589
2.229010E-06	40.8454792
2.230305E-06	40.8645105
2.244571E-06	41.0899907
2.260349E-06	41.3397807
2.276127E-06	41.5900047
2.291905E-06	41.840673
2.293236E-06	41.8618657
2.307905E-06	42.110854
2.324128E-06	42.3867107
2.340351E-06	42.663072
2.341767E-06	42.6872389
2.364686E-06	43.1011972
2.381367E-06	43.4031742
2.391210E-06	43.5817124
2.398047E-06	43.7130125
2.423069E-06	44.1946128
2.441579E-06	44.5519361
2.448560E-06	44.694758
2.465712E-06	45.0464691
2.491439E-06	45.5753565
2.492887E-06	45.6052054
2.517650E-06	46.1470651
2.535286E-06	46.533945
2.545642E-06	46.7617478
2.561739E-06	47.1380504
2.588690E-06	47.7700876
2.599390E-06	48.0217203
2.606823E-06	48.207765
2.634022E-06	48.8904234
2.652411E-06	49.3532541
2.654144E-06	49.3969738
2.671056E-06	49.8518009
2.689700E-06	50.35439
2.709918E-06	50.9010188
2.717667E-06	51.1248541
2.736838E-06	51.6802413
2.756009E-06	52.2369951
2.767267E-06	52.5647742
2.775180E-06	52.8114922
2.794350E-06	53.410683
2.814062E-06	54.0283567
2.825694E-06	54.3938175
2.833774E-06	54.6629391
2.853485E-06	55.3211945
2.865005E-06	55.7069098
2.873197E-06	55.9948062
2.893465E-06	56.7089789
2.905425E-06	57.1315972
2.913733E-06	57.4400841
2.934001E-06	58.194755
2.945845E-06	58.6370476
2.954269E-06	58.9680263
2.975108E-06	59.7892202
2.987406E-06	60.2752648
2.995948E-06	60.6310272
3.016788E-06	61.5015182
3.028967E-06	62.0117943
3.037628E-06	62.3947708
3.059056E-06	63.3451695
3.071700E-06	63.9078117
3.080483E-06	64.3209334
3.101911E-06	65.3319899
3.114433E-06	65.9248011
3.123339E-06	66.3712153
3.145371E-06	67.4792948
3.158373E-06	68.1354479
3.167404E-06	68.6189558
3.189436E-06	69.8025601
3.202312E-06	70.4967221
3.211469E-06	71.0214617
3.234123E-06	72.324293
3.247491E-06	73.0959865
3.256777E-06	73.6669655
3.279431E-06	75.0650753
3.292670E-06	75.8852853
3.302085E-06	76.5027519
3.325378E-06	78.0363045
3.327510E-06	78.1772344
3.348672E-06	79.6485945
3.362351E-06	80.6036034
3.371965E-06	81.3104715
3.395258E-06	83.03006
3.397519E-06	83.1976477
3.419209E-06	84.8939292
3.433342E-06	86.0040954
3.443160E-06	86.818805
3.467110E-06	88.8151336
3.469166E-06	88.9872488
3.491061E-06	90.9271836
3.505663E-06	92.2270322
3.515687E-06	93.17317
3.540314E-06	95.5085796
3.542497E-06	95.7166981
3.564940E-06	97.9878604
3.579331E-06	99.4515535
3.589566E-06	100.559443
3.614888E-06	103.314265
3.617205E-06	103.567762
3.640209E-06	106.251773
3.655078E-06	107.996169
3.665530E-06	109.306666
3.690851E-06	112.498868
3.693308E-06	112.810436
3.716887E-06	115.976089
3.719270E-06	116.297919
3.742923E-06	119.647189
3.745231E-06	119.975821
3.762450E-06	122.54782
3.771193E-06	123.859865
3.781976E-06	125.560152
