E(MeV)	mcnp/Sm-150:1
2.175844E-04	4.194029808
2.176088E-04	3.989719152
2.176576E-04	3.648449898
2.177064E-04	3.37480402
2.177552E-04	3.14893508
2.178040E-04	2.957930088
2.178528E-04	2.793838024
2.179016E-04	2.650373936
2.179992E-04	2.410815001
2.180968E-04	2.217924595
2.181944E-04	2.059136391
2.182920E-04	1.926026344
2.183896E-04	1.813056707
2.184872E-04	1.715958118
2.185848E-04	1.631686926
2.186824E-04	1.557834864
2.187800E-04	1.492569447
2.188776E-04	1.434474945
2.190728E-04	1.33539629
2.192680E-04	1.253965497
2.194632E-04	1.185808897
2.196584E-04	1.127847672
2.198536E-04	1.077875257
2.200488E-04	1.034278274
2.202440E-04	0.995842934
2.204392E-04	0.961641312
2.208296E-04	0.902837992
2.212200E-04	0.853493273
2.216104E-04	0.811221123
2.220008E-04	0.774278939
2.223912E-04	0.741436303
2.227816E-04	0.71196568
2.235624E-04	0.659888387
2.243432E-04	0.614359021
2.251240E-04	0.573655128
2.259048E-04	0.536645293
2.274663E-04	0.47005859
2.290279E-04	0.410746992
2.305894E-04	0.357401311
2.321510E-04	0.309613198
2.337126E-04	0.267603695
2.344934E-04	0.249027103
2.352742E-04	0.232448995
2.360550E-04	0.217978984
2.368358E-04	0.205883995
2.376166E-04	0.196386874
2.380070E-04	0.192726552
2.383974E-04	0.189950794
2.387878E-04	0.188063905
2.391782E-04	0.187119201
2.395686E-04	0.187185958
2.399590E-04	0.188333318
2.403494E-04	0.190621227
2.405446E-04	0.192226291
2.407398E-04	0.194164515
2.409350E-04	0.196450248
2.411302E-04	0.199095473
2.413254E-04	0.202116415
2.415206E-04	0.20552747
2.419110E-04	0.213538945
2.423014E-04	0.223220125
2.426918E-04	0.234735876
2.430822E-04	0.248239309
2.434726E-04	0.263900042
2.438630E-04	0.281897664
2.442534E-04	0.302428305
2.446438E-04	0.325712025
2.450342E-04	0.351988256
2.454246E-04	0.381521314
2.458150E-04	0.414602995
2.462054E-04	0.451550812
2.465958E-04	0.492729902
2.469862E-04	0.538526297
2.473766E-04	0.589382768
2.477670E-04	0.645786285
2.481574E-04	0.708280921
2.485478E-04	0.777473509
2.489382E-04	0.854041338
2.493286E-04	0.938746095
2.497190E-04	1.032444835
2.501094E-04	1.136103868
2.504998E-04	1.250794649
2.508902E-04	1.377772093
2.512806E-04	1.518418312
2.516710E-04	1.674352884
2.520614E-04	1.847330809
2.524518E-04	2.039517403
2.528421E-04	2.253183842
2.532325E-04	2.491218328
2.536229E-04	2.756788254
2.540133E-04	3.053593159
2.544037E-04	3.385925293
2.547941E-04	3.758939505
2.551845E-04	4.178572655
2.555749E-04	4.651981354
2.559653E-04	5.187486172
2.563557E-04	5.795308113
2.567461E-04	6.487545013
2.571365E-04	7.278946877
2.575269E-04	8.187639236
2.579173E-04	9.23575592
2.583077E-04	10.45085526
2.586981E-04	11.86740971
2.590885E-04	13.52935791
2.594789E-04	15.49244404
2.598693E-04	17.82913589
2.602596E-04	20.63411331
2.606500E-04	24.03510284
2.610404E-04	28.19677734
2.614308E-04	33.3306694
2.616260E-04	36.36640167
2.618212E-04	39.79295349
2.620164E-04	43.67454147
2.622116E-04	48.09090424
2.624068E-04	53.13527298
2.626020E-04	58.92934418
2.627972E-04	65.625
2.629924E-04	73.41222382
2.631876E-04	82.53565979
2.633828E-04	93.31808472
2.635780E-04	106.1700363
2.637732E-04	121.6400909
2.639684E-04	140.4739227
2.641636E-04	163.6733398
2.643588E-04	192.7238007
2.644564E-04	210.0774841
2.645540E-04	229.7701263
2.646516E-04	252.2662354
2.647492E-04	278.090271
2.648468E-04	307.9403992
2.649444E-04	342.6672058
2.650420E-04	383.4010925
2.651396E-04	431.5915527
2.652372E-04	489.1436768
2.653348E-04	558.5516968
2.654324E-04	643.2459106
2.655300E-04	747.7667847
2.656276E-04	878.3659668
2.656764E-04	955.9411011
2.657252E-04	1043.227539
2.657740E-04	1141.831421
2.658228E-04	1253.242554
2.658716E-04	1379.176514
2.659204E-04	1521.299072
2.659692E-04	1681.790039
2.660180E-04	1862.143066
2.660668E-04	2064.211426
2.661156E-04	2289.388916
2.661644E-04	2538.596191
2.662620E-04	3109.19751
2.663108E-04	3428.199707
2.664084E-04	4117.935547
2.665552E-04	5197.445801
2.666045E-04	5538.17627
2.666784E-04	5994.141602
2.667523E-04	6354.199707
2.668015E-04	6526.408203
2.669000E-04	6680.891602
2.669492E-04	6657.463867
2.669985E-04	6567.220215
2.670477E-04	6414.46582
2.671216E-04	6080.856445
2.671955E-04	5648.395508
2.672448E-04	5320.584961
2.675109E-04	3442.4104
2.675977E-04	2908.546631
2.676410E-04	2668.573242
2.677278E-04	2242.740967
2.678145E-04	1888.58374
2.679012E-04	1598.465698
2.679880E-04	1362.402832
2.680748E-04	1171.128052
2.681616E-04	1015.564758
2.682484E-04	888.4567261
2.683351E-04	783.8203125
2.684219E-04	696.7524414
2.685086E-04	623.730957
2.685953E-04	561.9377441
2.686821E-04	509.1096497
2.687689E-04	463.6715698
2.688556E-04	424.2955322
2.689424E-04	389.8938599
2.690291E-04	359.6988831
2.692026E-04	309.2778015
2.693761E-04	269.077301
2.695496E-04	236.5027771
2.697231E-04	209.7172546
2.698966E-04	187.4250031
2.700701E-04	168.6701813
2.702435E-04	152.7280884
2.704171E-04	139.0484009
2.705906E-04	127.2363205
2.707641E-04	116.9530869
2.709376E-04	107.9560547
2.711112E-04	100.0313721
2.714581E-04	86.73493958
2.718051E-04	76.02761078
2.721521E-04	67.29059601
2.724991E-04	60.06967545
2.728461E-04	54.02961349
2.731931E-04	48.91935349
2.735401E-04	44.55418015
2.738871E-04	40.79179382
2.742341E-04	37.52314377
2.745811E-04	34.66306686
2.749282E-04	32.14361191
2.752752E-04	29.91627121
2.756222E-04	27.94516563
2.763163E-04	24.57946587
2.770103E-04	21.81212234
2.777043E-04	19.51957703
2.783983E-04	17.59444046
2.790923E-04	15.95791245
2.797863E-04	14.55170727
2.804803E-04	13.33157158
2.811744E-04	12.26327896
2.818684E-04	11.32083321
2.825624E-04	10.48929214
2.839505E-04	9.068062782
2.853386E-04	7.894290924
2.867266E-04	6.909506321
2.881146E-04	6.066533566
2.895027E-04	5.331531048
2.908907E-04	4.679795265
2.922788E-04	4.092658043
2.936669E-04	3.556115627
2.950549E-04	3.059624672
2.964429E-04	2.59566164
2.978310E-04	2.159311771
2.985250E-04	1.951236725
2.992191E-04	1.751300097
2.999131E-04	1.560170531
3.006071E-04	1.379927754
3.013011E-04	1.213888884
3.019951E-04	1.066421747
3.023421E-04	1.002051115
3.026891E-04	0.946257234
3.030361E-04	0.900444865
3.033832E-04	0.8665452
3.035567E-04	0.854966044
3.037302E-04	0.847562909
3.039037E-04	0.844820797
3.040772E-04	0.847253382
3.042507E-04	0.855433106
3.044242E-04	0.870025039
3.045977E-04	0.891821742
3.046844E-04	0.905694127
3.048146E-04	0.930650651
3.049231E-04	0.955516994
3.051183E-04	1.010578275
3.052050E-04	1.039685488
3.052918E-04	1.071977377
3.054653E-04	1.146609664
3.056388E-04	1.236271143
3.058123E-04	1.343019843
3.058990E-04	1.403585196
3.059858E-04	1.469515085
3.060726E-04	1.541030645
3.061593E-04	1.618634224
3.062460E-04	1.702663898
3.063328E-04	1.793891191
3.064196E-04	1.892627716
3.065063E-04	1.999369621
3.065930E-04	2.114879131
3.066798E-04	2.240028381
3.067665E-04	2.375169992
3.068533E-04	2.521579742
3.069401E-04	2.68001008
3.070268E-04	2.851233959
3.071135E-04	3.036419868
3.072003E-04	3.237138033
3.073738E-04	3.689738035
3.075474E-04	4.221124172
3.077209E-04	4.846429825
3.078944E-04	5.585278034
3.080679E-04	6.461550713
3.082414E-04	7.505145073
3.084149E-04	8.755329132
3.085884E-04	10.26214218
3.086752E-04	11.13276005
3.087619E-04	12.09273434
3.088486E-04	13.15581703
3.089354E-04	14.33778572
3.090222E-04	15.65393448
3.091089E-04	17.12074089
3.091956E-04	18.76472282
3.092824E-04	20.61359596
3.093691E-04	22.69634819
3.094559E-04	25.05811501
3.095427E-04	27.74296761
3.096294E-04	30.8097496
3.097161E-04	34.32898712
3.098029E-04	38.40534973
3.098896E-04	43.14379883
3.099764E-04	48.70890045
3.100632E-04	55.29001236
3.101499E-04	63.14611816
3.102366E-04	72.64906311
3.103234E-04	84.3183136
3.104102E-04	98.88587952
3.104536E-04	107.5779037
3.104969E-04	117.4111633
3.105402E-04	128.6268158
3.105836E-04	141.5302124
3.106270E-04	156.4471741
3.106704E-04	173.7202911
3.107137E-04	193.8471527
3.107571E-04	217.5028076
3.108005E-04	245.3425293
3.108439E-04	278.147522
3.108873E-04	316.904541
3.109307E-04	362.7599182
3.109741E-04	416.7936401
3.110175E-04	480.3525391
3.110609E-04	554.8869629
3.111042E-04	641.2987671
3.111476E-04	741.5239868
3.111910E-04	856.1634521
3.112344E-04	986.1122437
3.112778E-04	1131.717773
3.113212E-04	1292.551514
3.113645E-04	1467.910278
3.114512E-04	1854.725098
3.116248E-04	2674.338135
3.116898E-04	2945.619385
3.117586E-04	3178.769287
3.118528E-04	3373.77002
3.119000E-04	3407.948242
3.119472E-04	3397.357422
3.119707E-04	3375.398193
3.120649E-04	3184.74585
3.121545E-04	2876.789551
3.122537E-04	2447.227051
3.124189E-04	1694.533203
3.124520E-04	1555.848511
3.125180E-04	1300.746704
3.125510E-04	1185.336548
3.126171E-04	979.9840698
3.126501E-04	890.303772
3.126832E-04	808.394104
3.127162E-04	734.7252808
3.127492E-04	668.2915649
3.127822E-04	608.8117676
3.128152E-04	555.5376587
3.128483E-04	507.9461365
3.128813E-04	465.6505432
3.129143E-04	428.0938416
3.129473E-04	394.6973572
3.129803E-04	364.9937134
3.130134E-04	338.4238281
3.130795E-04	293.766449
3.131456E-04	258.0033264
3.132117E-04	229.048172
3.132778E-04	205.3086395
3.133439E-04	185.5889435
3.134099E-04	169.024231
3.134760E-04	154.894165
3.135421E-04	142.7428894
3.136082E-04	132.1827393
3.136742E-04	122.9347839
3.138063E-04	107.507515
3.139385E-04	95.17045593
3.140706E-04	85.12650299
3.142028E-04	76.8004303
3.143349E-04	69.8109436
3.144670E-04	63.87571716
3.145992E-04	58.78129578
3.147313E-04	54.37596512
3.148635E-04	50.53124237
3.149956E-04	47.15523911
3.151278E-04	44.16600037
3.152599E-04	41.50521469
3.155242E-04	36.97327805
3.157886E-04	33.26889038
3.160527E-04	30.19921112
3.163170E-04	27.6193409
3.165813E-04	25.42631149
3.168456E-04	23.54195404
3.171099E-04	21.90840721
3.173741E-04	20.48077011
3.176384E-04	19.22574806
3.179026E-04	18.11653709
3.184312E-04	16.23271751
3.189598E-04	14.68953323
3.194883E-04	13.41019058
3.200169E-04	12.33342838
3.205455E-04	11.41489983
3.210740E-04	10.6219368
3.216026E-04	9.92999649
3.221312E-04	9.320511818
3.226597E-04	8.779294968
3.231883E-04	8.295054436
3.237169E-04	7.862054348
3.247740E-04	7.108027458
3.258311E-04	6.470481396
3.268883E-04	5.924889088
3.279454E-04	5.450498104
3.290026E-04	5.032099724
3.300598E-04	4.658561707
3.311169E-04	4.323081493
3.332311E-04	3.73490572
3.353454E-04	3.229304075
3.374597E-04	2.785125017
3.395739E-04	2.387014151
3.416882E-04	2.02482152
3.438024E-04	1.692127109
3.459167E-04	1.385389924
3.480309E-04	1.103813767
3.501452E-04	0.848933399
3.512023E-04	0.733087301
3.522595E-04	0.62710464
3.533166E-04	0.531720877
3.538452E-04	0.4886069
3.543737E-04	0.449366093
3.549022E-04	0.414097488
3.554308E-04	0.383188009
3.559594E-04	0.357104927
3.564879E-04	0.336264879
3.567522E-04	0.328027904
3.570165E-04	0.321421683
3.572808E-04	0.316536874
3.575450E-04	0.313444793
3.578093E-04	0.312234014
3.580736E-04	0.313005596
3.583379E-04	0.315879434
3.584700E-04	0.318151444
3.586683E-04	0.322669089
3.588004E-04	0.326449662
3.591308E-04	0.338725448
3.593951E-04	0.351586461
3.596594E-04	0.36730513
3.599236E-04	0.386068851
3.601879E-04	0.408089161
3.604522E-04	0.433599293
3.607165E-04	0.462816358
3.609808E-04	0.496012211
3.612451E-04	0.533435702
3.615094E-04	0.575406909
3.617737E-04	0.622213721
3.620380E-04	0.674219072
3.623022E-04	0.731753469
3.625665E-04	0.795302272
3.628308E-04	0.8652336
3.630951E-04	0.94203341
3.633594E-04	1.026255488
3.636237E-04	1.118403316
3.638879E-04	1.219082355
3.641522E-04	1.329080343
3.644165E-04	1.449136496
3.646808E-04	1.580328465
3.649451E-04	1.723608971
3.654737E-04	2.048763752
3.660023E-04	2.432160854
3.665308E-04	2.885398626
3.670594E-04	3.421841383
3.675880E-04	4.05751276
3.681165E-04	4.812092781
3.686451E-04	5.710736275
3.691737E-04	6.784397125
3.697021E-04	8.072749138
3.702308E-04	9.627099037
3.707592E-04	11.5105505
3.712879E-04	13.79908466
3.715522E-04	15.13144302
3.718165E-04	16.61783409
3.720807E-04	18.277771
3.723450E-04	20.13595009
3.726093E-04	22.21984482
3.728736E-04	24.56267548
3.731379E-04	27.20646286
3.734022E-04	30.20059586
3.736665E-04	33.60309219
3.739307E-04	37.48887253
3.741950E-04	41.94504547
3.744593E-04	47.08086395
3.747236E-04	53.03540802
3.749879E-04	59.97594452
3.752521E-04	68.12123871
3.755164E-04	77.75598145
3.757806E-04	89.23778534
3.760449E-04	103.048584
3.763091E-04	119.817215
3.765735E-04	140.391037
3.768378E-04	165.9725342
3.769699E-04	181.1584473
3.771020E-04	198.3036499
3.772343E-04	217.7802429
3.773664E-04	239.959259
3.774985E-04	265.3783875
3.776307E-04	294.6862183
3.777627E-04	328.6150208
3.778950E-04	368.2646484
3.780272E-04	414.8464966
3.781593E-04	469.9615479
3.782914E-04	535.7641602
3.784236E-04	615.0424805
3.785558E-04	711.3068237
3.786879E-04	829.1409302
3.788199E-04	974.6479492
3.789521E-04	1155.419189
3.790842E-04	1380.579346
3.792164E-04	1660.196533
3.792825E-04	1823.633179
3.794147E-04	2201.727783
3.794807E-04	2416.841064
3.796129E-04	2897.897949
3.799088E-04	4121.1875
3.800316E-04	4605.825684
3.801544E-04	5010.754883
3.802363E-04	5213.856934
3.803181E-04	5349.935059
3.804000E-04	5411.907715
3.804819E-04	5396.519531
3.805638E-04	5305.328125
3.806456E-04	5144.521484
3.807684E-04	4794.9375
3.808912E-04	4354.027344
3.812160E-04	3076.160889
3.812965E-04	2786.61084
3.813770E-04	2518.515137
3.814575E-04	2274.22168
3.815380E-04	2053.946777
3.816185E-04	1857.029907
3.816989E-04	1682.331299
3.817794E-04	1527.594727
3.818599E-04	1390.851318
3.819405E-04	1270.187866
3.820208E-04	1163.883545
3.821013E-04	1069.712769
3.821818E-04	986.2389526
3.823427E-04	845.9911499
3.825037E-04	733.7518311
3.826646E-04	642.8720703
3.828255E-04	568.3182373
3.829865E-04	506.4604797
3.831475E-04	454.6156311
3.833084E-04	410.7393494
3.834694E-04	373.2486267
3.836304E-04	340.9944763
3.837913E-04	313.0227356
3.839523E-04	288.6083069
3.841133E-04	267.1705933
3.842742E-04	248.2559662
3.845961E-04	216.4174957
3.849180E-04	190.7525177
3.852399E-04	169.7409363
3.855618E-04	152.3309937
3.858837E-04	137.7310486
3.862056E-04	125.3600311
3.865275E-04	114.7737427
3.868494E-04	105.6343155
3.871713E-04	97.68727112
3.874933E-04	90.72445679
3.878151E-04	84.60372925
3.881371E-04	79.19898987
3.887809E-04	70.0389328
3.894247E-04	62.56721115
3.900686E-04	56.41599655
3.907125E-04	51.28482437
3.913563E-04	46.95143127
3.920002E-04	43.25091553
3.926440E-04	40.06123734
3.932879E-04	37.28750992
3.939316E-04	34.85691071
3.945754E-04	32.71187592
3.952192E-04	30.8068428
3.958630E-04	29.10571861
3.965069E-04	27.59019661
3.977946E-04	24.97100067
3.990823E-04	22.78732681
4.003699E-04	20.95147514
4.016575E-04	19.38764191
4.029451E-04	18.03979301
4.042328E-04	16.86591721
4.055203E-04	15.83411789
4.068081E-04	14.91937828
4.080958E-04	14.10225201
4.093834E-04	13.3706131
4.119587E-04	12.1009655
4.145340E-04	11.0316
4.171094E-04	10.11506557
4.196847E-04	9.314066887
4.222600E-04	8.601119041
4.248353E-04	7.955293655
4.274106E-04	7.360007286
4.299859E-04	6.80161953
4.325612E-04	6.268303394
4.351366E-04	5.749223232
4.377119E-04	5.233804703
4.402872E-04	4.711489201
4.415747E-04	4.444087505
4.428624E-04	4.170009136
4.441500E-04	3.887730598
4.454378E-04	3.595338821
4.467254E-04	3.290984154
4.480130E-04	2.972878695
4.493008E-04	2.640038252
4.499446E-04	2.467983246
4.505884E-04	2.291813612
4.512322E-04	2.112275362
4.518761E-04	1.930103779
4.525200E-04	1.746614575
4.531638E-04	1.563925266
4.538076E-04	1.38535285
4.544514E-04	1.216125011
4.550952E-04	1.063741684
4.554172E-04	0.997775793
4.557391E-04	0.941905499
4.560610E-04	0.898938239
4.562219E-04	0.883383334
4.563829E-04	0.872517586
4.565439E-04	0.867031991
4.567048E-04	0.86770165
4.568658E-04	0.875402451
4.570267E-04	0.891106725
4.571877E-04	0.915986836
4.573486E-04	0.951330006
4.575096E-04	0.998719394
4.575900E-04	1.027447581
4.576705E-04	1.059866309
4.578316E-04	1.136919975
4.579925E-04	1.232066989
4.581534E-04	1.348217964
4.583144E-04	1.488629103
4.583949E-04	1.569061875
4.584754E-04	1.657159925
4.585559E-04	1.75347209
4.586364E-04	1.858670235
4.587169E-04	1.973281026
4.587974E-04	2.098500252
4.588778E-04	2.234894753
4.589583E-04	2.383393288
4.590387E-04	2.54515934
4.591194E-04	2.721664906
4.591998E-04	2.913583994
4.592802E-04	3.122616053
4.593606E-04	3.350321054
4.594412E-04	3.598654985
4.595217E-04	3.869121075
4.596021E-04	4.163805008
4.596826E-04	4.485608101
4.597631E-04	4.836966038
4.598436E-04	5.22088623
4.599240E-04	5.640368938
4.600045E-04	6.099526882
4.600850E-04	6.603100777
4.601655E-04	7.155092239
4.602459E-04	7.761435509
4.603263E-04	8.427834511
4.604069E-04	9.163291931
4.604874E-04	9.974287987
4.605678E-04	10.87015152
4.606483E-04	11.86256027
4.607288E-04	12.96631622
4.608093E-04	14.19262314
4.608897E-04	15.56085587
4.609702E-04	17.09176445
4.610507E-04	18.8100338
4.611312E-04	20.74695015
4.612117E-04	22.93480873
4.612922E-04	25.41847229
4.613728E-04	28.25362206
4.614532E-04	31.49830627
4.615336E-04	35.2395134
4.616140E-04	39.57785797
4.616945E-04	44.65564346
4.617750E-04	50.65139008
4.618555E-04	57.78886032
4.619359E-04	66.37895966
4.620164E-04	76.86238098
4.620969E-04	89.81343842
4.621372E-04	97.47253418
4.621775E-04	106.0393372
4.622177E-04	115.6989594
4.622578E-04	126.5434723
4.622980E-04	138.8295593
4.623383E-04	152.8313293
4.623785E-04	168.6782837
4.624187E-04	186.6904602
4.624590E-04	207.1738281
4.624993E-04	230.5072021
4.625395E-04	256.927124
4.625797E-04	286.9517517
4.626199E-04	320.8852539
4.626602E-04	359.3347778
4.627004E-04	402.5356445
4.627407E-04	451.0471191
4.627809E-04	504.9863281
4.628212E-04	565.0599976
4.628614E-04	631.1211548
4.629418E-04	782.5241699
4.629821E-04	868.0296021
4.630625E-04	1056.58728
4.631832E-04	1375.387207
4.633040E-04	1712.049194
4.633844E-04	1926.520996
4.634943E-04	2177.543945
4.636118E-04	2357.21875
4.637000E-04	2413.973389
4.637588E-04	2411.052979
4.637880E-04	2397.445557
4.639056E-04	2266.816162
4.640092E-04	2067.375488
4.641204E-04	1796.869385
4.643057E-04	1310.195313
4.644170E-04	1043.535522
4.644541E-04	962.9273682
4.645283E-04	816.3930054
4.646024E-04	689.9691162
4.646766E-04	582.9278564
4.647507E-04	493.963501
4.648249E-04	420.8731384
4.648990E-04	361.3292847
4.649733E-04	312.9890747
4.650475E-04	273.7988892
4.651215E-04	241.9771729
4.651956E-04	215.9226532
4.652698E-04	194.3895874
4.653439E-04	176.4487
4.654181E-04	161.3124695
4.654922E-04	148.4295807
4.655664E-04	137.3310852
4.656405E-04	127.6969147
4.657146E-04	119.2532043
4.657888E-04	111.7954712
4.658630E-04	105.1575546
4.660113E-04	93.89133453
4.661596E-04	84.68463898
4.663079E-04	77.04145813
4.664562E-04	70.6047287
4.666045E-04	65.12276459
4.667528E-04	60.40441895
4.669011E-04	56.3072319
4.670495E-04	52.72106171
4.671978E-04	49.56041336
4.673460E-04	46.75427246
4.674943E-04	44.24814987
4.677909E-04	39.96323013
4.680875E-04	36.44025421
4.683841E-04	33.50262451
4.686807E-04	31.02105331
4.689773E-04	28.90085793
4.692739E-04	27.07019234
4.695705E-04	25.47499657
4.698671E-04	24.07390976
4.701637E-04	22.83410263
4.704603E-04	21.73034859
4.707569E-04	20.74329758
4.710535E-04	19.85606384
4.716467E-04	18.3190403
4.722399E-04	17.02925491
4.728331E-04	15.93552685
4.734264E-04	14.99625874
4.740197E-04	14.18037987
4.746129E-04	13.46433735
4.752061E-04	12.82987881
4.757993E-04	12.26293468
4.763924E-04	11.75281525
4.769857E-04	11.29341602
4.781721E-04	10.48576164
4.793585E-04	9.792970657
4.805449E-04	9.190080643
4.817313E-04	8.655263901
4.829178E-04	8.172242165
4.841042E-04	7.728512287
4.852906E-04	7.313907623
4.864771E-04	6.919847965
4.876635E-04	6.538763523
4.888500E-04	6.163329124
4.900363E-04	5.786087036
4.912226E-04	5.399527073
4.918159E-04	5.199851513
4.924091E-04	4.993612766
4.930023E-04	4.779517174
4.935955E-04	4.555857182
4.941887E-04	4.320683479
4.947819E-04	4.071941376
4.953751E-04	3.80780077
4.956717E-04	3.669239759
4.959682E-04	3.525904655
4.962649E-04	3.377716303
4.965614E-04	3.224859715
4.968582E-04	3.067614317
4.971548E-04	2.906947613
4.974514E-04	2.744310379
4.977479E-04	2.582432508
4.980445E-04	2.425872087
4.983412E-04	2.282784939
4.984895E-04	2.220378876
4.986378E-04	2.167363167
4.987861E-04	2.127291203
4.989345E-04	2.10498476
4.990827E-04	2.10703969
4.992310E-04	2.142699003
4.993793E-04	2.225222349
4.994534E-04	2.289635897
4.995276E-04	2.373773098
4.996017E-04	2.481409311
4.996759E-04	2.617751598
4.997501E-04	2.789087296
4.998241E-04	3.003221273
4.998982E-04	3.271361828
4.999354E-04	3.430606842
4.999911E-04	3.707039356
5.000281E-04	3.919768572
5.000465E-04	4.035691261
5.000837E-04	4.292114735
5.001208E-04	4.582489967
5.001579E-04	4.913115978
5.001949E-04	5.2903018
5.002320E-04	5.724140167
5.002691E-04	6.225527763
5.003062E-04	6.805408001
5.003433E-04	7.480381012
5.003803E-04	8.26789856
5.004174E-04	9.194194794
5.004543E-04	10.28133678
5.004915E-04	11.57151127
5.005286E-04	13.10133934
5.005657E-04	14.9229393
5.006029E-04	17.08646011
5.006399E-04	19.65676117
5.006769E-04	22.72179985
5.007141E-04	26.37477112
5.007512E-04	30.69543839
5.007883E-04	35.82315063
5.008253E-04	41.86721039
5.008624E-04	48.9939003
5.008995E-04	57.33023834
5.009367E-04	67.094841
5.009737E-04	78.38592529
5.010107E-04	91.41677856
5.010478E-04	106.3663254
5.010848E-04	123.4086914
5.011219E-04	142.7071228
5.011590E-04	164.4513855
5.011961E-04	188.725769
5.012332E-04	215.5608521
5.012703E-04	245.102478
5.013444E-04	311.915802
5.013814E-04	349.0366211
5.014556E-04	429.6632996
5.016595E-04	671.838623
5.017708E-04	790.9193115
5.018449E-04	853.444458
5.019005E-04	888.210022
5.019627E-04	912.7969971
5.020000E-04	919.7095947
5.020746E-04	915.4725342
5.021519E-04	886.4467773
5.022171E-04	844.3636475
5.023088E-04	763.6434937
5.023349E-04	737.1209717
5.026227E-04	418.0532227
5.026750E-04	366.017334
5.027274E-04	318.1318359
5.027797E-04	275.0062561
5.028320E-04	236.7779846
5.028843E-04	203.2923889
5.029366E-04	174.4302826
5.029891E-04	149.7514038
5.030414E-04	128.9870605
5.030936E-04	111.6212082
5.031459E-04	97.20365906
5.031983E-04	85.28430176
5.032505E-04	75.50376129
5.033029E-04	67.43426514
5.033552E-04	60.81740189
5.034075E-04	55.35821152
5.034598E-04	50.83063126
5.035121E-04	47.0538063
5.035645E-04	43.85921097
5.036168E-04	41.1533699
5.036690E-04	38.824543
5.037214E-04	36.80236053
5.037737E-04	35.02868652
5.038784E-04	32.05555725
5.039830E-04	29.64895058
5.040875E-04	27.6524334
5.041923E-04	25.95738983
5.042969E-04	24.50146103
5.044016E-04	23.23316193
5.045062E-04	22.11969376
5.046107E-04	21.13253212
5.047155E-04	20.24985123
5.048201E-04	19.45773125
5.050293E-04	18.09135818
5.052386E-04	16.95381165
5.054478E-04	15.99238205
5.056571E-04	15.16830826
5.058663E-04	14.45465374
5.060758E-04	13.83026123
5.062849E-04	13.28031254
5.064941E-04	12.79141331
5.067034E-04	12.35381413
5.069127E-04	11.9594183
5.071219E-04	11.60149002
5.075405E-04	10.97505093
5.079588E-04	10.44473171
5.083775E-04	9.989224434
5.087960E-04	9.59304142
5.092145E-04	9.244339943
5.096330E-04	8.93437767
5.100516E-04	8.656720161
5.104701E-04	8.406725883
5.113071E-04	7.968634129
5.121443E-04	7.593444347
5.129813E-04	7.267405033
5.138184E-04	6.979041576
5.146555E-04	6.720084667
5.154925E-04	6.484483719
5.163296E-04	6.267611504
5.171666E-04	6.066900253
5.188408E-04	5.699350357
5.205149E-04	5.364772797
5.221890E-04	5.053537846
5.238632E-04	4.757771492
5.255372E-04	4.471492767
5.272112E-04	4.189912319
5.288855E-04	3.908989429
5.305596E-04	3.625166893
5.322338E-04	3.335172892
5.339079E-04	3.035941362
5.355820E-04	2.724649906
5.372561E-04	2.399365664
5.380931E-04	2.231061935
5.389302E-04	2.058448792
5.397673E-04	1.882117987
5.406043E-04	1.702661991
5.414414E-04	1.521148682
5.422786E-04	1.339390278
5.431155E-04	1.160449624
5.439527E-04	0.98908931
5.447896E-04	0.832221866
5.452081E-04	0.762836814
5.456267E-04	0.702587724
5.460453E-04	0.654031098
5.462545E-04	0.635229886
5.464637E-04	0.620825529
5.466730E-04	0.611447036
5.468822E-04	0.607795238
5.470915E-04	0.610659063
5.473008E-04	0.620966792
5.475100E-04	0.63981092
5.476147E-04	0.652830958
5.477194E-04	0.668484688
5.478240E-04	0.686948597
5.480332E-04	0.733155429
5.481379E-04	0.761360466
5.483472E-04	0.829111099
5.485565E-04	0.913862526
5.487658E-04	1.01824975
5.489750E-04	1.145369053
5.490796E-04	1.218614936
5.491841E-04	1.298954129
5.492888E-04	1.387082338
5.493935E-04	1.483573794
5.494983E-04	1.589192867
5.496028E-04	1.704363108
5.497073E-04	1.830118895
5.498120E-04	1.967458725
5.499166E-04	2.117287636
5.500212E-04	2.280572891
5.501259E-04	2.45876193
5.502307E-04	2.653223991
5.503352E-04	2.864995956
5.504398E-04	3.095973969
5.505445E-04	3.347764015
5.506490E-04	3.622500896
5.507538E-04	3.923048019
5.508583E-04	4.250283241
5.509629E-04	4.60799408
5.510674E-04	4.998960972
5.512768E-04	5.894985199
5.514861E-04	6.970448017
5.515907E-04	7.588365078
5.516954E-04	8.268055916
5.518000E-04	9.016350746
5.519047E-04	9.843461037
5.520094E-04	10.75747871
5.521140E-04	11.76874828
5.522186E-04	12.89241695
5.523232E-04	14.14201736
5.524279E-04	15.53815746
5.525325E-04	17.09759712
5.526371E-04	18.84679985
5.527417E-04	20.81496239
5.528463E-04	23.03703308
5.529510E-04	25.55515099
5.530558E-04	28.42498398
5.531603E-04	31.69597244
5.532650E-04	35.45897293
5.533695E-04	39.80308914
5.534741E-04	44.8529892
5.535788E-04	50.76952362
5.536835E-04	57.75253296
5.537881E-04	66.06304932
5.538927E-04	76.05522156
5.539973E-04	88.21870422
5.541020E-04	103.2308731
