E(MeV)	pendfb7/Gd154:1
6.432150E-11	1738.47274
6.624960E-11	1713.02073
6.823680E-11	1687.92809
6.852480E-11	1684.44816
7.028220E-11	1663.21964
7.087800E-11	1656.33316
7.239030E-11	1638.85858
7.331210E-11	1628.6665
7.456030E-11	1614.86955
7.582970E-11	1601.443
7.679670E-11	1591.21793
7.843380E-11	1574.65378
7.909870E-11	1567.92827
8.112740E-11	1548.2932
8.147120E-11	1544.96662
8.391340E-11	1522.35487
8.643040E-11	1500.06253
8.679510E-11	1496.97174
8.902120E-11	1478.11135
8.977580E-11	1471.99378
9.169130E-11	1456.46928
9.285890E-11	1447.41444
9.443990E-11	1435.15718
9.604780E-11	1423.22885
9.727250E-11	1414.14591
9.934620E-11	1399.42787
1.001880E-10	1393.4549
1.027580E-10	1376.01068
1.031930E-10	1373.05889
1.062870E-10	1352.96807
1.094750E-10	1333.1632
1.099370E-10	1330.41668
1.127560E-10	1313.66297
1.137120E-10	1308.22785
1.161390E-10	1294.43365
1.176170E-10	1286.39479
1.196200E-10	1275.50372
1.221720E-10	1262.22522
1.232080E-10	1256.83641
1.269010E-10	1238.45598
1.307070E-10	1220.33682
1.318150E-10	1215.29005
1.346260E-10	1202.49042
1.369180E-10	1192.50181
1.386640E-10	1184.89504
1.422200E-10	1170.07258
1.428200E-10	1167.57237
1.471040E-10	1150.49189
1.477250E-10	1148.12243
1.515130E-10	1133.67367
1.534460E-10	1126.62018
1.560580E-10	1117.09197
1.593850E-10	1105.47784
1.607360E-10	1100.76309
1.655570E-10	1084.66505
1.705200E-10	1068.81265
1.719650E-10	1064.39629
1.756350E-10	1053.18307
1.786250E-10	1044.441
1.808990E-10	1037.79434
1.855390E-10	1024.8196
1.863250E-10	1022.62237
1.919110E-10	1007.68038
1.927240E-10	1005.59934
1.976670E-10	992.950501
2.001840E-10	986.787659
2.035920E-10	978.445677
2.079360E-10	968.272361
2.096990E-10	964.144745
2.159850E-10	950.062798
2.224630E-10	936.180335
2.243490E-10	932.313329
2.291320E-10	922.509396
2.340210E-10	912.919958
2.360040E-10	909.031662
2.430790E-10	895.758627
2.441090E-10	893.909636
2.503700E-10	882.673875
2.546330E-10	875.35409
2.578750E-10	869.789142
2.656100E-10	857.085004
2.735720E-10	844.577027
2.770600E-10	839.333683
2.817770E-10	832.245015
2.890040E-10	821.853821
2.902240E-10	820.100191
2.989290E-10	808.127623
3.014630E-10	804.793086
3.078900E-10	796.338232
3.144590E-10	788.069158
3.171250E-10	784.714221
3.266310E-10	773.269007
3.294000E-10	770.078947
3.364280E-10	761.984878
3.450560E-10	752.477779
3.465130E-10	750.872828
3.569060E-10	739.918211
3.614510E-10	735.334768
3.676050E-10	729.13066
3.786310E-10	718.494464
3.899810E-10	708.022428
3.966200E-10	702.161198
4.016780E-10	697.697104
4.137190E-10	687.529647
4.154720E-10	686.113251
4.261280E-10	677.505988
4.352120E-10	670.485414
4.389010E-10	667.635235
4.520660E-10	657.903903
4.578220E-10	653.832757
4.656170E-10	648.321196
4.795830E-10	638.873268
4.816070E-10	637.56316
4.939590E-10	629.570386
5.066280E-10	621.72681
5.087750E-10	620.397966
5.240260E-10	611.366354
5.329480E-10	606.31117
5.397440E-10	602.46176
5.559230E-10	593.693273
5.630120E-10	590.017461
5.725980E-10	585.048468
5.897620E-10	576.535496
5.947620E-10	574.162822
6.074520E-10	568.142846
6.256610E-10	559.878009
6.283130E-10	558.726287
6.444270E-10	551.730445
6.637440E-10	543.706353
6.665580E-10	542.588012
6.836530E-10	535.79629
7.041460E-10	528.006135
7.071310E-10	526.920496
7.252670E-10	520.326524
7.470070E-10	512.763578
7.501740E-10	511.709488
7.694130E-10	505.30808
7.924770E-10	497.965425
7.991950E-10	495.919188
8.162470E-10	490.726951
8.407150E-10	483.598479
8.514350E-10	480.610355
8.659320E-10	476.570684
8.918890E-10	469.650237
9.109190E-10	464.795957
9.186410E-10	462.826795
9.461780E-10	456.108243
9.745580E-10	449.483329
1.003771E-09	442.960702
1.033879E-09	436.529049
1.047044E-09	433.838318
1.064871E-09	430.195879
1.096811E-09	423.95182
1.124941E-09	418.690442
1.129689E-09	417.802655
1.163573E-09	411.740828
1.198452E-09	405.770751
1.213734E-09	403.268131
1.234399E-09	399.885016
1.271402E-09	394.08909
1.309537E-09	388.373986
1.348791E-09	382.747235
1.389247E-09	377.198994
1.418864E-09	373.312848
1.430892E-09	371.735092
1.473810E-09	366.348712
1.517989E-09	361.043809
1.543834E-09	358.074615
1.563521E-09	355.813575
1.610389E-09	350.663563
1.658691E-09	345.585384
1.686932E-09	342.744654
1.708412E-09	340.584672
1.759655E-09	335.654656
1.812403E-09	330.799264
1.851073E-09	327.393568
1.866765E-09	326.011985
1.922723E-09	321.298317
1.980394E-09	316.650342
2.039758E-09	312.072777
2.100939E-09	307.56045
2.163917E-09	303.116393
2.228823E-09	298.734312
2.257203E-09	296.90108
2.295634E-09	294.419354
2.364490E-09	290.165119
2.435368E-09	285.975277
2.508415E-09	281.843872
2.583608E-09	277.776167
2.661102E-09	273.76519
2.740871E-09	269.814947
2.799352E-09	267.044068
2.823082E-09	265.920056
2.907706E-09	262.084956
2.994921E-09	258.303321
3.084697E-09	254.578855
3.150514E-09	251.966372
3.177221E-09	250.906607
3.272461E-09	247.290707
3.370617E-09	243.725185
3.471655E-09	240.213583
3.575785E-09	236.750874
3.682973E-09	233.341569
3.793441E-09	229.97976
3.907154E-09	226.668749
4.024346E-09	223.40385
4.092864E-09	221.577447
4.144980E-09	220.188675
4.269306E-09	217.018837
4.397283E-09	213.896877
4.529177E-09	210.818377
4.664944E-09	207.786354
4.724429E-09	206.515281
4.804866E-09	204.797032
4.948897E-09	201.853237
5.097336E-09	198.950395
5.250134E-09	196.091358
5.407609E-09	193.272059
5.522890E-09	191.297283
5.569708E-09	190.495529
5.736768E-09	187.75817
5.908733E-09	185.062101
6.085962E-09	182.403464
6.268395E-09	179.784874
6.456412E-09	177.202597
6.538624E-09	176.122189
6.649949E-09	174.659628
6.849411E-09	172.152227
7.054729E-09	169.682551
7.266331E-09	167.247066
7.484147E-09	164.848171
7.708630E-09	162.48245
7.839876E-09	161.158932
7.939704E-09	160.152544
8.177850E-09	157.855252
8.422990E-09	155.592431
8.675632E-09	153.360889
8.935694E-09	151.162812
9.203714E-09	148.995098
9.479605E-09	146.859885
9.600484E-09	145.964674
9.763940E-09	144.754511
1.005663E-08	142.68098
1.035827E-08	140.636076
1.066877E-08	138.621822
1.098877E-08	136.635558
1.131817E-08	134.678806
1.165765E-08	132.748988
1.200710E-08	130.848004
1.236725E-08	128.973705
1.273797E-08	127.127377
1.312004E-08	125.306372
1.351332E-08	123.512478
1.391865E-08	121.743139
1.433587E-08	120.000098
1.476587E-08	118.280874
1.520849E-08	116.587171
1.546743E-08	115.638886
1.566466E-08	114.916799
1.613423E-08	113.271501
1.661816E-08	111.648656
1.711631E-08	110.04988
1.762970E-08	108.4729
1.815817E-08	106.919283
1.870281E-08	105.386823
1.926345E-08	103.877041
1.984125E-08	102.38779
2.043601E-08	100.920549
2.060924E-08	100.511508
2.104897E-08	99.4734935
2.167994E-08	98.0479025
2.233022E-08	96.6416421
2.299959E-08	95.2560922
2.368945E-08	93.8892677
2.439956E-08	92.542502
2.526874E-08	90.9709088
2.530000E-08	90.9158856
2.605886E-08	89.6103838
2.684000E-08	88.3239473
2.764505E-08	87.0547469
2.847374E-08	85.8040437
2.932779E-08	84.5700697
3.020692E-08	83.3540587
3.111296E-08	82.1542946
3.204560E-08	80.9719766
3.300679E-08	79.80544
3.399621E-08	78.6558524
3.501590E-08	77.5215935
3.606554E-08	76.403793
3.667959E-08	75.7777279
3.714730E-08	75.3010007
3.826083E-08	74.2143425
3.940844E-08	73.1420507
4.058975E-08	72.0851454
4.180722E-08	71.0420873
4.306043E-08	70.0138875
4.435200E-08	68.9990843
4.568150E-08	67.9986996
4.705169E-08	67.0113371
4.846211E-08	66.0379991
4.991571E-08	65.0773227
5.141198E-08	64.1302722
5.295405E-08	63.1955084
5.454141E-08	62.2739606
5.617734E-08	61.3643218
5.689267E-08	60.9833625
5.786132E-08	60.4676586
5.959683E-08	59.5826634
6.138331E-08	58.7100949
6.322446E-08	57.8487164
6.511968E-08	56.9993897
6.707291E-08	56.1609228
6.908349E-08	55.3341709
7.115561E-08	54.5179914
7.328857E-08	53.7132241
7.548682E-08	52.9187336
7.774961E-08	52.1352767
8.008167E-08	51.3616736
8.248220E-08	50.5986245
8.495620E-08	49.8450176
8.750285E-08	49.1016212
9.012745E-08	48.3674283
9.282911E-08	47.6432132
9.322257E-08	47.5421437
9.561346E-08	46.9282145
9.847958E-08	46.2229709
1.014334E-07	45.5264537
1.044740E-07	44.8393633
1.076076E-07	44.1607344
1.108333E-07	43.4912504
1.141576E-07	42.8299716
1.175796E-07	42.1775652
1.211064E-07	41.5331172
1.247367E-07	40.8972794
1.284781E-07	40.2691624
1.323293E-07	39.6494032
1.362985E-07	39.0371365
1.403842E-07	38.4329857
1.445949E-07	37.8361132
1.476774E-07	37.4172513
1.489293E-07	37.2472352
1.533963E-07	36.6657178
1.579945E-07	36.0919869
1.627335E-07	35.5252381
1.676116E-07	34.9659362
1.726390E-07	34.4131782
1.778140E-07	33.8675182
1.831475E-07	33.3282728
1.886375E-07	32.7960593
1.934755E-07	32.3450266
1.984376E-07	31.8988203
2.035270E-07	31.4573864
2.087469E-07	31.0206712
2.141006E-07	30.5886227
2.195917E-07	30.1615318
2.252236E-07	29.739015
2.310000E-07	29.3210239
2.369245E-07	28.907511
2.430009E-07	28.4984298
2.492332E-07	28.0937352
2.556254E-07	27.693383
2.621814E-07	27.2973302
2.689056E-07	26.9055349
2.758023E-07	26.5179562
2.828759E-07	26.1345542
2.864829E-07	25.9459895
2.901308E-07	25.7554994
2.975719E-07	25.3807619
3.052038E-07	25.0100989
3.130314E-07	24.6434751
3.210598E-07	24.2808558
3.292940E-07	23.9222077
3.377395E-07	23.5675001
3.464016E-07	23.2167147
3.552858E-07	22.8698698
3.643979E-07	22.5269913
3.737437E-07	22.1884812
3.833291E-07	21.8536659
3.931605E-07	21.5224976
4.032439E-07	21.1950286
4.135860E-07	20.8712768
4.241933E-07	20.5512252
4.350727E-07	20.2348506
4.462311E-07	19.9221293
4.576756E-07	19.6136144
4.674408E-07	19.3591803
4.774059E-07	19.1074634
4.875921E-07	18.8580265
4.979867E-07	18.6112788
5.086120E-07	18.3667918
5.194548E-07	18.1249666
5.305381E-07	17.8853838
5.327773E-07	17.8384728
5.418483E-07	17.6488653
5.534095E-07	17.4146891
5.652073E-07	17.1831339
5.772668E-07	16.9537983
5.895732E-07	16.7270591
6.021526E-07	16.5025234
6.149895E-07	16.2805598
6.228315E-07	16.149214
6.281113E-07	16.0610156
6.415015E-07	15.8443763
6.551889E-07	15.6299214
6.691565E-07	15.4180031
6.834340E-07	15.2082539
6.980036E-07	15.0010177
7.128966E-07	14.7959349
7.159055E-07	14.7558255
7.280944E-07	14.5938487
7.436294E-07	14.394039
7.594823E-07	14.1967079
7.756870E-07	14.0015123
7.922234E-07	13.8087713
8.091267E-07	13.6181491
8.159856E-07	13.5433165
8.263759E-07	13.4303632
8.440079E-07	13.244962
8.620007E-07	13.0619791
8.803928E-07	12.8810965
8.991613E-07	12.7026297
9.183463E-07	12.5263243
9.379239E-07	12.3531313
9.579359E-07	12.1819203
9.783575E-07	12.0130021
9.992323E-07	11.8461296
1.019094E-06	11.6925256
1.026233E-06	11.6391098
1.040510E-06	11.5327822
1.062529E-06	11.3743096
1.084963E-06	11.2183169
1.107817E-06	11.0647805
1.131097E-06	10.9136765
1.147055E-06	10.8136208
1.155034E-06	10.7638728
1.179421E-06	10.6170466
1.204264E-06	10.4726131
1.229571E-06	10.3305466
1.255592E-06	10.1895177
1.282102E-06	10.0508222
1.309108E-06	9.91536231
1.336618E-06	9.78219843
1.364904E-06	9.65008646
1.393722E-06	9.52023613
1.423080E-06	9.39261778
1.433048E-06	9.35081258
1.452984E-06	9.26787213
1.483733E-06	9.144514
1.515060E-06	9.02333761
1.546974E-06	8.90431266
1.579482E-06	8.78740862
1.601766E-06	8.71015743
1.612908E-06	8.67189381
1.646962E-06	8.55928664
1.681654E-06	8.44880806
1.716992E-06	8.34022946
1.753328E-06	8.23262039
1.790347E-06	8.12699748
1.828060E-06	8.02449314
1.866475E-06	7.92393045
1.905974E-06	7.82435373
1.946216E-06	7.72666407
1.987211E-06	7.63083778
2.001131E-06	7.59950375
2.028971E-06	7.53765249
2.071909E-06	7.44583808
2.115654E-06	7.35581583
2.160219E-06	7.26755151
2.205614E-06	7.18104989
2.236731E-06	7.12401661
2.252290E-06	7.09592581
2.299844E-06	7.01324873
2.348289E-06	6.93220853
2.397636E-06	6.8527812
2.448375E-06	6.77418983
2.500070E-06	6.69717665
2.552732E-06	6.62311345
2.606375E-06	6.55056277
2.661532E-06	6.47882638
2.717727E-06	6.40854441
2.774974E-06	6.33969338
2.833287E-06	6.27234685
2.893246E-06	6.20716537
2.954333E-06	6.14329704
3.016564E-06	6.08074555
3.079955E-06	6.0194735
3.145134E-06	5.95890168
3.211539E-06	5.8995262
3.302158E-06	5.824269
3.395333E-06	5.75085636
3.491137E-06	5.67920231
3.589645E-06	5.60930118
3.690932E-06	5.54105066
3.795077E-06	5.47676475
3.902161E-06	5.4140497
4.012266E-06	5.35284877
4.125479E-06	5.29310238
4.241885E-06	5.23474582
4.300898E-06	5.20662976
4.361576E-06	5.17895304
4.484645E-06	5.12570002
4.611186E-06	5.07385681
4.741297E-06	5.02316337
4.875080E-06	4.9736108
5.012638E-06	4.92519476
5.082373E-06	4.90185957
5.154077E-06	4.8790893
5.299507E-06	4.83528972
5.449040E-06	4.79257486
5.602793E-06	4.75091856
5.760884E-06	4.71030137
5.923436E-06	4.67071341
6.090575E-06	4.63215676
6.262430E-06	4.59464436
6.439134E-06	4.55939569
6.620823E-06	4.52527381
6.807640E-06	4.49235029
6.999728E-06	4.46083575
7.197236E-06	4.43071152
7.400316E-06	4.40226442
7.642934E-06	4.37175549
7.914027E-06	4.34245298
8.080333E-06	4.3273515
8.251332E-06	4.31438315
8.425548E-06	4.30419524
8.504977E-06	4.30119629
8.603026E-06	4.29542855
8.783811E-06	4.28938562
8.907735E-06	4.28842842
9.031659E-06	4.29048987
9.159080E-06	4.29630888
9.286501E-06	4.3070131
9.374046E-06	4.31780236
9.384763E-06	4.31871599
9.483025E-06	4.33110962
9.582212E-06	4.34847492
9.683247E-06	4.37221364
9.784281E-06	4.4034151
9.852588E-06	4.42961724
9.910515E-06	4.45601468
9.921845E-06	4.46062866
9.991102E-06	4.49462851
1.006036E-05	4.53550819
1.011279E-05	4.57200199
1.016620E-05	4.61490774
1.019016E-05	4.63713084
1.021961E-05	4.66272632
1.027302E-05	4.71686459
1.032642E-05	4.78006891
1.037983E-05	4.85399209
1.041644E-05	4.91189808
1.042859E-05	4.93336798
1.045305E-05	4.97434532
1.048966E-05	5.04339659
1.052627E-05	5.12126474
1.056289E-05	5.20924406
1.059950E-05	5.30885923
1.063611E-05	5.42192823
1.064929E-05	5.46828971
1.067272E-05	5.54775961
1.071051E-05	5.69541164
1.073571E-05	5.8066697
1.076091E-05	5.92974321
1.078611E-05	6.06619163
1.078929E-05	6.08535156
1.081130E-05	6.21457918
1.083650E-05	6.37982477
1.086170E-05	6.56493932
1.088359E-05	6.74417214
1.090216E-05	6.91155506
1.092073E-05	7.09122581
1.093930E-05	7.28862402
1.095787E-05	7.50599003
1.097644E-05	7.74593093
1.099501E-05	8.01150396
1.101358E-05	8.30171914
1.102983E-05	8.58298953
1.105072E-05	8.98782244
1.106465E-05	9.28859982
1.107580E-05	9.55179143
1.107858E-05	9.61680853
1.109251E-05	9.97364534
1.110644E-05	10.3663407
1.112037E-05	10.7997127
1.112733E-05	11.0395785
1.113429E-05	11.2772498
1.114544E-05	11.6953995
1.115658E-05	12.1515492
1.116772E-05	12.6503989
1.117887E-05	13.1974082
1.119001E-05	13.7946624
1.120115E-05	14.4540478
1.121229E-05	15.1845573
1.121972E-05	15.7261361
1.122344E-05	15.9954164
1.123272E-05	16.7404406
1.124201E-05	17.5602448
1.125036E-05	18.3749751
1.125129E-05	18.4650893
1.126058E-05	19.4644757
1.126986E-05	20.5774416
1.127915E-05	21.8226396
1.128611E-05	22.8532907
1.129308E-05	23.9826161
1.130143E-05	25.4873412
1.130701E-05	26.6092574
1.130886E-05	26.9821206
1.131629E-05	28.6472347
1.132186E-05	30.0269
1.132743E-05	31.5340401
1.133300E-05	33.1846034
1.133486E-05	33.7885922
1.133858E-05	34.9942003
1.134415E-05	36.984714
1.134972E-05	39.1807562
1.135529E-05	41.6087357
1.135993E-05	43.830575
1.136550E-05	46.7635144
1.137108E-05	50.0218111
1.137665E-05	53.6456868
1.138083E-05	56.6298937
1.138500E-05	59.8644862
1.138918E-05	63.3706816
1.139011E-05	64.2151059
1.139336E-05	67.173158
1.139754E-05	71.293606
1.140172E-05	75.7554955
1.140636E-05	81.1442553
1.141100E-05	87.0204513
1.141193E-05	88.3002785
1.141565E-05	93.4245194
1.142029E-05	100.38737
1.142122E-05	101.898376
1.142493E-05	107.947985
1.142957E-05	116.134049
1.143282E-05	122.322381
1.143422E-05	124.977031
1.143886E-05	134.506642
1.143979E-05	136.567613
1.144443E-05	146.880211
1.144675E-05	152.469828
1.145000E-05	160.301878
1.145372E-05	169.955524
1.145557E-05	174.786777
1.146068E-05	189.036738
1.146115E-05	190.33299
1.146532E-05	202.773417
1.146672E-05	206.922811
1.146997E-05	217.157331
1.147182E-05	223.009994
1.147623E-05	237.667524
1.147832E-05	244.616803
1.148215E-05	258.151532
1.148807E-05	279.086596
1.148807E-05	279.08695
1.149399E-05	301.375614
1.149991E-05	323.682567
1.150641E-05	348.197693
1.151152E-05	367.474782
1.151848E-05	393.781558
1.152510E-05	417.59834
1.152730E-05	425.54294
1.153172E-05	440.297698
1.153450E-05	449.624127
1.154286E-05	474.704578
1.155029E-05	493.744028
1.155771E-05	509.154158
1.156440E-05	519.554052
1.156960E-05	525.046068
1.157034E-05	525.828429
1.157948E-05	529.740205
1.158052E-05	529.501313
1.158594E-05	528.233806
1.158966E-05	525.499133
1.159151E-05	524.123816
1.159709E-05	517.320767
1.159783E-05	516.409934
1.160229E-05	509.093984
1.160600E-05	501.417924
1.160971E-05	493.724573
1.161120E-05	489.938316
1.161714E-05	474.765276
1.161974E-05	467.018857
1.162550E-05	449.832025
1.162828E-05	440.533304
1.163386E-05	421.90219
1.163757E-05	408.453465
1.164337E-05	387.411221
1.164546E-05	379.823569
1.165800E-05	332.774404
1.166775E-05	296.12023
1.166914E-05	291.10614
1.167611E-05	266.00494
1.168261E-05	243.654154
1.168307E-05	242.139257
1.168911E-05	222.424401
1.169560E-05	202.468635
1.170071E-05	187.741722
1.170628E-05	172.664637
1.171185E-05	158.630548
1.171743E-05	145.634219
1.172300E-05	133.655433
1.172857E-05	122.661634
1.173321E-05	114.222163
1.173414E-05	112.659456
1.173785E-05	106.414993
1.174250E-05	99.2044627
1.174714E-05	92.5562522
1.174900E-05	90.1080644
1.175178E-05	86.4414785
1.175643E-05	80.8241333
1.176107E-05	75.6660117
1.176571E-05	70.9335827
1.176571E-05	70.9334888
1.176989E-05	67.0197899
1.177407E-05	63.4012143
1.177825E-05	60.0556926
1.178242E-05	56.9622987
1.178800E-05	53.2058091
1.179357E-05	49.8183854
1.179728E-05	47.7795447
1.179914E-05	46.7632029
1.180471E-05	44.0069865
1.181028E-05	41.5108982
1.181585E-05	39.245641
1.182142E-05	37.1936318
1.182700E-05	35.3233194
1.183257E-05	33.61428
1.183442E-05	33.0923311
1.183814E-05	32.0538322
1.184371E-05	30.623472
1.185114E-05	28.8908687
1.185857E-05	27.3320661
1.186228E-05	26.6276962
1.186599E-05	25.9279661
1.187435E-05	24.5082476
1.187899E-05	23.781836
1.188828E-05	22.4459246
1.189014E-05	22.2060364
1.189757E-05	21.253054
1.190685E-05	20.178798
1.191614E-05	19.2054522
1.191799E-05	19.0283238
1.192542E-05	18.3248368
1.193471E-05	17.5220606
1.194399E-05	16.7865478
1.194956E-05	16.3857406
1.195606E-05	15.9219368
1.196814E-05	15.1466194
1.198021E-05	14.4454787
1.198856E-05	14.0046355
1.199228E-05	13.8106639
1.200435E-05	13.2364336
1.201642E-05	12.7114682
1.202849E-05	12.2299248
1.204056E-05	11.7868267
1.205496E-05	11.3091086
1.206935E-05	10.8738425
1.208374E-05	10.4758343
1.209767E-05	10.1224537
1.209813E-05	10.1108211
1.211253E-05	9.77923175
1.212692E-05	9.47348489
1.215477E-05	8.94628684
1.215570E-05	8.92895808
1.217660E-05	8.58645476
1.219749E-05	8.27753989
1.221838E-05	7.99767022
1.223927E-05	7.7430601
1.223927E-05	7.74305899
1.226017E-05	7.51512625
1.228106E-05	7.30657247
1.230195E-05	7.11510307
1.232284E-05	6.93875807
1.233213E-05	6.86726412
1.235070E-05	6.72739484
1.237856E-05	6.53813596
1.240641E-05	6.36663231
1.243427E-05	6.21054909
1.244820E-05	6.13922909
1.246213E-05	6.07007311
1.248998E-05	5.94351621
1.251784E-05	5.82727377
1.255676E-05	5.67986352
1.258994E-05	5.5661447
1.262313E-05	5.4619912
1.265632E-05	5.36624325
1.265712E-05	5.36413376
1.270057E-05	5.25531748
1.274482E-05	5.15569694
1.278907E-05	5.06565376
1.283332E-05	4.98384448
1.287757E-05	4.90915591
1.292244E-05	4.83973569
1.292498E-05	4.83612882
1.296794E-05	4.77813695
1.303619E-05	4.69527526
1.310443E-05	4.62175416
1.317268E-05	4.5558317
1.319787E-05	4.53385493
1.324093E-05	4.49844592
1.331046E-05	4.4468989
1.340402E-05	4.38508612
1.349758E-05	4.33046408
1.359115E-05	4.28176749
1.368603E-05	4.23742529
1.375906E-05	4.20660779
1.378224E-05	4.19743611
1.392654E-05	4.14715477
1.407220E-05	4.10328995
1.422058E-05	4.0644343
1.436896E-05	4.03015343
1.455137E-05	3.99355453
1.475666E-05	3.95862809
1.496196E-05	3.92947019
1.517305E-05	3.90492955
1.538413E-05	3.88583365
1.559593E-05	3.87156785
1.560118E-05	3.87108864
1.581822E-05	3.85667103
1.604139E-05	3.84774304
1.625908E-05	3.84494432
1.626455E-05	3.8447343
1.649402E-05	3.84338213
1.666612E-05	3.8480811
1.671786E-05	3.85104538
1.684145E-05	3.85461944
1.701841E-05	3.86550151
1.718958E-05	3.88263092
1.719536E-05	3.88302113
1.737731E-05	3.90341142
1.755335E-05	3.93214086
1.755926E-05	3.9328939
1.774291E-05	3.96718831
1.792397E-05	4.01361711
1.793000E-05	4.01489391
1.805472E-05	4.04954795
1.817944E-05	4.09193205
1.830152E-05	4.14210921
1.830768E-05	4.14435296
1.843592E-05	4.20140991
1.855791E-05	4.26684281
1.856416E-05	4.26990896
1.869240E-05	4.34626773
1.881793E-05	4.43627181
1.882426E-05	4.44051651
1.895611E-05	4.54771461
1.901565E-05	4.60464351
1.905501E-05	4.64046595
1.915390E-05	4.7443106
1.921337E-05	4.81620666
1.925373E-05	4.86285282
1.935541E-05	4.99900574
1.941667E-05	5.09396908
1.945710E-05	5.15415971
1.955878E-05	5.3302381
1.961997E-05	5.45334964
1.966046E-05	5.53251271
1.975550E-05	5.74924224
1.976215E-05	5.76406291
1.985707E-05	6.01043025
1.989446E-05	6.12272343
1.995199E-05	6.29235115
2.001527E-05	6.50347383
2.003342E-05	6.57051929
2.007855E-05	6.73456689
2.014183E-05	6.99017999
2.017238E-05	7.12739675
2.020511E-05	7.27266236
2.026839E-05	7.58552586
2.027660E-05	7.6304119
2.032208E-05	7.87677014
2.037577E-05	8.19643853
2.040530E-05	8.38994344
2.042946E-05	8.54708584
2.048315E-05	8.93226632
2.051804E-05	9.20888153
2.053683E-05	9.35706059
2.059052E-05	9.82591159
2.064421E-05	10.3461837
2.065226E-05	10.4329795
2.069790E-05	10.9239014
2.075829E-05	11.6535999
2.079856E-05	12.1935242
2.083883E-05	12.7816557
2.085091E-05	12.9741743
2.087909E-05	13.4242754
2.091533E-05	14.0568382
2.091936E-05	14.1272824
2.095962E-05	14.8988807
2.096097E-05	14.9271232
2.099318E-05	15.606305
2.099989E-05	15.7480704
2.102002E-05	16.2138923
2.103613E-05	16.5872436
2.104552E-05	16.8288606
2.106566E-05	17.3474985
2.108445E-05	17.8323983
2.108579E-05	17.8707083
2.110190E-05	18.3311526
2.111666E-05	18.7538563
2.112740E-05	19.0883011
2.113813E-05	19.4231188
2.114887E-05	19.7583341
2.116095E-05	20.1762285
2.116900E-05	20.4551388
2.117706E-05	20.734321
2.118444E-05	20.9904816
2.119115E-05	21.2235719
2.119316E-05	21.2935592
2.119786E-05	21.4746704
2.120457E-05	21.7336214
2.121061E-05	21.9668694
2.121867E-05	22.2781726
2.122403E-05	22.4859064
2.122538E-05	22.5378771
2.122940E-05	22.7081312
2.123645E-05	23.0063363
2.124115E-05	23.2053067
2.124585E-05	23.404412
2.125054E-05	23.6036645
2.125524E-05	23.8030639
2.125625E-05	23.8458225
2.125994E-05	24.0177687
2.126522E-05	24.2641414
2.127068E-05	24.5185537
2.127621E-05	24.7771036
2.128175E-05	25.0358903
2.128645E-05	25.2556613
2.128980E-05	25.412764
2.129073E-05	25.4603554
2.129500E-05	25.6811483
