E(MeV)	pendfb7/Ba134:1
3.26017E-11	57.0341447
3.30912E-11	56.6241854
3.35795E-11	56.2204521
3.42276E-11	55.7022606
3.45861E-11	55.4192613
3.54030E-11	54.7956945
3.56235E-11	54.6295069
3.66188E-11	53.9041451
3.66913E-11	53.8519725
3.77919E-11	53.086254
3.78764E-11	53.0293895
3.89247E-11	52.3330573
3.91771E-11	52.1709167
4.00923E-11	51.590563
4.05225E-11	51.3267425
4.12941E-11	50.8596175
4.19141E-11	50.496638
4.25327E-11	50.1390918
4.33535E-11	49.6803642
4.38076E-11	49.4297941
4.48424E-11	48.877722
4.51216E-11	48.7306453
4.63823E-11	48.0885856
4.64742E-11	48.0423692
4.78681E-11	47.3646691
4.79752E-11	47.3143123
4.93030E-11	46.6980562
4.96227E-11	46.5545764
5.07818E-11	46.041055
5.13268E-11	45.8075818
5.23041E-11	45.3942611
5.30895E-11	45.0730974
5.38729E-11	44.7568205
5.49127E-11	44.3509685
5.54878E-11	44.129333
5.67984E-11	43.6410548
5.71521E-11	43.5109361
5.87490E-11	42.9430509
5.88653E-11	42.9022096
6.06310E-11	42.3028794
6.07665E-11	42.2584068
6.24484E-11	41.7134863
6.28533E-11	41.586654
6.43215E-11	41.1326314
6.50118E-11	40.926251
6.62496E-11	40.5608902
6.72444E-11	40.2770422
6.82368E-11	39.997461
6.95537E-11	39.6388339
7.02822E-11	39.4429396
7.19423E-11	39.0114778
7.23903E-11	38.8964986
7.44129E-11	38.3948031
7.45603E-11	38.3586961
7.67967E-11	37.8292689
7.69684E-11	37.7899743
7.90987E-11	37.3086793
7.96116E-11	37.1966664
8.14712E-11	36.7957125
8.23456E-11	36.6134796
8.39134E-11	36.2908685
8.51735E-11	36.0402663
8.64304E-11	35.793444
8.80985E-11	35.4768727
8.90212E-11	35.3039521
9.11239E-11	34.9231591
9.16913E-11	34.8216815
9.42532E-11	34.3789616
9.44399E-11	34.3470967
9.72725E-11	33.8799967
9.74901E-11	33.8453128
1.00188E-10	33.4207497
1.00838E-10	33.3219162
1.03193E-10	32.9683564
1.04301E-10	32.807603
1.06287E-10	32.5230816
1.07883E-10	32.3021329
1.09475E-10	32.0844864
1.11588E-10	31.8053731
1.12756E-10	31.6529998
1.15420E-10	31.3173275
1.16139E-10	31.2278468
1.19383E-10	30.8378309
1.19620E-10	30.8096857
1.23208E-10	30.398101
1.23483E-10	30.3676213
1.26901E-10	29.9935514
1.27724E-10	29.9065356
1.30707E-10	29.5950835
1.32110E-10	29.4535849
1.34626E-10	29.2029848
1.36647E-10	29.0085072
1.38664E-10	28.8169498
1.41936E-10	28.5168485
1.42820E-10	28.4368811
1.47104E-10	28.062663
1.47433E-10	28.0348985
1.51513E-10	27.6954046
1.53140E-10	27.5646696
1.56058E-10	27.3334318
1.59070E-10	27.1029109
1.60736E-10	26.9771471
1.65227E-10	26.6498138
1.65557E-10	26.6260856
1.70520E-10	26.2815736
1.71626E-10	26.2074315
1.75635E-10	25.942386
1.78269E-10	25.774232
1.80899E-10	25.6086134
1.85172E-10	25.3488735
1.86325E-10	25.2797279
1.91911E-10	24.956365
1.92340E-10	24.9323844
1.97667E-10	24.6386899
1.99788E-10	24.5257981
2.03592E-10	24.3260679
2.07522E-10	24.1269051
2.09699E-10	24.0180489
2.15558E-10	23.7353052
2.15985E-10	23.7149704
2.22463E-10	23.4172722
2.23902E-10	23.3534449
2.29132E-10	23.1245761
2.32572E-10	22.9792856
2.36004E-10	22.8362529
2.41575E-10	22.6122302
2.43079E-10	22.5525381
2.50370E-10	22.2733537
2.50930E-10	22.25266
2.57875E-10	21.9994346
2.60642E-10	21.9020861
2.65610E-10	21.7297182
2.71879E-10	21.5198942
2.73572E-10	21.4640347
2.81777E-10	21.2029097
2.83599E-10	21.1469683
2.90224E-10	20.9464981
2.95825E-10	20.7830139
2.98929E-10	20.6936925
3.07890E-10	20.4450279
3.08578E-10	20.42661
3.17125E-10	20.2010805
3.21881E-10	20.0800533
3.26631E-10	19.960869
3.35757E-10	19.7400695
3.36428E-10	19.7240567
3.46513E-10	19.4920612
3.50231E-10	19.4095825
3.56906E-10	19.2635575
3.65330E-10	19.0859011
3.67605E-10	19.0386018
3.78631E-10	18.8176428
3.82694E-10	18.7391476
3.89981E-10	18.6004686
4.00877E-10	18.400595
4.01678E-10	18.3861143
4.13719E-10	18.1763718
4.19931E-10	18.0720714
4.26128E-10	17.9695361
4.38901E-10	17.7658897
4.39883E-10	17.7508001
4.52066E-10	17.5663279
4.60791E-10	17.4390214
4.65617E-10	17.3696003
4.79583E-10	17.1760742
4.82684E-10	17.1346679
4.93959E-10	16.9863458
5.07761E-10	16.8114466
5.08775E-10	16.7987878
5.24026E-10	16.615435
5.34140E-10	16.4983121
5.39744E-10	16.4343758
5.55923E-10	16.2566209
5.61890E-10	16.1934785
5.72598E-10	16.0818341
5.89762E-10	15.909511
5.91081E-10	15.8967569
6.07452E-10	15.7408668
6.24424E-10	15.5852614
6.25661E-10	15.5740911
6.44427E-10	15.4109834
6.59637E-10	15.2837093
6.63744E-10	15.249854
6.83653E-10	15.0919153
6.96848E-10	14.9911477
7.04146E-10	14.9362319
7.25267E-10	14.7832965
7.36144E-10	14.7074862
7.47007E-10	14.6329083
7.69413E-10	14.4849052
7.80953E-10	14.4115411
7.92477E-10	14.3393941
8.16247E-10	14.1962316
8.28489E-10	14.125281
8.40715E-10	14.0554781
8.65932E-10	13.9169888
8.78919E-10	13.8483661
8.91889E-10	13.7808637
9.18641E-10	13.6469568
9.36371E-10	13.5615841
9.46178E-10	13.5150752
9.74558E-10	13.3856531
9.97560E-10	13.2847622
1.00377E-09	13.2579308
1.03388E-09	13.1328855
1.06487E-09	13.0091099
1.06725E-09	12.9999636
1.09681E-09	12.8881874
1.12969E-09	12.7686602
1.14181E-09	12.7262754
1.16357E-09	12.6513771
1.19845E-09	12.5359803
1.22676E-09	12.4459415
1.23440E-09	12.4220131
1.27140E-09	12.3106266
1.30954E-09	12.200289
1.31800E-09	12.1767381
1.34879E-09	12.0924278
1.38925E-09	11.9859689
1.42204E-09	11.9030392
1.43089E-09	11.8809897
1.47381E-09	11.7783223
1.51799E-09	11.6767769
1.54078E-09	11.6264282
1.56352E-09	11.5769822
1.61039E-09	11.479081
1.65869E-09	11.3821444
1.66942E-09	11.3614601
1.70841E-09	11.2874266
1.75966E-09	11.1939869
1.81240E-09	11.1015904
1.81646E-09	11.0947709
1.86677E-09	11.0114354
1.92272E-09	10.9224224
1.98039E-09	10.8343091
1.98482E-09	10.8278101
2.03976E-09	10.748461
2.10094E-09	10.6636116
2.16392E-09	10.5797358
2.17795E-09	10.5617878
2.22882E-09	10.4977416
2.29563E-09	10.4169988
2.36449E-09	10.3371022
2.39995E-09	10.2975888
2.43537E-09	10.2587444
2.50842E-09	10.1818475
2.58361E-09	10.1058638
2.65580E-09	10.0358307
2.66110E-09	10.0307609
2.74087E-09	9.95763696
2.82308E-09	9.88531068
2.90771E-09	9.81385133
2.95137E-09	9.77845709
2.99492E-09	9.74370763
3.08470E-09	9.6749793
3.17722E-09	9.60700983
3.27246E-09	9.5398633
3.30758E-09	9.51609729
3.37062E-09	9.47411809
3.47166E-09	9.40956774
3.57579E-09	9.34573953
3.68297E-09	9.28269416
3.72250E-09	9.26038362
3.79344E-09	9.22097263
3.90715E-09	9.16038147
4.02435E-09	9.10047938
4.14498E-09	9.04132244
4.22498E-09	9.00368168
4.26931E-09	8.98315324
4.39728E-09	8.92631799
4.52918E-09	8.87014081
4.66494E-09	8.81467463
4.80487E-09	8.75983859
4.83594E-09	8.74815695
4.94890E-09	8.70636542
5.09734E-09	8.65370864
5.25013E-09	8.60173091
5.40761E-09	8.55035638
5.56971E-09	8.49963406
5.58216E-09	8.49589587
5.73677E-09	8.45024085
5.90873E-09	8.40155747
6.08596E-09	8.35345222
6.26840E-09	8.30597097
6.45641E-09	8.25904444
6.52570E-09	8.24245846
6.64995E-09	8.21319692
6.84941E-09	8.16817109
7.05473E-09	8.12374289
7.26633E-09	8.07984747
7.48415E-09	8.03652667
7.70863E-09	7.99371738
7.72587E-09	7.99056521
7.93970E-09	7.95210193
8.17785E-09	7.91104997
8.42299E-09	7.87054892
8.67563E-09	7.83054035
8.93569E-09	7.79106221
9.20371E-09	7.75205745
9.30249E-09	7.73827566
9.47961E-09	7.71396499
9.76394E-09	7.67657029
1.00566E-08	7.63968525
1.03583E-08	7.60325651
1.06688E-08	7.56731915
1.09888E-08	7.53182091
1.13182E-08	7.49679583
1.13916E-08	7.4893156
1.16577E-08	7.46263801
1.20071E-08	7.42907482
1.23672E-08	7.39593478
1.27380E-08	7.36325283
1.31200E-08	7.33097532
1.35133E-08	7.29913632
1.39186E-08	7.26768972
1.43075E-08	7.23877221
1.43359E-08	7.23669951
1.47659E-08	7.20656702
1.52085E-08	7.17685662
1.56647E-08	7.1475255
1.61342E-08	7.11860221
1.66182E-08	7.09004506
1.71163E-08	7.06188182
1.76297E-08	7.03407183
1.81582E-08	7.00664209
1.85086E-08	6.98921149
1.87028E-08	6.97971433
1.92635E-08	6.95345795
1.98412E-08	6.9275439
2.04360E-08	6.90199745
2.10490E-08	6.8767818
2.16799E-08	6.85192135
2.23302E-08	6.82738022
2.29996E-08	6.80318202
2.36894E-08	6.7792916
2.43996E-08	6.75573181
2.52687E-08	6.72821208
2.52970E-08	6.7273418
2.53000E-08	6.72724883
2.60589E-08	6.70475647
2.68400E-08	6.68258722
2.76450E-08	6.66070922
2.84737E-08	6.63914384
2.93278E-08	6.61786019
3.02069E-08	6.59687917
3.11130E-08	6.57617081
3.20456E-08	6.55575542
3.30068E-08	6.53560385
3.39962E-08	6.51573584
3.50159E-08	6.49612293
3.59140E-08	6.47957692
3.60655E-08	6.47682984
3.71473E-08	6.45806304
3.82608E-08	6.4395701
3.94084E-08	6.42132403
4.05898E-08	6.40334202
4.18072E-08	6.38559771
4.30604E-08	6.368108
4.43520E-08	6.35084763
4.56815E-08	6.33383357
4.70517E-08	6.31704166
4.84621E-08	6.30048857
4.99157E-08	6.28415081
5.14120E-08	6.26804448
5.29541E-08	6.25214647
5.45414E-08	6.23647228
5.50038E-08	6.23209931
5.61773E-08	6.22118581
5.78613E-08	6.20619666
5.95968E-08	6.19140984
6.13833E-08	6.17683984
6.32245E-08	6.16246576
6.51197E-08	6.14830169
6.70729E-08	6.13432743
6.90835E-08	6.12055684
7.11556E-08	6.10697051
7.32886E-08	6.09358211
7.54868E-08	6.08037263
7.77496E-08	6.06735471
8.00817E-08	6.05450878
8.24822E-08	6.0418462
8.49562E-08	6.02934779
8.75029E-08	6.01702543
9.01274E-08	6.00486176
9.28291E-08	5.99286923
9.44096E-08	5.98614951
9.56135E-08	5.98111603
9.84796E-08	5.9696463
1.01433E-07	5.95833227
1.04474E-07	5.94718505
1.07608E-07	5.93618869
1.10833E-07	5.92535395
1.14158E-07	5.91466527
1.17580E-07	5.9041331
1.21106E-07	5.89374234
1.24737E-07	5.88350314
1.28478E-07	5.87340078
1.32329E-07	5.86344513
1.36298E-07	5.85362192
1.40384E-07	5.84394081
1.44595E-07	5.8343882
1.48929E-07	5.82497412
1.53396E-07	5.81568581
1.57995E-07	5.80653225
1.62733E-07	5.79749862
1.67612E-07	5.78859152
1.72639E-07	5.77979735
1.77814E-07	5.77112547
1.83147E-07	5.76256451
1.88637E-07	5.75412337
1.94296E-07	5.74579004
1.98438E-07	5.73994598
2.00120E-07	5.73761158
2.06122E-07	5.72963721
2.12301E-07	5.72177876
2.18669E-07	5.71402495
2.25224E-07	5.70638332
2.31979E-07	5.69884289
2.38933E-07	5.69141101
2.46100E-07	5.68407697
2.53477E-07	5.67684792
2.61080E-07	5.66971345
2.68906E-07	5.66268049
2.76971E-07	5.65573889
2.85274E-07	5.64889547
2.93830E-07	5.64214075
3.02638E-07	5.63548261
3.11716E-07	5.6289127
3.21060E-07	5.62243509
3.30690E-07	5.61603649
3.40603E-07	5.60972311
3.50819E-07	5.6034879
3.61335E-07	5.59733781
3.72173E-07	5.59126408
3.83329E-07	5.58527255
3.94827E-07	5.57935452
4.06662E-07	5.57351566
4.18860E-07	5.56774748
4.31416E-07	5.5620555
4.44356E-07	5.55643141
4.57676E-07	5.5508806
4.71403E-07	5.54539494
4.85534E-07	5.53997966
5.00097E-07	5.53462684
5.15088E-07	5.52934155
5.30538E-07	5.52411604
5.46442E-07	5.51895525
5.62832E-07	5.5138516
5.79703E-07	5.5088099
5.97091E-07	5.50382321
6.14990E-07	5.49889874
6.33436E-07	5.49402927
6.52424E-07	5.48921235
6.57954E-07	5.48786401
6.71993E-07	5.48448827
6.92136E-07	5.47983789
7.12897E-07	5.47523635
7.34266E-07	5.47068796
7.56290E-07	5.46618597
7.78961E-07	5.46173454
8.02325E-07	5.45732707
8.26376E-07	5.45296762
8.51163E-07	5.44864967
8.76677E-07	5.4443772
9.02972E-07	5.44014379
9.30040E-07	5.43595332
9.57936E-07	5.43179947
9.86651E-07	5.42768602
1.01196E-06	5.42418835
1.04051E-06	5.42037523
1.06987E-06	5.41659262
1.10006E-06	5.41283948
1.13110E-06	5.40911481
1.16301E-06	5.40541941
1.19583E-06	5.4017555
1.22957E-06	5.39811172
1.26427E-06	5.39448939
1.29994E-06	5.3908901
1.33662E-06	5.38731286
1.37433E-06	5.38375658
1.41311E-06	5.38022016
1.45298E-06	5.37670251
1.51506E-06	5.37144666
1.57948E-06	5.36625099
1.64696E-06	5.36106333
1.71699E-06	5.35592782
1.79035E-06	5.35079295
1.86647E-06	5.34571575
1.94622E-06	5.34061752
2.02897E-06	5.33555323
2.11565E-06	5.33047365
2.20561E-06	5.32542128
2.29984E-06	5.32034446
2.39764E-06	5.31528545
2.50007E-06	5.31019305
2.60638E-06	5.30511066
2.71773E-06	5.29999543
2.83329E-06	5.29486825
2.95433E-06	5.28968821
3.12341E-06	5.28274135
3.30216E-06	5.27572394
3.49114E-06	5.26861746
3.69093E-06	5.26141319
3.90216E-06	5.25410999
4.12548E-06	5.24665663
4.36158E-06	5.23906155
4.61119E-06	5.23130827
4.87508E-06	5.22337951
5.22578E-06	5.21320061
5.60279E-06	5.20265912
6.00584E-06	5.19176991
6.52871E-06	5.17814254
7.09711E-06	5.16382358
7.71499E-06	5.14876018
8.27158E-06	5.13554189
8.99171E-06	5.11887282
9.77453E-06	5.10116896
1.07733E-05	5.07914063
1.18765E-05	5.05535989
1.30901E-05	5.02976219
1.42297E-05	5.00605913
1.56868E-05	4.97627001
1.70525E-05	4.94873633
1.87950E-05	4.91401413
2.04313E-05	4.8817576
2.22100E-05	4.84703073
2.41436E-05	4.80959372
2.55253E-05	4.78307586
2.66159E-05	4.75960657
2.89330E-05	4.7100926
3.18895E-05	4.64737404
3.41902E-05	4.59888753
3.63786E-05	4.55298346
3.76839E-05	4.52578466
3.95457E-05	4.4812551
4.33836E-05	4.39014048
4.55494E-05	4.33903573
4.64335E-05	4.31830316
4.80161E-05	4.27479968
5.00578E-05	4.21897421
5.21964E-05	4.16081952
5.35801E-05	4.12346942
5.46975E-05	4.08792443
5.75123E-05	3.99912218
5.91351E-05	3.94836164
6.08037E-05	3.88689924
6.23247E-05	3.83125644
6.39024E-05	3.77400688
6.54800E-05	3.70708617
6.66150E-05	3.65932729
6.75548E-05	3.62014547
6.80247E-05	3.59741088
6.99442E-05	3.50563739
7.04273E-05	3.48281838
7.08930E-05	3.45746115
7.18243E-05	3.40716804
7.26759E-05	3.36158711
7.30618E-05	3.34115658
7.38336E-05	3.29477501
7.48753E-05	3.23302035
7.59169E-05	3.16436697
7.68275E-05	3.10519242
7.77380E-05	3.03936335
7.84190E-05	2.99095645
7.87595E-05	2.96407474
7.94405E-05	2.91118668
7.97810E-05	2.88514388
8.01215E-05	2.85606397
8.08025E-05	2.79880084
8.11430E-05	2.7706786
8.14835E-05	2.73911578
8.21645E-05	2.67715004
8.25050E-05	2.64683183
8.28455E-05	2.61251283
8.35265E-05	2.54540275
8.38670E-05	2.51273215
8.42075E-05	2.47603648
8.47183E-05	2.42232558
8.48885E-05	2.40485468
8.52290E-05	2.36599159
8.57398E-05	2.3091613
8.59100E-05	2.29077088
8.62505E-05	2.24959495
8.67613E-05	2.18971919
8.69315E-05	2.17047996
8.72720E-05	2.1279191
8.76409E-05	2.08364177
8.78253E-05	2.05950277
8.81942E-05	2.0130893
8.83786E-05	1.99072833
8.85631E-05	1.96620702
8.89178E-05	1.92080965
8.90880E-05	1.8999227
8.92583E-05	1.87704685
8.95988E-05	1.83326828
8.97690E-05	1.81247991
8.99393E-05	1.7896682
9.02939E-05	1.74474435
9.04784E-05	1.72294831
9.06628E-05	1.69917125
9.10317E-05	1.65541092
9.14006E-05	1.61239864
9.16701E-05	1.58446362
9.17553E-05	1.57489943
9.20958E-05	1.54151679
9.23511E-05	1.52059745
9.24363E-05	1.51321823
9.27768E-05	1.49003424
9.30321E-05	1.47739704
9.32875E-05	1.46933426
9.35145E-05	1.46679672
9.35429E-05	1.46665999
9.37983E-05	1.47143699
9.38550E-05	1.47394375
9.40536E-05	1.48422909
9.41033E-05	1.48825992
9.42806E-05	1.50409794
9.43090E-05	1.50685745
9.44225E-05	1.52133105
9.45076E-05	1.53292667
9.45715E-05	1.5435018
9.46992E-05	1.56588848
9.47063E-05	1.56719721
9.47985E-05	1.58723359
9.48871E-05	1.60725875
9.49049E-05	1.61142259
9.49758E-05	1.63069473
9.50468E-05	1.65059205
9.51035E-05	1.66696047
9.51088E-05	1.66874996
9.51709E-05	1.69011937
9.52205E-05	1.70759155
9.52631E-05	1.72284889
9.53074E-05	1.73903141
9.53518E-05	1.75552298
9.53589E-05	1.75820807
9.53873E-05	1.77042083
9.54156E-05	1.78278789
9.54511E-05	1.7984463
9.54795E-05	1.81113778
9.55114E-05	1.82559661
9.55327E-05	1.8353452
9.55362E-05	1.83698494
9.55540E-05	1.84611478
9.55752E-05	1.85716229
9.55947E-05	1.86737152
9.56125E-05	1.87672234
9.56302E-05	1.88614081
9.56479E-05	1.89562813
9.56639E-05	1.90422662
9.56852E-05	1.91578122
9.56994E-05	1.92354243
9.57136E-05	1.93135093
9.57295E-05	1.94019291
9.57419E-05	1.94711795
9.57455E-05	1.94933036
9.57606E-05	1.95879061
9.57739E-05	1.96718506
9.57872E-05	1.97562435
9.57996E-05	1.98354201
9.58115E-05	1.99121491
9.58235E-05	1.99892541
9.58342E-05	2.00581134
9.58448E-05	2.01272772
9.58554E-05	2.01967493
9.58661E-05	2.02665332
9.58767E-05	2.03366329
9.58874E-05	2.04070504
9.58980E-05	2.047779
9.59086E-05	2.05488551
9.59219E-05	2.06381499
9.59352E-05	2.07279658
9.59441E-05	2.07881355
9.59565E-05	2.08727725
9.59583E-05	2.08849304
9.59689E-05	2.09649956
9.59814E-05	2.10588818
9.59938E-05	2.11532501
9.60057E-05	2.12447104
9.60177E-05	2.13366302
9.60301E-05	2.14324456
9.60434E-05	2.15356682
9.60567E-05	2.16394805
9.60718E-05	2.17578578
9.60878E-05	2.18840477
9.61037E-05	2.20111259
9.61161E-05	2.21105886
9.61179E-05	2.21248962
9.61348E-05	2.22728249
9.61534E-05	2.24375925
9.61676E-05	2.25639968
9.61818E-05	2.26911626
9.62030E-05	2.28833641
9.62190E-05	2.30286784
9.62367E-05	2.31913315
9.62545E-05	2.33552617
9.62722E-05	2.35204924
9.62917E-05	2.37037764
9.63094E-05	2.38719524
9.63130E-05	2.39086651
9.63343E-05	2.41309287
9.63555E-05	2.43552238
9.63786E-05	2.46005566
9.64034E-05	2.48675556
9.64283E-05	2.5137524
9.64531E-05	2.54105398
9.64797E-05	2.5706528
9.64939E-05	2.58664232
9.65081E-05	2.60401908
9.65364E-05	2.63920489
9.65648E-05	2.67483592
9.65967E-05	2.71546968
9.66322E-05	2.76132299
9.66677E-05	2.80794503
9.66783E-05	2.82217105
9.67031E-05	2.85781245
9.67422E-05	2.91477825
9.67741E-05	2.96216178
9.68166E-05	3.0264694
9.68202E-05	3.03194041
9.68592E-05	3.09590835
9.69035E-05	3.17009787
9.69408E-05	3.23365292
9.69621E-05	3.27064294
9.69780E-05	3.3001264
9.70153E-05	3.37014722
9.70649E-05	3.46550408
9.71039E-05	3.542103
9.71465E-05	3.63309607
9.71891E-05	3.72601671
9.72316E-05	3.82095795
9.72671E-05	3.90184105
9.72742E-05	3.91907923
9.73168E-05	4.02473008
9.73700E-05	4.16008238
9.74054E-05	4.25289274
9.74232E-05	4.30207408
9.74764E-05	4.4537211
9.75296E-05	4.60972852
9.75438E-05	4.652567
9.75828E-05	4.77741373
9.76360E-05	4.95259293
9.76856E-05	5.12099702
9.76892E-05	5.1337686
9.77424E-05	5.33093875
9.77956E-05	5.53407701
9.78275E-05	5.65977891
9.78488E-05	5.74871743
9.79020E-05	5.9778572
9.79552E-05	6.21425269
9.79694E-05	6.27935914
9.80084E-05	6.46782714
9.80616E-05	6.73311958
9.80758E-05	6.80623022
9.81148E-05	7.01644826
9.81680E-05	7.31261041
9.81822E-05	7.39458805
9.82318E-05	7.69462683
9.82886E-05	8.05170847
9.82957E-05	8.09845834
9.83595E-05	8.53658483
9.83950E-05	8.79051353
9.84234E-05	9.00324242
9.84872E-05	9.50256999
9.85014E-05	9.6185581
9.85511E-05	10.0436013
9.86078E-05	10.551381
9.86149E-05	10.6179696
9.86788E-05	11.2444227
9.87142E-05	11.6090265
9.87426E-05	11.9150178
9.88064E-05	12.6363187
9.88206E-05	12.8046462
9.88703E-05	13.4226885
9.89270E-05	14.1645225
9.89341E-05	14.2620406
9.89980E-05	15.1838914
9.90334E-05	15.7232368
9.90618E-05	16.1730093
9.91044E-05	16.8839337
9.91257E-05	17.2518129
9.91753E-05	18.1572942
9.91895E-05	18.4252363
9.92463E-05	19.5570617
9.92533E-05	19.7044802
9.93172E-05	21.1067983
9.93367E-05	21.5611739
9.93810E-05	22.6416014
9.94236E-05	23.7310193
9.94271E-05	23.8256229
9.94662E-05	24.9063716
9.94874E-05	25.5207197
9.95087E-05	26.1548682
9.95477E-05	27.3757718
9.95655E-05	27.9491387
9.96080E-05	29.40317
9.96187E-05	29.7790461
9.96683E-05	31.6315039
9.96719E-05	31.768453
9.97251E-05	33.940577
9.97286E-05	34.0941908
9.97783E-05	36.3250621
9.97996E-05	37.3405813
9.98315E-05	38.9192443
9.98528E-05	40.038723
9.98847E-05	41.7717419
9.99060E-05	43.0029403
9.99379E-05	44.9102071
9.99592E-05	46.2524208
9.99734E-05	47.1775513
1.00009E-04	49.5946543
1.00012E-04	49.8476847
1.00044E-04	52.2070476
1.00071E-04	54.2665461
1.00080E-04	54.9802421
1.00113E-04	57.7882167
1.00129E-04	59.2409533
1.00160E-04	62.0651859
1.00188E-04	64.8368375
1.00207E-04	66.7599658
1.00227E-04	68.9480632
1.00238E-04	70.171732
1.00266E-04	73.4375643
1.00269E-04	73.8205287
1.00300E-04	77.7454858
1.00305E-04	78.3545675
1.00332E-04	81.9829146
1.00353E-04	85.0308443
1.00361E-04	86.2935318
1.00390E-04	90.7052679
1.00395E-04	91.6311454
1.00418E-04	95.4597579
1.00438E-04	98.9772536
1.00447E-04	100.538728
1.00475E-04	106.007197
1.00481E-04	107.159215
1.00503E-04	111.933036
1.00523E-04	116.336259
1.00532E-04	118.295712
1.00560E-04	125.186093
1.00566E-04	126.642137
1.00587E-04	132.274915
1.00594E-04	134.255451
1.00613E-04	139.540491
1.00622E-04	142.541926
1.00638E-04	147.387039
1.00651E-04	151.574326
1.00664E-04	155.87976
1.00679E-04	161.446219
1.00689E-04	165.092168
1.00708E-04	172.267006
1.00715E-04	175.110606
1.00736E-04	184.165312
1.00740E-04	186.033605
1.00764E-04	197.293465
1.00766E-04	197.977274
1.00790E-04	210.34039
1.00791E-04	211.114361
1.00813E-04	223.069565
1.00817E-04	225.614598
1.00835E-04	236.976777
1.00842E-04	241.637716
1.00858E-04	252.218228
1.00868E-04	259.415929
1.00881E-04	268.97822
1.00893E-04	279.22502
1.00903E-04	287.474271
1.00919E-04	301.400664
1.00926E-04	307.931671
1.00938E-04	319.779198
1.00943E-04	324.795164
1.00957E-04	339.976859
1.00960E-04	343.102113
1.00976E-04	362.268114
1.00980E-04	366.551601
1.00993E-04	383.115689
1.01000E-04	392.586777
1.01013E-04	410.772125
1.01015E-04	413.905291
1.01030E-04	437.101819
1.01032E-04	441.791098
1.01045E-04	462.372902
1.01052E-04	476.515652
1.01059E-04	489.756559
1.01067E-04	505.238106
1.01074E-04	519.681271
1.01082E-04	536.587859
1.01089E-04	552.366587
1.01097E-04	570.855844
1.01104E-04	588.117532
1.01112E-04	608.363248
1.01119E-04	627.267548
1.01127E-04	649.499156
1.01135E-04	672.33697
1.01142E-04	694.577221
1.01150E-04	721.984826
1.01156E-04	741.571308
1.01166E-04	776.740524
1.01170E-04	792.90616
1.01181E-04	837.134978
1.01184E-04	849.000079
1.01197E-04	903.757873
1.01198E-04	910.282331
1.01213E-04	977.225158
1.01224E-04	1037.43011
1.01227E-04	1050.87979
1.01236E-04	1102.1212
1.01241E-04	1131.33539
1.01250E-04	1186.95421
1.01255E-04	1218.7046
1.01263E-04	1269.8521
1.01269E-04	1314.0433
1.01276E-04	1359.32773
1.01284E-04	1417.71208
1.01289E-04	1455.77268
1.01298E-04	1530.2655
1.01301E-04	1559.59655
1.01312E-04	1652.21512
1.01314E-04	1671.17663
1.01326E-04	1784.08347
1.01327E-04	1790.88077
1.01340E-04	1919.19877
1.01340E-04	1926.66469
1.01352E-04	2048.66858
1.01355E-04	2080.8267
1.01369E-04	2244.78865
