E(MeV)	Xe-124
1.003771E-09	109.293525
1.016571E-09	108.631671
1.033879E-09	107.737504
1.064871E-09	106.205366
1.087591E-09	105.130506
1.096811E-09	104.694694
1.129689E-09	103.207611
1.163573E-09	101.741023
1.198452E-09	100.297663
1.234399E-09	98.8742364
1.250117E-09	98.2786483
1.271402E-09	97.4728172
1.309537E-09	96.0912659
1.343122E-09	94.9269866
1.348791E-09	94.730628
1.389247E-09	93.3897826
1.430892E-09	92.0690327
1.449138E-09	91.5152983
1.473810E-09	90.7671882
1.517989E-09	89.4853525
1.563521E-09	88.2212342
1.610389E-09	86.9771834
1.658691E-09	85.7503467
1.694052E-09	84.8909287
1.708412E-09	84.5422175
1.759655E-09	83.3515586
1.812403E-09	82.1787991
1.843260E-09	81.5223244
1.866765E-09	81.0226917
1.922723E-09	79.8845652
1.980394E-09	78.762193
2.014112E-09	78.1342932
2.039758E-09	77.6571232
2.100939E-09	76.567921
2.163917E-09	75.495106
2.210088E-09	74.7425323
2.228823E-09	74.4374192
2.295634E-09	73.3963262
2.364490E-09	72.3696751
2.435368E-09	71.3584844
2.508415E-09	70.362193
2.583608E-09	69.3809139
2.661102E-09	68.4132572
2.694986E-09	68.0084155
2.740871E-09	67.460657
2.823082E-09	66.5216339
2.907706E-09	65.5967832
2.994921E-09	64.6847764
3.084697E-09	63.7872799
3.177221E-09	62.9022694
3.272461E-09	62.0306177
3.342284E-09	61.4191841
3.370617E-09	61.1712821
3.471655E-09	60.3254393
3.575785E-09	59.4913658
3.682973E-09	58.6698898
3.761555E-09	58.0936535
3.793441E-09	57.8600337
3.907154E-09	57.0629018
4.024346E-09	56.2768765
4.144980E-09	55.5027242
4.269306E-09	54.7393487
4.397283E-09	53.9881533
4.529177E-09	53.2474331
4.664944E-09	52.5179127
4.804866E-09	51.7985559
4.886673E-09	51.3961479
4.948897E-09	51.0903293
5.097336E-09	50.3923249
5.250134E-09	49.7048851
5.407609E-09	49.027031
5.569708E-09	48.3594331
5.640729E-09	48.0795757
5.736768E-09	47.7014597
5.908733E-09	47.0536956
6.085962E-09	46.4149742
6.268395E-09	45.7859245
6.456412E-09	45.1656502
6.594052E-09	44.7311989
6.649949E-09	44.5549138
6.849411E-09	43.9530755
7.054729E-09	43.3603623
7.266331E-09	42.7759265
7.484147E-09	42.2003428
7.708630E-09	41.6327908
7.806787E-09	41.3953523
7.939704E-09	41.074105
8.177850E-09	40.5234301
8.422990E-09	39.9811022
8.675632E-09	39.4463535
8.935694E-09	38.9197054
9.203714E-09	38.4004121
9.360415E-09	38.1099295
9.479605E-09	37.8891696
9.763940E-09	37.3853227
1.005663E-08	36.8891211
1.035827E-08	36.3998583
1.066877E-08	35.9180176
1.098877E-08	35.4429102
1.131817E-08	34.9750045
1.146249E-08	34.7788627
1.165765E-08	34.5138595
1.200710E-08	34.0598814
1.236725E-08	33.6122529
1.273797E-08	33.1714142
1.312004E-08	32.7367754
1.351332E-08	32.3086806
1.391865E-08	31.8865622
1.433587E-08	31.4708353
1.476587E-08	31.0612647
1.520849E-08	30.6579091
1.566466E-08	30.2601943
1.613423E-08	29.868515
1.661816E-08	29.4823137
1.711631E-08	29.1019743
1.762970E-08	28.7269554
1.815817E-08	28.3576291
1.846733E-08	28.1509198
1.870281E-08	27.9936081
1.926345E-08	27.635306
1.984125E-08	27.2820304
2.043601E-08	26.9341315
2.104897E-08	26.5911128
2.167994E-08	26.2533117
2.233022E-08	25.9202463
2.299959E-08	25.5922433
2.368945E-08	25.268833
2.439956E-08	24.9503322
2.526874E-08	24.5788776
2.530000E-08	24.5658822
2.605886E-08	24.2577216
2.684000E-08	23.9542466
2.764505E-08	23.6550271
2.847374E-08	23.3603612
2.932779E-08	23.0698326
3.020692E-08	22.7837309
3.111296E-08	22.5016498
3.204560E-08	22.2238667
3.300679E-08	21.9499824
3.399621E-08	21.6802615
3.501590E-08	21.4143131
3.561208E-08	21.265547
3.606554E-08	21.152489
3.714730E-08	20.8944483
3.826083E-08	20.6403173
3.940844E-08	20.3897348
4.058975E-08	20.1429509
4.180722E-08	19.8996179
4.306043E-08	19.6599797
4.435200E-08	19.4236979
4.568150E-08	19.1910078
4.705169E-08	18.9615788
4.846211E-08	18.7356375
4.991571E-08	18.5128621
5.141198E-08	18.2934726
5.295405E-08	18.0771562
5.385564E-08	17.9561595
5.454141E-08	17.8642053
5.617734E-08	17.6543481
5.786132E-08	17.4476918
5.959683E-08	17.2439462
6.138331E-08	17.0433166
6.322446E-08	16.8455189
6.511968E-08	16.6507451
6.707291E-08	16.458708
6.908349E-08	16.2695842
7.115561E-08	16.0830919
7.328857E-08	15.8994091
7.548682E-08	15.7182752
7.774961E-08	15.5398754
8.008167E-08	15.363963
8.248220E-08	15.1907169
8.495620E-08	15.0198937
8.750285E-08	14.8516628
9.012745E-08	14.6857849
9.050784E-08	14.6627837
9.282911E-08	14.5225449
9.561346E-08	14.3616126
9.847958E-08	14.2031263
1.014334E-07	14.0468599
1.044740E-07	13.8929676
1.076076E-07	13.7412295
1.108333E-07	13.5917953
1.141576E-07	13.4444523
1.175796E-07	13.299347
1.211064E-07	13.1562764
1.247367E-07	13.0153897
1.284781E-07	12.8764949
1.323293E-07	12.7397307
1.362985E-07	12.6048873
1.403842E-07	12.472072
1.445949E-07	12.3410777
1.489293E-07	12.2120348
1.533963E-07	12.0847722
1.579945E-07	11.9594268
1.627335E-07	11.8358257
1.676116E-07	11.7140921
1.726390E-07	11.5940526
1.778140E-07	11.4758253
1.816080E-07	11.3928933
1.831475E-07	11.3592707
1.886375E-07	11.2445495
1.942956E-07	11.1314256
2.001198E-07	11.0200103
2.061222E-07	10.9101445
2.123010E-07	10.8019364
2.186688E-07	10.6952315
2.252236E-07	10.5901349
2.319791E-07	10.4864965
2.389329E-07	10.3844186
2.460995E-07	10.2837568
2.534766E-07	10.1846177
2.610795E-07	10.086877
2.689056E-07	9.99064151
2.769713E-07	9.89574447
2.852738E-07	9.80223454
2.938304E-07	9.70997433
3.026383E-07	9.61907846
3.117158E-07	9.52943192
3.210598E-07	9.44112647
3.306898E-07	9.35403637
3.406025E-07	9.26824736
3.508187E-07	9.18363698
3.613348E-07	9.10028852
3.721729E-07	9.01808302
3.833291E-07	8.93710146
3.948269E-07	8.85722831
4.066622E-07	8.77854228
4.188598E-07	8.70093115
4.314156E-07	8.62447149
4.443556E-07	8.5490543
4.576756E-07	8.47475403
4.654679E-07	8.43315254
4.714033E-07	8.40150225
4.855341E-07	8.32938568
5.000974E-07	8.2582541
5.150884E-07	8.18819216
5.305381E-07	8.11913435
5.464416E-07	8.05111699
5.628318E-07	7.98396482
5.797032E-07	7.91775357
5.970911E-07	7.85242421
6.149895E-07	7.7880793
6.334357E-07	7.72462415
6.524236E-07	7.66210865
6.719927E-07	7.60044214
6.921364E-07	7.53968636
7.128966E-07	7.47975577
7.342664E-07	7.42071072
7.562903E-07	7.36246836
7.789609E-07	7.30508766
8.023253E-07	7.24848843
8.263759E-07	7.19272889
8.511625E-07	7.13774555
8.766770E-07	7.08364319
9.029724E-07	7.03027086
9.300399E-07	6.97763172
9.579359E-07	6.92570886
9.866511E-07	6.87456735
1.011956E-06	6.8313099
1.040510E-06	6.78440242
1.069869E-06	6.73814242
1.084963E-06	6.7153335
1.100057E-06	6.69256054
1.131097E-06	6.64765394
1.163013E-06	6.60338228
1.195829E-06	6.55974174
1.229571E-06	6.51672902
1.264265E-06	6.47434137
1.299938E-06	6.43257668
1.336618E-06	6.39143348
1.374333E-06	6.3509111
1.413111E-06	6.31101749
1.452984E-06	6.27183891
1.515060E-06	6.21403847
1.579482E-06	6.15781735
1.646962E-06	6.10276706
1.716992E-06	6.04941572
1.790347E-06	5.99729603
1.866475E-06	5.94693191
1.946216E-06	5.89789824
2.028971E-06	5.85070128
2.115654E-06	5.80497593
2.205614E-06	5.76122316
2.299844E-06	5.71913889
2.397636E-06	5.67924199
2.500070E-06	5.64138451
2.606375E-06	5.60587799
2.717727E-06	5.57272663
2.833287E-06	5.54245349
2.913233E-06	5.52436806
2.954333E-06	5.51477266
3.121040E-06	5.48285763
3.254380E-06	5.46302148
3.392759E-06	5.44769579
3.537708E-06	5.43740896
3.688134E-06	5.43304871
3.742280E-06	5.43395611
3.845702E-06	5.43446997
4.009225E-06	5.44313948
4.122352E-06	5.45411311
4.238670E-06	5.46986835
4.358270E-06	5.49105056
4.422254E-06	5.50529239
4.481245E-06	5.51753529
4.607690E-06	5.55010447
4.737703E-06	5.59081057
4.871385E-06	5.64096486
4.942902E-06	5.67279472
5.008838E-06	5.70090853
5.150170E-06	5.77236756
5.259160E-06	5.83606523
5.370200E-06	5.9094341
5.449040E-06	5.96826335
5.483319E-06	5.99308288
5.598546E-06	6.08759853
5.717025E-06	6.1977574
5.837732E-06	6.32514126
5.841030E-06	6.32909695
5.960700E-06	6.46989038
6.085958E-06	6.63783745
6.171821E-06	6.76602301
6.175307E-06	6.77176233
6.257683E-06	6.90508576
6.345968E-06	7.06246778
6.434253E-06	7.23602495
6.525029E-06	7.43329094
6.528715E-06	7.44216838
6.615805E-06	7.64923405
6.709142E-06	7.89627174
6.802480E-06	8.1721669
6.807640E-06	8.18901255
6.874458E-06	8.40494985
6.946436E-06	8.65923849
7.019092E-06	8.94038582
7.093101E-06	9.25502071
7.097108E-06	9.27378717
7.167110E-06	9.59898426
7.242512E-06	9.98640627
7.318609E-06	10.4205208
7.394707E-06	10.9040357
7.400316E-06	10.9431419
7.446870E-06	11.2656019
7.499033E-06	11.6561854
7.551197E-06	12.0790803
7.603360E-06	12.5377369
7.656995E-06	13.0507614
7.710630E-06	13.6106312
7.764265E-06	14.2229305
7.817900E-06	14.893852
7.873048E-06	15.6519668
7.928197E-06	16.4889135
7.969558E-06	17.1760388
8.010919E-06	17.9204218
8.044591E-06	18.5781499
8.052670E-06	18.7362256
8.095198E-06	19.6420026
8.137727E-06	20.6308595
8.156508E-06	21.1087912
8.180255E-06	21.7147188
8.222783E-06	22.9052328
8.265312E-06	24.2151153
8.271582E-06	24.4285493
8.309040E-06	25.7077174
8.352769E-06	27.3656083
8.357887E-06	27.577867
8.381921E-06	28.5778316
8.411073E-06	29.883598
8.432056E-06	30.8973121
8.440225E-06	31.2933354
8.469378E-06	32.8202797
8.491881E-06	34.0964472
8.498530E-06	34.4747235
8.524501E-06	36.0702794
8.536571E-06	36.8691132
8.550473E-06	37.7918909
8.576444E-06	39.652352
8.581262E-06	40.0255906
8.602415E-06	41.6695231
8.625953E-06	43.6513398
8.628386E-06	43.8568818
8.654358E-06	46.2380765
8.655746E-06	46.3766474
8.680329E-06	48.8354998
8.685540E-06	49.4041268
8.706300E-06	51.6748562
8.709728E-06	52.0817462
8.727893E-06	54.2431767
8.733915E-06	55.0168033
8.749485E-06	57.0218663
8.758103E-06	58.2223799
8.771078E-06	60.0347872
8.782290E-06	61.732702
8.792670E-06	63.3090627
8.806478E-06	65.5872037
8.814263E-06	66.8756182
8.830665E-06	69.831599
8.835855E-06	70.7695704
8.848806E-06	73.3245329
8.857448E-06	75.0337793
8.866946E-06	77.0902549
8.879040E-06	79.7156563
8.886238E-06	81.4310684
8.900633E-06	84.8725061
8.907830E-06	86.7676462
8.922225E-06	90.568578
8.936620E-06	94.7787764
8.943818E-06	96.8892322
8.951015E-06	99.229658
8.965410E-06	103.922457
8.979805E-06	109.064424
8.994200E-06	114.612853
9.007156E-06	120.01123
9.008595E-06	120.612732
9.020111E-06	125.810505
9.022990E-06	127.113701
9.033067E-06	132.051163
9.037385E-06	134.173514
9.046022E-06	138.778908
9.051780E-06	141.858582
9.058978E-06	146.045474
9.066175E-06	150.245593
9.071933E-06	153.909601
9.080570E-06	159.423513
9.084889E-06	162.438192
9.094965E-06	169.496068
9.097844E-06	171.707695
9.107921E-06	179.471996
9.109360E-06	180.584478
9.117997E-06	187.854653
9.120876E-06	190.285354
9.128074E-06	196.857984
9.132392E-06	200.813754
9.138150E-06	206.531897
9.143908E-06	212.268166
9.148227E-06	216.944045
9.155424E-06	224.762512
9.158303E-06	228.170659
9.166940E-06	238.429195
9.168380E-06	240.297808
9.178456E-06	253.422852
9.186373E-06	264.763542
9.189972E-06	269.934027
9.194291E-06	276.757112
9.201488E-06	288.163464
9.202208E-06	289.418353
9.210125E-06	303.264242
9.212284E-06	307.05315
9.218042E-06	318.171059
9.223081E-06	327.932388
9.225960E-06	334.092966
9.233877E-06	351.092767
9.241794E-06	370.008913
9.244673E-06	376.912866
9.248992E-06	388.229208
9.251871E-06	395.80046
9.256189E-06	408.023159
9.259068E-06	416.201844
9.263387E-06	429.432304
9.266266E-06	438.286494
9.270584E-06	452.640441
9.273463E-06	462.247836
9.277782E-06	477.857577
9.280661E-06	488.30702
9.284979E-06	505.324025
9.287858E-06	516.717238
9.292177E-06	535.315049
9.295056E-06	547.768584
9.299374E-06	568.146067
9.302253E-06	581.786753
9.305132E-06	596.703279
9.309451E-06	619.161053
9.310890E-06	627.367418
9.316648E-06	660.31562
9.322406E-06	696.482211
9.323126E-06	701.021946
9.328164E-06	735.666291
9.329604E-06	745.606679
9.333922E-06	778.172933
9.336081E-06	794.526012
9.339680E-06	824.335917
9.342559E-06	848.287322
9.345438E-06	874.518832
9.349037E-06	907.442037
9.350476E-06	921.881034
9.355515E-06	972.609407
9.360553E-06	1028.48501
9.361992E-06	1044.51463
9.365591E-06	1088.49572
9.368470E-06	1123.82226
9.370629E-06	1152.75156
9.374228E-06	1201.15906
9.375668E-06	1222.18888
9.379986E-06	1285.5274
9.380706E-06	1296.98623
9.385744E-06	1377.51119
9.390063E-06	1452.63371
9.391502E-06	1477.7618
9.394381E-06	1532.18616
9.397260E-06	1586.7948
9.398700E-06	1616.3186
9.403018E-06	1705.18086
9.407337E-06	1801.38936
9.408776E-06	1833.56497
9.411655E-06	1902.84123
9.414534E-06	1972.33802
9.415974E-06	2009.56548
9.419932E-06	2112.32153
9.422091E-06	2172.07232
9.425330E-06	2262.05318
9.427490E-06	2326.44063
9.432528E-06	2477.20849
9.432888E-06	2488.81914
9.438286E-06	2663.55206
9.439725E-06	2710.30121
9.443684E-06	2847.94395
9.446923E-06	2960.90165
9.449082E-06	3040.92354
9.454120E-06	3228.20655
9.455560E-06	3284.59391
9.461318E-06	3510.80754
9.462038E-06	3540.59115
9.471754E-06	3943.91183
9.472114E-06	3958.89674
9.483630E-06	4460.3738
9.503927E-06	5345.60542
9.506878E-06	5467.73465
9.512780E-06	5711.23734
9.518682E-06	5937.2121
9.521633E-06	6049.64221
9.526815E-06	6227.43272
9.529406E-06	6315.78166
9.534588E-06	6469.69054
9.537179E-06	6545.98866
9.542362E-06	6671.4671
9.545241E-06	6740.27759
9.550999E-06	6848.64947
9.556757E-06	6929.11125
9.562515E-06	6980.76501
9.569655E-06	7003.56701
9.570230E-06	7002.16367
9.575700E-06	6986.97887
9.576550E-06	6979.75249
9.582668E-06	6925.85971
9.583243E-06	6920.62511
9.588426E-06	6845.35539
9.589001E-06	6836.81253
9.595623E-06	6706.86993
9.596343E-06	6689.11769
9.602821E-06	6527.35177
9.603109E-06	6520.07812
9.609802E-06	6320.59683
9.611458E-06	6264.25543
9.618655E-06	6017.1449
9.620742E-06	5937.46412
9.627508E-06	5677.51797
9.630027E-06	5572.84957
9.639816E-06	5164.34345
9.640176E-06	5149.27591
9.667166E-06	3979.03166
9.672205E-06	3771.19984
9.677963E-06	3534.24612
9.683001E-06	3338.94724
9.687319E-06	3172.0221
9.690198E-06	3067.14762
9.693797E-06	2936.48133
9.699195E-06	2751.14613
9.700275E-06	2714.22729
9.706753E-06	2506.00339
9.707292E-06	2489.77487
9.713230E-06	2312.07121
9.715390E-06	2251.92547
9.719708E-06	2132.22617
9.723487E-06	2034.32043
9.724746E-06	2001.85479
9.729785E-06	1879.74302
9.731584E-06	1838.80861
9.734823E-06	1765.47777
9.736982E-06	1719.67621
9.739861E-06	1658.86958
9.743460E-06	1587.77134
9.744899E-06	1559.46777
9.749938E-06	1466.93212
9.754976E-06	1381.00863
9.756415E-06	1358.11621
9.760014E-06	1301.1815
9.762893E-06	1258.94973
9.765772E-06	1216.93715
9.769371E-06	1168.52022
9.771530E-06	1139.62117
9.775849E-06	1086.3496
9.777288E-06	1068.68454
9.782326E-06	1011.6998
9.783046E-06	1003.60108
9.788804E-06	943.871879
9.794562E-06	889.078612
9.796002E-06	876.430563
9.800320E-06	838.713753
9.803199E-06	815.478186
9.806078E-06	792.377974
9.810397E-06	760.628946
9.813276E-06	739.58362
9.817594E-06	710.893155
9.820473E-06	691.873706
9.824792E-06	665.890717
9.827671E-06	648.664506
9.831989E-06	625.078631
9.834868E-06	609.44007
9.839187E-06	587.978089
9.842066E-06	573.746238
9.846384E-06	554.168355
9.849263E-06	541.196871
9.856461E-06	511.388265
9.863658E-06	484.115441
9.866537E-06	474.152594
9.873015E-06	451.894037
9.876614E-06	440.698278
9.882372E-06	422.906218
9.886690E-06	410.781656
9.891728E-06	396.728303
9.896767E-06	383.91595
9.901085E-06	373.002651
9.906843E-06	359.694078
9.910442E-06	351.426378
9.916920E-06	337.774284
9.919799E-06	331.741996
9.926996E-06	317.86839
9.929155E-06	313.734264
9.938512E-06	297.211526
9.941391E-06	292.54928
9.950028E-06	278.675665
9.955786E-06	270.244532
9.961544E-06	261.877593
9.970181E-06	250.401181
9.973060E-06	246.603234
9.984576E-06	232.670906
9.996092E-06	219.94622
9.998971E-06	217.011771
1.000761E-05	208.270344
1.001337E-05	202.882084
1.001912E-05	197.53797
1.003064E-05	187.634927
1.003496E-05	184.215708
1.004504E-05	176.315744
1.005655E-05	168.058685
1.005943E-05	166.013032
1.007383E-05	156.63349
1.007814E-05	154.04466
1.008822E-05	148.05882
1.009974E-05	141.750305
1.010262E-05	140.186441
1.011701E-05	132.959811
1.012133E-05	130.950701
1.013141E-05	126.302436
1.014292E-05	121.369898
1.014580E-05	120.14731
1.016307E-05	113.371286
1.016847E-05	111.423425
1.018035E-05	107.176052
1.019078E-05	103.734219
1.019762E-05	101.500603
1.021490E-05	96.2857528
1.022425E-05	93.6679157
1.023217E-05	91.4776557
1.024944E-05	87.0409137
1.025772E-05	85.0959894
1.027536E-05	80.9981268
1.029119E-05	77.6420053
1.029515E-05	76.8115146
1.031746E-05	72.4995238
1.032466E-05	71.2205366
1.033977E-05	68.5601979
1.035273E-05	66.458601
1.036208E-05	64.9543973
1.038440E-05	61.6409532
1.038656E-05	61.3438951
1.040671E-05	58.5988374
1.042038E-05	56.8696617
1.042902E-05	55.7899162
1.045133E-05	53.1960205
1.047113E-05	51.0557374
1.047509E-05	50.6332944
1.050028E-05	48.1401932
1.052187E-05	46.1576094
1.052547E-05	45.8313507
1.055066E-05	43.7091788
1.057261E-05	42.0156021
1.058845E-05	40.809332
1.062443E-05	38.3352917
1.062623E-05	38.2130795
1.066402E-05	35.8887636
1.067842E-05	35.0779992
1.069641E-05	34.0772516
1.072880E-05	32.4127085
1.073240E-05	32.2413
1.076119E-05	30.8871527
1.078638E-05	29.7870253
1.079358E-05	29.4768624
1.082596E-05	28.1788327
1.085835E-05	26.9686714
1.090694E-05	25.3261388
1.093033E-05	24.6000758
1.094239E-05	24.2309888
1.098092E-05	23.1355428
1.100230E-05	22.5706188
1.101945E-05	22.1254858
1.105797E-05	21.1947856
1.109650E-05	20.3268435
1.111027E-05	20.0416635
1.115429E-05	19.1491031
1.121208E-05	18.0870455
1.122168E-05	17.9262774
1.127096E-05	17.1187713
1.133038E-05	16.2301075
1.134000E-05	16.0983023
1.138980E-05	15.430864
1.144922E-05	14.7002488
1.145832E-05	14.5971545
1.150864E-05	14.0392858
1.156862E-05	13.4259581
1.157887E-05	13.3290329
1.162971E-05	12.8595248
1.169081E-05	12.337514
1.174108E-05	11.9480855
1.179264E-05	11.5589312
1.187410E-05	11.0068653
1.190559E-05	10.8121549
1.195786E-05	10.4969998
1.204163E-05	10.0356296
1.207238E-05	9.88016148
1.212539E-05	9.61878231
1.220915E-05	9.23887952
1.224152E-05	9.10342617
1.229527E-05	8.88511336
1.238140E-05	8.56228039
1.246752E-05	8.26320235
1.249876E-05	8.16235403
1.255365E-05	7.99152352
1.264220E-05	7.73569098
1.273076E-05	7.4977181
1.276327E-05	7.41588231
1.281931E-05	7.27966638
1.290787E-05	7.07806814
1.299892E-05	6.88379794
1.303275E-05	6.81603988
1.308998E-05	6.70585548
1.322656E-05	6.46257148
1.336571E-05	6.23587939
1.340049E-05	6.18383004
1.350614E-05	6.03283584
1.364657E-05	5.84827876
1.377860E-05	5.6880985
1.379097E-05	5.6737193
1.393537E-05	5.51872867
1.408112E-05	5.37363462
1.416738E-05	5.29372453
1.422959E-05	5.23904363
1.437807E-05	5.11762361
1.452933E-05	5.00213293
1.468199E-05	4.89298876
1.476980E-05	4.83400033
1.483465E-05	4.79314256
1.499162E-05	4.70034047
1.514859E-05	4.61302006
1.536083E-05	4.50276113
1.540080E-05	4.48343055
1.557603E-05	4.4039912
1.579426E-05	4.31191242
1.601553E-05	4.22472463
1.605566E-05	4.20989734
1.623992E-05	4.146586
1.646743E-05	4.07333966
1.669815E-05	4.0035273
1.693209E-05	3.93673632
1.697451E-05	3.92525022
1.716932E-05	3.87669549
1.740985E-05	3.81998894
1.765377E-05	3.7654251
1.790109E-05	3.71277501
1.794595E-05	3.70366085
1.815190E-05	3.66539393
1.853335E-05	3.59859052
1.892556E-05	3.5343062
1.924066E-05	3.48573071
1.932515E-05	3.47398833
1.973222E-05	3.42094991
2.014687E-05	3.3697165
2.057323E-05	3.31970881
2.091576E-05	3.28141451
2.100760E-05	3.27220946
2.145011E-05	3.22998403
2.190087E-05	3.18887176
2.236434E-05	3.14832856
2.273670E-05	3.11699089
