E(MeV)	Sr-88
2.70331E-02	7.86349E+00
2.71155E-02	7.86027E+00
2.71842E-02	7.85758E+00
2.72529E-02	7.85489E+00
2.73216E-02	7.85221E+00
2.73903E-02	7.84952E+00
2.74590E-02	7.84684E+00
2.75277E-02	7.84416E+00
2.75964E-02	7.84147E+00
2.76651E-02	7.83879E+00
2.77338E-02	7.83611E+00
2.78025E-02	7.83344E+00
2.78541E-02	7.83143E+00
2.79056E-02	7.82942E+00
2.79399E-02	7.82809E+00
2.79571E-02	7.82896E+00
2.80086E-02	7.83160E+00
2.80601E-02	7.83424E+00
2.81117E-02	7.83688E+00
2.81460E-02	7.83865E+00
2.81804E-02	7.84041E+00
2.82147E-02	7.84218E+00
2.82491E-02	7.84394E+00
2.82834E-02	7.84571E+00
2.83178E-02	7.84748E+00
2.83521E-02	7.84925E+00
2.83865E-02	7.85103E+00
2.84208E-02	7.85909E+00
2.84552E-02	7.86715E+00
2.84895E-02	7.87522E+00
2.85239E-02	7.88329E+00
2.85582E-02	7.89137E+00
2.86012E-02	7.90147E+00
2.86269E-02	7.90753E+00
2.86527E-02	7.92140E+00
2.86784E-02	7.93527E+00
2.87042E-02	7.94915E+00
2.87300E-02	7.96304E+00
2.87557E-02	7.97692E+00
2.87815E-02	7.99082E+00
2.88072E-02	8.01605E+00
2.88330E-02	8.04128E+00
2.88502E-02	8.05811E+00
2.88674E-02	8.07495E+00
2.88845E-02	8.09179E+00
2.89017E-02	8.11944E+00
2.89189E-02	8.14710E+00
2.89361E-02	8.17476E+00
2.89532E-02	8.20244E+00
2.89704E-02	8.23013E+00
2.89876E-02	8.27129E+00
2.90048E-02	8.31246E+00
2.90219E-02	8.35365E+00
2.90391E-02	8.41106E+00
2.90563E-02	8.46849E+00
2.90692E-02	8.51158E+00
2.90735E-02	8.52595E+00
2.90820E-02	8.56645E+00
2.90949E-02	8.62722E+00
2.91078E-02	8.68800E+00
2.91181E-02	8.73665E+00
2.91233E-02	8.76905E+00
2.91336E-02	8.83389E+00
2.91490E-02	8.93117E+00
2.91619E-02	9.03387E+00
2.91748E-02	9.13661E+00
2.91877E-02	9.26632E+00
2.91963E-02	9.35282E+00
2.92006E-02	9.39608E+00
2.92048E-02	9.44911E+00
2.92134E-02	9.55522E+00
2.92177E-02	9.60828E+00
2.92220E-02	9.67144E+00
2.92306E-02	9.79779E+00
2.92349E-02	9.86099E+00
2.92392E-02	9.93693E+00
2.92478E-02	1.00889E+01
2.92521E-02	1.01648E+01
2.92564E-02	1.02571E+01
2.92650E-02	1.04418E+01
2.92692E-02	1.05342E+01
2.92735E-02	1.06447E+01
2.92821E-02	1.08658E+01
2.92907E-02	1.11260E+01
2.92950E-02	1.12561E+01
2.92972E-02	1.13334E+01
2.93036E-02	1.15651E+01
2.93079E-02	1.17197E+01
2.93100E-02	1.18123E+01
2.93165E-02	1.20901E+01
2.93208E-02	1.22754E+01
2.93227E-02	1.23753E+01
2.93285E-02	1.26752E+01
2.93324E-02	1.28752E+01
2.93343E-02	1.29910E+01
2.93401E-02	1.33386E+01
2.93459E-02	1.37322E+01
2.93478E-02	1.38634E+01
2.93517E-02	1.41620E+01
2.93550E-02	1.44208E+01
2.93567E-02	1.45670E+01
2.93617E-02	1.50055E+01
2.93668E-02	1.55010E+01
2.93684E-02	1.56663E+01
2.93718E-02	1.60414E+01
2.93751E-02	1.64167E+01
2.93768E-02	1.66315E+01
2.93823E-02	1.73310E+01
2.93860E-02	1.78834E+01
2.93879E-02	1.81596E+01
2.93898E-02	1.84712E+01
2.93936E-02	1.90945E+01
2.93987E-02	2.00519E+01
2.94022E-02	2.07695E+01
2.94039E-02	2.11283E+01
2.94056E-02	2.15334E+01
2.94091E-02	2.23436E+01
2.94125E-02	2.32622E+01
2.94142E-02	2.37216E+01
2.94159E-02	2.42447E+01
2.94194E-02	2.52911E+01
2.94228E-02	2.64608E+01
2.94262E-02	2.77435E+01
2.94297E-02	2.91531E+01
2.94331E-02	3.07059E+01
2.94365E-02	3.24205E+01
2.94400E-02	3.43184E+01
2.94434E-02	3.64243E+01
2.94460E-02	3.81812E+01
2.94468E-02	3.87669E+01
2.94486E-02	4.00728E+01
2.94503E-02	4.13791E+01
2.94511E-02	4.21090E+01
2.94537E-02	4.42989E+01
2.94563E-02	4.67166E+01
2.94589E-02	4.93523E+01
2.94614E-02	5.22288E+01
2.94640E-02	5.53709E+01
2.94666E-02	5.88056E+01
2.94692E-02	6.25614E+01
2.94717E-02	6.66692E+01
2.94743E-02	7.11601E+01
2.94769E-02	7.60656E+01
2.94795E-02	8.14155E+01
2.94820E-02	8.72358E+01
2.94846E-02	9.35460E+01
2.94872E-02	1.00354E+02
2.94898E-02	1.07652E+02
2.94930E-02	1.17549E+02
2.94979E-02	1.33449E+02
2.95045E-02	1.55339E+02
2.95071E-02	1.63139E+02
2.95080E-02	1.65737E+02
2.95097E-02	1.70270E+02
2.95106E-02	1.72535E+02
2.95123E-02	1.76264E+02
2.95131E-02	1.78128E+02
2.95140E-02	1.79496E+02
2.95157E-02	1.82231E+02
2.95174E-02	1.83793E+02
2.95181E-02	1.84541E+02
2.95197E-02	1.85024E+02
2.95199E-02	1.85087E+02
2.95203E-02	1.85212E+02
2.95220E-02	1.84772E+02
2.95222E-02	1.84697E+02
2.95240E-02	1.83370E+02
2.95241E-02	1.83222E+02
2.95257E-02	1.81261E+02
2.95262E-02	1.80362E+02
2.95282E-02	1.76762E+02
2.95288E-02	1.75587E+02
2.95308E-02	1.70885E+02
2.95313E-02	1.69494E+02
2.95334E-02	1.63927E+02
2.95342E-02	1.61593E+02
2.95365E-02	1.54589E+02
2.95375E-02	1.51266E+02
2.95454E-02	1.25779E+02
2.95461E-02	1.23563E+02
2.95489E-02	1.15201E+02
2.95495E-02	1.13110E+02
2.95514E-02	1.07766E+02
2.95530E-02	1.03393E+02
2.95540E-02	1.00694E+02
2.95556E-02	9.66461E+01
2.95566E-02	9.41380E+01
2.95581E-02	9.03764E+01
2.95592E-02	8.80571E+01
2.95607E-02	8.45787E+01
2.95617E-02	8.24416E+01
2.95633E-02	7.92363E+01
2.95643E-02	7.72719E+01
2.95659E-02	7.43256E+01
2.95669E-02	7.25227E+01
2.95684E-02	6.98190E+01
2.95695E-02	6.81661E+01
2.95710E-02	6.56871E+01
2.95720E-02	6.41720E+01
2.95736E-02	6.19001E+01
2.95746E-02	6.05112E+01
2.95762E-02	5.84288E+01
2.95772E-02	5.71553E+01
2.95787E-02	5.52458E+01
2.95798E-02	5.40608E+01
2.95805E-02	5.32711E+01
2.95823E-02	5.12754E+01
2.95839E-02	4.96429E+01
2.95849E-02	4.86698E+01
2.95873E-02	4.63997E+01
2.95875E-02	4.62543E+01
2.95901E-02	4.40755E+01
2.95908E-02	4.34945E+01
2.95926E-02	4.20599E+01
2.95942E-02	4.08864E+01
2.95952E-02	4.01821E+01
2.95976E-02	3.85394E+01
2.95987E-02	3.79041E+01
2.96011E-02	3.64222E+01
2.96021E-02	3.58476E+01
2.96045E-02	3.45076E+01
2.96055E-02	3.39869E+01
2.96079E-02	3.27722E+01
2.96090E-02	3.22990E+01
2.96114E-02	3.11953E+01
2.96124E-02	3.07643E+01
2.96148E-02	2.97591E+01
2.96158E-02	2.93742E+01
2.96193E-02	2.80915E+01
2.96200E-02	2.78350E+01
2.96227E-02	2.69355E+01
2.96251E-02	2.61485E+01
2.96261E-02	2.58514E+01
2.96296E-02	2.48612E+01
2.96303E-02	2.46633E+01
2.96330E-02	2.39624E+01
2.96354E-02	2.33492E+01
2.96364E-02	2.31157E+01
2.96399E-02	2.23373E+01
2.96406E-02	2.21817E+01
2.96450E-02	2.12789E+01
2.96457E-02	2.11401E+01
2.96502E-02	2.03317E+01
2.96509E-02	2.02073E+01
2.96545E-02	1.96206E+01
2.96560E-02	1.93692E+01
2.96596E-02	1.88419E+01
2.96615E-02	1.85659E+01
2.96648E-02	1.81367E+01
2.96670E-02	1.78432E+01
2.96699E-02	1.75051E+01
2.96746E-02	1.69682E+01
2.96753E-02	1.68887E+01
2.96808E-02	1.63342E+01
2.96823E-02	1.61783E+01
2.96869E-02	1.57686E+01
2.96909E-02	1.54198E+01
2.96931E-02	1.52488E+01
2.96993E-02	1.47754E+01
2.96995E-02	1.47623E+01
2.97055E-02	1.43595E+01
2.97081E-02	1.41870E+01
2.97119E-02	1.39588E+01
2.97167E-02	1.36799E+01
2.97184E-02	1.35928E+01
2.97248E-02	1.32663E+01
2.97295E-02	1.30269E+01
2.97312E-02	1.29538E+01
2.97377E-02	1.26795E+01
2.97424E-02	1.24785E+01
2.97441E-02	1.24165E+01
2.97484E-02	1.22614E+01
2.97553E-02	1.20134E+01
2.97570E-02	1.19590E+01
2.97639E-02	1.17415E+01
2.97656E-02	1.16946E+01
2.97742E-02	1.14600E+01
2.97811E-02	1.12724E+01
2.97828E-02	1.12335E+01
2.97914E-02	1.10392E+01
2.97982E-02	1.08837E+01
2.97999E-02	1.08512E+01
2.98085E-02	1.06883E+01
2.98154E-02	1.05580E+01
2.98171E-02	1.05304E+01
2.98257E-02	1.03924E+01
2.98326E-02	1.02821E+01
2.98343E-02	1.02594E+01
2.98429E-02	1.01457E+01
2.98558E-02	9.97522E+00
2.98583E-02	9.94114E+00
2.98686E-02	9.83142E+00
2.98772E-02	9.74002E+00
2.98841E-02	9.66691E+00
2.98875E-02	9.63798E+00
2.99030E-02	9.50783E+00
2.99185E-02	9.37771E+00
2.99339E-02	9.27784E+00
2.99494E-02	9.17799E+00
2.99597E-02	9.11144E+00
2.99648E-02	9.08598E+00
2.99803E-02	9.00964E+00
2.99957E-02	8.93332E+00
3.00009E-02	8.90788E+00
3.00095E-02	8.87546E+00
3.00181E-02	8.84304E+00
3.00352E-02	8.77822E+00
3.00524E-02	8.71341E+00
3.00696E-02	8.66596E+00
3.00868E-02	8.61851E+00
3.01039E-02	8.57107E+00
3.01211E-02	8.52365E+00
3.01383E-02	8.49033E+00
3.01555E-02	8.45702E+00
3.01726E-02	8.42372E+00
3.01898E-02	8.39043E+00
3.02070E-02	8.35714E+00
3.02156E-02	8.34569E+00
3.02413E-02	8.31133E+00
3.02671E-02	8.27699E+00
3.02929E-02	8.24265E+00
3.03100E-02	8.21977E+00
3.03186E-02	8.21231E+00
3.03444E-02	8.18993E+00
3.03701E-02	8.16756E+00
3.03959E-02	8.14520E+00
3.04217E-02	8.12283E+00
3.04474E-02	8.10048E+00
3.04646E-02	8.08557E+00
3.04818E-02	8.07656E+00
3.05161E-02	8.05855E+00
3.05505E-02	8.04055E+00
3.05848E-02	8.02254E+00
3.06192E-02	8.00454E+00
3.06535E-02	7.98655E+00
3.06879E-02	7.96855E+00
3.07222E-02	7.95845E+00
3.07566E-02	7.94835E+00
3.07909E-02	7.93826E+00
3.08253E-02	7.92816E+00
3.08596E-02	7.91807E+00
3.08940E-02	7.90797E+00
3.09283E-02	7.89788E+00
3.09799E-02	7.88275E+00
3.10314E-02	7.86762E+00
3.10829E-02	7.85967E+00
3.11344E-02	7.85172E+00
3.11859E-02	7.84378E+00
3.12375E-02	7.83584E+00
3.12890E-02	7.82790E+00
3.13405E-02	7.81996E+00
3.13749E-02	7.81467E+00
3.14436E-02	7.80408E+00
3.15123E-02	7.79350E+00
3.15810E-02	7.78292E+00
3.16153E-02	7.77762E+00
3.16497E-02	7.77495E+00
3.17184E-02	7.76960E+00
3.17871E-02	7.76424E+00
3.18558E-02	7.75889E+00
3.19245E-02	7.75354E+00
3.19932E-02	7.74819E+00
3.20619E-02	7.74284E+00
3.21306E-02	7.73749E+00
3.21993E-02	7.73214E+00
3.23023E-02	7.72412E+00
3.24054E-02	7.71610E+00
3.25084E-02	7.70808E+00
3.26115E-02	7.70006E+00
3.27145E-02	7.69204E+00
3.27832E-02	7.68669E+00
3.28175E-02	7.68524E+00
3.29549E-02	7.67944E+00
3.30580E-02	7.67509E+00
3.31610E-02	7.67074E+00
3.32641E-02	7.66639E+00
3.33671E-02	7.66204E+00
3.35217E-02	7.65552E+00
3.36763E-02	7.64900E+00
3.37793E-02	7.64465E+00
3.39167E-02	7.63885E+00
3.40541E-02	7.63305E+00
3.41915E-02	7.62726E+00
3.43289E-02	7.62146E+00
3.44663E-02	7.61566E+00
3.46724E-02	7.60697E+00
3.48785E-02	7.59827E+00
3.51124E-02	7.58840E+00
3.53463E-02	7.57853E+00
3.54633E-02	7.57360E+00
3.55802E-02	7.56976E+00
3.58142E-02	7.56210E+00
3.59896E-02	7.55635E+00
3.61065E-02	7.55251E+00
3.61943E-02	7.54964E+00
3.62820E-02	7.54676E+00
3.63405E-02	7.54485E+00
3.63989E-02	7.54293E+00
3.64428E-02	7.54149E+00
3.64720E-02	7.54053E+00
3.64866E-02	7.54005E+00
3.65159E-02	7.53910E+00
3.65378E-02	7.53838E+00
3.65543E-02	7.53784E+00
3.65689E-02	7.53736E+00
3.65826E-02	7.53691E+00
3.65963E-02	7.53647E+00
3.66054E-02	7.53617E+00
3.66146E-02	7.53587E+00
3.66237E-02	7.53557E+00
3.66328E-02	7.53527E+00
3.66411E-02	7.53500E+00
3.66472E-02	7.53480E+00
3.66534E-02	7.53460E+00
3.66596E-02	7.53440E+00
3.66657E-02	7.53420E+00
3.66719E-02	7.53400E+00
3.66760E-02	7.53387E+00
3.66801E-02	7.53374E+00
3.66842E-02	7.53360E+00
3.66883E-02	7.53347E+00
3.66925E-02	7.53334E+00
3.66955E-02	7.53324E+00
3.66986E-02	7.53314E+00
3.67024E-02	7.53302E+00
3.67049E-02	7.53294E+00
3.67074E-02	7.53287E+00
3.67099E-02	7.53279E+00
3.67124E-02	7.53271E+00
3.67150E-02	7.53263E+00
3.67175E-02	7.53255E+00
3.67196E-02	7.53249E+00
3.67215E-02	7.53243E+00
3.67233E-02	7.53238E+00
3.67251E-02	7.53232E+00
3.67270E-02	7.53227E+00
3.67288E-02	7.53222E+00
3.67306E-02	7.53217E+00
3.67324E-02	7.53212E+00
3.67339E-02	7.53208E+00
3.67356E-02	7.53203E+00
3.67373E-02	7.53199E+00
3.67385E-02	7.53196E+00
3.67396E-02	7.53193E+00
3.67408E-02	7.53190E+00
3.67419E-02	7.53188E+00
3.67430E-02	7.53185E+00
3.67440E-02	7.53183E+00
3.67451E-02	7.53181E+00
3.67461E-02	7.53179E+00
3.67472E-02	7.53178E+00
3.67482E-02	7.53176E+00
3.67492E-02	7.53175E+00
3.67503E-02	7.53174E+00
3.67511E-02	7.53173E+00
3.67519E-02	7.53173E+00
3.67526E-02	7.53172E+00
3.67533E-02	7.53173E+00
3.67541E-02	7.53173E+00
3.67548E-02	7.53173E+00
3.67555E-02	7.53174E+00
3.67561E-02	7.53175E+00
3.67566E-02	7.53177E+00
3.67573E-02	7.53178E+00
3.67577E-02	7.53180E+00
3.67582E-02	7.53182E+00
3.67587E-02	7.53185E+00
3.67591E-02	7.53188E+00
3.67594E-02	7.53190E+00
3.67598E-02	7.53193E+00
3.67601E-02	7.53197E+00
3.67604E-02	7.53201E+00
3.67606E-02	7.53204E+00
3.67609E-02	7.53208E+00
3.67611E-02	7.53213E+00
3.67613E-02	7.53218E+00
3.67616E-02	7.53259E+00
3.67617E-02	7.53297E+00
3.67620E-02	7.53342E+00
3.67622E-02	7.53389E+00
3.67624E-02	7.53424E+00
3.67625E-02	7.53461E+00
3.67627E-02	7.53498E+00
3.67629E-02	7.53536E+00
3.67630E-02	7.53575E+00
3.67632E-02	7.53615E+00
3.67634E-02	7.53656E+00
3.67635E-02	7.53699E+00
3.67637E-02	7.53743E+00
3.67639E-02	7.53789E+00
3.67640E-02	7.53837E+00
3.67642E-02	7.53887E+00
3.67644E-02	7.53939E+00
3.67645E-02	7.53994E+00
3.67647E-02	7.54051E+00
3.67649E-02	7.54111E+00
3.67651E-02	7.54174E+00
3.67652E-02	7.54241E+00
3.67654E-02	7.54300E+00
3.67655E-02	7.54363E+00
3.67656E-02	7.54428E+00
3.67658E-02	7.54496E+00
3.67659E-02	7.54569E+00
3.67661E-02	7.54645E+00
3.67662E-02	7.54725E+00
3.67663E-02	7.54809E+00
3.67665E-02	7.54899E+00
3.67666E-02	7.54993E+00
3.67668E-02	7.55093E+00
3.67669E-02	7.55198E+00
3.67671E-02	7.55309E+00
3.67672E-02	7.55427E+00
3.67673E-02	7.55552E+00
3.67675E-02	7.55683E+00
3.67676E-02	7.55822E+00
3.67678E-02	7.55970E+00
3.67679E-02	7.56125E+00
3.67680E-02	7.56290E+00
3.67682E-02	7.56523E+00
3.67684E-02	7.56713E+00
3.67685E-02	7.56914E+00
3.67687E-02	7.57126E+00
3.67688E-02	7.57350E+00
3.67690E-02	7.57586E+00
3.67692E-02	7.57964E+00
3.67694E-02	7.58373E+00
3.67696E-02	7.58815E+00
3.67698E-02	7.59290E+00
3.67700E-02	7.59802E+00
3.67702E-02	7.60351E+00
3.67705E-02	7.61192E+00
3.67706E-02	7.61960E+00
3.67709E-02	7.62957E+00
3.67711E-02	7.64004E+00
3.67713E-02	7.65103E+00
3.67716E-02	7.66256E+00
3.67718E-02	7.67462E+00
3.67720E-02	7.68723E+00
3.67723E-02	7.70037E+00
3.67726E-02	7.71783E+00
3.67728E-02	7.73445E+00
3.67732E-02	7.75764E+00
3.67736E-02	7.78196E+00
3.67740E-02	7.81116E+00
3.67745E-02	7.85358E+00
3.67762E-02	7.98309E+00
3.67768E-02	8.02799E+00
3.67773E-02	8.06240E+00
3.67777E-02	8.08945E+00
3.67781E-02	8.11657E+00
3.67785E-02	8.13557E+00
3.67789E-02	8.15405E+00
3.67791E-02	8.16128E+00
3.67793E-02	8.16596E+00
3.67797E-02	8.17175E+00
3.67800E-02	8.17377E+00
3.67802E-02	8.17359E+00
3.67804E-02	8.17040E+00
3.67808E-02	8.16186E+00
3.67811E-02	8.15219E+00
3.67815E-02	8.13692E+00
3.67818E-02	8.12136E+00
3.67823E-02	8.09739E+00
3.67827E-02	8.07203E+00
3.67832E-02	8.03956E+00
3.67835E-02	8.01961E+00
3.67838E-02	7.99775E+00
3.67855E-02	7.86630E+00
3.67859E-02	7.82880E+00
3.67864E-02	7.79276E+00
3.67867E-02	7.76972E+00
3.67870E-02	7.74938E+00
3.67873E-02	7.72986E+00
3.67876E-02	7.71117E+00
3.67879E-02	7.69335E+00
3.67882E-02	7.67640E+00
3.67884E-02	7.66414E+00
3.67886E-02	7.65569E+00
3.67887E-02	7.65205E+00
3.67889E-02	7.64247E+00
3.67892E-02	7.63350E+00
3.67894E-02	7.62715E+00
3.67896E-02	7.62112E+00
3.67898E-02	7.61540E+00
3.67900E-02	7.60998E+00
3.67901E-02	7.60485E+00
3.67903E-02	7.60000E+00
3.67905E-02	7.59605E+00
3.67907E-02	7.59229E+00
3.67908E-02	7.58871E+00
3.67910E-02	7.58531E+00
3.67911E-02	7.58207E+00
3.67913E-02	7.57899E+00
3.67915E-02	7.57606E+00
3.67916E-02	7.57327E+00
3.67918E-02	7.57062E+00
3.67919E-02	7.56810E+00
3.67921E-02	7.56570E+00
3.67923E-02	7.56341E+00
3.67924E-02	7.56124E+00
3.67926E-02	7.55916E+00
3.67928E-02	7.55718E+00
3.67929E-02	7.55530E+00
3.67931E-02	7.55364E+00
3.67932E-02	7.55205E+00
3.67934E-02	7.55052E+00
3.67935E-02	7.54905E+00
3.67937E-02	7.54764E+00
3.67938E-02	7.54628E+00
3.67940E-02	7.54497E+00
3.67941E-02	7.54370E+00
3.67942E-02	7.54247E+00
3.67944E-02	7.54164E+00
3.67945E-02	7.54107E+00
3.67947E-02	7.54067E+00
3.67948E-02	7.54031E+00
3.67950E-02	7.53997E+00
3.67951E-02	7.53966E+00
3.67953E-02	7.53937E+00
3.67954E-02	7.53911E+00
3.67956E-02	7.53887E+00
3.67957E-02	7.53864E+00
3.67959E-02	7.53844E+00
3.67960E-02	7.53825E+00
3.67962E-02	7.53805E+00
3.67964E-02	7.53785E+00
3.67966E-02	7.53767E+00
3.67968E-02	7.53752E+00
3.67969E-02	7.53737E+00
3.67971E-02	7.53724E+00
3.67973E-02	7.53713E+00
3.67975E-02	7.53702E+00
3.67977E-02	7.53693E+00
3.67979E-02	7.53684E+00
3.67981E-02	7.53676E+00
3.67983E-02	7.53669E+00
3.67985E-02	7.53663E+00
3.67987E-02	7.53655E+00
3.67990E-02	7.53648E+00
3.67992E-02	7.53641E+00
3.67995E-02	7.53636E+00
3.67997E-02	7.53631E+00
3.68000E-02	7.53626E+00
3.68002E-02	7.53621E+00
3.68005E-02	7.53616E+00
3.68009E-02	7.53612E+00
3.68013E-02	7.53606E+00
3.68018E-02	7.53601E+00
3.68022E-02	7.53596E+00
3.68025E-02	7.53592E+00
3.68031E-02	7.53587E+00
3.68037E-02	7.53581E+00
3.68044E-02	7.53576E+00
3.68050E-02	7.53572E+00
3.68056E-02	7.53567E+00
3.68062E-02	7.53563E+00
3.68071E-02	7.53557E+00
3.68079E-02	7.53552E+00
3.68087E-02	7.53547E+00
3.68096E-02	7.53542E+00
3.68104E-02	7.53538E+00
3.68112E-02	7.53533E+00
3.68122E-02	7.53529E+00
3.68132E-02	7.53524E+00
3.68142E-02	7.53519E+00
3.68153E-02	7.53514E+00
3.68163E-02	7.53510E+00
3.68173E-02	7.53506E+00
3.68184E-02	7.53501E+00
3.68194E-02	7.53497E+00
3.68205E-02	7.53492E+00
3.68218E-02	7.53487E+00
3.68231E-02	7.53483E+00
3.68244E-02	7.53478E+00
3.68257E-02	7.53473E+00
3.68270E-02	7.53468E+00
3.68289E-02	7.53461E+00
3.68302E-02	7.53457E+00
3.68321E-02	7.53450E+00
3.68341E-02	7.53443E+00
3.68360E-02	7.53437E+00
3.68379E-02	7.53430E+00
3.68399E-02	7.53424E+00
3.68418E-02	7.53418E+00
3.68437E-02	7.53411E+00
3.68456E-02	7.53405E+00
3.68482E-02	7.53397E+00
3.68508E-02	7.53388E+00
3.68534E-02	7.53380E+00
3.68560E-02	7.53372E+00
3.68585E-02	7.53364E+00
3.68624E-02	7.53351E+00
3.68663E-02	7.53339E+00
3.68695E-02	7.53329E+00
3.68728E-02	7.53319E+00
3.68772E-02	7.53305E+00
3.68816E-02	7.53291E+00
3.68860E-02	7.53278E+00
3.68903E-02	7.53264E+00
3.68947E-02	7.53251E+00
3.69013E-02	7.53230E+00
3.69075E-02	7.53211E+00
3.69136E-02	7.53192E+00
3.69219E-02	7.53167E+00
3.69301E-02	7.53141E+00
3.69396E-02	7.53112E+00
3.69503E-02	7.53079E+00
3.69610E-02	7.53046E+00
3.69770E-02	7.52997E+00
3.69931E-02	7.52948E+00
3.70091E-02	7.52899E+00
3.70270E-02	7.52844E+00
3.70483E-02	7.52778E+00
3.70769E-02	7.52691E+00
3.71054E-02	7.52604E+00
3.71339E-02	7.52516E+00
3.71767E-02	7.52385E+00
3.72195E-02	7.52254E+00
3.72766E-02	7.52080E+00
3.73622E-02	7.51818E+00
3.74477E-02	7.51555E+00
3.75048E-02	7.51381E+00
3.76189E-02	7.51031E+00
3.77473E-02	7.50639E+00
3.78471E-02	7.50333E+00
3.79327E-02	7.50071E+00
3.80183E-02	7.49809E+00
3.80753E-02	7.49634E+00
3.81324E-02	7.49460E+00
3.81895E-02	7.49285E+00
3.82465E-02	7.49111E+00
3.82893E-02	7.48980E+00
3.83321E-02	7.48849E+00
3.83606E-02	7.48762E+00
3.83892E-02	7.48674E+00
3.84177E-02	7.48587E+00
3.84462E-02	7.48500E+00
3.84747E-02	7.48413E+00
3.85033E-02	7.48325E+00
3.85318E-02	7.48238E+00
3.85532E-02	7.48173E+00
3.85746E-02	7.48108E+00
3.85960E-02	7.48042E+00
3.86174E-02	7.47977E+00
3.86334E-02	7.47928E+00
3.86495E-02	7.47879E+00
3.86655E-02	7.47830E+00
3.86816E-02	7.47782E+00
3.86976E-02	7.47733E+00
3.87119E-02	7.47689E+00
3.87252E-02	7.47649E+00
3.87386E-02	7.47608E+00
3.87526E-02	7.47566E+00
3.87619E-02	7.47538E+00
3.87712E-02	7.47510E+00
3.87809E-02	7.47481E+00
3.87908E-02	7.47451E+00
3.88007E-02	7.47421E+00
3.88107E-02	7.47391E+00
3.88204E-02	7.47362E+00
3.88298E-02	7.47334E+00
3.88369E-02	7.47313E+00
3.88440E-02	7.47292E+00
3.88510E-02	7.47271E+00
3.88576E-02	7.47251E+00
3.88640E-02	7.47233E+00
3.88703E-02	7.47214E+00
3.88766E-02	7.47196E+00
3.88830E-02	7.47177E+00
3.88832E-02	7.47177E+00
3.88894E-02	7.47264E+00
3.88961E-02	7.47358E+00
3.89028E-02	7.47452E+00
3.89073E-02	7.47515E+00
3.89118E-02	7.47578E+00
3.89162E-02	7.47642E+00
3.89207E-02	7.47705E+00
3.89249E-02	7.47765E+00
3.89289E-02	7.47822E+00
3.89329E-02	7.47878E+00
3.89369E-02	7.47935E+00
3.89408E-02	7.47992E+00
3.89448E-02	7.48049E+00
3.89488E-02	7.48107E+00
3.89528E-02	7.48165E+00
3.89561E-02	7.48213E+00
3.89602E-02	7.48273E+00
3.89643E-02	7.48334E+00
3.89670E-02	7.48374E+00
3.89698E-02	7.48415E+00
3.89725E-02	7.48456E+00
3.89752E-02	7.48498E+00
3.89777E-02	7.48535E+00
3.89811E-02	7.48587E+00
3.89844E-02	7.48639E+00
3.89846E-02	7.48641E+00
3.89867E-02	7.48909E+00
3.89889E-02	7.49192E+00
3.89911E-02	7.49476E+00
3.89934E-02	7.49761E+00
3.89955E-02	7.50030E+00
3.89975E-02	7.50284E+00
3.89995E-02	7.50538E+00
3.90014E-02	7.50793E+00
3.90034E-02	7.51048E+00
3.90054E-02	7.51304E+00
3.90074E-02	7.51561E+00
3.90094E-02	7.51819E+00
3.90111E-02	7.52046E+00
3.90126E-02	7.52240E+00
3.90141E-02	7.52436E+00
3.90144E-02	7.52469E+00
3.90156E-02	7.52979E+00
3.90171E-02	7.53591E+00
3.90186E-02	7.54205E+00
3.90201E-02	7.54820E+00
3.90216E-02	7.55436E+00
3.90229E-02	7.55977E+00
3.90245E-02	7.56674E+00
3.90257E-02	7.57139E+00
3.90268E-02	7.57607E+00
3.90278E-02	7.58023E+00
3.90279E-02	7.58135E+00
3.90290E-02	7.59140E+00
3.90301E-02	7.60148E+00
3.90312E-02	7.61158E+00
3.90322E-02	7.62057E+00
3.90332E-02	7.62958E+00
3.90342E-02	7.63861E+00
3.90352E-02	7.64767E+00
3.90362E-02	7.66445E+00
3.90372E-02	7.68126E+00
3.90382E-02	7.69810E+00
3.90392E-02	7.71499E+00
3.90400E-02	7.72811E+00
3.90407E-02	7.74126E+00
3.90408E-02	7.74254E+00
3.90415E-02	7.76232E+00
3.90423E-02	7.78428E+00
3.90431E-02	7.80628E+00
3.90438E-02	7.82833E+00
3.90442E-02	7.83832E+00
3.90446E-02	7.85725E+00
3.90454E-02	7.89184E+00
3.90460E-02	7.91868E+00
3.90466E-02	7.94557E+00
3.90471E-02	7.97254E+00
3.90477E-02	8.01453E+00
3.90483E-02	8.05661E+00
3.90489E-02	8.09880E+00
3.90494E-02	8.13053E+00
3.90498E-02	8.17548E+00
3.90501E-02	8.20549E+00
3.90506E-02	8.25562E+00
3.90510E-02	8.30430E+00
3.90514E-02	8.35307E+00
3.90516E-02	8.38565E+00
3.90517E-02	8.40656E+00
3.90521E-02	8.46939E+00
3.90525E-02	8.53237E+00
3.90526E-02	8.55342E+00
3.90529E-02	8.60838E+00
3.90532E-02	8.69099E+00
3.90536E-02	8.77380E+00
3.90540E-02	8.87967E+00
3.90543E-02	8.97161E+00
3.90544E-02	8.98577E+00
3.90546E-02	9.07374E+00
3.90549E-02	9.17943E+00
3.90551E-02	9.25004E+00
3.90552E-02	9.29398E+00
3.90555E-02	9.42592E+00
3.90558E-02	9.55816E+00
3.90561E-02	9.71247E+00
