E(MeV)	mcnp/Cu-63:1
0.01031054	8.120794827
0.01031582	7.950940739
0.01031846	7.856195398
0.0103211	7.754158471
0.01032242	7.713609567
0.01032308	7.70693922
0.01032374	7.719931967
0.0103244	7.765563621
0.01032506	7.861376587
0.01032572	8.028704418
0.01032638	8.290150016
0.01032704	8.665007285
0.0103277	9.162975048
0.01032836	9.777415473
0.01032968	11.22059018
0.01033034	11.92945628
0.01033083	12.38963108
0.01033116	12.65040089
0.01033157	12.90537887
0.010332	13.0787036
0.01033239	13.14564799
0.0103329	13.10106396
0.01033313	13.03347891
0.0103337	12.75083005
0.01033461	12.03436587
0.01033598	10.69395472
0.01033643	10.26801177
0.01033689	9.865482569
0.01033734	9.512197156
0.0103378	9.196684307
0.01033825	8.933192776
0.01033871	8.70774406
0.01033917	8.522458994
0.01033963	8.372026867
0.01034054	8.155200999
0.01034145	8.01307099
0.01034236	7.915808539
0.01034327	7.844307394
0.01034509	7.739715258
0.01034692	7.658982209
0.01035056	7.530017024
0.01035786	7.324874744
0.01036515	7.151081716
0.0103761	6.91735283
0.01040527	6.365640998
0.01041986	6.113843375
0.01044904	5.641354006
0.01047821	5.199709405
0.01052197	4.577986255
0.01053656	4.379326892
0.01055115	4.183334798
0.01055479	4.13471608
0.01055661	4.112698921
0.01055844	4.101067052
0.01055935	4.105531217
0.01056026	4.121908219
0.01056117	4.153603667
0.01056209	4.201967788
0.01056391	4.323854712
0.01056482	4.374273067
0.01056562	4.398102983
0.010566	4.400623538
0.01056626	4.398812717
0.01056692	4.381371997
0.01056824	4.299708057
0.01057022	4.130107862
0.01057154	4.03566212
0.01057286	3.970663904
0.01057418	3.929122117
0.01057682	3.879218246
0.0105821	3.807318399
0.01059794	3.616606228
0.0106085	3.498942688
0.01062962	3.291470248
0.0106349	3.247545717
0.01064018	3.210850504
0.01064282	3.208708721
0.01064414	3.228835094
0.01064546	3.280564214
0.01064678	3.374254279
0.01064876	3.564615966
0.01064942	3.620298789
0.01065041	3.672898815
0.01065106	3.680088921
0.01065157	3.669065031
0.01065219	3.637021632
0.01065374	3.493755943
0.01065498	3.360765
0.01065622	3.251523474
0.01065746	3.179336967
0.0106587	3.138974385
0.01065994	3.1186633
0.01066119	3.108489827
0.01066615	3.095114311
0.01068105	3.129159345
0.01069099	3.217184282
0.01070092	3.380520647
0.01071086	3.64398558
0.01071582	3.824851821
0.01072079	4.052118119
0.01072576	4.331242072
0.01073073	4.672540574
0.01073569	5.088112662
0.01074066	5.595800002
0.01074563	6.215124976
0.0107506	6.97170615
0.01075556	7.896116435
0.01076053	9.033695182
0.0107655	10.43640302
0.01077047	12.17381468
0.01077543	14.33012325
0.0107804	17.01336422
0.01078288	18.59654009
0.01078537	20.38938547
0.01078785	22.40249988
0.01079034	24.67959831
0.01079282	27.23584063
0.0107953	30.11831318
0.01079778	33.36990585
0.01080027	37.05333259
0.01080275	41.19000347
0.01080524	45.86849994
0.01080772	51.10978395
0.01081021	57.00792948
0.01081393	67.06090115
0.01081765	78.61700185
0.01082137	91.57874967
0.01082882	119.610084
0.01083255	132.7915073
0.01083627	143.7321479
0.01084	151.2448584
0.01084372	154.5176574
0.01084744	153.486277
0.01085116	148.7077164
0.01085489	141.1044435
0.01086234	122.0042928
0.01086606	112.1842627
0.01086979	102.7505645
0.01087299	95.21364474
0.0108762	88.25746272
0.01087941	81.91916276
0.01088262	76.17826697
0.01088583	70.99694418
0.01089225	62.12450396
0.01089546	58.33669367
0.01090188	51.86095612
0.0109083	46.55031245
0.01091472	42.12573357
0.01092114	38.43056675
0.01092755	35.32041608
0.01093397	32.67049707
0.01094039	30.39691987
0.01095323	26.71697938
0.01095965	25.21342049
0.01097249	22.70598371
0.0109789	21.65393081
0.01099816	19.09336979
0.011011	17.74411889
0.01102384	16.6113305
0.01103668	15.64779069
0.01106236	14.0981185
0.0110752	13.46602319
0.01110087	12.40949272
0.01111371	11.96293769
0.01115223	10.86409399
0.01117791	10.27752915
0.01122926	9.345201367
0.01128062	8.631439139
0.01138332	7.593549651
0.01143467	7.195809854
0.01153738	6.547344256
0.01169145	5.796208949
0.01179415	5.378256613
0.01189686	4.995171131
0.01199957	4.627387
0.01215363	4.061712859
0.01223065	3.7474993
0.01230769	3.382177514
0.01233336	3.241144677
0.01237188	3.000317644
0.01238472	2.909988843
0.0124104	2.710745418
0.01242323	2.601972045
0.01244249	2.434274003
0.01244891	2.382322393
0.01245854	2.31949543
0.01246817	2.304576929
0.01247459	2.356848444
0.0124778	2.418422362
0.01248101	2.517100564
0.01248422	2.669497318
0.01248582	2.773567945
0.01248743	2.903388894
0.01248903	3.06345527
0.01249064	3.263586603
0.01249224	3.511380664
0.01249385	3.823373345
0.01249545	4.213465958
0.01249706	4.71068865
0.01249866	5.341649803
0.01250027	6.160348081
0.01250107	6.655012059
0.01250187	7.22127116
0.01250267	7.871414422
0.01250348	8.630056329
0.01250428	9.4958469
0.01250508	10.49768093
0.01250588	11.65897675
0.01250669	13.02467343
0.01250749	14.59140618
0.01250829	16.40748992
0.01250909	18.50692286
0.0125099	20.95512575
0.0125107	23.72071916
0.0125115	26.85167497
0.0125123	30.35310719
0.01251311	34.25932006
0.01251397	38.75322335
0.01251569	48.38382456
0.01251741	57.71581297
0.01251827	61.72340581
0.01251913	64.99370969
0.01252	67.36333576
0.01252086	68.65189673
0.01252172	68.84335224
0.01252258	67.96893581
0.01252344	66.1333205
0.01252473	61.94104275
0.01252602	56.62168405
0.01252689	52.73609959
0.01252913	42.89079942
0.01252988	39.88072712
0.01253138	34.49320888
0.01253288	29.98276169
0.01253362	28.06214897
0.01253437	26.30186747
0.01253587	23.27760166
0.01253737	20.80703759
0.01253887	18.77595339
0.01254036	17.10224591
0.01254186	15.69166856
0.01254336	14.50065293
0.01254486	13.48598732
0.01254785	11.86380658
0.01254935	11.20455713
0.01255234	10.1175201
0.01255384	9.662590385
0.01255684	8.889479426
0.01255983	8.259163348
0.01256283	7.733567628
0.01256882	6.915524945
0.01257482	6.307687136
0.0125838	5.644383984
0.0125868	5.468970805
0.01259878	4.911034405
0.01260477	4.694170502
0.01261675	4.342156148
0.01262874	4.064542146
0.01265869	3.555072726
0.01268266	3.247437601
0.01271861	2.866257709
0.01276654	2.424230123
0.0127905	2.214148043
0.01281447	2.005607318
0.01283843	1.795822186
0.01285041	1.689383828
0.0128624	1.580866777
0.01287438	1.469573987
0.01288037	1.412749122
0.01288637	1.356137179
0.01289236	1.306252733
0.01289535	1.294269796
0.01289685	1.300331325
0.01289835	1.330239778
0.01289984	1.424153212
0.01290059	1.525489104
0.01290134	1.693426882
0.01290209	1.963973017
0.01290284	2.385082282
0.01290321	2.665782842
0.01290359	3.014698312
0.01290396	3.421053872
0.01290434	3.914159217
0.01290471	4.47413906
0.01290509	5.135912507
0.01290546	5.866931879
0.01290584	6.706153049
0.01290621	7.60548338
0.01290659	8.605488506
0.01290865	14.62730528
0.01290902	15.62334031
0.01290959	16.96259845
0.01291015	17.96785874
0.0129105	18.40686515
0.01291108	18.77579161
0.01291166	18.67774103
0.01291237	17.94344834
0.01291308	16.62726631
0.01291379	14.88771972
0.01291547	10.17150456
0.01291594	8.926415497
0.01291642	7.755120901
0.01291689	6.725335648
0.01291737	5.802826426
0.01291784	5.027132854
0.01291832	4.359744026
0.0129188	3.808156282
0.01291928	3.359084168
0.01291975	3.004706938
0.01292023	2.715679349
0.0129207	2.491061246
0.01292118	2.309397804
0.01292213	2.05350348
0.01292309	1.886343901
0.01292404	1.77358126
0.012925	1.690713481
0.01292691	1.575670745
0.01292881	1.496062401
0.01293072	1.435233276
0.01293453	1.345790498
0.01293834	1.279821559
0.01294216	1.227045535
0.01294978	1.14314944
0.01295741	1.06830981
0.01296122	1.027993425
0.01296313	1.019234703
0.01296408	1.03126279
0.01296504	1.068889407
0.01296599	1.147895665
0.01296694	1.287251985
0.01296789	1.502167262
0.01296885	1.799148596
0.0129698	2.154206054
0.01297028	2.344343413
0.01297123	2.706277484
0.01297195	2.935711148
0.01297231	3.026624428
0.012973	3.144841514
0.01297316	3.160717825
0.01297363	3.181027898
0.01297414	3.158896714
0.01297496	3.034964543
0.01297577	2.828455809
0.01297659	2.569497171
0.0129774	2.300325742
0.01297822	2.044505359
0.01297903	1.827555708
0.01297985	1.652494309
0.01298066	1.522946049
0.01298148	1.429503549
0.01298311	1.323137864
0.01298474	1.275534155
0.01298638	1.253145346
0.01298964	1.237207911
0.0129929	1.239045176
0.01299943	1.272511524
0.01300595	1.337230014
0.01301248	1.434159863
0.013019	1.566829209
0.01302553	1.741951051
0.01303205	1.967590718
0.01303858	2.25569601
0.0130451	2.61986375
0.01305163	3.076638383
0.01305489	3.347130028
0.01305815	3.653624262
0.01306141	4.000704525
0.01306468	4.397260626
0.01306794	4.864208931
0.01306957	5.14956163
0.0130712	5.498038368
0.01307201	5.700708139
0.01307283	5.925207859
0.01307446	6.404407267
0.01307527	6.63632628
0.0130765	6.940539047
0.01307773	7.154513509
0.013078	7.18816274
0.01307827	7.21732183
0.0130789	7.269921415
0.01307997	7.325196949
0.01308082	7.360219716
0.01308167	7.407822427
0.01308252	7.48208362
0.01308337	7.590440397
0.01308422	7.733928073
0.01308508	7.911216769
0.01308678	8.333197082
0.01308848	8.815868295
0.01309189	9.893445858
0.01309529	11.10426799
0.0130987	12.48011775
0.0131021	14.04142838
0.01310551	15.82835984
0.01310891	17.86526974
0.01311232	20.20395325
0.01311572	22.87567374
0.01311913	25.94677968
0.01312253	29.4548451
0.01312594	33.48089602
0.01312934	38.06712548
0.01313275	43.30569295
0.0131374	51.54140966
0.01314206	61.08956958
0.01314671	71.86181525
0.01315602	95.40199246
0.01316068	106.6180003
0.01316534	116.0914039
0.01317	122.747113
0.01317465	125.9079544
0.01317931	125.4906599
0.01318396	121.9476885
0.01318862	116.0298345
0.01319793	100.8673962
0.01320259	92.98429553
0.01320725	85.38559946
0.01321113	79.46663257
0.01321502	73.97602101
0.0132189	68.95485374
0.01322279	64.36646013
0.01322667	60.2103321
0.01323445	53.01877991
0.01323834	49.94547099
0.01324611	44.61508426
0.01325389	40.16729489
0.01326166	36.46280429
0.01326944	33.34319999
0.01327721	30.70003215
0.01328499	28.43573539
0.01330054	24.78811822
0.01331609	21.99577049
0.01332386	20.8370206
0.01333941	18.87654396
0.01334719	18.04695294
0.01336274	16.60921985
0.01337829	15.4060339
0.01339384	14.389384
0.01342494	12.76449534
0.01344049	12.10372112
0.01347159	10.99753722
0.01348714	10.52815078
0.01351824	9.715010228
0.01354934	9.034774934
0.01356489	8.738108689
0.01358821	8.350402358
0.01360376	8.144875129
0.01361154	8.065362694
0.01362709	7.98114064
0.01363875	8.023249946
0.01365041	8.243777969
0.0136543	8.381549893
0.01366207	8.81052711
0.01366596	9.134020045
0.01366985	9.561299749
0.01367374	10.12735164
0.01367762	10.87756993
0.01368151	11.88218654
0.01368345	12.50942546
0.01368734	14.11277657
0.01368929	15.13690418
0.01369123	16.3408952
0.01369317	17.76698105
0.01369511	19.46037448
0.01369706	21.48603234
0.013699	23.88541495
0.01370095	26.75261637
0.01370289	30.12914097
0.01370484	34.1137264
0.01370673	38.57824824
0.01370863	43.65344966
0.01371431	60.91716605
0.01371621	66.37673924
0.0137181	70.93861665
0.01372	74.21746752
0.01372189	75.87002215
0.01372379	75.80070946
0.01372568	74.11845122
0.01372758	71.10219178
0.01373516	53.65989798
0.01373784	47.75012911
0.01374052	42.55039328
0.0137432	38.1047852
0.01374589	34.34557103
0.01374857	31.20591722
0.01375125	28.5710872
0.01375393	26.35117796
0.01375662	24.46372992
0.0137593	22.86046231
0.01376466	20.29355565
0.01376735	19.25410773
0.01377272	17.54604217
0.0137754	16.84026379
0.01378345	15.14334606
0.01378882	14.26393888
0.01379419	13.53392834
0.01379956	12.91969823
0.01381029	11.94577572
0.01382639	10.90153024
0.01384249	10.16212808
0.01386396	9.448543865
0.01389616	8.705729613
0.01392836	8.180808068
0.01394983	7.901818606
0.01399277	7.44338972
0.01404107	6.9899725
0.01405718	6.788127732
0.01405986	6.739988713
0.01406254	6.681171724
0.01406522	6.605401696
0.01406656	6.559546321
0.01406791	6.511490182
0.01406925	6.476322567
0.01407059	6.490470656
0.01407126	6.5364358
0.01407193	6.623263577
0.0140726	6.763389913
0.01407328	6.971832131
0.01407395	7.250508402
0.01407462	7.60371167
0.01407529	8.02458289
0.01407596	8.496241324
0.01407696	9.234692322
0.0140778	9.81025066
0.01407848	10.19216005
0.014079	10.41071518
0.01407926	10.4921655
0.01407972	10.58748834
0.0140801	10.61806809
0.01408066	10.58498323
0.01408122	10.46570793
0.01408236	10.01460287
0.01408311	9.62465568
0.01408386	9.212577845
0.01408461	8.815129673
0.01408537	8.453476401
0.01408612	8.15082143
0.01408687	7.905283885
0.01408762	7.712812013
0.01408838	7.563655612
0.01408988	7.367676943
0.01409139	7.25032269
0.01409289	7.173638694
0.0140944	7.116902442
0.01410042	6.973562082
0.01411547	6.788180216
0.01413354	6.647088296
0.01417569	6.40293498
0.01422386	6.174185903
0.01432021	5.781578127
0.01439247	5.506476797
0.0144286	5.36074136
0.01444065	5.305755296
0.01444667	5.274141629
0.01444968	5.255852077
0.01445269	5.234806449
0.01445419	5.223928568
0.0144557	5.216007284
0.0144572	5.218807339
0.01445871	5.245716227
0.01446021	5.310206395
0.01446247	5.475256887
0.01446398	5.588455907
0.01446474	5.628986998
0.014465	5.639001831
0.01446526	5.64682104
0.01446607	5.656353003
0.0144677	5.61102518
0.01446852	5.564219001
0.01447015	5.45506982
0.01447179	5.358269121
0.01447342	5.292111418
0.01447505	5.251790806
0.01447668	5.226907733
0.01447832	5.209488944
0.01448485	5.161490346
0.01449138	5.121844707
0.0145175	4.966093615
0.01453709	4.825693599
0.01454362	4.770300901
0.01455668	4.641801932
0.01455994	4.606952738
0.01456321	4.578419818
0.01456811	4.56749671
0.01456975	4.559671414
0.01457025	4.555193355
0.01457366	4.504530606
0.01457707	4.469192007
0.01457877	4.475430713
0.01458218	4.569790108
0.01458389	4.693698537
0.01458559	4.924688448
0.01458644	5.109254934
0.0145873	5.369591725
0.01458815	5.730232598
0.014589	6.235667017
0.01458985	6.941457452
0.01459028	7.396419117
0.01459071	7.93041378
0.01459113	8.538512869
0.01459156	9.26030903
0.01459198	10.07227869
0.01459241	11.02264329
0.01459283	12.07504767
0.01459326	13.28551103
0.01459369	14.6334805
0.01459412	16.11803845
0.01459497	19.42757123
0.01459624	25.06021865
0.0145971	29.02012593
0.01459783	32.2059857
0.01459845	34.61736976
0.01459938	37.44442027
0.0146003	39.0253197
0.01460092	39.31763488
0.01460123	39.22632111
0.01460216	38.05446415
0.01460292	36.22588561
0.01460383	33.28586078
0.0146052	28.09448103
0.01460611	24.63281368
0.01460747	20.02407296
0.01460793	18.68096186
0.01460884	16.37289318
0.0146093	15.37752961
0.01461021	13.71632785
0.01461067	13.01540013
0.01461158	11.8588171
0.01461249	10.95136823
0.0146134	10.23414367
0.01461431	9.660147833
0.01461522	9.193743577
0.01461705	8.482728324
0.01461978	7.768783473
0.01462251	7.288602356
0.01462434	7.045705661
0.01462798	6.680942434
0.01463345	6.312428726
0.01464256	5.938277591
0.01464985	5.745039682
0.0146608	5.543722931
0.01467538	5.362194266
0.01469725	5.174537672
0.01471913	5.035634296
0.01477746	4.752798062
0.01480662	4.628706997
0.01483579	4.506724633
0.01487953	4.320570266
0.01489412	4.256700589
0.01493786	4.063854477
0.01496703	3.953614338
0.01498161	3.924690456
0.01499619	3.941915412
0.01500713	4.018624537
0.01501807	4.210427867
0.01502171	4.317844415
0.015029	4.642642503
0.01503265	4.885371057
0.0150363	5.206351347
0.01503995	5.634366346
0.01504359	6.214044755
0.01504541	6.581894939
0.01504724	7.019013256
0.01504906	7.535101149
0.01505088	8.1506824
0.0150527	8.889169428
0.01505453	9.785919904
0.01505635	10.86974685
0.01505817	12.19429958
0.01505999	13.82201143
0.01506182	15.84295448
0.01506364	18.32929309
0.01506547	21.41613018
0.01506729	25.1779901
0.01506912	29.74008082
0.01507048	33.64796707
0.0150732	42.55924365
0.01507524	49.63724917
0.01507728	56.14930692
0.01507864	59.67347199
0.01508	62.21082469
0.01508136	63.55579729
0.01508272	63.61750281
0.01508408	62.43598461
0.01508544	60.17057497
0.01508816	53.39762493
0.01509088	45.42801447
0.01509294	39.6131296
0.015095	34.41736858
0.01509706	29.96708418
0.01509913	26.22599265
0.01510119	23.14203459
0.01510325	20.58927169
0.01510531	18.46753162
0.01510738	16.68345825
0.01510944	15.18455257
0.0151115	13.90622262
0.01511356	12.80492818
0.01511563	11.84197248
0.01511976	10.24696308
0.01512182	9.574526386
0.01512595	8.400940306
0.01513007	7.393515303
0.0151342	6.4875344
0.01513626	6.062359512
0.01514039	5.262270469
0.01514245	4.912721297
0.01514451	4.653520544
0.01514554	4.594121852
0.01514657	4.619584214
0.0151476	4.778773719
0.01514812	4.931927138
0.01514864	5.149409722
0.01514915	5.438914591
0.01514967	5.827806217
0.01515018	6.318531106
0.0151507	6.949669137
0.01515121	7.716612593
0.01515173	8.669546541
0.01515225	9.814079003
0.01515277	11.16644678
0.01515328	12.7058764
0.0151538	14.49771326
0.01515431	16.46987655
0.01515483	18.68663292
0.0151556	22.29603625
0.01515638	26.22980131
0.01515728	30.8699241
0.01515767	32.83122625
0.01515883	38.10940306
0.01516	42.00571864
0.01516077	43.51533196
0.01516155	44.10551434
0.01516232	43.78252269
0.0151631	42.63648367
0.01516402	40.44204665
0.01516495	37.60152045
0.01516619	33.39574504
0.01516681	31.29503613
0.01516805	27.37766662
0.01516867	25.6251591
0.01516991	22.59379217
0.01517053	21.3108579
0.01517177	19.16026269
0.01517301	17.47181165
0.01517425	16.13759628
0.01517549	15.06777548
0.01517673	14.19446317
0.01517797	13.46868471
0.01518045	12.33040646
0.01518417	11.12278993
0.01518789	10.26909781
0.01519037	9.822974307
0.01519533	9.123130583
0.01520277	8.377375854
0.01521269	7.701302723
0.01522261	7.222038744
0.01523749	6.710894505
0.01526228	6.151120209
0.01529204	5.711758144
0.01534163	5.235776799
0.01538131	4.962810138
0.01544083	4.636000144
0.01548051	4.444572141
0.01555986	4.074781829
0.01561937	3.775864351
0.01563921	3.667273432
0.01565904	3.553977615
0.01567888	3.438032767
0.0156888	3.381175208
0.01570864	3.280739402
0.01571856	3.247378973
0.01572848	3.240266125
0.0157384	3.282622356
0.01574336	3.335579393
0.01574832	3.421447238
0.01575328	3.553353225
0.01575576	3.643283539
0.01576072	3.891965292
0.0157632	4.061455357
0.01576568	4.270720554
0.01576816	4.529844658
0.01577064	4.852045423
0.01577312	5.254773816
0.0157756	5.761254651
0.01577808	6.402520853
0.01578056	7.22012154
0.01578304	8.270562946
0.01578428	8.906672837
0.01578552	9.632936079
0.01578676	10.46427066
0.015788	11.41800756
0.01578924	12.51400711
0.01579048	13.77471841
0.01579172	15.22511322
0.01579296	16.89231211
0.0157942	18.80465413
0.01579544	20.98992271
0.01579668	23.47245095
0.01579792	26.26889483
0.01579943	30.10160113
0.01580094	34.36873702
0.01580245	38.97435511
0.01580547	48.45127955
0.01580698	52.78125035
0.01580849	56.42006904
0.01581	59.07837953
0.01581151	60.54966512
0.01581302	60.75055314
0.01581453	59.73516471
0.01581604	57.67848524
0.0158183	53.21672605
0.01582057	47.88916676
0.0158233	41.41318438
0.01582453	38.67776065
0.01582699	33.73808855
0.01582822	31.55696531
0.01583068	27.75735871
0.01583191	26.11776645
0.01583436	23.30800035
0.01583559	22.10423834
0.01583682	21.02510402
0.01583928	19.1899119
0.01584112	18.03055038
0.01584174	17.66795326
0.01584226	17.3721484
0.01584437	16.23571004
0.01584791	14.56578412
0.01584932	13.99842961
0.01585073	13.48575006
0.01585356	12.59377705
0.01585921	11.19501237
0.01586204	10.63157854
0.01586769	9.703988747
0.01587617	8.664625573
0.01588182	8.131871428
0.01589313	7.307766548
0.01590443	6.698450367
0.01591574	6.208470371
0.01591857	6.093308966
0.0159214	5.980765325
0.01592281	5.934062362
0.01592422	5.91012428
0.01592563	5.934246473
0.01592705	6.038753554
0.01592846	6.241748154
0.01593058	6.679559722
0.01593182	6.918466666
0.01593262	7.025502525
0.015933	7.058030514
0.01593321	7.070368144
0.01593362	7.082410815
0.01593429	7.067393057
0.01593463	7.043767419
0.01593598	6.860094588
0.01593733	6.5866729
0.01593868	6.300409763
0.01594002	6.057612178
0.01594137	5.8746887
0.01594272	5.747679174
0.01594407	5.660036805
0.01594541	5.596480257
0.01594676	5.54548428
0.01594946	5.461973429
0.01595486	5.323974481
0.01596564	5.093438151
0.01597643	4.892468389
0.015998	4.528885937
0.01601957	4.172678504
0.01603574	3.87907593
0.01605192	3.522117019
0.0160654	3.125337441
0.01607079	2.921417062
0.01607888	2.53749403
0.01608158	2.383068094
0.01608428	2.21474419
0.01608697	2.037287914
0.01608967	1.866110499
0.01609101	1.799053254
0.01609236	1.764756596
0.01609371	1.800555128
0.01609438	1.864809846
0.01609506	1.979579065
0.01609573	2.160920739
0.0160964	2.435649959
0.01609707	2.836699295
0.01609775	3.415092927
0.01609808	3.772941301
0.01609842	4.20350997
0.01609876	4.70428929
0.0160991	5.283003752
0.01609943	5.926623751
0.01609977	6.681671726
0.01610011	7.537309648
0.01610045	8.500300826
0.01610078	9.543188934
0.01610112	10.73371979
0.01610146	12.04510001
0.01610213	14.98567297
0.01610247	16.65440397
0.01610315	20.3172684
0.01610433	27.44555951
0.01610534	33.80187086
0.01610638	39.84488733
0.01610719	43.69960145
0.016108	46.45779104
0.01610853	47.56259584
0.01610907	48.08111403
0.01610961	47.98684917
0.01611015	47.30832507
0.0161112	44.53821844
0.01611225	40.36836814
0.01611296	37.1092434
0.01611401	32.13386389
0.01611507	27.38975715
0.01611542	25.94714811
0.01611648	22.05041012
0.01611718	19.88605294
0.01611788	18.03597029
0.01611859	16.45204278
0.01611929	15.14290042
0.01612	14.03227753
0.0161207	13.11507183
0.01612211	11.67761949
0.01612281	11.11747989
0.01612422	10.20605007
0.01612563	9.502413716
0.01612704	8.941433646
0.01612844	8.485288004
0.01613126	7.774777301
0.01613548	7.034461944
0.01614111	6.377443656
0.01614674	5.922911045
0.01615519	5.443922337
0.01616645	5.005831464
0.01618334	4.545099356
0.0161946	4.30414837
0.0162115	3.995938347
0.01622839	3.744523472
0.01623402	3.681137453
0.01624247	3.623619846
0.01624529	3.621005571
0.01625092	3.657089635
0.01625373	3.704451354
0.01625936	3.894188282
0.01626218	4.060461895
0.01626499	4.297468942
0.01626781	4.63501328
0.01627062	5.113190232
0.01627203	5.426096681
0.01627344	5.80227062
0.01627484	6.252393727
0.01627625	6.80045691
0.01627766	7.465608412
0.01627907	8.275507723
0.01628047	9.256954346
0.01628188	10.46634828
0.01628329	11.94893595
0.0162847	13.76512039
0.01628611	15.98192381
0.01628752	18.66719843
0.01628893	21.87849268
0.01629034	25.64538336
0.01629154	29.27453724
0.01629396	37.4942721
0.01629637	45.9066281
0.01629758	49.68657211
0.01629879	52.85346344
0.0163	55.20090429
0.0163012	56.57822044
0.01630241	56.9497592
0.01630362	56.33200972
0.01630483	54.83882799
0.01630724	49.96936704
0.01630966	43.85704476
0.01631089	40.71126427
0.01631335	34.8808548
0.01631459	32.28048703
0.01631705	27.85687457
0.01631952	24.31782845
0.01632075	22.84249255
0.01632321	20.35870512
0.01632445	19.30447968
0.01632692	17.51896268
0.01632939	16.0668547
0.01633185	14.87369746
0.01633432	13.87294314
0.01633925	12.31116338
0.01634171	11.69387906
0.01634665	10.68544757
0.01635405	9.577073036
0.01636391	8.563125785
0.01637378	7.853585893
0.01638859	7.119651343
0.01640338	6.615606867
0.01642806	6.047498173
0.01644779	5.728458104
0.01647739	5.374077346
0.01650699	5.104485816
0.01654646	4.807335049
0.01655632	4.735686886
0.01657606	4.581486442
0.01659086	4.433894411
0.01660319	4.239645677
0.01660566	4.181229164
0.01661059	4.022239748
0.01661306	3.924033895
0.01661429	3.891110236
0.01661553	3.905321087
0.01661676	4.026471524
0.01661737	4.153845219
0.01661799	4.347903964
0.0166186	4.617322848
0.01661922	4.985322364
0.01661984	5.459820015
0.01662046	6.047101171
0.01662107	6.733555282
0.01662169	7.530596607
0.01662293	9.325829954
0.01662385	10.68175004
0.01662447	11.51830316
0.01662524	12.38577439
0.016626	12.98333087
0.01662615	13.06593385
0.01662668	13.25793424
0.01662728	13.28459645
0.01662814	12.98591004
0.016629	12.35196444
0.01663003	11.29612148
0.01663072	10.50125719
0.01663141	9.70107288
0.01663278	8.258914985
0.01663347	7.655282033
0.01663416	7.145865139
0.01663485	6.727650412
0.01663623	6.125667433
0.01663761	5.753089011
0.01663898	5.521841873
0.01664174	5.258034643
0.01664863	4.960893983
0.01665965	4.748967647
0.01667617	4.583371259
0.01671474	4.369204108
0.01678084	4.129355512
0.01689102	3.815829584
0.01697916	3.5866957
0.0170673	3.357397318
0.01719951	2.986097767
0.01727663	2.735870832
0.01730969	2.604885708
0.0173152	2.575887963
0.01731795	2.558931739
0.01731933	2.550539075
0.01732071	2.544471579
0.01732208	2.545489478
0.01732346	2.562517379
0.01732484	2.608399715
0.01732622	2.695557083
0.01732759	2.826114871
0.01732966	3.067774894
0.01733104	3.202723747
0.01733164	3.241655467
0.017332	3.257589935
0.01733227	3.265617764
0.01733299	3.270094315
0.0173342	3.224569631
0.01733517	3.149509152
0.01733614	3.05431069
0.01733808	2.857740831
0.01734002	2.710070968
0.01734099	2.660446757
0.01734196	2.624301517
0.01734293	2.598384853
0.0173439	2.579633091
0.01734584	2.554598996
0.01734778	2.537553125
0.01735553	2.490033775
0.01739431	2.312781279
0.01742533	2.171342684
0.01745635	2.020364367
0.01751839	1.679419078
0.01756492	1.381106819
0.01761145	1.042097333
0.01764247	0.799170475
0.01767349	0.562577928
0.017689	0.460857899
0.01769675	0.419235628
0.01770451	0.387790502
0.01771226	0.369244217
0.01771614	0.36629059
0.01772002	0.368912034
0.01772389	0.377846085
0.01772777	0.394115556
0.01773165	0.418945855
0.01773553	0.453817019
0.0177394	0.500348742
0.01774328	0.560863359
0.01774716	0.637744032
0.01775104	0.733974536
0.01775491	0.852808914
0.01775879	0.999189215
0.01776267	1.178098655
0.01776655	1.395958025
0.01777042	1.659895608
0.0177743	1.980947893
0.01777818	2.370488984
0.01778206	2.843463422
0.01778593	3.41694786
0.01778981	4.117109661
0.01779369	4.970698569
0.01779757	6.013250633
0.0177995	6.617252358
0.01780144	7.2916359
0.01780338	8.041767272
0.01780532	8.876602517
0.01780726	9.806099843
0.0178092	10.84155653
0.01781114	11.9957712
0.01781308	13.283109
0.01781502	14.71954957
0.01781696	16.32272359
0.0178189	18.11192486
0.01782084	20.10808046
0.01782278	22.3335612
0.01782472	24.81150634
0.01782666	27.56432014
0.0178286	30.6115565
0.01783161	35.95505463
0.01783462	42.06466766
0.01783763	48.90394807
0.01784064	56.33563048
0.01784666	71.75322487
0.01785193	83.42214298
0.01785373	86.44481125
0.017855	88.18226312
0.0178583	91.01318578
0.0178616	91.36241512
0.0178649	89.43502878
0.0178682	85.69304471
0.0178781	69.51832503
0.0178814	63.89085785
0.01788293	61.35862222
0.01788447	58.875498
0.01788601	56.47342077
0.01788755	54.18030984
0.01788908	52.05333287
0.01789062	50.1113825
0.01789216	48.38974097
0.0178934	47.14396354
0.01789396	46.61133059
0.01789451	46.10021615
0.01789557	45.13271603
0.01789685	43.96460382
0.0178994	41.57131807
0.0179011	39.96448972
0.0179028	38.41327981
0.0179045	36.95364567
0.0179062	35.59387133
0.0179079	34.32669868
0.0179113	32.02847223
0.0179181	28.18145052
0.01792151	26.55374593
0.01792831	23.77219477
0.01793171	22.56830952
0.01793511	21.45865422
0.01793681	20.93133176
0.01793851	20.42112441
0.01794021	19.93657392
0.01794191	19.50230719
