E(MeV)	"ENDF/B-VIII.b5: SE-76(N,TOT)"	
1.64526E-03	12.0003	
1.64537E-03	12.37	
1.64547E-03	12.6633	
1.64558E-03	12.9435	
1.64565E-03	13.1064	
1.64566E-03	13.126	
1.64577E-03	13.2927	
1.64586E-03	13.3853	
1.64594E-03	13.4377	
1.64600E-03	13.4479	
1.64608E-03	13.4277	
1.64616E-03	13.3642	
1.64625E-03	13.2535	
1.64633E-03	13.1354	
1.64641E-03	12.9603	
1.64652E-03	12.697	
1.64653E-03	12.6603	
1.64661E-03	12.4224	
1.64672E-03	12.0794	
1.64685E-03	11.6343	
1.64700E-03	11.0718	
1.64728E-03	9.97247	
1.64741E-03	9.49908	
1.64752E-03	9.1233	
1.64761E-03	8.83956	
1.64770E-03	8.57255	
1.64777E-03	8.37132	
1.64780E-03	8.28005	
1.64785E-03	8.1609	
1.64790E-03	8.03038	
1.64795E-03	7.90669	
1.64800E-03	7.78974	
1.64806E-03	7.6795	
1.64811E-03	7.57581	
1.64816E-03	7.47856	
1.64821E-03	7.39064	
1.64826E-03	7.30837	
1.64831E-03	7.2315	
1.64836E-03	7.15984	
1.64841E-03	7.09315	
1.64846E-03	7.0312	
1.64851E-03	6.97374	
1.64857E-03	6.92055	
1.64862E-03	6.87136	
1.64864E-03	6.84951	
1.64867E-03	6.82724	
1.64870E-03	6.8006	
1.64875E-03	6.76474	
1.64880E-03	6.73181	
1.64885E-03	6.70161	
1.64889E-03	6.67395	
1.64894E-03	6.64863	
1.64899E-03	6.62549	
1.64904E-03	6.60436	
1.64909E-03	6.58507	
1.64914E-03	6.56747	
1.64919E-03	6.55143	
1.64924E-03	6.53681	
1.64929E-03	6.52349	
1.64933E-03	6.51135	
1.64938E-03	6.50029	
1.64943E-03	6.4902	
1.64948E-03	6.48099	
1.64953E-03	6.47227	
1.64958E-03	6.46433	
1.64963E-03	6.45709	
1.64968E-03	6.45047	
1.64973E-03	6.44442	
1.64978E-03	6.43887	
1.64985E-03	6.43216	
1.64992E-03	6.42613	
1.64999E-03	6.42071	
1.65005E-03	6.41579	
1.65012E-03	6.41131	
1.65019E-03	6.40722	
1.65026E-03	6.40345	
1.65036E-03	6.39831	
1.65046E-03	6.39369	
1.65056E-03	6.38948	
1.65065E-03	6.38677	
1.65078E-03	6.38312	
1.65092E-03	6.37988	
1.65106E-03	6.37696	
1.65119E-03	6.3743	
1.65128E-03	6.37265	
1.65146E-03	6.36961	
1.65164E-03	6.36684	
1.65182E-03	6.36432	
1.65200E-03	6.36199	
1.65222E-03	6.35931	
1.65245E-03	6.35684	
1.65268E-03	6.35456	
1.65290E-03	6.35244	
1.65320E-03	6.34981	
1.65350E-03	6.34737	
1.65380E-03	6.3451	
1.65410E-03	6.34296	
1.65440E-03	6.34094	
1.65478E-03	6.3385	
1.65516E-03	6.33619	
1.65555E-03	6.33398	
1.65593E-03	6.33187	
1.65644E-03	6.32918	
1.65695E-03	6.32659	
1.65746E-03	6.32409	
1.65797E-03	6.32167	
1.65873E-03	6.31819	
1.65947E-03	6.31488	
1.66021E-03	6.31165	
1.66096E-03	6.30849	
1.66195E-03	6.30435	
1.66294E-03	6.30029	
1.66442E-03	6.29429	
1.66591E-03	6.28839	
1.66736E-03	6.28267	
1.66928E-03	6.27519	
1.67120E-03	6.26777	
1.67408E-03	6.25671	
1.67795E-03	6.24196	
1.68182E-03	6.22727	
1.68680E-03	6.20843	
1.69400E-03	6.18125	
1.70494E-03	6.14004	
1.72021E-03	6.08265	
1.73941E-03	6.01052	
1.75640E-03	5.94671	
1.79000E-03	5.8206	
1.81525E-03	5.72585	
1.82806E-03	5.67783	
1.84086E-03	5.62506	
1.87954E-03	5.46576	
1.89807E-03	5.38946	
1.91660E-03	5.31318	
1.92485E-03	5.27478	
1.94033E-03	5.20271	
1.96406E-03	5.09231	
1.98206E-03	5.00861	
1.99484E-03	4.94008	
2.00162E-03	4.90374	
2.01518E-03	4.83112	
2.02596E-03	4.77344	
2.02866E-03	4.75638	
2.03674E-03	4.70525	
2.04544E-03	4.65034	
2.05100E-03	4.6153	
2.05366E-03	4.59855	
2.05632E-03	4.57844	
2.06140E-03	4.54017	
2.06502E-03	4.51291	
2.06864E-03	4.48573	
2.07188E-03	4.45559	
2.07512E-03	4.42555	
2.07729E-03	4.40558	
2.07949E-03	4.38529	
2.08169E-03	4.3651	
2.08390E-03	4.33834	
2.08555E-03	4.31836	
2.08720E-03	4.29847	
2.08885E-03	4.2787	
2.09051E-03	4.25907	
2.09161E-03	4.24133	
2.09271E-03	4.22369	
2.09381E-03	4.20615	
2.09491E-03	4.18873	
2.09606E-03	4.17081	
2.09644E-03	4.1649	
2.09720E-03	4.14843	
2.09796E-03	4.13209	
2.09873E-03	4.11587	
2.09949E-03	4.09979	
2.10025E-03	4.08386	
2.10102E-03	4.06813	
2.10161E-03	4.05186	
2.10220E-03	4.03573	
2.10280E-03	4.01978	
2.10339E-03	4.00402	
2.10398E-03	3.9838	
2.10458E-03	3.96385	
2.10517E-03	3.94421	
2.10561E-03	3.92972	
2.10576E-03	3.92498	
2.10619E-03	3.9071	
2.10661E-03	3.88951	
2.10703E-03	3.8722	
2.10746E-03	3.85522	
2.10788E-03	3.83311	
2.10830E-03	3.81143	
2.10873E-03	3.79026	
2.10905E-03	3.77476	
2.10915E-03	3.76974	
2.10945E-03	3.75049	
2.10975E-03	3.73168	
2.11004E-03	3.71331	
2.11034E-03	3.69543	
2.11051E-03	3.68553	
2.11064E-03	3.67555	
2.11093E-03	3.6529	
2.11123E-03	3.631	
2.11152E-03	3.60996	
2.11174E-03	3.59102	
2.11195E-03	3.57266	
2.11216E-03	3.55494	
2.11229E-03	3.54475	
2.11237E-03	3.53605	
2.11258E-03	3.51513	
2.11280E-03	3.49515	
2.11292E-03	3.48383	
2.11301E-03	3.47398	
2.11322E-03	3.45063	
2.11339E-03	3.43301	
2.11356E-03	3.41647	
2.11373E-03	3.39506	
2.11390E-03	3.37511	
2.11407E-03	3.35685	
2.11419E-03	3.34446	
2.11432E-03	3.32847	
2.11445E-03	3.31401	
2.11458E-03	3.30135	
2.11462E-03	3.29777	
2.11468E-03	3.2904	
2.11478E-03	3.27955	
2.11489E-03	3.27063	
2.11499E-03	3.264	
2.11504E-03	3.26198	
2.11509E-03	3.25828	
2.11520E-03	3.25391	
2.11530E-03	3.25344	
2.11537E-03	3.25567	
2.11544E-03	3.26028	
2.11551E-03	3.26757	
2.11557E-03	3.27792	
2.11564E-03	3.29174	
2.11570E-03	3.30724	
2.11576E-03	3.32352	
2.11581E-03	3.34268	
2.11586E-03	3.36502	
2.11592E-03	3.39085	
2.11595E-03	3.41163	
2.11597E-03	3.42157	
2.11602E-03	3.45889	
2.11608E-03	3.50087	
2.11613E-03	3.54796	
2.11618E-03	3.60065	
2.11619E-03	3.60651	
2.11623E-03	3.6639	
2.11629E-03	3.73434	
2.11634E-03	3.81209	
2.11635E-03	3.82066	
2.11639E-03	3.90273	
2.11645E-03	4.00259	
2.11646E-03	4.04085	
2.11650E-03	4.11547	
2.11655E-03	4.22752	
2.11656E-03	4.25429	
2.11659E-03	4.33852	
2.11663E-03	4.45827	
2.11666E-03	4.55401	
2.11667E-03	4.58765	
2.11672E-03	4.7306	
2.11676E-03	4.88245	
2.11677E-03	4.92276	
2.11680E-03	5.04913	
2.11685E-03	5.25279	
2.11686E-03	5.32333	
2.11693E-03	5.62997	
2.11699E-03	5.97511	
2.11701E-03	6.0684	
2.11706E-03	6.35818	
2.11708E-03	6.50563	
2.11712E-03	6.78311	
2.11714E-03	6.96113	
2.11718E-03	7.25348	
2.11721E-03	7.46486	
2.11724E-03	7.6935	
2.11727E-03	7.97842	
2.11734E-03	8.59456	
2.11740E-03	9.27158	
2.11741E-03	9.30773	
2.11747E-03	10.0128	
2.11753E-03	10.8216	
2.11754E-03	10.8474	
2.11760E-03	11.7009	
2.11767E-03	12.6537	
2.11773E-03	13.6822	
2.11780E-03	14.7411	
2.11781E-03	15.0644	
2.11786E-03	15.8676	
2.11790E-03	16.566	
2.11792E-03	17.0628	
2.11798E-03	18.1886	
2.11799E-03	18.3269	
2.11805E-03	19.672	
2.11806E-03	19.9371	
2.11811E-03	21.0911	
2.11814E-03	21.8077	
2.11817E-03	22.582	
2.11825E-03	24.5582	
2.11827E-03	24.9966	
2.11837E-03	27.6936	
2.11838E-03	27.9241	
2.11847E-03	30.551	
2.11851E-03	31.528	
2.11859E-03	34.046	
2.11871E-03	37.6433	
2.11874E-03	38.4275	
2.11886E-03	42.0908	
2.11899E-03	46.3933	
2.11914E-03	50.8076	
2.11928E-03	54.8241	
2.11929E-03	55.1849	
2.11939E-03	57.6473	
2.11945E-03	59.1944	
2.11949E-03	60.058	
2.11959E-03	62.0549	
2.11969E-03	63.9832	
2.11972E-03	64.3929	
2.11980E-03	65.4243	
2.11985E-03	66.025	
2.11991E-03	66.55	
2.11998E-03	67.0451	
2.12000E-03	67.1696	
2.12008E-03	67.4113	
2.12010E-03	67.4422	
2.12019E-03	67.3506	
2.12031E-03	66.7498	
2.12037E-03	66.2164	
2.12041E-03	65.8068	
2.12047E-03	65.0501	
2.12052E-03	64.4025	
2.12057E-03	63.5444	
2.12062E-03	62.7332	
2.12069E-03	61.3848	
2.12073E-03	60.4425	
2.12079E-03	59.2462	
2.12087E-03	57.4181	
2.12092E-03	56.1909	
2.12102E-03	53.6254	
2.12107E-03	52.0903	
2.12124E-03	47.5592	
2.12148E-03	40.5596	
2.12149E-03	40.3266	
2.12164E-03	36.345	
2.12174E-03	33.6372	
2.12183E-03	31.246	
2.12184E-03	31.0325	
2.12194E-03	28.5836	
2.12199E-03	27.5106	
2.12203E-03	26.6058	
2.12212E-03	24.6301	
2.12214E-03	24.1301	
2.12218E-03	23.3894	
2.12224E-03	22.2069	
2.12226E-03	21.8536	
2.12230E-03	21.0903	
2.12237E-03	20.0272	
2.12238E-03	19.7986	
2.12243E-03	19.033	
2.12249E-03	17.9927	
2.12251E-03	17.8371	
2.12255E-03	17.2029	
2.12261E-03	16.4517	
2.12265E-03	15.9029	
2.12266E-03	15.7394	
2.12272E-03	15.0829	
2.12277E-03	14.4548	
2.12279E-03	14.2544	
2.12283E-03	13.8751	
2.12288E-03	13.3318	
2.12293E-03	12.8625	
2.12294E-03	12.8159	
2.12300E-03	12.3494	
2.12305E-03	11.9049	
2.12308E-03	11.7021	
2.12310E-03	11.5499	
2.12315E-03	11.2217	
2.12319E-03	10.9069	
2.12322E-03	10.7391	
2.12324E-03	10.614	
2.12329E-03	10.3444	
2.12334E-03	10.086	
2.12338E-03	9.86562	
2.12343E-03	9.62061	
2.12348E-03	9.41014	
2.12353E-03	9.20823	
2.12354E-03	9.16514	
2.12358E-03	9.02634	
2.12362E-03	8.85531	
2.12367E-03	8.69107	
2.12370E-03	8.60338	
2.12372E-03	8.53892	
2.12377E-03	8.39975	
2.12381E-03	8.26603	
2.12386E-03	8.15207	
2.12387E-03	8.1133	
2.12393E-03	7.97803	
2.12399E-03	7.84886	
2.12405E-03	7.72525	
2.12407E-03	7.68214	
2.12411E-03	7.61503	
2.12416E-03	7.51413	
2.12422E-03	7.41726	
2.12428E-03	7.32404	
2.12429E-03	7.30768	
2.12434E-03	7.24233	
2.12440E-03	7.1654	
2.12445E-03	7.0911	
2.12451E-03	7.0197	
2.12454E-03	6.98826	
2.12463E-03	6.89847	
2.12472E-03	6.81251	
2.12478E-03	6.7496	
2.12481E-03	6.72513	
2.12486E-03	6.68677	
2.12497E-03	6.60063	
2.12508E-03	6.51788	
2.12511E-03	6.49885	
2.12519E-03	6.44571	
2.12530E-03	6.37832	
2.12541E-03	6.3129	
2.12547E-03	6.28243	
2.12549E-03	6.27186	
2.12564E-03	6.19987	
2.12578E-03	6.13007	
2.12589E-03	6.08153	
2.12593E-03	6.06511	
2.12608E-03	6.01117	
2.12622E-03	5.95848	
2.12641E-03	5.88989	
2.12653E-03	5.84896	
2.12660E-03	5.82665	
2.12679E-03	5.77068	
2.12695E-03	5.72503	
2.12698E-03	5.71723	
2.12717E-03	5.67152	
2.12736E-03	5.62672	
2.12759E-03	5.57545	
2.12780E-03	5.52757	
2.12784E-03	5.51969	
2.12809E-03	5.47344	
2.12835E-03	5.42811	
2.12860E-03	5.38357	
2.12864E-03	5.37626	
2.12886E-03	5.34602	
2.12911E-03	5.31033	
2.12936E-03	5.27518	
2.12965E-03	5.23576	
2.12967E-03	5.23453	
2.13001E-03	5.19594	
2.13036E-03	5.15799	
2.13066E-03	5.12483	
2.13070E-03	5.12135	
2.13105E-03	5.09101	
2.13139E-03	5.06109	
2.13174E-03	5.03155	
2.13209E-03	5.00234	
2.13211E-03	5.00074	
2.13249E-03	4.97583	
2.13295E-03	4.94637	
2.13341E-03	4.91729	
2.13387E-03	4.88855	
2.13434E-03	4.8601	
2.13441E-03	4.8554	
2.13480E-03	4.83788	
2.13526E-03	4.81707	
2.13572E-03	4.79646	
2.13634E-03	4.76925	
2.13691E-03	4.74397	
2.13733E-03	4.72558	
2.13749E-03	4.72044	
2.13807E-03	4.70134	
2.13864E-03	4.68239	
2.13941E-03	4.65733	
2.14018E-03	4.63247	
2.14026E-03	4.63001	
2.14095E-03	4.61243	
2.14172E-03	4.59305	
2.14268E-03	4.569	
2.14354E-03	4.54751	
2.14395E-03	4.53753	
2.14441E-03	4.52867	
2.14556E-03	4.50665	
2.14672E-03	4.48479	
2.14787E-03	4.46304	
2.14902E-03	4.44141	
2.14979E-03	4.42704	
2.15018E-03	4.42133	
2.15187E-03	4.39635	
2.15348E-03	4.37263	
2.15510E-03	4.34901	
2.15625E-03	4.3322	
2.15671E-03	4.32676	
2.15887E-03	4.30152	
2.16117E-03	4.27458	
2.16363E-03	4.24594	
2.16609E-03	4.21738	
2.16855E-03	4.18889	
2.16913E-03	4.1822	
2.17250E-03	4.14957	
2.17657E-03	4.1102	
2.18064E-03	4.07092	
2.18606E-03	4.01863	
2.19149E-03	3.96642	
2.19873E-03	3.89978	
2.20596E-03	3.83321	
2.21320E-03	3.76671	
2.22405E-03	3.66704	
2.23491E-03	3.56746	
2.24214E-03	3.50113	
2.24576E-03	3.46534	
2.25662E-03	3.35807	
2.26385E-03	3.28661	
2.26747E-03	3.24814	
2.27832E-03	3.13281	
2.28556E-03	3.05599	
2.28918E-03	3.01417	
2.30003E-03	2.88883	
2.30727E-03	2.80534	
2.31089E-03	2.76026	
2.32174E-03	2.62514	
2.32898E-03	2.52906	
2.33621E-03	2.43306	
2.34345E-03	2.33041	
2.35068E-03	2.22785	
2.35792E-03	2.11803	
2.36516E-03	2.00832	
2.37239E-03	1.8917	
2.37601E-03	1.83347	
2.37963E-03	1.7723	
2.38686E-03	1.65016	
2.39500E-03	1.50593	
2.39772E-03	1.45794	
2.40043E-03	1.40767	
2.40586E-03	1.3073	
2.40857E-03	1.25721	
2.41129E-03	1.20505	
2.41671E-03	1.10094	
2.42078E-03	1.02304	
2.42214E-03	0.996394	
2.42757E-03	0.890101	
2.43299E-03	0.784131	
2.43842E-03	0.678535	
2.44249E-03	0.599623	
2.44656E-03	0.523006	
2.44792E-03	0.497571	
2.45063E-03	0.448413	
2.45244E-03	0.415786	
2.45448E-03	0.380585	
2.45561E-03	0.361137	
2.45821E-03	0.318357	
2.45832E-03	0.316509	
2.46058E-03	0.281252	
2.46194E-03	0.261075	
2.46228E-03	0.256068	
2.46397E-03	0.232216	
2.46524E-03	0.215227	
2.46541E-03	0.212982	
2.46669E-03	0.197003	
2.46770E-03	0.184862	
2.46855E-03	0.17526	
2.46872E-03	0.173362	
2.46974E-03	0.162629	
2.47059E-03	0.154214	
2.47143E-03	0.146307	
2.47186E-03	0.142605	
2.47218E-03	0.139876	
2.47277E-03	0.13509	
2.47336E-03	0.130591	
2.47391E-03	0.126682	
2.47445E-03	0.123174	
2.47487E-03	0.120551	
2.47517E-03	0.118833	
2.47529E-03	0.118118	
2.47567E-03	0.116121	
2.47601E-03	0.114466	
2.47635E-03	0.112925	
2.47669E-03	0.111502	
2.47699E-03	0.110356	
2.47731E-03	0.109231	
2.47756E-03	0.108411	
2.47782E-03	0.107661	
2.47799E-03	0.107202	
2.47820E-03	0.106674	
2.47841E-03	0.106198	
2.47852E-03	0.105985	
2.47862E-03	0.105795	
2.47881E-03	0.105498	
2.47898E-03	0.10527	
2.47915E-03	0.105076	
2.47932E-03	0.104918	
2.47948E-03	0.104802	
2.47963E-03	0.104722	
2.47978E-03	0.10467	
2.47993E-03	0.104645	
2.48006E-03	0.104648	
2.48019E-03	0.104672	
2.48032E-03	0.104717	
2.48044E-03	0.104784	
2.48054E-03	0.104847	
2.48063E-03	0.104922	
2.48073E-03	0.105009	
2.48082E-03	0.105108	
2.48092E-03	0.105219	
2.48101E-03	0.105342	
2.48111E-03	0.105484	
2.48121E-03	0.10564	
2.48131E-03	0.105809	
2.48141E-03	0.105992	
2.48147E-03	0.106108	
2.48153E-03	0.106229	
2.48162E-03	0.106443	
2.48172E-03	0.10667	
2.48182E-03	0.106911	
2.48192E-03	0.107166	
2.48202E-03	0.107429	
2.48208E-03	0.107606	
2.48211E-03	0.107713	
2.48221E-03	0.108026	
2.48231E-03	0.108353	
2.48240E-03	0.108693	
2.48250E-03	0.109029	
2.48261E-03	0.109484	
2.48273E-03	0.10996	
2.48285E-03	0.110457	
2.48297E-03	0.110976	
2.48309E-03	0.111517	
2.48321E-03	0.11208	
2.48333E-03	0.112665	
2.48345E-03	0.113324	
2.48359E-03	0.114063	
2.48373E-03	0.114833	
2.48387E-03	0.115635	
2.48402E-03	0.116528	
2.48418E-03	0.117521	
2.48434E-03	0.118557	
2.48449E-03	0.119634	
2.48467E-03	0.120897	
2.48487E-03	0.122365	
2.48507E-03	0.123901	
2.48527E-03	0.125506	
2.48548E-03	0.127353	
2.48552E-03	0.127705	
2.48572E-03	0.129519	
2.48596E-03	0.1318	
2.48620E-03	0.134186	
2.48647E-03	0.137105	
2.48671E-03	0.139725	
2.48703E-03	0.143391	
2.48734E-03	0.147257	
2.48768E-03	0.151589	
2.48798E-03	0.155607	
2.48827E-03	0.159812	
2.48857E-03	0.164208	
2.48885E-03	0.168522	
2.48897E-03	0.170403	
2.48936E-03	0.177025	
2.48976E-03	0.184011	
2.49015E-03	0.191369	
2.49055E-03	0.19911	
2.49101E-03	0.208677	
2.49132E-03	0.215439	
2.49141E-03	0.217368	
2.49181E-03	0.226561	
2.49234E-03	0.239492	
2.49287E-03	0.253216	
2.49335E-03	0.266174	
2.49382E-03	0.279808	
2.49396E-03	0.283902	
2.49430E-03	0.294226	
2.49493E-03	0.314621	
2.49559E-03	0.337154	
2.49577E-03	0.343747	
2.49613E-03	0.357039	
2.49667E-03	0.378043	
2.49721E-03	0.40015	
2.49794E-03	0.431408	
2.49848E-03	0.456288	
2.49852E-03	0.45838	
2.49920E-03	0.491559	
2.49988E-03	0.526762	
2.50056E-03	0.564086	
2.50119E-03	0.600995	
2.50124E-03	0.603654	
2.50192E-03	0.645841	
2.50259E-03	0.690472	
2.50327E-03	0.737658	
2.50391E-03	0.784199	
2.50395E-03	0.787548	
2.50486E-03	0.858912	
2.50553E-03	0.915905	
2.50635E-03	0.988456	
2.50662E-03	1.01423	
2.50716E-03	1.06607	
2.50798E-03	1.14889	
2.50843E-03	1.19789	
2.50879E-03	1.23726	
2.50960E-03	1.33154	
2.51024E-03	1.40957	
2.51042E-03	1.43196	
2.51123E-03	1.53914	
2.51205E-03	1.65314	
2.51286E-03	1.77486	
2.51367E-03	1.90429	
2.51386E-03	1.93493	
2.51453E-03	2.05026	
2.51548E-03	2.22311	
2.51566E-03	2.25848	
2.51643E-03	2.40937	
2.51738E-03	2.60959	
2.51747E-03	2.63008	
2.51833E-03	2.82543	
2.51928E-03	3.05745	
2.52023E-03	3.30774	
2.52109E-03	3.55122	
2.52118E-03	3.57694	
2.52213E-03	3.8674	
2.52290E-03	4.12039	
2.52308E-03	4.18014	
2.52403E-03	4.51773	
2.52471E-03	4.77743	
2.52498E-03	4.88168	
2.52593E-03	5.27482	
2.52652E-03	5.53722	
2.52688E-03	5.6992	
2.52783E-03	6.15792	
2.52788E-03	6.1815	
2.52878E-03	6.65441	
2.52923E-03	6.9099	
2.52973E-03	7.19168	
2.53059E-03	7.71797	
2.53068E-03	7.77352	
2.53163E-03	8.40476	
2.53195E-03	8.63271	
2.53258E-03	9.08983	
2.53330E-03	9.65634	
2.53353E-03	9.83386	
2.53448E-03	10.6432	
2.53466E-03	10.8103	
2.53536E-03	11.4594	
2.53602E-03	12.1162	
2.53624E-03	12.3434	
2.53712E-03	13.3027	
2.53737E-03	13.596	
2.53801E-03	14.3445	
2.53862E-03	15.1333	
2.53889E-03	15.4764	
2.53979E-03	16.7339	
2.53987E-03	16.8579	
2.54070E-03	18.1213	
2.54112E-03	18.8228	
2.54161E-03	19.6395	
2.54237E-03	21.0307	
2.54251E-03	21.3047	
2.54342E-03	23.1354	
2.54361E-03	23.555	
2.54430E-03	25.0774	
2.54479E-03	26.2596	
2.54512E-03	27.0498	
2.54593E-03	29.2045	
2.54674E-03	31.5646	
2.54707E-03	32.5981	
2.54756E-03	34.1523	
2.54821E-03	36.4254	
2.54837E-03	36.9949	
2.54897E-03	39.2826	
2.54913E-03	39.9077	
2.54973E-03	42.415	
2.54989E-03	43.1001	
2.55043E-03	45.6028	
2.55065E-03	46.6059	
2.55141E-03	50.4614	
2.55217E-03	54.7139	
2.55239E-03	56.0539	
2.55293E-03	59.41	
2.55304E-03	60.1519	
2.55369E-03	64.6097	
2.55420E-03	68.3897	
2.55434E-03	69.5472	
2.55470E-03	72.4454	
2.55499E-03	74.9327	
2.55521E-03	76.8013	
2.55561E-03	80.4803	
2.55572E-03	81.4853	
2.55619E-03	86.1673	
2.55622E-03	86.5279	
2.55669E-03	91.5616	
2.55677E-03	92.4032	
2.55734E-03	99.1451	
2.55792E-03	106.593	
2.55800E-03	107.525	
2.55850E-03	114.737	
2.55865E-03	116.801	
2.55908E-03	123.656	
2.55930E-03	127.089	
2.55966E-03	133.324	
2.55973E-03	134.573	
2.56018E-03	143.068	
2.56035E-03	146.132	
2.56089E-03	157.408	
2.56094E-03	158.538	
2.56154E-03	172.263	
2.56160E-03	173.643	
2.56207E-03	185.624	
2.56214E-03	187.469	
2.56254E-03	198.519	
2.56293E-03	210.369	
2.56301E-03	212.711	
2.56348E-03	227.955	
2.56349E-03	228.542	
2.56404E-03	247.936	
2.56407E-03	249.357	
2.56458E-03	269.287	
2.56462E-03	270.852	
2.56512E-03	292.787	
2.56516E-03	294.508	
2.56567E-03	318.633	
2.56570E-03	320.52	
2.56619E-03	346.028	
2.56624E-03	349.111	
2.56668E-03	373.81	
2.56681E-03	381.603	
2.56717E-03	403.9	
2.56740E-03	419.525	
2.56766E-03	436.373	
2.56800E-03	460.914	
2.56814E-03	471.258	
2.56860E-03	505.755	
2.56863E-03	508.517	
2.56920E-03	554.832	
2.56939E-03	571.28	
2.56996E-03	620.662	
2.57147E-03	758.125	
2.57188E-03	794.8	
2.57203E-03	808.242	
2.57249E-03	847.124	
2.57259E-03	855.184	
2.57310E-03	894.143	
2.57315E-03	897.65	
2.57351E-03	921.407	
2.57358E-03	925.071	
2.57392E-03	944.665	
2.57400E-03	948.154	
2.57433E-03	963.366	
2.57446E-03	967.695	
2.57474E-03	977.086	
2.57482E-03	978.676	
2.57500E-03	982.183	
2.57522E-03	986.498	
2.57540E-03	987.703	
2.57551E-03	988.434	
2.57580E-03	987.039	
2.57595E-03	986.267	
2.57619E-03	981.704	
2.57639E-03	977.949	
2.57659E-03	971.658	
2.57684E-03	963.89	
2.57712E-03	951.761	
2.57728E-03	944.689	
2.57764E-03	925.395	
2.57772E-03	921.042	
2.57817E-03	892.982	
2.57839E-03	878.927	
2.57895E-03	838.377	
2.57905E-03	831.237	
2.58053E-03	717.941	
2.58122E-03	664.465	
2.58133E-03	656.139	
2.58187E-03	616.972	
2.58209E-03	601.324	
2.58253E-03	572.195	
2.58285E-03	550.378	
2.58318E-03	530.366	
2.58361E-03	503.722	
2.58383E-03	491.422	
2.58412E-03	475.048	
2.58448E-03	455.915	
2.58462E-03	448.274	
2.58513E-03	423.332	
2.58564E-03	400.144	
2.58578E-03	393.981	
2.58614E-03	378.6	
2.58643E-03	367.159	
2.58665E-03	358.593	
2.58708E-03	342.668	
2.58716E-03	340.018	
2.58774E-03	320.412	
2.58824E-03	304.645	
2.58831E-03	302.395	
2.58875E-03	289.962	
2.58889E-03	285.823	
2.58925E-03	276.282	
2.58947E-03	270.565	
2.58976E-03	263.529	
2.59005E-03	256.5	
2.59027E-03	251.629	
2.59063E-03	243.52	
2.59077E-03	240.575	
2.59150E-03	225.869	
2.59153E-03	225.203	
2.59208E-03	215.234	
2.59215E-03	213.906	
2.59266E-03	205.394	
2.59287E-03	201.749	
2.59323E-03	196.201	
2.59360E-03	190.658	
2.59381E-03	187.613	
2.59432E-03	180.516	
2.59439E-03	179.586	
2.59504E-03	171.224	
2.59526E-03	168.661	
2.59577E-03	162.689	
2.59613E-03	158.835	
2.59678E-03	151.907	
2.59685E-03	151.138	
2.59750E-03	144.989	
2.59794E-03	140.895	
2.59823E-03	138.458	
2.59895E-03	132.375	
2.59902E-03	131.767	
2.59967E-03	126.866	
2.60011E-03	123.602	
2.60040E-03	121.645	
2.60119E-03	116.269	
2.60148E-03	114.504	
2.60221E-03	110.097	
2.60228E-03	109.657	
2.60306E-03	105.371	
2.60337E-03	103.678	
2.60391E-03	100.972	
2.60452E-03	97.9091	
2.60476E-03	96.847	
2.60561E-03	93.0112	
2.60568E-03	92.6851	
2.60684E-03	87.9331	
2.60688E-03	87.7635	
2.60800E-03	83.5979	
2.60816E-03	83.04	
2.60901E-03	80.1298	
2.60915E-03	79.6349	
2.61018E-03	76.4665	
2.61089E-03	74.3012	
2.61136E-03	73.026	
2.61254E-03	69.8416	
2.61263E-03	69.597	
2.61371E-03	66.9986	
2.61453E-03	65.0517	
2.61489E-03	64.2848	
2.61606E-03	61.7947	
2.61643E-03	61.0292	
2.61724E-03	59.496	
2.61833E-03	57.4536	
2.61842E-03	57.3014	
2.61968E-03	55.172	
2.62023E-03	54.2602	
2.62095E-03	53.1677	
2.62212E-03	51.3939	
2.62221E-03	51.2707	
2.62402E-03	48.8101	
2.62411E-03	48.6968	
2.62529E-03	47.226	
2.62601E-03	46.4024	
2.62782E-03	44.346	
2.62791E-03	44.2549	
2.62981E-03	42.3448	
2.63036E-03	41.7996	
2.63171E-03	40.5856	
2.63289E-03	39.5344	
2.63361E-03	38.9552	
2.63542E-03	37.5085	
2.63551E-03	37.4434	
2.63741E-03	36.0777	
2.63795E-03	35.6879	
2.63931E-03	34.8069	
2.64049E-03	34.0441	
2.64121E-03	33.618	
2.64302E-03	32.5535	
2.64311E-03	32.5061	
2.64501E-03	31.5107	
2.64682E-03	30.5636	
2.64754E-03	30.2315	
2.65007E-03	29.0702	
2.65062E-03	28.8216	
2.65261E-03	28.0205	
2.65451E-03	27.2565	
2.65514E-03	27.0305	
2.65767E-03	26.1273	
2.65858E-03	25.805	
2.66020E-03	25.2898	
2.66265E-03	24.5176	
2.66274E-03	24.4921	
2.66527E-03	23.7775	
2.66663E-03	23.395	
2.66780E-03	23.1015	
2.67042E-03	22.4472	
2.67187E-03	22.0864	
2.67314E-03	21.8097	
2.67585E-03	21.2171	
2.67721E-03	20.9211	
2.67992E-03	20.3993	
2.68264E-03	19.8779	
2.68399E-03	19.6479	
2.68806E-03	18.9584	
2.68852E-03	18.8819	
2.69213E-03	18.3432	
2.69485E-03	17.9396	
2.69620E-03	17.7603	
2.70027E-03	17.2228	
2.70073E-03	17.1632	
2.70434E-03	16.7433	
2.70841E-03	16.2713	
2.70887E-03	16.2188	
