E(MeV)	Xe-124
1.246667E-05	495.7188721
1.257775E-05	560.1947021
1.268884E-05	637.7890625
1.279992E-05	732.2542725
1.291101E-05	848.6828613
1.302209E-05	993.4013672
1.307763E-05	1079.644775
1.313317E-05	1177.799438
1.318871E-05	1289.980591
1.324426E-05	1418.759277
1.329980E-05	1567.375366
1.335534E-05	1740.0979
1.341088E-05	1942.373413
1.346642E-05	2181.277344
1.352197E-05	2466.146729
1.357751E-05	2809.197998
1.363305E-05	3226.882813
1.368859E-05	3741.536133
1.374413E-05	4385.379883
1.377190E-05	4769.860352
1.379967E-05	5206.115234
1.382745E-05	5703.926758
1.385522E-05	6274.508789
1.388299E-05	6932.364258
1.391076E-05	7695.119141
1.393853E-05	8584.876953
1.396630E-05	9629.319336
1.399407E-05	10863.24902
1.402184E-05	12329.88086
1.404961E-05	14082.09961
1.407738E-05	16183.46582
1.410515E-05	18707.30273
1.413292E-05	21731.66016
1.416069E-05	25328.71094
1.418846E-05	29546.87891
1.421623E-05	34383.75781
1.424400E-05	39751.01953
1.428550E-05	48276.76953
1.431663E-05	54407.26953
1.434775E-05	59541.39063
1.436850E-05	62056.58984
1.438925E-05	63637.90234
1.441000E-05	64172.26172
1.443075E-05	63622.21094
1.445150E-05	62032.32031
1.447225E-05	59520.53906
1.450338E-05	54419.37891
1.457600E-05	39942.89844
1.460662E-05	34133.07031
1.463725E-05	28965.58398
1.466788E-05	24537.65625
1.469851E-05	20832.73047
1.472914E-05	17775.19141
1.475976E-05	15267.31055
1.479038E-05	13209.9375
1.482101E-05	11515.43652
1.485163E-05	10112.5459
1.488226E-05	8942.222656
1.491289E-05	7958.867676
1.494351E-05	7126.419922
1.497413E-05	6416.541992
1.500476E-05	5806.684082
1.503539E-05	5279.578125
1.506602E-05	4821.268066
1.509665E-05	4420.540039
1.512728E-05	4068.145996
1.518853E-05	3479.593994
1.524978E-05	3010.10376
1.531104E-05	2629.57959
1.537230E-05	2317.388672
1.543355E-05	2058.329102
1.549480E-05	1841.028076
1.555605E-05	1656.960938
1.561730E-05	1499.659668
1.567855E-05	1364.19043
1.573981E-05	1246.658569
1.580106E-05	1144.124634
1.586231E-05	1054.275635
1.592356E-05	975.1898193
1.604607E-05	842.0939941
1.616858E-05	734.6141357
1.629108E-05	647.0235596
1.641359E-05	574.7432251
1.653609E-05	514.3883057
1.665860E-05	463.449707
1.678111E-05	420.0537109
1.690361E-05	382.7752075
1.702612E-05	350.5005493
1.714862E-05	322.368988
1.727113E-05	297.691803
1.739363E-05	275.940918
1.751614E-05	256.8197937
1.776115E-05	224.3625336
1.800616E-05	197.933548
1.825117E-05	176.2712555
1.849619E-05	158.2802429
1.874120E-05	143.1661072
1.898621E-05	130.3374939
1.923122E-05	119.3489304
1.947624E-05	109.8587265
1.972125E-05	101.6023178
1.996626E-05	94.3706665
2.021128E-05	87.99747467
2.045629E-05	82.34976196
2.070131E-05	77.31884766
2.094632E-05	72.84542084
2.143634E-05	65.16711426
2.192636E-05	58.83628845
2.241639E-05	53.57063293
2.290641E-05	49.13806152
2.339643E-05	45.36673737
2.388646E-05	42.12742996
2.437648E-05	39.32147217
2.486650E-05	36.87213135
2.535653E-05	34.71917725
2.584655E-05	32.81480789
2.633658E-05	31.1204834
2.682660E-05	29.60507584
2.731663E-05	28.2478447
2.829667E-05	25.90665054
2.927672E-05	23.96208572
3.025677E-05	22.32805824
3.123682E-05	20.93733978
3.221687E-05	19.74003983
3.319691E-05	18.69837952
3.417696E-05	17.78325653
3.515701E-05	16.9718914
3.613705E-05	16.24617004
3.711711E-05	15.59152889
3.809716E-05	14.99629974
3.907721E-05	14.45093536
3.956723E-05	14.19492531
4.005726E-05	13.95036888
4.054729E-05	13.71702576
4.103732E-05	13.49627972
4.152734E-05	13.29063511
4.177235E-05	13.1952486
4.201736E-05	13.10703373
4.226237E-05	13.02755356
4.250739E-05	12.95960617
4.275240E-05	12.90739822
4.299741E-05	12.87727737
4.324242E-05	12.87895107
4.348742E-05	12.92571449
4.360994E-05	12.97350121
4.373244E-05	13.04447556
4.385495E-05	13.14446449
4.397746E-05	13.28145981
4.409997E-05	13.46672916
4.422246E-05	13.71609783
4.434497E-05	14.05178261
4.446748E-05	14.50525284
4.458998E-05	15.12414646
4.465124E-05	15.51860237
4.471249E-05	15.9871006
4.477374E-05	16.54718018
4.483500E-05	17.22136307
4.489625E-05	18.03905869
4.495750E-05	19.03992271
4.501875E-05	20.27846527
4.508001E-05	21.8313942
4.514126E-05	23.80855179
4.520251E-05	26.37719536
4.523314E-05	27.95970535
4.526376E-05	29.79901123
4.529439E-05	31.95734024
4.532502E-05	34.51435852
4.535565E-05	37.58254242
4.538628E-05	41.3147316
4.541690E-05	45.93386459
4.544753E-05	51.76395416
4.547816E-05	59.27772141
4.549347E-05	63.87205124
4.550878E-05	69.1676712
4.552409E-05	75.29905701
4.553941E-05	82.43144989
4.555472E-05	90.74813843
4.557003E-05	100.4670029
4.558534E-05	111.8425522
4.560065E-05	125.1593857
4.561597E-05	140.7273407
4.563129E-05	158.9026794
4.564660E-05	180.0294495
4.566191E-05	204.4983826
4.567722E-05	232.664032
4.569253E-05	264.9283752
4.570020E-05	282.6993103
4.570786E-05	301.5918274
4.572318E-05	342.8953857
4.573083E-05	365.3309937
4.574614E-05	413.8511047
4.576144E-05	467.1624451
4.578442E-05	555.835022
4.580738E-05	653.4525146
4.583035E-05	757.6889648
4.586864E-05	936.3314819
4.591459E-05	1131.736084
4.592989E-05	1185.529297
4.595316E-05	1251.407715
4.597657E-05	1294.650757
4.600000E-05	1311.957031
4.602344E-05	1302.208252
4.605465E-05	1248.829102
4.607683E-05	1186.175293
4.609840E-05	1109.484131
4.613435E-05	958.3129883
4.620625E-05	637.0975342
4.623501E-05	522.9823608
4.624939E-05	471.3959961
4.626378E-05	423.7975159
4.627815E-05	380.3015442
4.629253E-05	340.8899231
4.630691E-05	305.4257813
4.632129E-05	273.7616882
4.633567E-05	245.652359
4.635005E-05	220.8417664
4.636443E-05	199.0402832
4.637881E-05	179.937027
4.639319E-05	163.2635956
4.640757E-05	148.7193604
4.642195E-05	136.0494843
4.643633E-05	125.0207367
4.645071E-05	115.400177
4.646510E-05	106.9974518
4.647947E-05	99.64613342
4.649384E-05	93.18919373
4.652261E-05	82.45941162
4.655137E-05	73.9853363
4.658013E-05	67.16913605
4.660889E-05	61.58864594
4.663764E-05	56.94347
4.666641E-05	53.01811981
4.669517E-05	49.66070938
4.672393E-05	46.75579071
4.675269E-05	44.22036743
4.678145E-05	41.9885025
4.681021E-05	40.01000214
4.686774E-05	36.66270828
4.692526E-05	33.94561005
4.698278E-05	31.70217896
4.704030E-05	29.82386017
4.709782E-05	28.23205948
4.715535E-05	26.86897278
4.721287E-05	25.69159698
4.727039E-05	24.66602325
4.732791E-05	23.76575089
4.738543E-05	22.96959496
4.744295E-05	22.26061058
4.755799E-05	21.05315399
4.767303E-05	20.06577682
4.778807E-05	19.24600983
4.790311E-05	18.55598259
4.801815E-05	17.96782684
4.813319E-05	17.46086502
4.824823E-05	17.01955414
4.836328E-05	16.63216019
4.847831E-05	16.28993225
4.859335E-05	15.985816
4.882344E-05	15.46507645
4.905353E-05	15.03301144
4.928361E-05	14.66974449
4.951369E-05	14.35936451
4.974378E-05	14.09027004
4.997385E-05	13.85399532
5.020393E-05	13.64420605
5.043401E-05	13.45619869
5.066411E-05	13.28738499
5.112427E-05	12.99104214
5.158443E-05	12.73703098
5.204459E-05	12.51604652
5.250476E-05	12.32039452
5.296493E-05	12.14470959
5.342508E-05	11.9857502
5.434542E-05	11.7041254
5.526576E-05	11.45891953
5.618608E-05	11.24122238
5.710641E-05	11.04455757
5.802674E-05	10.86447716
5.894707E-05	10.69806671
6.078774E-05	10.39598179
6.262839E-05	10.12416744
6.354871E-05	9.996735573
6.446907E-05	9.873929024
6.538938E-05	9.754711151
6.630971E-05	9.638348579
6.723004E-05	9.524256706
6.815037E-05	9.412094116
6.861053E-05	9.35679245
6.907069E-05	9.302237511
6.953086E-05	9.248710632
6.999105E-05	9.196790695
7.045118E-05	9.14750576
7.091134E-05	9.102398872
7.114143E-05	9.082309723
7.137151E-05	9.064815521
7.160160E-05	9.050650597
7.183168E-05	9.040967941
7.206177E-05	9.037413597
7.229185E-05	9.042348862
7.252191E-05	9.059216499
7.275200E-05	9.092982292
7.298210E-05	9.15075779
7.309713E-05	9.192359924
7.321219E-05	9.245470047
7.332722E-05	9.312907219
7.344226E-05	9.398316383
7.355729E-05	9.506543159
7.367233E-05	9.644237518
7.378737E-05	9.82047081
7.390242E-05	10.0479393
7.401747E-05	10.34451675
7.413250E-05	10.73642254
7.419003E-05	10.98012352
7.424755E-05	11.26445198
7.430507E-05	11.59858322
7.436259E-05	11.99404907
7.442009E-05	12.4659214
7.447764E-05	13.03460789
7.453514E-05	13.72635651
7.459267E-05	14.57933617
7.465017E-05	15.64679146
7.470770E-05	17.0104847
7.473648E-05	17.84087181
7.476522E-05	18.79793549
7.479398E-05	19.91297913
7.482275E-05	21.22449493
7.485150E-05	22.78535271
7.488026E-05	24.66791916
7.490902E-05	26.97061348
7.493778E-05	29.82049942
7.496656E-05	33.39695358
7.499533E-05	37.92763519
7.502409E-05	43.71387863
7.503845E-05	47.18909454
7.505282E-05	51.12594604
7.506720E-05	55.5851059
7.508159E-05	60.63817596
7.509598E-05	66.35214996
7.511036E-05	72.79582977
7.512474E-05	80.04624176
7.513911E-05	88.20046234
7.515349E-05	97.33475494
7.516787E-05	107.5319214
7.518225E-05	118.8597565
7.519664E-05	131.4305115
7.521101E-05	145.2592468
7.522541E-05	160.4433136
7.523978E-05	176.9930267
7.525416E-05	194.9481354
7.528291E-05	235.0640411
7.529731E-05	257.1800537
7.532608E-05	305.0455627
7.534763E-05	343.5942688
7.538358E-05	411.1640015
7.542671E-05	492.6117554
7.546267E-05	555.1343384
7.550581E-05	615.9119873
7.553812E-05	646.7089233
7.556325E-05	660.1119385
7.558838E-05	663.5517578
7.560514E-05	660.2175293
7.563864E-05	640.5040894
7.566615E-05	612.4359741
7.569487E-05	573.6172485
7.574273E-05	493.7781067
7.581933E-05	353.0485229
7.585761E-05	287.7619629
7.587676E-05	257.9227905
7.589589E-05	230.3138733
7.591504E-05	205.0223083
7.593419E-05	182.1184387
7.595333E-05	161.5948944
7.597248E-05	143.3527832
7.599163E-05	127.2687607
7.601077E-05	113.1885147
7.602991E-05	100.947319
7.604906E-05	90.35096741
7.606820E-05	81.2161026
7.608734E-05	73.36483002
7.610648E-05	66.62943268
7.612563E-05	60.85546875
7.614478E-05	55.90359116
7.616393E-05	51.65331268
7.618307E-05	47.99269104
7.620221E-05	44.82886887
7.622136E-05	42.0825882
7.624051E-05	39.68697357
7.625965E-05	37.58592224
7.629796E-05	34.08991241
7.633624E-05	31.30862045
7.637453E-05	29.04721069
7.641284E-05	27.17127991
7.645112E-05	25.59119987
7.648942E-05	24.24079895
7.652771E-05	23.07381821
7.656600E-05	22.05550003
7.660428E-05	21.15949059
7.664257E-05	20.36512184
7.671914E-05	19.02119637
7.679573E-05	17.9297905
7.687232E-05	17.02822876
7.694891E-05	16.27301407
7.702549E-05	15.63264179
7.710208E-05	15.08376217
7.717866E-05	14.60901642
7.725525E-05	14.19492531
7.733183E-05	13.831213
7.740842E-05	13.50953674
7.748500E-05	13.22328568
7.763815E-05	12.73601151
7.779132E-05	12.33658981
7.794447E-05	12.00393105
7.809764E-05	11.72323322
7.825080E-05	11.48354816
7.840397E-05	11.2766037
7.855712E-05	11.09616661
7.871030E-05	10.93750572
7.886346E-05	10.79712677
7.901664E-05	10.67224216
7.932297E-05	10.45794582
7.962930E-05	10.27964592
7.993562E-05	10.12939548
8.024196E-05	10.00070953
8.054829E-05	9.888890266
8.085460E-05	9.790486336
8.116095E-05	9.702912331
8.146729E-05	9.624238968
8.177362E-05	9.553420067
8.238626E-05	9.4286623
8.299894E-05	9.321176529
8.361160E-05	9.227098465
8.422425E-05	9.143261909
8.483690E-05	9.067429543
8.544957E-05	8.998224258
8.667490E-05	8.874060631
8.790023E-05	8.76386261
8.912554E-05	8.663847923
9.035086E-05	8.571273804
9.157618E-05	8.484221458
9.280151E-05	8.401275635
9.402683E-05	8.321328163
9.525213E-05	8.243456841
9.647744E-05	8.166857719
9.770276E-05	8.090765953
9.892810E-05	8.014428139
1.001534E-04	7.937054634
1.013787E-04	7.857775688
1.026040E-04	7.775686264
1.032166E-04	7.733260155
1.038293E-04	7.689623833
1.044420E-04	7.644681931
1.050547E-04	7.598276615
1.056674E-04	7.550266743
1.062801E-04	7.500545979
1.068927E-04	7.449095249
1.075054E-04	7.396024227
1.081180E-04	7.341784477
1.084243E-04	7.314501286
1.087307E-04	7.287347794
1.090370E-04	7.260680199
1.093434E-04	7.234940529
1.096497E-04	7.210814476
1.099560E-04	7.189260483
1.102623E-04	7.171702385
1.105686E-04	7.160250664
1.108750E-04	7.157998085
1.111813E-04	7.169301987
1.113344E-04	7.182311058
1.114876E-04	7.202105522
1.116407E-04	7.230367184
1.117939E-04	7.269272804
1.119471E-04	7.321662903
1.121003E-04	7.391361237
1.122534E-04	7.483418941
1.124066E-04	7.604955673
1.125598E-04	7.765482903
1.127130E-04	7.978342056
1.128661E-04	8.262439728
1.130193E-04	8.646960258
1.130959E-04	8.890024185
1.131725E-04	9.176897049
1.132491E-04	9.51748848
1.133257E-04	9.924386024
1.134023E-04	10.41418934
1.134789E-04	11.00865364
1.135555E-04	11.73771858
1.136320E-04	12.64062119
1.137086E-04	13.77827072
1.137852E-04	15.23645496
1.138235E-04	16.12524796
1.138618E-04	17.15028
1.139001E-04	18.34339142
1.139384E-04	19.74740219
1.139767E-04	21.41748047
1.140150E-04	23.43418503
1.140533E-04	25.90865326
1.140916E-04	28.99583626
1.141299E-04	32.916996
1.141490E-04	35.27622223
1.141682E-04	37.9797554
1.141873E-04	41.05826569
1.142065E-04	44.60396576
1.142256E-04	48.66549301
1.142447E-04	53.33734894
1.142638E-04	58.72130585
1.142830E-04	64.96634674
1.143021E-04	72.12426758
1.143213E-04	80.40664673
1.143404E-04	89.88197327
1.143596E-04	100.8013229
1.143788E-04	113.2911911
1.143979E-04	127.4539337
1.144171E-04	143.6026154
1.144362E-04	161.7367401
1.144554E-04	182.2321777
1.144745E-04	205.026123
1.144937E-04	230.4421234
1.145128E-04	258.3551025
1.145319E-04	288.9413147
1.145510E-04	322.214386
1.145892E-04	396.560791
1.146084E-04	437.6006775
1.146467E-04	525.5480347
1.147137E-04	690.5308228
1.147616E-04	805.9974365
1.148190E-04	925.0228271
1.148664E-04	995.3904419
1.149027E-04	1026.750854
1.149391E-04	1036.127808
1.149573E-04	1032.293457
1.149937E-04	1007.994995
1.150384E-04	950.421936
1.150598E-04	913.632019
1.151027E-04	826.1697998
1.151884E-04	623.5081177
1.152598E-04	458.9992981
1.152883E-04	400.2493896
1.153169E-04	346.5010681
1.153455E-04	298.3890381
1.153741E-04	256.0394897
1.154026E-04	219.3892059
1.154312E-04	187.8784485
1.154597E-04	161.252182
1.154883E-04	138.8683167
1.155168E-04	120.2933655
1.155454E-04	104.8609848
1.155740E-04	92.15042877
1.156026E-04	81.69139099
1.156311E-04	73.10534668
1.156597E-04	65.99559021
1.156882E-04	60.11455917
1.157167E-04	55.20100021
1.157453E-04	51.05115128
1.157738E-04	47.53833771
1.158024E-04	44.51737213
1.158310E-04	41.90560913
1.158595E-04	39.63218689
1.159166E-04	35.84540176
1.159738E-04	32.81644058
1.160309E-04	30.3420105
1.160880E-04	28.2773304
1.161451E-04	26.52897644
1.162023E-04	25.0280304
1.162594E-04	23.73050117
1.163165E-04	22.59694672
1.163736E-04	21.59871101
1.164307E-04	20.71387672
1.164878E-04	19.92469978
1.166021E-04	18.57748413
1.167163E-04	17.47439957
1.168306E-04	16.55521774
1.169448E-04	15.78081417
1.170591E-04	15.11981773
1.171733E-04	14.5509243
1.172876E-04	14.05606556
1.174018E-04	13.62311935
1.175161E-04	13.24110222
1.176303E-04	12.9024868
1.177445E-04	12.60035992
1.179729E-04	12.08366871
1.182014E-04	11.65735626
1.184299E-04	11.30084801
1.186584E-04	10.99907589
1.188869E-04	10.74066925
1.191154E-04	10.51699257
1.193439E-04	10.3216114
1.195723E-04	10.14955521
1.198008E-04	9.996794701
1.200293E-04	9.86031723
1.202578E-04	9.737843513
1.204862E-04	9.627761841
1.209431E-04	9.435767174
1.214001E-04	9.273324013
1.218571E-04	9.134721756
1.223140E-04	9.014908791
1.227710E-04	8.910069466
1.232280E-04	8.817404747
1.236850E-04	8.734744072
1.241419E-04	8.660420418
1.245988E-04	8.593091965
1.250558E-04	8.532072067
1.259697E-04	8.424063683
1.268836E-04	8.330840111
1.277975E-04	8.249360085
1.287115E-04	8.177062988
1.296254E-04	8.112098694
1.305393E-04	8.053071022
1.314532E-04	7.999090672
1.332811E-04	7.90242815
1.351089E-04	7.81722784
1.369367E-04	7.740614891
1.387646E-04	7.670457363
1.405924E-04	7.605242252
1.424203E-04	7.543828487
1.442481E-04	7.485348225
1.460759E-04	7.429089546
1.479037E-04	7.37445116
1.497316E-04	7.320904732
1.515594E-04	7.26795578
1.533873E-04	7.215106487
1.552151E-04	7.161843777
1.570430E-04	7.107589722
1.588708E-04	7.051725864
1.597848E-04	7.022957325
1.606987E-04	6.993458271
1.616126E-04	6.963149071
1.625265E-04	6.931931973
1.634405E-04	6.899735928
1.643544E-04	6.866598129
1.648113E-04	6.84972477
1.652683E-04	6.832673073
1.657253E-04	6.815555573
1.661822E-04	6.798519135
1.666392E-04	6.781776905
1.670962E-04	6.765683651
1.675532E-04	6.750790596
1.680101E-04	6.737976074
1.684670E-04	6.728487968
1.686955E-04	6.725684166
1.689240E-04	6.724792004
1.691525E-04	6.726364613
1.693810E-04	6.731140137
1.696095E-04	6.740139961
1.698379E-04	6.754772663
1.700664E-04	6.777019024
1.702949E-04	6.80962801
1.705233E-04	6.856463432
1.707518E-04	6.923428535
1.708661E-04	6.967236996
1.709803E-04	7.019948959
1.710945E-04	7.083659172
1.712087E-04	7.160950184
1.713229E-04	7.255245209
1.714372E-04	7.371057034
1.715515E-04	7.514411926
1.716657E-04	7.693297386
1.717799E-04	7.919280052
1.718942E-04	8.209115028
1.720085E-04	8.58724308
1.720656E-04	8.820291519
1.721227E-04	9.091477394
1.721798E-04	9.40944767
1.722369E-04	9.786037445
1.722940E-04	10.23796463
1.723512E-04	10.78921604
1.724083E-04	11.4723444
1.724654E-04	12.34024906
1.725225E-04	13.47285175
1.725511E-04	14.17601967
1.725796E-04	14.99326038
1.726082E-04	15.95634556
1.726367E-04	17.09207153
1.726653E-04	18.44499588
1.726938E-04	20.05453491
1.727224E-04	21.98763847
1.727509E-04	24.29888535
1.727795E-04	27.08133888
1.728081E-04	30.41866875
1.728367E-04	34.40958023
1.728652E-04	39.1571579
1.728938E-04	44.80624771
1.729224E-04	51.47584152
1.729510E-04	59.30498886
1.729795E-04	68.38061523
1.730081E-04	78.88748169
1.730366E-04	90.86375427
1.730652E-04	104.4544296
1.730937E-04	119.6408234
1.731223E-04	136.5119171
1.731508E-04	154.8956299
1.731794E-04	174.8113556
1.732222E-04	206.9842072
1.732650E-04	241.1473236
1.733506E-04	310.3300171
1.734220E-04	361.1342163
1.734720E-04	388.4318848
1.735031E-04	400.73349
1.735414E-04	410.2236938
1.735796E-04	413.0189819
1.736371E-04	404.4955139
1.736902E-04	383.9699097
1.737339E-04	359.4475098
1.737862E-04	323.4084167
1.738386E-04	282.9422913
1.739257E-04	214.1646729
1.739781E-04	175.8822174
1.739955E-04	164.0707092
1.740303E-04	142.0536499
1.740652E-04	122.2429047
1.741001E-04	104.7923737
1.741350E-04	89.65032196
1.741699E-04	76.68946838
1.742048E-04	65.75659943
1.742397E-04	56.61743164
1.742746E-04	49.05812836
1.743095E-04	42.84687042
1.743444E-04	37.76689911
1.743793E-04	33.62994003
1.744142E-04	30.2605896
1.744491E-04	27.51152039
1.744839E-04	25.26593018
1.745188E-04	23.40807724
1.745536E-04	21.86877823
1.745885E-04	20.57377434
1.746234E-04	19.47627068
1.746583E-04	18.5363121
1.746932E-04	17.72289848
1.747281E-04	17.01242065
1.747630E-04	16.385746
1.748328E-04	15.32879829
1.749026E-04	14.47039318
1.749724E-04	13.75811672
1.750421E-04	13.15792847
1.751118E-04	12.64462471
1.751816E-04	12.20046806
1.752514E-04	11.81301689
1.753212E-04	11.47241974
1.753910E-04	11.17086983
1.754608E-04	10.90209007
1.756003E-04	10.44442749
1.757398E-04	10.06962395
1.758794E-04	9.757475853
1.760190E-04	9.494207382
1.761585E-04	9.269788742
1.762980E-04	9.076250076
1.764376E-04	8.90782547
1.765771E-04	8.760246277
1.767167E-04	8.629815102
1.768563E-04	8.513934135
1.769958E-04	8.410373688
1.772749E-04	8.232628822
1.775540E-04	8.085290909
1.778331E-04	7.961301327
1.781121E-04	7.855641365
1.783912E-04	7.764411926
1.786703E-04	7.684771538
1.789494E-04	7.614528179
1.792285E-04	7.552019596
1.795076E-04	7.496023655
1.797867E-04	7.445650578
1.803448E-04	7.357515812
1.809030E-04	7.282217979
1.814612E-04	7.216981411
1.820193E-04	7.159445286
1.825775E-04	7.107868671
1.831357E-04	7.060996532
1.836938E-04	7.018086433
1.848102E-04	6.940378189
1.859266E-04	6.87029314
1.870430E-04	6.805366039
1.881594E-04	6.743634701
1.892758E-04	6.683639526
1.903922E-04	6.624227047
1.915085E-04	6.564421177
1.926248E-04	6.503323078
1.937412E-04	6.440068245
1.948576E-04	6.373794556
1.959740E-04	6.30358839
1.970904E-04	6.228637695
1.976486E-04	6.18908453
1.982068E-04	6.147814274
1.987650E-04	6.104835033
1.993232E-04	6.060064316
1.998813E-04	6.013463974
2.004395E-04	5.965046883
2.009977E-04	5.914979935
2.015558E-04	5.863649845
2.021140E-04	5.811783314
2.026722E-04	5.760649681
2.029513E-04	5.736061096
2.032304E-04	5.712747097
2.035095E-04	5.691327095
2.037886E-04	5.672638893
2.040677E-04	5.657833099
2.043468E-04	5.648486137
2.046259E-04	5.646785736
2.049050E-04	5.655789375
2.051841E-04	5.679838657
2.054632E-04	5.725131989
2.057423E-04	5.800456047
2.060214E-04	5.919092178
2.061609E-04	6.001029015
2.063005E-04	6.102971077
2.064401E-04	6.229680061
2.065796E-04	6.387143135
2.067191E-04	6.583299637
2.068587E-04	6.82875824
2.069983E-04	7.137360096
2.071378E-04	7.527787209
2.072773E-04	8.026508331
2.074169E-04	8.672146797
2.075565E-04	9.520049095
2.076263E-04	10.04498863
2.076960E-04	10.65494537
2.077657E-04	11.36897945
2.078355E-04	12.2123642
2.079053E-04	13.21640205
2.079751E-04	14.42398262
2.080449E-04	15.89658642
2.081147E-04	17.7200489
2.081844E-04	20.0234642
2.082193E-04	21.41540909
2.082542E-04	23.01234436
2.082890E-04	24.85141563
2.083239E-04	26.99648285
2.083588E-04	29.51511765
2.083937E-04	32.4930954
2.084286E-04	36.03664017
2.084635E-04	40.28250885
2.084984E-04	45.39638901
2.085332E-04	51.56011963
2.085681E-04	59.04341125
2.086030E-04	68.12487793
2.086379E-04	79.11991119
2.086728E-04	92.41681671
2.087077E-04	108.4085007
2.087426E-04	127.5460587
2.087775E-04	150.2888794
2.088123E-04	177.0107422
2.088472E-04	208.2914429
2.088820E-04	244.2901459
2.089169E-04	285.5343933
2.089518E-04	332.0391846
2.090042E-04	411.5523071
2.090391E-04	470.4675903
2.090914E-04	566.2705078
2.091961E-04	771.2252197
2.092834E-04	930.953125
2.093356E-04	1009.08728
2.093705E-04	1050.529297
2.094328E-04	1098.184326
2.094700E-04	1108.825439
2.094948E-04	1108.194824
2.095446E-04	1088.442749
2.095875E-04	1052.757813
2.096415E-04	986.444519
2.096775E-04	931.5540771
2.097315E-04	837.7730713
2.098394E-04	633.3516846
2.098754E-04	566.6489868
2.099653E-04	415.5330811
2.100013E-04	363.1098938
2.100373E-04	316.0754089
2.100733E-04	274.2750854
2.101093E-04	237.6416931
2.101453E-04	205.894989
2.101813E-04	178.6890259
2.102173E-04	155.5069885
2.102533E-04	135.920929
2.102892E-04	119.5249329
2.103252E-04	105.7529755
2.103612E-04	94.22817993
2.103972E-04	84.61239624
2.104332E-04	76.55426025
2.104692E-04	69.79813385
2.105052E-04	64.09784698
2.105411E-04	59.27153778
2.105771E-04	55.13333893
2.106131E-04	51.56848145
2.106491E-04	48.47270966
2.106851E-04	45.76258087
2.107211E-04	43.37142944
2.107931E-04	39.34632874
2.108651E-04	36.08332062
