E(MeV)	pendfb7/Ba135:1
8.72496E-04	9.23315349
8.72582E-04	9.61381831
8.72639E-04	9.88696325
8.72732E-04	10.336124
8.72782E-04	10.5994989
8.72883E-04	11.1326183
8.72926E-04	11.3819991
8.73033E-04	12.0130799
8.73069E-04	12.2432481
8.73184E-04	12.9889122
8.73212E-04	13.1901727
8.73284E-04	13.6997468
8.73356E-04	14.2422855
8.73384E-04	14.462205
8.73485E-04	15.2825552
8.73499E-04	15.4076916
8.73585E-04	16.1673524
8.73614E-04	16.4380807
8.73685E-04	17.1222158
8.73728E-04	17.5616781
8.73786E-04	18.1541455
8.73843E-04	18.7893815
8.73886E-04	19.2712686
8.73958E-04	20.1337037
8.73986E-04	20.4827559
8.74072E-04	21.6090729
8.74087E-04	21.7990916
8.74187E-04	23.2321921
8.74302E-04	25.0352645
8.74305E-04	25.0923585
8.74384E-04	26.4485388
8.74416E-04	27.039949
8.74463E-04	27.9058622
8.74542E-04	29.4698044
8.74545E-04	29.5458322
8.74620E-04	31.1654987
8.74674E-04	32.4043689
8.74699E-04	32.9898989
8.74760E-04	34.514842
8.74778E-04	34.9681442
8.74846E-04	36.815556
8.74853E-04	37.012179
8.74925E-04	39.1172491
8.74932E-04	39.3427881
8.74997E-04	41.39434
8.75018E-04	42.1282113
8.75068E-04	43.8595938
8.75104E-04	45.1890801
8.75140E-04	46.532543
8.75176E-04	47.9794767
8.75212E-04	49.4405945
8.75248E-04	51.0174834
8.75283E-04	52.6102298
8.75319E-04	54.3327776
8.75355E-04	56.0730024
8.75391E-04	57.9553189
8.75423E-04	59.667294
8.75462E-04	61.9258107
8.75488E-04	63.3786549
8.75534E-04	66.290517
8.75552E-04	67.4230428
8.75606E-04	71.0965074
8.75617E-04	71.8396665
8.75677E-04	76.4015319
8.75681E-04	76.6729729
8.75742E-04	81.6797223
8.75746E-04	81.97745
8.75806E-04	87.4810497
8.75810E-04	87.8083879
8.75871E-04	93.8704938
8.75875E-04	94.2311166
8.75932E-04	100.496278
8.75935E-04	100.91814
8.75982E-04	106.461399
8.76000E-04	108.749046
8.76032E-04	112.912268
8.76064E-04	117.382115
8.76082E-04	119.893709
8.76129E-04	126.908047
8.76133E-04	127.453909
8.76183E-04	135.66614
8.76193E-04	137.559001
8.76233E-04	144.572448
8.76251E-04	148.001771
8.76283E-04	154.236439
8.76308E-04	159.438689
8.76330E-04	163.942746
8.76365E-04	171.952656
8.76373E-04	173.571053
8.76416E-04	183.900648
8.76423E-04	185.732332
8.76459E-04	194.979142
8.76480E-04	200.877792
8.76502E-04	206.833485
8.76537E-04	217.378543
8.76545E-04	219.508038
8.76588E-04	233.067175
8.76595E-04	235.464211
8.76631E-04	247.557602
8.76652E-04	255.336735
8.76692E-04	269.731906
8.76717E-04	279.633587
8.76751E-04	293.198673
8.76781E-04	306.262443
8.76810E-04	318.668706
8.76846E-04	335.302969
8.76869E-04	346.207308
8.76910E-04	366.81946
8.76928E-04	375.852199
8.76975E-04	400.813932
8.76985E-04	406.61325
8.77032E-04	433.355901
8.77057E-04	447.847931
8.77104E-04	476.269735
8.77111E-04	480.669025
8.77175E-04	522.205963
8.77182E-04	526.848704
8.77283E-04	595.502964
8.77286E-04	597.967175
8.77572E-04	805.037532
8.77598E-04	824.18017
8.77664E-04	869.477759
8.77713E-04	902.667619
8.77756E-04	930.097847
8.77790E-04	950.983078
8.77830E-04	973.533841
8.77863E-04	991.808098
8.77895E-04	1007.11515
8.77936E-04	1026.95527
8.77959E-04	1036.28494
8.77994E-04	1049.9884
8.78017E-04	1057.55905
8.78051E-04	1068.62099
8.78074E-04	1074.32456
8.78108E-04	1082.57141
8.78131E-04	1086.06871
8.78182E-04	1093.24966
8.78200E-04	1094.15576
8.78244E-04	1095.8654
8.78257E-04	1095.14852
8.78315E-04	1091.52033
8.78332E-04	1088.93582
8.78372E-04	1082.49218
8.78389E-04	1078.2261
8.78449E-04	1062.74768
8.78455E-04	1060.7939
8.78510E-04	1041.71467
8.78530E-04	1033.14057
8.78590E-04	1006.90765
8.78596E-04	1003.57828
8.78680E-04	959.643647
8.78684E-04	957.099965
8.78770E-04	905.633337
8.78773E-04	904.240446
8.78866E-04	842.804818
8.79132E-04	660.465764
8.79153E-04	645.752979
8.79239E-04	589.190532
8.79261E-04	575.137259
8.79311E-04	543.918742
8.79332E-04	530.62599
8.79390E-04	496.912262
8.79404E-04	488.543771
8.79454E-04	460.955884
8.79479E-04	447.259733
8.79519E-04	427.17601
8.79554E-04	409.058776
8.79583E-04	395.626912
8.79630E-04	373.982347
8.79648E-04	366.312341
8.79705E-04	341.992827
8.79716E-04	337.812596
8.79766E-04	318.472313
8.79780E-04	312.985334
8.79816E-04	300.33026
8.79837E-04	292.792816
8.79866E-04	283.479281
8.79902E-04	271.925477
8.79916E-04	267.669381
8.79966E-04	252.888615
8.80017E-04	239.402164
8.80031E-04	235.578123
8.80067E-04	226.796682
8.80095E-04	219.829451
8.80124E-04	213.432285
8.80160E-04	205.510952
8.80189E-04	199.692449
8.80224E-04	192.491452
8.80253E-04	187.200378
8.80289E-04	180.651461
8.80318E-04	175.84731
8.80357E-04	169.305544
8.80382E-04	165.501764
8.80429E-04	158.505504
8.80447E-04	156.048599
8.80500E-04	148.747937
8.80511E-04	147.41236
8.80572E-04	139.914628
8.80576E-04	139.510372
8.80644E-04	131.901644
8.80715E-04	124.615759
8.80787E-04	117.972624
8.80859E-04	111.900179
8.80930E-04	106.387309
8.80948E-04	105.020403
8.81002E-04	101.273717
8.81029E-04	99.4153594
8.81074E-04	96.5634609
8.81109E-04	94.2998159
8.81145E-04	92.2360358
8.81217E-04	88.1433101
8.81231E-04	87.4038476
8.81324E-04	82.64427
8.81332E-04	82.3120305
8.81432E-04	77.70866
8.81532E-04	73.5562596
8.81539E-04	73.2622354
8.81633E-04	69.7700928
8.81647E-04	69.2373122
8.81733E-04	66.3067697
8.81754E-04	65.580089
8.81833E-04	63.1293473
8.81862E-04	62.2451588
8.81934E-04	60.205976
8.81969E-04	59.1944048
8.82041E-04	57.3458986
8.82113E-04	55.5124952
8.82156E-04	54.5163108
8.82256E-04	52.2111421
8.82270E-04	51.9116417
8.82385E-04	49.5350564
8.82399E-04	49.240137
8.82500E-04	47.3564489
8.82543E-04	46.5549256
8.82614E-04	45.3314816
8.82686E-04	44.1166426
8.82729E-04	43.4467983
8.82829E-04	41.8946331
8.82844E-04	41.6902168
8.82973E-04	39.8636614
8.83116E-04	38.0363971
8.83188E-04	37.1296361
8.83259E-04	36.3190299
8.83403E-04	34.710019
8.83546E-04	33.2741158
8.83618E-04	32.5610331
8.83689E-04	31.9168719
8.83833E-04	30.6372995
8.84048E-04	28.9093308
8.84248E-04	27.4544597
8.84270E-04	27.2998325
8.84449E-04	26.1238298
8.84492E-04	25.8438025
8.84650E-04	24.9025168
8.84714E-04	24.5204061
8.84850E-04	23.7776814
8.84936E-04	23.3121556
8.85051E-04	22.7486822
8.85252E-04	21.7702024
8.85270E-04	21.6834655
8.85452E-04	20.8900059
8.85603E-04	20.2415545
8.85653E-04	20.0427534
8.85825E-04	19.3663546
8.85832E-04	19.3403812
8.86011E-04	18.6961931
8.86190E-04	18.0571798
8.86212E-04	17.9811516
8.86370E-04	17.4718618
8.86549E-04	16.8991093
8.86599E-04	16.7406857
8.86728E-04	16.3678063
8.86862E-04	15.9849309
8.86997E-04	15.608121
8.87086E-04	15.3612527
8.87194E-04	15.0711062
8.87274E-04	14.8592569
8.87355E-04	14.6540461
8.87409E-04	14.521982
8.87462E-04	14.3946909
8.87516E-04	14.2732473
8.87570E-04	14.1589756
8.87610E-04	14.07895
8.87650E-04	14.0046974
8.87691E-04	13.9371675
8.87731E-04	13.8774568
8.87771E-04	13.8268209
8.87812E-04	13.7866942
8.87852E-04	13.7586979
8.87879E-04	13.7476658
8.87906E-04	13.7434271
8.87933E-04	13.7466194
8.87963E-04	13.7600825
8.87997E-04	13.7887692
8.88023E-04	13.8206569
8.88048E-04	13.862231
8.88059E-04	13.883579
8.88074E-04	13.9194881
8.88099E-04	13.9916277
8.88125E-04	14.0758286
8.88150E-04	14.1729501
8.88176E-04	14.2838818
8.88185E-04	14.3290176
8.88201E-04	14.4170632
8.88227E-04	14.5701346
8.88252E-04	14.7398261
8.88278E-04	14.9271167
8.88303E-04	15.1329878
8.88311E-04	15.2024089
8.88329E-04	15.369747
8.88354E-04	15.6320873
8.88380E-04	15.9159356
8.88405E-04	16.2222358
8.88406E-04	16.22876
8.88440E-04	16.6932397
8.88474E-04	17.2082156
8.88501E-04	17.6669497
8.88528E-04	18.1523415
8.88564E-04	18.8528925
8.88566E-04	18.8903577
8.88603E-04	19.71827
8.88635E-04	20.4772502
8.88641E-04	20.6129021
8.88678E-04	21.6015964
8.88707E-04	22.3955462
8.88716E-04	22.6619977
8.88754E-04	23.814813
8.88778E-04	24.6194149
8.88805E-04	25.515941
8.88850E-04	27.1228841
8.88860E-04	27.496467
8.88915E-04	29.6377846
8.88921E-04	29.8986486
8.88983E-04	32.5125968
8.88993E-04	32.9107264
8.89040E-04	35.0306712
8.89114E-04	38.3642791
8.89187E-04	41.7749264
8.89275E-04	45.7946613
8.89291E-04	46.4996546
8.89341E-04	48.6377714
8.89399E-04	50.9740624
8.89436E-04	52.3199841
8.89495E-04	54.2632973
8.89517E-04	54.9044115
8.89546E-04	55.6948903
8.89596E-04	56.8241517
8.89621E-04	57.281794
8.89650E-04	57.7533813
8.89699E-04	58.2962155
8.89706E-04	58.3397147
8.89753E-04	58.5415874
8.89785E-04	58.5203571
8.89799E-04	58.4838396
8.89856E-04	58.0548959
8.89865E-04	57.9430579
8.89902E-04	57.4265958
8.89927E-04	56.9569385
8.89957E-04	56.3626997
8.90004E-04	55.2126349
8.90010E-04	55.0614609
8.90059E-04	53.5956532
8.90088E-04	52.6283278
8.90131E-04	51.1698084
8.90140E-04	50.8261433
8.90213E-04	47.9743747
8.90286E-04	44.8959972
8.90396E-04	40.1261363
8.90418E-04	39.1425029
8.90487E-04	36.175378
8.90542E-04	33.8971545
8.90597E-04	31.7230935
8.90638E-04	30.1689149
8.90677E-04	28.7813159
8.90715E-04	27.456767
8.90754E-04	26.1963962
8.90787E-04	25.1714279
8.90792E-04	25.0047447
8.90831E-04	23.9019803
8.90860E-04	23.1163692
8.90888E-04	22.3655502
8.90917E-04	21.6486793
8.90921E-04	21.5509816
8.90946E-04	20.9848624
8.90980E-04	20.2399919
8.91011E-04	19.6131063
8.91015E-04	19.5410073
8.91049E-04	18.9059893
8.91095E-04	18.1190036
8.91116E-04	17.7864515
8.91118E-04	17.7514277
8.91141E-04	17.4161396
8.91164E-04	17.0952143
8.91187E-04	16.7879328
8.91210E-04	16.4935986
8.91232E-04	16.2115143
8.91235E-04	16.1844732
8.91255E-04	15.9575549
8.91278E-04	15.7163649
8.91301E-04	15.4854713
8.91333E-04	15.1783394
8.91354E-04	14.99186
8.91364E-04	14.9056022
8.91395E-04	14.6615848
8.91426E-04	14.4310047
8.91457E-04	14.2126537
8.91473E-04	14.1051807
8.91488E-04	14.0144654
8.91519E-04	13.8360714
8.91550E-04	13.6667143
8.91581E-04	13.5054942
8.91612E-04	13.3515752
8.91624E-04	13.291534
8.91642E-04	13.2143778
8.91673E-04	13.0900254
8.91725E-04	12.894101
8.91766E-04	12.7461043
8.91807E-04	12.6046642
8.91849E-04	12.4861062
8.91890E-04	12.3723238
8.91931E-04	12.2626081
8.91989E-04	12.1129835
8.91991E-04	12.1101539
8.92041E-04	12.0025533
8.92093E-04	11.8960585
8.92144E-04	11.7924942
8.92213E-04	11.6581105
8.92266E-04	11.5576852
8.92282E-04	11.5316642
8.92350E-04	11.4228498
8.92453E-04	11.2635878
8.92556E-04	11.1080036
8.92614E-04	11.0231452
8.92659E-04	10.9644505
8.92797E-04	10.7918059
8.92934E-04	10.6222491
8.92962E-04	10.5888283
8.93072E-04	10.4733093
8.93255E-04	10.2838141
8.93438E-04	10.0970914
8.93484E-04	10.0509643
8.93622E-04	9.92996417
8.93805E-04	9.77043676
8.93896E-04	9.69158225
8.94080E-04	9.55019723
8.94355E-04	9.34072865
8.94373E-04	9.32690154
8.94629E-04	9.15660215
8.94904E-04	8.97580097
8.95088E-04	8.85617618
8.95179E-04	8.80393587
8.95454E-04	8.6483529
8.95802E-04	8.45268346
8.95821E-04	8.44355549
8.96187E-04	8.26240395
8.96517E-04	8.10042522
8.96554E-04	8.08457506
8.96920E-04	7.92706736
8.97470E-04	7.69235801
8.98027E-04	7.48539825
8.98423E-04	7.33937341
8.98584E-04	7.28653478
8.99142E-04	7.10539309
8.99376E-04	7.02968035
8.99699E-04	6.93664431
9.00256E-04	6.77700436
9.00426E-04	6.72840244
9.00813E-04	6.63001637
9.01370E-04	6.48890304
9.01477E-04	6.46200877
9.02203E-04	6.30141019
9.03028E-04	6.11973049
9.03053E-04	6.1142653
9.03854E-04	5.96278827
9.04679E-04	5.80734011
9.05505E-04	5.67202797
9.06330E-04	5.53727677
9.07259E-04	5.4035838
9.07981E-04	5.3000488
9.08188E-04	5.27397834
9.09116E-04	5.15718158
9.10045E-04	5.04086168
9.10183E-04	5.0236954
9.10974E-04	4.93680442
9.11834E-04	4.84273799
9.12384E-04	4.78278102
9.12934E-04	4.73101741
9.14035E-04	4.6280412
9.15136E-04	4.52561661
9.15961E-04	4.44916322
9.16787E-04	4.37306496
9.16838E-04	4.36889632
9.17715E-04	4.29844382
9.18592E-04	4.22844292
9.19470E-04	4.15893943
9.20347E-04	4.08999845
9.21189E-04	4.02437114
9.22015E-04	3.96382138
9.22565E-04	3.9238857
9.23116E-04	3.88434553
9.23666E-04	3.84525381
9.24216E-04	3.80667402
9.24767E-04	3.76868003
9.25231E-04	3.73714151
9.25798E-04	3.69934372
9.26177E-04	3.67467763
9.26555E-04	3.65050192
9.26933E-04	3.62687775
9.27312E-04	3.60387597
9.27690E-04	3.5815811
9.28069E-04	3.56009403
9.28378E-04	3.54319794
9.28688E-04	3.52700043
9.28997E-04	3.51159173
9.29032E-04	3.50997908
9.29307E-04	3.49970092
9.29616E-04	3.48915673
9.29926E-04	3.47977804
9.30235E-04	3.47173883
9.30407E-04	3.46813191
9.30545E-04	3.46778161
9.30867E-04	3.46887377
9.31082E-04	3.47085032
9.31297E-04	3.4739647
9.31388E-04	3.47581001
9.31512E-04	3.48205679
9.31727E-04	3.49427147
9.31942E-04	3.50812344
9.32119E-04	3.52100945
9.32157E-04	3.52528502
9.32346E-04	3.54793733
9.32510E-04	3.56898693
9.32592E-04	3.58028245
9.32673E-04	3.59468343
9.32837E-04	3.62520642
9.32918E-04	3.64143194
9.33000E-04	3.66119568
9.33163E-04	3.70289036
9.33245E-04	3.72496087
9.33327E-04	3.75182986
9.33490E-04	3.80833973
9.33572E-04	3.83810412
9.33641E-04	3.86801934
9.33778E-04	3.93048777
9.33830E-04	3.95497855
9.33916E-04	4.0029045
9.34053E-04	4.08278905
9.34088E-04	4.10366691
9.34191E-04	4.17535599
9.34260E-04	4.22521138
9.34329E-04	4.28109169
9.34432E-04	4.3684466
9.34466E-04	4.40124178
9.34604E-04	4.53783724
9.34724E-04	4.67829729
9.34776E-04	4.74065452
9.34827E-04	4.81024936
9.34905E-04	4.91802368
9.34930E-04	4.95819973
9.35034E-04	5.12400091
9.35065E-04	5.17547272
9.35137E-04	5.30932308
9.35182E-04	5.39503601
9.35240E-04	5.51847319
9.35299E-04	5.64618618
9.35343E-04	5.75421056
9.35415E-04	5.93480939
9.35446E-04	6.02084881
9.35532E-04	6.26781514
9.35539E-04	6.28957737
9.35620E-04	6.55304692
9.35622E-04	6.55915669
9.35704E-04	6.8612373
9.35708E-04	6.87423635
9.35787E-04	7.20070415
9.35796E-04	7.23737574
9.35869E-04	7.58327563
9.35883E-04	7.64982726
9.35952E-04	8.01252861
9.36014E-04	8.37676178
9.36021E-04	8.4183306
9.36076E-04	8.77961889
9.36090E-04	8.87244655
9.36138E-04	9.22680954
9.36158E-04	9.38257813
9.36189E-04	9.63858258
9.36227E-04	9.95962047
9.36251E-04	10.181665
9.36279E-04	10.4428465
9.36313E-04	10.794418
9.36330E-04	10.9755604
9.36375E-04	11.4838149
9.36382E-04	11.5645066
9.36434E-04	12.2188562
9.36437E-04	12.2660442
9.36480E-04	12.871472
9.36483E-04	12.92373
9.36526E-04	13.59232
9.36530E-04	13.6501385
9.36573E-04	14.3901569
9.36576E-04	14.4542644
9.36619E-04	15.2750255
9.36623E-04	15.3462455
9.36666E-04	16.2578952
9.36667E-04	16.2975195
9.36709E-04	17.26989
9.36712E-04	17.3528438
9.36750E-04	18.3436809
9.36759E-04	18.5741725
9.36791E-04	19.5265671
9.36805E-04	19.9369449
9.36833E-04	20.8304144
9.36851E-04	21.4588685
9.36874E-04	22.2679947
9.36898E-04	23.1593652
9.36915E-04	23.8505416
9.36940E-04	24.8754329
9.36956E-04	25.5957194
9.36974E-04	26.3710805
9.36998E-04	27.5260354
9.37007E-04	27.9901441
9.37039E-04	29.6501136
9.37041E-04	29.7419704
9.37074E-04	31.6443287
9.37080E-04	32.0073925
9.37108E-04	33.7002102
9.37115E-04	34.1499897
9.37141E-04	35.9272252
9.37156E-04	36.9621592
9.37175E-04	38.3301074
9.37197E-04	40.0453702
9.37208E-04	40.9211469
9.37238E-04	43.4201742
9.37242E-04	43.711781
9.37275E-04	46.7215656
9.37280E-04	47.1282197
9.37304E-04	49.4502165
9.37321E-04	51.1976305
9.37338E-04	52.9787228
9.37362E-04	55.6151275
9.37373E-04	56.7663417
9.37404E-04	60.4123284
9.37407E-04	60.8246078
9.37441E-04	65.1698625
9.37476E-04	69.8143253
9.37510E-04	74.7812194
9.37527E-04	77.3877989
9.37545E-04	80.0455642
9.37579E-04	85.6639458
9.37593E-04	87.9531917
9.37631E-04	94.6374409
9.37639E-04	96.1827906
9.37682E-04	104.347852
9.37686E-04	105.011944
9.37732E-04	114.450272
9.37741E-04	116.283733
9.37778E-04	124.456861
9.37782E-04	125.235927
9.37833E-04	137.052039
9.37837E-04	137.881276
9.37906E-04	154.692796
9.37919E-04	158.218153
9.37978E-04	173.394986
9.38016E-04	183.712407
9.38226E-04	241.323742
9.38270E-04	253.486328
9.38298E-04	260.65502
9.38367E-04	278.332082
9.38429E-04	292.932844
9.38432E-04	293.673626
9.38494E-04	306.659185
9.38509E-04	309.739164
9.38552E-04	317.538185
9.38563E-04	319.446036
9.38607E-04	326.108891
9.38618E-04	327.693493
9.38668E-04	333.590421
9.38676E-04	334.505329
9.38728E-04	338.869923
9.38734E-04	339.277822
9.38799E-04	342.127444
9.38800E-04	342.136282
9.38839E-04	342.450271
9.38842E-04	342.455293
9.38888E-04	341.48108
9.38894E-04	341.234046
9.38936E-04	338.975328
9.38954E-04	337.546893
9.38998E-04	333.691697
9.39009E-04	332.419096
9.39057E-04	326.522576
9.39064E-04	325.506535
9.39116E-04	317.44355
9.39125E-04	315.969876
9.39185E-04	304.799865
9.39254E-04	290.211435
9.39323E-04	274.100769
9.39417E-04	250.132834
9.39608E-04	200.067152
9.39660E-04	186.62925
9.39681E-04	181.470041
9.39736E-04	167.841736
9.39753E-04	163.625855
9.39791E-04	154.766167
9.39815E-04	149.195735
9.39846E-04	142.368303
9.39880E-04	134.886862
9.39901E-04	130.621532
9.39932E-04	124.318779
9.39952E-04	120.323921
9.39983E-04	114.425712
9.40004E-04	110.704807
9.40035E-04	105.217656
9.40055E-04	101.771372
9.40086E-04	96.6943954
9.40107E-04	93.5119038
9.40135E-04	89.3615057
9.40176E-04	83.4896755
9.40217E-04	78.05608
9.40258E-04	73.0140854
9.40300E-04	68.3463576
9.40341E-04	64.0341669
9.40382E-04	60.0578656
9.40423E-04	56.3972345
9.40465E-04	53.0318679
9.40506E-04	49.941454
9.40547E-04	47.1059743
9.40589E-04	44.5206967
9.40595E-04	44.0975945
9.40630E-04	42.1508109
9.40647E-04	41.1951771
9.40671E-04	39.9674057
9.40699E-04	38.5901271
9.40712E-04	37.9578203
9.40750E-04	36.2513145
9.40754E-04	36.108758
9.40795E-04	34.4298343
9.40802E-04	34.154871
9.40836E-04	32.8916723
9.40853E-04	32.2710057
9.40878E-04	31.4713887
9.40905E-04	30.5733511
9.40919E-04	30.159418
9.40957E-04	29.0410689
9.40962E-04	28.9002109
9.41008E-04	27.655771
9.41055E-04	26.5395076
9.41077E-04	26.0112948
9.41101E-04	25.4967953
9.41146E-04	24.5577955
9.41148E-04	24.5249713
9.41194E-04	23.6540771
9.41215E-04	23.2739577
9.41256E-04	22.5810686
9.41283E-04	22.1283675
9.41318E-04	21.6104298
9.41352E-04	21.1024067
9.41380E-04	20.7288841
9.41421E-04	20.1789089
9.41442E-04	19.9298733
9.41504E-04	19.1961903
9.41524E-04	18.9567056
9.41607E-04	18.1019274
9.41627E-04	17.8930245
9.41689E-04	17.3258535
9.41717E-04	17.0785223
9.41772E-04	16.6293779
9.41827E-04	16.1883473
9.41854E-04	15.9888565
9.41937E-04	15.4008656
9.42019E-04	14.8747171
9.42047E-04	14.7019841
9.42102E-04	14.3862564
9.42157E-04	14.0757132
9.42205E-04	13.8311077
9.42308E-04	13.3163252
9.42322E-04	13.248768
9.42412E-04	12.8594008
9.42487E-04	12.5351039
9.42515E-04	12.4287861
9.42618E-04	12.0362534
9.42627E-04	12.0039972
9.42721E-04	11.6827316
9.42795E-04	11.4349905
9.42824E-04	11.3466027
9.42928E-04	11.0388999
9.42964E-04	10.9326288
9.43048E-04	10.7078026
9.43132E-04	10.4861459
9.43168E-04	10.4013998
9.43289E-04	10.1229029
9.43385E-04	9.90294072
9.43409E-04	9.85463472
9.43529E-04	9.61625482
9.43638E-04	9.40424965
9.43650E-04	9.38338383
9.43830E-04	9.07505967
9.43891E-04	8.97372831
9.43968E-04	8.85769571
9.44123E-04	8.62861237
9.44149E-04	8.5908978
9.44278E-04	8.42210831
9.44407E-04	8.25538046
9.44432E-04	8.2258063
9.44587E-04	8.05056006
9.44742E-04	7.87727184
9.44750E-04	7.86774208
9.44897E-04	7.72556509
9.45094E-04	7.53567743
9.45129E-04	7.50666336
9.45335E-04	7.33513254
9.45490E-04	7.20805368
9.45542E-04	7.17115124
9.45748E-04	7.02537837
9.45937E-04	6.89323956
9.45954E-04	6.88275685
9.46161E-04	6.7583933
9.46367E-04	6.63530424
9.46384E-04	6.62514077
9.46573E-04	6.52673614
9.46780E-04	6.42039935
9.46831E-04	6.39407691
9.47055E-04	6.29428165
9.47330E-04	6.17286515
9.47399E-04	6.14281928
9.47605E-04	6.0654553
9.47881E-04	5.96338827
9.48087E-04	5.88755587
9.48156E-04	5.86588252
9.48431E-04	5.78003769
9.48706E-04	5.69494607
9.48775E-04	5.67384106
9.48981E-04	5.61889772
9.49325E-04	5.52816257
9.49463E-04	5.49219705
9.49669E-04	5.44622225
9.50013E-04	5.37031789
9.50357E-04	5.29504871
9.50495E-04	5.26516581
9.50701E-04	5.22754276
9.51045E-04	5.16533714
9.51526E-04	5.07915193
9.51733E-04	5.04760068
9.52180E-04	4.98003045
9.52558E-04	4.92330372
9.52627E-04	4.91438973
9.53074E-04	4.85690785
9.53521E-04	4.79982577
9.53659E-04	4.78237089
9.53969E-04	4.74912087
9.54416E-04	4.7014095
9.55086E-04	4.63036345
9.55310E-04	4.60684033
9.55585E-04	4.58263308
9.56136E-04	4.5345237
9.56686E-04	4.4866972
9.56961E-04	4.46290885
9.57236E-04	4.44302587
9.58062E-04	4.38378427
9.58887E-04	4.32496193
9.59162E-04	4.30547283
9.59713E-04	4.27283622
9.60538E-04	4.22418404
9.61364E-04	4.17579208
9.62189E-04	4.13482216
9.63015E-04	4.09405373
9.63840E-04	4.05347966
9.64115E-04	4.04209709
9.65285E-04	3.99399137
9.66454E-04	3.94612582
9.67555E-04	3.90127238
9.67624E-04	3.89891094
9.68793E-04	3.85894677
9.70100E-04	3.81446134
9.71270E-04	3.77480558
9.71407E-04	3.77079796
9.72714E-04	3.73286911
9.74021E-04	3.69506558
9.75672E-04	3.64746733
9.76223E-04	3.6316523
9.77323E-04	3.60419918
9.79064E-04	3.56093891
9.80983E-04	3.51339614
9.82901E-04	3.46600971
9.82991E-04	3.46381062
9.84675E-04	3.42540497
9.86377E-04	3.38672492
9.88079E-04	3.34814622
9.89780E-04	3.30969354
9.91482E-04	3.27135151
9.93195E-04	3.23285951
9.94933E-04	3.19398482
9.96091E-04	3.16816256
9.97250E-04	3.14242465
9.97799E-04	3.13026124
9.98504E-04	3.11270081
9.99758E-04	3.08157193
1.00101E-03	3.05059103
1.00195E-03	3.02746769
1.00257E-03	3.01235143
1.00282E-03	3.00526323
1.00393E-03	2.97404939
1.00476E-03	2.95077067
1.00560E-03	2.9276284
1.00606E-03	2.91482788
1.00643E-03	2.90301807
1.00730E-03	2.87545766
1.00818E-03	2.84758457
1.00842E-03	2.84016697
1.00906E-03	2.81673145
1.00965E-03	2.79554555
1.01024E-03	2.77452956
1.01062E-03	2.76109548
1.01083E-03	2.75230841
1.01142E-03	2.72776557
1.01208E-03	2.70074919
1.01268E-03	2.67641657
1.01273E-03	2.67361422
1.01317E-03	2.65236755
1.01361E-03	2.63133838
1.01404E-03	2.61055517
1.01446E-03	2.59094176
1.01448E-03	2.58985501
1.01492E-03	2.56518545
1.01543E-03	2.53668826
1.01577E-03	2.5180082
1.01598E-03	2.50677023
1.01612E-03	2.49813787
1.01646E-03	2.4762655
1.01680E-03	2.45475963
1.01712E-03	2.43483884
1.01714E-03	2.43342674
1.01749E-03	2.40848825
1.01779E-03	2.38676663
1.01819E-03	2.35898848
1.01827E-03	2.35384761
1.01846E-03	2.33846101
1.01872E-03	2.31739947
1.01899E-03	2.29687396
1.01903E-03	2.29402842
1.01925E-03	2.2739323
1.01952E-03	2.25116824
1.01979E-03	2.229179
1.02010E-03	2.19985098
1.02031E-03	2.18108722
1.02041E-03	2.17206456
1.02052E-03	2.16140054
1.02073E-03	2.1408797
1.02094E-03	2.12126519
1.02104E-03	2.11197014
1.02115E-03	2.10078169
1.02136E-03	2.07956584
1.02155E-03	2.06142144
1.02165E-03	2.05208329
1.02172E-03	2.04482251
1.02189E-03	2.02727226
1.02206E-03	2.01097872
1.02222E-03	1.99692955
1.02223E-03	1.99590233
1.02240E-03	1.97902447
1.02257E-03	1.96397358
1.02274E-03	1.95100897
1.02279E-03	1.94803281
1.02290E-03	1.93943086
1.02303E-03	1.93023625
1.02316E-03	1.92288801
1.02328E-03	1.91799702
1.02329E-03	1.91749065
1.02343E-03	1.91275839
1.02356E-03	1.9107028
1.02369E-03	1.91170553
1.02383E-03	1.91622123
1.02394E-03	1.92330025
1.02404E-03	1.93177066
1.02413E-03	1.94287352
1.02420E-03	1.95271408
1.02423E-03	1.95757932
1.02432E-03	1.97713122
1.02442E-03	2.00046005
1.02448E-03	2.01980578
1.02451E-03	2.02923784
1.02461E-03	2.06562209
1.02467E-03	2.09499027
1.02470E-03	2.10668797
1.02478E-03	2.15431429
1.02482E-03	2.17525435
1.02487E-03	2.21183186
1.02495E-03	2.27897348
1.02496E-03	2.28310536
1.02502E-03	2.34015653
1.02506E-03	2.38244095
1.02508E-03	2.40931698
1.02512E-03	2.46195464
1.02515E-03	2.49013122
1.02519E-03	2.5548392
1.02521E-03	2.58415647
1.02526E-03	2.6639246
1.02527E-03	2.69378839
1.02531E-03	2.75888085
1.02534E-03	2.82307062
1.02536E-03	2.86615168
1.02540E-03	2.96932933
1.02541E-03	2.98786335
1.02545E-03	3.09670514
1.02546E-03	3.12833276
1.02549E-03	3.23257446
1.02553E-03	3.35552916
1.02554E-03	3.40565802
1.02556E-03	3.4909314
1.02559E-03	3.59376935
1.02560E-03	3.64022561
1.02563E-03	3.80505182
1.02567E-03	3.99086892
1.02568E-03	4.05744769
