E(MeV)	pendfb7/Kr84:1
5.73677E-09	4.05039066
5.90873E-09	4.04390393
6.01773E-09	4.03988531
6.08596E-09	4.03764108
6.26840E-09	4.03178925
6.45641E-09	4.02590518
6.64995E-09	4.01999297
6.83004E-09	4.01462043
6.84941E-09	4.01410509
7.05473E-09	4.00878471
7.26633E-09	4.00343993
7.48415E-09	3.99807452
7.70863E-09	3.99267932
7.81770E-09	3.99012046
7.93970E-09	3.98758325
8.17785E-09	3.98276132
8.42299E-09	3.97792629
8.67563E-09	3.97307001
8.93569E-09	3.96819588
9.06229E-09	3.96588137
9.20371E-09	3.96359785
9.47961E-09	3.95926442
9.76394E-09	3.9549178
1.00566E-08	3.95056115
1.03583E-08	3.94618713
1.05939E-08	3.9428573
1.06688E-08	3.94192528
1.09888E-08	3.93805546
1.13182E-08	3.93418286
1.16577E-08	3.93030101
1.20071E-08	3.9264128
1.23672E-08	3.92251167
1.25954E-08	3.92010469
1.27380E-08	3.91878656
1.31200E-08	3.91535733
1.35133E-08	3.91192882
1.39186E-08	3.90849535
1.43359E-08	3.90505952
1.47659E-08	3.90161559
1.51657E-08	3.89849929
1.52085E-08	3.8982081
1.56647E-08	3.89519522
1.61342E-08	3.89218668
1.66182E-08	3.88917757
1.71163E-08	3.88617023
1.76297E-08	3.88315971
1.81582E-08	3.88014831
1.86499E-08	3.87742414
1.87028E-08	3.8771743
1.92635E-08	3.87461177
1.98412E-08	3.87205462
2.04360E-08	3.86950512
2.10490E-08	3.86695875
2.16799E-08	3.86441774
2.23302E-08	3.86187797
2.29996E-08	3.85934141
2.36894E-08	3.85680393
2.43996E-08	3.85426747
2.52687E-08	3.85125925
2.52864E-08	3.85119927
2.53000E-08	3.85115733
2.60589E-08	3.84902098
2.68400E-08	3.84689388
2.76450E-08	3.84477264
2.84737E-08	3.84265898
2.93278E-08	3.8405495
3.02069E-08	3.83844589
3.11130E-08	3.83634475
3.20456E-08	3.83424774
3.30068E-08	3.83215145
3.31461E-08	3.83185663
3.39962E-08	3.83031609
3.50159E-08	3.82853125
3.60655E-08	3.82675609
3.71473E-08	3.82498781
3.82608E-08	3.8232279
3.94084E-08	3.82147357
4.05898E-08	3.81972629
4.18072E-08	3.81798326
4.30604E-08	3.8162459
4.43520E-08	3.81451144
4.52975E-08	3.81328097
4.56815E-08	3.81285443
4.70517E-08	3.81138687
4.84621E-08	3.80992984
4.99157E-08	3.80848108
5.14120E-08	3.80704186
5.29541E-08	3.80560993
5.45414E-08	3.80418648
5.61773E-08	3.80276928
5.78613E-08	3.80135947
5.95968E-08	3.79995481
6.13833E-08	3.79855644
6.32245E-08	3.79716212
6.51197E-08	3.79577299
6.56717E-08	3.79538124
6.70729E-08	3.7945405
6.90835E-08	3.79337896
7.11556E-08	3.79222609
7.32886E-08	3.79108292
7.54868E-08	3.78994772
7.77496E-08	3.78882149
8.00817E-08	3.78770251
8.24822E-08	3.78659175
8.49562E-08	3.78548749
8.75029E-08	3.78439069
9.01274E-08	3.78329964
9.28291E-08	3.78221528
9.56135E-08	3.78113591
9.84796E-08	3.78006246
1.01433E-07	3.77899325
1.04035E-07	3.77808286
1.04474E-07	3.77795341
1.07608E-07	3.77706558
1.10833E-07	3.77618718
1.14158E-07	3.77531686
1.17580E-07	3.77445535
1.21106E-07	3.7736013
1.24737E-07	3.77275545
1.28478E-07	3.77191654
1.32329E-07	3.77108533
1.36298E-07	3.77026062
1.40384E-07	3.76944316
1.44595E-07	3.76863172
1.48929E-07	3.76782702
1.53396E-07	3.76702783
1.57995E-07	3.76623485
1.62733E-07	3.76544687
1.67612E-07	3.76466457
1.72639E-07	3.76388673
1.77814E-07	3.76311403
1.83147E-07	3.76234525
1.88637E-07	3.76158107
1.94296E-07	3.76094785
2.00120E-07	3.76032241
2.06122E-07	3.75970387
2.12301E-07	3.75909284
2.18669E-07	3.75848846
2.25224E-07	3.75789128
2.31979E-07	3.75730029
2.38933E-07	3.75671595
2.46100E-07	3.75613736
2.53477E-07	3.7555651
2.61080E-07	3.75499838
2.68906E-07	3.75443775
2.76971E-07	3.7538824
2.85274E-07	3.75333283
2.93830E-07	3.75278821
3.02638E-07	3.75224905
3.11716E-07	3.75171453
3.21060E-07	3.75118513
3.30690E-07	3.75066005
3.40603E-07	3.75013977
3.50819E-07	3.74962349
3.61335E-07	3.74911168
3.72173E-07	3.74860354
3.83329E-07	3.74809953
3.94827E-07	3.74759888
4.06662E-07	3.74710203
4.18860E-07	3.74660821
4.31416E-07	3.7461179
4.44356E-07	3.74563043
4.57676E-07	3.74523665
4.71403E-07	3.74484796
4.85534E-07	3.74446457
5.00097E-07	3.74408599
5.15088E-07	3.74371268
5.30538E-07	3.74334415
5.46442E-07	3.74298076
5.62832E-07	3.74262198
5.79703E-07	3.74226816
5.97091E-07	3.74191878
6.14990E-07	3.74157419
6.33436E-07	3.74123387
6.52424E-07	3.74089817
6.71993E-07	3.74056658
6.92136E-07	3.74023944
7.12897E-07	3.73991626
7.34266E-07	3.73959735
7.56290E-07	3.73928225
7.78961E-07	3.73897126
8.02325E-07	3.73866392
8.26376E-07	3.73836053
8.51163E-07	3.73806064
8.76677E-07	3.73776457
9.02972E-07	3.73747201
9.30040E-07	3.73718326
9.57936E-07	3.73689752
9.86651E-07	3.73661506
1.01196E-06	3.73637543
1.04051E-06	3.73611479
1.06987E-06	3.7358569
1.10006E-06	3.73560169
1.13110E-06	3.73534911
1.16301E-06	3.73509908
1.19583E-06	3.73485155
1.22957E-06	3.73460645
1.26427E-06	3.73436373
1.29994E-06	3.73412332
1.33662E-06	3.73388516
1.37433E-06	3.73364918
1.41311E-06	3.73341533
1.45298E-06	3.73318357
1.49398E-06	3.732954
1.55781E-06	3.73261283
1.62405E-06	3.73227669
1.69343E-06	3.73194289
1.76544E-06	3.73161437
1.84086E-06	3.73128787
1.91914E-06	3.73096618
2.00113E-06	3.73064611
2.08622E-06	3.7303304
2.17535E-06	3.7300159
2.26785E-06	3.72970529
2.36474E-06	3.72939556
2.46529E-06	3.72909033
2.57061E-06	3.72878414
2.67992E-06	3.72848087
2.79441E-06	3.72817753
2.91323E-06	3.72787667
3.07995E-06	3.72747585
3.25622E-06	3.72707581
3.44257E-06	3.72667612
3.63958E-06	3.72627601
3.84787E-06	3.72587553
4.12548E-06	3.72537158
4.36158E-06	3.72496555
4.61119E-06	3.72455641
4.94290E-06	3.72404007
5.29951E-06	3.72351412
5.68074E-06	3.72298088
6.26243E-06	3.72221426
6.80764E-06	3.72153699
7.29736E-06	3.72095574
7.82383E-06	3.7203554
8.50498E-06	3.71960892
9.37405E-06	3.71869874
1.06255E-05	3.71745127
1.17113E-05	3.7164152
1.27308E-05	3.71547168
1.38392E-05	3.71447259
1.52563E-05	3.71322619
1.68152E-05	3.7118906
1.90601E-05	3.71001264
2.13041E-05	3.70817843
2.31589E-05	3.70668542
2.55253E-05	3.70480648
2.77476E-05	3.70306157
3.05889E-05	3.70085245
3.37145E-05	3.69844732
3.82155E-05	3.69501564
4.27148E-05	3.69161591
4.64019E-05	3.68884557
5.11434E-05	3.6853012
5.55959E-05	3.68198663
6.12888E-05	3.67776442
6.75515E-05	3.67313718
7.44686E-05	3.66804229
8.09519E-05	3.66327857
8.87015E-05	3.65759626
9.77843E-05	3.65095099
1.06800E-04	3.64436602
1.19918E-04	3.63480279
1.32172E-04	3.62588406
1.43679E-04	3.61751935
1.56188E-04	3.60545947
1.75500E-04	3.58685769
1.90779E-04	3.57215664
2.13240E-04	3.55056721
2.35075E-04	3.52960703
2.36034E-04	3.52868842
2.55650E-04	3.50331232
2.67100E-04	3.48851496
2.78550E-04	3.47372968
2.90000E-04	3.45895847
2.98183E-04	3.44841252
3.10126E-04	3.4274069
3.18991E-04	3.41183047
3.26640E-04	3.39840527
3.35800E-04	3.38234576
3.44090E-04	3.36783749
3.47433E-04	3.35979684
3.54120E-04	3.34373761
3.60120E-04	3.3293448
3.66280E-04	3.31458634
3.72440E-04	3.29985009
3.77386E-04	3.28803589
3.83157E-04	3.26913225
3.90852E-04	3.24397552
3.98134E-04	3.22022986
4.02210E-04	3.20697805
4.04500E-04	3.19692917
4.08691E-04	3.17858187
4.14673E-04	3.15245109
4.18492E-04	3.13582059
4.20782E-04	3.12587276
4.21864E-04	3.11963044
4.25110E-04	3.10094065
4.28511E-04	3.08140723
4.33534E-04	3.05264935
4.34831E-04	3.04525357
4.35962E-04	3.03685276
4.39354E-04	3.01171601
4.41741E-04	2.99407611
4.44128E-04	2.97648601
4.46069E-04	2.96223979
4.47040E-04	2.95302733
4.48972E-04	2.93473274
4.50895E-04	2.91656883
4.52819E-04	2.89845795
4.54743E-04	2.88040649
4.55704E-04	2.87141783
4.57101E-04	2.85523082
4.59197E-04	2.83104793
4.61292E-04	2.80696902
4.63353E-04	2.77877762
4.65414E-04	2.75072961
4.66788E-04	2.73213182
4.67361E-04	2.72288885
4.69078E-04	2.6952899
4.70796E-04	2.66783083
4.71368E-04	2.65873549
4.72513E-04	2.6369262
4.74231E-04	2.60440746
4.75948E-04	2.57211359
4.77093E-04	2.54668722
4.78238E-04	2.52139078
4.79383E-04	2.49623948
4.80528E-04	2.46682182
4.81673E-04	2.43758705
4.82818E-04	2.40855862
4.83963E-04	2.37412825
4.85108E-04	2.33996367
4.86253E-04	2.30610268
4.87398E-04	2.26669154
4.88543E-04	2.22768202
4.89402E-04	2.19443081
4.90232E-04	2.16256321
4.90776E-04	2.14187991
4.91048E-04	2.12992674
4.91864E-04	2.09440509
4.92679E-04	2.05926024
4.92951E-04	2.04768642
4.93495E-04	2.02120565
4.94311E-04	1.98196459
4.94583E-04	1.9690663
4.95127E-04	1.93991596
4.95943E-04	1.89680797
4.96215E-04	1.88267663
4.96758E-04	1.85046379
4.97574E-04	1.8029838
4.97846E-04	1.7874796
4.98390E-04	1.75190811
4.99163E-04	1.70239638
4.99421E-04	1.68621426
4.99678E-04	1.66801523
5.00193E-04	1.63219903
5.00451E-04	1.61461522
5.00709E-04	1.59523039
5.01224E-04	1.55718585
5.01482E-04	1.53857026
5.01739E-04	1.51796229
5.02254E-04	1.47766179
5.02512E-04	1.45799754
5.02712E-04	1.44109796
5.03314E-04	1.39180213
5.03428E-04	1.3826981
5.03714E-04	1.35759926
5.04115E-04	1.3233633
5.04344E-04	1.30437378
5.04516E-04	1.28882942
5.04917E-04	1.25368017
5.05031E-04	1.24399585
5.05317E-04	1.21785638
5.05718E-04	1.18266545
5.06190E-04	1.13995824
5.06434E-04	1.11925899
5.06663E-04	1.09813757
5.06978E-04	1.07071383
5.07207E-04	1.05184044
5.07292E-04	1.04418406
5.07607E-04	1.01775212
5.07922E-04	0.993148611
5.07979E-04	0.989046761
5.08237E-04	0.969212991
5.08623E-04	0.94262697
5.09010E-04	0.920050048
5.09268E-04	0.907549304
5.09525E-04	0.89735391
5.09726E-04	0.891421544
5.09783E-04	0.889967668
5.10040E-04	0.886295003
5.10069E-04	0.886244697
5.10298E-04	0.886977576
5.10334E-04	0.887611427
5.10548E-04	0.892608638
5.10570E-04	0.893234991
5.10727E-04	0.90049832
5.10842E-04	0.906453024
5.10871E-04	0.908497695
5.10999E-04	0.918446847
5.11114E-04	0.928012765
5.11128E-04	0.929528145
5.11214E-04	0.939126831
5.11321E-04	0.951757926
5.11386E-04	0.959719479
5.11393E-04	0.960767673
5.11464E-04	0.971617218
5.11525E-04	0.98114875
5.11600E-04	0.993342207
5.11651E-04	1.00289097
5.11701E-04	1.01267012
5.11754E-04	1.02341662
5.11808E-04	1.03445439
5.11815E-04	1.03596554
5.11858E-04	1.04622346
5.11901E-04	1.05670335
5.11944E-04	1.0673974
5.11983E-04	1.0773954
5.12021E-04	1.08712007
5.12058E-04	1.09702747
5.12094E-04	1.10784811
5.12130E-04	1.11884635
5.12159E-04	1.12777689
5.12187E-04	1.13682806
5.12225E-04	1.14889643
5.12259E-04	1.1600053
5.12289E-04	1.17010318
5.12302E-04	1.17431999
5.12316E-04	1.17965533
5.12345E-04	1.19046086
5.12373E-04	1.20140962
5.12400E-04	1.21180762
5.12427E-04	1.22233812
5.12457E-04	1.23443706
5.12482E-04	1.24453549
5.12509E-04	1.25549353
5.12541E-04	1.27010854
5.12570E-04	1.28328212
5.12602E-04	1.29831356
5.12631E-04	1.31186792
5.12660E-04	1.32560907
5.12688E-04	1.33954204
5.12717E-04	1.35367205
5.12731E-04	1.3608514
5.12753E-04	1.37264724
5.12788E-04	1.3926345
5.12821E-04	1.41091246
5.12853E-04	1.42947216
5.12889E-04	1.45043567
5.12932E-04	1.47608338
5.12960E-04	1.49355358
5.12974E-04	1.5030728
5.13007E-04	1.52486982
5.13042E-04	1.54948461
5.13078E-04	1.57452874
5.13114E-04	1.60001785
5.13150E-04	1.62596744
5.13175E-04	1.644466
5.13186E-04	1.65293811
5.13221E-04	1.68166998
5.13275E-04	1.72573048
5.13318E-04	1.76184848
5.13361E-04	1.8007374
5.13404E-04	1.84046977
5.13447E-04	1.88108006
5.13461E-04	1.89494936
5.13497E-04	1.9315915
5.13547E-04	1.98420283
5.13597E-04	2.0381931
5.13626E-04	2.06987312
5.13647E-04	2.09494389
5.13695E-04	2.15280029
5.13744E-04	2.21214383
5.13765E-04	2.23921494
5.13792E-04	2.27474659
5.13840E-04	2.34034711
5.13905E-04	2.43052011
5.13958E-04	2.5120207
5.14012E-04	2.59593391
5.14048E-04	2.65358138
5.14066E-04	2.68387364
5.14119E-04	2.77745712
5.14173E-04	2.87391044
5.14191E-04	2.90707448
5.14227E-04	2.97673657
5.14280E-04	3.084455
5.14334E-04	3.19559645
5.14388E-04	3.31607231
5.14441E-04	3.44040832
5.14477E-04	3.52613432
5.14499E-04	3.58017871
5.14563E-04	3.7482966
5.14620E-04	3.90379451
5.14628E-04	3.92423465
5.14692E-04	4.11553288
5.14756E-04	4.31477975
5.14764E-04	4.33787286
5.14821E-04	4.53063105
5.14871E-04	4.70653692
5.14885E-04	4.75874342
5.14950E-04	5.0037587
5.14978E-04	5.11752598
5.15014E-04	5.26520784
5.15078E-04	5.54295172
5.15086E-04	5.57525719
5.15143E-04	5.84356829
5.15193E-04	6.08934054
5.15207E-04	6.16237199
5.15272E-04	6.50645365
5.15300E-04	6.66689431
5.15336E-04	6.87544766
5.15400E-04	7.26938679
5.15408E-04	7.31541797
5.15465E-04	7.69836552
5.15515E-04	8.05118869
5.15531E-04	8.17198386
5.15602E-04	8.72112162
5.15622E-04	8.88592046
5.15673E-04	9.32070623
5.15723E-04	9.77597283
5.15744E-04	9.97235258
5.15791E-04	10.4424919
5.15824E-04	10.7843812
5.15838E-04	10.9392836
5.15886E-04	11.4726291
5.15925E-04	11.936867
5.15931E-04	12.0155379
5.15977E-04	12.599701
5.15992E-04	12.8002185
5.16023E-04	13.2226121
5.16059E-04	13.7470524
5.16069E-04	13.8847502
5.16115E-04	14.5949475
5.16127E-04	14.7930017
5.16160E-04	15.3564183
5.16189E-04	15.8602989
5.16206E-04	16.1733004
5.16252E-04	17.0510571
5.16275E-04	17.5122189
5.16292E-04	17.8699531
5.16332E-04	18.7447605
5.16372E-04	19.689194
5.16389E-04	20.1147838
5.16412E-04	20.6988258
5.16447E-04	21.6209391
5.16452E-04	21.7793636
5.16492E-04	22.9478645
5.16504E-04	23.3006141
5.16533E-04	24.2097002
5.16561E-04	25.1713736
5.16573E-04	25.5686042
5.16613E-04	27.0410702
5.16618E-04	27.2645483
5.16653E-04	28.6491032
5.16676E-04	29.6309701
5.16693E-04	30.3927972
5.16733E-04	32.2859543
5.16773E-04	34.3688426
5.16776E-04	34.5280919
5.16813E-04	36.6522265
5.16819E-04	37.0025518
5.16853E-04	39.1609873
5.16862E-04	39.7404186
5.16893E-04	41.923257
5.16905E-04	42.7688373
5.16923E-04	44.1819262
5.16948E-04	46.1339893
5.16953E-04	46.6068372
5.16983E-04	49.2301886
5.16991E-04	49.8914759
5.17013E-04	52.0687639
5.17033E-04	54.0862765
5.17043E-04	55.1251749
5.17074E-04	58.4258655
5.17076E-04	58.7593031
5.17104E-04	62.0098072
5.17111E-04	62.9173612
5.17134E-04	65.8898088
5.17145E-04	67.4670358
5.17164E-04	70.0909114
5.17179E-04	72.4959729
5.17214E-04	77.8665569
5.17248E-04	83.8441875
5.17283E-04	90.3961518
5.17317E-04	97.5758145
5.17351E-04	105.43985
5.17386E-04	114.048105
5.17420E-04	123.46339
5.17454E-04	133.770447
5.17460E-04	135.605707
5.17489E-04	144.996518
5.17494E-04	146.989937
5.17517E-04	155.133776
5.17529E-04	159.428544
5.17546E-04	166.00676
5.17563E-04	172.938123
5.17574E-04	177.655363
5.17597E-04	187.585911
5.17603E-04	190.119488
5.17632E-04	203.438754
5.17660E-04	217.708371
5.17666E-04	220.704722
5.17689E-04	232.914965
5.17700E-04	239.316458
5.17718E-04	249.08703
5.17732E-04	257.682533
5.17756E-04	272.574363
5.17775E-04	284.665593
5.17795E-04	297.962884
5.17818E-04	314.056412
5.17834E-04	325.343549
5.17861E-04	345.933637
5.17872E-04	354.768191
5.17904E-04	380.355892
5.17911E-04	386.274555
5.17947E-04	417.296418
5.17992E-04	459.72836
5.17998E-04	465.309087
5.18038E-04	505.043346
5.18050E-04	516.930827
5.18084E-04	553.134326
5.18101E-04	572.126954
5.18147E-04	623.43084
5.18153E-04	630.142835
5.18207E-04	694.680839
5.18221E-04	712.330026
5.18284E-04	790.976265
5.18485E-04	1048.39312
5.18499E-04	1066.5089
5.18571E-04	1153.51363
5.18582E-04	1167.16583
5.18625E-04	1215.03322
5.18657E-04	1249.39439
5.18677E-04	1269.27911
5.18725E-04	1316.26572
5.18726E-04	1317.23545
5.18774E-04	1356.54446
5.18794E-04	1371.84604
5.18820E-04	1389.09574
5.18856E-04	1411.20651
5.18864E-04	1415.0955
5.18908E-04	1435.26849
