E(MeV)	mcnp/Sm-148:1
1.39290E-04	12.039800
1.39293E-04	12.146000
1.39298E-04	12.376300
1.39305E-04	12.728300
1.39311E-04	13.027400
1.39312E-04	13.092500
1.39319E-04	13.490800
1.39328E-04	13.965900
1.39329E-04	14.035500
1.39336E-04	14.490600
1.39345E-04	15.035100
1.39347E-04	15.194900
1.39353E-04	15.625700
1.39360E-04	16.155700
1.39360E-04	16.155700
1.39367E-04	16.737100
1.39375E-04	17.332400
1.39382E-04	17.988700
1.39389E-04	18.661200
1.39389E-04	18.661300
1.39398E-04	19.529900
1.39404E-04	20.169700
1.39407E-04	20.513800
1.39416E-04	21.578800
1.39417E-04	21.725700
1.39425E-04	22.745400
1.39429E-04	23.313000
1.39434E-04	24.004600
1.39441E-04	25.077000
1.39443E-04	25.363200
1.39452E-04	26.841700
1.39453E-04	27.045900
1.39461E-04	28.460400
1.39465E-04	29.248800
1.39470E-04	30.210100
1.39477E-04	31.702200
1.39479E-04	32.100500
1.39488E-04	34.159900
1.39489E-04	34.444700
1.39497E-04	36.416400
1.39501E-04	37.515700
1.39506E-04	38.856000
1.39513E-04	40.936600
1.39515E-04	41.491800
1.39524E-04	44.362200
1.39525E-04	44.758800
1.39533E-04	47.481600
1.39534E-04	47.913400
1.39539E-04	49.949700
1.39543E-04	51.343900
1.39547E-04	52.805300
1.39552E-04	55.058000
1.39554E-04	55.845100
1.39561E-04	59.078700
1.39561E-04	59.078900
1.39568E-04	62.558900
1.39570E-04	63.453300
1.39576E-04	66.260200
1.39579E-04	68.182500
1.39583E-04	70.194200
1.39588E-04	73.292800
1.39590E-04	74.372700
1.39597E-04	78.808000
1.39597E-04	78.808200
1.39604E-04	83.566700
1.39606E-04	84.788000
1.39612E-04	88.614000
1.39615E-04	91.231200
1.39619E-04	93.963200
1.39624E-04	98.166800
1.39626E-04	99.628400
1.39633E-04	105.623000
1.39633E-04	105.624000
1.39641E-04	112.029000
1.39642E-04	113.672000
1.39648E-04	118.801000
1.39651E-04	122.326000
1.39658E-04	129.464000
1.39663E-04	134.819000
1.39669E-04	140.859000
1.39675E-04	148.498000
1.39679E-04	153.171000
1.39687E-04	163.439000
1.39690E-04	166.453000
1.39699E-04	179.717000
1.39700E-04	180.744000
1.39709E-04	193.797000
1.39711E-04	195.994000
1.39719E-04	208.821000
1.39721E-04	211.949000
1.39728E-04	224.833000
1.39731E-04	229.001000
1.39738E-04	241.864000
1.39741E-04	247.231000
1.39751E-04	266.533000
1.39752E-04	269.368000
1.39761E-04	287.189000
1.39767E-04	299.389000
1.39771E-04	308.959000
1.39781E-04	331.947000
1.39785E-04	339.944000
1.39796E-04	367.059000
1.39798E-04	373.195000
1.39810E-04	404.800000
1.39812E-04	408.734000
1.39822E-04	436.974000
1.39825E-04	445.239000
1.39835E-04	476.577000
1.39839E-04	488.266000
1.39849E-04	518.537000
1.39858E-04	547.971000
1.39862E-04	562.453000
1.39879E-04	621.816000
1.39880E-04	625.238000
1.39898E-04	688.329000
1.39905E-04	717.012000
1.39920E-04	774.372000
1.39936E-04	836.810000
1.39952E-04	900.377000
1.40006E-04	1116.580000
1.40021E-04	1176.710000
1.40030E-04	1211.530000
1.40052E-04	1294.560000
1.40052E-04	1294.560000
1.40075E-04	1373.110000
1.40075E-04	1373.110000
1.40098E-04	1442.610000
1.40098E-04	1442.610000
1.40121E-04	1501.180000
1.40121E-04	1501.180000
1.40145E-04	1547.200000
1.40145E-04	1547.200000
1.40160E-04	1570.260000
1.40160E-04	1570.260000
1.40180E-04	1590.630000
1.40182E-04	1591.490000
1.40200E-04	1599.240000
1.40202E-04	1599.420000
1.40216E-04	1597.620000
1.40222E-04	1595.750000
1.40237E-04	1585.500000
1.40240E-04	1582.690000
1.40255E-04	1564.330000
1.40259E-04	1559.930000
1.40277E-04	1528.550000
1.40295E-04	1488.110000
1.40299E-04	1480.750000
1.40317E-04	1431.910000
1.40319E-04	1425.330000
1.40342E-04	1355.590000
1.40342E-04	1354.340000
1.40369E-04	1262.420000
1.40371E-04	1255.450000
1.40397E-04	1157.000000
1.40400E-04	1145.120000
1.40449E-04	951.680000
1.40469E-04	872.060000
1.40484E-04	816.332000
1.40493E-04	783.491000
1.40512E-04	712.398000
1.40516E-04	698.528000
1.40535E-04	631.313000
1.40536E-04	628.064000
1.40554E-04	568.010000
1.40555E-04	564.953000
1.40569E-04	523.234000
1.40570E-04	520.353000
1.40583E-04	480.879000
1.40583E-04	480.878000
1.40597E-04	443.730000
1.40599E-04	437.910000
1.40610E-04	408.609000
1.40611E-04	406.788000
1.40623E-04	377.463000
1.40624E-04	375.766000
1.40635E-04	349.920000
1.40637E-04	345.147000
1.40647E-04	324.079000
1.40650E-04	316.657000
1.40659E-04	299.903000
1.40664E-04	290.239000
1.40671E-04	277.348000
1.40677E-04	265.829000
1.40683E-04	256.377000
1.40692E-04	241.161000
1.40693E-04	240.023000
1.40705E-04	221.982000
1.40707E-04	218.840000
1.40717E-04	205.313000
1.40722E-04	198.606000
1.40729E-04	189.906000
1.40737E-04	180.287000
1.40741E-04	175.694000
1.40751E-04	163.753000
1.40752E-04	162.615000
1.40764E-04	150.683000
1.40766E-04	148.960000
1.40776E-04	139.784000
1.40781E-04	135.728000
1.40788E-04	129.798000
1.40796E-04	123.878000
1.40800E-04	120.665000
1.40811E-04	113.287000
1.40812E-04	112.322000
1.40821E-04	106.707000
1.40825E-04	103.897000
1.40830E-04	100.928000
1.40835E-04	98.218000
1.40840E-04	95.612300
1.40847E-04	91.866800
1.40850E-04	90.671800
1.40859E-04	86.092300
1.40869E-04	81.894000
1.40871E-04	80.887300
1.40879E-04	78.001000
1.40883E-04	76.156200
1.40888E-04	74.392200
1.40895E-04	71.855500
1.40898E-04	71.047000
1.40907E-04	67.946300
1.40907E-04	67.946300
1.40917E-04	65.133000
1.40925E-04	62.770600
1.40927E-04	62.454700
1.40936E-04	60.030700
1.40944E-04	58.284100
1.40946E-04	57.738800
1.40956E-04	55.644600
1.40962E-04	54.397000
1.40970E-04	52.761100
1.40980E-04	50.987400
1.40982E-04	50.570900
1.40994E-04	48.585700
1.40998E-04	48.015900
1.41006E-04	46.767200
1.41016E-04	45.401900
1.41018E-04	45.083100
1.41030E-04	43.557400
1.41040E-04	42.386100
1.41042E-04	42.114500
1.41060E-04	40.178100
1.41064E-04	39.811600
1.41078E-04	38.449100
1.41088E-04	37.587700
1.41096E-04	36.883300
1.41112E-04	35.639900
1.41114E-04	35.460200
1.41132E-04	34.176000
1.41136E-04	33.930000
1.41150E-04	33.016400
1.41170E-04	31.849500
1.41172E-04	31.709600
1.41191E-04	30.680300
1.41208E-04	29.817400
1.41213E-04	29.588300
1.41235E-04	28.598800
1.41243E-04	28.229900
1.41264E-04	27.400900
1.41289E-04	26.423100
1.41292E-04	26.294100
1.41321E-04	25.306600
1.41335E-04	24.871300
1.41350E-04	24.394200
1.41379E-04	23.546000
1.41380E-04	23.511900
1.41413E-04	22.655800
1.41426E-04	22.320900
1.41451E-04	21.731900
1.41490E-04	20.871400
1.41495E-04	20.767800
1.41528E-04	20.107700
1.41563E-04	19.448900
1.41567E-04	19.386400
1.41605E-04	18.743900
1.41634E-04	18.277700
1.41644E-04	18.134900
1.41682E-04	17.582200
1.41706E-04	17.247500
1.41726E-04	17.000700
1.41774E-04	16.404700
1.41779E-04	16.347100
1.41822E-04	15.872900
1.41870E-04	15.363100
1.41875E-04	15.313600
1.41918E-04	14.909600
1.41966E-04	14.473900
1.41971E-04	14.431500
1.42014E-04	14.084000
1.42062E-04	13.708300
1.42072E-04	13.635100
1.42118E-04	13.317700
1.42173E-04	12.944900
1.42180E-04	12.899600
1.42241E-04	12.533500
1.42243E-04	12.520000
1.42305E-04	12.178600
1.42368E-04	11.846300
1.42375E-04	11.808900
1.42431E-04	11.550200
1.42493E-04	11.265000
1.42510E-04	11.190000
1.42556E-04	11.005400
1.42630E-04	10.711800
1.42654E-04	10.619500
1.42717E-04	10.401700
1.42799E-04	10.124800
1.42804E-04	10.110100
1.42890E-04	9.852790
1.42977E-04	9.601780
1.42991E-04	9.560870
1.43063E-04	9.378030
1.43150E-04	9.163520
1.43184E-04	9.081780
1.43237E-04	8.966100
1.43330E-04	8.765650
1.43381E-04	8.660070
1.43431E-04	8.564470
1.43532E-04	8.377310
1.43582E-04	8.285500
1.43633E-04	8.203640
1.43733E-04	8.043080
1.43885E-04	7.807380
1.44036E-04	7.600800
1.44086E-04	7.533380
1.44172E-04	7.429420
1.44302E-04	7.276420
1.44431E-04	7.125940
1.44604E-04	6.951530
1.44776E-04	6.780500
1.44949E-04	6.629920
1.45121E-04	6.481790
1.45294E-04	6.349400
1.45466E-04	6.218870
1.45672E-04	6.079330
1.45878E-04	5.941780
1.46084E-04	5.820830
1.46290E-04	5.701380
1.46496E-04	5.583520
1.46599E-04	5.531220
1.46908E-04	5.376750
1.47114E-04	5.275130
1.47230E-04	5.223780
1.47578E-04	5.071810
1.47809E-04	4.971700
1.47925E-04	4.926100
1.48273E-04	4.790710
1.48505E-04	4.701140
1.48968E-04	4.538210
1.49380E-04	4.394760
1.49792E-04	4.262960
1.50204E-04	4.132290
1.50410E-04	4.071490
1.51028E-04	3.890770
1.51440E-04	3.771220
1.51646E-04	3.715220
1.52264E-04	3.548410
1.52676E-04	3.437790
1.52676E-04	3.437790
1.53449E-04	3.242440
1.54221E-04	3.048300
1.54324E-04	3.022540
1.54736E-04	2.923970
1.55560E-04	2.727910
1.56384E-04	2.533140
1.56384E-04	2.533140
1.57208E-04	2.346270
1.58032E-04	2.160700
1.58594E-04	2.035030
1.58868E-04	1.975590
1.59704E-04	1.795630
1.60377E-04	1.652100
1.60498E-04	1.627110
1.61443E-04	1.433800
1.61585E-04	1.405020
1.62152E-04	1.294300
1.62487E-04	1.229680
1.62924E-04	1.148060
1.63259E-04	1.086600
1.63697E-04	1.009960
1.63903E-04	0.974579
1.64418E-04	0.890400
1.64444E-04	0.886392
1.64830E-04	0.827617
1.65139E-04	0.782791
1.65165E-04	0.779156
1.65487E-04	0.736146
1.65744E-04	0.703640
1.65834E-04	0.692903
1.66002E-04	0.673625
1.66221E-04	0.649970
1.66375E-04	0.634293
1.66414E-04	0.630536
1.66607E-04	0.613042
1.66781E-04	0.598491
1.66941E-04	0.586093
1.66993E-04	0.582438
1.67070E-04	0.577352
1.67199E-04	0.569604
1.67312E-04	0.563445
1.67424E-04	0.557891
1.67514E-04	0.553900
1.67598E-04	0.550568
1.67611E-04	0.550110
1.67675E-04	0.548161
1.67753E-04	0.546147
1.67830E-04	0.544467
1.67894E-04	0.543328
1.67959E-04	0.542434
1.68023E-04	0.541788
1.68075E-04	0.541455
1.68113E-04	0.541336
1.68131E-04	0.541386
1.68176E-04	0.541660
1.68221E-04	0.542066
1.68255E-04	0.542459
1.68287E-04	0.542903
1.68319E-04	0.543418
1.68359E-04	0.544161
1.68396E-04	0.544944
1.68422E-04	0.545545
1.68448E-04	0.546193
1.68474E-04	0.546889
1.68498E-04	0.547585
1.68520E-04	0.548273
1.68543E-04	0.548998
1.68565E-04	0.549760
1.68585E-04	0.550444
1.68609E-04	0.551339
1.68633E-04	0.552277
1.68654E-04	0.553127
1.68673E-04	0.553941
1.68693E-04	0.554784
1.68709E-04	0.555509
1.68709E-04	0.555551
1.68726E-04	0.556452
1.68742E-04	0.557331
1.68757E-04	0.558140
1.68771E-04	0.558966
1.68784E-04	0.559714
1.68800E-04	0.560668
1.68814E-04	0.561496
1.68831E-04	0.562539
1.68848E-04	0.563606
1.68859E-04	0.564330
1.68870E-04	0.565065
1.68886E-04	0.566079
1.68890E-04	0.566404
1.68901E-04	0.567140
1.68915E-04	0.568055
1.68927E-04	0.568955
1.68940E-04	0.569870
1.68955E-04	0.570917
1.68971E-04	0.572100
1.68982E-04	0.572942
1.68995E-04	0.573918
1.69008E-04	0.574908
1.69024E-04	0.576166
1.69040E-04	0.577446
1.69055E-04	0.578619
1.69069E-04	0.579810
1.69085E-04	0.581155
1.69105E-04	0.582801
1.69124E-04	0.584480
1.69138E-04	0.585762
1.69154E-04	0.587209
1.69170E-04	0.588680
1.69195E-04	0.590931
1.69214E-04	0.592771
1.69233E-04	0.594647
1.69233E-04	0.594647
1.69253E-04	0.596705
1.69272E-04	0.598798
1.69294E-04	0.601286
1.69317E-04	0.603824
1.69339E-04	0.606411
1.69362E-04	0.609048
1.69388E-04	0.612124
1.69413E-04	0.615267
1.69439E-04	0.618477
1.69473E-04	0.622794
1.69497E-04	0.625950
1.69529E-04	0.630253
1.69562E-04	0.634666
1.69603E-04	0.640570
1.69642E-04	0.646188
1.69671E-04	0.650510
1.69710E-04	0.656419
1.69760E-04	0.664301
1.69774E-04	0.666669
1.69805E-04	0.671919
1.69838E-04	0.677876
1.69883E-04	0.686032
1.69928E-04	0.694432
1.69977E-04	0.703710
1.70025E-04	0.713279
1.70089E-04	0.726500
1.70154E-04	0.740261
1.70225E-04	0.756039
1.70238E-04	0.759021
1.70283E-04	0.769872
1.70340E-04	0.784294
1.70418E-04	0.804274
1.70495E-04	0.825135
1.70563E-04	0.844133
1.70630E-04	0.863845
1.70720E-04	0.891270
1.70753E-04	0.901546
1.70810E-04	0.920602
1.70884E-04	0.945994
1.70971E-04	0.977041
1.71058E-04	1.009470
1.71139E-04	1.040810
1.71145E-04	1.043380
1.71232E-04	1.079510
1.71319E-04	1.117160
1.71416E-04	1.160840
1.71512E-04	1.206540
1.71525E-04	1.212920
1.71609E-04	1.255230
1.71705E-04	1.306220
1.71802E-04	1.359480
1.71911E-04	1.422700
1.71911E-04	1.422700
1.72027E-04	1.494470
1.72143E-04	1.569940
1.72259E-04	1.649320
1.72297E-04	1.677140
1.72375E-04	1.733810
1.72491E-04	1.823110
1.72607E-04	1.916900
1.72684E-04	1.982570
1.72722E-04	2.015990
1.72838E-04	2.121220
1.72993E-04	2.269650
1.73070E-04	2.348260
1.73115E-04	2.394910
1.73250E-04	2.542440
1.73385E-04	2.698410
1.73456E-04	2.784800
1.73521E-04	2.864620
1.73656E-04	3.041750
1.73791E-04	3.228960
1.73843E-04	3.304360
1.73926E-04	3.428830
1.74061E-04	3.641270
1.74197E-04	3.865820
1.74229E-04	3.922350
1.74332E-04	4.106020
1.74467E-04	4.360810
1.74615E-04	4.656670
1.74770E-04	4.989450
1.74873E-04	5.226010
1.74924E-04	5.345480
1.75079E-04	5.727690
1.75130E-04	5.863650
1.75233E-04	6.138240
1.75387E-04	6.577840
1.75387E-04	6.577840
1.75542E-04	7.051900
1.75645E-04	7.389570
1.75697E-04	7.560090
1.75851E-04	8.106780
1.75903E-04	8.301730
1.76006E-04	8.695400
1.76160E-04	9.327340
1.76160E-04	9.327350
1.76314E-04	10.010800
1.76417E-04	10.499100
1.76469E-04	10.745700
1.76624E-04	11.539000
1.76675E-04	11.822900
1.76778E-04	12.396300
1.76932E-04	13.320300
1.76932E-04	13.320400
1.77087E-04	14.323900
1.77190E-04	15.044200
1.77241E-04	15.408000
1.77396E-04	16.583900
1.77448E-04	17.006900
1.77551E-04	17.860100
1.77641E-04	18.666600
1.77705E-04	19.247000
1.77834E-04	20.502500
1.77860E-04	20.755600
1.78014E-04	22.399800
1.78027E-04	22.548400
1.78168E-04	24.195800
1.78220E-04	24.846600
1.78323E-04	26.158400
1.78413E-04	27.407200
1.78478E-04	28.306400
1.78606E-04	30.266300
1.78632E-04	30.661500
1.78771E-04	32.980700
1.78796E-04	33.423100
1.78910E-04	35.511300
1.78977E-04	36.835900
1.79049E-04	38.273700
1.79159E-04	40.646600
1.79188E-04	41.293900
1.79327E-04	44.604700
1.79340E-04	44.939500
1.79466E-04	48.246500
1.79522E-04	49.834500
1.79605E-04	52.254900
1.79703E-04	55.358500
1.79744E-04	56.675800
1.79858E-04	60.657300
1.79883E-04	61.569200
1.79976E-04	65.125900
1.80012E-04	66.603500
1.80069E-04	68.942900
1.80167E-04	73.322700
1.80198E-04	74.716800
1.80321E-04	80.840200
1.80321E-04	80.840200
1.80445E-04	87.623500
1.80476E-04	89.492700
1.80568E-04	95.143300
1.80620E-04	98.553300
1.80651E-04	100.615000
1.80733E-04	106.499000
1.80759E-04	108.497000
1.80847E-04	115.331000
1.80852E-04	115.773000
1.80944E-04	123.778000
1.80955E-04	124.672000
1.81037E-04	132.549000
1.81063E-04	135.024000
1.81130E-04	142.009000
1.81135E-04	142.550000
1.81207E-04	150.642000
1.81222E-04	152.500000
1.81279E-04	159.349000
1.81310E-04	163.357000
1.81351E-04	168.729000
1.81392E-04	174.563000
1.81444E-04	181.894000
1.81475E-04	186.731000
1.81537E-04	196.456000
1.81557E-04	200.031000
1.81629E-04	212.612000
1.81640E-04	214.566000
1.81691E-04	224.390000
1.81722E-04	230.704000
1.81753E-04	237.054000
1.81804E-04	248.407000
1.81815E-04	250.691000
1.81875E-04	265.098000
1.81887E-04	268.061000
1.81934E-04	280.308000
1.81956E-04	286.355000
1.81994E-04	296.733000
1.82041E-04	310.986000
1.82053E-04	314.477000
1.82112E-04	333.714000
1.82126E-04	338.685000
1.82171E-04	354.609000
1.82211E-04	369.878000
1.82231E-04	377.310000
1.82268E-04	392.894000
1.82290E-04	402.075000
1.82325E-04	417.859000
1.82343E-04	426.437000
1.82381E-04	445.021000
1.82391E-04	449.980000
1.82439E-04	475.361000
1.82451E-04	481.964000
1.82487E-04	502.782000
1.82520E-04	523.293000
1.82535E-04	532.418000
1.82583E-04	564.535000
1.82590E-04	569.575000
1.82631E-04	599.419000
1.82636E-04	603.688000
1.82679E-04	637.384000
1.82682E-04	640.697000
1.82722E-04	674.858000
1.82729E-04	681.170000
1.82773E-04	722.622000
1.82781E-04	730.471000
1.82820E-04	771.167000
1.82834E-04	787.286000
1.82859E-04	815.072000
1.82876E-04	835.020000
1.82898E-04	862.574000
1.82917E-04	886.888000
1.82937E-04	914.034000
1.82958E-04	943.363000
1.82977E-04	969.886000
1.82999E-04	1004.970000
1.83016E-04	1030.620000
1.83040E-04	1072.790000
1.83065E-04	1115.180000
1.83082E-04	1146.010000
1.83098E-04	1176.990000
1.83119E-04	1218.590000
1.83131E-04	1243.660000
1.83156E-04	1297.590000
1.83164E-04	1315.660000
1.83193E-04	1383.740000
1.83197E-04	1393.520000
1.83230E-04	1477.820000
1.83230E-04	1477.820000
1.83263E-04	1569.270000
1.83267E-04	1581.600000
1.83294E-04	1662.100000
1.83304E-04	1695.340000
1.83323E-04	1755.490000
1.83341E-04	1819.950000
1.83351E-04	1855.950000
1.83378E-04	1956.320000
1.83380E-04	1964.090000
1.83409E-04	2080.710000
1.83422E-04	2134.350000
1.83438E-04	2206.230000
1.83450E-04	2264.090000
1.83467E-04	2341.540000
1.83479E-04	2403.890000
1.83496E-04	2487.340000
1.83508E-04	2555.360000
1.83535E-04	2703.290000
1.83537E-04	2715.770000
1.83566E-04	2891.070000
1.83572E-04	2928.780000
1.83595E-04	3079.720000
1.83609E-04	3176.200000
1.83634E-04	3356.330000
1.83646E-04	3446.830000
1.83671E-04	3643.350000
1.83683E-04	3742.050000
1.83708E-04	3955.550000
1.83720E-04	4062.760000
1.83745E-04	4293.590000
1.83757E-04	4409.450000
1.83782E-04	4657.550000
1.83794E-04	4782.100000
1.83831E-04	5179.550000
1.83831E-04	5179.550000
1.83881E-04	5745.760000
1.83881E-04	5745.760000
1.83926E-04	6295.920000
1.83955E-04	6663.120000
1.84029E-04	7608.700000
1.84076E-04	8197.090000
1.84094E-04	8431.760000
1.84123E-04	8778.060000
1.84141E-04	8999.720000
1.84170E-04	9316.310000
1.84189E-04	9518.530000
1.84215E-04	9764.350000
1.84236E-04	9969.040000
1.84256E-04	10123.300000
1.84277E-04	10287.000000
1.84297E-04	10413.200000
1.84311E-04	10496.700000
1.84338E-04	10623.800000
1.84344E-04	10651.600000
1.84369E-04	10722.700000
1.84378E-04	10748.000000
1.84400E-04	10770.100000
1.84415E-04	10784.300000
1.84439E-04	10762.200000
1.84452E-04	10749.400000
1.84470E-04	10694.100000
1.84495E-04	10617.800000
1.84511E-04	10533.600000
1.84539E-04	10391.300000
1.84552E-04	10292.900000
1.84583E-04	10071.300000
1.84597E-04	9953.610000
1.84628E-04	9674.870000
1.84644E-04	9512.350000
1.84673E-04	9216.880000
1.84691E-04	9006.700000
1.84733E-04	8537.540000
1.84763E-04	8174.370000
1.84861E-04	6970.230000
1.84886E-04	6669.850000
1.84923E-04	6235.200000
1.84936E-04	6090.790000
1.84973E-04	5679.510000
1.84985E-04	5542.880000
1.85010E-04	5287.380000
1.85034E-04	5032.740000
1.85047E-04	4913.940000
1.85072E-04	4677.230000
1.85084E-04	4566.430000
1.85109E-04	4345.730000
1.85121E-04	4242.930000
1.85146E-04	4038.230000
1.85158E-04	3943.690000
1.85187E-04	3723.960000
1.85216E-04	3523.810000
1.85230E-04	3424.090000
1.85245E-04	3333.430000
1.85273E-04	3152.790000
1.85302E-04	2989.530000
1.85317E-04	2908.200000
1.85331E-04	2834.520000
1.85360E-04	2687.730000
1.85389E-04	2553.140000
1.85422E-04	2411.070000
1.85426E-04	2393.390000
1.85455E-04	2279.670000
1.85463E-04	2247.310000
1.85488E-04	2158.060000
1.85500E-04	2113.620000
1.85521E-04	2045.460000
1.85537E-04	1991.160000
1.85554E-04	1941.120000
1.85574E-04	1878.830000
1.85587E-04	1844.350000
1.85611E-04	1775.670000
1.85620E-04	1754.520000
1.85648E-04	1680.770000
1.85652E-04	1671.020000
1.85685E-04	1593.380000
1.85694E-04	1575.460000
1.85727E-04	1504.130000
1.85735E-04	1487.710000
1.85768E-04	1422.330000
1.85776E-04	1407.250000
1.85809E-04	1347.210000
1.85817E-04	1333.330000
1.85850E-04	1278.070000
1.85858E-04	1265.270000
1.85891E-04	1214.310000
1.85900E-04	1202.700000
1.85941E-04	1144.890000
1.85953E-04	1127.610000
1.85982E-04	1091.450000
1.86015E-04	1050.280000
1.86032E-04	1031.690000
1.86073E-04	984.833000
1.86081E-04	976.943000
1.86130E-04	926.670000
1.86131E-04	925.627000
1.86180E-04	880.917000
1.86190E-04	871.916000
1.86229E-04	838.549000
1.86248E-04	823.011000
1.86279E-04	799.255000
1.86306E-04	778.351000
1.86328E-04	762.753000
1.86364E-04	737.456000
1.86378E-04	728.793000
1.86422E-04	699.923000
1.86439E-04	689.802000
1.86481E-04	665.377000
1.86501E-04	654.218000
1.86560E-04	622.275000
1.86563E-04	621.020000
1.86625E-04	591.020000
1.86640E-04	583.548000
1.86687E-04	563.218000
1.86720E-04	548.591000
1.86748E-04	537.324000
1.86800E-04	516.917000
1.86810E-04	513.189000
1.86872E-04	490.907000
1.86880E-04	488.131000
1.86944E-04	466.951000
1.86960E-04	461.888000
1.87016E-04	444.836000
1.87039E-04	437.886000
1.87088E-04	424.376000
1.87119E-04	415.875000
1.87160E-04	405.526000
1.87222E-04	390.074000
1.87269E-04	379.579000
1.87325E-04	366.819000
1.87377E-04	356.278000
1.87428E-04	345.781000
1.87449E-04	341.952000
1.87531E-04	326.695000
1.87542E-04	324.950000
1.87634E-04	309.312000
1.87634E-04	309.312000
1.87727E-04	295.021000
1.87737E-04	293.439000
1.87820E-04	281.797000
1.87840E-04	278.897000
1.87912E-04	269.534000
1.87943E-04	265.536000
1.88005E-04	258.280000
1.88098E-04	247.441000
1.88144E-04	242.598000
1.88252E-04	231.348000
1.88252E-04	231.348000
1.88376E-04	219.851000
1.88407E-04	216.987000
1.88499E-04	209.245000
1.88561E-04	204.103000
1.88623E-04	199.449000
1.88716E-04	192.495000
1.88747E-04	190.380000
1.88855E-04	183.002000
1.88870E-04	182.042000
1.88994E-04	174.390000
1.89030E-04	172.165000
1.89117E-04	167.277000
1.89205E-04	162.404000
1.89254E-04	159.931000
1.89380E-04	153.574000
1.89403E-04	152.510000
1.89553E-04	145.678000
1.89555E-04	145.560000
1.89702E-04	139.447000
1.89730E-04	138.271000
1.89851E-04	133.670000
1.89905E-04	131.620000
1.90001E-04	128.368000
1.90150E-04	123.285000
1.90168E-04	122.674000
1.90374E-04	116.432000
1.90400E-04	115.655000
1.90554E-04	111.438000
1.90632E-04	109.337000
1.90734E-04	106.794000
1.90863E-04	103.626000
1.90915E-04	102.472000
1.91095E-04	98.445200
1.91275E-04	94.777000
1.91327E-04	93.732000
1.91456E-04	91.336900
1.91559E-04	89.427600
1.91726E-04	86.631000
1.91906E-04	83.630300
1.91932E-04	83.249800
1.92164E-04	79.837500
1.92254E-04	78.514800
1.92395E-04	76.659800
1.92601E-04	73.970400
1.92627E-04	73.668800
1.92859E-04	70.962800
1.92949E-04	69.913500
1.93091E-04	68.427300
1.93297E-04	66.271700
1.93322E-04	66.027800
1.93644E-04	62.988900
1.93670E-04	62.768200
1.94005E-04	59.911300
1.94018E-04	59.811700
1.94365E-04	57.132200
1.94391E-04	56.934400
1.94713E-04	54.691500
1.94777E-04	54.244400
1.95061E-04	52.453500
1.95163E-04	51.804300
1.95408E-04	50.418300
1.95678E-04	48.891200
1.95782E-04	48.371000
1.96168E-04	46.426200
1.96193E-04	46.297000
1.96554E-04	44.671000
1.96708E-04	43.976200
1.96940E-04	43.036400
1.97223E-04	41.891000
1.97327E-04	41.513600
1.97713E-04	40.102500
1.97738E-04	40.008700
1.98099E-04	38.813600
1.98254E-04	38.302700
1.98485E-04	37.617600
1.98872E-04	36.478500
1.99026E-04	36.024100
1.99387E-04	35.091300
1.99799E-04	34.028300
1.99902E-04	33.792800
2.00416E-04	32.618600
2.00571E-04	32.267200
2.00932E-04	31.536100
2.01344E-04	30.702600
2.01446E-04	30.515600
2.01962E-04	29.583100
2.02116E-04	29.303900
2.02476E-04	28.725900
2.02992E-04	27.901900
2.03146E-04	27.655200
2.03506E-04	27.149200
2.04022E-04	26.427800
2.04176E-04	26.211900
2.04794E-04	25.446900
2.05206E-04	24.938200
2.05566E-04	24.541200
2.06133E-04	23.918800
2.06236E-04	23.805800
2.06751E-04	23.300700
2.07266E-04	22.796400
2.07369E-04	22.704900
2.08296E-04	21.883200
2.09223E-04	21.146800
2.09532E-04	20.901900
2.10150E-04	20.462300
2.10768E-04	20.023600
2.11077E-04	19.830600
2.12004E-04	19.252700
2.12622E-04	18.868200
2.12931E-04	18.701400
2.13858E-04	18.201800
2.14476E-04	17.869400
2.14785E-04	17.723400
2.15712E-04	17.286300
2.16330E-04	16.995300
2.16639E-04	16.866300
2.17566E-04	16.479800
2.18184E-04	16.222600
2.18802E-04	15.992400
2.20038E-04	15.532900
2.21274E-04	15.118700
2.21892E-04	14.911900
2.22510E-04	14.726400
2.23746E-04	14.355900
2.24364E-04	14.170900
2.24982E-04	14.006900
2.26396E-04	13.632200
2.27191E-04	13.421600
2.28783E-04	13.048300
2.30397E-04	12.670200
2.32011E-04	12.331400
2.33647E-04	11.988200
2.35284E-04	11.675200
2.36943E-04	11.358200
2.38603E-04	11.067600
2.40286E-04	10.773200
2.41969E-04	10.479200
2.43728E-04	10.190900
2.45376E-04	9.921150
2.47024E-04	9.651730
2.48420E-04	9.423780
2.49817E-04	9.196130
2.51029E-04	8.998700
2.52242E-04	8.801550
2.53625E-04	8.577090
2.54547E-04	8.427760
2.55008E-04	8.347260
2.56391E-04	8.106280
2.57428E-04	7.925940
2.58466E-04	7.745970
2.58696E-04	7.706080
2.59503E-04	7.553440
2.60540E-04	7.357680
2.61462E-04	7.184170
2.61577E-04	7.160580
2.62615E-04	6.948910
2.63536E-04	6.761420
2.63594E-04	6.748710
2.64459E-04	6.558740
2.65323E-04	6.369440
2.65380E-04	6.356870
2.66187E-04	6.164800
2.67052E-04	5.959960
2.67109E-04	5.946370
2.67916E-04	5.737050
2.68492E-04	5.588240
2.68838E-04	5.499340
2.69069E-04	5.434620
2.69645E-04	5.273550
2.69991E-04	5.177400
2.70221E-04	5.108200
