E(MeV)	pendfb7/Kr80:1
1.12969E-09	62.772493
1.16357E-09	61.9444258
1.19342E-09	61.2456172
1.19845E-09	61.1281184
1.23440E-09	60.3247193
1.26072E-09	59.7611675
1.27140E-09	59.533202
1.30954E-09	58.7538279
1.33745E-09	58.2071655
1.34879E-09	57.986047
1.38925E-09	57.2301069
1.41886E-09	56.6998876
1.43089E-09	56.4854153
1.47381E-09	55.7522721
1.51161E-09	55.1336587
1.51799E-09	55.0296619
1.56352E-09	54.3186908
1.61039E-09	53.6175912
1.65869E-09	52.928121
1.70841E-09	52.2482351
1.71565E-09	52.1533798
1.75966E-09	51.5792776
1.81240E-09	50.9200358
1.83551E-09	50.6433465
1.86677E-09	50.2706622
1.92272E-09	49.6314893
1.96375E-09	49.1826202
1.98039E-09	49.0011877
2.03976E-09	48.3815013
2.10094E-09	47.7697712
2.10981E-09	47.6848358
2.16392E-09	47.1687147
2.22882E-09	46.5757609
2.27634E-09	46.1599989
2.29563E-09	45.9918174
2.36449E-09	45.4170845
2.43537E-09	44.850467
2.45601E-09	44.6923894
2.50842E-09	44.2927613
2.58361E-09	43.7435901
2.66110E-09	43.2015336
2.74087E-09	42.6693268
2.82308E-09	42.1440519
2.89549E-09	41.7010046
2.90771E-09	41.6265222
2.99492E-09	41.1174916
3.08470E-09	40.6157158
3.15051E-09	40.2634276
3.17722E-09	40.1210306
3.27246E-09	39.6347842
3.37062E-09	39.1549101
3.44247E-09	38.8185001
3.47166E-09	38.6824092
3.57579E-09	38.2174306
3.68297E-09	37.7591226
3.77743E-09	37.3723753
3.79344E-09	37.3070776
3.90715E-09	36.8630261
4.02435E-09	36.4248392
4.14498E-09	35.9929396
4.16255E-09	35.9327075
4.26931E-09	35.5681917
4.39728E-09	35.1498185
4.52918E-09	34.7369795
4.62573E-09	34.4475956
4.66494E-09	34.3305429
4.80487E-09	33.930662
4.94890E-09	33.5365697
5.09734E-09	33.1477015
5.16224E-09	32.9848939
5.25013E-09	32.7653125
5.40761E-09	32.3886699
5.56971E-09	32.0174943
5.73677E-09	31.6512507
5.78540E-09	31.5491771
5.90873E-09	31.291333
6.08596E-09	30.9366382
6.26840E-09	30.5871055
6.45641E-09	30.2422335
6.53862E-09	30.0978595
6.64995E-09	29.9031429
6.84941E-09	29.5691808
7.05473E-09	29.2400973
7.26633E-09	28.9154194
7.45269E-09	28.6416689
7.48415E-09	28.5956455
7.70863E-09	28.281251
7.93970E-09	27.9714673
8.17785E-09	27.6658502
8.42299E-09	27.3646969
8.56640E-09	27.1960415
8.67563E-09	27.0680863
8.93569E-09	26.776499
9.20371E-09	26.4888535
9.47961E-09	26.2054298
9.76394E-09	25.9258226
9.93018E-09	25.7693331
1.00566E-08	25.6507733
1.03583E-08	25.3800679
1.06688E-08	25.1133556
1.09888E-08	24.8502531
1.13182E-08	24.5910183
1.16577E-08	24.335279
1.20071E-08	24.0843144
1.23672E-08	23.8367644
1.27380E-08	23.5928714
1.31200E-08	23.3522855
1.35133E-08	23.1152412
1.39186E-08	22.8813992
1.43359E-08	22.6519362
1.47659E-08	22.4256023
1.52085E-08	22.2026189
1.56647E-08	21.9826671
1.61342E-08	21.765963
1.66182E-08	21.5521965
1.69011E-08	21.4325689
1.71163E-08	21.3419435
1.76297E-08	21.1350435
1.81582E-08	20.9312208
1.87028E-08	20.7301837
1.92635E-08	20.532131
1.98412E-08	20.3367795
2.04360E-08	20.144322
2.09601E-08	19.9820142
2.10490E-08	19.954602
2.16799E-08	19.7682682
2.23302E-08	19.5844921
2.29996E-08	19.4034536
2.36894E-08	19.2248933
2.43996E-08	19.0489855
2.52687E-08	18.8437541
2.53000E-08	18.8365809
2.60589E-08	18.6667171
2.68400E-08	18.499392
2.76450E-08	18.3343665
2.84737E-08	18.171803
2.93278E-08	18.0114698
3.02069E-08	17.853525
3.11130E-08	17.6977443
3.20456E-08	17.5442812
3.30068E-08	17.3929178
3.39962E-08	17.2444154
3.50159E-08	17.0979679
3.60655E-08	16.9537193
3.71473E-08	16.8114629
3.82608E-08	16.6713371
3.94084E-08	16.53314
4.05898E-08	16.3970051
4.18072E-08	16.262736
4.30604E-08	16.1304626
4.43520E-08	15.9999949
4.47280E-08	15.9636464
4.56815E-08	15.871833
4.70517E-08	15.745584
4.84621E-08	15.6212263
4.99157E-08	15.4985839
5.14120E-08	15.3777787
5.29541E-08	15.2586395
5.45414E-08	15.1412842
5.61773E-08	15.0255457
5.78613E-08	14.9115382
5.95968E-08	14.799099
6.13833E-08	14.6883388
6.32245E-08	14.5790995
6.40295E-08	14.5333881
6.51197E-08	14.4717379
6.70729E-08	14.3660491
6.90835E-08	14.2619548
7.11556E-08	14.1593075
7.32886E-08	14.0582093
7.54868E-08	13.9585161
7.77496E-08	13.8603245
8.00817E-08	13.7634911
8.24822E-08	13.6681071
8.49562E-08	13.5740321
8.75029E-08	13.4813559
9.01274E-08	13.3899455
9.28291E-08	13.2998919
9.56135E-08	13.2110691
9.84796E-08	13.1235665
9.93144E-08	13.099175
1.01433E-07	13.0375125
1.04474E-07	12.9528508
1.07608E-07	12.8693621
1.10833E-07	12.7871289
1.14158E-07	12.7060337
1.17580E-07	12.6261563
1.21106E-07	12.5473826
1.24737E-07	12.46979
1.28478E-07	12.3932676
1.32329E-07	12.3178909
1.36298E-07	12.2435524
1.40384E-07	12.1703263
1.44595E-07	12.0981099
1.48929E-07	12.026977
1.53396E-07	11.9568286
1.57995E-07	11.887733
1.62733E-07	11.8195864
1.67612E-07	11.7524474
1.72639E-07	11.6862133
1.74837E-07	11.6584893
1.77814E-07	11.6210989
1.83147E-07	11.5569825
1.88637E-07	11.4938198
1.94296E-07	11.4315239
2.00120E-07	11.3701577
2.06122E-07	11.3096339
2.12301E-07	11.2500122
2.18669E-07	11.1912072
2.25224E-07	11.1332767
2.31979E-07	11.0761378
2.38933E-07	11.0198465
2.46100E-07	10.9643222
2.53477E-07	10.9096195
2.61080E-07	10.8556599
2.68906E-07	10.8024964
2.76971E-07	10.750053
2.85274E-07	10.6983817
2.93830E-07	10.6474111
3.02638E-07	10.5971967
3.11716E-07	10.5476714
3.21060E-07	10.4988792
3.30690E-07	10.4507349
3.40603E-07	10.4032741
3.50819E-07	10.3564311
3.61335E-07	10.3102601
3.72173E-07	10.2646999
3.83329E-07	10.2197966
3.84954E-07	10.213535
3.94827E-07	10.1756404
4.06662E-07	10.1321507
4.18860E-07	10.0892395
4.31416E-07	10.0469488
4.44356E-07	10.0052178
4.57676E-07	9.96408712
4.71403E-07	9.9234977
4.85534E-07	9.88348907
5.00097E-07	9.84400367
5.15088E-07	9.80507993
5.30538E-07	9.76666182
5.46442E-07	9.72878666
5.62832E-07	9.69139989
5.79703E-07	9.65453782
5.97091E-07	9.61814742
6.14990E-07	9.58226574
6.33436E-07	9.54684906
6.52424E-07	9.5119407
6.71993E-07	9.47747362
6.92136E-07	9.44345723
7.12897E-07	9.40984856
7.34266E-07	9.37669216
7.56290E-07	9.34394318
7.78961E-07	9.31163339
8.02325E-07	9.2797159
8.26376E-07	9.24822132
8.51163E-07	9.21710387
8.76677E-07	9.18639334
9.02972E-07	9.15604501
9.30040E-07	9.12608784
9.57936E-07	9.09647814
9.86651E-07	9.06724411
1.01196E-06	9.04245799
1.04051E-06	9.01551439
1.06987E-06	8.98886987
1.10006E-06	8.9625183
1.13110E-06	8.93645393
1.16301E-06	8.91067617
1.19583E-06	8.88519791
1.22957E-06	8.85999583
1.26427E-06	8.83502591
1.29994E-06	8.8103003
1.33662E-06	8.78582486
1.37433E-06	8.76174271
1.41311E-06	8.73790402
1.45298E-06	8.71430299
1.49398E-06	8.69093381
1.55781E-06	8.65622241
1.62405E-06	8.62215965
1.69343E-06	8.5884094
1.76544E-06	8.55526463
1.84086E-06	8.52241334
1.91914E-06	8.49020605
2.00113E-06	8.4581418
2.08622E-06	8.42658928
2.17535E-06	8.39524505
2.26785E-06	8.36437921
2.36474E-06	8.33368496
2.46529E-06	8.30342712
2.57061E-06	8.27330471
2.67992E-06	8.24357518
2.79441E-06	8.21394107
2.91323E-06	8.18465769
3.03769E-06	8.15546855
3.21154E-06	8.11692489
3.39533E-06	8.07854924
3.58964E-06	8.0403884
3.79508E-06	8.00238317
4.01227E-06	7.96445182
4.24189E-06	7.92655959
4.48464E-06	7.88867719
4.74130E-06	7.85075729
5.08237E-06	7.80320814
5.44904E-06	7.75519598
5.84103E-06	7.70682034
6.26243E-06	7.65775078
6.71293E-06	7.60812091
7.19724E-06	7.55745921
7.82383E-06	7.49532722
8.27158E-06	7.45340273
8.50498E-06	7.43214085
9.37405E-06	7.35757892
1.01902E-05	7.29116289
1.10773E-05	7.22209433
1.20417E-05	7.15029957
1.30901E-05	7.0752375
1.40344E-05	7.01006754
1.52563E-05	6.92808124
1.65845E-05	6.84183969
1.80284E-05	6.75085509
1.95979E-05	6.65459344
2.10078E-05	6.57004851
2.28367E-05	6.46262537
2.48249E-05	6.34855022
2.69861E-05	6.22700342
2.89330E-05	6.11953048
3.10144E-05	6.00645537
3.46658E-05	5.81208511
3.87472E-05	5.58439339
4.21339E-05	5.39987706
4.27148E-05	5.3687781
4.45452E-05	5.26176445
4.70945E-05	5.1150188
4.90909E-05	5.00207981
4.97896E-05	4.95848354
5.19168E-05	4.82793645
5.41072E-05	4.69583345
5.41243E-05	4.69469388
5.72218E-05	4.4934098
5.80107E-05	4.44334625
5.88364E-05	4.38531285
6.04966E-05	4.27054058
6.19903E-05	4.16924457
6.37394E-05	4.03931796
6.50883E-05	3.94132202
6.55380E-05	3.90970466
6.74915E-05	3.75757368
6.79630E-05	3.7222045
6.89061E-05	3.64399586
7.03207E-05	3.530372
7.07922E-05	3.4938347
7.17353E-05	3.41323494
7.26784E-05	3.33652345
7.36214E-05	3.25226466
7.45645E-05	3.17183763
7.50360E-05	3.13313297
7.55076E-05	3.09026948
7.64506E-05	3.00794999
7.69222E-05	2.96872192
7.73937E-05	2.92555664
7.83368E-05	2.8435511
7.88083E-05	2.8050512
7.92798E-05	2.76300317
8.02229E-05	2.68456831
8.11660E-05	2.60671768
8.16375E-05	2.57157407
8.21090E-05	2.53341797
8.28163E-05	2.48195128
8.32879E-05	2.45138834
8.35236E-05	2.4345667
8.42309E-05	2.39045177
8.49382E-05	2.35353719
8.56455E-05	2.32482707
8.63528E-05	2.30551647
8.70601E-05	2.29703432
8.71780E-05	2.29771051
8.77674E-05	2.30309898
8.80032E-05	2.30993297
8.84747E-05	2.32581002
8.85533E-05	2.33001171
8.89462E-05	2.35327163
8.90248E-05	2.35936127
8.93785E-05	2.38883118
8.94178E-05	2.39231798
8.96732E-05	2.42070336
8.99090E-05	2.44814439
9.00072E-05	2.46013409
9.01644E-05	2.48365107
9.03608E-05	2.51417912
9.05377E-05	2.54262765
9.05573E-05	2.54637025
9.07145E-05	2.57715597
9.08618E-05	2.60675417
9.10092E-05	2.63711983
9.10681E-05	2.64957908
9.11418E-05	2.66767009
9.12646E-05	2.69845554
9.13628E-05	2.7235463
9.14611E-05	2.74906745
9.15470E-05	2.77176639
9.15986E-05	2.7856002
9.16330E-05	2.79596005
9.17018E-05	2.81694661
9.17656E-05	2.8366537
9.18246E-05	2.85503811
9.18835E-05	2.8736132
9.19424E-05	2.89238411
9.19719E-05	2.90186156
9.19916E-05	2.90886626
9.20308E-05	2.92297828
9.20800E-05	2.94074922
9.21193E-05	2.95507271
9.21635E-05	2.97130225
9.21979E-05	2.98401142
9.22322E-05	2.99679725
9.22666E-05	3.00966089
9.22912E-05	3.01889756
9.23157E-05	3.02817501
9.23403E-05	3.03749368
9.23649E-05	3.04685399
9.23894E-05	3.05625648
9.24140E-05	3.06570158
9.24385E-05	3.07518974
9.24631E-05	3.08584044
9.24803E-05	3.0933221
9.24975E-05	3.1008255
9.25147E-05	3.1083508
9.25319E-05	3.11589814
9.25490E-05	3.12346776
9.25662E-05	3.1310598
9.25834E-05	3.13867443
9.26006E-05	3.14631182
9.26190E-05	3.15452022
9.26375E-05	3.16275512
9.26559E-05	3.17101679
9.26697E-05	3.17723075
9.26860E-05	3.18456905
9.27064E-05	3.19380673
9.27210E-05	3.20042575
9.27339E-05	3.20629292
9.27467E-05	3.21217378
9.27596E-05	3.21806842
9.27771E-05	3.22609043
9.27910E-05	3.23244174
9.28094E-05	3.24093524
9.28278E-05	3.24945764
9.28462E-05	3.25800919
9.28609E-05	3.26487159
9.28757E-05	3.27175291
9.28904E-05	3.27865329
9.29051E-05	3.28557285
9.29223E-05	3.29367008
9.29346E-05	3.29947273
9.29395E-05	3.30203603
9.29567E-05	3.31103425
9.29739E-05	3.32005931
9.29936E-05	3.33040691
9.30132E-05	3.34079022
9.30329E-05	3.35120956
9.30525E-05	3.36166523
9.30771E-05	3.37478642
9.31016E-05	3.38796552
9.31262E-05	3.40120318
9.31507E-05	3.41449998
9.31802E-05	3.43053528
9.32097E-05	3.44665792
9.32392E-05	3.46286906
9.32686E-05	3.47916981
9.32981E-05	3.49556148
9.33276E-05	3.51204521
9.33472E-05	3.52310702
9.33669E-05	3.53509875
9.34062E-05	3.559251
9.34454E-05	3.58357495
9.34847E-05	3.60807379
9.35240E-05	3.63275057
9.35633E-05	3.65760846
9.36075E-05	3.68579404
9.36567E-05	3.71739081
9.37009E-05	3.74609836
9.37058E-05	3.74954444
9.37549E-05	3.78431257
9.38089E-05	3.82292073
9.38679E-05	3.86548378
9.39268E-05	3.90852356
9.39857E-05	3.95205319
9.40496E-05	3.99977862
9.40938E-05	4.03325687
9.41184E-05	4.05349147
9.41871E-05	4.11087584
9.42559E-05	4.16901108
9.43296E-05	4.23215872
9.44082E-05	4.30052996
9.44867E-05	4.36998465
9.45359E-05	4.41409584
9.45653E-05	4.44267079
9.46537E-05	4.52978988
9.47274E-05	4.60356033
9.48011E-05	4.67843543
9.48797E-05	4.75973118
9.48993E-05	4.7815692
9.49976E-05	4.89288945
9.50860E-05	4.99498288
9.51744E-05	5.09896142
9.52628E-05	5.20490604
9.52726E-05	5.21690558
9.53512E-05	5.31931107
9.54396E-05	5.4366575
9.55280E-05	5.55623716
9.55673E-05	5.61059834
9.56459E-05	5.72553312
9.57638E-05	5.90232509
9.58621E-05	6.05352781
9.58817E-05	6.0855098
9.60094E-05	6.29896535
9.61126E-05	6.47585471
9.61568E-05	6.55347946
9.62157E-05	6.66285697
9.63188E-05	6.85872928
9.64220E-05	7.05930299
9.64515E-05	7.11806063
9.65301E-05	7.28359715
9.66479E-05	7.53847193
9.67462E-05	7.75693145
9.67658E-05	7.80313092
9.68837E-05	8.08806719
9.70016E-05	8.38124039
9.70409E-05	8.48188828
9.71195E-05	8.69460051
9.72374E-05	9.02301403
9.73356E-05	9.30499411
9.73552E-05	9.36465268
9.74731E-05	9.73323194
9.75910E-05	10.1131563
9.76303E-05	10.2438374
9.77089E-05	10.5201874
9.78366E-05	10.9839017
9.79250E-05	11.3164864
9.79692E-05	11.4925102
9.81018E-05	12.039627
9.82197E-05	12.5442509
9.82344E-05	12.6110939
9.83671E-05	13.2349478
9.84997E-05	13.8829249
9.85144E-05	13.9578287
9.86323E-05	14.5858236
9.87109E-05	15.0213136
9.87649E-05	15.3326445
9.88975E-05	16.1276809
9.89074E-05	16.1890602
9.90302E-05	16.9865553
9.91038E-05	17.4853838
9.91628E-05	17.9006977
9.92954E-05	18.8750876
9.93003E-05	18.9127914
9.94280E-05	19.932649
9.94968E-05	20.5065623
9.95606E-05	21.0617575
9.96933E-05	22.2671927
9.96933E-05	22.2671937
9.98259E-05	23.5824097
9.98897E-05	24.2460901
9.99585E-05	24.99162
1.00086E-04	26.4432273
1.00091E-04	26.5015693
1.00224E-04	28.1535745
1.00283E-04	28.9255778
1.00356E-04	29.9336774
1.00479E-04	31.7010489
1.00489E-04	31.8490588
1.00622E-04	33.9517201
1.00676E-04	34.8557834
1.00754E-04	36.2236837
1.00823E-04	37.4879626
1.00887E-04	38.7036474
1.00970E-04	40.3849066
1.01019E-04	41.4091732
1.01112E-04	43.4482636
1.01152E-04	44.3694884
1.01253E-04	46.8237085
1.01285E-04	47.6141285
1.01395E-04	50.5420717
1.01403E-04	50.7591077
1.01520E-04	54.1970653
1.01536E-04	54.6826562
1.01638E-04	57.9555128
1.01678E-04	59.2906085
1.01756E-04	62.0595988
1.01811E-04	64.1181178
1.01874E-04	66.5566345
1.01941E-04	69.3065352
1.01984E-04	71.15202
1.02071E-04	75.0626233
1.02090E-04	75.9857158
1.02196E-04	81.2678883
1.02200E-04	81.4759548
1.02302E-04	87.0894601
1.02330E-04	88.6988019
1.02408E-04	93.4750584
1.02456E-04	96.5311157
1.02515E-04	100.497657
1.02574E-04	104.73475
1.02621E-04	108.25484
1.02691E-04	113.839007
1.02762E-04	119.918853
1.02809E-04	124.169523
1.02833E-04	126.382071
1.02904E-04	133.345138
1.02927E-04	135.78569
1.02974E-04	140.83302
1.03006E-04	144.373718
1.03045E-04	148.952252
1.03108E-04	156.644007
1.03116E-04	157.65287
1.03171E-04	164.995679
1.03222E-04	172.152303
1.03234E-04	173.860261
1.03293E-04	182.829913
1.03297E-04	183.444839
1.03359E-04	193.790203
1.03363E-04	194.471814
1.03422E-04	204.97902
1.03434E-04	207.196745
1.03485E-04	217.081969
1.03505E-04	221.09926
1.03548E-04	230.198506
1.03576E-04	236.302253
1.03603E-04	242.58762
1.03642E-04	252.02844
1.03658E-04	255.914756
1.03705E-04	268.185332
1.03713E-04	270.290165
1.03768E-04	285.813874
1.03823E-04	302.683105
1.03831E-04	305.232435
1.03878E-04	320.980305
1.03894E-04	326.540869
1.03933E-04	340.86777
1.03957E-04	349.9867
1.03988E-04	362.531464
1.04020E-04	375.935462
1.04053E-04	390.645037
1.04082E-04	404.441333
1.04096E-04	411.081517
1.04135E-04	431.028766
1.04139E-04	433.090925
1.04183E-04	456.956858
1.04200E-04	467.256892
1.04226E-04	482.688049
1.04265E-04	507.752455
1.04269E-04	510.34053
1.04308E-04	537.692499
1.04312E-04	540.501686
1.04352E-04	570.196049
1.04354E-04	571.722054
1.04393E-04	603.943934
1.04395E-04	605.647945
1.04432E-04	638.893164
1.04438E-04	644.451943
1.04471E-04	676.808479
1.04479E-04	684.883403
1.04511E-04	718.044114
1.04519E-04	726.850281
1.04550E-04	763.020275
1.04558E-04	772.643982
1.04589E-04	812.192559
1.04597E-04	822.735264
1.04629E-04	866.091278
1.04636E-04	877.633006
1.04664E-04	919.192874
1.04676E-04	938.059117
1.04695E-04	970.447202
1.04715E-04	1004.67323
1.04727E-04	1025.85279
1.04754E-04	1078.12933
1.04758E-04	1085.82959
1.04790E-04	1151.05144
1.04821E-04	1222.17749
1.04853E-04	1299.76254
1.04884E-04	1384.55494
1.04914E-04	1471.40361
1.04915E-04	1477.54646
1.04941E-04	1559.58319
1.04947E-04	1579.64294
1.04969E-04	1655.24665
1.04978E-04	1691.6787
1.04996E-04	1759.13087
1.05010E-04	1814.77575
1.05024E-04	1871.98092
1.05039E-04	1941.35019
1.05051E-04	1994.75932
1.05067E-04	2070.34195
1.05079E-04	2128.48802
1.05094E-04	2210.79274
1.05106E-04	2274.10865
1.05122E-04	2363.53841
1.05132E-04	2420.86989
1.05149E-04	2529.68656
1.05155E-04	2566.89538
1.05177E-04	2710.37639
1.05179E-04	2723.76247
1.05202E-04	2892.50866
1.05204E-04	2907.29284
1.05226E-04	3073.89922
1.05232E-04	3121.62902
1.05249E-04	3268.62482
1.05265E-04	3405.73837
1.05273E-04	3476.12449
1.05295E-04	3678.94881
1.05297E-04	3697.82893
1.05324E-04	3976.56607
1.05328E-04	4017.31674
1.05354E-04	4297.37441
1.05358E-04	4341.39489
1.05383E-04	4642.59006
1.05387E-04	4689.86377
1.05413E-04	5012.28667
1.05416E-04	5062.81802
1.05442E-04	5406.09956
1.05446E-04	5459.92715
1.05481E-04	5966.78119
1.05483E-04	5995.46839
1.05519E-04	6534.08167
1.05521E-04	6565.24111
1.05572E-04	7388.7575
1.05577E-04	7480.41245
1.05698E-04	9514.88892
1.05704E-04	9605.8185
1.05745E-04	10270.6314
1.05750E-04	10343.8811
1.05793E-04	10965.1922
1.05824E-04	11371.7618
1.05835E-04	11508.5085
1.05859E-04	11771.0046
1.05865E-04	11837.1876
1.05893E-04	12098.9342
1.05896E-04	12126.0034
1.05925E-04	12328.6889
1.05928E-04	12349.14
1.05956E-04	12489.2342
1.05959E-04	12502.2781
1.05998E-04	12583.5403
1.06006E-04	12594.609
1.06027E-04	12579.8301
1.06035E-04	12570.5456
1.06050E-04	12526.8789
1.06063E-04	12484.563
1.06082E-04	12392.201
1.06094E-04	12322.4936
1.06113E-04	12189.0846
1.06126E-04	12091.9092
1.06151E-04	11861.1877
1.06159E-04	11784.1248
1.06189E-04	11451.752
1.06192E-04	11414.9211
1.06230E-04	10916.6841
1.06236E-04	10839.0194
1.06280E-04	10196.4655
1.06283E-04	10147.4881
1.06346E-04	9144.27564
1.06438E-04	7640.36074
1.06452E-04	7419.28101
1.06495E-04	6748.95202
1.06507E-04	6569.51478
1.06534E-04	6168.76889
1.06546E-04	6000.33706
1.06574E-04	5625.24205
1.06585E-04	5467.64427
1.06603E-04	5243.71185
1.06625E-04	4975.33731
1.06635E-04	4859.87656
1.06657E-04	4600.17946
1.06667E-04	4493.71215
1.06696E-04	4192.36138
1.06699E-04	4153.07207
1.06721E-04	3942.44312
1.06732E-04	3841.98685
1.06747E-04	3708.54258
1.06764E-04	3556.05277
1.06772E-04	3489.77403
1.06786E-04	3379.48214
1.06798E-04	3286.85852
1.06813E-04	3169.53984
1.06823E-04	3097.9023
1.06841E-04	2975.50904
1.06849E-04	2922.37322
1.06868E-04	2797.11402
