E(MeV)	pendfb7/Gd157:1
5.875692E-05	363.627724
5.876337E-05	346.990963
5.876781E-05	336.218227
5.877184E-05	326.639285
5.877869E-05	311.314285
5.878030E-05	307.787356
5.878877E-05	290.374301
5.878958E-05	288.813531
5.879723E-05	274.328749
5.880046E-05	268.591058
5.880570E-05	259.481825
5.881134E-05	250.294801
5.881538E-05	243.885363
5.882263E-05	233.129435
5.882505E-05	229.631279
5.883473E-05	216.584766
5.884440E-05	204.718791
5.884682E-05	201.946305
5.885408E-05	193.844614
5.885891E-05	188.794078
5.886375E-05	183.871264
5.887101E-05	176.961523
5.887343E-05	174.715013
5.888310E-05	166.299088
5.889278E-05	158.628346
5.889923E-05	153.822913
5.890245E-05	151.496312
5.891293E-05	144.403534
5.891535E-05	142.874655
5.892503E-05	136.953515
5.893148E-05	133.278352
5.893712E-05	130.159372
5.894760E-05	124.756051
5.894921E-05	123.948436
5.896131E-05	118.286626
5.896373E-05	117.224078
5.897340E-05	113.095771
5.897985E-05	110.533224
5.898953E-05	106.817946
5.900404E-05	101.666997
5.900565E-05	101.115995
5.902178E-05	96.0081583
5.902823E-05	94.1038076
5.903790E-05	91.3519728
5.905241E-05	87.4920843
5.905362E-05	87.1812574
5.906934E-05	83.3911629
5.907660E-05	81.7591204
5.909031E-05	78.7898107
5.910643E-05	75.5533509
5.911127E-05	74.6190054
5.913223E-05	70.8564576
5.913626E-05	70.1804679
5.915319E-05	67.4472517
5.916609E-05	65.4972452
5.917416E-05	64.3207861
5.919512E-05	61.4504074
5.919593E-05	61.3467319
5.921850E-05	58.5439766
5.922576E-05	57.7016394
5.924430E-05	55.6350703
5.927010E-05	52.9499418
5.927050E-05	52.910568
5.929590E-05	50.5471239
5.931525E-05	48.8552876
5.932170E-05	48.31444
5.934750E-05	46.2789165
5.935556E-05	45.6781691
5.937330E-05	44.4068507
5.939588E-05	42.8767599
5.939910E-05	42.6659501
5.942813E-05	40.8753428
5.943619E-05	40.407214
5.946038E-05	39.06382
5.949263E-05	37.3809726
5.949666E-05	37.1825245
5.952488E-05	35.8639041
5.955713E-05	34.4410735
5.958938E-05	33.1586072
5.961759E-05	32.0946047
5.962163E-05	31.9493906
5.965388E-05	30.8470486
5.967806E-05	30.0625296
5.969016E-05	29.6897393
5.973047E-05	28.5169692
5.975869E-05	27.7415119
5.977078E-05	27.4273029
5.981109E-05	26.4373337
5.983931E-05	25.7799835
5.985141E-05	25.512954
5.989172E-05	24.668167
5.991994E-05	24.1051502
5.993203E-05	23.8772334
5.999250E-05	22.8045109
6.002072E-05	22.3334861
6.004088E-05	22.0161776
6.008925E-05	21.294059
6.011142E-05	20.9791141
6.013763E-05	20.6261239
6.018600E-05	20.005559
6.020213E-05	19.8079612
6.023438E-05	19.4352621
6.030694E-05	18.6425526
6.032306E-05	18.4770401
6.037950E-05	17.9342943
6.044400E-05	17.3488087
6.050850E-05	16.8257847
6.056494E-05	16.390268
6.057300E-05	16.3315167
6.063750E-05	15.8839132
6.068588E-05	15.5631507
6.070200E-05	15.4628028
6.076650E-05	15.0791808
6.084713E-05	14.6240734
6.086325E-05	14.5391167
6.093581E-05	14.1770951
6.100838E-05	13.8311287
6.101644E-05	13.7952263
6.109706E-05	13.4528521
6.117769E-05	13.1252385
6.118575E-05	13.0937913
6.125831E-05	12.8307565
6.133894E-05	12.5502502
6.137925E-05	12.4164943
6.145988E-05	12.171445
6.157477E-05	11.841219
6.166950E-05	11.5814035
6.167756E-05	11.5613889
6.178036E-05	11.3173284
6.188316E-05	11.0831452
6.199200E-05	10.8460695
6.202022E-05	10.7906524
6.215728E-05	10.5353763
6.229434E-05	10.2923379
6.237900E-05	10.1489467
6.243141E-05	10.0687597
6.256847E-05	9.86882879
6.270023E-05	9.68504424
6.276600E-05	9.59705764
6.282670E-05	9.52234754
6.285615E-05	9.48765373
6.295317E-05	9.37334132
6.297594E-05	9.34766384
6.306578E-05	9.24633985
6.307964E-05	9.23071067
6.311917E-05	9.18807818
6.316527E-05	9.14283194
6.320611E-05	9.10276026
6.326264E-05	9.05001868
6.333258E-05	8.98476189
6.345905E-05	8.87283536
6.354082E-05	8.80566228
6.364875E-05	8.71699337
6.378273E-05	8.61643961
6.391672E-05	8.5245393
6.405070E-05	8.44229922
6.418469E-05	8.37117025
6.427401E-05	8.33087688
6.436333E-05	8.29714321
6.444500E-05	8.27282564
6.452667E-05	8.25562697
6.460833E-05	8.24659098
6.469000E-05	8.24116644
6.477167E-05	8.24675642
6.485333E-05	8.26536832
6.491458E-05	8.28939158
6.497583E-05	8.32349913
6.500646E-05	8.3466602
6.504219E-05	8.36972403
6.509323E-05	8.41352397
6.514427E-05	8.46822593
6.519531E-05	8.53543479
6.524635E-05	8.61707555
6.529740E-05	8.71547242
6.534333E-05	8.8216546
6.534844E-05	8.8330959
6.538672E-05	8.93381321
6.542500E-05	9.04924098
6.546073E-05	9.17207608
6.549646E-05	9.31153623
6.553219E-05	9.46999271
6.556792E-05	9.65027345
6.560365E-05	9.85577748
6.563938E-05	10.0906177
6.566617E-05	10.2889821
6.569297E-05	10.5091889
6.572359E-05	10.7914592
6.573125E-05	10.8706154
6.574911E-05	11.0595203
6.577464E-05	11.3593794
6.580016E-05	11.6937298
6.581802E-05	11.9557394
6.582568E-05	12.0710985
6.585120E-05	12.5022773
6.587034E-05	12.8612292
6.588948E-05	13.2554042
6.589458E-05	13.3713021
6.590862E-05	13.6991886
6.592521E-05	14.124308
6.594563E-05	14.7033525
6.594563E-05	14.7033554
6.596094E-05	15.1976171
6.597625E-05	15.7388473
6.598391E-05	16.0366624
6.599156E-05	16.3430667
6.600688E-05	17.0193559
6.601645E-05	17.4886736
6.602219E-05	17.7772521
6.603559E-05	18.5278545
6.603750E-05	18.6374717
6.605281E-05	19.6195636
6.605473E-05	19.7551523
6.606302E-05	20.3563575
6.607323E-05	21.1593868
6.607387E-05	21.2145267
6.608548E-05	22.2432661
6.609301E-05	22.978713
6.609620E-05	23.2981183
6.610692E-05	24.4758027
6.610736E-05	24.5298559
6.611764E-05	25.7997764
6.612172E-05	26.3565063
6.612835E-05	27.2825165
6.613607E-05	28.4719483
6.613907E-05	28.9435372
6.614564E-05	30.0857751
6.614979E-05	30.8189405
6.615521E-05	31.8799058
6.616051E-05	32.9357076
6.616664E-05	34.2646642
6.616766E-05	34.4906019
6.617480E-05	36.1831211
6.617659E-05	36.6363894
6.618195E-05	38.0210555
6.618654E-05	39.292003
6.618909E-05	40.0114921
6.619649E-05	42.2671436
6.619828E-05	42.82217
6.620645E-05	45.5798795
6.620670E-05	45.6677256
6.621513E-05	48.8062308
6.621640E-05	49.3212502
6.622355E-05	52.2584813
6.622635E-05	53.5069096
6.623197E-05	56.0505682
6.623631E-05	58.1746719
6.624039E-05	60.2116597
6.624626E-05	63.3721295
6.624881E-05	64.7677807
6.625290E-05	67.1752221
6.625723E-05	69.7647451
6.625953E-05	71.2411511
6.626566E-05	75.2354006
6.626872E-05	77.3832377
6.627408E-05	81.1991372
6.627638E-05	82.9552494
6.628250E-05	87.7017721
6.628403E-05	88.9782149
6.629169E-05	95.4443787
6.629169E-05	95.4444696
6.629934E-05	102.497902
6.630088E-05	103.92742
6.630700E-05	110.067622
6.631006E-05	113.17754
6.631466E-05	118.17581
6.631925E-05	123.23663
6.632231E-05	126.843494
6.632844E-05	134.144095
6.632997E-05	136.090618
6.633763E-05	145.935974
6.633763E-05	145.936111
6.634528E-05	156.526209
6.634681E-05	158.668332
6.635294E-05	167.752694
6.635600E-05	172.353039
6.636315E-05	183.751738
6.636672E-05	189.530481
6.637335E-05	200.934286
6.637744E-05	208.044483
6.638356E-05	219.329298
6.638816E-05	227.897789
6.639377E-05	238.929658
6.639888E-05	249.074531
6.640398E-05	259.712518
6.640959E-05	271.538781
6.641419E-05	281.731746
6.642440E-05	304.60127
6.642542E-05	306.913751
6.643971E-05	341.126094
6.644379E-05	351.010374
6.645502E-05	379.536322
6.646676E-05	409.646725
6.647493E-05	431.146065
6.651525E-05	538.047079
6.652852E-05	571.675874
6.653822E-05	596.028348
6.654690E-05	616.16215
6.655813E-05	641.854761
6.656323E-05	652.410385
6.657344E-05	673.107999
6.657854E-05	682.297482
6.658773E-05	698.416303
6.659232E-05	705.357084
6.660120E-05	718.351155
6.660468E-05	722.547218
6.661407E-05	733.440558
6.661652E-05	735.663757
6.662570E-05	743.516594
6.662877E-05	745.353609
6.663775E-05	750.233606
6.664102E-05	751.144366
6.664967E-05	752.989369
6.665613E-05	752.606615
6.666225E-05	751.870709
6.666593E-05	750.521918
6.667205E-05	747.902273
6.668103E-05	741.734126
6.668634E-05	737.727578
6.669451E-05	729.260738
6.669951E-05	723.754572
6.670921E-05	710.58521
6.671329E-05	704.781922
6.672452E-05	686.011911
6.672860E-05	678.95005
6.673983E-05	656.746953
6.674698E-05	642.250418
6.675617E-05	621.555727
6.676740E-05	595.778059
6.677250E-05	583.171336
6.679292E-05	532.019404
6.679343E-05	530.726929
6.683681E-05	417.728957
6.685366E-05	375.124474
6.685417E-05	373.882862
6.687050E-05	334.454793
6.687254E-05	329.755675
6.688479E-05	301.855889
6.689092E-05	288.628274
6.689908E-05	271.200244
6.690470E-05	259.841106
6.690980E-05	249.638983
6.691848E-05	233.153068
6.692052E-05	229.327452
6.693175E-05	209.442119
6.693277E-05	207.727478
6.693992E-05	195.891957
6.694298E-05	191.052983
6.694808E-05	183.088034
6.695319E-05	175.506744
6.695625E-05	171.017384
6.696340E-05	161.068448
6.696442E-05	159.666512
6.697258E-05	149.037811
6.697360E-05	147.780242
6.698075E-05	139.109084
6.698381E-05	135.598265
6.698892E-05	129.837939
6.699402E-05	124.425849
6.699810E-05	120.165803
6.700423E-05	114.16284
6.700576E-05	112.686809
6.701342E-05	105.725354
6.701444E-05	104.850209
6.702107E-05	99.2626594
6.702465E-05	96.4298355
6.702873E-05	93.2505803
6.703485E-05	88.7664063
6.703639E-05	87.6656852
6.704404E-05	82.4970279
6.704506E-05	81.8497931
6.705170E-05	77.7244007
6.705527E-05	75.6403474
6.705935E-05	73.3048852
6.706548E-05	70.0212828
6.706701E-05	69.2163885
6.707467E-05	65.447263
6.707569E-05	64.9742974
6.708130E-05	62.4266972
6.708590E-05	60.4577854
6.708794E-05	59.6038974
6.709457E-05	56.9846676
6.710044E-05	54.8266057
6.710453E-05	53.3687453
6.711448E-05	50.109471
6.711461E-05	50.0710663
6.712443E-05	47.2031212
6.712877E-05	46.0394483
6.713439E-05	44.577519
6.714294E-05	42.5318373
6.714434E-05	42.2054285
6.715429E-05	40.0777682
6.715710E-05	39.5244498
6.716424E-05	38.1633259
6.717420E-05	36.4145201
6.717598E-05	36.1252289
6.718530E-05	34.6751513
6.719423E-05	33.3881743
6.719487E-05	33.3021014
6.720316E-05	32.2252159
6.721210E-05	31.1388627
6.721376E-05	30.9521073
6.722549E-05	29.6787651
6.723264E-05	28.9707158
6.723889E-05	28.3737205
6.725229E-05	27.2013321
6.725484E-05	26.9953744
6.726569E-05	26.1560835
6.727909E-05	25.1972868
6.728036E-05	25.1123551
6.729249E-05	24.3391963
6.730589E-05	23.5424837
6.732375E-05	22.6042626
6.733906E-05	21.8598441
6.734417E-05	21.6274394
6.735438E-05	21.1869205
6.737479E-05	20.3687612
6.738245E-05	20.0848982
6.739521E-05	19.6345199
6.741563E-05	18.9657697
6.742073E-05	18.8096865
6.743604E-05	18.3654615
6.745646E-05	17.8115419
6.747177E-05	17.4211842
6.747688E-05	17.2980363
6.749984E-05	16.7787611
6.752281E-05	16.2934324
6.752536E-05	16.2421748
6.755089E-05	15.7640424
6.757385E-05	15.3606676
6.757641E-05	15.3183799
6.760193E-05	14.9216878
6.762745E-05	14.5480242
6.765042E-05	14.2300447
6.765297E-05	14.1971222
6.767849E-05	13.8859798
6.771039E-05	13.519491
6.773719E-05	13.2317208
6.774867E-05	13.1168084
6.778695E-05	12.7606995
6.782396E-05	12.4388121
6.782523E-05	12.4284083
6.786352E-05	12.1362846
6.790180E-05	11.8615218
6.791073E-05	11.80095
6.794008E-05	11.6171013
6.797836E-05	11.3906219
6.802302E-05	11.1411541
6.804854E-05	11.0070607
6.807406E-05	10.8851726
6.812510E-05	10.6569629
6.817615E-05	10.4421701
6.820167E-05	10.3405886
6.822719E-05	10.2479937
6.827823E-05	10.0729395
6.832927E-05	9.9067615
6.835479E-05	9.82757754
6.838031E-05	9.75602585
6.848240E-05	9.48972957
6.855896E-05	9.3045925
6.857938E-05	9.25797289
6.863552E-05	9.14426052
6.871208E-05	8.99795152
6.878865E-05	8.85913906
6.883969E-05	8.77091324
6.886521E-05	8.73150884
6.894177E-05	8.618921
6.901833E-05	8.51124422
6.910000E-05	8.40167193
6.912042E-05	8.37705465
6.922250E-05	8.26043525
6.932458E-05	8.1493135
6.940625E-05	8.06418145
6.942667E-05	8.04498478
6.952875E-05	7.95305759
6.968188E-05	7.82162897
6.971250E-05	7.79664738
6.983500E-05	7.70809347
6.997792E-05	7.60965005
7.012083E-05	7.51507741
7.024333E-05	7.43682191
7.026375E-05	7.42545379
7.040667E-05	7.3487225
7.062104E-05	7.23815907
7.083542E-05	7.132173
7.089667E-05	7.10303819
7.106510E-05	7.03331052
7.132542E-05	6.92977567
7.158573E-05	6.82998031
7.179500E-05	6.75313308
7.201958E-05	6.68007874
7.236667E-05	6.5723808
7.266417E-05	6.48317019
7.295533E-05	6.39929076
7.316000E-05	6.34390211
7.359200E-05	6.23233426
7.388000E-05	6.16064601
7.416800E-05	6.09128566
7.447200E-05	6.0206343
7.479200E-05	5.9493297
7.511200E-05	5.88156009
7.527200E-05	5.84965379
7.543200E-05	5.81390941
7.573600E-05	5.75022781
7.595200E-05	5.70790942
7.616800E-05	5.66836921
7.638400E-05	5.6319211
7.642400E-05	5.62586303
7.660000E-05	5.59313018
7.681600E-05	5.55740096
7.700000E-05	5.53134964
7.703200E-05	5.52561737
7.724800E-05	5.49304253
7.739200E-05	5.47533035
7.753600E-05	5.46134306
7.757600E-05	5.45864311
7.768000E-05	5.44681469
7.782400E-05	5.43535419
7.795200E-05	5.42992514
7.800800E-05	5.42965429
7.806400E-05	5.42664663
7.817600E-05	5.42509902
7.828800E-05	5.42861394
7.836000E-05	5.43457058
7.840000E-05	5.43532597
7.851200E-05	5.44403572
7.862400E-05	5.4604177
7.873600E-05	5.48578868
7.877600E-05	5.49831337
7.883200E-05	5.51209363
7.891200E-05	5.53849815
7.898400E-05	5.56849907
7.899200E-05	5.57129262
7.907200E-05	5.60707158
7.915200E-05	5.65177214
7.923200E-05	5.70667069
7.924432E-05	5.71692883
7.927200E-05	5.73997824
7.931200E-05	5.76997882
7.939200E-05	5.84351402
7.945284E-05	5.91041076
7.946000E-05	5.91828257
7.948800E-05	5.9550975
7.954400E-05	6.02428881
7.960000E-05	6.10624492
7.965600E-05	6.19989736
7.966136E-05	6.21012969
7.968000E-05	6.24569411
7.971200E-05	6.30374283
7.976800E-05	6.42031095
7.982400E-05	6.55396692
7.988000E-05	6.70721969
7.992000E-05	6.83346626
7.994000E-05	6.89431907
8.000000E-05	7.10730414
8.004000E-05	7.26885835
8.008000E-05	7.44828294
8.012000E-05	7.64782084
8.016000E-05	7.87008743
8.020000E-05	8.11815131
8.023600E-05	8.36644714
8.027200E-05	8.64167656
8.030800E-05	8.9474977
8.034400E-05	9.28824052
8.038000E-05	9.66906773
8.039600E-05	9.85889765
8.041600E-05	10.0984504
8.045200E-05	10.5834633
8.046800E-05	10.8231968
8.047900E-05	10.9900247
8.051280E-05	11.5597927
8.053760E-05	12.0242135
8.054000E-05	12.0735249
8.056240E-05	12.5400837
8.058720E-05	13.1080988
8.059400E-05	13.2800438
8.061200E-05	13.7409222
8.063000E-05	14.2513846
8.063680E-05	14.4469308
8.066160E-05	15.2397551
8.067040E-05	15.5543448
8.068640E-05	16.1350226
8.070400E-05	16.8457624
8.070720E-05	16.9767852
8.072640E-05	17.8472357
8.072800E-05	17.9206918
8.074800E-05	18.9421465
8.074880E-05	18.9835613
8.076440E-05	19.8734271
8.076880E-05	20.1474492
8.078000E-05	20.854584
8.078960E-05	21.5183514
8.079560E-05	21.9387823
8.080520E-05	22.6778787
8.081120E-05	23.1456275
8.082080E-05	23.9707996
8.082680E-05	24.4934856
8.083640E-05	25.4188229
8.084240E-05	26.0054849
8.085200E-05	27.0432867
8.085680E-05	27.5701666
8.086760E-05	28.868141
8.086880E-05	29.01431
8.087800E-05	30.2337217
8.088080E-05	30.6090285
8.088840E-05	31.7195743
8.089280E-05	32.3699223
8.089880E-05	33.3383806
8.090480E-05	34.3174885
8.090800E-05	34.8886496
8.091680E-05	36.4783606
8.092000E-05	37.1114768
8.092880E-05	38.8768921
8.093200E-05	39.5806419
8.094000E-05	41.3607295
8.094080E-05	41.5405696
8.094800E-05	43.3148959
8.095280E-05	44.5097379
8.095600E-05	45.3837129
8.096400E-05	47.590311
8.096480E-05	47.8133216
8.097200E-05	50.0147061
8.097680E-05	51.4975807
8.098000E-05	52.5753797
8.098720E-05	55.0252327
8.098800E-05	55.3192694
8.099600E-05	58.289405
8.099680E-05	58.5896279
8.100400E-05	61.4964884
8.100640E-05	62.4758026
8.101200E-05	64.9331014
8.101600E-05	66.7068596
8.102000E-05	68.6132478
8.102560E-05	71.3100162
8.102800E-05	72.551321
8.103520E-05	76.3185152
8.103800E-05	77.8904981
8.104480E-05	81.7545664
8.104700E-05	83.0944835
8.105440E-05	87.6528847
8.105600E-05	88.7079921
8.106400E-05	94.0429168
8.106500E-05	94.755859
8.107360E-05	100.955159
8.107400E-05	101.262971
8.108300E-05	108.264274
8.108320E-05	108.421634
8.109200E-05	115.77685
8.110080E-05	123.645632
8.110100E-05	123.834658
8.110960E-05	132.047203
8.111000E-05	132.455697
8.111900E-05	141.739153
8.112280E-05	145.699421
8.112800E-05	151.548491
8.113600E-05	160.630569
8.114800E-05	175.43099
8.114920E-05	176.929849
8.116000E-05	191.33294
8.116160E-05	193.492426
8.117200E-05	208.374092
8.117360E-05	210.689616
8.118400E-05	226.567257
8.118560E-05	229.035177
8.119520E-05	244.712502
8.120160E-05	255.253559
8.120480E-05	260.83922
8.121760E-05	283.370178
8.123040E-05	307.205621
8.123200E-05	310.214092
8.124880E-05	343.26161
8.125360E-05	352.789679
8.126560E-05	377.826524
8.129240E-05	434.187833
8.132800E-05	509.361981
8.134720E-05	548.210183
8.135200E-05	557.829823
8.136800E-05	587.9341
8.136960E-05	590.731566
8.138400E-05	615.525277
8.139040E-05	625.566938
8.139840E-05	637.847857
8.140960E-05	653.17095
8.141280E-05	657.423662
8.142592E-05	672.533855
8.142784E-05	674.393669
8.143904E-05	684.785155
8.144352E-05	687.952228
8.145568E-05	696.037814
8.145952E-05	697.354286
8.147232E-05	701.223244
8.148038E-05	703.358942
8.148512E-05	703.120073
8.149536E-05	702.135227
8.150304E-05	699.679078
8.150880E-05	697.535605
8.152032E-05	690.881119
8.152224E-05	689.673953
8.153504E-05	679.17063
8.153840E-05	675.808092
8.154848E-05	665.271707
8.155280E-05	660.005365
8.156256E-05	647.740269
8.156800E-05	640.010655
8.157760E-05	626.025324
8.158400E-05	615.740246
8.159360E-05	599.982058
8.160240E-05	584.380571
8.161120E-05	568.497628
8.162320E-05	545.353537
8.164000E-05	512.500595
8.164800E-05	496.367322
8.169200E-05	406.824288
8.171360E-05	364.486054
8.171520E-05	361.480678
8.172800E-05	337.607609
8.173920E-05	317.784331
8.174680E-05	304.470432
8.176000E-05	282.726833
8.176040E-05	282.105715
8.177320E-05	262.461975
8.177600E-05	258.444528
8.178640E-05	243.700676
8.179160E-05	236.868881
8.179960E-05	226.503806
8.180720E-05	217.467426
8.181280E-05	210.914319
8.182280E-05	200.246207
8.182480E-05	198.15072
8.183680E-05	186.768321
8.183840E-05	185.409669
8.184880E-05	176.749311
8.184970E-05	176.089935
8.186080E-05	168.097702
8.186100E-05	167.974969
8.187230E-05	161.105902
8.187280E-05	160.806282
8.188080E-05	156.700337
8.188359E-05	155.446612
8.188880E-05	153.179094
8.189489E-05	150.915579
8.189680E-05	150.231499
8.190480E-05	147.870023
8.190619E-05	147.546879
8.191280E-05	146.094472
8.191749E-05	145.429248
8.192480E-05	144.480106
8.192879E-05	144.269549
8.193280E-05	144.104415
8.194009E-05	144.248101
8.194080E-05	144.270138
8.194986E-05	145.131699
8.195139E-05	145.378603
8.195876E-05	146.657825
8.196485E-05	148.112199
8.196765E-05	148.812681
8.197672E-05	151.756332
8.197951E-05	152.69204
8.198859E-05	156.485487
8.199138E-05	157.677748
8.200046E-05	162.294409
8.200324E-05	163.733358
8.201233E-05	169.142226
8.201510E-05	170.816857
8.202420E-05	176.981799
8.202696E-05	178.879389
8.203607E-05	185.758314
8.203882E-05	187.86461
8.204793E-05	195.442686
8.205216E-05	198.992584
8.206071E-05	206.749284
8.206697E-05	212.491685
8.207438E-05	219.82115
8.208805E-05	233.464726
8.208919E-05	234.610106
8.210173E-05	248.190928
8.211654E-05	264.340533
8.214132E-05	291.544125
8.215870E-05	310.736605
8.218434E-05	337.519635
8.220656E-05	358.352987
8.220770E-05	359.282727
8.222365E-05	372.217691
8.223049E-05	376.91335
8.223961E-05	383.104788
8.224941E-05	388.471553
8.225465E-05	391.296438
8.226627E-05	395.98132
8.226901E-05	397.055591
8.228450E-05	400.734601
8.228633E-05	401.144249
8.229711E-05	402.030249
8.230456E-05	401.700364
8.231094E-05	401.335124
8.232051E-05	399.397641
8.232552E-05	398.3174
8.233920E-05	393.444546
8.235378E-05	386.091412
8.235492E-05	385.363296
8.236951E-05	375.866251
8.237179E-05	374.082068
8.238660E-05	362.30599
8.238888E-05	360.199992
8.240711E-05	343.134244
8.240825E-05	341.934731
8.242762E-05	321.325951
8.242990E-05	318.878423
8.245041E-05	295.054647
8.245611E-05	288.390038
8.247320E-05	267.752213
8.251195E-05	220.707365
8.253075E-05	198.794848
8.254898E-05	178.529741
8.255981E-05	167.154964
8.256493E-05	161.791606
8.257690E-05	149.93967
8.258886E-05	138.690819
8.259057E-05	137.172938
8.260083E-05	128.125364
8.261108E-05	119.581877
8.261222E-05	118.684455
8.262134E-05	111.557846
8.263159E-05	104.003799
8.263501E-05	101.63785
8.264185E-05	96.9488334
8.265211E-05	90.3609216
8.265780E-05	86.9410484
8.266236E-05	84.230272
8.267262E-05	78.5472972
8.267490E-05	77.3729658
8.268287E-05	73.2994617
8.269199E-05	68.9811151
8.269313E-05	68.4462735
8.270338E-05	63.9920244
8.270908E-05	61.7051666
8.271364E-05	59.8944463
8.272389E-05	56.1369016
8.272617E-05	55.3674956
8.273415E-05	52.704946
8.274327E-05	49.9056695
8.274441E-05	49.5597215
8.275466E-05	46.6996127
8.276036E-05	45.240328
8.276492E-05	44.0904684
8.277517E-05	41.7174456
8.278543E-05	39.5402551
8.278600E-05	39.4297217
8.279682E-05	37.3727797
8.280594E-05	35.784273
8.281164E-05	34.8640351
8.281505E-05	34.3236412
8.282417E-05	32.9887564
8.283329E-05	31.7507534
8.283984E-05	30.9243691
8.284240E-05	30.6090457
8.285152E-05	29.5681572
8.286519E-05	28.141476
8.287317E-05	27.3920722
8.287887E-05	26.8717452
8.289254E-05	25.7454612
8.290621E-05	24.7247452
8.290650E-05	24.7053731
8.291989E-05	23.8216968
8.293356E-05	22.9975708
8.293983E-05	22.6545666
8.295094E-05	22.0657807
8.297017E-05	21.1518589
8.298427E-05	20.5483812
8.298940E-05	20.3368384
8.300863E-05	19.6184749
8.302786E-05	18.9622925
8.303498E-05	18.7385423
8.304708E-05	18.3731725
8.306631E-05	17.8368509
8.309195E-05	17.1791572
8.311759E-05	16.6006626
8.314323E-05	16.0678101
8.314893E-05	15.9582833
8.317101E-05	15.552858
8.321730E-05	14.7848999
8.323439E-05	14.5291855
8.325433E-05	14.244974
8.329137E-05	13.760886
8.330703E-05	13.5716426
8.332840E-05	13.3240796
8.336543E-05	12.9262645
8.337968E-05	12.7835933
8.340247E-05	12.5654214
8.343950E-05	12.2341621
8.347653E-05	11.9246216
8.348223E-05	11.8792385
8.355345E-05	11.362172
8.357339E-05	11.2305542
8.361043E-05	10.9978512
8.366740E-05	10.6675526
8.367880E-05	10.6062095
8.372438E-05	10.3756316
8.378135E-05	10.1076762
8.383833E-05	9.85729228
8.384972E-05	9.8102877
8.389530E-05	9.63562617
8.396958E-05	9.37106114
8.402065E-05	9.20275743
8.404387E-05	9.13169432
8.411815E-05	8.92143974
8.419243E-05	8.72613765
8.424969E-05	8.58581876
8.426671E-05	8.54731761
8.434100E-05	8.39127537
8.441528E-05	8.24611693
8.448956E-05	8.11103411
8.450778E-05	8.08029737
8.456943E-05	7.98394231
8.464931E-05	7.86944933
8.472918E-05	7.76491621
8.476588E-05	7.72137469
8.480906E-05	7.67318935
8.491753E-05	7.56775222
8.502601E-05	7.48076144
8.509833E-05	7.43352004
8.517065E-05	7.39544104
8.524296E-05	7.36718926
8.531528E-05	7.34961819
8.538760E-05	7.34379715
8.545236E-05	7.34963102
8.545668E-05	7.35079481
8.551713E-05	7.36260319
8.558189E-05	7.38825621
8.564665E-05	7.42858064
8.571141E-05	7.48561846
8.573300E-05	7.51103948
8.577618E-05	7.55629871
8.584094E-05	7.64651191
8.588951E-05	7.73109489
8.594888E-05	7.85729811
8.595751E-05	7.87926334
8.599205E-05	7.96142993
8.603523E-05	8.08152506
8.607840E-05	8.2213293
8.612158E-05	8.38358768
8.613021E-05	8.42118355
8.616475E-05	8.56554584
8.620793E-05	8.77563603
8.625110E-05	9.02009564
8.625714E-05	9.05926045
8.628478E-05	9.23313929
8.631845E-05	9.47272916
8.635213E-05	9.74387722
8.637890E-05	9.98816863
8.638581E-05	10.0496852
8.641948E-05	10.3913257
8.645316E-05	10.7814578
8.647842E-05	11.1107836
8.650065E-05	11.4324667
8.650367E-05	11.4753863
8.653260E-05	11.9369527
8.655678E-05	12.3705878
8.658096E-05	12.8545928
8.660514E-05	13.3967596
8.662931E-05	14.0066157
8.665349E-05	14.6959319
8.667162E-05	15.2737682
8.668976E-05	15.9120413
8.670789E-05	16.6197746
8.672343E-05	17.2898331
8.674070E-05	18.1179243
8.674243E-05	18.201301
8.675668E-05	18.9653926
8.677093E-05	19.8044964
8.678517E-05	20.7288276
8.678647E-05	20.8216744
8.679942E-05	21.7564884
8.681238E-05	22.7919057
8.681367E-05	22.8962166
8.682792E-05	24.1699703
8.683828E-05	25.2013927
8.684217E-05	25.5908746
8.685555E-05	27.0875274
8.685641E-05	27.1847218
8.686980E-05	28.8626787
8.687282E-05	29.2811887
8.688146E-05	30.4849836
8.689009E-05	31.8067626
8.689311E-05	32.272412
8.690304E-05	33.9532586
8.690477E-05	34.2473503
8.691600E-05	36.3483291
8.691643E-05	36.4296624
8.692808E-05	38.8433322
8.692895E-05	39.0399722
8.693974E-05	41.5130122
8.694190E-05	42.056816
8.695140E-05	44.4648981
8.695485E-05	45.4271492
8.696306E-05	47.7276904
8.696781E-05	49.1900643
8.697471E-05	51.3291732
8.697644E-05	51.9157906
8.698508E-05	54.8621392
8.698637E-05	55.3062706
8.699371E-05	58.0416662
8.699608E-05	58.9309769
8.700235E-05	61.4768155
8.700774E-05	63.6820924
8.701098E-05	65.1274197
8.701940E-05	68.9030742
8.701962E-05	69.0086026
8.702825E-05	73.250758
8.703106E-05	74.6362797
8.703689E-05	77.7666249
8.704271E-05	80.9121297
8.704552E-05	82.5560111
8.705437E-05	87.7664136
8.705502E-05	88.179234
8.706452E-05	94.2649514
8.706603E-05	95.2383901
8.707402E-05	100.792835
8.707769E-05	103.358313
8.708351E-05	107.727006
8.708805E-05	111.141132
8.709172E-05	114.114014
8.709992E-05	120.787638
8.710165E-05	122.198846
8.710812E-05	127.92231
8.711525E-05	134.244702
8.711633E-05	135.275998
