E(MeV)	mcnp/Pd-105:1	
1.539624063E-04	17.45634079	
1.539967052E-04	19.11973763	
1.540310914E-04	21.07389069	
1.540654048E-04	23.32632446	
1.540997910E-04	25.89987946	
1.541342062E-04	28.78827286	
1.541685051E-04	31.96846199	
1.542028040E-04	35.41662216	
1.542543032E-04	40.997715	
1.543058024E-04	46.8526268	
1.543745020E-04	54.55804062	
1.544088009E-04	58.12065506	
1.544603001E-04	62.79140854	
1.545031992E-04	65.83837128	
1.545668929E-04	68.56530762	
1.545999985E-04	69.03216553	
1.546441054E-04	68.60148621	
1.546771964E-04	67.50609589	
1.547180000E-04	65.30636597	
1.547628053E-04	61.94814301	
1.548075961E-04	57.79957199	
1.548821019E-04	49.81049728	
1.550164015E-04	35.00751495	
1.550760935E-04	29.28880501	
1.551059977E-04	26.73818207	
1.551358000E-04	24.42205811	
1.551656896E-04	22.32401657	
1.551954920E-04	20.45826912	
1.552252943E-04	18.80393982	
1.552550966E-04	17.34990692	
1.552850008E-04	16.07704735	
1.553148031E-04	14.97663975	
1.553446928E-04	14.02470875	
1.553744951E-04	13.20902634	
1.554043993E-04	12.50700951	
1.554342016E-04	11.90861702	
1.554640912E-04	11.39497757	
1.554940100E-04	10.95521164	
1.555237977E-04	10.57901001	
1.555536001E-04	10.25524426	
1.555834897E-04	9.974113464	
1.556431962E-04	9.516980171	
1.557029027E-04	9.163173676	
1.557626092E-04	8.881915092	
1.558223012E-04	8.652674675	
1.558820077E-04	8.461535454	
1.560012897E-04	8.159700394	
1.561207027E-04	7.931171894	
1.562401012E-04	7.753713608	
1.563594124E-04	7.615347862	
1.564788108E-04	7.509137154	
1.565980929E-04	7.432095051	
1.567174913E-04	7.383531094	
1.568369044E-04	7.365589142	
1.569563028E-04	7.383476257	
1.570756140E-04	7.447013855	
1.571353059E-04	7.501048088	
1.571950124E-04	7.574259758	
1.572547044E-04	7.671387672	
1.573144109E-04	7.799461365	
1.573741029E-04	7.968517303	
1.574336929E-04	8.193229675	
1.574933995E-04	8.497245789	
1.575531060E-04	8.914920807	
1.575828937E-04	9.181070328	
1.576127979E-04	9.497995377	
1.576427021E-04	9.874794006	
1.576725044E-04	10.32293129	
1.577023068E-04	10.8573513	
1.577320945E-04	11.49538231	
1.577618968E-04	12.25595284	
1.577917865E-04	13.16575623	
1.578217052E-04	14.24710846	
1.578515075E-04	15.5230751	
1.578812953E-04	17.02482033	
1.579111995E-04	18.79000473	
1.579409873E-04	20.83818436	
1.579709060E-04	23.21509361	
1.580007083E-04	25.92946625	
1.580305980E-04	29.02470398	
1.580604003E-04	32.4957428	
1.580901881E-04	36.3674736	
1.581201068E-04	40.64785004	
1.581499091E-04	45.30368805	
1.582096011E-04	55.66036606	
1.582841942E-04	69.9733429	
1.583439007E-04	81.70783234	
1.584185084E-04	95.25453186	
1.584632992E-04	102.0660782	
1.584931015E-04	105.8029633	
1.585424907E-04	110.3095474	
1.585999998E-04	112.5549545	
1.586345024E-04	112.2591095	
1.586689032E-04	110.7472992	
1.587010920E-04	108.2825317	
1.587565057E-04	101.9331207	
1.588395971E-04	88.60958862	
1.589503954E-04	67.68286896	
1.589872991E-04	60.78700256	
1.590612083E-04	48.05091095	
1.590980974E-04	42.42547607	
1.591350010E-04	37.36175537	
1.591719047E-04	32.87379456	
1.592087938E-04	28.96153641	
1.592457993E-04	25.58272552	
1.592827030E-04	22.71175003	
1.593195921E-04	20.29277039	
1.593565976E-04	18.26618767	
1.593934867E-04	16.58465958	
1.594304049E-04	15.19422531	
1.594672940E-04	14.04680252	
1.595041977E-04	13.09918308	
1.595411013E-04	12.31436729	
1.595780923E-04	11.66129112	
1.596150105E-04	11.11627388	
1.596518996E-04	10.65697289	
1.596889051E-04	10.26581287	
1.597257942E-04	9.931081772	
1.597626979E-04	9.641061783	
1.597997034E-04	9.386936188	
1.598735107E-04	8.963884354	
1.599474053E-04	8.624090195	
1.600211981E-04	8.344284058	
1.600950054E-04	8.108880997	
1.601689000E-04	7.907474995	
1.602427947E-04	7.732990265	
1.603166020E-04	7.580384254	
1.604642894E-04	7.324965	
1.606120059E-04	7.119187832	
1.607597078E-04	6.949334621	
1.609073952E-04	6.806476116	
1.610550971E-04	6.684373856	
1.612029009E-04	6.578551292	
1.613506029E-04	6.485823631	
1.614983048E-04	6.403541088	
1.616459922E-04	6.329764366	
1.619414106E-04	6.202207088	
1.622368000E-04	6.095287323	
1.625321893E-04	6.003851891	
1.628276077E-04	5.92427063	
1.631229970E-04	5.853997707	
1.634184009E-04	5.791191578	
1.637138048E-04	5.734574795	
1.640091941E-04	5.68327713	
1.646000019E-04	5.592463493	
1.648954058E-04	5.552030563	
1.651907951E-04	5.515065193	
1.654861990E-04	5.481516838	
1.657816028E-04	5.451791286	
1.660769922E-04	5.427157402	
1.662246941E-04	5.417643547	
1.663724106E-04	5.410925388	
1.665200980E-04	5.408235073	
1.666677999E-04	5.411756516	
1.667416946E-04	5.417059422	
1.668155019E-04	5.425853729	
1.668892946E-04	5.439670563	
1.669631893E-04	5.461134911	
1.670369966E-04	5.494811535	
1.670739002E-04	5.518645287	
1.671109057E-04	5.549173832	
1.671478967E-04	5.58846283	
1.671848004E-04	5.639136314	
1.672216895E-04	5.704881191	
1.672586077E-04	5.790305138	
1.672954968E-04	5.901138783	
1.673325023E-04	6.045050144	
1.673694060E-04	6.229979515	
1.674062951E-04	6.466540813	
1.674247032E-04	6.607415199	
1.674432133E-04	6.766545296	
1.674801024E-04	7.143129826	
1.675171079E-04	7.611783981	
1.675539970E-04	8.183999062	
1.675909007E-04	8.87503624	
1.676278916E-04	9.699502945	
1.676647953E-04	10.66153717	
1.677016990E-04	11.7701416	
1.677386026E-04	13.0213604	
1.677938999E-04	15.14617729	
1.679048000E-04	20.0250473	
1.679971028E-04	24.07925034	
1.680526038E-04	26.1518116	
1.680894056E-04	27.26535416	
1.681262947E-04	28.11958694	
1.681654976E-04	28.70016289	
1.682000002E-04	28.9113102	
1.682414004E-04	28.78427315	
1.682779985E-04	28.33259583	
1.683235023E-04	27.35965538	
1.683614973E-04	26.24217606	
1.684070012E-04	24.61035156	
1.684525050E-04	22.7505722	
1.685283933E-04	19.41550446	
1.685890893E-04	16.78215027	
1.686194009E-04	15.54114914	
1.686800970E-04	13.2756424	
1.687104086E-04	12.27465057	
1.687407930E-04	11.36347675	
1.687711047E-04	10.54898071	
1.688015036E-04	9.824001312	
1.688318007E-04	9.189407349	
1.688621996E-04	8.635917664	
1.688924967E-04	8.159675598	
1.689228957E-04	7.751063347	
1.689532073E-04	7.404599667	
1.689835917E-04	7.111106873	
1.690139034E-04	6.865077019	
1.690443023E-04	6.658205032	
1.690745994E-04	6.485789299	
1.691048965E-04	6.341686249	
1.691352954E-04	6.220889091	
1.691656071E-04	6.119901657	
1.691959915E-04	6.034735203	
1.692263031E-04	5.962888718	
1.692567021E-04	5.901625156	
1.692869992E-04	5.849160671	
1.693476952E-04	5.764089584	
1.694084058E-04	5.698144913	
1.694691018E-04	5.645252228	
1.695297979E-04	5.601448059	
1.695904939E-04	5.564275742	
1.697119005E-04	5.50378561	
1.698332926E-04	5.455945969	
1.699546992E-04	5.416689873	
1.700760913E-04	5.383602619	
1.701974979E-04	5.355119705	
1.704403112E-04	5.30796957	
1.706831099E-04	5.269764423	
1.709259086E-04	5.237613678	
1.711687073E-04	5.209811211	
1.716542902E-04	5.162702084	
1.721398876E-04	5.122884274	
1.726254995E-04	5.087986946	
1.731110970E-04	5.056519985	
1.735966071E-04	5.027574539	
1.740822045E-04	5.000562668	
1.745677873E-04	4.975113392	
1.750533993E-04	4.950988293	
1.755389967E-04	4.928043365	
1.760245941E-04	4.906234741	
1.765101915E-04	4.885603905	
1.769958035E-04	4.866319656	
1.774814009E-04	4.84870863	
1.779668964E-04	4.833340645	
1.784524939E-04	4.821054459	
1.786952926E-04	4.816556931	
1.789380913E-04	4.813588142	
1.791808900E-04	4.812537193	
1.794237032E-04	4.813920021	
1.796665019E-04	4.818446159	
1.799093006E-04	4.827102661	
1.801520993E-04	4.841263294	
1.803948981E-04	4.862861633	
1.806376968E-04	4.894655704	
1.808804955E-04	4.940675735	
1.810019021E-04	4.970834732	
1.811233087E-04	5.007160664	
1.812447008E-04	5.051083565	
1.813661074E-04	5.104408741	
1.814874995E-04	5.169530869	
1.816089061E-04	5.249515057	
1.817302982E-04	5.348459244	
1.818517048E-04	5.472068787	
1.819730969E-04	5.628163815	
1.820945035E-04	5.828278065	
1.822158956E-04	6.089539051	
1.822765917E-04	6.251008987	
1.823372004E-04	6.438839912	
1.823978964E-04	6.660106182	
1.824586070E-04	6.923109055	
1.825193031E-04	7.240002155	
1.825799991E-04	7.627887726	
1.826406951E-04	8.110975266	
1.827014057E-04	8.725759506	
1.827621018E-04	9.524248123	
1.827923988E-04	10.01446533	
1.828227978E-04	10.58294582	
1.828531094E-04	11.24145794	
1.828834938E-04	12.01008415	
1.829138055E-04	12.90649986	
1.829442044E-04	13.95836926	
1.829745015E-04	15.18508339	
1.830049005E-04	16.62794685	
1.830351976E-04	18.31038666	
1.830655965E-04	20.28004265	
1.830959081E-04	22.56762695	
1.831262925E-04	25.23083496	
1.831566042E-04	28.29346848	
1.831870031E-04	31.82398415	
1.832173002E-04	35.84562302	
1.832476992E-04	40.41569901	
1.832779963E-04	45.5489502	
1.833083952E-04	51.30424881	
1.833386923E-04	57.65858841	
1.833690912E-04	64.65254974	
1.833994029E-04	72.23728943	
1.834600989E-04	89.10901642	
1.834904979E-04	98.26592255	
1.835511939E-04	117.5299225	
1.836118900E-04	137.1837158	
1.836878073E-04	160.3417969	
1.837333111E-04	172.3887482	
1.837789023E-04	182.3681793	
1.838336902E-04	190.8730316	
1.838999888E-04	195.245163	
1.839265024E-04	195.0645905	
1.839530014E-04	193.7806702	
1.840059995E-04	188.0313416	
1.840598998E-04	178.2483521	
1.841138001E-04	165.2427979	
1.842035999E-04	138.9505615	
1.843295031E-04	99.8142395	
1.844014041E-04	79.64433289	
1.844373037E-04	70.64195251	
1.844732906E-04	62.42707825	
1.845092047E-04	55.0654068	
1.845451916E-04	48.50881195	
1.845811057E-04	42.7620697	
1.846170926E-04	37.75576019	
1.846529922E-04	33.44733047	
1.846889063E-04	29.75807953	
1.847248932E-04	26.61179733	
1.847608073E-04	23.95277405	
1.847967942E-04	21.70448303	
1.848327083E-04	19.81226349	
1.848686079E-04	18.21855164	
1.849045948E-04	16.86979675	
1.849405089E-04	15.73181152	
1.849764958E-04	14.76269722	
1.850124099E-04	13.93723106	
1.850482950E-04	13.22755814	
1.850843109E-04	12.61119652	
1.851201960E-04	12.07594204	
1.851560955E-04	11.60590553	
1.852279966E-04	10.81919861	
1.852998976E-04	10.18770885	
1.853716967E-04	9.669754982	
1.854435977E-04	9.235864639	
1.855153969E-04	8.867454529	
1.855872979E-04	8.550124168	
1.856591989E-04	8.27414608	
1.857310999E-04	8.032083511	
1.858028991E-04	7.818273544	
1.858748001E-04	7.627731323	
1.860186021E-04	7.303675652	
1.861624041E-04	7.038770676	
1.863061916E-04	6.818594933	
1.864499936E-04	6.633122921	
1.865937957E-04	6.474989891	
1.867374958E-04	6.338861942	
1.868812979E-04	6.220441818	
1.870250999E-04	6.11666584	
1.871687855E-04	6.025093079	
1.873125002E-04	5.943570614	
1.874563022E-04	5.87044239	
1.877438044E-04	5.744673252	
1.880312921E-04	5.640472889	
1.883187942E-04	5.552801132	
1.886063983E-04	5.477948189	
1.888940023E-04	5.413235664	
1.891815045E-04	5.356666565	
1.894689922E-04	5.306788921	
1.897564944E-04	5.262501717	
1.903314987E-04	5.186349869	
1.909066050E-04	5.122513294	
1.914817112E-04	5.068068981	
1.920567011E-04	5.020672321	
1.926316909E-04	4.978647232	
1.932067971E-04	4.94079113	
1.937819034E-04	4.906245232	
1.943569077E-04	4.874387264	
1.949318976E-04	4.8447752	
1.955070038E-04	4.817144394	
1.960821101E-04	4.791435242	
1.966572017E-04	4.767772675	
1.969447039E-04	4.756886959	
1.972321916E-04	4.746846676	
1.975196938E-04	4.737841129	
1.978072978E-04	4.730154991	
1.980948000E-04	4.724227428	
1.983824041E-04	4.720692158	
1.986699062E-04	4.720492363	
1.989573939E-04	4.725015163	
1.992448961E-04	4.736451626	
1.993885962E-04	4.745837688	
1.995323983E-04	4.758522034	
1.996760984E-04	4.775353909	
1.998199004E-04	4.797493935	
1.999637025E-04	4.826459885	
2.001075045E-04	4.864346504	
2.002512920E-04	4.914089203	
2.003950940E-04	4.979907513	
2.005388087E-04	5.06802845	
2.006106952E-04	5.123356819	
2.006825962E-04	5.188356876	
2.007544972E-04	5.265204906	
2.008263982E-04	5.356946945	
2.008982992E-04	5.467561245	
2.009700984E-04	5.602543831	
2.010418975E-04	5.77030468	
2.011137985E-04	5.983473778	
2.011856996E-04	6.261281013	
2.012215991E-04	6.433084965	
2.012576006E-04	6.634255886	
2.012935001E-04	6.870204926	
2.013295016E-04	7.150470734	
2.013654012E-04	7.484107018	
2.014014026E-04	7.885442734	
2.014373022E-04	8.367879868	
2.014733036E-04	8.953334808	
2.015092032E-04	9.660857201	
2.015451028E-04	10.51934719	
2.015809878E-04	11.55746078	
2.016169019E-04	12.81240463	
2.016528015E-04	14.32252121	
2.016888029E-04	16.13479233	
2.017247025E-04	18.28417015	
2.017606894E-04	20.83188057	
2.017966035E-04	23.80341721	
2.018325904E-04	27.25727654	
2.018685045E-04	31.21240616	
2.019044041E-04	35.7009201	
2.019404055E-04	40.7504158	
2.019763051E-04	46.32029343	
2.020122920E-04	52.42721939	
2.020841930E-04	65.93844604	
2.021739929E-04	84.31134796	
2.022819099E-04	105.649025	
2.023448033E-04	115.9674988	
2.023987036E-04	122.7072449	
2.024424030E-04	126.4031525	
2.024999994E-04	128.557724	
2.025229915E-04	128.5171509	
2.025923022E-04	125.3216705	
2.026627917E-04	117.7365189	
2.027214941E-04	108.7446899	
2.028270974E-04	88.84012604	
2.029445022E-04	65.59658051	
2.030149917E-04	52.9805603	
2.030384931E-04	49.14813232	
2.030619071E-04	45.53778076	
2.031088952E-04	38.94779587	
2.031558106E-04	33.26019287	
2.032027987E-04	28.41760445	
2.032496996E-04	24.37985611	
2.032730990E-04	22.63804245	
2.032966004E-04	21.05717468	
2.033201017E-04	19.63020515	
2.033436031E-04	18.34841156	
2.033670899E-04	17.19815063	
2.033905039E-04	16.17121696	
2.034140052E-04	15.24926186	
2.034375066E-04	14.42548561	
2.034609934E-04	13.6899147	
2.034844947E-04	13.03325844	
2.035313955E-04	11.92486763	
2.035783982E-04	11.03700638	
2.036252990E-04	10.32339478	
2.036723017E-04	9.742313385	
2.037191880E-04	9.266372681	
2.037661034E-04	8.870409966	
2.038130915E-04	8.535970688	
2.038600069E-04	8.251185417	
2.039069950E-04	8.00470829	
2.039538958E-04	7.789773941	
2.040008985E-04	7.59982872	
2.040948020E-04	7.279706001	
2.041887928E-04	7.019207001	
2.042826964E-04	6.803113937	
2.043765999E-04	6.620754242	
2.044705034E-04	6.464803219	
2.045644069E-04	6.330011368	
2.046582958E-04	6.212431431	
2.047521994E-04	6.108911514	
2.048461029E-04	6.017165184	
2.050339099E-04	5.861711025	
2.052216878E-04	5.735113144	
2.054094948E-04	5.63010788	
2.055973891E-04	5.54164505	
2.057851962E-04	5.466218472	
2.059730032E-04	5.401113033	
2.061607956E-04	5.344340801	
2.063486027E-04	5.294408321	
2.065364097E-04	5.250139713	
2.067242021E-04	5.210598469	
2.070999035E-04	5.14263916	
2.074756048E-04	5.0859828	
2.078511898E-04	5.037936211	
2.082268038E-04	4.99653101	
2.086024033E-04	4.96031332	
2.089781046E-04	4.928203583	
2.093537041E-04	4.899417877	
2.097292891E-04	4.873368263	
2.101049031E-04	4.849663258	
2.108562039E-04	4.807350159	
2.116075048E-04	4.770132065	
2.123587037E-04	4.73679781	
2.131100046E-04	4.706319332	
2.138612908E-04	4.67796278	
2.146125044E-04	4.651174545	
2.153638052E-04	4.625509739	
2.161150915E-04	4.6006217	
2.168663050E-04	4.576211929	
2.176176058E-04	4.552012444	
2.183688921E-04	4.527783871	
2.191201056E-04	4.503306866	
2.198713919E-04	4.478383064	
2.206226927E-04	4.452907085	
2.209983068E-04	4.439962387	
2.213739062E-04	4.426907063	
2.217494912E-04	4.413834572	
2.221251925E-04	4.400904655	
2.225007920E-04	4.388420105	
2.228764060E-04	4.376904964	
2.230641985E-04	4.371808052	
2.232520055E-04	4.367409229	
2.234397980E-04	4.363994122	
2.236277069E-04	4.361963272	
2.238156012E-04	4.3618927	
2.240034082E-04	4.364624023	
2.241911861E-04	4.371422291	
2.243789932E-04	4.384261131	
2.244728967E-04	4.393891811	
2.245668002E-04	4.40638876	
2.246607037E-04	4.422526836	
2.247545926E-04	4.443357944	
2.248484961E-04	4.470319748	
2.249423997E-04	4.505491734	
2.250363032E-04	4.551989079	
2.251302067E-04	4.614842415	
2.251771948E-04	4.654956818	
2.252241975E-04	4.702857494	
2.252710983E-04	4.760694981	
2.253181010E-04	4.83176899	
2.253651037E-04	4.920189857	
2.254120045E-04	5.031714916	
2.254589926E-04	5.174663067	
2.255059080E-04	5.359453201	
2.255527943E-04	5.600882053	
2.255997970E-04	5.918815613	
2.256231965E-04	6.113107681	
2.256466978E-04	6.336647987	
2.256701991E-04	6.593468189	
2.256937005E-04	6.887932777	
2.257171873E-04	7.225142956	
2.257406013E-04	7.608654976	
2.257641027E-04	8.048300743	
2.257876040E-04	8.548185349	
2.258110908E-04	9.116498947	
2.258345048E-04	9.757501602	
2.258580062E-04	10.48265743	
2.258814930E-04	11.29837036	
2.259049943E-04	12.21267033	
2.259284956E-04	13.23491859	
2.259519970E-04	14.37048626	
2.259753965E-04	15.62326527	
2.260223991E-04	18.53320885	
2.260693000E-04	21.99651718	
2.261162008E-04	26.04652405	
2.261396876E-04	28.29424477	
2.261866030E-04	33.21419525	
2.262570924E-04	41.55607224	
2.263274946E-04	50.69402695	
2.263978968E-04	60.06589508	
2.264919021E-04	71.66235352	
2.265506046E-04	77.59591675	
2.265915973E-04	80.85336304	
2.266663942E-04	84.49581146	
2.266999945E-04	85.06384277	
2.267251984E-04	85.03826141	
2.267793025E-04	83.68886566	
2.268515964E-04	79.31510925	
2.269120014E-04	73.76571655	
2.269842953E-04	65.51767731	
2.271049016E-04	50.10057068	
2.271773119E-04	41.12905502	
2.272496931E-04	33.07434082	
2.272979036E-04	28.38533401	
2.273462014E-04	24.27376938	
2.273944992E-04	20.75504112	
2.274185972E-04	19.21296692	
2.274427097E-04	17.80426598	
2.274669096E-04	16.52005005	
2.274909930E-04	15.36368942	
2.275151055E-04	14.32106972	
2.275392035E-04	13.38421917	
2.275632869E-04	12.5450449	
2.275873994E-04	11.79548168	
2.276115993E-04	11.12459183	
2.276356972E-04	10.53114128	
2.276598098E-04	10.00443459	
2.276838932E-04	9.537594795	
2.277079911E-04	9.124670982	
2.277321037E-04	8.75831604	
2.277562016E-04	8.434850693	
2.277802996E-04	8.148075104	
2.278043976E-04	7.893917084	
2.278285974E-04	7.66784811	
2.278767934E-04	7.288698196	
2.279250912E-04	6.985664845	
2.279734035E-04	6.740571976	
2.280215995E-04	6.539978981	
2.280698973E-04	6.372499943	
2.281181078E-04	6.231053829	
2.281663910E-04	6.109296799	
2.282146015E-04	6.003453255	
2.283110953E-04	5.826992989	
2.284075890E-04	5.684958458	
2.285040973E-04	5.567464828	
2.286006056E-04	5.468378544	
2.286970994E-04	5.383574009	
2.287935058E-04	5.310127735	
2.288899996E-04	5.245747089	
2.289864933E-04	5.188879013	
2.290829871E-04	5.138247967	
2.292760037E-04	5.051864624	
2.294689912E-04	4.980787754	
2.296620078E-04	4.921159744	
2.298549953E-04	4.870343208	
2.300479973E-04	4.82644558	
2.302409994E-04	4.788066864	
2.304340014E-04	4.754170418	
2.306270035E-04	4.723937035	
2.310129930E-04	4.671887875	
2.313989971E-04	4.628179073	
2.317850012E-04	4.590633392	
2.321710053E-04	4.557731152	
2.325568930E-04	4.528415203	
2.329428971E-04	4.501953602	
2.337148035E-04	4.454845428	
2.344867971E-04	4.413006783	
2.352588053E-04	4.374748707	
2.360308135E-04	4.338775158	
2.368027926E-04	4.304178715	
2.375748008E-04	4.270299435	
2.383466926E-04	4.236620426	
2.391187008E-04	4.202712536	
2.398906945E-04	4.168216228	
2.406626008E-04	4.132814407	
2.414344926E-04	4.096208572	
2.422065008E-04	4.058138371	
2.429784945E-04	4.018407822	
2.437505027E-04	3.976925135	
2.445224964E-04	3.933852673	
2.449084132E-04	3.911876202	
2.452943882E-04	3.889745474	
2.456803923E-04	3.867731571	
2.460663090E-04	3.846232414	
2.464523131E-04	3.825834274	
2.468382881E-04	3.807478428	
2.472242923E-04	3.792587519	
2.476102964E-04	3.783423185	
2.478032839E-04	3.782150745	
2.479963005E-04	3.784018993	
2.481892880E-04	3.789985895	
2.483823046E-04	3.801310539	
2.485752921E-04	3.81971097	
2.487681923E-04	3.847531557	
2.489612089E-04	3.888129234	
2.491541964E-04	3.94629097	
2.493471839E-04	4.029110909	
2.495402005E-04	4.147694111	
2.496367088E-04	4.225711823	
2.497331880E-04	4.320457935	
2.498296963E-04	4.436617851	
2.499262046E-04	4.580751896	
2.500227129E-04	4.762557983	
2.501191921E-04	4.996992111	
2.502157004E-04	5.307590008	
2.502638963E-04	5.502325058	
2.503122087E-04	5.732468128	
2.503604919E-04	6.00579834	
2.504087170E-04	6.332282066	
2.504570002E-04	6.726115227	
2.505051962E-04	7.201208115	
2.505535085E-04	7.778820038	
2.506017045E-04	8.478058815	
2.506499004E-04	9.325381279	
2.506981837E-04	10.35088062	
2.507464087E-04	11.58085632	
2.507946920E-04	13.05035305	
2.508430043E-04	14.79021645	
2.508912003E-04	16.82456017	
2.509395126E-04	19.1846199	
2.509877086E-04	21.88194656	
2.510359045E-04	24.93276215	
2.510841878E-04	28.34573936	
2.511324128E-04	32.10887909	
2.511806961E-04	36.22520828	
2.512047940E-04	38.4039917	
2.512531064E-04	43.01545334	
2.513014188E-04	47.95445633	
2.513495856E-04	53.20895767	
2.513737127E-04	55.96971893	
2.514098887E-04	60.29554367	
2.514460939E-04	64.86850739	
2.514783118E-04	69.16835022	
2.515189117E-04	74.96017456	
2.515513042E-04	79.93378448	
2.515999950E-04	88.10063171	
2.516323875E-04	94.07475281	
2.516648965E-04	100.5709381	
2.517135872E-04	111.3515015	
2.517660905E-04	124.5358734	
2.518206020E-04	140.0686493	
2.518751135E-04	157.4784241	
2.518933034E-04	163.6739197	
2.519841073E-04	196.9851685	
2.520930138E-04	239.0572357	
2.521747083E-04	268.2034607	
2.522291907E-04	284.5657349	
2.522747091E-04	295.4553833	
2.523332951E-04	304.928894	
2.524110896E-04	308.3954163	
2.524779120E-04	302.59552	
2.525601012E-04	284.920105	
2.526312892E-04	261.7738647	
2.527165052E-04	227.5430756	
2.528587065E-04	165.0202942	
2.529440098E-04	130.0409851	
2.529723861E-04	119.3759308	
2.530292841E-04	99.81728363	
2.530576894E-04	91.00068665	
2.531145874E-04	75.30003357	
2.531431091E-04	68.3973999	
2.531714854E-04	62.13396072	
2.531998907E-04	56.46588135	
2.532282961E-04	51.34955978	
2.532568178E-04	46.74713898	
2.532851940E-04	42.64525986	
2.533137158E-04	38.97500992	
2.533420920E-04	35.72929001	
2.533706138E-04	32.8417511	
2.533989900E-04	30.30038834	
2.534273954E-04	28.05937004	
2.534558007E-04	26.08106995	
2.534842060E-04	24.33583832	
2.535126987E-04	22.79640007	
2.535411040E-04	21.44192123	
2.535695094E-04	20.24602318	
2.535980020E-04	19.18509293	
2.536264074E-04	18.2478447	
2.536833053E-04	16.67029381	
2.537400869E-04	15.40917492	
2.537969849E-04	14.38233376	
2.538538829E-04	13.53282166	
2.539108100E-04	12.81873989	
2.539677080E-04	12.20947456	
2.540245187E-04	11.68291378	
2.540814166E-04	11.22088814	
2.541952126E-04	10.44729042	
2.543088922E-04	9.823990822	
2.544226882E-04	9.309006691	
2.545363968E-04	8.877376556	
2.546501055E-04	8.510690689	
2.547639015E-04	8.195510864	
2.548775810E-04	7.922772884	
2.549914061E-04	7.684678078	
2.552189108E-04	7.29183197	
2.554463863E-04	6.985435009	
2.556738909E-04	6.745985985	
2.559013956E-04	6.561357975	
2.561288129E-04	6.424335003	
2.563562884E-04	6.331468105	
2.565837931E-04	6.282999039	
2.568112977E-04	6.282917976	
2.570387733E-04	6.340144157	
2.572661906E-04	6.471108913	
2.573798993E-04	6.572572708	
2.574937243E-04	6.704827785	
2.576075203E-04	6.874780178	
2.577211999E-04	7.091762066	
2.578349959E-04	7.369292259	
2.579487045E-04	7.725424767	
2.580624132E-04	8.18768692	
2.581762092E-04	8.799120903	
2.582329907E-04	9.179990768	
2.582898887E-04	9.627512932	
2.583467867E-04	10.15824032	
2.584036847E-04	10.79383469	
2.584606118E-04	11.56443501	
2.585174807E-04	12.5102253	
2.585743205E-04	13.68290329	
2.586311894E-04	15.15682888	
2.586880000E-04	17.02105904	
2.587448980E-04	19.40357971	
2.588017960E-04	22.44922638	
2.588302013E-04	24.27724075	
2.588586067E-04	26.34139824	
2.588869829E-04	28.67204285	
2.589155047E-04	31.30875015	
2.589439100E-04	34.26997375	
2.589724027E-04	37.60236359	
2.590007789E-04	41.32172775	
2.590292133E-04	45.47301483	
2.590575896E-04	50.08521652	
2.590860822E-04	55.21900177	
2.591144876E-04	60.86705017	
2.591429220E-04	67.07281494	
2.591997909E-04	81.26937866	
2.592567180E-04	97.900177	
2.592851815E-04	107.1220627	
2.593135869E-04	116.9193573	
2.593705140E-04	138.1616364	
2.594559046E-04	173.268692	
2.595411206E-04	210.1242981	
2.596263948E-04	245.6824341	
2.597116982E-04	276.2730103	
2.597850107E-04	295.8336792	
2.598506981E-04	306.4833679	
2.599164145E-04	309.7666321	
2.599493018E-04	308.548645	
2.600150183E-04	300.5478821	
2.600965963E-04	281.3031006	
2.601878077E-04	250.3588867	
2.602659806E-04	219.0212555	
2.603963949E-04	164.690506	
2.604744805E-04	134.5799255	
2.605006157E-04	125.2649994	
2.605527116E-04	108.0312347	
2.606048947E-04	92.67519379	
2.606570197E-04	79.29142761	
2.607092028E-04	67.77700043	
2.607612987E-04	58.0539093	
2.608133946E-04	49.9235611	
2.608656068E-04	43.179039	
2.609177900E-04	37.64183807	
2.609699150E-04	33.12908173	
2.610220108E-04	29.45064926	
2.610741940E-04	26.448349	
2.611264063E-04	23.99671936	
2.611785021E-04	21.97925949	
2.612305980E-04	20.31258392	
2.612827229E-04	18.91814232	
2.613348188E-04	17.74260139	
2.613870020E-04	16.73767281	
2.614390978E-04	15.87376213	
2.614913101E-04	15.12004089	
2.615434933E-04	14.45877266	
2.615956182E-04	13.87298203	
2.616998099E-04	12.88202667	
2.618041181E-04	12.07211876	
2.619083971E-04	11.39840984	
2.620125888E-04	10.82923222	
2.621169260E-04	10.34142494	
2.622212050E-04	9.919894218	
2.623253968E-04	9.552192688	
2.624295885E-04	9.228404045	
2.625338966E-04	8.940862656	
2.627423964E-04	8.4541502	
2.629509836E-04	8.057540894	
2.631594834E-04	7.728934765	
2.633680997E-04	7.452365875	
2.635766868E-04	7.216668129	
2.637851867E-04	7.01363039	
2.639937156E-04	6.836882114	
2.642023028E-04	6.681719303	
2.644108026E-04	6.544500828	
2.646193898E-04	6.422260761	
2.650364186E-04	6.213280678	
2.654534765E-04	6.04028368	
2.658705926E-04	5.894797325	
2.662876796E-04	5.770661354	
2.667047956E-04	5.66326189	
2.671218826E-04	5.56924963	
2.675389114E-04	5.486060143	
2.679559984E-04	5.41185236	
2.683731145E-04	5.345389366	
2.692073176E-04	5.22951889	
2.700414043E-04	5.130924702	
2.708756074E-04	5.045753956	
2.717098105E-04	4.970776081	
2.725439263E-04	4.903676987	
