E(MeV)	pendfb7/Kr78:1
4.65617E-10	58.4526975
4.79583E-10	57.6835128
4.81607E-10	57.5763549
4.93959E-10	56.9277668
5.02369E-10	56.5033357
5.08775E-10	56.1826322
5.24026E-10	55.4488792
5.39744E-10	54.7279382
5.46617E-10	54.424961
5.55923E-10	54.0179814
5.70181E-10	53.4188327
5.72598E-10	53.3180506
5.89762E-10	52.6303978
5.94762E-10	52.4379048
6.07452E-10	51.9531804
6.20402E-10	51.4779006
6.25661E-10	51.2864309
6.44427E-10	50.6300474
6.49890E-10	50.4464452
6.63744E-10	49.9847614
6.80768E-10	49.4397648
6.83653E-10	49.348158
7.04146E-10	48.7231072
7.13125E-10	48.4600144
7.25267E-10	48.1071547
7.47007E-10	47.5002821
7.69413E-10	46.9043634
7.82513E-10	46.5696904
7.92477E-10	46.3171526
8.16247E-10	45.7385894
8.19692E-10	45.6580455
8.40715E-10	45.1704416
8.58653E-10	44.7708799
8.65932E-10	44.6100404
8.91889E-10	44.0592999
9.03262E-10	43.8275611
9.18641E-10	43.5168035
9.46178E-10	42.982528
9.50188E-10	42.907812
9.74558E-10	42.4575005
9.99553E-10	42.0140392
1.00377E-09	41.9397952
1.03388E-09	41.4310653
1.05148E-09	41.1454928
1.06487E-09	40.9300581
1.09681E-09	40.4367073
1.11078E-09	40.2296036
1.12969E-09	39.9515079
1.16357E-09	39.4732372
1.17344E-09	39.3395745
1.19845E-09	39.0034095
1.23440E-09	38.5397534
1.23961E-09	38.4752442
1.27140E-09	38.0849112
1.30954E-09	37.635552
1.31506E-09	37.5730381
1.34879E-09	37.1948303
1.38925E-09	36.7594664
1.39511E-09	36.6988986
1.43089E-09	36.3324141
1.47381E-09	35.9105849
1.48003E-09	35.8519037
1.51799E-09	35.4968726
1.56352E-09	35.0882524
1.57677E-09	34.9741175
1.61039E-09	34.6870719
1.65869E-09	34.2913495
1.67981E-09	34.1253164
1.70841E-09	33.9023856
1.75966E-09	33.5192188
1.79717E-09	33.2501028
1.81240E-09	33.1417216
1.86677E-09	32.7707711
1.92272E-09	32.4044764
1.98039E-09	32.0454038
2.03976E-09	31.6908818
2.06577E-09	31.541875
2.10094E-09	31.3420869
2.16392E-09	30.9989915
2.21942E-09	30.7089938
2.22882E-09	30.6602446
2.29563E-09	30.3282388
2.36449E-09	30.0000935
2.39460E-09	29.8624752
2.43537E-09	29.677678
2.50842E-09	29.3601957
2.58361E-09	29.0467952
2.66110E-09	28.7396279
2.74087E-09	28.436462
2.79935E-09	28.2233316
2.82308E-09	28.1375657
2.90771E-09	27.8443517
2.99492E-09	27.5546242
3.04591E-09	27.3922008
3.08470E-09	27.2696978
3.17722E-09	26.9895592
3.27246E-09	26.7131092
3.32818E-09	26.55805
3.37062E-09	26.4409431
3.47166E-09	26.1737039
3.57579E-09	25.9096888
3.65202E-09	25.7244003
3.68297E-09	25.6497863
3.79344E-09	25.3946106
3.90715E-09	25.1428439
4.02435E-09	24.8941227
4.14498E-09	24.6508082
4.26931E-09	24.4104849
4.39728E-09	24.1733808
4.45336E-09	24.0738042
4.52918E-09	23.9402916
4.66494E-09	23.7112015
4.80487E-09	23.4849384
4.94890E-09	23.261719
5.09734E-09	23.0430969
5.25013E-09	22.8274604
5.40761E-09	22.6144979
5.52289E-09	22.4650915
5.56971E-09	22.4049169
5.73677E-09	22.1991995
5.90873E-09	21.9963086
6.08596E-09	21.7959492
6.21571E-09	21.6553949
6.26840E-09	21.598794
6.45641E-09	21.405309
6.64995E-09	21.2145006
6.84941E-09	21.0260918
7.05473E-09	20.8402656
7.26633E-09	20.6583511
7.48415E-09	20.4789729
7.70863E-09	20.301872
7.93970E-09	20.1272202
8.07488E-09	20.0293284
8.17785E-09	19.9553972
8.42299E-09	19.7868093
8.67563E-09	19.6203843
8.93569E-09	19.4562822
9.20371E-09	19.2942673
9.32091E-09	19.2263982
9.47961E-09	19.1352811
9.76394E-09	18.9789295
1.00566E-08	18.8247836
1.03583E-08	18.6726211
1.06688E-08	18.5225898
1.08964E-08	18.4172267
1.09888E-08	18.3748358
1.13182E-08	18.2300711
1.16577E-08	18.0871921
1.20071E-08	17.9463376
1.23672E-08	17.8073039
1.27380E-08	17.6702259
1.29004E-08	17.6126975
1.31200E-08	17.53557
1.35133E-08	17.4033274
1.39186E-08	17.2728165
1.43359E-08	17.1441638
1.47659E-08	17.0171838
1.52085E-08	16.8919996
1.54674E-08	16.8218577
1.56647E-08	16.7688846
1.61342E-08	16.6481314
1.66182E-08	16.5289709
1.71163E-08	16.4115196
1.76297E-08	16.2956087
1.81582E-08	16.1813519
1.87028E-08	16.0685845
1.89410E-08	16.0213622
1.92635E-08	15.9580316
1.98412E-08	15.8494052
2.04360E-08	15.742358
2.10490E-08	15.6367365
2.16799E-08	15.5326554
2.23302E-08	15.4299415
2.29996E-08	15.3287064
2.36894E-08	15.2288043
2.43996E-08	15.130332
2.52687E-08	15.0153718
2.53000E-08	15.0113692
2.60589E-08	14.9167737
2.68400E-08	14.8235595
2.76450E-08	14.7315928
2.84737E-08	14.6409633
2.93278E-08	14.5515412
3.02069E-08	14.463414
3.11130E-08	14.3764557
3.20456E-08	14.2907514
3.28675E-08	14.2184362
3.30068E-08	14.2062824
3.39962E-08	14.1236599
3.50159E-08	14.0421553
3.60655E-08	13.9618487
3.71473E-08	13.8826257
3.82608E-08	13.8045638
3.94084E-08	13.7275512
4.05898E-08	13.6516628
4.18072E-08	13.5767889
4.30604E-08	13.5030018
4.43520E-08	13.4301942
4.56815E-08	13.3590664
4.70517E-08	13.2889031
4.84621E-08	13.2197726
4.99157E-08	13.1515757
5.14120E-08	13.0843796
5.29541E-08	13.0180886
5.45414E-08	12.9527684
5.61773E-08	12.888326
5.78613E-08	12.8248253
5.95968E-08	12.7621755
6.13833E-08	12.7004383
6.32245E-08	12.6395253
6.51197E-08	12.5800251
6.70729E-08	12.5213387
6.90835E-08	12.463524
7.11556E-08	12.4064985
7.32886E-08	12.3503187
7.54868E-08	12.2949048
7.77496E-08	12.2403122
8.00817E-08	12.186463
8.24822E-08	12.13341
8.49562E-08	12.0810764
8.75029E-08	12.0295114
9.01274E-08	11.9786389
9.28291E-08	11.9285062
9.56135E-08	11.8790404
9.72414E-08	11.851351
9.84796E-08	11.8304709
1.01433E-07	11.7827985
1.04474E-07	11.7358335
1.07608E-07	11.68951
1.10833E-07	11.6438744
1.14158E-07	11.5988619
1.17580E-07	11.554517
1.21106E-07	11.5107763
1.24737E-07	11.4676826
1.28478E-07	11.4251742
1.32329E-07	11.3832929
1.36298E-07	11.3419787
1.40384E-07	11.301272
1.44595E-07	11.2611147
1.48929E-07	11.2215466
1.53396E-07	11.1825122
1.57995E-07	11.1440513
1.62733E-07	11.1061103
1.67612E-07	11.0687261
1.68322E-07	11.0635141
1.72639E-07	11.0321197
1.77814E-07	10.9961001
1.83147E-07	10.9605664
1.88637E-07	10.9255524
1.94296E-07	10.8910099
2.00120E-07	10.8569755
2.06122E-07	10.8234023
2.12301E-07	10.7903243
2.18669E-07	10.7576942
2.25224E-07	10.7255441
2.31979E-07	10.6938279
2.38933E-07	10.6625768
2.46100E-07	10.6317459
2.53477E-07	10.6013653
2.61080E-07	10.5713916
2.68906E-07	10.541854
2.76971E-07	10.5127101
2.85274E-07	10.4839884
2.93830E-07	10.4556477
3.02638E-07	10.4277159
3.11716E-07	10.4001541
3.21060E-07	10.3729917
3.30690E-07	10.3461931
3.40603E-07	10.3197836
3.50819E-07	10.2937174
3.59816E-07	10.271724
3.61335E-07	10.2680433
3.72173E-07	10.2428856
3.83329E-07	10.2180878
3.94827E-07	10.1936175
4.06662E-07	10.1694998
4.18860E-07	10.1457001
4.31416E-07	10.1222418
4.44356E-07	10.099091
4.57676E-07	10.0762703
4.71403E-07	10.0537469
4.85534E-07	10.0315428
5.00097E-07	10.0096259
5.15088E-07	9.98801753
5.30538E-07	9.96668664
5.46442E-07	9.9456539
5.62832E-07	9.92488898
5.79703E-07	9.90441202
5.97091E-07	9.88419347
6.14990E-07	9.8642529
6.33436E-07	9.84456153
6.52424E-07	9.82513884
6.71993E-07	9.80595972
6.92136E-07	9.78704908
7.12897E-07	9.76837578
7.34266E-07	9.74994211
7.56290E-07	9.73172029
7.78961E-07	9.71373554
8.02325E-07	9.6959646
8.26376E-07	9.67842475
8.51163E-07	9.6610905
8.76677E-07	9.6439784
9.02972E-07	9.6270635
9.30040E-07	9.61036192
9.57936E-07	9.59384925
9.86651E-07	9.57754119
1.01196E-06	9.56371041
1.04051E-06	9.54867144
1.06987E-06	9.53379483
1.10006E-06	9.51907712
1.13110E-06	9.50451487
1.16301E-06	9.49010475
1.19583E-06	9.47584533
1.22957E-06	9.46191078
1.26427E-06	9.44813288
1.29994E-06	9.43448163
1.33662E-06	9.4209603
1.37433E-06	9.40757498
1.41311E-06	9.39432351
1.45298E-06	9.3812027
1.49398E-06	9.36820935
1.55781E-06	9.34890699
1.62405E-06	9.32996212
1.69343E-06	9.31118787
1.76544E-06	9.29274726
1.84086E-06	9.27445811
1.91914E-06	9.25647917
2.00113E-06	9.23865612
2.08622E-06	9.22113199
2.17535E-06	9.20367879
2.26785E-06	9.18648822
2.36474E-06	9.16939045
2.46529E-06	9.15253306
2.57061E-06	9.13574837
2.67992E-06	9.11918026
2.79441E-06	9.10266277
2.91323E-06	9.0863378
3.03769E-06	9.07004289
3.21154E-06	9.04851312
3.39533E-06	9.02719669
3.58964E-06	9.00589507
3.79508E-06	8.98467451
4.01227E-06	8.96351425
4.24189E-06	8.94238615
4.48464E-06	8.92123591
4.74130E-06	8.900042
5.01264E-06	8.87878729
5.44904E-06	8.84671833
5.84103E-06	8.81969938
6.26243E-06	8.79231803
6.80764E-06	8.75900411
7.29736E-06	8.73071049
7.82383E-06	8.70177268
8.38666E-06	8.67223776
8.50498E-06	8.66631578
9.11680E-06	8.63809854
9.91052E-06	8.60347942
1.06255E-05	8.57376568
1.15506E-05	8.53684709
1.25562E-05	8.49849058
1.36493E-05	8.45848895
1.46312E-05	8.42375306
1.56868E-05	8.3875058
1.68152E-05	8.34979819
1.90601E-05	8.27745539
2.04313E-05	8.23458553
2.19053E-05	8.18954833
2.34811E-05	8.14229586
2.55253E-05	8.09004145
2.73669E-05	8.04393375
2.93356E-05	7.99556463
3.18895E-05	7.93393854
3.46658E-05	7.86817935
3.71668E-05	7.80987783
3.92938E-05	7.7609833
4.15426E-05	7.70978538
4.39200E-05	7.65620302
4.64335E-05	7.6002093
4.90909E-05	7.54165532
5.19003E-05	7.48040222
5.48705E-05	7.41647554
5.71000E-05	7.36905547
5.95395E-05	7.31779863
6.29469E-05	7.24727947
6.54220E-05	7.19705229
6.72680E-05	7.15245715
6.90130E-05	7.11084835
7.04735E-05	7.07653773
7.29626E-05	7.01925853
7.47700E-05	6.97885364
7.68797E-05	6.92021555
7.79644E-05	6.89084934
7.90490E-05	6.8621347
8.01643E-05	6.83336744
8.12795E-05	6.79630817
8.30649E-05	6.73914429
8.37475E-05	6.71818858
8.46025E-05	6.69275196
8.50300E-05	6.68054556
8.54575E-05	6.66391848
8.63125E-05	6.63184746
8.70250E-05	6.60616237
8.78800E-05	6.57678241
8.87350E-05	6.54035125
8.95544E-05	6.5074688
9.00888E-05	6.48727297
9.06231E-05	6.46136769
9.11575E-05	6.43670387
9.16919E-05	6.41350025
9.22263E-05	6.3919159
9.27606E-05	6.36268165
9.32950E-05	6.33555235
9.37938E-05	6.31239985
9.42925E-05	6.29159486
9.47913E-05	6.2628683
9.52900E-05	6.23735203
9.56641E-05	6.22061185
9.57888E-05	6.21580982
9.60381E-05	6.19979514
9.64122E-05	6.17840216
9.67863E-05	6.15998144
9.71603E-05	6.14493429
9.72850E-05	6.14120031
9.75344E-05	6.12645702
9.79084E-05	6.10874459
9.82825E-05	6.09609703
9.86566E-05	6.07754453
9.90306E-05	6.06580298
9.92800E-05	6.06232054
9.96273E-05	6.05222209
9.98589E-05	6.05036653
9.99747E-05	6.05164525
1.00090E-04	6.04880196
1.00322E-04	6.04801363
1.00554E-04	6.05264333
1.00669E-04	6.05800695
1.00785E-04	6.05841058
1.01017E-04	6.06624333
1.01222E-04	6.07981855
1.01311E-04	6.08925397
1.01489E-04	6.09971045
1.01667E-04	6.11767731
1.01845E-04	6.1424236
1.02023E-04	6.16531764
1.02201E-04	6.19664865
1.02379E-04	6.23743667
1.02558E-04	6.27942592
1.02736E-04	6.33473567
1.02771E-04	6.34400789
1.02985E-04	6.41975316
1.03092E-04	6.46724612
1.03128E-04	6.48099233
1.03270E-04	6.5476035
1.03413E-04	6.62720436
1.03448E-04	6.65074449
1.03555E-04	6.71404541
1.03698E-04	6.81482098
1.03804E-04	6.90592106
1.03871E-04	6.95793516
1.03987E-04	7.06553842
1.04103E-04	7.18888187
1.04107E-04	7.19429887
1.04219E-04	7.32186375
1.04334E-04	7.474062
1.04357E-04	7.50754068
1.04450E-04	7.64143651
1.04566E-04	7.83189516
1.04606E-04	7.90689648
1.04668E-04	8.01855582
1.04802E-04	8.29506826
1.04855E-04	8.42506681
1.04935E-04	8.6134812
1.05025E-04	8.85371647
1.05069E-04	8.98780966
1.05114E-04	9.11859157
1.05203E-04	9.41135611
1.05247E-04	9.57520532
1.05292E-04	9.73592392
1.05372E-04	10.058654
1.05425E-04	10.3017248
1.05479E-04	10.5410182
1.05586E-04	11.0928432
1.05603E-04	11.1964845
1.05657E-04	11.504159
1.05728E-04	11.9566683
1.05746E-04	12.0815998
1.05799E-04	12.4535451
1.05871E-04	13.0023542
1.05933E-04	13.5328184
1.05937E-04	13.5705592
1.06000E-04	14.1515708
1.06062E-04	14.7893613
1.06124E-04	15.4906576
1.06187E-04	16.2632275
1.06249E-04	17.1161431
1.06263E-04	17.3183854
1.06311E-04	18.0624001
1.06352E-04	18.7375674
1.06374E-04	19.1140575
1.06423E-04	20.0257273
1.06425E-04	20.0590033
1.06476E-04	21.1208088
1.06483E-04	21.2677486
1.06512E-04	21.9206056
1.06542E-04	22.6162944
1.06548E-04	22.7530769
1.06576E-04	23.48468
1.06601E-04	24.1266354
1.06605E-04	24.22915
1.06633E-04	25.0517133
1.06660E-04	25.8253603
1.06662E-04	25.8832274
1.06683E-04	26.5796872
1.06704E-04	27.2780124
1.06719E-04	27.7449308
1.06726E-04	28.0042376
1.06747E-04	28.7844159
1.06764E-04	29.4038912
1.06765E-04	29.4397079
1.06783E-04	30.158392
1.06800E-04	30.8791398
1.06809E-04	31.2405897
1.06818E-04	31.6402625
1.06834E-04	32.3617538
1.06850E-04	33.0852703
1.06857E-04	33.4078282
1.06866E-04	33.850046
1.06882E-04	34.648446
1.06893E-04	35.1823178
1.06896E-04	35.3270971
1.06909E-04	36.0528484
1.06922E-04	36.7806864
1.06929E-04	37.1213181
1.06936E-04	37.5445911
1.06949E-04	38.3405129
1.06963E-04	39.1389547
1.06964E-04	39.2457436
1.06976E-04	40.0023781
1.06989E-04	40.8782048
1.07000E-04	41.5813134
1.07003E-04	41.7734697
1.07016E-04	42.7373787
1.07025E-04	43.3818713
1.07036E-04	44.1576252
1.07037E-04	44.2993773
1.07050E-04	45.2951252
1.07062E-04	46.2944191
1.07071E-04	47.0108694
1.07075E-04	47.3261401
1.07085E-04	48.2753363
1.07096E-04	49.2275872
1.07107E-04	50.183257
1.07118E-04	51.2421366
1.07130E-04	52.4823232
1.07142E-04	53.7279669
1.07155E-04	55.1151276
1.07167E-04	56.5084541
1.07178E-04	57.7086394
1.07180E-04	57.9282463
1.07192E-04	59.4729843
1.07205E-04	61.0255097
1.07217E-04	62.7212834
1.07232E-04	64.6705121
1.07246E-04	66.8078947
1.07258E-04	68.690376
1.07260E-04	68.9819869
1.07274E-04	71.3304481
1.07280E-04	72.3650411
1.07288E-04	73.6505107
1.07301E-04	76.0765719
1.07307E-04	77.2169263
1.07314E-04	78.6481737
1.07328E-04	81.3504226
1.07334E-04	82.6211382
1.07341E-04	84.2202033
1.07354E-04	87.2411525
1.07361E-04	88.6620113
1.07368E-04	90.4399682
1.07381E-04	93.7997174
1.07383E-04	94.2516815
1.07394E-04	97.474244
1.07408E-04	101.223461
1.07410E-04	101.727783
1.07421E-04	105.363531
1.07435E-04	109.594727
1.07436E-04	110.164113
1.07448E-04	114.202778
1.07454E-04	116.39779
1.07461E-04	119.091256
1.07472E-04	123.168652
1.07475E-04	124.2643
1.07488E-04	129.792789
1.07490E-04	130.536805
1.07499E-04	134.533718
1.07508E-04	138.561806
1.07509E-04	139.428326
1.07520E-04	144.668257
1.07525E-04	147.309412
1.07531E-04	150.150165
1.07541E-04	155.877791
1.07543E-04	156.840193
1.07552E-04	162.016817
1.07561E-04	167.236365
1.07563E-04	168.359355
1.07574E-04	175.151809
1.07579E-04	178.576899
1.07584E-04	182.260669
1.07595E-04	189.687947
1.07597E-04	190.93706
1.07606E-04	197.647209
1.07614E-04	204.413605
1.07616E-04	205.867782
1.07632E-04	219.092563
1.07648E-04	233.470175
1.07650E-04	235.088252
1.07664E-04	248.970775
1.07668E-04	252.486554
1.07680E-04	265.66594
1.07686E-04	271.386653
1.07696E-04	283.629242
1.07704E-04	291.892851
1.07712E-04	302.930803
1.07721E-04	314.104831
1.07728E-04	323.643516
1.07739E-04	338.12542
1.07745E-04	345.837573
1.07757E-04	364.048985
1.07761E-04	369.582535
1.07775E-04	391.97037
1.07777E-04	394.939867
1.07793E-04	421.971282
1.07809E-04	451.19868
1.07817E-04	465.977082
1.07825E-04	481.837885
1.07839E-04	511.226097
1.07841E-04	514.074472
1.07857E-04	548.625792
1.07862E-04	560.261834
1.07873E-04	584.971114
1.07885E-04	613.041527
1.07889E-04	622.932937
1.07907E-04	669.583972
1.07910E-04	676.605136
1.07932E-04	733.441651
1.07933E-04	738.421114
1.07951E-04	788.726648
1.07958E-04	809.061201
1.07978E-04	867.930802
1.07994E-04	916.614682
1.08003E-04	945.028325
1.08035E-04	1048.32589
1.08038E-04	1059.91993
1.08075E-04	1182.2612
1.08136E-04	1389.52212
1.08172E-04	1505.33298
1.08184E-04	1543.52125
1.08208E-04	1613.64704
1.08222E-04	1653.29602
1.08238E-04	1698.06509
1.08261E-04	1754.67565
1.08269E-04	1772.52912
1.08287E-04	1810.71243
1.08297E-04	1830.71732
1.08313E-04	1856.62811
1.08326E-04	1877.00176
1.08340E-04	1894.18733
1.08354E-04	1910.30699
1.08369E-04	1920.67529
1.08383E-04	1929.84008
1.08399E-04	1934.81051
1.08399E-04	1934.97523
1.08426E-04	1932.82996
1.08451E-04	1918.50946
1.08454E-04	1916.692
1.08478E-04	1892.48562
1.08482E-04	1887.76305
1.08502E-04	1858.9613
1.08506E-04	1853.01303
1.08530E-04	1808.49905
1.08535E-04	1798.94277
1.08562E-04	1738.40393
1.08566E-04	1730.16557
1.08596E-04	1651.63127
1.08598E-04	1646.89271
1.08632E-04	1549.02355
1.08669E-04	1431.46162
1.08685E-04	1380.35956
1.08728E-04	1240.93142
1.08771E-04	1100.80468
1.08808E-04	982.658596
1.08833E-04	907.524213
1.08856E-04	840.475385
1.08858E-04	835.372761
1.08886E-04	757.760058
1.08892E-04	743.997457
1.08910E-04	696.366761
1.08918E-04	677.078408
1.08934E-04	638.939406
1.08945E-04	615.027277
1.08958E-04	585.520071
1.08972E-04	557.89925
1.08982E-04	536.114297
1.08999E-04	505.287529
1.09016E-04	473.244174
1.09025E-04	458.089216
1.09034E-04	443.185867
1.09052E-04	415.04697
1.09070E-04	388.992969
1.09079E-04	376.727246
1.09088E-04	364.691798
1.09105E-04	342.067718
1.09123E-04	321.236916
1.09132E-04	311.464156
1.09141E-04	301.889783
1.09159E-04	283.971013
1.09160E-04	283.092931
1.09178E-04	265.89323
1.09186E-04	259.775546
1.09197E-04	250.04973
1.09212E-04	238.183966
1.09216E-04	235.451383
1.09235E-04	222.075849
1.09239E-04	219.102756
1.09253E-04	209.803624
1.09266E-04	202.20854
1.09272E-04	198.494755
1.09291E-04	188.096998
1.09292E-04	187.170654
1.09309E-04	178.577009
1.09319E-04	173.924199
1.09328E-04	169.788381
1.09346E-04	162.061245
1.09348E-04	161.305378
1.09369E-04	152.862953
1.09373E-04	151.553836
1.09390E-04	145.179757
1.09408E-04	139.243671
1.09412E-04	138.090098
1.09433E-04	131.637477
1.09444E-04	128.620847
1.09455E-04	125.689465
1.09479E-04	119.353513
1.09483E-04	118.472546
1.09512E-04	111.999131
1.09515E-04	111.251986
1.09540E-04	106.165937
1.09551E-04	104.147592
1.09569E-04	100.871306
1.09586E-04	97.8222253
1.09595E-04	96.3435814
1.09622E-04	92.1971165
1.09640E-04	89.6292914
1.09658E-04	87.1521106
1.09693E-04	82.5859043
1.09729E-04	78.5090856
1.09754E-04	75.8565723
1.09764E-04	74.7612943
1.09800E-04	71.3603191
1.09818E-04	69.7690563
1.09836E-04	68.2355947
1.09877E-04	64.9446009
1.09882E-04	64.5458506
1.09923E-04	61.5976247
1.09946E-04	60.052206
1.09969E-04	58.5581282
1.10010E-04	56.0998504
1.10016E-04	55.7900918
1.10062E-04	53.2875156
1.10088E-04	51.9806372
1.10108E-04	50.9805273
1.10155E-04	48.8593595
1.10157E-04	48.7441202
1.10201E-04	46.9372892
1.10253E-04	44.9276247
1.10261E-04	44.6028253
1.10310E-04	42.9304821
1.10366E-04	41.1052594
1.10367E-04	41.0775256
1.10424E-04	39.4135106
1.10470E-04	38.1418294
1.10481E-04	37.8603636
1.10538E-04	36.4466696
1.10574E-04	35.5908421
1.10595E-04	35.1313902
1.10652E-04	33.92227
1.10698E-04	32.9932238
1.10716E-04	32.6524885
1.10787E-04	31.3708791
1.10831E-04	30.6170966
1.10858E-04	30.1859101
1.10929E-04	29.1027252
1.10965E-04	28.5906668
1.11001E-04	28.1050372
1.11072E-04	27.1863027
1.11143E-04	26.3144386
1.11214E-04	25.5329986
1.11290E-04	24.7439114
1.11321E-04	24.435111
1.11370E-04	23.9764308
1.11450E-04	23.2639578
1.11499E-04	22.8493889
1.11531E-04	22.5992909
1.11611E-04	21.9867813
1.11678E-04	21.504605
1.11731E-04	21.1423304
1.11851E-04	20.3805717
1.11940E-04	19.8463834
1.11945E-04	19.8208659
1.12038E-04	19.3221729
1.12136E-04	18.824351
1.12185E-04	18.5864659
1.12234E-04	18.3647164
1.12381E-04	17.7359313
1.12488E-04	17.3063335
1.12528E-04	17.1567152
1.12675E-04	16.6409199
1.12791E-04	16.2553881
1.12800E-04	16.2277372
1.12924E-04	15.8588549
1.13049E-04	15.5062721
1.13094E-04	15.3855675
1.13174E-04	15.1832847
1.13298E-04	14.88174
1.13423E-04	14.5947223
1.13485E-04	14.4612948
1.13673E-04	14.0838688
1.13779E-04	13.8787363
1.13833E-04	13.7848571
1.13993E-04	13.5160529
1.14153E-04	13.2586487
1.14314E-04	13.011413
1.14474E-04	12.7970271
1.14634E-04	12.5908036
1.14848E-04	12.3278759
