E(MeV)	pendfb7/Gd158:1
2.578750E-10	29.1945908
2.656100E-10	28.8264651
2.678260E-10	28.7249743
2.735720E-10	28.4645167
2.793720E-10	28.2115336
2.817770E-10	28.1076835
2.902240E-10	27.7567988
2.914160E-10	27.7091519
2.989290E-10	27.4118871
3.039790E-10	27.2196604
3.078900E-10	27.0722608
3.170830E-10	26.7389648
3.171250E-10	26.7374574
3.266310E-10	26.4093654
3.321540E-10	26.2259909
3.364280E-10	26.0855969
3.465130E-10	25.76701
3.479360E-10	25.7237653
3.569060E-10	25.4540859
3.644740E-10	25.2352726
3.676050E-10	25.1456829
3.786310E-10	24.8423043
3.817910E-10	24.7586875
3.899810E-10	24.5442218
3.999370E-10	24.2935221
4.016780E-10	24.250122
4.137190E-10	23.9615752
4.189390E-10	23.8412878
4.261280E-10	23.6773668
4.389010E-10	23.3973805
4.407040E-10	23.3593814
4.520660E-10	23.1225376
4.636000E-10	22.8914029
4.656170E-10	22.8514057
4.795830E-10	22.5852458
4.876850E-10	22.436819
4.939590E-10	22.3230755
5.087750E-10	22.0649401
5.130210E-10	21.9938308
5.240260E-10	21.8115067
5.397440E-10	21.5612667
5.419610E-10	21.5273405
5.559230E-10	21.316042
5.725230E-10	21.0746527
5.725980E-10	21.0735735
5.897620E-10	20.8362991
6.048200E-10	20.6362956
6.074520E-10	20.6016971
6.256610E-10	20.3717644
6.389270E-10	20.210819
6.444270E-10	20.1447937
6.637440E-10	19.9220543
6.778180E-10	19.7661599
6.836530E-10	19.7022167
7.041460E-10	19.4865247
7.190760E-10	19.3355846
7.252670E-10	19.2736687
7.470070E-10	19.0648727
7.660800E-10	18.8889408
7.694130E-10	18.8585291
7.924770E-10	18.6564563
8.161410E-10	18.4573584
8.162470E-10	18.4564759
8.407150E-10	18.2608988
8.659320E-10	18.0673586
8.694890E-10	18.0411409
8.918890E-10	17.8778306
9.186410E-10	17.6905811
9.302330E-10	17.6126715
9.461780E-10	17.5066612
9.745580E-10	17.3255381
9.952220E-10	17.1989241
1.003771E-09	17.1470997
1.033879E-09	16.9719297
1.064871E-09	16.7988458
1.069244E-09	16.7753987
1.096811E-09	16.629244
1.129689E-09	16.4619537
1.153642E-09	16.3449656
1.163573E-09	16.2969897
1.198452E-09	16.1353059
1.234399E-09	15.9753929
1.244701E-09	15.9314056
1.271402E-09	15.818649
1.309537E-09	15.6641273
1.348639E-09	15.5120862
1.348791E-09	15.5115016
1.389247E-09	15.3622328
1.430892E-09	15.2148137
1.467424E-09	15.0907256
1.473810E-09	15.0692675
1.517989E-09	14.9268738
1.563521E-09	14.786091
1.596672E-09	14.6877476
1.610389E-09	14.6474886
1.658691E-09	14.5115178
1.708412E-09	14.3772599
1.744636E-09	14.2834259
1.759655E-09	14.2449374
1.812403E-09	14.1153041
1.866765E-09	13.9871656
1.914392E-09	13.8794826
1.922723E-09	13.8608473
1.980394E-09	13.7371484
2.039758E-09	13.6150421
2.100939E-09	13.494348
2.109569E-09	13.4780182
2.163917E-09	13.3763285
2.228823E-09	13.2598845
2.295634E-09	13.1449462
2.344308E-09	13.0646411
2.364490E-09	13.0317115
2.435368E-09	12.9208451
2.508415E-09	12.8112991
2.583608E-09	12.7031761
2.616211E-09	12.6582198
2.661102E-09	12.5970024
2.740871E-09	12.4927287
2.823082E-09	12.3897051
2.907706E-09	12.2880318
2.932024E-09	12.2600174
2.994921E-09	12.1883632
3.084697E-09	12.0903342
3.177221E-09	11.9934928
3.272461E-09	11.8979318
3.313757E-09	11.8582074
3.370617E-09	11.8041208
3.471655E-09	11.7120146
3.575785E-09	11.6210365
3.682973E-09	11.5312744
3.777005E-09	11.4557914
3.793441E-09	11.4427423
3.907154E-09	11.3562362
4.024346E-09	11.2708038
4.144980E-09	11.1865267
4.269306E-09	11.1032833
4.341428E-09	11.0569982
4.397283E-09	11.0215482
4.529177E-09	10.9413459
4.664944E-09	10.8622423
4.804866E-09	10.7841234
4.948897E-09	10.7070641
5.032589E-09	10.6641515
5.097336E-09	10.6313185
5.250134E-09	10.5570911
5.407609E-09	10.4838019
5.569708E-09	10.4115218
5.736768E-09	10.3401458
5.908067E-09	10.2700155
5.908733E-09	10.2697458
6.085962E-09	10.2010085
6.268395E-09	10.1332317
6.456412E-09	10.0663176
6.649949E-09	10.0003308
6.849411E-09	9.93517544
7.053933E-09	9.87116369
7.054729E-09	9.87091731
7.266331E-09	9.8081907
7.484147E-09	9.74634768
7.708630E-09	9.68529914
7.939704E-09	9.62510434
8.177850E-09	9.56567643
8.422990E-09	9.50707261
8.565432E-09	9.47444853
8.675632E-09	9.44949416
8.935694E-09	9.39309917
9.203714E-09	9.33743861
9.479605E-09	9.28256644
9.763940E-09	9.22840396
1.005663E-08	9.17500376
1.035827E-08	9.12228902
1.062254E-08	9.07805394
1.066877E-08	9.07040285
1.098877E-08	9.01968528
1.131817E-08	8.96969614
1.165765E-08	8.92036325
1.200710E-08	8.87173452
1.236725E-08	8.82373936
1.273797E-08	8.77642432
1.312004E-08	8.72972078
1.351180E-08	8.68385217
1.351332E-08	8.68367572
1.391865E-08	8.63874773
1.433587E-08	8.5944692
1.476587E-08	8.55077665
1.520849E-08	8.50771278
1.566466E-08	8.46521587
1.613423E-08	8.42332758
1.661816E-08	8.38198781
1.711631E-08	8.34123709
1.762970E-08	8.30101683
1.777683E-08	8.2899782
1.815817E-08	8.26170933
1.870281E-08	8.22306144
1.926345E-08	8.18497884
1.984125E-08	8.147407
2.043601E-08	8.11038282
2.104897E-08	8.07385324
2.167994E-08	8.03785386
2.233022E-08	8.00233297
2.299959E-08	7.96732493
2.368945E-08	7.9327791
2.439956E-08	7.89872858
2.521407E-08	7.86147817
2.526874E-08	7.85899451
2.530000E-08	7.85761196
2.605886E-08	7.8249804
2.684000E-08	7.79282897
2.764505E-08	7.76111159
2.847374E-08	7.72985945
2.932779E-08	7.69902804
3.020692E-08	7.66864782
3.111296E-08	7.63867553
3.204560E-08	7.60914068
3.300679E-08	7.5800012
3.399621E-08	7.55128573
3.501590E-08	7.52295342
3.606554E-08	7.49503224
3.714730E-08	7.46748242
3.826083E-08	7.44064931
3.940844E-08	7.41418513
4.058975E-08	7.38811523
4.180722E-08	7.3624013
4.306043E-08	7.33706736
4.435200E-08	7.31207622
4.568150E-08	7.28745192
4.705169E-08	7.26315929
4.846211E-08	7.23922264
4.991571E-08	7.21560836
5.141198E-08	7.19234015
5.295405E-08	7.16938503
5.454141E-08	7.14676563
5.617734E-08	7.1244496
5.786132E-08	7.10245875
5.959683E-08	7.08076146
5.984837E-08	7.07775081
6.138331E-08	7.05959342
6.322446E-08	7.03875216
6.511968E-08	7.018223
6.707291E-08	6.9979766
6.908349E-08	6.97803296
7.115561E-08	6.95836388
7.328857E-08	6.93898929
7.548682E-08	6.91988223
7.774961E-08	6.90106207
8.008167E-08	6.88250151
8.248220E-08	6.86421711
8.495620E-08	6.84618041
8.750285E-08	6.82840741
9.012745E-08	6.8108725
9.282911E-08	6.79359381
9.561346E-08	6.77654784
9.847958E-08	6.75975207
1.014334E-07	6.74318279
1.044740E-07	6.72685628
1.076076E-07	6.71074914
1.108333E-07	6.69487706
1.117728E-07	6.69045129
1.141576E-07	6.67934742
1.175796E-07	6.66410189
1.211064E-07	6.64906739
1.247367E-07	6.63425866
1.284781E-07	6.61965451
1.323293E-07	6.60526927
1.362985E-07	6.59108233
1.403842E-07	6.57710763
1.445949E-07	6.56332522
1.489293E-07	6.54974892
1.533963E-07	6.53636028
1.579945E-07	6.52317406
1.627335E-07	6.51017199
1.676116E-07	6.49736416
1.726390E-07	6.48472799
1.778140E-07	6.47227434
1.831475E-07	6.45998708
1.886375E-07	6.44788024
1.942956E-07	6.43593731
2.001198E-07	6.42417013
2.061222E-07	6.41256182
2.123010E-07	6.40112369
2.186688E-07	6.3898393
2.252236E-07	6.37871964
2.319791E-07	6.36774871
2.389329E-07	6.35693717
2.460995E-07	6.34626946
2.534766E-07	6.33575595
2.610795E-07	6.32538149
2.689056E-07	6.31515613
2.769713E-07	6.30506514
2.793192E-07	6.30225224
2.852738E-07	6.29519361
2.938304E-07	6.28548478
3.026383E-07	6.2759187
3.117158E-07	6.26648321
3.210598E-07	6.25719061
3.306898E-07	6.24802557
3.406025E-07	6.23898929
3.508187E-07	6.23006787
3.613348E-07	6.22127385
3.721729E-07	6.21259614
3.833291E-07	6.20404336
3.948269E-07	6.19560316
4.066622E-07	6.18728372
4.188598E-07	6.17907301
4.314156E-07	6.17097896
4.443556E-07	6.16298987
4.576756E-07	6.15511345
4.714033E-07	6.14733827
4.855341E-07	6.13967184
5.000974E-07	6.13210304
5.150884E-07	6.12463914
5.305381E-07	6.1172693
5.464416E-07	6.1100006
5.628318E-07	6.10282246
5.797032E-07	6.09574175
5.970911E-07	6.08874817
6.149895E-07	6.08184858
6.334357E-07	6.07503565
6.524236E-07	6.06831998
6.748289E-07	6.06074022
6.950700E-07	6.05418721
7.159055E-07	6.04771485
7.373786E-07	6.04131955
7.594823E-07	6.03500889
7.822625E-07	6.02877069
8.057116E-07	6.02261043
8.298785E-07	6.01651902
8.547550E-07	6.01050218
8.803928E-07	6.00455103
9.067835E-07	5.99867113
9.339819E-07	5.9928541
9.619790E-07	5.98711029
9.950149E-07	5.98062454
1.026233E-06	5.97475125
1.055190E-06	5.96951574
1.084963E-06	5.9643317
1.115577E-06	5.95919784
1.147055E-06	5.95411284
1.179421E-06	5.94907541
1.212700E-06	5.94408424
1.246918E-06	5.93913804
1.282102E-06	5.93423551
1.318278E-06	5.92937537
1.355475E-06	5.92455633
1.413111E-06	5.9174185
1.473484E-06	5.91033297
1.536138E-06	5.90336646
1.601766E-06	5.89645341
1.669874E-06	5.88962794
1.741216E-06	5.88283887
1.815255E-06	5.8761457
1.892807E-06	5.86948185
1.973291E-06	5.86290329
2.057596E-06	5.85634535
2.145087E-06	5.84986565
2.236731E-06	5.84340234
2.364738E-06	5.83486841
2.465289E-06	5.82851423
2.570613E-06	5.8221604
2.679918E-06	5.81586093
2.833287E-06	5.80747165
2.995434E-06	5.79911628
3.166860E-06	5.79078229
3.395333E-06	5.78038291
3.639584E-06	5.77000714
3.847874E-06	5.76168138
3.956448E-06	5.75757482
4.068085E-06	5.75279017
4.361576E-06	5.74087558
4.675336E-06	5.72887356
5.225780E-06	5.70941645
5.524847E-06	5.69952651
6.109072E-06	5.68156248
6.828315E-06	5.66165588
7.297363E-06	5.64992837
7.320942E-06	5.64911908
7.739914E-06	5.63553305
8.182862E-06	5.62201698
8.651161E-06	5.60871659
9.019017E-06	5.59896776
9.535168E-06	5.58647978
1.019016E-05	5.5729575
1.022308E-05	5.57180299
1.065778E-05	5.55817598
1.111311E-05	5.54541994
1.174910E-05	5.53064182
1.224868E-05	5.52200966
1.238149E-05	5.52041896
1.259430E-05	5.51370349
1.294967E-05	5.50422913
1.331506E-05	5.49675312
1.359684E-05	5.49274001
1.388392E-05	5.49043605
1.403445E-05	5.49032865
1.417637E-05	5.48664666
1.447428E-05	5.48141295
1.478059E-05	5.4791327
1.509266E-05	5.48051962
1.525629E-05	5.48317214
1.530263E-05	5.48258016
1.551852E-05	5.4821837
1.573441E-05	5.48449399
1.595640E-05	5.49000035
1.612940E-05	5.49721916
1.617838E-05	5.49768857
1.640663E-05	5.5043726
1.657782E-05	5.51279486
1.675223E-05	5.52479501
1.681524E-05	5.53054585
1.692824E-05	5.53613081
1.710426E-05	5.54930073
1.728524E-05	5.56809624
1.746623E-05	5.59328554
1.753363E-05	5.60538233
1.764891E-05	5.62014133
1.777297E-05	5.64084617
1.789703E-05	5.66596364
1.802109E-05	5.69600912
1.802837E-05	5.69809823
1.814690E-05	5.72606695
1.827446E-05	5.7626984
1.840202E-05	5.80677321
1.840812E-05	5.80928583
1.852958E-05	5.85207645
1.865894E-05	5.90752435
1.879010E-05	5.97541271
1.879496E-05	5.97835772
1.888847E-05	6.02902696
1.898684E-05	6.09088044
1.906012E-05	6.14411754
1.908521E-05	6.16064798
1.918544E-05	6.23782743
1.928658E-05	6.32867858
1.932528E-05	6.36910542
1.938773E-05	6.42895723
1.948887E-05	6.54257303
1.959002E-05	6.67546114
1.959793E-05	6.68762211
1.968768E-05	6.81683465
1.977839E-05	6.96944464
1.980241E-05	7.01631509
1.986909E-05	7.13977046
1.995980E-05	7.33587907
1.998963E-05	7.4092164
2.002027E-05	7.48104827
2.008074E-05	7.63900985
2.014121E-05	7.81498924
2.016822E-05	7.90393781
2.021831E-05	8.06206968
2.029541E-05	8.34338953
2.034681E-05	8.55501508
2.039821E-05	8.78110902
2.044961E-05	9.03140906
2.047531E-05	9.17007459
2.050101E-05	9.30509685
2.055241E-05	9.60542275
2.059738E-05	9.89598788
2.060381E-05	9.94163186
2.064236E-05	10.2099327
2.068733E-05	10.5551875
2.070018E-05	10.6641158
2.073231E-05	10.9318701
2.077728E-05	11.3469926
2.079656E-05	11.5442564
2.082226E-05	11.8030641
2.086723E-05	12.3068721
2.089614E-05	12.6678959
2.091221E-05	12.8658857
2.096039E-05	13.5334173
2.096682E-05	13.634146
2.100858E-05	14.282666
2.103749E-05	14.7929355
2.105677E-05	15.1299872
2.108889E-05	15.756746
2.110817E-05	16.1680824
2.112102E-05	16.4401087
2.115314E-05	17.1857695
2.117563E-05	17.7577545
2.118366E-05	17.9606418
2.121257E-05	18.7591775
2.123988E-05	19.5832161
2.124149E-05	19.6314065
2.127040E-05	20.58151
2.129931E-05	21.6242584
2.130413E-05	21.8154223
2.132822E-05	22.7670328
2.135714E-05	24.026625
2.136838E-05	24.568322
2.138605E-05	25.4167361
2.141175E-05	26.7775319
2.143263E-05	27.9854325
2.143424E-05	28.078127
2.145672E-05	29.4907906
2.147921E-05	31.0317019
2.150170E-05	32.7162353
2.152418E-05	34.5621978
2.154667E-05	36.5903234
2.156916E-05	38.824881
2.157269E-05	39.2103838
2.158876E-05	40.9641731
2.160546E-05	42.9850819
2.161381E-05	43.9965612
2.162345E-05	45.2842277
2.163052E-05	46.2295298
2.164465E-05	48.2802391
2.164722E-05	48.6535337
2.165879E-05	50.4796225
2.166393E-05	51.2921234
2.167292E-05	52.8414102
2.168063E-05	54.1707835
2.168320E-05	54.6548402
2.169348E-05	56.5929354
2.169734E-05	57.3204922
2.170376E-05	58.6486897
2.171147E-05	60.2440537
2.171404E-05	60.7762655
2.171790E-05	61.6573973
2.172561E-05	63.4211267
2.173235E-05	64.9659157
2.173332E-05	65.2114673
2.173910E-05	66.6861159
2.174488E-05	68.1619146
2.175067E-05	69.6391052
2.175131E-05	69.8226505
2.175613E-05	71.2005762
2.176095E-05	72.5794903
2.176576E-05	73.9595154
2.176930E-05	74.9723539
2.177058E-05	75.3787754
2.177540E-05	76.9042173
2.178022E-05	78.4309343
2.178215E-05	79.0421843
2.178504E-05	80.0519761
2.178986E-05	81.7363993
2.179468E-05	83.4224036
2.179861E-05	84.8005627
2.179885E-05	84.8850064
2.180327E-05	86.5798944
2.180797E-05	88.3843535
2.180913E-05	88.8320472
2.181271E-05	90.3215426
2.181744E-05	92.2983926
2.182198E-05	94.1935964
2.182218E-05	94.2855836
2.182712E-05	96.550777
2.183098E-05	98.320649
2.183483E-05	100.092252
2.183483E-05	100.092302
2.183869E-05	102.043991
2.184254E-05	103.997663
2.184736E-05	106.442692
2.184768E-05	106.605896
2.185186E-05	108.949805
2.185636E-05	111.477258
2.186053E-05	113.827345
2.186085E-05	114.027907
2.186535E-05	116.839083
2.186985E-05	119.654273
2.187338E-05	121.869556
2.187435E-05	122.542783
2.187884E-05	125.688893
2.188334E-05	128.840025
2.188623E-05	130.869139
2.188784E-05	132.112911
2.189234E-05	135.601087
2.189587E-05	138.346596
2.189683E-05	139.164063
2.190165E-05	143.258946
2.190551E-05	146.541722
2.190679E-05	147.742134
2.191193E-05	152.554026
2.191547E-05	155.869848
2.191707E-05	157.537179
2.192125E-05	161.881005
2.192607E-05	166.903953
2.193089E-05	172.514136
2.193570E-05	178.137922
2.193667E-05	179.265624
2.194052E-05	184.296017
2.194534E-05	190.599972
2.194663E-05	192.285831
2.195016E-05	197.449897
2.195498E-05	204.511098
2.195626E-05	206.399777
2.195980E-05	212.196796
2.196462E-05	220.124878
2.196590E-05	222.245668
2.196944E-05	228.652317
2.197233E-05	233.910632
2.197425E-05	237.69779
2.197875E-05	246.562853
2.197907E-05	247.248097
2.198389E-05	257.558277
2.198518E-05	260.317369
2.198871E-05	268.536854
2.199160E-05	275.285241
2.199353E-05	280.165853
2.199803E-05	291.593527
2.199835E-05	292.480172
2.200317E-05	305.8249
2.200445E-05	309.397273
2.200799E-05	320.074186
2.201088E-05	328.843798
2.201280E-05	335.202912
2.201730E-05	350.098626
2.201762E-05	351.256947
2.202244E-05	368.694909
2.202373E-05	373.364758
2.202726E-05	387.343757
2.203015E-05	398.827948
2.203208E-05	407.164722
2.203658E-05	426.696084
2.203690E-05	428.21541
2.204172E-05	451.092823
2.204300E-05	457.219307
2.204653E-05	475.55516
2.204943E-05	490.611482
2.205007E-05	494.250915
2.205392E-05	516.156091
2.205585E-05	527.146451
2.205778E-05	539.089496
2.206163E-05	563.055348
2.206228E-05	567.06367
2.206549E-05	588.81579
2.206870E-05	610.640972
2.206934E-05	615.373706
2.207320E-05	643.858661
2.207513E-05	658.149144
2.207705E-05	673.615189
2.208155E-05	709.83954
2.208219E-05	715.429735
2.208701E-05	757.531006
2.208798E-05	765.986287
2.209183E-05	802.43593
2.209440E-05	826.83416
2.209665E-05	849.893403
2.210147E-05	899.497024
2.210163E-05	901.156995
2.210629E-05	953.210144
2.210886E-05	982.041376
2.211111E-05	1009.2183
2.211592E-05	1067.67346
2.211609E-05	1069.63033
2.212235E-05	1151.51514
2.212331E-05	1164.17329
2.212877E-05	1240.79396
2.213054E-05	1265.68359
2.213359E-05	1311.68841
2.213938E-05	1399.18815
2.214002E-05	1409.61834
2.214644E-05	1514.3385
2.214901E-05	1556.39325
2.215287E-05	1623.61792
2.215865E-05	1724.80837
2.215897E-05	1730.73743
2.216765E-05	1891.3952
2.216829E-05	1903.34383
2.217632E-05	2059.8426
2.218114E-05	2154.08733
2.218692E-05	2270.91362
2.221583E-05	2857.57685
2.222740E-05	3081.16058
2.222933E-05	3115.84464
2.223858E-05	3281.66905
2.224295E-05	3352.13481
2.224937E-05	3455.09428
2.225220E-05	3494.29465
2.225965E-05	3596.79023
2.226145E-05	3617.19877
2.226942E-05	3706.47863
2.227070E-05	3717.92554
2.227687E-05	3771.85475
2.228047E-05	3795.5114
2.228458E-05	3821.85768
2.228818E-05	3836.62663
2.229229E-05	3852.76869
2.229779E-05	3861.72122
2.229959E-05	3864.31981
2.230514E-05	3854.76545
2.231285E-05	3839.83664
2.231722E-05	3817.544
2.232056E-05	3799.81268
2.232364E-05	3776.8101
2.232776E-05	3745.46747
2.233238E-05	3699.51146
2.233765E-05	3646.22282
2.234112E-05	3603.41342
2.234575E-05	3545.55867
2.234979E-05	3486.69612
2.235654E-05	3387.57138
2.235847E-05	3355.42372
2.236746E-05	3204.18522
2.236810E-05	3193.3043
2.237710E-05	3027.23531
2.237967E-05	2979.49464
2.238995E-05	2775.91928
2.242207E-05	2136.03307
2.243460E-05	1896.96783
2.243557E-05	1879.45219
2.244328E-05	1739.66273
2.244713E-05	1673.25456
2.245227E-05	1585.03098
2.245870E-05	1481.26572
2.246127E-05	1439.93299
2.246769E-05	1343.49236
2.247026E-05	1305.08832
2.247733E-05	1206.56081
2.247765E-05	1202.10638
2.248697E-05	1083.71846
2.248922E-05	1055.30954
2.249500E-05	988.292743
2.249660E-05	970.760848
2.250078E-05	925.486617
2.250624E-05	869.857782
2.250656E-05	866.607833
2.251235E-05	811.766917
2.251588E-05	780.391286
2.251813E-05	760.576042
2.252455E-05	707.86461
2.252552E-05	700.568178
2.253162E-05	654.742041
2.253515E-05	630.39855
2.253869E-05	606.261626
2.254479E-05	568.069673
2.254576E-05	562.090535
2.255282E-05	521.975288
2.255443E-05	513.635177
2.255989E-05	485.54224
2.256407E-05	465.902288
2.256696E-05	452.430602
2.257370E-05	423.702515
2.257403E-05	422.346694
2.257981E-05	399.865836
2.258334E-05	387.168971
2.258655E-05	375.736196
2.259298E-05	354.725673
2.259330E-05	353.684661
2.260005E-05	333.586657
2.260262E-05	326.534996
2.260679E-05	315.186589
2.261225E-05	301.504709
2.261354E-05	298.315507
2.262028E-05	282.85876
2.262189E-05	279.454698
2.262703E-05	268.665865
2.263153E-05	260.027708
2.263603E-05	251.481796
2.264438E-05	237.107998
2.264502E-05	236.015117
2.265466E-05	221.174171
2.265723E-05	217.685291
2.267008E-05	200.456888
2.268036E-05	188.43366
2.268293E-05	185.698903
2.269064E-05	177.587347
2.269578E-05	172.648954
2.270092E-05	167.763321
2.270863E-05	161.047321
2.271120E-05	158.836453
2.272148E-05	150.706362
2.272790E-05	146.016792
2.273176E-05	143.244456
2.274461E-05	134.773175
2.274718E-05	133.227751
2.275746E-05	127.136365
2.276645E-05	122.25755
2.277031E-05	120.196349
2.278316E-05	113.887479
2.278830E-05	111.560855
2.279601E-05	108.124521
2.280886E-05	102.831129
2.281143E-05	101.849244
2.282171E-05	97.9824306
2.283456E-05	93.4903296
2.284998E-05	88.5750255
2.285769E-05	86.3099133
2.286540E-05	84.0767364
2.288082E-05	79.9496648
2.288082E-05	79.9496384
2.289624E-05	76.1821646
2.290877E-05	73.3379919
2.291166E-05	72.6933599
2.292708E-05	69.4936941
2.294635E-05	65.8804854
2.295792E-05	63.7562476
2.297848E-05	60.3733341
2.298394E-05	59.5461385
2.299904E-05	57.3051706
2.301960E-05	54.4897889
2.302152E-05	54.2453826
2.304016E-05	51.9292118
2.305911E-05	49.7433186
2.306072E-05	49.56139
2.308128E-05	47.3968565
2.309670E-05	45.8833701
2.310184E-05	45.3888494
2.312240E-05	43.5419884
2.314488E-05	41.665846
2.314810E-05	41.4051824
2.317380E-05	39.4817631
2.319950E-05	37.7012213
2.322520E-05	36.0472435
2.325090E-05	34.5568548
2.327660E-05	33.1668601
2.328945E-05	32.5167931
2.330230E-05	31.8841914
2.332800E-05	30.6996654
2.335370E-05	29.5919815
