E(MeV)	"ENDF/B-VIII.b5: SE-77(N,TOT)"	
4.79224E-04	6.02361	
4.79257E-04	6.03599	
4.79300E-04	6.04954	
4.79369E-04	6.07494	
4.79437E-04	6.10513	
4.79505E-04	6.14093	
4.79557E-04	6.17211	
4.79608E-04	6.20757	
4.79627E-04	6.22295	
4.79659E-04	6.24522	
4.79711E-04	6.28687	
4.79762E-04	6.33508	
4.79813E-04	6.39091	
4.79853E-04	6.44092	
4.79894E-04	6.4971	
4.79920E-04	6.53919	
4.79934E-04	6.55881	
4.79974E-04	6.62552	
4.80014E-04	6.70109	
4.80055E-04	6.78667	
4.80095E-04	6.88353	
4.80135E-04	6.99308	
4.80175E-04	7.11691	
4.80216E-04	7.25676	
4.80243E-04	7.36155	
4.80254E-04	7.40367	
4.80287E-04	7.54427	
4.80319E-04	7.69939	
4.80352E-04	7.87035	
4.80385E-04	8.05852	
4.80418E-04	8.26533	
4.80451E-04	8.49232	
4.80484E-04	8.74102	
4.80517E-04	9.01307	
4.80550E-04	9.3101	
4.80583E-04	9.63379	
4.80611E-04	9.93181	
4.80645E-04	10.3238	
4.80680E-04	10.7496	
4.80681E-04	10.7661	
4.80714E-04	11.2162	
4.80748E-04	11.7201	
4.80782E-04	12.2626	
4.80816E-04	12.8452	
4.80824E-04	12.9788	
4.80850E-04	13.4741	
4.80897E-04	14.3919	
4.80919E-04	14.8702	
4.80940E-04	15.335	
4.80984E-04	16.3527	
4.81014E-04	17.1072	
4.81027E-04	17.4425	
4.81071E-04	18.607	
4.81097E-04	19.3392	
4.81123E-04	20.0794	
4.81179E-04	21.8073	
4.81191E-04	22.1526	
4.81259E-04	24.3596	
4.81274E-04	24.8625	
4.81352E-04	27.5315	
4.81430E-04	30.2294	
4.81469E-04	31.5926	
4.81508E-04	32.8953	
4.81563E-04	34.7375	
4.81586E-04	35.471	
4.81617E-04	36.4603	
4.81672E-04	38.0569	
4.81711E-04	39.0892	
4.81719E-04	39.298	
4.81766E-04	40.4122	
4.81830E-04	41.6908	
4.81893E-04	42.622	
4.81950E-04	43.1876	
4.81999E-04	43.4498	
4.82035E-04	43.487	
4.82048E-04	43.4962	
4.82109E-04	43.2454	
4.82141E-04	42.9765	
4.82156E-04	42.8357	
4.82203E-04	42.2394	
4.82234E-04	41.7338	
4.82250E-04	41.473	
4.82297E-04	40.5427	
4.82344E-04	39.4514	
4.82367E-04	38.8936	
4.82422E-04	37.401	
4.82445E-04	36.751	
4.82500E-04	35.0869	
4.82535E-04	34.0021	
4.82578E-04	32.6183	
4.82656E-04	30.0711	
4.82743E-04	27.1985	
4.82785E-04	25.8678	
4.82804E-04	25.24	
4.82870E-04	23.2222	
4.82923E-04	21.6993	
4.82937E-04	21.3148	
4.82976E-04	20.2558	
4.83015E-04	19.2336	
4.83067E-04	17.9922	
4.83101E-04	17.218	
4.83135E-04	16.4862	
4.83169E-04	15.7966	
4.83203E-04	15.1484	
4.83238E-04	14.5405	
4.83272E-04	13.9718	
4.83308E-04	13.4041	
4.83347E-04	12.8442	
4.83377E-04	12.4535	
4.83406E-04	12.0867	
4.83435E-04	11.7427	
4.83465E-04	11.4202	
4.83484E-04	11.2188	
4.83494E-04	11.1202	
4.83523E-04	10.8436	
4.83552E-04	10.585	
4.83582E-04	10.3434	
4.83613E-04	10.0996	
4.83650E-04	9.83972	
4.83679E-04	9.64864	
4.83687E-04	9.6022	
4.83723E-04	9.38922	
4.83760E-04	9.19369	
4.83796E-04	9.01398	
4.83833E-04	8.84857	
4.83870E-04	8.69606	
4.83875E-04	8.67728	
4.83906E-04	8.56003	
4.83943E-04	8.43521	
4.83980E-04	8.31976	
4.84022E-04	8.19565	
4.84068E-04	8.07382	
4.84070E-04	8.06936	
4.84114E-04	7.96858	
4.84160E-04	7.87241	
4.84205E-04	7.78391	
4.84251E-04	7.70211	
4.84297E-04	7.62616	
4.84343E-04	7.55535	
4.84388E-04	7.48904	
4.84402E-04	7.47093	
4.84449E-04	7.41237	
4.84500E-04	7.35465	
4.84560E-04	7.29049	
4.84621E-04	7.23076	
4.84681E-04	7.17486	
4.84722E-04	7.13947	
4.84734E-04	7.12935	
4.84802E-04	7.07835	
4.84883E-04	7.02283	
4.84963E-04	6.97122	
4.85044E-04	6.92296	
4.85124E-04	6.87762	
4.85222E-04	6.82605	
4.85320E-04	6.78336	
4.85417E-04	6.74343	
4.85515E-04	6.7059	
4.85612E-04	6.67046	
4.85710E-04	6.63688	
4.85808E-04	6.6095	
4.85905E-04	6.58357	
4.86027E-04	6.55295	
4.86149E-04	6.52409	
4.86271E-04	6.49676	
4.86393E-04	6.47078	
4.86516E-04	6.446	
4.86638E-04	6.42227	
4.86686E-04	6.41316	
4.86760E-04	6.4021	
4.86882E-04	6.38451	
4.87053E-04	6.36114	
4.87223E-04	6.33904	
4.87394E-04	6.31804	
4.87565E-04	6.29801	
4.87736E-04	6.27882	
4.87858E-04	6.26564	
4.87907E-04	6.26138	
4.88078E-04	6.24713	
4.88249E-04	6.23346	
4.88493E-04	6.21482	
4.88737E-04	6.19709	
4.88981E-04	6.18013	
4.89225E-04	6.16384	
4.89469E-04	6.15177	
4.89713E-04	6.14021	
4.89957E-04	6.12909	
4.90299E-04	6.11418	
4.90592E-04	6.10191	
4.90885E-04	6.09006	
4.91178E-04	6.07857	
4.91568E-04	6.06373	
4.91763E-04	6.05654	
4.91959E-04	6.05165	
4.92349E-04	6.04225	
4.92740E-04	6.03321	
4.93130E-04	6.02446	
4.93594E-04	6.0144	
4.94131E-04	6.00314	
4.94668E-04	5.99223	
4.95205E-04	5.98162	
4.95742E-04	5.97126	
4.96279E-04	5.96111	
4.97084E-04	5.94625	
4.97621E-04	5.93657	
4.97877E-04	5.9336	
4.98646E-04	5.92493	
4.99415E-04	5.91651	
5.00183E-04	5.9083	
5.00951E-04	5.90028	
5.01720E-04	5.89245	
5.02579E-04	5.8839	
5.02866E-04	5.8811	
5.03654E-04	5.87356	
5.04442E-04	5.86623	
5.05230E-04	5.85915	
5.06017E-04	5.85237	
5.06543E-04	5.84805	
5.07068E-04	5.84393	
5.07677E-04	5.83946	
5.08083E-04	5.83669	
5.08489E-04	5.83414	
5.08894E-04	5.83183	
5.09300E-04	5.82983	
5.09605E-04	5.82857	
5.09742E-04	5.82812	
5.09909E-04	5.82798	
5.10214E-04	5.82803	
5.10434E-04	5.82828	
5.10673E-04	5.82879	
5.10912E-04	5.8296	
5.11151E-04	5.83074	
5.11389E-04	5.83228	
5.11628E-04	5.8343	
5.11807E-04	5.83618	
5.11986E-04	5.83844	
5.12165E-04	5.84113	
5.12368E-04	5.84479	
5.12511E-04	5.84784	
5.12655E-04	5.85133	
5.12798E-04	5.85534	
5.12941E-04	5.85995	
5.13084E-04	5.86527	
5.13228E-04	5.87141	
5.13335E-04	5.87666	
5.13425E-04	5.8815	
5.13532E-04	5.88798	
5.13640E-04	5.89528	
5.13747E-04	5.90354	
5.13854E-04	5.91294	
5.13935E-04	5.92086	
5.14016E-04	5.92964	
5.14096E-04	5.93944	
5.14177E-04	5.95041	
5.14231E-04	5.95848	
5.14309E-04	5.9716	
5.14368E-04	5.98258	
5.14427E-04	5.99471	
5.14487E-04	6.00818	
5.14546E-04	6.0232	
5.14605E-04	6.04004	
5.14664E-04	6.05901	
5.14723E-04	6.08053	
5.14762E-04	6.0965	
5.14802E-04	6.11398	
5.14841E-04	6.13313	
5.14889E-04	6.15925	
5.14932E-04	6.18521	
5.14975E-04	6.21412	
5.15018E-04	6.24637	
5.15061E-04	6.28242	
5.15104E-04	6.32276	
5.15147E-04	6.36795	
5.15190E-04	6.4186	
5.15219E-04	6.45573	
5.15248E-04	6.49579	
5.15276E-04	6.53902	
5.15305E-04	6.58565	
5.15319E-04	6.61103	
5.15341E-04	6.64968	
5.15373E-04	6.71294	
5.15405E-04	6.78163	
5.15437E-04	6.85613	
5.15470E-04	6.93686	
5.15502E-04	7.02425	
5.15534E-04	7.11871	
5.15566E-04	7.22067	
5.15599E-04	7.33056	
5.15631E-04	7.44879	
5.15663E-04	7.57576	
5.15696E-04	7.71709	
5.15730E-04	7.86863	
5.15763E-04	8.03074	
5.15797E-04	8.20372	
5.15830E-04	8.38785	
5.15864E-04	8.5833	
5.15914E-04	8.89793	
5.15958E-04	9.19811	
5.16000E-04	9.49693	
5.16055E-04	9.92148	
5.16110E-04	10.374	
5.16174E-04	10.9232	
5.16216E-04	11.3069	
5.16262E-04	11.7259	
5.16465E-04	13.6496	
5.16557E-04	14.4686	
5.16614E-04	14.9401	
5.16668E-04	15.3418	
5.16717E-04	15.6751	
5.16763E-04	15.9437	
5.16809E-04	16.171	
5.16855E-04	16.3535	
5.16900E-04	16.4863	
5.16944E-04	16.5703	
5.16950E-04	16.575	
5.17000E-04	16.6065	
5.17055E-04	16.5663	
5.17096E-04	16.4883	
5.17144E-04	16.3479	
5.17191E-04	16.1605	
5.17237E-04	15.9318	
5.17306E-04	15.5127	
5.17378E-04	14.9847	
5.17458E-04	14.3206	
5.17550E-04	13.4907	
5.17672E-04	12.3352	
5.17756E-04	11.5406	
5.17825E-04	10.9155	
5.17894E-04	10.3215	
5.17945E-04	9.90118	
5.18003E-04	9.46259	
5.18046E-04	9.15462	
5.18089E-04	8.86526	
5.18132E-04	8.59476	
5.18165E-04	8.39742	
5.18203E-04	8.18572	
5.18241E-04	7.98851	
5.18280E-04	7.80541	
5.18318E-04	7.63594	
5.18356E-04	7.47953	
5.18394E-04	7.33559	
5.18432E-04	7.20344	
5.18464E-04	7.1043	
5.18499E-04	6.99852	
5.18528E-04	6.92085	
5.18535E-04	6.90167	
5.18571E-04	6.81387	
5.18607E-04	6.73361	
5.18643E-04	6.66034	
5.18678E-04	6.5935	
5.18714E-04	6.53258	
5.18750E-04	6.47709	
5.18786E-04	6.42658	
5.18822E-04	6.38058	
5.18862E-04	6.33342	
5.18905E-04	6.28863	
5.18948E-04	6.24856	
5.18991E-04	6.21267	
5.19034E-04	6.18047	
5.19077E-04	6.15152	
5.19120E-04	6.12545	
5.19163E-04	6.1019	
5.19206E-04	6.08058	
5.19249E-04	6.06122	
5.19292E-04	6.04359	
5.19334E-04	6.02792	
5.19397E-04	6.00675	
5.19459E-04	5.98799	
5.19522E-04	5.97126	
5.19584E-04	5.95625	
5.19647E-04	5.9427	
5.19710E-04	5.9304	
5.19772E-04	5.91918	
5.19835E-04	5.9089	
5.19919E-04	5.89645	
5.20014E-04	5.88373	
5.20095E-04	5.87404	
5.20175E-04	5.86519	
5.20283E-04	5.8545	
5.20390E-04	5.84489	
5.20498E-04	5.8362	
5.20605E-04	5.82831	
5.20713E-04	5.8211	
5.20820E-04	5.81449	
5.20945E-04	5.80743	
5.21071E-04	5.80099	
5.21196E-04	5.79508	
5.21321E-04	5.78963	
5.21489E-04	5.783	
5.21656E-04	5.77697	
5.21823E-04	5.77146	
5.21990E-04	5.7664	
5.22217E-04	5.76014	
5.22396E-04	5.75562	
5.22635E-04	5.75007	
5.22873E-04	5.74499	
5.23112E-04	5.74031	
5.23351E-04	5.73596	
5.23589E-04	5.7319	
5.23828E-04	5.72808	
5.24180E-04	5.72283	
5.24521E-04	5.71811	
5.24861E-04	5.71367	
5.25201E-04	5.70948	
5.25655E-04	5.70419	
5.26108E-04	5.6992	
5.26562E-04	5.69445	
5.27016E-04	5.6899	
5.27696E-04	5.68337	
5.28269E-04	5.6781	
5.28842E-04	5.67301	
5.29701E-04	5.66562	
5.30561E-04	5.65848	
5.31421E-04	5.65157	
5.32280E-04	5.64483	
5.33044E-04	5.63898	
5.33917E-04	5.63245	
5.34790E-04	5.62608	
5.35663E-04	5.61988	
5.36537E-04	5.61386	
5.37410E-04	5.60804	
5.38247E-04	5.60269	
5.39066E-04	5.59771	
5.39612E-04	5.59455	
5.39687E-04	5.59414	
5.40158E-04	5.59212	
5.40705E-04	5.58998	
5.41251E-04	5.58808	
5.41797E-04	5.58645	
5.42256E-04	5.58535	
5.42629E-04	5.58467	
5.43001E-04	5.58421	
5.43373E-04	5.58402	
5.43746E-04	5.58414	
5.44118E-04	5.58464	
5.44397E-04	5.58531	
5.44677E-04	5.58627	
5.44956E-04	5.58758	
5.45272E-04	5.58956	
5.45496E-04	5.59133	
5.45719E-04	5.59347	
5.45943E-04	5.59602	
5.46166E-04	5.59906	
5.46390E-04	5.60268	
5.46613E-04	5.60696	
5.46781E-04	5.6107	
5.46985E-04	5.61597	
5.47134E-04	5.62037	
5.47283E-04	5.62532	
5.47432E-04	5.63091	
5.47581E-04	5.63723	
5.47730E-04	5.64439	
5.47879E-04	5.65255	
5.47991E-04	5.65941	
5.48084E-04	5.66569	
5.48196E-04	5.67399	
5.48307E-04	5.68324	
5.48419E-04	5.69357	
5.48531E-04	5.70516	
5.48642E-04	5.71823	
5.48726E-04	5.72916	
5.48810E-04	5.7412	
5.48822E-04	5.74317	
5.48894E-04	5.75554	
5.48965E-04	5.76907	
5.49052E-04	5.7872	
5.49139E-04	5.80747	
5.49204E-04	5.82433	
5.49269E-04	5.84284	
5.49334E-04	5.86327	
5.49400E-04	5.88595	
5.49465E-04	5.91126	
5.49530E-04	5.9397	
5.49595E-04	5.97187	
5.49647E-04	6.0004	
5.49691E-04	6.02772	
5.49736E-04	6.05779	
5.49776E-04	6.08728	
5.49781E-04	6.09121	
5.49825E-04	6.13012	
5.49870E-04	6.17304	
5.49915E-04	6.22052	
5.49959E-04	6.2732	
5.50004E-04	6.33174	
5.50049E-04	6.39694	
5.50093E-04	6.46965	
5.50131E-04	6.53666	
5.50168E-04	6.61014	
5.50205E-04	6.69074	
5.50242E-04	6.77913	
5.50252E-04	6.80497	
5.50280E-04	6.87878	
5.50317E-04	6.98872	
5.50354E-04	7.10876	
5.50391E-04	7.23973	
5.50429E-04	7.3825	
5.50466E-04	7.53795	
5.50491E-04	7.64906	
5.50530E-04	7.84005	
5.50550E-04	7.94414	
5.50570E-04	8.05113	
5.50610E-04	8.28334	
5.50650E-04	8.53475	
5.50689E-04	8.80628	
5.50729E-04	9.09873	
5.50769E-04	9.4128	
5.50808E-04	9.74902	
5.50838E-04	10.0191	
5.50853E-04	10.1564	
5.50898E-04	10.597	
5.50942E-04	11.066	
5.50987E-04	11.5628	
5.51027E-04	12.032	
5.51047E-04	12.2691	
5.51118E-04	13.1792	
5.51190E-04	14.1414	
5.51297E-04	15.651	
5.51460E-04	17.9633	
5.51551E-04	19.182	
5.51607E-04	19.867	
5.51635E-04	20.1749	
5.51682E-04	20.6941	
5.51754E-04	21.3502	
5.51793E-04	21.6507	
5.51801E-04	21.7091	
5.51848E-04	21.9865	
5.51894E-04	22.1916	
5.51956E-04	22.3608	
5.51964E-04	22.3679	
5.52000E-04	22.3947	
5.52001E-04	22.394	
5.52049E-04	22.3472	
5.52111E-04	22.1685	
5.52159E-04	21.9461	
5.52207E-04	21.6422	
5.52254E-04	21.2717	
5.52318E-04	20.6773	
5.52326E-04	20.6014	
5.52397E-04	19.8021	
5.52481E-04	18.7539	
5.52556E-04	17.7227	
5.52580E-04	17.3954	
5.52777E-04	14.5937	
5.52845E-04	13.651	
5.52899E-04	12.9418	
5.52914E-04	12.7546	
5.52966E-04	12.1052	
5.53019E-04	11.4775	
5.53067E-04	10.9465	
5.53120E-04	10.4084	
5.53132E-04	10.2895	
5.53172E-04	9.91428	
5.53206E-04	9.60753	
5.53241E-04	9.31788	
5.53276E-04	9.04505	
5.53311E-04	8.78865	
5.53331E-04	8.6519	
5.53350E-04	8.51789	
5.53390E-04	8.26993	
5.53430E-04	8.0411	
5.53470E-04	7.83043	
5.53509E-04	7.63687	
5.53549E-04	7.45938	
5.53589E-04	7.29687	
5.53629E-04	7.14827	
5.53666E-04	7.02432	
5.53703E-04	6.91083	
5.53740E-04	6.80698	
5.53777E-04	6.71199	
5.53815E-04	6.62512	
5.53827E-04	6.59864	
5.53852E-04	6.5474	
5.53889E-04	6.47731	
5.53926E-04	6.41336	
5.53964E-04	6.35497	
5.54001E-04	6.30163	
5.54041E-04	6.24896	
5.54088E-04	6.1941	
5.54134E-04	6.14483	
5.54181E-04	6.10046	
5.54227E-04	6.06038	
5.54274E-04	6.02405	
5.54321E-04	5.99101	
5.54367E-04	5.96085	
5.54383E-04	5.95128	
5.54414E-04	5.93451	
5.54460E-04	5.91107	
5.54522E-04	5.88281	
5.54584E-04	5.85774	
5.54645E-04	5.83513	
5.54707E-04	5.81462	
5.54768E-04	5.79592	
5.54850E-04	5.77341	
5.54932E-04	5.75323	
5.55014E-04	5.73503	
5.55096E-04	5.7185	
5.55178E-04	5.70342	
5.55261E-04	5.68929	
5.55345E-04	5.67629	
5.55457E-04	5.6605	
5.55569E-04	5.64621	
5.55680E-04	5.63321	
5.55792E-04	5.62132	
5.55904E-04	5.61039	
5.56015E-04	5.6003	
5.56152E-04	5.58896	
5.56233E-04	5.58271	
5.56270E-04	5.58003	
5.56394E-04	5.57203	
5.56555E-04	5.56266	
5.56717E-04	5.55415	
5.56878E-04	5.54639	
5.57040E-04	5.53928	
5.57201E-04	5.53273	
5.57424E-04	5.52444	
5.57610E-04	5.51814	
5.57797E-04	5.5123	
5.57983E-04	5.50688	
5.58231E-04	5.5002	
5.58479E-04	5.49405	
5.58728E-04	5.48836	
5.58976E-04	5.48306	
5.59224E-04	5.47809	
5.59559E-04	5.47184	
5.59876E-04	5.46635	
5.60192E-04	5.46118	
5.60509E-04	5.45629	
5.60825E-04	5.45164	
5.61247E-04	5.44576	
5.61669E-04	5.44018	
5.62091E-04	5.43485	
5.62513E-04	5.42974	
5.62997E-04	5.4241	
5.63544E-04	5.41797	
5.64090E-04	5.41206	
5.64909E-04	5.4035	
5.65728E-04	5.39525	
5.66547E-04	5.38722	
5.67407E-04	5.37899	
5.68349E-04	5.37018	
5.69604E-04	5.35867	
5.70860E-04	5.34737	
5.72708E-04	5.33102	
5.74486E-04	5.31552	
5.76265E-04	5.3002	
5.76857E-04	5.29513	
5.79229E-04	5.27498	
5.81600E-04	5.25499	
5.84310E-04	5.23232	
5.87020E-04	5.20981	
5.89730E-04	5.18745	
5.92440E-04	5.16074	
5.95150E-04	5.13417	
5.97860E-04	5.10774	
6.00570E-04	5.08145	
6.03280E-04	5.05532	
6.05990E-04	5.02937	
6.08700E-04	5.0036	
6.11410E-04	4.97302	
6.14120E-04	4.94268	
6.16830E-04	4.91261	
6.19540E-04	4.88284	
6.22250E-04	4.85344	
6.24960E-04	4.82444	
6.26992E-04	4.79989	
6.29025E-04	4.77565	
6.31057E-04	4.75177	
6.33090E-04	4.72829	
6.35122E-04	4.70527	
6.37155E-04	4.68279	
6.39188E-04	4.66092	
6.41220E-04	4.63977	
6.42575E-04	4.62614	
6.43930E-04	4.61292	
6.45285E-04	4.60018	
6.46640E-04	4.58797	
6.47995E-04	4.58	
6.49350E-04	4.57272	
6.50705E-04	4.56621	
6.52060E-04	4.56056	
6.53246E-04	4.56245	
6.54431E-04	4.56519	
6.55617E-04	4.56884	
6.55956E-04	4.57024	
6.56802E-04	4.57781	
6.57141E-04	4.58123	
6.57988E-04	4.59442	
6.59174E-04	4.61443	
6.59682E-04	4.62366	
6.60063E-04	4.6347	
6.60952E-04	4.66158	
6.61841E-04	4.68974	
6.62222E-04	4.70243	
6.62731E-04	4.72635	
6.63620E-04	4.76985	
6.64001E-04	4.7893	
6.64509E-04	4.82364	
6.65398E-04	4.88588	
6.65779E-04	4.91362	
6.66287E-04	4.96011	
6.66965E-04	5.02429	
6.67177E-04	5.04853	
6.67770E-04	5.11824	
6.68151E-04	5.16411	
6.68362E-04	5.19498	
6.68955E-04	5.28324	
6.69336E-04	5.3413	
6.69548E-04	5.37953	
6.70141E-04	5.48885	
6.70225E-04	5.50484	
6.70734E-04	5.61599	
6.71115E-04	5.7011	
6.71267E-04	5.74064	
6.71970E-04	5.927	
6.71979E-04	5.92961	
6.72453E-04	6.07862	
6.72758E-04	6.17619	
6.72927E-04	6.23894	
6.73401E-04	6.41768	
6.73545E-04	6.47296	
6.73876E-04	6.61624	
6.74070E-04	6.70228	
6.74350E-04	6.83876	
6.74595E-04	6.96089	
6.74824E-04	7.08692	
6.75120E-04	7.25358	
6.75383E-04	7.41777	
6.75645E-04	7.58561	
6.75942E-04	7.79509	
6.76077E-04	7.89267	
6.76315E-04	8.08175	
6.76586E-04	8.30112	
6.76687E-04	8.39326	
6.77060E-04	8.73612	
6.77094E-04	8.7678	
6.77432E-04	9.12338	
6.77602E-04	9.30405	
6.77805E-04	9.54341	
6.77940E-04	9.7059	
6.78262E-04	10.1246	
6.78279E-04	10.147	
6.78567E-04	10.5613	
6.78618E-04	10.6354	
6.78872E-04	11.0374	
6.78923E-04	11.1189	
6.79177E-04	11.5601	
6.79228E-04	11.6496	
6.79482E-04	12.1349	
6.79533E-04	12.2334	
6.79787E-04	12.7683	
6.79838E-04	12.8769	
6.80092E-04	13.4682	
6.80142E-04	13.5881	
6.80363E-04	14.1554	
6.80447E-04	14.3771	
6.80718E-04	15.1533	
6.80752E-04	15.2522	
6.81057E-04	16.2278	
6.81074E-04	16.2878	
6.81311E-04	17.1392	
6.81387E-04	17.4165	
6.81548E-04	18.0558	
6.81607E-04	18.2944	
6.81785E-04	19.0643	
6.81828E-04	19.2501	
6.82022E-04	20.1708	
6.82048E-04	20.2925	
6.82242E-04	21.2949	
6.82268E-04	21.4323	
6.82443E-04	22.4245	
6.82488E-04	22.6816	
6.82645E-04	23.6544	
6.82708E-04	24.0536	
6.82846E-04	24.9919	
6.82905E-04	25.3941	
6.83048E-04	26.4702	
6.83164E-04	27.3536	
6.83250E-04	28.0634	
6.83337E-04	28.7964	
6.83451E-04	29.8277	
6.83510E-04	30.3619	
6.83653E-04	31.7683	
6.83682E-04	32.0633	
6.83825E-04	33.5973	
6.83855E-04	33.9193	
6.84028E-04	35.9442	
6.84041E-04	36.116	
6.84201E-04	38.1645	
6.84257E-04	38.95	
6.84343E-04	40.1524	
6.84473E-04	42.1137	
6.84485E-04	42.2944	
6.84617E-04	44.4514	
6.84627E-04	44.6192	
6.84761E-04	46.9893	
6.84770E-04	47.141	
6.84905E-04	49.7498	
6.84912E-04	49.8817	
6.85041E-04	52.58	
6.85054E-04	52.8672	
6.85176E-04	55.655	
6.85197E-04	56.1249	
6.85312E-04	59.0023	
6.85339E-04	59.6871	
6.85447E-04	62.6358	
6.85461E-04	63.0088	
6.85583E-04	66.607	
6.85705E-04	70.5168	
6.85718E-04	70.9842	
6.85827E-04	74.7674	
6.85854E-04	75.7868	
6.85949E-04	79.397	
6.85989E-04	81.067	
6.86070E-04	84.4526	
6.86152E-04	88.1123	
6.86192E-04	89.9654	
6.86260E-04	93.3091	
6.86314E-04	96.0118	
6.86369E-04	98.9635	
6.86457E-04	103.81	
6.86477E-04	105.021	
6.86552E-04	109.511	
6.86585E-04	111.69	
6.86646E-04	115.655	
6.86694E-04	118.949	
6.86741E-04	122.279	
6.86802E-04	126.858	
6.86836E-04	129.428	
6.86904E-04	134.929	
6.86931E-04	137.152	
6.86999E-04	143.1	
6.87026E-04	145.503	
6.87094E-04	151.92	
6.87114E-04	153.863	
6.87188E-04	161.558	
6.87236E-04	166.501	
6.87283E-04	171.904	
6.87358E-04	180.475	
6.87378E-04	183.029	
6.87473E-04	195.058	
6.87480E-04	195.925	
6.87568E-04	208.229	
6.87602E-04	213.013	
6.87696E-04	227.605	
6.87724E-04	231.824	
6.87819E-04	247.812	
6.87835E-04	250.699	
6.87940E-04	269.956	
6.87947E-04	271.212	
6.88059E-04	293.421	
6.88062E-04	294.139	
6.88171E-04	317.349	
6.88184E-04	320.431	
6.88283E-04	342.959	
6.88306E-04	348.747	
6.88432E-04	379.587	
6.88469E-04	389.311	
6.88581E-04	418.705	
6.88672E-04	443.893	
6.88767E-04	470.111	
6.89001E-04	535.951	
6.89072E-04	555.882	
6.89170E-04	582.285	
6.89228E-04	597.619	
6.89297E-04	614.716	
6.89383E-04	635.712	
6.89424E-04	644.559	
6.89500E-04	660.844	
6.89551E-04	670.445	
6.89595E-04	678.526	
6.89643E-04	686.083	
6.89706E-04	695.733	
6.89742E-04	700.03	
6.89817E-04	708.699	
6.89841E-04	710.573	
6.89928E-04	717.077	
6.89940E-04	717.481	
6.89995E-04	719.204	
6.90047E-04	720.665	
6.90080E-04	720.707	
6.90095E-04	720.392	
6.90178E-04	718.243	
6.90190E-04	717.543	
6.90276E-04	712.066	
6.90296E-04	710.086	
6.90373E-04	702.375	
6.90403E-04	698.395	
6.90504E-04	684.441	
6.90510E-04	683.429	
6.90615E-04	665.121	
6.90616E-04	664.779	
6.90752E-04	636.921	
6.90759E-04	635.366	
6.90889E-04	605.01	
6.90921E-04	596.872	
6.91118E-04	546.746	
6.91450E-04	459.443	
6.91463E-04	455.904	
6.91612E-04	418.724	
6.91667E-04	405.302	
6.91734E-04	389.567	
6.91829E-04	367.705	
6.91856E-04	361.842	
6.91951E-04	341.5	
6.91978E-04	336.065	
6.92094E-04	313.189	
6.92100E-04	311.946	
6.92222E-04	289.802	
6.92236E-04	287.366	
6.92344E-04	269.481	
6.92378E-04	263.951	
6.92466E-04	250.806	
6.92520E-04	242.806	
6.92588E-04	233.688	
6.92663E-04	223.77	
6.92710E-04	217.948	
6.92764E-04	211.362	
6.92805E-04	206.755	
6.92873E-04	199.144	
6.92900E-04	196.312	
6.92981E-04	187.89	
6.92995E-04	186.584	
6.93089E-04	177.521	
6.93184E-04	169.158	
6.93198E-04	167.975	
6.93306E-04	159.167	
6.93327E-04	157.626	
6.93415E-04	151.038	
6.93469E-04	147.317	
6.93577E-04	139.961	
6.93591E-04	139.123	
6.93713E-04	131.663	
6.93835E-04	124.865	
6.93848E-04	124.117	
6.93957E-04	118.599	
6.93984E-04	117.232	
6.94079E-04	112.814	
6.94119E-04	110.938	
6.94201E-04	107.466	
6.94255E-04	105.171	
6.94322E-04	102.512	
6.94390E-04	99.8763	
6.94444E-04	97.9514	
6.94587E-04	92.9468	
6.94593E-04	92.7107	
6.94729E-04	88.4131	
6.94746E-04	87.8808	
6.94871E-04	84.2525	
6.94915E-04	82.9892	
6.95013E-04	80.3978	
6.95085E-04	78.538	
6.95156E-04	76.8233	
6.95254E-04	74.4761	
6.95298E-04	73.5036	
6.95423E-04	70.765	
6.95511E-04	68.9823	
6.95593E-04	67.3545	
6.95674E-04	65.8701	
6.95847E-04	62.7463	
6.95857E-04	62.5783	
6.96016E-04	59.973	
6.96040E-04	59.6152	
6.96223E-04	56.8823	
6.96247E-04	56.5312	
6.96406E-04	54.3798	
6.96477E-04	53.427	
6.96589E-04	52.056	
6.96707E-04	50.6146	
6.96772E-04	49.896	
6.96938E-04	48.0584	
6.96955E-04	47.8856	
6.97165E-04	45.763	
6.97168E-04	45.7291	
6.97402E-04	43.6093	
6.97513E-04	42.6052	
6.97639E-04	41.6008	
6.97859E-04	39.8531	
6.97876E-04	39.7323	
6.98113E-04	38.0582	
6.98198E-04	37.4654	
6.98350E-04	36.5025	
6.98537E-04	35.3357	
6.98587E-04	35.0472	
6.98824E-04	33.7126	
6.98875E-04	33.429	
6.99078E-04	32.397	
6.99214E-04	31.7149	
6.99350E-04	31.0922	
6.99553E-04	30.1663	
6.99620E-04	29.8835	
6.99891E-04	28.7623	
7.00162E-04	27.7609	
7.00400E-04	26.8915	
7.00434E-04	26.7814	
7.00840E-04	25.4731	
7.00908E-04	25.257	
7.01111E-04	24.6792	
7.01416E-04	23.8194	
7.01450E-04	23.7337	
7.01789E-04	22.8849	
7.01924E-04	22.5481	
7.02127E-04	22.0933	
7.02432E-04	21.4164	
7.02466E-04	21.3483	
7.02805E-04	20.6734	
7.02940E-04	20.4057	
7.03313E-04	19.7422	
7.03525E-04	19.3691	
7.03821E-04	18.9057	
7.04244E-04	18.2498	
