MeV	"TL-205(N,TOT)"
1.86173E-02	8.75628
1.86174E-02	8.76233
1.86176E-02	8.77097
1.86178E-02	8.78028
1.86179E-02	8.7903
1.86181E-02	8.80106
1.86182E-02	8.81255
1.86184E-02	8.82479
1.86186E-02	8.83776
1.86187E-02	8.85143
1.86189E-02	8.87072
1.86191E-02	8.89106
1.86194E-02	8.91988
1.86202E-02	9.00161
1.86205E-02	9.03197
1.86207E-02	9.05382
1.86210E-02	9.07487
1.86212E-02	9.08853
1.86214E-02	9.10088
1.86216E-02	9.11116
1.86218E-02	9.11885
1.86220E-02	9.12383
1.86220E-02	9.12474
1.86222E-02	9.12619
1.86224E-02	9.12518
1.86226E-02	9.12158
1.86228E-02	9.11574
1.86230E-02	9.10826
1.86233E-02	9.09557
1.86235E-02	9.08045
1.86236E-02	9.07362
1.86239E-02	9.05955
1.86246E-02	9.01189
1.86249E-02	8.99653
1.86250E-02	8.98585
1.86252E-02	8.97642
1.86254E-02	8.96789
1.86256E-02	8.96033
1.86258E-02	8.95377
1.86259E-02	8.94929
1.86261E-02	8.94545
1.86262E-02	8.94224
1.86264E-02	8.93964
1.86265E-02	8.93764
1.86267E-02	8.9362
1.86268E-02	8.9353
1.86270E-02	8.9349
1.86271E-02	8.93728
1.86272E-02	8.9401
1.86274E-02	8.94333
1.86275E-02	8.94692
1.86277E-02	8.95084
1.86279E-02	8.95729
1.86281E-02	8.96432
1.86283E-02	8.97186
1.86286E-02	8.98116
1.86287E-02	8.9839
1.86288E-02	8.99091
1.86291E-02	9.00251
1.86294E-02	9.01448
1.86299E-02	9.03298
1.86303E-02	9.05197
1.86305E-02	9.05842
1.86307E-02	9.07641
1.86313E-02	9.1128
1.86318E-02	9.14966
1.86323E-02	9.18699
1.86328E-02	9.21756
1.86329E-02	9.22759
1.86334E-02	9.28029
1.86340E-02	9.33361
1.86345E-02	9.38765
1.86345E-02	9.38976
1.86350E-02	9.45078
1.86354E-02	9.50684
1.86358E-02	9.56351
1.86359E-02	9.58071
1.86362E-02	9.63263
1.86366E-02	9.70754
1.86370E-02	9.78335
1.86372E-02	9.80637
1.86375E-02	9.87664
1.86379E-02	9.97816
1.86382E-02	10.0706
1.86384E-02	10.1122
1.86386E-02	10.1654
1.86389E-02	10.2726
1.86392E-02	10.3811
1.86392E-02	10.3812
1.86396E-02	10.5176
1.86399E-02	10.6558
1.86401E-02	10.7256
1.86402E-02	10.8117
1.86406E-02	10.9859
1.86407E-02	11.052
1.86409E-02	11.1592
1.86411E-02	11.3216
1.86413E-02	11.4585
1.86413E-02	11.491
1.86416E-02	11.6884
1.86417E-02	11.7882
1.86418E-02	11.9051
1.86421E-02	12.1415
1.86422E-02	12.2293
1.86423E-02	12.4059
1.86425E-02	12.6223
1.86426E-02	12.6979
1.86428E-02	12.9708
1.86429E-02	13.0813
1.86430E-02	13.3361
1.86432E-02	13.5937
1.86432E-02	13.6196
1.86434E-02	13.8902
1.86435E-02	14.1937
1.86436E-02	14.2548
1.86437E-02	14.5331
1.86438E-02	14.7786
1.86439E-02	14.8961
1.86440E-02	15.2903
1.86441E-02	15.37
1.86442E-02	15.8139
1.86443E-02	16.0383
1.86444E-02	16.3883
1.86446E-02	16.7925
1.86446E-02	17.0176
1.86448E-02	17.6432
1.86448E-02	17.7062
1.86450E-02	18.3442
1.86451E-02	18.6019
1.86452E-02	19.0299
1.86453E-02	19.6776
1.86453E-02	19.7573
1.86455E-02	20.559
1.86456E-02	20.8827
1.86457E-02	21.4169
1.86458E-02	22.2246
1.86458E-02	22.3226
1.86460E-02	23.314
1.86461E-02	23.7137
1.86462E-02	24.3662
1.86463E-02	25.3536
1.86463E-02	25.4719
1.86466E-02	27.1488
1.86466E-02	27.2787
1.86468E-02	29.1
1.86468E-02	29.2385
1.86471E-02	31.2007
1.86471E-02	31.3507
1.86473E-02	33.6119
1.86474E-02	34.2185
1.86477E-02	36.7971
1.86477E-02	37.4463
1.86482E-02	41.8831
1.86484E-02	44.2771
1.86488E-02	48.7149
1.86489E-02	49.3936
1.86491E-02	51.9622
1.86492E-02	52.5971
1.86495E-02	54.9263
1.86495E-02	55.5009
1.86497E-02	56.9065
1.86498E-02	57.4096
1.86500E-02	58.5836
1.86501E-02	59.4182
1.86502E-02	60.0008
1.86503E-02	60.5644
1.86505E-02	61.0449
1.86506E-02	61.4452
1.86507E-02	61.7278
1.86508E-02	61.9246
1.86510E-02	62.0474
1.86510E-02	62.0581
1.86510E-02	62.0636
1.86512E-02	61.9058
1.86513E-02	61.875
1.86515E-02	61.4175
1.86515E-02	61.2961
1.86516E-02	60.8575
1.86518E-02	60.3387
1.86518E-02	59.9046
1.86520E-02	58.8354
1.86521E-02	58.7252
1.86523E-02	57.0422
1.86523E-02	56.9284
1.86526E-02	55.061
1.86527E-02	54.2495
1.86529E-02	52.1326
1.86530E-02	51.2158
1.86532E-02	48.9025
1.86535E-02	46.2437
1.86541E-02	39.4211
1.86542E-02	38.761
1.86545E-02	36.1366
1.86545E-02	35.5119
1.86548E-02	33.1848
1.86548E-02	33.0304
1.86550E-02	31.0138
1.86551E-02	30.1559
1.86553E-02	28.9583
1.86554E-02	28.166
1.86555E-02	27.0598
1.86556E-02	26.3278
1.86557E-02	25.8756
1.86559E-02	24.7535
1.86559E-02	24.6426
1.86560E-02	23.7201
1.86561E-02	23.1096
1.86562E-02	22.737
1.86564E-02	21.8136
1.86564E-02	21.7217
1.86565E-02	20.9705
1.86566E-02	20.4737
1.86567E-02	20.1735
1.86569E-02	19.4286
1.86569E-02	19.3545
1.86570E-02	18.7535
1.86571E-02	18.3562
1.86572E-02	18.1171
1.86574E-02	17.5254
1.86574E-02	17.4662
1.86575E-02	16.9252
1.86576E-02	16.6767
1.86577E-02	16.3734
1.86579E-02	15.8656
1.86579E-02	15.8553
1.86581E-02	15.401
1.86582E-02	15.161
1.86583E-02	14.9752
1.86585E-02	14.6336
1.86585E-02	14.5469
1.86587E-02	14.2549
1.86588E-02	14.0116
1.86589E-02	13.904
1.86591E-02	13.5846
1.86591E-02	13.5121
1.86593E-02	13.297
1.86594E-02	13.0782
1.86595E-02	13.0286
1.86596E-02	12.7928
1.86598E-02	12.5592
1.86599E-02	12.5279
1.86601E-02	12.3148
1.86603E-02	12.104
1.86603E-02	12.0742
1.86605E-02	11.918
1.86606E-02	11.8151
1.86608E-02	11.6969
1.86611E-02	11.4928
1.86613E-02	11.3775
1.86614E-02	11.306
1.86617E-02	11.141
1.86619E-02	11.0243
1.86620E-02	10.9852
1.86623E-02	10.8496
1.86625E-02	10.7345
1.86626E-02	10.7027
1.86629E-02	10.577
1.86633E-02	10.4525
1.86633E-02	10.4217
1.86636E-02	10.3459
1.86639E-02	10.2458
1.86642E-02	10.1714
1.86643E-02	10.1515
1.86646E-02	10.0729
1.86649E-02	9.99499
1.86653E-02	9.89846
1.86654E-02	9.87932
1.86657E-02	9.81723
1.86662E-02	9.74039
1.86662E-02	9.72516
1.86666E-02	9.67628
1.86670E-02	9.61578
1.86674E-02	9.55583
1.86678E-02	9.49636
1.86679E-02	9.48456
1.86682E-02	9.4492
1.86688E-02	9.39231
1.86693E-02	9.33601
1.86698E-02	9.28236
1.86698E-02	9.28074
1.86704E-02	9.23881
1.86709E-02	9.19727
1.86715E-02	9.15609
1.86717E-02	9.1341
1.86720E-02	9.12035
1.86725E-02	9.09084
1.86733E-02	9.05153
1.86740E-02	9.01262
1.86747E-02	8.97407
1.86750E-02	8.95987
1.86754E-02	8.94342
1.86762E-02	8.91751
1.86769E-02	8.89186
1.86776E-02	8.86642
1.86783E-02	8.84118
1.86789E-02	8.82258
1.86793E-02	8.81371
1.86802E-02	8.79295
1.86811E-02	8.77242
1.86821E-02	8.75208
1.86830E-02	8.73192
1.86839E-02	8.7119
1.86849E-02	8.69202
1.86850E-02	8.68983
1.86858E-02	8.6788
1.86870E-02	8.66242
1.86883E-02	8.64621
1.86895E-02	8.63015
1.86908E-02	8.61421
1.86920E-02	8.59839
1.86924E-02	8.59315
1.86932E-02	8.5864
1.86945E-02	8.57637
1.86957E-02	8.56642
1.86974E-02	8.55325
1.86990E-02	8.54019
1.87007E-02	8.52723
1.87024E-02	8.51434
1.87040E-02	8.50687
1.87057E-02	8.49945
1.87073E-02	8.49209
1.87090E-02	8.48479
1.87113E-02	8.47481
1.87135E-02	8.4649
1.87158E-02	8.45505
1.87181E-02	8.44525
1.87204E-02	8.4355
1.87226E-02	8.4258
1.87261E-02	8.4113
1.87280E-02	8.40299
1.87293E-02	8.39991
1.87324E-02	8.39225
1.87355E-02	8.38463
1.87386E-02	8.37704
1.87417E-02	8.36948
1.87458E-02	8.35945
1.87500E-02	8.34945
1.87541E-02	8.33949
1.87583E-02	8.32955
1.87624E-02	8.31963
1.87686E-02	8.30479
1.87748E-02	8.29
1.87819E-02	8.27326
1.87893E-02	8.25556
1.87902E-02	8.2536
1.87968E-02	8.24131
1.88042E-02	8.22751
1.88117E-02	8.21373
1.88216E-02	8.19538
1.88316E-02	8.17704
1.88415E-02	8.15873
1.88515E-02	8.14043
1.88631E-02	8.11909
1.88763E-02	8.09472
1.88896E-02	8.07036
1.89094E-02	8.03385
1.89273E-02	8.00109
1.89540E-02	7.95197
1.89853E-02	7.8947
1.89897E-02	7.88652
1.90165E-02	7.83744
1.90522E-02	7.77203
1.90968E-02	7.69029
1.91235E-02	7.64126
1.91414E-02	7.60859
1.91592E-02	7.57593
1.91815E-02	7.53513
1.91949E-02	7.51067
1.92043E-02	7.49358
1.92136E-02	7.47652
1.92214E-02	7.46232
1.92273E-02	7.4517
1.92312E-02	7.44463
1.92351E-02	7.43758
1.92390E-02	7.43055
1.92429E-02	7.42355
1.92448E-02	7.42007
1.92458E-02	7.41816
1.92489E-02	7.41248
1.92509E-02	7.40871
1.92529E-02	7.40497
1.92550E-02	7.40125
1.92570E-02	7.39757
1.92585E-02	7.39484
1.92600E-02	7.39214
1.92616E-02	7.38942
1.92627E-02	7.38755
1.92638E-02	7.38571
1.92648E-02	7.3839
1.92659E-02	7.38213
1.92670E-02	7.38041
1.92678E-02	7.37916
1.92686E-02	7.37795
1.92695E-02	7.37678
1.92701E-02	7.3759
1.92708E-02	7.37495
1.92715E-02	7.37406
1.92723E-02	7.37323
1.92728E-02	7.37266
1.92733E-02	7.37214
1.92739E-02	7.37168
1.92744E-02	7.37129
1.92750E-02	7.37097
1.92755E-02	7.37075
1.92759E-02	7.37066
1.92763E-02	7.37064
1.92767E-02	7.37069
1.92771E-02	7.37083
1.92775E-02	7.37108
1.92779E-02	7.37145
1.92783E-02	7.37196
1.92786E-02	7.37246
1.92789E-02	7.37299
1.92792E-02	7.37378
1.92794E-02	7.3745
1.92797E-02	7.37535
1.92799E-02	7.37633
1.92800E-02	7.37672
1.92802E-02	7.37863
1.92804E-02	7.3817
1.92807E-02	7.38503
1.92808E-02	7.38742
1.92810E-02	7.38999
1.92811E-02	7.39275
1.92813E-02	7.39573
1.92815E-02	7.39928
1.92816E-02	7.40185
1.92817E-02	7.40461
1.92818E-02	7.40759
1.92820E-02	7.41081
1.92821E-02	7.4143
1.92822E-02	7.41766
1.92822E-02	7.41846
1.92823E-02	7.42575
1.92824E-02	7.43344
1.92825E-02	7.44156
1.92827E-02	7.45018
1.92828E-02	7.45936
1.92829E-02	7.46916
1.92830E-02	7.47698
1.92831E-02	7.48522
1.92832E-02	7.49392
1.92832E-02	7.50168
1.92833E-02	7.51161
1.92834E-02	7.52107
1.92834E-02	7.52262
1.92835E-02	7.53849
1.92836E-02	7.55507
1.92837E-02	7.57243
1.92838E-02	7.59062
1.92839E-02	7.60971
1.92840E-02	7.62975
1.92841E-02	7.65082
1.92841E-02	7.67076
1.92841E-02	7.67357
1.92842E-02	7.70273
1.92843E-02	7.73313
1.92844E-02	7.76485
1.92845E-02	7.79798
1.92846E-02	7.83259
1.92847E-02	7.86508
1.92848E-02	7.91929
1.92849E-02	7.97599
1.92850E-02	8.03533
1.92851E-02	8.09745
1.92852E-02	8.16249
1.92853E-02	8.242
1.92854E-02	8.32468
1.92855E-02	8.41063
1.92857E-02	8.49996
1.92858E-02	8.59273
1.92859E-02	8.73408
1.92861E-02	8.8989
1.92862E-02	9.03957
1.92862E-02	9.07443
1.92864E-02	9.27129
1.92865E-02	9.47552
1.92867E-02	9.67514
1.92867E-02	9.72768
1.92869E-02	9.96609
1.92871E-02	10.3347
1.92872E-02	10.496
1.92874E-02	10.8087
1.92881E-02	12.0559
1.92883E-02	12.3633
1.92884E-02	12.5192
1.92886E-02	12.7755
1.92888E-02	13.0841
1.92889E-02	13.1369
1.92891E-02	13.3557
1.92892E-02	13.5361
1.92893E-02	13.5795
1.92894E-02	13.6758
1.92896E-02	13.7879
1.92897E-02	13.843
1.92898E-02	13.8661
1.92899E-02	13.9055
1.92900E-02	13.9117
1.92901E-02	13.9137
1.92902E-02	13.891
1.92904E-02	13.8403
1.92904E-02	13.8166
1.92905E-02	13.7465
1.92907E-02	13.6219
1.92908E-02	13.5267
1.92909E-02	13.4691
1.92911E-02	13.2798
1.92912E-02	13.1079
1.92913E-02	12.9933
1.92915E-02	12.6487
1.92916E-02	12.5276
1.92918E-02	12.2026
1.92923E-02	11.433
1.92927E-02	10.7585
1.92929E-02	10.4051
1.92930E-02	10.2904
1.92931E-02	10.0729
1.92933E-02	9.77841
1.92935E-02	9.56474
1.92936E-02	9.41704
1.92936E-02	9.36258
1.92938E-02	9.17918
1.92939E-02	9.0028
1.92940E-02	8.89332
1.92941E-02	8.86766
1.92942E-02	8.7469
1.92943E-02	8.63071
1.92944E-02	8.51898
1.92945E-02	8.47467
1.92946E-02	8.41864
1.92947E-02	8.32744
1.92948E-02	8.24029
1.92949E-02	8.17743
1.92950E-02	8.13353
1.92950E-02	8.10804
1.92951E-02	8.04243
1.92952E-02	7.98022
1.92953E-02	7.94043
1.92954E-02	7.90201
1.92955E-02	7.8648
1.92955E-02	7.86083
1.92956E-02	7.83494
1.92957E-02	7.80695
1.92957E-02	7.78006
1.92958E-02	7.75418
1.92959E-02	7.72929
1.92960E-02	7.7053
1.92961E-02	7.6822
1.92961E-02	7.65988
1.92962E-02	7.63836
1.92963E-02	7.61936
1.92964E-02	7.60136
1.92965E-02	7.58427
1.92966E-02	7.56804
1.92967E-02	7.55256
1.92968E-02	7.53781
1.92969E-02	7.5237
1.92970E-02	7.51018
1.92971E-02	7.50074
1.92972E-02	7.49181
1.92973E-02	7.4833
1.92974E-02	7.47522
1.92975E-02	7.46749
1.92976E-02	7.4601
1.92977E-02	7.45301
1.92978E-02	7.4462
1.92979E-02	7.441
1.92981E-02	7.43617
1.92982E-02	7.43164
1.92983E-02	7.42738
1.92985E-02	7.42336
1.92986E-02	7.41954
1.92988E-02	7.41416
1.92990E-02	7.40911
1.92991E-02	7.40435
1.92993E-02	7.39982
1.92995E-02	7.39548
1.92997E-02	7.39132
1.92999E-02	7.38672
1.93002E-02	7.38119
1.93005E-02	7.37585
1.93007E-02	7.37137
1.93008E-02	7.37104
1.93010E-02	7.36873
1.93013E-02	7.36654
1.93017E-02	7.36376
1.93020E-02	7.36113
1.93024E-02	7.35862
1.93027E-02	7.35622
1.93032E-02	7.35346
1.93036E-02	7.35081
1.93040E-02	7.34825
1.93045E-02	7.34577
1.93049E-02	7.34337
1.93054E-02	7.34102
1.93059E-02	7.33798
1.93065E-02	7.33502
1.93071E-02	7.33213
1.93077E-02	7.32895
1.93085E-02	7.32549
1.93092E-02	7.3221
1.93099E-02	7.31876
1.93106E-02	7.31547
1.93114E-02	7.31223
1.93124E-02	7.30742
1.93129E-02	7.30552
1.93136E-02	7.30373
1.93148E-02	7.30068
1.93160E-02	7.29768
1.93172E-02	7.29472
1.93183E-02	7.2918
1.93195E-02	7.28891
1.93211E-02	7.28509
1.93227E-02	7.28131
1.93243E-02	7.27756
1.93259E-02	7.27383
1.93279E-02	7.26918
1.93299E-02	7.26456
1.93329E-02	7.25766
1.93359E-02	7.2508
1.93379E-02	7.24624
1.93419E-02	7.23715
1.93457E-02	7.22858
1.93495E-02	7.22003
1.93545E-02	7.20866
1.93620E-02	7.19163
1.93696E-02	7.17463
1.93772E-02	7.15765
1.93889E-02	7.13126
1.94023E-02	7.10113
1.94225E-02	7.05596
1.94426E-02	7.01081
1.94695E-02	6.95063
1.94964E-02	6.89047
1.95232E-02	6.83033
1.95635E-02	6.72645
1.96038E-02	6.62261
1.96307E-02	6.5534
1.96575E-02	6.4842
1.96844E-02	6.40437
1.97113E-02	6.32455
1.97381E-02	6.24476
1.97650E-02	6.16499
1.97997E-02	6.04684
1.98258E-02	5.95826
1.98403E-02	5.90905
1.98548E-02	5.85987
1.98693E-02	5.80428
1.99007E-02	5.68357
1.99243E-02	5.59308
1.99322E-02	5.56293
1.99524E-02	5.47526
1.99727E-02	5.38763
1.99914E-02	5.30699
2.00007E-02	5.26668
2.00100E-02	5.22155
2.00287E-02	5.13134
2.00474E-02	5.04116
2.00660E-02	4.95104
2.00847E-02	4.85074
2.01034E-02	4.75051
2.01220E-02	4.65035
2.01407E-02	4.54057
2.01653E-02	4.39617
2.01712E-02	4.3615
2.01830E-02	4.28574
2.02007E-02	4.17214
2.02201E-02	4.04817
2.02265E-02	4.00689
2.02348E-02	3.94963
2.02516E-02	3.83369
2.02648E-02	3.74286
2.02788E-02	3.6465
2.02928E-02	3.54558
2.03049E-02	3.45828
2.03124E-02	3.40467
2.03199E-02	3.35122
2.03255E-02	3.31135
2.03290E-02	3.28631
2.03315E-02	3.26876
2.03332E-02	3.25728
2.03345E-02	3.24858
2.03355E-02	3.24258
2.03362E-02	3.23831
2.03366E-02	3.23566
2.03370E-02	3.23384
2.03373E-02	3.23224
2.03376E-02	3.23134
2.03378E-02	3.23062
2.03380E-02	3.23021
2.03382E-02	3.22999
2.03383E-02	3.22999
2.03385E-02	3.23027
2.03387E-02	3.23088
2.03389E-02	3.2316
2.03390E-02	3.23258
2.03391E-02	3.23385
2.03393E-02	3.23546
2.03394E-02	3.23806
2.03396E-02	3.24109
2.03397E-02	3.2446
2.03398E-02	3.24865
2.03400E-02	3.25331
2.03401E-02	3.25865
2.03403E-02	3.26472
2.03404E-02	3.26921
2.03404E-02	3.27409
2.03405E-02	3.27938
2.03406E-02	3.28509
2.03407E-02	3.29125
2.03408E-02	3.29458
2.03408E-02	3.29936
2.03409E-02	3.30962
2.03411E-02	3.32073
2.03412E-02	3.33269
2.03413E-02	3.34557
2.03414E-02	3.35939
2.03415E-02	3.3742
2.03416E-02	3.39
2.03418E-02	3.40686
2.03419E-02	3.42475
2.03420E-02	3.44373
2.03422E-02	3.47417
2.03424E-02	3.5097
2.03425E-02	3.54756
2.03427E-02	3.58763
2.03429E-02	3.62971
2.03431E-02	3.68861
2.03434E-02	3.76569
2.03439E-02	3.90395
2.03441E-02	3.96315
2.03444E-02	4.03122
2.03447E-02	4.09522
2.03449E-02	4.14824
2.03451E-02	4.18876
2.03453E-02	4.2181
2.03454E-02	4.22714
2.03455E-02	4.23892
2.03457E-02	4.25271
2.03459E-02	4.26086
2.03459E-02	4.2609
2.03460E-02	4.26054
2.03462E-02	4.25419
2.03464E-02	4.24198
2.03466E-02	4.22381
2.03468E-02	4.19732
2.03469E-02	4.17381
2.03470E-02	4.17055
2.03471E-02	4.14029
2.03473E-02	4.08967
2.03476E-02	4.03662
2.03479E-02	3.95798
2.03483E-02	3.83535
2.03483E-02	3.82157
2.03488E-02	3.6977
2.03490E-02	3.6331
2.03493E-02	3.57153
2.03494E-02	3.529
2.03496E-02	3.49108
2.03498E-02	3.45512
2.03499E-02	3.42572
2.03499E-02	3.42147
2.03501E-02	3.39179
2.03502E-02	3.36417
2.03503E-02	3.34688
2.03505E-02	3.3305
2.03506E-02	3.31498
2.03507E-02	3.30032
2.03508E-02	3.28646
2.03509E-02	3.27341
2.03510E-02	3.26113
2.03511E-02	3.24956
2.03512E-02	3.23729
2.03513E-02	3.22588
2.03515E-02	3.21525
2.03516E-02	3.20649
2.03516E-02	3.20551
2.03517E-02	3.19773
2.03518E-02	3.19058
2.03520E-02	3.18401
2.03521E-02	3.17798
2.03522E-02	3.17244
2.03523E-02	3.16735
2.03525E-02	3.16266
2.03526E-02	3.15834
2.03527E-02	3.15436
2.03528E-02	3.15067
2.03530E-02	3.14616
2.03531E-02	3.14207
2.03533E-02	3.13832
2.03535E-02	3.13488
2.03536E-02	3.13169
2.03539E-02	3.12729
2.03541E-02	3.12327
2.03541E-02	3.1229
2.03544E-02	3.12036
2.03547E-02	3.11694
2.03550E-02	3.11379
2.03555E-02	3.10941
2.03560E-02	3.10528
2.03566E-02	3.10021
2.03575E-02	3.09319
2.03587E-02	3.08409
2.03605E-02	3.07076
2.03618E-02	3.06134
2.03639E-02	3.04637
2.03667E-02	3.02657
2.03717E-02	2.99069
2.03722E-02	2.98757
2.03805E-02	2.93411
2.03879E-02	2.88673
2.03925E-02	2.85721
2.03971E-02	2.83105
2.04063E-02	2.77894
2.04109E-02	2.75299
2.04155E-02	2.73107
2.04248E-02	2.68744
2.04340E-02	2.65365
2.04386E-02	2.6369
2.04432E-02	2.62666
2.04525E-02	2.60649
2.04609E-02	2.60046
2.04617E-02	2.60065
2.04648E-02	2.60152
2.04709E-02	2.61004
2.04732E-02	2.61334
2.04801E-02	2.63514
2.04817E-02	2.64007
2.04886E-02	2.67499
2.04894E-02	2.68035
2.04955E-02	2.72361
2.04986E-02	2.75205
2.05024E-02	2.78787
2.05078E-02	2.85175
2.05094E-02	2.87012
2.05163E-02	2.97314
2.05171E-02	2.98719
2.05232E-02	3.10009
2.05240E-02	3.11666
2.05278E-02	3.19984
2.05309E-02	3.2752
2.05324E-02	3.31301
2.05371E-02	3.44102
2.05378E-02	3.46504
2.05417E-02	3.58547
2.05447E-02	3.69362
2.05463E-02	3.74786
2.05509E-02	3.93015
2.05517E-02	3.96413
2.05555E-02	4.13449
2.05586E-02	4.2867
2.05601E-02	4.363
2.05647E-02	4.61832
2.05655E-02	4.66574
2.05694E-02	4.90342
2.05724E-02	5.11514
2.05740E-02	5.22124
2.05786E-02	5.57542
2.05793E-02	5.64108
2.05832E-02	5.97005
2.05863E-02	6.26264
2.05878E-02	6.40925
2.05924E-02	6.898
2.05932E-02	6.98733
2.05959E-02	7.30055
2.05993E-02	7.73632
2.06001E-02	7.8411
2.06028E-02	8.20855
2.06063E-02	8.7197
2.06070E-02	8.84259
2.06097E-02	9.2735
2.06132E-02	9.87286
2.06140E-02	10.0169
2.06166E-02	10.5221
2.06201E-02	11.2247
2.06209E-02	11.3935
2.06236E-02	11.9855
2.06270E-02	12.8086
2.06278E-02	13.0064
2.06305E-02	13.6995
2.06324E-02	14.2346
2.06340E-02	14.6632
2.06370E-02	15.5895
2.06374E-02	15.7054
2.06409E-02	16.8321
2.06416E-02	17.1025
2.06443E-02	18.0496
2.06463E-02	18.7796
2.06478E-02	19.3642
2.06513E-02	20.7826
2.06532E-02	21.6315
2.06547E-02	22.3115
2.06582E-02	23.9579
2.06601E-02	24.941
2.06616E-02	25.7283
2.06651E-02	27.6293
2.06670E-02	28.7606
2.06686E-02	29.6664
2.06720E-02	31.8452
2.06739E-02	33.1358
2.06755E-02	34.169
2.06801E-02	37.4977
2.06809E-02	38.0961
2.06847E-02	41.0897
2.06889E-02	44.6066
2.06932E-02	48.3238
2.06995E-02	54.2223
2.07009E-02	55.5435
2.07085E-02	63.0892
2.07093E-02	63.8432
2.07143E-02	68.7409
2.07189E-02	73.257
2.07201E-02	74.3139
2.07239E-02	77.8326
2.07247E-02	78.5357
2.07278E-02	81.072
2.07305E-02	83.2883
2.07320E-02	84.3988
2.07345E-02	86.2277
2.07368E-02	87.671
2.07382E-02	88.535
2.07409E-02	89.8872
2.07430E-02	90.9426
2.07451E-02	91.738
2.07477E-02	92.7021
2.07493E-02	93.0695
2.07528E-02	93.853
2.07532E-02	93.8908
2.07566E-02	94.2268
2.07585E-02	94.261
2.07589E-02	94.2327
2.07637E-02	93.8743
2.07647E-02	93.6875
2.07689E-02	92.8618
2.07716E-02	92.0561
2.07745E-02	91.1916
2.07808E-02	88.7154
2.07893E-02	84.7782
2.07924E-02	83.1858
2.07993E-02	79.6066
2.08038E-02	77.2612
2.08066E-02	75.8217
2.08079E-02	75.1768
2.08082E-02	75.0342
2.08089E-02	74.6798
2.08093E-02	74.4698
2.08097E-02	74.263
2.08100E-02	74.1277
2.08103E-02	73.9952
2.08105E-02	73.8663
2.08107E-02	73.7721
2.08110E-02	73.681
2.08112E-02	73.5934
2.08114E-02	73.5098
2.08116E-02	73.4308
2.08118E-02	73.3569
2.08120E-02	73.3052
2.08121E-02	73.257
2.08123E-02	73.2124
2.08124E-02	73.1718
2.08126E-02	73.1351
2.08127E-02	73.1027
2.08127E-02	73.1022
2.08130E-02	73.0828
2.08132E-02	73.0709
2.08134E-02	73.0665
2.08136E-02	73.0695
2.08138E-02	73.0792
2.08141E-02	73.0997
2.08145E-02	73.1431
2.08150E-02	73.2115
2.08153E-02	73.2417
2.08156E-02	73.258
2.08158E-02	73.258
2.08161E-02	73.2395
2.08163E-02	73.2066
2.08166E-02	73.1571
2.08168E-02	73.0933
2.08170E-02	73.0102
2.08172E-02	72.9069
2.08174E-02	72.7973
2.08175E-02	72.7269
2.08176E-02	72.6294
2.08179E-02	72.427
2.08181E-02	72.2145
2.08183E-02	71.9793
2.08186E-02	71.7317
2.08189E-02	71.4089
2.08198E-02	70.3691
2.08201E-02	70.0848
2.08203E-02	69.8084
2.08206E-02	69.5418
2.08208E-02	69.31
2.08210E-02	69.1336
2.08212E-02	68.9632
2.08214E-02	68.7988
2.08216E-02	68.6401
2.08217E-02	68.487
2.08219E-02	68.3392
2.08221E-02	68.1965
2.08223E-02	68.0583
2.08225E-02	67.9244
2.08226E-02	67.8204
2.08227E-02	67.7981
2.08228E-02	67.7008
2.08230E-02	67.5819
2.08232E-02	67.4664
2.08235E-02	67.354
2.08237E-02	67.244
2.08239E-02	67.1362
2.08242E-02	66.9778
2.08245E-02	66.8223
2.08248E-02	66.6692
2.08252E-02	66.4673
2.08259E-02	66.1679
2.08266E-02	65.8359
2.08281E-02	65.1404
2.08300E-02	64.2158
2.08328E-02	62.9237
2.08330E-02	62.84
2.08379E-02	60.7537
2.08431E-02	58.5865
2.08432E-02	58.5424
2.08484E-02	56.5554
2.08537E-02	54.57
2.08538E-02	54.5327
2.08589E-02	52.7679
2.08618E-02	51.7803
2.08652E-02	50.739
2.08714E-02	48.8092
2.08728E-02	48.3807
2.08777E-02	47.0325
2.08812E-02	46.0703
2.08840E-02	45.3679
2.08895E-02	43.9643
2.08902E-02	43.8074
2.08965E-02	42.3967
2.09020E-02	41.1437
2.09027E-02	41.0065
2.09090E-02	39.7724
2.09146E-02	38.6761
2.09153E-02	38.5556
2.09215E-02	37.4717
2.09271E-02	36.5088
2.09283E-02	36.3322
2.09359E-02	35.169
2.09410E-02	34.3941
2.09436E-02	34.0485
2.09508E-02	33.074
2.09578E-02	32.2198
2.09624E-02	31.6506
2.09647E-02	31.3999
2.09740E-02	30.3976
2.09787E-02	29.8968
2.09833E-02	29.4548
2.09926E-02	28.5712
2.09926E-02	28.5712
2.10019E-02	27.7875
2.10066E-02	27.3959
2.10102E-02	27.1233
2.10185E-02	26.5019
2.10218E-02	26.2544
2.10274E-02	25.8931
2.10298E-02	25.7392
2.10313E-02	25.6439
2.10320E-02	25.5965
2.10329E-02	25.5441
2.10337E-02	25.492
2.10357E-02	25.3636
2.10365E-02	25.3172
2.10368E-02	25.2982
2.10374E-02	25.2561
2.10381E-02	25.2121
2.10388E-02	25.1633
2.10390E-02	25.1562
2.10401E-02	25.0945
2.10410E-02	25.0506
2.10418E-02	25.0071
2.10428E-02	24.953
