E(MeV)	pendfb7/Kr86:1
6.23031E-10	6.75728886
6.25661E-10	6.75215122
6.44427E-10	6.71549598
6.52633E-10	6.69946893
6.63744E-10	6.67959627
6.83653E-10	6.64399148
7.04146E-10	6.61044585
7.16135E-10	6.59082266
7.25267E-10	6.57714492
7.47007E-10	6.54458658
7.50174E-10	6.53984409
7.69413E-10	6.51359668
7.89147E-10	6.48667681
7.92477E-10	6.48254519
8.16247E-10	6.45305638
8.27797E-10	6.43872911
8.40715E-10	6.42415984
8.65932E-10	6.39572263
8.70803E-10	6.3902302
8.91889E-10	6.36867915
9.16043E-10	6.34399525
9.18641E-10	6.34158948
9.46178E-10	6.31609306
9.63633E-10	6.29993338
9.74558E-10	6.29080938
1.00377E-09	6.26641514
1.01799E-09	6.25454049
1.03388E-09	6.24262764
1.06487E-09	6.21938974
1.07540E-09	6.21149675
1.09681E-09	6.19708379
1.12969E-09	6.17495557
1.13606E-09	6.17066546
1.16357E-09	6.1541174
1.19845E-09	6.13313862
1.20522E-09	6.12907136
1.23440E-09	6.11345159
1.27140E-09	6.0936496
1.27858E-09	6.08981096
1.30954E-09	6.07507092
1.34879E-09	6.05638528
1.35640E-09	6.0527623
1.38925E-09	6.03891422
1.43089E-09	6.02135784
1.44504E-09	6.01539424
1.47381E-09	6.00469802
1.51799E-09	5.98827539
1.53950E-09	5.98028174
1.56352E-09	5.97244002
1.61039E-09	5.95714474
1.64705E-09	5.94518257
1.65869E-09	5.94186087
1.70841E-09	5.92767675
1.75966E-09	5.91306068
1.76212E-09	5.91235883
1.81240E-09	5.89987252
1.86677E-09	5.88637656
1.89318E-09	5.87982001
1.92272E-09	5.87346227
1.98039E-09	5.86105385
2.03403E-09	5.84951634
2.03976E-09	5.84845186
2.10094E-09	5.83709202
2.16392E-09	5.82540054
2.19458E-09	5.81971002
2.22882E-09	5.81426838
2.29563E-09	5.80365478
2.36449E-09	5.79271826
2.37779E-09	5.79060599
2.43537E-09	5.78281191
2.50842E-09	5.77292557
2.57635E-09	5.76373304
2.58361E-09	5.76289912
2.66110E-09	5.75399964
2.74087E-09	5.74484068
2.80327E-09	5.73767782
2.82308E-09	5.73576303
2.90771E-09	5.72758726
2.99492E-09	5.7191629
3.06305E-09	5.71258378
3.08470E-09	5.71083836
3.17722E-09	5.70338112
3.27246E-09	5.69570661
3.36109E-09	5.68856669
3.37062E-09	5.687931
3.47166E-09	5.6811943
3.57579E-09	5.67425302
3.68297E-09	5.66710945
3.70376E-09	5.66572465
3.79344E-09	5.66081917
3.90715E-09	5.65460094
4.02435E-09	5.64819396
4.09859E-09	5.64413593
4.14498E-09	5.64207165
4.26931E-09	5.6365409
4.39728E-09	5.63084916
4.52918E-09	5.6249846
4.55465E-09	5.62385205
4.66494E-09	5.6199105
4.80487E-09	5.61491132
4.94890E-09	5.60976667
5.09734E-09	5.60446588
5.10447E-09	5.60421137
5.25013E-09	5.60008248
5.40761E-09	5.59562023
5.56971E-09	5.59102823
5.73677E-09	5.58629693
5.74479E-09	5.58606977
5.90873E-09	5.58243026
6.08596E-09	5.57849698
6.26840E-09	5.5744494
6.45641E-09	5.5702791
6.52025E-09	5.56886355
6.64995E-09	5.56664577
6.84941E-09	5.56323626
7.05473E-09	5.55972776
7.26633E-09	5.55611299
7.46312E-09	5.55275232
7.48415E-09	5.55247992
7.70863E-09	5.54957336
7.93970E-09	5.54658251
8.17785E-09	5.54350118
8.42299E-09	5.54033037
8.61474E-09	5.53785093
8.67563E-09	5.53726603
8.93569E-09	5.53476902
9.20371E-09	5.53219658
9.47961E-09	5.52954956
9.76394E-09	5.52682248
1.00566E-08	5.52401625
1.00707E-08	5.52388144
1.03583E-08	5.52188444
1.06688E-08	5.51972918
1.09888E-08	5.51750885
1.13182E-08	5.5152242
1.16577E-08	5.5128705
1.19228E-08	5.51103266
1.20071E-08	5.51062154
1.23672E-08	5.50886555
1.27380E-08	5.50705884
1.31200E-08	5.50519765
1.35133E-08	5.50328261
1.39186E-08	5.50130976
1.43359E-08	5.49927976
1.43559E-08	5.49918224
1.47659E-08	5.49782475
1.52085E-08	5.49635982
1.56647E-08	5.4948508
1.61342E-08	5.49329822
1.66182E-08	5.49169884
1.71163E-08	5.49005322
1.75798E-08	5.48852257
1.76297E-08	5.488415
1.81582E-08	5.48727546
1.87028E-08	5.48610173
1.92635E-08	5.48489421
1.98412E-08	5.4836504
2.04360E-08	5.48237073
2.10490E-08	5.48105254
2.16799E-08	5.47969628
2.20799E-08	5.47883696
2.23302E-08	5.47846142
2.29996E-08	5.47745782
2.36894E-08	5.47642412
2.43996E-08	5.47536066
2.52687E-08	5.47405977
2.52864E-08	5.47403336
2.53000E-08	5.47401557
2.60589E-08	5.47325868
2.68400E-08	5.47248013
2.76450E-08	5.47167833
2.84737E-08	5.47085354
2.93278E-08	5.47000406
3.02069E-08	5.46913017
3.11130E-08	5.46823007
3.20456E-08	5.46730407
3.30068E-08	5.46635024
3.32866E-08	5.46607273
3.39962E-08	5.46568095
3.50159E-08	5.46511848
3.60655E-08	5.46453999
3.71473E-08	5.46394428
3.82608E-08	5.46333157
3.94084E-08	5.46270057
4.05898E-08	5.46205151
4.18072E-08	5.46138305
4.30604E-08	5.46069541
4.43520E-08	5.45998717
4.56815E-08	5.45925858
4.58751E-08	5.45915253
4.70517E-08	5.45882857
4.84621E-08	5.45844065
4.99157E-08	5.45804128
5.14120E-08	5.4576306
5.29541E-08	5.45720775
5.45414E-08	5.4567729
5.61773E-08	5.45632513
5.78613E-08	5.4558646
5.95968E-08	5.45539037
6.13833E-08	5.45490259
6.32245E-08	5.45440025
6.51197E-08	5.45388354
6.70729E-08	5.45335137
6.90835E-08	5.45311247
7.11556E-08	5.45286661
7.32886E-08	5.45261388
7.54868E-08	5.45235376
7.77496E-08	5.45208633
8.00817E-08	5.45181106
8.24822E-08	5.45152803
8.49562E-08	5.45123666
8.75029E-08	5.45093705
9.01274E-08	5.45062858
9.28291E-08	5.45031137
9.56135E-08	5.44998475
9.84796E-08	5.44964884
1.01433E-07	5.44930294
1.04474E-07	5.44894718
1.07153E-07	5.44863392
1.07608E-07	5.44861536
1.10833E-07	5.44848384
1.14158E-07	5.44834857
1.17580E-07	5.4482096
1.21106E-07	5.44806665
1.24737E-07	5.44791977
1.28478E-07	5.44776866
1.32329E-07	5.44761336
1.36298E-07	5.44745357
1.40384E-07	5.44728934
1.44595E-07	5.44712034
1.48929E-07	5.44694661
1.53396E-07	5.44676781
1.57995E-07	5.44658399
1.62733E-07	5.44639478
1.67612E-07	5.44620025
1.72639E-07	5.44599998
1.77814E-07	5.44579406
1.83147E-07	5.44558206
1.88637E-07	5.44536404
1.94296E-07	5.44513957
1.98438E-07	5.44497539
2.00120E-07	5.44495962
2.06122E-07	5.44490355
2.12301E-07	5.44484604
2.18669E-07	5.44478697
2.25224E-07	5.44472636
2.31979E-07	5.4446641
2.38933E-07	5.44460019
2.46100E-07	5.44453453
2.53477E-07	5.44446712
2.61080E-07	5.44439783
2.68906E-07	5.44432669
2.76971E-07	5.44425355
2.85274E-07	5.44417844
2.93830E-07	5.4441012
3.02638E-07	5.44402187
3.11716E-07	5.44394028
3.21060E-07	5.44385646
3.30690E-07	5.44377024
3.40603E-07	5.44368165
3.50819E-07	5.4435905
3.61335E-07	5.44349683
3.72173E-07	5.44340045
3.83329E-07	5.4433014
3.94827E-07	5.44319946
4.06662E-07	5.44309467
4.18860E-07	5.44298683
4.31416E-07	5.44287596
4.44356E-07	5.44276184
4.57676E-07	5.4426445
4.71403E-07	5.44252371
4.85534E-07	5.44239951
5.00097E-07	5.44239644
5.15088E-07	5.44239341
5.30538E-07	5.44239041
5.46442E-07	5.44238746
5.62832E-07	5.44238454
5.79703E-07	5.44238165
5.97091E-07	5.44237881
6.14990E-07	5.442376
6.33436E-07	5.44237322
6.52424E-07	5.44237047
6.71993E-07	5.44236776
6.92136E-07	5.44236508
7.12897E-07	5.44236242
7.34266E-07	5.4423598
7.56290E-07	5.44235721
7.78961E-07	5.44235465
8.02325E-07	5.44235211
8.26376E-07	5.44234961
8.51163E-07	5.44234713
8.76677E-07	5.44234467
9.02972E-07	5.44234225
9.30040E-07	5.44233984
9.57936E-07	5.44233746
9.86651E-07	5.44233511
1.01196E-06	5.44233311
1.04051E-06	5.44233093
1.06987E-06	5.44232877
1.10006E-06	5.44232663
1.13110E-06	5.44232451
1.16301E-06	5.4423224
1.19583E-06	5.44232032
1.22957E-06	5.44231824
1.26427E-06	5.44231618
1.29994E-06	5.44231414
1.33662E-06	5.44231211
1.37433E-06	5.4423101
1.41311E-06	5.4423081
1.45298E-06	5.44230611
1.51506E-06	5.44230314
1.57948E-06	5.44230021
1.64696E-06	5.4422973
1.71699E-06	5.44229441
1.79035E-06	5.44229154
1.86647E-06	5.4422887
1.94622E-06	5.44228585
2.02897E-06	5.44228303
2.11565E-06	5.4422802
2.20561E-06	5.4422774
2.29984E-06	5.44227459
2.39764E-06	5.4422718
2.50007E-06	5.44226899
2.60638E-06	5.4422662
2.71773E-06	5.44226339
2.83329E-06	5.44226059
2.95433E-06	5.44225776
3.12341E-06	5.44225399
3.30216E-06	5.44225018
3.49114E-06	5.44224634
3.69093E-06	5.44224246
3.90216E-06	5.44223853
4.12548E-06	5.44223455
4.36158E-06	5.4422305
4.61119E-06	5.44222638
4.94290E-06	5.44222113
5.29951E-06	5.44221571
5.68074E-06	5.44221015
6.09058E-06	5.44220439
6.52871E-06	5.44219844
7.09711E-06	5.442191
7.93268E-06	5.44218052
8.62330E-06	5.44217217
9.37405E-06	5.44216335
1.01902E-05	5.44215401
1.12336E-05	5.44214237
1.23815E-05	5.44212987
1.34594E-05	5.4421184
1.46312E-05	5.4421061
1.59050E-05	5.44209294
1.72897E-05	5.44207882
1.87950E-05	5.44206367
2.04313E-05	5.44204736
2.25234E-05	5.44202672
2.48249E-05	5.44200424
2.69861E-05	5.44198332
2.93356E-05	5.44196069
3.18895E-05	5.44193624
3.46658E-05	5.4419098
3.76839E-05	5.44188119
4.09646E-05	5.44185021
4.51593E-05	5.44181075
4.95754E-05	5.44176935
5.83270E-05	5.44168764
6.34049E-05	5.44164038
6.89250E-05	5.4415891
7.49257E-05	5.44153345
8.14487E-05	5.44147304
8.95005E-05	5.44139857
9.86460E-05	5.4413141
1.07234E-04	5.44123486
1.16570E-04	5.44114879
1.26971E-04	5.44105298
1.37550E-04	5.44095559
1.50189E-04	5.4408393
1.63265E-04	5.44071906
1.78974E-04	5.44057467
1.97262E-04	5.44040665
2.14436E-04	5.44024893
2.32758E-04	5.44008071
2.53022E-04	5.43989471
2.75051E-04	5.43969257
3.00352E-04	5.43946044
3.26344E-04	5.43922202
3.59704E-04	5.43891607
4.23176E-04	5.43833407
4.65491E-04	5.43794614
5.06017E-04	5.43757464
5.50071E-04	5.43717084
6.00678E-04	5.43670701
6.52662E-04	5.43623059
7.25773E-04	5.43556058
8.46327E-04	5.43445588
9.30957E-04	5.43368041
1.02609E-03	5.43280878
1.11542E-03	5.43199029
1.30530E-03	5.43025059
1.43874E-03	5.42902804
1.69263E-03	5.42670201
1.86189E-03	5.42515135
2.05214E-03	5.42340839
2.23080E-03	5.42177165
2.43653E-03	5.41988696
2.70819E-03	5.41739832
2.95864E-03	5.41510396
3.21597E-03	5.41274662
3.50504E-03	5.41009853
3.72375E-03	5.40809501
4.00576E-03	5.40551169
4.17266E-03	5.40398278
4.29784E-03	5.40283611
4.42302E-03	5.40168947
4.50647E-03	5.40092506
4.58993E-03	5.40016067
4.65251E-03	5.3995874
4.71510E-03	5.39901415
4.79856E-03	5.39824985
4.84028E-03	5.39786773
4.88201E-03	5.39748563
4.93417E-03	5.39700805
4.96546E-03	5.39672152
4.99676E-03	5.39643502
5.02805E-03	5.39614855
5.06978E-03	5.39576665
5.09064E-03	5.39557573
5.11151E-03	5.39538484
5.13237E-03	5.39519397
5.15323E-03	5.39500315
5.17931E-03	5.39476468
5.19496E-03	5.39462164
5.21061E-03	5.39447864
5.22625E-03	5.39433568
5.24190E-03	5.39419277
5.25755E-03	5.39404991
5.27841E-03	5.39385955
5.28884E-03	5.39376443
5.29927E-03	5.39366936
5.30971E-03	5.39357433
5.32014E-03	5.39347937
5.33057E-03	5.39338447
5.34100E-03	5.39328966
5.35101E-03	5.39319874
5.36103E-03	5.39310792
5.37104E-03	5.39301722
5.37771E-03	5.39295682
5.38439E-03	5.3928965
5.39106E-03	5.39283625
5.39774E-03	5.3927761
5.40441E-03	5.39271604
5.41109E-03	5.39265609
5.41776E-03	5.39259627
5.42778E-03	5.39250683
5.43445E-03	5.39244742
5.43946E-03	5.392403
5.44446E-03	5.39235872
5.44947E-03	5.3923146
5.45448E-03	5.39227064
5.45948E-03	5.39222689
5.46449E-03	5.39218336
5.46949E-03	5.39214008
5.47450E-03	5.3920971
5.47967E-03	5.39205307
5.48312E-03	5.39202395
5.48657E-03	5.39199504
5.49026E-03	5.3919643
5.49421E-03	5.39193182
5.49816E-03	5.39189976
5.50211E-03	5.39186816
5.50572E-03	5.39183972
5.50899E-03	5.39181441
5.51226E-03	5.3917896
5.51554E-03	5.39176532
5.51811E-03	5.39174667
5.52092E-03	5.39172681
5.52374E-03	5.39170757
5.52655E-03	5.391689
5.52936E-03	5.39167121
5.53217E-03	5.39165434
5.53488E-03	5.39163911
5.53758E-03	5.39162499
5.53938E-03	5.39161628
5.54118E-03	5.39160823
5.54299E-03	5.39160092
5.54479E-03	5.39159439
5.54659E-03	5.39158874
5.54890E-03	5.39158297
5.55045E-03	5.39158019
5.55199E-03	5.39157837
5.55353E-03	5.39157761
5.55508E-03	5.39157805
5.55662E-03	5.39157982
5.55816E-03	5.39158312
5.55955E-03	5.39158756
5.56079E-03	5.39159282
5.56203E-03	5.39159944
5.56327E-03	5.39160759
5.56452E-03	5.39161746
5.56576E-03	5.39162926
5.56700E-03	5.3916432
5.56824E-03	5.39165956
5.56934E-03	5.39167632
5.57077E-03	5.39170184
5.57172E-03	5.39172146
5.57268E-03	5.39174343
5.57363E-03	5.39176802
5.57458E-03	5.39179554
5.57554E-03	5.39182636
5.57649E-03	5.39186088
5.57760E-03	5.39190596
5.57870E-03	5.39195745
5.57943E-03	5.39199586
5.58017E-03	5.39203795
5.58090E-03	5.39208414
5.58163E-03	5.39213492
5.58237E-03	5.39219082
5.58327E-03	5.39226738
5.58417E-03	5.39235401
5.58477E-03	5.39241816
5.58537E-03	5.39248809
5.58597E-03	5.39256446
5.58611E-03	5.39258303
5.58657E-03	5.39276424
5.58717E-03	5.39300531
5.58771E-03	5.39322719
5.58824E-03	5.39345709
5.58878E-03	5.39369594
5.58931E-03	5.39394484
5.58984E-03	5.39420505
5.59038E-03	5.39447804
5.59091E-03	5.39476555
5.59145E-03	5.3950696
5.59185E-03	5.39530994
5.59225E-03	5.39556213
5.59265E-03	5.39582751
5.59305E-03	5.39610766
5.59345E-03	5.39640437
5.59385E-03	5.39671975
5.59425E-03	5.39705626
5.59465E-03	5.39741676
5.59498E-03	5.39773794
5.59532E-03	5.39808045
5.59565E-03	5.39844697
5.59599E-03	5.39884063
5.59632E-03	5.39926512
5.59665E-03	5.39972482
5.59699E-03	5.40022498
5.59732E-03	5.40077195
5.59759E-03	5.40124845
5.59785E-03	5.40176481
5.59812E-03	5.40232705
5.59839E-03	5.4029427
5.59866E-03	5.40362142
5.59886E-03	5.40417942
5.59906E-03	5.40478705
5.59926E-03	5.40545338
5.59946E-03	5.40619024
5.59966E-03	5.40701326
5.59981E-03	5.40769941
5.59996E-03	5.40845704
5.60011E-03	5.4093004
5.60026E-03	5.41024732
5.60041E-03	5.41132033
5.60051E-03	5.41211932
5.60061E-03	5.41299655
5.60071E-03	5.41396377
5.60081E-03	5.41503414
5.60091E-03	5.41622332
5.60101E-03	5.41754883
5.60110E-03	5.41890119
5.60118E-03	5.42026004
5.60127E-03	5.42175773
5.60135E-03	5.42341113
5.60143E-03	5.42523881
5.60152E-03	5.4272621
5.60160E-03	5.42950394
5.60168E-03	5.43198996
5.60177E-03	5.43474805
5.60185E-03	5.43780999
5.60193E-03	5.4412096
5.60200E-03	5.44400326
5.60206E-03	5.44702434
5.60212E-03	5.45029197
5.60218E-03	5.453825
5.60225E-03	5.457644
5.60231E-03	5.46177075
5.60237E-03	5.46622836
5.60243E-03	5.47037761
5.60249E-03	5.47587583
5.60253E-03	5.47885565
5.60256E-03	5.48214462
5.60263E-03	5.48921844
5.60269E-03	5.49682556
5.60276E-03	5.50500418
5.60283E-03	5.51379435
5.60289E-03	5.52323793
5.60296E-03	5.53337852
5.60303E-03	5.54426148
5.60309E-03	5.55593381
5.60316E-03	5.5684441
5.60323E-03	5.58184243
5.60329E-03	5.59618023
5.60336E-03	5.61151018
5.60343E-03	5.62788601
5.60349E-03	5.64423728
5.60358E-03	5.66884034
5.60367E-03	5.69555463
5.60375E-03	5.72450661
5.60383E-03	5.75134685
5.60384E-03	5.75606172
5.60393E-03	5.79153747
5.60402E-03	5.82962931
5.60410E-03	5.87044037
5.60419E-03	5.91408425
5.60428E-03	5.96065686
5.60437E-03	6.01026052
5.60448E-03	6.07860951
5.60456E-03	6.13263227
5.60465E-03	6.18958889
5.60477E-03	6.28057075
5.60490E-03	6.37823715
5.60502E-03	6.48251091
5.60513E-03	6.57826791
5.60514E-03	6.58578409
5.60529E-03	6.72884559
5.60544E-03	6.88010824
5.60563E-03	7.07925282
5.60590E-03	7.38190093
5.60641E-03	7.97086678
5.60665E-03	8.23384292
5.60686E-03	8.44373475
5.60704E-03	8.60895613
5.60723E-03	8.75869145
5.60733E-03	8.83121001
5.60737E-03	8.85714871
5.60751E-03	8.92840718
5.60766E-03	8.99110255
5.60780E-03	9.03008511
5.60799E-03	9.05102449
5.60800E-03	9.05138632
5.60815E-03	9.03764861
5.60832E-03	8.99589274
5.60845E-03	8.94279516
5.60857E-03	8.88246719
5.60872E-03	8.79238146
5.60891E-03	8.65402493
5.60901E-03	8.56261833
5.60907E-03	8.5155857
5.60925E-03	8.33305253
5.60947E-03	8.1062984
5.61020E-03	7.27011659
5.61040E-03	7.04915919
5.61060E-03	6.83882863
5.61075E-03	6.68974387
5.61088E-03	6.57190453
5.61100E-03	6.46029315
5.61113E-03	6.35514788
5.61120E-03	6.29603995
5.61125E-03	6.25795112
5.61134E-03	6.19819311
5.61144E-03	6.13038005
5.61154E-03	6.06679317
5.61164E-03	6.00734679
5.61174E-03	5.95195367
5.61184E-03	5.90048097
5.61191E-03	5.86437244
5.61199E-03	5.83032345
5.61206E-03	5.79827369
5.61214E-03	5.76814577
5.61223E-03	5.73531946
5.61231E-03	5.70488753
5.61240E-03	5.67672091
5.61249E-03	5.65069622
5.61258E-03	5.62668149
5.61266E-03	5.60455488
5.61275E-03	5.58419132
5.61281E-03	5.57244544
5.61281E-03	5.57162432
5.61287E-03	5.56084661
5.61293E-03	5.5507331
5.61299E-03	5.5412472
5.61304E-03	5.53235991
5.61311E-03	5.52289288
5.61319E-03	5.51306885
5.61326E-03	5.50406255
5.61334E-03	5.49581274
5.61341E-03	5.48826565
5.61349E-03	5.4813662
5.61356E-03	5.47506611
5.61364E-03	5.46931717
5.61371E-03	5.46407498
5.61379E-03	5.45929734
5.61386E-03	5.45494663
5.61394E-03	5.45098543
5.61401E-03	5.44738107
5.61409E-03	5.44410129
5.61416E-03	5.44111801
5.61424E-03	5.43840403
5.61432E-03	5.43567424
5.61439E-03	5.43362754
5.61446E-03	5.43174972
5.61453E-03	5.43002557
5.61460E-03	5.42844206
5.61469E-03	5.42652762
5.61478E-03	5.42481414
5.61487E-03	5.42327789
5.61496E-03	5.42189779
5.61505E-03	5.42065508
5.61515E-03	5.41953356
5.61524E-03	5.41851856
5.61533E-03	5.41759731
5.61542E-03	5.41675861
5.61556E-03	5.41563419
5.61570E-03	5.41464554
5.61580E-03	5.41397271
5.61592E-03	5.41328567
5.61609E-03	5.41236655
5.61627E-03	5.41155757
5.61644E-03	5.41083805
5.61662E-03	5.41019205
5.61679E-03	5.40960721
5.61703E-03	5.40890631
5.61726E-03	5.40828002
5.61750E-03	5.40771564
5.61776E-03	5.40713416
5.61806E-03	5.40654818
5.61836E-03	5.40602314
5.61866E-03	5.40554993
5.61896E-03	5.4051214
5.61926E-03	5.40473165
5.61956E-03	5.4043759
5.61986E-03	5.40405007
5.62020E-03	5.40371899
5.62057E-03	5.40338789
5.62093E-03	5.40308713
5.62130E-03	5.40281297
5.62167E-03	5.40256223
5.62203E-03	5.40233224
5.62240E-03	5.40212067
5.62277E-03	5.40192553
5.62319E-03	5.40172155
5.62365E-03	5.40151296
5.62412E-03	5.40132287
5.62459E-03	5.40114908
5.62505E-03	5.40098969
5.62552E-03	5.40084308
5.62599E-03	5.40070787
5.62646E-03	5.40058286
5.62697E-03	5.40045629
5.62753E-03	5.40032969
5.62808E-03	5.40021335
5.62864E-03	5.40010614
5.62920E-03	5.40000706
5.62975E-03	5.39991526
5.63059E-03	5.39978957
5.63115E-03	5.39971288
5.63182E-03	5.39962641
5.63250E-03	5.39954656
5.63318E-03	5.3994726
5.63386E-03	5.39940392
5.63453E-03	5.39933997
5.63555E-03	5.39925189
5.63656E-03	5.39917203
5.63744E-03	5.39910925
5.63831E-03	5.39905108
5.63918E-03	5.39899699
5.64005E-03	5.39894655
5.64092E-03	5.39889935
5.64179E-03	5.39885507
5.64309E-03	5.39879349
5.64406E-03	5.39875119
5.64513E-03	5.39870751
5.64619E-03	5.39866651
5.64725E-03	5.3986279
5.64832E-03	5.39859144
5.64938E-03	5.3985569
5.65098E-03	5.39850828
5.65204E-03	5.39847775
5.65340E-03	5.39844078
5.65475E-03	5.39840571
5.65611E-03	5.39837235
5.65746E-03	5.39834051
5.65881E-03	5.39831003
5.66017E-03	5.39828077
5.66220E-03	5.39823891
5.66375E-03	5.39820845
5.66549E-03	5.3981755
5.66723E-03	5.39814378
5.66897E-03	5.39811314
5.67071E-03	5.39808348
5.67245E-03	5.39805468
5.67419E-03	5.39802666
5.67681E-03	5.39798591
5.67942E-03	5.39794651
5.68203E-03	5.39790827
5.68464E-03	5.39787103
5.68725E-03	5.39783466
5.68987E-03	5.39779906
5.69267E-03	5.39776159
5.69557E-03	5.3977235
5.69848E-03	5.39768604
5.70138E-03	5.39764913
5.70428E-03	5.39761271
5.70718E-03	5.39757672
5.71008E-03	5.39754112
5.71395E-03	5.39749417
5.71782E-03	5.39744774
5.72169E-03	5.39740177
5.72556E-03	5.39735619
5.72943E-03	5.39731096
5.73330E-03	5.39726603
5.73717E-03	5.39722137
5.74104E-03	5.39717694
5.74491E-03	5.39713273
5.74878E-03	5.3970887
5.75458E-03	5.39702297
5.76039E-03	5.39695756
5.76619E-03	5.39689242
5.77199E-03	5.39682753
5.77780E-03	5.39676284
5.78360E-03	5.39669832
5.79057E-03	5.39662111
5.79753E-03	5.39654408
5.80450E-03	5.39646722
5.81146E-03	5.39639051
5.81843E-03	5.39631392
5.82497E-03	5.39624211
5.83340E-03	5.3961496
5.84196E-03	5.39605589
5.85064E-03	5.39596096
5.85831E-03	5.39587707
5.86833E-03	5.39576774
5.87700E-03	5.39567309
5.88568E-03	5.39557849
5.89635E-03	5.39546215
5.90703E-03	5.39534589
5.91771E-03	5.39522969
5.92839E-03	5.39511354
5.93906E-03	5.39499745
5.96042E-03	5.39476537
5.97643E-03	5.3945914
5.99245E-03	5.3944175
6.00847E-03	5.39424364
6.02448E-03	5.39406983
6.04317E-03	5.3938671
6.06719E-03	5.39360651
6.08855E-03	5.39337492
6.10990E-03	5.39314337
6.13125E-03	5.39291185
6.17396E-03	5.39244889
6.20600E-03	5.39210172
6.23803E-03	5.39175459
6.27006E-03	5.39140749
6.30209E-03	5.39106041
6.34480E-03	5.39059767
6.38751E-03	5.39013496
6.43022E-03	5.38967227
6.47293E-03	5.38920959
6.53699E-03	5.38851561
6.64376E-03	5.38735903
6.72918E-03	5.3864338
6.81460E-03	5.38550858
6.90002E-03	5.38458339
7.02815E-03	5.38319562
7.24169E-03	5.38088271
7.41253E-03	5.3790324
